actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
272,PT03M35.00S,2021-12-24T03:52:09.4Z,2,REGULAR,substitution,out,[],1629185,,,1610612744,42,47,2021-12-24T03:52:16Z,2680000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M35.00S,2021-12-24T03:52:09.4Z,2,REGULAR,substitution,in,[],201939,,,1610612744,42,47,2021-12-24T03:52:16Z,2690000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M25.00S,2021-12-24T03:52:37.9Z,2,REGULAR,foul,personal,[],1629001,,,1610612744,42,47,2021-12-24T03:52:40Z,2700000,,,0,,D. Melton personal FOUL (2 PF),"[1629001, 1629308]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,201246.0,,2.0,0.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,
276,PT03M22.00S,2021-12-24T03:52:58.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203490,27.020367936925098,13.970588235294118,1610612744,45,47,2021-12-24T03:53:01Z,2720000,180.0,201.0,1,left,O. Porter Jr. 27' 3PT  (5 PTS) (D. Green 4 AST),"[203490, 203110]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,27.03,Made,5.0,,,,,,,,,D. Green,203110.0,4.0,
278,PT03M20.00S,2021-12-24T03:53:06.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,45,47,2021-12-24T03:53:06Z,2740000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M20.00S,2021-12-24T03:55:46.3Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,45,47,2021-12-24T03:56:04Z,2750000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M20.00S,2021-12-24T03:55:46.3Z,2,REGULAR,substitution,out,[],203937,,,1610612763,45,47,2021-12-24T03:56:04Z,2760000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M20.00S,2021-12-24T03:55:46.3Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,45,47,2021-12-24T03:56:04Z,2770000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M20.00S,2021-12-24T03:55:46.3Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,45,47,2021-12-24T03:56:04Z,2780000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M03.00S,2021-12-24T03:56:25.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,67.09921156373193,72.05882352941177,1610612763,45,47,2021-12-24T03:56:28Z,2790000,110.0,257.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,27.95,Missed,,,,,,,,,,,,,
284,PT03M01.00S,2021-12-24T03:56:27.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,45,47,2021-12-24T03:57:36Z,2800000,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,283.0,2.0,1.0,1.0,,,,
285,PT02M59.00S,2021-12-24T03:56:30.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612763,45,47,2021-12-24T03:57:41Z,2810000,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,
286,PT02M57.00S,2021-12-24T03:56:32.7Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,45,47,2021-12-24T03:57:41Z,2820000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,285.0,2.0,2.0,0.0,,,,
287,PT02M39.00S,2021-12-24T03:56:49.4Z,2,REGULAR,2pt,Jump Shot,[],201939,19.66162943495401,26.96078431372549,1610612744,45,47,2021-12-24T03:56:52Z,2830000,115.0,132.0,1,left,MISS S. Curry 17' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,,17.54,Missed,,,,,,,,,,,,,
288,PT02M37.00S,2021-12-24T03:56:51.4Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,45,47,2021-12-24T03:57:29Z,2840000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,287.0,1.0,1.0,0.0,,,,
289,PT02M26.00S,2021-12-24T03:57:01.7Z,2,REGULAR,3pt,Jump Shot,[],1629630,68.9388961892247,73.77450980392157,1610612763,45,47,2021-12-24T03:57:06Z,2850000,119.0,239.0,1,right,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,26.74,Missed,,,,,,,,,,,,,
290,PT02M23.00S,2021-12-24T03:57:04.7Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,45,47,2021-12-24T03:57:24Z,2860000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,289.0,2.0,1.0,1.0,,,,
291,PT02M19.00S,2021-12-24T03:57:08.7Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,45,47,2021-12-24T03:57:10Z,2870000,,,0,,J. Jackson Jr. bad pass TURNOVER (2 TO),"[1628991, 201939]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,2.0,,,,,,,,Curry,201939.0,,,,,,,,,,
292,PT02M19.00S,2021-12-24T03:57:08.7Z,2,REGULAR,steal,,[],201939,,,1610612744,45,47,2021-12-24T03:57:10Z,2880000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M18.00S,2021-12-24T03:57:14.8Z,2,REGULAR,turnover,traveling,[],1629308,,,1610612744,45,47,2021-12-24T03:57:17Z,2890000,,,0,,J. Toscano-Anderson traveling TURNOVER (1 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,201245.0,1.0,,,,,,,,,,,,,,,,,,,
294,PT02M01.00S,2021-12-24T03:57:48.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,80.89684625492772,44.85294117647059,1610612763,45,47,2021-12-24T03:57:50Z,2900000,-26.0,127.0,1,right,MISS J. Jackson Jr. 12' Jump Shot - blocked,"[1628991, 203110]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,12.97,Missed,,,,Green,203110.0,,,,,,,,
295,PT02M01.00S,2021-12-24T03:57:48.2Z,2,REGULAR,block,,[],203110,,,1610612763,45,47,2021-12-24T03:57:51Z,2910000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M59.00S,2021-12-24T03:57:50.2Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,45,47,2021-12-24T03:58:12Z,2920000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,294.0,3.0,1.0,2.0,,,,
297,PT01M56.00S,2021-12-24T03:57:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628991,91.01511169513797,52.450980392156865,1610612763,45,49,2021-12-24T03:57:55Z,2930000,12.0,32.0,1,right,J. Jackson Jr. putback Layup (11 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,3.43,Made,11.0,,,,,,,,,,,,
298,PT01M45.00S,2021-12-24T03:58:04.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,9.149145860709593,42.64705882352941,1610612744,47,49,2021-12-24T03:58:07Z,2940000,37.0,34.0,1,left,D. Green driving Layup (4 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,,,,,,,4.98,Made,4.0,,,,,,,,,S. Curry,201939.0,1.0,
300,PT01M28.00S,2021-12-24T03:58:20.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,85.89027595269383,51.225490196078425,1610612763,47,51,2021-12-24T03:58:23Z,2960000,6.0,80.0,1,right,J. Jackson Jr. 8' turnaround Hook (13 PTS),[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,8.03,Made,13.0,,,,,,,,,,,,
302,PT01M17.00S,2021-12-24T03:58:36.7Z,2,REGULAR,foul,personal,[],203500,,,1610612744,47,51,2021-12-24T03:58:41Z,2980000,,,0,,S. Adams personal FOUL (1 PF),"[203500, 203110]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,201245.0,,1.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
304,PT01M13.00S,2021-12-24T03:58:56.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,6.389618922470433,46.32352941176471,1610612744,49,51,2021-12-24T03:58:59Z,3000000,18.0,8.0,1,left,J. Toscano-Anderson cutting DUNK (2 PTS) (D. Green 5 AST),"[1629308, 203110]",1610612744.0,GSW,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,1.99,Made,2.0,,,,,,,,,D. Green,203110.0,5.0,
306,PT00M52.40S,2021-12-24T03:59:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,89.70105124835742,58.08823529411765,1610612763,49,51,2021-12-24T03:59:19Z,3020000,40.0,44.0,1,right,MISS J. Morant 6' cutting Layup - blocked,"[1629630, 1627780]",1610612763.0,MEM,cutting,,,Morant,J. Morant,,,,,,,,,,,6.0,Missed,,,,Payton II,1627780.0,,,,,,,,
307,PT00M52.40S,2021-12-24T03:59:17.3Z,2,REGULAR,block,,[],1627780,,,1610612763,49,51,2021-12-24T04:20:28Z,3030000,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M49.70S,2021-12-24T03:59:20.0Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,49,51,2021-12-24T04:05:17Z,3040000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,306.0,4.0,4.0,0.0,,,,
309,PT00M47.50S,2021-12-24T03:59:23.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629308,6.652431011826544,38.970588235294116,1610612744,49,51,2021-12-24T04:02:38Z,3050000,55.0,10.0,1,left,MISS J. Toscano-Anderson running Layup - blocked,"[1629308, 1628991]",1610612744.0,GSW,running,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,5.6,Missed,,,,Jackson Jr.,1628991.0,,,,,,,,
310,PT00M47.50S,2021-12-24T03:59:23.2Z,2,REGULAR,block,,[],1628991,,,1610612744,49,51,2021-12-24T04:00:19Z,3060000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M43.50S,2021-12-24T03:59:27.2Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,49,51,2021-12-24T04:00:19Z,3070000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,309.0,3.0,2.0,1.0,,,,
312,PT00M32.30S,2021-12-24T03:59:40.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612744,49,51,2021-12-24T03:59:49Z,3080000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Curry 2 FT),"[1628415, 201939]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,201246.0,,2.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
314,PT00M32.30S,2021-12-24T04:00:14.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201939,,,1610612744,50,51,2021-12-24T04:00:14Z,3100000,,,0,,S. Curry Free Throw 1 of 2 (14 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
315,PT00M32.30S,2021-12-24T04:00:14.8Z,2,REGULAR,substitution,out,[],203490,,,1610612744,50,51,2021-12-24T04:00:19Z,3110000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M32.30S,2021-12-24T04:00:14.8Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,50,51,2021-12-24T04:00:19Z,3120000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M32.30S,2021-12-24T04:00:36.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201939,,,1610612744,51,51,2021-12-24T04:00:36Z,3130000,,,0,,S. Curry Free Throw 2 of 2 (15 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
318,PT00M16.50S,2021-12-24T04:00:56.7Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612763,51,51,2021-12-24T04:01:05Z,3140000,,,0,,K. Looney shooting personal FOUL (1 PF) (Morant 2 FT),"[1626172, 1629630]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,201245.0,,1.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
320,PT00M16.50S,2021-12-24T04:01:30.4Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,51,52,2021-12-24T04:01:30Z,3160000,,,0,,J. Morant Free Throw 1 of 2 (7 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
321,PT00M16.50S,2021-12-24T04:01:31.2Z,2,REGULAR,substitution,out,[],1627780,,,1610612763,51,52,2021-12-24T04:01:47Z,3170000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M16.50S,2021-12-24T04:01:31.2Z,2,REGULAR,substitution,out,[],1629308,,,1610612763,51,52,2021-12-24T04:01:47Z,3180000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M16.50S,2021-12-24T04:01:31.2Z,2,REGULAR,substitution,out,[],1626172,,,1610612763,51,52,2021-12-24T04:01:47Z,3190000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M16.50S,2021-12-24T04:01:31.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,51,52,2021-12-24T04:01:47Z,3200000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M16.50S,2021-12-24T04:01:31.2Z,2,REGULAR,substitution,in,[],202357,,,1610612763,51,52,2021-12-24T04:01:47Z,3210000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M16.50S,2021-12-24T04:01:31.2Z,2,REGULAR,substitution,in,[],1630228,,,1610612763,51,52,2021-12-24T04:01:47Z,3220000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M16.50S,2021-12-24T04:01:31.2Z,2,REGULAR,substitution,in,[],203490,,,1610612763,51,52,2021-12-24T04:01:47Z,3230000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M16.50S,2021-12-24T04:01:31.2Z,2,REGULAR,substitution,in,[],1630214,,,1610612763,51,52,2021-12-24T04:01:47Z,3240000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M16.50S,2021-12-24T04:01:53.6Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,51,53,2021-12-24T04:01:53Z,3250000,,,0,,J. Morant Free Throw 2 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
330,PT00M00.80S,2021-12-24T04:02:11.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630214,,,1610612744,51,53,2021-12-24T04:02:22Z,3260000,,,0,,X. Tillman shooting personal FOUL (1 PF) (Bjelica 2 FT),"[1630214, 202357]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,201639.0,,1.0,0.0,Bjelica,202357.0,,,,,,,,,,,,,,,
332,PT00M00.80S,2021-12-24T04:02:38.4Z,2,REGULAR,freethrow,1 of 2,[],202357,,,1610612744,51,53,2021-12-24T04:02:38Z,3280000,,,0,,MISS N. Bjelica Free Throw 1 of 2,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,Missed,,,,,,,,,,,,,
333,PT00M00.80S,2021-12-24T04:02:38.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,51,53,2021-12-24T04:02:38Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,332.0,,,,,,,
335,PT00M00.80S,2021-12-24T04:02:39.2Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,51,53,2021-12-24T04:02:50Z,3310000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M00.80S,2021-12-24T04:02:39.2Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,51,53,2021-12-24T04:02:50Z,3330000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M00.80S,2021-12-24T04:02:53.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628415,,,1610612744,51,53,2021-12-24T04:03:11Z,3340000,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,201639.0,,2.0,1.0,,,,,,,,,,,,,,,,,
339,PT00M00.80S,2021-12-24T04:03:12.2Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,52,53,2021-12-24T04:03:23Z,3350000,,,0,,S. Curry technical Free Throw 1 of 1 (16 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
340,PT00M00.80S,2021-12-24T04:03:25.0Z,2,REGULAR,substitution,out,[],201939,,,1610612744,52,53,2021-12-24T04:03:27Z,3360000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M00.80S,2021-12-24T04:03:25.0Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,52,53,2021-12-24T04:03:27Z,3370000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M00.80S,2021-12-24T04:03:32.6Z,2,REGULAR,freethrow,2 of 2,[],202357,,,1610612744,52,53,2021-12-24T04:03:32Z,3380000,,,0,,MISS N. Bjelica Free Throw 2 of 2,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,Missed,,,,,,,,,,,,,
343,PT00M00.00S,2021-12-24T04:03:35.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,52,53,2021-12-24T04:03:35Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,342.0,,,,,,,
344,PT00M00.00S,2021-12-24T04:03:36.6Z,2,REGULAR,period,end,[],0,,,1610612744,52,53,2021-12-24T04:03:36Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-12-24T04:18:19.1Z,3,REGULAR,substitution,out,['startperiod'],202357,,,1610612744,52,53,2021-12-24T04:18:41Z,3410000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-12-24T04:18:19.1Z,3,REGULAR,substitution,out,['startperiod'],1630214,,,1610612744,52,53,2021-12-24T04:18:41Z,3420000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-12-24T04:18:19.1Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,52,53,2021-12-24T04:18:41Z,3430000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-12-24T04:18:19.1Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612744,52,53,2021-12-24T04:18:41Z,3440000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-24T04:18:57.2Z,3,REGULAR,period,start,[],0,,,1610612763,52,53,2021-12-24T04:18:57Z,3450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M44.00S,2021-12-24T04:19:13.0Z,3,REGULAR,3pt,Jump Shot,[],1628991,7.966491458607096,2.941176470588235,1610612763,52,53,2021-12-24T04:19:15Z,3460000,235.0,22.0,1,left,MISS J. Jackson Jr. 3PT - blocked,"[1628991, 203110]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,23.64,Missed,,,,Green,203110.0,,,,,,,,
351,PT11M44.00S,2021-12-24T04:19:13.0Z,3,REGULAR,block,,[],203110,,,1610612763,52,53,2021-12-24T04:19:16Z,3470000,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M42.00S,2021-12-24T04:19:15.0Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,52,53,2021-12-24T04:19:32Z,3480000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,350.0,4.0,1.0,3.0,,,,
353,PT11M38.00S,2021-12-24T04:19:19.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,3.7614980289093296,94.85294117647058,1610612763,52,53,2021-12-24T04:19:44Z,3490000,-224.0,-17.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,22.5,Missed,,,,,,,,,,,,,
354,PT11M37.00S,2021-12-24T04:19:20.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,52,53,2021-12-24T04:19:44Z,3500000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,
355,PT11M37.00S,2021-12-24T04:19:24.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,52,53,2021-12-24T04:19:24Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M27.00S,2021-12-24T04:19:36.4Z,3,REGULAR,3pt,Jump Shot,[],203490,68.54467805519053,67.15686274509804,1610612744,55,53,2021-12-24T04:19:39Z,3520000,86.0,243.0,1,right,O. Porter Jr. 25' 3PT  (8 PTS) (D. Green 6 AST),"[203490, 203110]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,25.79,Made,8.0,,,,,,,,,D. Green,203110.0,6.0,
358,PT11M12.00S,2021-12-24T04:19:53.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.703679369250986,58.333333333333336,1610612763,55,55,2021-12-24T04:19:56Z,3540000,-42.0,20.0,1,left,J. Morant driving Layup (10 PTS) (S. Adams 2 AST),"[1629630, 203500]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,,4.62,Made,10.0,,,,,,,,,S. Adams,203500.0,2.0,
360,PT11M12.00S,2021-12-24T04:19:57.7Z,3,REGULAR,foul,personal,['1freethrow'],1627780,,,1610612763,55,55,2021-12-24T04:20:07Z,3560000,,,0,,G. Payton II shooting personal FOUL (2 PF) (Morant 1 FT),"[1627780, 1629630]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,201245.0,,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
362,PT11M12.00S,2021-12-24T04:20:14.5Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,55,56,2021-12-24T04:20:14Z,3580000,,,0,,J. Morant Free Throw 1 of 1 (11 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
363,PT11M01.00S,2021-12-24T04:20:27.7Z,3,REGULAR,3pt,Jump Shot,[],201939,68.54467805519053,70.83333333333334,1610612744,58,56,2021-12-24T04:20:30Z,3590000,104.0,243.0,1,right,S. Curry 26' 3PT  (19 PTS) (D. Green 7 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,26.46,Made,19.0,,,,,,,,,D. Green,203110.0,7.0,
