actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
362,PT10M16.00S,2022-02-11T04:25:18.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,62,62,2022-02-11T04:25:18Z,3520000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
363,PT10M16.00S,2022-02-11T04:25:18.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,62,62,2022-02-11T04:25:18Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,,
364,PT10M16.00S,2022-02-11T04:25:38.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,62,62,2022-02-11T04:25:38Z,3540000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
365,PT10M14.00S,2022-02-11T04:25:39.9Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,62,62,2022-02-11T04:25:39Z,3550000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,364.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
366,PT09M54.00S,2022-02-11T04:26:03.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,62,62,2022-02-11T04:26:03Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT09M51.00S,2022-02-11T04:26:25.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,62,62,2022-02-11T04:26:29Z,3570000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,2715.0,,,,,
368,PT09M41.00S,2022-02-11T04:26:46.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202689,85.49605781865965,42.15686274509804,1610612752,62,64,2022-02-11T04:26:50Z,3580000,-39.0,84.0,1,right,K. Walker 9' driving floating Jump Shot (4 PTS),[202689],1610612752.0,NYK,driving floating,,,Walker,K. Walker,,,,,9.25,Made,,,,,,,4.0,,,,,,,,,,,,
369,PT09M41.00S,2022-02-11T04:26:52.1Z,3,REGULAR,foul,personal,['1freethrow'],203952,,,1610612752,62,64,2022-02-11T04:26:57Z,3590000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Walker 1 FT),"[203952, 202689]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Walker,202689.0,
371,PT09M41.00S,2022-02-11T04:27:09.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202689,,,1610612752,62,65,2022-02-11T04:27:09Z,3610000,,,0,,K. Walker Free Throw 1 of 1 (5 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
372,PT09M33.00S,2022-02-11T04:27:20.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,18.610381077529567,45.83333333333333,1610612744,62,65,2022-02-11T04:27:23Z,3620000,21.0,122.0,1,left,MISS S. Curry 12' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,12.42,Missed,,,,,,,,,,,,,,,,,,,
373,PT09M31.00S,2022-02-11T04:27:22.6Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,62,65,2022-02-11T04:27:35Z,3630000,,,0,,K. Walker REBOUND (Off:1 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,372.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
374,PT09M16.00S,2022-02-11T04:27:36.8Z,3,REGULAR,3pt,Jump Shot,[],202689,73.80091984231275,16.42156862745098,1610612752,62,68,2022-02-11T04:27:38Z,3640000,-168.0,194.0,1,right,K. Walker 25' 3PT  (8 PTS) (J. Randle 5 AST),"[202689, 203944]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.64,Made,,,,,,,8.0,J. Randle,203944.0,5.0,,,,,,,,,
376,PT09M16.00S,2022-02-11T04:27:41.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,62,68,2022-02-11T04:27:41Z,3660000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M04.00S,2022-02-11T04:30:54.0Z,3,REGULAR,3pt,Jump Shot,[],203952,15.456636005256241,3.431372549019608,1610612744,65,68,2022-02-11T04:30:56Z,3670000,233.0,93.0,1,left,A. Wiggins 25' 3PT  (10 PTS) (S. Curry 5 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.06,Made,,,,,,,10.0,S. Curry,201939.0,5.0,,,,,,,,,
379,PT08M42.00S,2022-02-11T04:31:15.4Z,3,REGULAR,3pt,Jump Shot,[],203095,66.70499342969777,61.76470588235294,1610612752,65,68,2022-02-11T04:31:19Z,3690000,59.0,260.0,1,right,MISS E. Fournier 26' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
380,PT08M39.00S,2022-02-11T04:31:19.5Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,65,68,2022-02-11T04:31:19Z,3700000,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,379.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
381,PT08M32.00S,2022-02-11T04:31:28.3Z,3,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,65,68,2022-02-11T04:31:31Z,3710000,,,0,,K. Thompson lost ball out-of-bounds TURNOVER (1 TO),[202691],1610612744.0,GSW,lost ball,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,1.0,,,202053.0,,,,,
382,PT08M20.00S,2022-02-11T04:31:42.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203944,81.94809461235218,21.568627450980394,1610612752,65,68,2022-02-11T04:33:21Z,3720000,-142.0,117.0,1,right,MISS J. Randle 18' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,18.43,Missed,,,,,,,,,,,,,,,,,,,
383,PT08M17.00S,2022-02-11T04:31:45.9Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,65,68,2022-02-11T04:33:21Z,3730000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,382.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
384,PT08M14.00S,2022-02-11T04:31:49.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,28.33442838370565,9.313725490196079,1610612744,68,68,2022-02-11T04:31:54Z,3740000,203.0,214.0,1,left,K. Thompson 29' 3PT  (11 PTS) (S. Curry 6 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,29.51,Made,,,,,,,11.0,S. Curry,201939.0,6.0,,,,,,,,,
386,PT08M12.00S,2022-02-11T04:31:57.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,68,68,2022-02-11T04:31:57Z,3760000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M54.00S,2022-02-11T04:35:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,90.48948751642575,38.970588235294116,1610612752,68,68,2022-02-11T04:35:48Z,3770000,-55.0,37.0,1,right,MISS K. Walker 6' driving Layup - blocked,"[202689, 1626172]",1610612752.0,NYK,driving,,,Walker,K. Walker,,,,,6.63,Missed,,,,,Looney,1626172.0,,,,,,,,,,,,,
388,PT07M54.00S,2022-02-11T04:35:10.2Z,3,REGULAR,block,,[],1626172,,,1610612752,68,68,2022-02-11T04:35:13Z,3780000,,,0,,K. Looney BLOCK (2 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M52.00S,2022-02-11T04:35:12.2Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,68,68,2022-02-11T04:35:48Z,3790000,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,387.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
390,PT07M49.00S,2022-02-11T04:35:23.8Z,3,REGULAR,foul,personal,[],203095,,,1610612744,68,68,2022-02-11T04:35:27Z,3800000,,,0,,E. Fournier personal FOUL (1 PF),"[203095, 202691]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Thompson,202691.0,
392,PT07M45.00S,2022-02-11T04:35:38.2Z,3,REGULAR,3pt,Jump Shot,[],201939,29.77989487516426,22.794117647058822,1610612744,71,68,2022-02-11T04:35:41Z,3820000,136.0,227.0,1,left,S. Curry 26' 3PT pullup (22 PTS) (K. Thompson 2 AST),"[201939, 202691]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,26.5,Made,,,,,,,22.0,K. Thompson,202691.0,2.0,,,,,,,,,
393,PT07M16.00S,2022-02-11T04:36:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.59198423127464,43.872549019607845,1610612752,71,70,2022-02-11T04:36:10Z,3830000,-31.0,17.0,1,right,J. Randle driving Layup (18 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.51,Made,,,,,,,18.0,,,,,,,,,,,,
395,PT07M02.00S,2022-02-11T04:36:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,9.543363994743759,43.627450980392155,1610612744,71,70,2022-02-11T04:36:23Z,3840000,32.0,37.0,1,left,MISS J. Kuminga alley-oop Layup,[1630228],1610612744.0,GSW,alley-oop,,,Kuminga,J. Kuminga,,,,,4.9,Missed,,,,,,,,,,,,,,,,,,,
396,PT07M00.00S,2022-02-11T04:36:23.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,71,70,2022-02-11T04:36:35Z,3850000,,,0,,M. Robinson REBOUND (Off:5 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,395.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
397,PT06M56.00S,2022-02-11T04:36:27.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,95.22010512483574,3.6764705882352944,1610612752,71,73,2022-02-11T04:36:29Z,3860000,-232.0,-8.0,1,right,E. Fournier 3PT  (19 PTS) (J. Randle 6 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.17,Made,,,,,,,19.0,J. Randle,203944.0,6.0,,,,,,,,,
399,PT06M39.00S,2022-02-11T04:36:44.3Z,3,REGULAR,2pt,Jump Shot,[],202691,4.681340341655716,22.794117647058822,1610612744,73,73,2022-02-11T04:36:49Z,3880000,136.0,-8.0,1,left,K. Thompson 13' pullup Jump Shot (13 PTS) (S. Curry 7 AST),"[202691, 201939]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,13.63,Made,,,,,,,13.0,S. Curry,201939.0,7.0,,,,,,,,,
401,PT06M22.00S,2022-02-11T04:37:00.6Z,3,REGULAR,3pt,Jump Shot,[],203095,67.36202365308804,26.225490196078432,1610612752,73,73,2022-02-11T04:37:03Z,3900000,-119.0,254.0,1,right,MISS E. Fournier 28' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,28.07,Missed,,,,,,,,,,,,,,,,,,,
402,PT06M20.00S,2022-02-11T04:37:02.6Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,73,73,2022-02-11T04:38:51Z,3910000,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,401.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
403,PT06M16.00S,2022-02-11T04:37:07.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,29.122864651773984,9.313725490196079,1610612744,73,73,2022-02-11T04:37:10Z,3920000,203.0,221.0,1,left,MISS S. Curry 30' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,30.06,Missed,,,,,,,,,,,,,,,,,,,
404,PT06M14.00S,2022-02-11T04:37:09.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,73,73,2022-02-11T04:38:48Z,3930000,,,0,,J. Randle REBOUND (Off:1 Def:13),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,403.0,14.0,13.0,1.0,,,,,,,,,,,,,,,
405,PT05M56.00S,2022-02-11T04:37:27.4Z,3,REGULAR,2pt,Jump Shot,[],203944,91.93495400788436,72.54901960784314,1610612752,73,73,2022-02-11T04:37:30Z,3940000,113.0,23.0,1,right,MISS J. Randle 11' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,11.51,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M55.00S,2022-02-11T04:37:34.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,73,73,2022-02-11T04:37:34Z,3950000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,,,
407,PT05M55.00S,2022-02-11T04:37:35.3Z,3,REGULAR,foul,personal,[],1626172,,,1610612752,73,73,2022-02-11T04:37:39Z,3960000,,,0,,K. Looney loose ball personal FOUL (4 PF),"[1626172, 1629011]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,202053.0,4.0,0.0,Robinson,1629011.0,
409,PT05M55.00S,2022-02-11T04:37:44.7Z,3,REGULAR,substitution,out,[],1626172,,,1610612752,73,73,2022-02-11T04:37:59Z,3980000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M55.00S,2022-02-11T04:37:44.7Z,3,REGULAR,substitution,in,[],1629673,,,1610612752,73,73,2022-02-11T04:37:59Z,3990000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M55.00S,2022-02-11T04:37:44.7Z,3,REGULAR,substitution,out,[],202691,,,1610612752,73,73,2022-02-11T04:38:09Z,4000000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M55.00S,2022-02-11T04:37:44.7Z,3,REGULAR,substitution,in,[],202357,,,1610612752,73,73,2022-02-11T04:38:09Z,4010000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M45.00S,2022-02-11T04:38:20.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203095,95.87713534822602,95.34313725490196,1610612752,73,73,2022-02-11T04:38:22Z,4020000,227.0,-14.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,,
414,PT05M44.00S,2022-02-11T04:38:23.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,73,73,2022-02-11T04:38:23Z,4030000,,,0,,M. Robinson REBOUND (Off:6 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,413.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
415,PT05M44.00S,2022-02-11T04:38:25.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,92.59198423127464,45.34313725490196,1610612752,73,75,2022-02-11T04:38:30Z,4040000,-23.0,17.0,1,right,M. Robinson putback DUNK (4 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,2.89,Made,,,,,,,4.0,,,,,,,,,,,,
416,PT05M44.00S,2022-02-11T04:38:31.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202357,,,1610612752,73,75,2022-02-11T04:38:37Z,4050000,,,0,,N. Bjelica shooting personal FOUL (2 PF) (Robinson 1 FT),"[202357, 1629011]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Robinson,1629011.0,
418,PT05M44.00S,2022-02-11T04:38:55.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629011,,,1610612752,73,76,2022-02-11T04:38:55Z,4070000,,,0,,M. Robinson Free Throw 1 of 1 (5 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
419,PT05M26.00S,2022-02-11T04:39:10.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203952,10.5946123521682,43.627450980392155,1610612744,73,76,2022-02-11T04:39:12Z,4080000,32.0,47.0,1,left,MISS A. Wiggins driving Hook,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,5.69,Missed,,,,,,,,,,,,,,,,,,,
420,PT05M24.00S,2022-02-11T04:39:12.4Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,73,76,2022-02-11T04:39:38Z,4090000,,,0,,K. Walker REBOUND (Off:1 Def:2),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,419.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
421,PT05M18.00S,2022-02-11T04:39:20.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.06636005256242,42.8921568627451,1610612752,73,78,2022-02-11T04:39:24Z,4100000,-36.0,22.0,1,right,J. Randle driving Layup (20 PTS) (K. Walker 6 AST),"[203944, 202689]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,4.18,Made,,,,,,,20.0,K. Walker,202689.0,6.0,,,,,,,,,
423,PT05M18.00S,2022-02-11T04:39:26.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629673,,,1610612752,73,78,2022-02-11T04:39:33Z,4120000,,,0,,J. Poole shooting personal FOUL (1 PF) (Randle 1 FT),"[1629673, 203944]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Randle,203944.0,
425,PT05M18.00S,2022-02-11T04:39:56.2Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,73,79,2022-02-11T04:39:56Z,4140000,,,0,,J. Randle Free Throw 1 of 1 (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
426,PT05M03.00S,2022-02-11T04:40:13.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,9.674770039421814,3.1862745098039214,1610612744,73,79,2022-02-11T04:40:16Z,4150000,234.0,38.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,,
427,PT05M00.00S,2022-02-11T04:40:16.8Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,73,79,2022-02-11T04:40:16Z,4160000,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,426.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
428,PT04M43.00S,2022-02-11T04:40:35.0Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,73,79,2022-02-11T04:40:38Z,4170000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,,,,,,,,,,2.0,,,202053.0,,,,,
429,PT04M43.00S,2022-02-11T04:40:45.7Z,3,REGULAR,substitution,out,[],1629011,,,1610612744,73,79,2022-02-11T04:40:49Z,4180000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M43.00S,2022-02-11T04:40:45.7Z,3,REGULAR,substitution,in,[],201959,,,1610612744,73,79,2022-02-11T04:40:49Z,4190000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M34.00S,2022-02-11T04:41:06.1Z,3,REGULAR,foul,personal,[],202689,,,1610612744,73,79,2022-02-11T04:41:09Z,4200000,,,0,,K. Walker personal FOUL (1 PF),"[202689, 201939]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Curry,201939.0,
433,PT04M28.00S,2022-02-11T04:41:27.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,28.86005256241787,14.705882352941178,1610612744,73,79,2022-02-11T04:41:30Z,4220000,176.0,219.0,1,left,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.11,Missed,,,,,,,,,,,,,,,,,,,
434,PT04M26.00S,2022-02-11T04:41:29.8Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,73,79,2022-02-11T04:41:39Z,4230000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,433.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
435,PT04M24.00S,2022-02-11T04:41:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203952,7.440867279894875,57.59803921568627,1610612744,75,79,2022-02-11T04:42:28Z,4240000,-38.0,17.0,1,left,A. Wiggins putback Layup (12 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,4.18,Made,,,,,,,12.0,,,,,,,,,,,,
436,PT04M13.00S,2022-02-11T04:41:41.1Z,3,REGULAR,3pt,Jump Shot,[],202689,70.12155059132719,79.90196078431373,1610612752,75,79,2022-02-11T04:41:43Z,4250000,150.0,228.0,1,right,MISS K. Walker 27' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
437,PT04M10.00S,2022-02-11T04:41:45.4Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,75,79,2022-02-11T04:41:45Z,4260000,,,0,,N. Bjelica REBOUND (Off:1 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
438,PT04M02.00S,2022-02-11T04:41:53.7Z,3,REGULAR,3pt,Jump Shot,[],201939,5.601182654402102,2.696078431372549,1610612744,75,79,2022-02-11T04:41:56Z,4270000,237.0,0.0,1,left,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
439,PT04M00.00S,2022-02-11T04:41:55.7Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,75,79,2022-02-11T04:42:16Z,4280000,,,0,,A. Wiggins REBOUND (Off:3 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,438.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
440,PT03M50.00S,2022-02-11T04:42:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,6.783837056504599,41.911764705882355,1610612744,77,79,2022-02-11T04:42:07Z,4290000,40.0,11.0,1,left,J. Kuminga driving finger roll Layup (11 PTS),[1630228],1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,4.2,Made,,,,,,,11.0,,,,,,,,,,,,
441,PT03M50.00S,2022-02-11T04:42:11.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,77,79,2022-02-11T04:42:11Z,4300000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M50.00S,2022-02-11T04:43:11.2Z,3,REGULAR,memo,,[],0,,,1610612752,77,79,2022-02-11T04:43:11Z,4310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 407th consecutive sellout
443,PT03M50.00S,2022-02-11T04:43:20.4Z,3,REGULAR,substitution,out,[],201939,,,1610612752,77,79,2022-02-11T04:43:41Z,4320000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M50.00S,2022-02-11T04:43:20.4Z,3,REGULAR,substitution,out,[],1629656,,,1610612752,77,79,2022-02-11T04:43:41Z,4330000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M50.00S,2022-02-11T04:43:20.4Z,3,REGULAR,substitution,out,[],202689,,,1610612752,77,79,2022-02-11T04:43:41Z,4340000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M50.00S,2022-02-11T04:43:20.4Z,3,REGULAR,substitution,in,[],1627780,,,1610612752,77,79,2022-02-11T04:43:41Z,4350000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M50.00S,2022-02-11T04:43:20.4Z,3,REGULAR,substitution,in,[],202692,,,1610612752,77,79,2022-02-11T04:43:41Z,4360000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M50.00S,2022-02-11T04:43:20.4Z,3,REGULAR,substitution,in,[],1629629,,,1610612752,77,79,2022-02-11T04:43:41Z,4370000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M34.00S,2022-02-11T04:44:11.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,88.51839684625493,58.08823529411765,1610612752,77,81,2022-02-11T04:44:15Z,4380000,40.0,55.0,1,right,J. Randle 6' turnaround Jump Shot (23 PTS),[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,6.86,Made,,,,,,,23.0,,,,,,,,,,,,
