actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
188,PT09M30.00S,2022-01-04T03:46:53.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,85.75886990801577,40.19607843137255,1610612744,40,30,2022-01-04T03:46:56Z,1880000,-49.0,81.0,1,right,MISS J. Kuminga 9' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,,,9.5,Missed,,,,,,,,,,,,,,,,,
189,PT09M27.00S,2022-01-04T03:46:57.0Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,40,30,2022-01-04T03:46:57Z,1890000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,188.0,4.0,3.0,1.0,,,,,,,,,,,,,
190,PT09M21.00S,2022-01-04T03:47:03.1Z,2,REGULAR,3pt,Jump Shot,[],1629639,33.327858081471746,49.26470588235294,1610612748,40,33,2022-01-04T03:47:06Z,1900000,4.0,261.0,1,left,T. Herro 26' 3PT  (5 PTS) (C. Martin 1 AST),"[1629639, 1628997]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,26.08,Made,,,,,5.0,C. Martin,1628997.0,1.0,,,,,,,,,
192,PT09M11.00S,2022-01-04T03:47:12.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,80.23981603153744,55.392156862745104,1610612744,40,33,2022-01-04T03:47:16Z,1920000,27.0,133.0,1,right,MISS S. Curry 13' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,13.59,Missed,,,,,,,,,,,,,,,,,
193,PT09M09.00S,2022-01-04T03:47:14.0Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,40,33,2022-01-04T03:47:24Z,1930000,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,192.0,5.0,4.0,1.0,,,,,,,,,,,,,
194,PT08M56.00S,2022-01-04T03:47:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,7.5722733245729295,49.26470588235294,1610612748,40,35,2022-01-04T03:47:29Z,1940000,4.0,19.0,1,left,O. Yurtseven alley-oop Layup (2 PTS) (K. Lowry 3 AST),"[1630209, 200768]",1610612748.0,MIA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,,,1.91,Made,,,,,2.0,K. Lowry,200768.0,3.0,,,,,,,,,
196,PT08M44.00S,2022-01-04T03:47:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.27792378449409,42.40196078431372,1610612744,40,35,2022-01-04T03:47:43Z,1960000,-38.0,29.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,4.81,Missed,,,,,,,,,,,,,,,,,
197,PT08M42.00S,2022-01-04T03:47:42.7Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,40,35,2022-01-04T03:47:49Z,1970000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,
198,PT08M33.00S,2022-01-04T03:47:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,6.652431011826544,62.99019607843137,1610612748,40,35,2022-01-04T03:47:54Z,1980000,-65.0,10.0,1,left,MISS T. Herro 6' driving floating bank Shot,[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,,,6.58,Missed,,,,,,,,,,,,,,,,,
199,PT08M30.00S,2022-01-04T03:47:54.7Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,40,35,2022-01-04T03:48:51Z,1990000,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,,,,,,
200,PT08M27.00S,2022-01-04T03:47:57.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203490,81.02825229960578,95.34313725490196,1610612744,40,35,2022-01-04T03:48:00Z,2000000,227.0,126.0,1,right,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,25.93,Missed,,,,,,,,,,,,,,,,,
201,PT08M25.00S,2022-01-04T03:47:59.1Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,40,35,2022-01-04T03:48:07Z,2010000,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,
202,PT08M11.00S,2022-01-04T03:48:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629657,8.754927726675426,59.068627450980394,1610612748,40,35,2022-01-04T03:48:15Z,2020000,-45.0,30.0,1,left,MISS K. Guy driving finger roll Layup,[1629657],1610612748.0,MIA,driving finger roll,,,Guy,K. Guy,,,,,,,5.42,Missed,,,,,,,,,,,,,,,,,
203,PT08M08.00S,2022-01-04T03:48:16.5Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,40,35,2022-01-04T03:48:16Z,2030000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,
204,PT08M04.00S,2022-01-04T03:48:20.4Z,2,REGULAR,3pt,Jump Shot,[],201939,71.56701708278581,85.04901960784314,1610612744,40,35,2022-01-04T03:48:24Z,2040000,175.0,215.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,27.72,Missed,,,,,,,,,,,,,,,,,
205,PT08M02.00S,2022-01-04T03:48:22.4Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,40,35,2022-01-04T03:48:44Z,2050000,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,
206,PT07M57.00S,2022-01-04T03:48:27.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,7.835085413929041,48.28431372549019,1610612748,40,37,2022-01-04T03:48:30Z,2060000,9.0,21.0,1,left,T. Herro running Layup (7 PTS) (K. Lowry 4 AST),"[1629639, 200768]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,2.28,Made,,,,,7.0,K. Lowry,200768.0,4.0,,,,,,,,,
208,PT07M57.00S,2022-01-04T03:48:35.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,40,37,2022-01-04T03:48:35Z,2080000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M57.00S,2022-01-04T03:50:12.6Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,40,37,2022-01-04T03:51:15Z,2090000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M57.00S,2022-01-04T03:50:12.6Z,2,REGULAR,substitution,out,[],202357,,,1610612744,40,37,2022-01-04T03:51:15Z,2100000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M57.00S,2022-01-04T03:50:12.6Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,40,37,2022-01-04T03:51:15Z,2110000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M57.00S,2022-01-04T03:50:12.6Z,2,REGULAR,substitution,in,[],203952,,,1610612744,40,37,2022-01-04T03:51:15Z,2120000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M57.00S,2022-01-04T03:50:12.6Z,2,REGULAR,substitution,in,[],203110,,,1610612744,40,37,2022-01-04T03:51:38Z,2140000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M57.00S,2022-01-04T03:50:12.6Z,2,REGULAR,substitution,out,[],203490,,,1610612744,40,37,2022-01-04T03:51:49Z,2150000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M57.00S,2022-01-04T03:50:12.6Z,2,REGULAR,substitution,out,[],1629657,,,1610612744,40,37,2022-01-04T03:53:58Z,2155000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M57.00S,2022-01-04T03:50:12.6Z,2,REGULAR,substitution,in,[],202710,,,1610612744,40,37,2022-01-04T03:53:58Z,2157500,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M45.00S,2022-01-04T03:51:51.5Z,2,REGULAR,3pt,Jump Shot,[],201939,66.3107752956636,64.95098039215686,1610612744,43,37,2022-01-04T03:51:53Z,2160000,75.0,264.0,1,right,S. Curry 27' 3PT  (3 PTS) (D. Green 6 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,27.46,Made,,,,,3.0,D. Green,203110.0,6.0,,,,,,,,,
218,PT07M27.00S,2022-01-04T03:52:19.4Z,2,REGULAR,3pt,Jump Shot,[],200768,32.276609724047304,38.48039215686275,1610612748,43,40,2022-01-04T03:52:23Z,2180000,58.0,251.0,1,left,K. Lowry 25' 3PT step back (11 PTS) (T. Herro 2 AST),"[200768, 1629639]",1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,,,25.74,Made,,,,,11.0,T. Herro,1629639.0,2.0,,,,,,,,,
219,PT07M13.00S,2022-01-04T03:52:32.9Z,2,REGULAR,3pt,Jump Shot,[],201939,67.49342969776609,74.01960784313727,1610612744,43,40,2022-01-04T03:52:35Z,2190000,120.0,253.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,28.01,Missed,,,,,,,,,,,,,,,,,
220,PT07M10.00S,2022-01-04T03:52:36.6Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,43,40,2022-01-04T03:52:36Z,2200000,,,0,,O. Yurtseven REBOUND (Off:0 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,
222,PT06M55.00S,2022-01-04T03:52:51.9Z,2,REGULAR,3pt,Jump Shot,[],1628997,4.28712220762155,95.58823529411765,1610612748,43,43,2022-01-04T03:52:54Z,2210000,-228.0,-12.0,1,left,C. Martin 3PT  (7 PTS) (T. Herro 3 AST),"[1628997, 1629639]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,22.82,Made,,,,,7.0,T. Herro,1629639.0,3.0,,,,,,,,,
224,PT06M43.00S,2022-01-04T03:53:07.2Z,2,REGULAR,foul,offensive,[],1626172,,,1610612744,43,43,2022-01-04T03:53:22Z,2230000,,,0,,K. Looney offensive FOUL (1 PF),"[1626172, 1628997]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,202007.0,,,,,,,,,,,,,,1.0,0.0,Martin,1628997.0,,,
226,PT06M43.00S,2022-01-04T03:53:07.2Z,2,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,43,43,2022-01-04T03:53:22Z,2250000,,,0,,K. Looney offensive foul TURNOVER (2 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,202053.0,2.0,,,,,,,,,,,,,,,,,,,
227,PT06M19.00S,2022-01-04T03:53:44.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,19.136005256241788,6.127450980392156,1610612748,43,46,2022-01-04T03:53:46Z,2260000,219.0,127.0,1,left,C. Martin 25' 3PT  (10 PTS) (J. Butler 2 AST),"[1628997, 202710]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,25.37,Made,,,,,10.0,J. Butler,202710.0,2.0,,,,,,,,,
231,PT06M04.00S,2022-01-04T03:53:58.1Z,2,REGULAR,2pt,Jump Shot,[],201939,75.24638633377135,31.127450980392158,1610612744,45,46,2022-01-04T03:54:00Z,2280000,-94.0,180.0,1,right,S. Curry 20' pullup Jump Shot (5 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,20.34,Made,,,,,5.0,,,,,,,,,,,,
232,PT05M57.00S,2022-01-04T03:54:05.8Z,2,REGULAR,3pt,Jump Shot,[],200768,27.283180026281208,82.1078431372549,1610612748,45,46,2022-01-04T03:54:08Z,2290000,-161.0,204.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,25.96,Missed,,,,,,,,,,,,,,,,,
233,PT05M53.00S,2022-01-04T03:54:09.7Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,45,46,2022-01-04T03:54:09Z,2300000,,,0,,C. Martin REBOUND (Off:2 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,232.0,6.0,4.0,2.0,,,,,,,,,,,,,
234,PT05M48.00S,2022-01-04T03:54:14.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200768,23.209592641261498,87.25490196078431,1610612748,45,46,2022-01-04T03:54:17Z,2310000,-186.0,166.0,1,left,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,24.93,Missed,,,,,,,,,,,,,,,,,
235,PT05M44.00S,2022-01-04T03:54:18.6Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,45,46,2022-01-04T03:54:18Z,2320000,,,0,,J. Butler REBOUND (Off:2 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,234.0,3.0,1.0,2.0,,,,,,,,,,,,,
236,PT05M41.00S,2022-01-04T03:54:21.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,7.703679369250986,14.460784313725492,1610612748,45,46,2022-01-04T03:54:24Z,2330000,178.0,20.0,1,left,MISS T. Herro 17' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,17.88,Missed,,,,,,,,,,,,,,,,,
237,PT05M38.00S,2022-01-04T03:54:24.9Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,45,46,2022-01-04T03:54:24Z,2340000,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,,
238,PT05M33.00S,2022-01-04T03:54:30.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,92.06636005256242,43.38235294117647,1610612744,47,46,2022-01-04T03:54:34Z,2350000,-33.0,22.0,1,right,S. Curry Layup (7 PTS) (D. Green 7 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,3.98,Made,,,,,7.0,D. Green,203110.0,7.0,,,,,,,,,
240,PT05M26.00S,2022-01-04T03:54:37.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,23.209592641261498,8.57843137254902,1610612748,47,46,2022-01-04T03:54:39Z,2370000,207.0,166.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,26.52,Missed,,,,,,,,,,,,,,,,,
241,PT05M24.00S,2022-01-04T03:54:39.6Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,47,46,2022-01-04T03:54:39Z,2380000,,,0,,J. Butler REBOUND (Off:3 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,240.0,4.0,1.0,3.0,,,,,,,,,,,,,
242,PT05M15.00S,2022-01-04T03:54:48.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630209,8.886333771353483,59.80392156862745,1610612748,47,46,2022-01-04T03:54:51Z,2390000,-49.0,31.0,1,left,MISS O. Yurtseven floating Shot,[1630209],1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,,,5.8,Missed,,,,,,,,,,,,,,,,,
243,PT05M13.00S,2022-01-04T03:54:50.7Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,47,46,2022-01-04T03:55:14Z,2400000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,
244,PT05M00.00S,2022-01-04T03:55:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,90.75229960578186,40.19607843137255,1610612744,49,46,2022-01-04T03:55:06Z,2410000,-49.0,34.0,1,right,A. Wiggins cutting Layup (14 PTS) (D. Green 8 AST),"[203952, 203110]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,,,5.99,Made,,,,,14.0,D. Green,203110.0,8.0,,,,,,,,,
246,PT04M49.00S,2022-01-04T03:55:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.469776609724048,38.970588235294116,1610612748,49,46,2022-01-04T03:55:34Z,2430000,55.0,-1.0,1,left,MISS T. Herro driving Layup - blocked,"[1629639, 201939]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,5.51,Missed,,,,,,,,,,,,,,,Curry,201939.0,
247,PT04M49.00S,2022-01-04T03:55:16.4Z,2,REGULAR,block,,[],201939,,,1610612748,49,46,2022-01-04T03:55:20Z,2440000,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M48.00S,2022-01-04T03:55:17.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,49,46,2022-01-04T03:55:34Z,2450000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,,,
249,PT04M48.00S,2022-01-04T03:55:22.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,49,46,2022-01-04T03:55:22Z,2460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M48.00S,2022-01-04T03:55:23.2Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,49,46,2022-01-04T03:55:27Z,2470000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M48.00S,2022-01-04T03:55:23.2Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,49,46,2022-01-04T03:55:27Z,2480000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M48.00S,2022-01-04T03:55:23.2Z,2,REGULAR,substitution,in,[],1629657,,,1610612748,49,46,2022-01-04T03:55:27Z,2490000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M48.00S,2022-01-04T03:55:23.2Z,2,REGULAR,substitution,in,[],200782,,,1610612748,49,46,2022-01-04T03:55:27Z,2500000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M35.00S,2022-01-04T03:55:51.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202710,6.915243101182654,4.6568627450980395,1610612748,49,46,2022-01-04T03:55:54Z,2510000,227.0,13.0,1,left,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,22.7,Missed,,,,,,,,,,,,,,,,,
255,PT04M32.00S,2022-01-04T03:55:54.6Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,49,46,2022-01-04T03:55:54Z,2520000,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,254.0,4.0,4.0,0.0,,,,,,,,,,,,,
256,PT04M22.00S,2022-01-04T03:56:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.46057818659659,42.40196078431372,1610612744,49,46,2022-01-04T03:56:07Z,2530000,-38.0,18.0,1,right,MISS K. Looney reverse Layup,[1626172],1610612744.0,GSW,reverse,,,Looney,K. Looney,,,,,,,4.22,Missed,,,,,,,,,,,,,,,,,
257,PT04M19.00S,2022-01-04T03:56:08.0Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,49,46,2022-01-04T04:00:59Z,2540000,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,256.0,3.0,2.0,1.0,,,,,,,,,,,,,
258,PT04M13.00S,2022-01-04T03:56:13.8Z,2,REGULAR,3pt,Jump Shot,[],1629657,6.1268068331143235,4.411764705882353,1610612748,49,46,2022-01-04T03:56:15Z,2550000,228.0,5.0,1,left,MISS K. Guy 3PT,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,22.8,Missed,,,,,,,,,,,,,,,,,
259,PT04M10.00S,2022-01-04T03:56:16.4Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,49,46,2022-01-04T03:56:16Z,2560000,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,258.0,2.0,2.0,0.0,,,,,,,,,,,,,
260,PT04M10.00S,2022-01-04T03:56:50.1Z,2,REGULAR,substitution,out,[],200768,,,1610612744,49,46,2022-01-04T03:56:52Z,2570000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M10.00S,2022-01-04T03:56:50.1Z,2,REGULAR,substitution,in,[],1629639,,,1610612744,49,46,2022-01-04T03:56:52Z,2580000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M08.00S,2022-01-04T03:57:14.0Z,2,REGULAR,jumpball,recovered,[],203952,,,1610612744,49,46,2022-01-04T03:57:14Z,2590000,,,0,,Jump Ball D. Green vs. O. Yurtseven: Tip to A. Wiggins,"[203952, 203110, 1630209]",1610612744.0,GSW,heldball,A. Wiggins,203952.0,Wiggins,A. Wiggins,Green,203110.0,Yurtseven,1630209.0,,,,,,,,,,,,,,,,,,,,,
265,PT03M58.00S,2022-01-04T03:57:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,85.75886990801577,42.8921568627451,1610612744,51,46,2022-01-04T03:57:27Z,2620000,-36.0,81.0,1,right,A. Wiggins 8' driving floating Jump Shot (16 PTS),[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,,,8.88,Made,,,,,16.0,,,,,,,,,,,,
266,PT03M44.00S,2022-01-04T03:57:36.6Z,2,REGULAR,2pt,Jump Shot,[],202710,15.325229960578188,73.77450980392157,1610612748,51,48,2022-01-04T03:57:39Z,2630000,-119.0,92.0,1,left,J. Butler 15' Jump Shot (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,15.01,Made,,,,,6.0,,,,,,,,,,,,
267,PT03M30.00S,2022-01-04T03:57:51.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.19776609724047,43.627450980392155,1610612744,53,48,2022-01-04T03:57:55Z,2640000,-32.0,21.0,1,right,G. Payton II driving reverse Layup (4 PTS),[1627780],1610612744.0,GSW,driving reverse,,,Payton II,G. Payton II,,,,,,,3.81,Made,,,,,4.0,,,,,,,,,,,,
268,PT03M17.00S,2022-01-04T03:58:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,7.440867279894875,37.745098039215684,1610612748,53,50,2022-01-04T03:58:10Z,2650000,61.0,17.0,1,left,J. Butler 6' fadeaway bank Jump Shot (8 PTS),[202710],1610612748.0,MIA,fadeaway bank,,,Butler,J. Butler,,,,,,,6.37,Made,,,,,8.0,,,,,,,,,,,,
269,PT03M06.00S,2022-01-04T03:58:15.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,92.32917214191852,50.73529411764706,1610612744,55,50,2022-01-04T03:58:17Z,2660000,4.0,20.0,1,right,K. Looney cutting DUNK (2 PTS) (S. Curry 4 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,,,1.99,Made,,,,,2.0,S. Curry,201939.0,4.0,,,,,,,,,
271,PT02M56.00S,2022-01-04T03:58:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629639,25.312089356110377,13.725490196078432,1610612748,55,50,2022-01-04T03:58:27Z,2680000,181.0,185.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,25.94,Missed,,,,,,,,,,,,,,,,,
272,PT02M53.00S,2022-01-04T03:58:28.4Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,55,50,2022-01-04T03:58:28Z,2690000,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,271.0,3.0,3.0,0.0,,,,,,,,,,,,,
273,PT02M49.00S,2022-01-04T03:58:32.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203952,75.64060446780552,8.57843137254902,1610612744,55,50,2022-01-04T03:58:35Z,2700000,-207.0,176.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,27.21,Missed,,,,,,,,,,,,,,,,,
274,PT02M47.00S,2022-01-04T03:58:34.4Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,55,50,2022-01-04T03:58:41Z,2710000,,,0,,O. Yurtseven REBOUND (Off:0 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,273.0,4.0,4.0,0.0,,,,,,,,,,,,,
275,PT02M33.00S,2022-01-04T03:58:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.521024967148489,54.90196078431373,1610612748,55,52,2022-01-04T03:58:51Z,2720000,-25.0,9.0,1,left,J. Butler driving Layup (10 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,,,2.6,Made,,,,,10.0,,,,,,,,,,,,
