actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
271,PT06M29.00S,2021-11-08T02:22:55.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,45,49,2021-11-08T02:22:55Z,2650000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M29.00S,2021-11-08T02:25:15.6Z,2,REGULAR,substitution,out,[],1627814,,,1610612744,45,49,2021-11-08T02:25:54Z,2660000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M29.00S,2021-11-08T02:25:15.6Z,2,REGULAR,substitution,out,[],203110,,,1610612744,45,49,2021-11-08T02:25:54Z,2670000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M29.00S,2021-11-08T02:25:15.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612744,45,49,2021-11-08T02:25:54Z,2690000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M29.00S,2021-11-08T02:25:15.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,45,49,2021-11-08T02:25:54Z,2700000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M29.00S,2021-11-08T02:25:15.6Z,2,REGULAR,substitution,in,[],202357,,,1610612744,45,49,2021-11-08T02:25:54Z,2710000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M29.00S,2021-11-08T02:25:15.6Z,2,REGULAR,substitution,in,[],1628464,,,1610612744,45,49,2021-11-08T02:25:54Z,2730000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M17.00S,2021-11-08T02:25:55.9Z,2,REGULAR,3pt,Jump Shot,[],201939,67.09921156373193,67.8921568627451,1610612744,45,49,2021-11-08T02:26:38Z,2740000,89.0,257.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,27.19,Missed,,,,,,,,,,,,,,,,,
282,PT06M17.00S,2021-11-08T02:25:55.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,45,49,2021-11-08T02:26:38Z,2750000,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,281.0,5.0,4.0,1.0,,,,,,,,,,,,,
283,PT06M05.00S,2021-11-08T02:26:09.3Z,2,REGULAR,3pt,Jump Shot,[],1629645,25.969119579500656,81.61764705882352,1610612745,45,49,2021-11-08T02:44:11Z,2760000,-158.0,192.0,1,left,MISS K. Porter Jr. 24' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,,24.84,Missed,,,,,,,,,,,,,,,,,
284,PT06M03.00S,2021-11-08T02:26:11.3Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,45,49,2021-11-08T02:44:11Z,2770000,,,0,,J. Tate REBOUND (Off:2 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,283.0,6.0,4.0,2.0,,,,,,,,,,,,,
339,PT06M00.00S,2021-11-08T02:26:12.6Z,2,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,45,49,2021-11-08T02:44:44Z,2775000,,,0,,J. Tate bad pass out-of-bounds TURNOVER (2 TO),[1630256],1610612745.0,HOU,bad pass,,,Tate,J. Tate,,,,,204059.0,2.0,,,,,,,,,,,,,,,,,,,
286,PT05M49.00S,2021-11-08T02:26:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629308,93.24901445466492,47.30392156862745,1610612744,47,49,2021-11-08T02:42:47Z,2790000,-13.0,11.0,1,right,J. Toscano-Anderson cutting Layup (2 PTS) (N. Bjelica 1 AST),"[1629308, 202357]",1610612744.0,GSW,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,1.74,Made,,,,,2.0,N. Bjelica,202357.0,1.0,,,,,,,,,
288,PT05M37.00S,2021-11-08T02:26:41.0Z,2,REGULAR,3pt,Jump Shot,[],1629717,32.013797634691194,31.372549019607842,1610612745,47,49,2021-11-08T02:26:48Z,2810000,93.0,248.0,1,left,MISS A. Brooks 26' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,26.53,Missed,,,,,,,,,,,,,,,,,
289,PT05M34.00S,2021-11-08T02:26:44.8Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,47,49,2021-11-08T02:26:44Z,2820000,,,0,,S. Curry REBOUND (Off:2 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,288.0,3.0,1.0,2.0,,,,,,,,,,,,,
293,PT05M34.00S,2021-11-08T02:27:13.8Z,2,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612744,47,49,2021-11-08T02:27:38Z,2860000,,,0,,A. Brooks shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1629717, 203952]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,1146.0,,,,,,,,,,,,1.0,0.0,Wiggins,203952.0,,,,,
295,PT05M34.00S,2021-11-08T02:27:25.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203952,,,1610612744,48,49,2021-11-08T02:27:25Z,2880000,,,0,,A. Wiggins Free Throw 1 of 2 (9 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
296,PT05M34.00S,2021-11-08T02:27:26.0Z,2,REGULAR,substitution,out,[],1629717,,,1610612744,48,49,2021-11-08T02:27:29Z,2890000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M34.00S,2021-11-08T02:27:26.0Z,2,REGULAR,substitution,in,[],1630224,,,1610612744,48,49,2021-11-08T02:27:29Z,2900000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M34.00S,2021-11-08T02:27:39.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203952,,,1610612744,49,49,2021-11-08T02:27:39Z,2910000,,,0,,A. Wiggins Free Throw 2 of 2 (10 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
299,PT05M17.00S,2021-11-08T02:27:59.3Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,49,49,2021-11-08T02:28:03Z,2920000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1627780]",1610612745.0,HOU,,,,Green,J. Green,,,,,,2.0,,,,,,,,,,,,,,,Payton II,1627780.0,,,
300,PT05M17.00S,2021-11-08T02:27:59.3Z,2,REGULAR,steal,,[],1627780,,,1610612744,49,49,2021-11-08T02:28:01Z,2930000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M12.00S,2021-11-08T02:28:03.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203952,92.9862023653088,49.26470588235294,1610612744,51,49,2021-11-08T02:32:59Z,2940000,-4.0,13.0,1,right,A. Wiggins running alley-oop DUNK (12 PTS) (G. Payton II 1 AST),"[203952, 1627780]",1610612744.0,GSW,running alley-oop,,,Wiggins,A. Wiggins,,,,,,,1.39,Made,,,,,12.0,G. Payton II,1627780.0,1.0,,,,,,,,,
303,PT05M08.00S,2021-11-08T02:28:11.3Z,2,REGULAR,foul,personal,['2freethrow'],201939,,,1610612745,51,49,2021-11-08T02:28:22Z,2960000,,,0,,S. Curry shooting personal FOUL (3 PF) (Tate 2 FT),"[201939, 1630256]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,1146.0,,,,,,,,,,,,3.0,0.0,Tate,1630256.0,,,,,
305,PT05M08.00S,2021-11-08T02:28:40.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630256,,,1610612745,51,49,2021-11-08T02:28:40Z,2980000,,,0,,MISS J. Tate Free Throw 1 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Missed,,,,,,,,,,,,,,,,,
306,PT05M08.00S,2021-11-08T02:28:40.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,51,49,2021-11-08T02:28:40Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,,
307,PT05M08.00S,2021-11-08T02:28:53.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630256,,,1610612745,51,50,2021-11-08T02:28:53Z,3000000,,,0,,J. Tate Free Throw 2 of 2 (14 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
308,PT04M56.00S,2021-11-08T02:29:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,94.1688567674113,50.0,1610612744,51,50,2021-11-08T02:33:43Z,3010000,0.0,2.0,1,right,MISS J. Toscano-Anderson driving finger roll Layup,[1629308],1610612744.0,GSW,driving finger roll,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,0.23,Missed,,,,,,,,,,,,,,,,,
309,PT04M53.00S,2021-11-08T02:29:10.2Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,51,50,2021-11-08T02:29:12Z,3020000,,,0,,D. Nwaba REBOUND (Off:2 Def:4),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,308.0,6.0,4.0,2.0,,,,,,,,,,,,,
310,PT04M51.00S,2021-11-08T02:29:14.3Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,51,50,2021-11-08T02:29:23Z,3030000,,,0,,J. Green lost ball TURNOVER (3 TO),"[1630224, 201939]",1610612745.0,HOU,,,,Green,J. Green,,,,,,3.0,,,,,,,,,,,,,,,Curry,201939.0,,,
311,PT04M51.00S,2021-11-08T02:29:14.3Z,2,REGULAR,steal,,[],201939,,,1610612744,51,50,2021-11-08T02:29:17Z,3040000,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT04M51.00S,2021-11-08T02:29:18.1Z,2,REGULAR,foul,personal,[],1630256,,,1610612744,51,50,2021-11-08T02:34:22Z,3050000,,,0,,J. Tate take personal FOUL (2 PF),"[1630256, 203952]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,202053.0,,,,,,,,,,,,2.0,0.0,Wiggins,203952.0,,,,,
314,PT04M29.00S,2021-11-08T02:29:54.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627780,87.46714848883047,57.59803921568627,1610612744,53,50,2021-11-08T02:29:58Z,3070000,38.0,65.0,1,right,G. Payton II 7' floating Jump Shot (4 PTS) (A. Wiggins 1 AST),"[1627780, 203952]",1610612744.0,GSW,floating,,,Payton II,G. Payton II,,,,,,,7.56,Made,,,,,4.0,A. Wiggins,203952.0,1.0,,,,,,,,,
316,PT04M12.00S,2021-11-08T02:30:11.2Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,53,50,2021-11-08T02:30:16Z,3090000,,,0,,K. Porter Jr. bad pass TURNOVER (2 TO),"[1629645, 202357]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,2.0,,,,,,,,,,,,,,,Bjelica,202357.0,,,
317,PT04M12.00S,2021-11-08T02:30:11.2Z,2,REGULAR,steal,,[],202357,,,1610612744,53,50,2021-11-08T02:30:31Z,3100000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M55.00S,2021-11-08T02:30:28.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203952,67.7562417871222,49.754901960784316,1610612744,53,50,2021-11-08T02:30:36Z,3110000,-1.0,251.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,25.06,Missed,,,,,,,,,,,,,,,,,
319,PT03M49.00S,2021-11-08T02:30:34.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,53,50,2021-11-08T02:30:36Z,3120000,,,0,,J. Tate REBOUND (Off:2 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,318.0,7.0,5.0,2.0,,,,,,,,,,,,,
320,PT03M34.00S,2021-11-08T02:30:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.915243101182654,46.07843137254902,1610612745,53,52,2021-11-08T02:30:53Z,3130000,20.0,13.0,1,left,J. Green driving Layup (7 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,2.32,Made,,,,,7.0,,,,,,,,,,,,
321,PT03M26.00S,2021-11-08T02:30:57.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,64.73390275952694,50.98039215686274,1610612744,56,52,2021-11-08T02:31:20Z,3140000,5.0,279.0,1,right,S. Curry 27' 3PT  (12 PTS) (A. Wiggins 2 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,27.9,Made,,,,,12.0,A. Wiggins,203952.0,2.0,,,,,,,,,
323,PT03M13.00S,2021-11-08T02:31:12.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612745,56,52,2021-11-08T02:31:31Z,3160000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[203952, 1629645]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,202053.0,,,,,,,,,,,,2.0,0.0,Porter Jr.,1629645.0,,,,,
325,PT03M13.00S,2021-11-08T02:31:44.0Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,56,53,2021-11-08T02:31:44Z,3180000,,,0,,K. Porter Jr. Free Throw 1 of 2 (8 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
326,PT03M13.00S,2021-11-08T02:31:44.8Z,2,REGULAR,substitution,out,[],201939,,,1610612745,56,53,2021-11-08T02:31:52Z,3190000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M13.00S,2021-11-08T02:31:44.8Z,2,REGULAR,substitution,out,[],1628021,,,1610612745,56,53,2021-11-08T02:31:52Z,3200000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M13.00S,2021-11-08T02:31:44.8Z,2,REGULAR,substitution,in,[],1629673,,,1610612745,56,53,2021-11-08T02:31:52Z,3210000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT03M13.00S,2021-11-08T02:31:44.8Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,56,53,2021-11-08T02:31:52Z,3220000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M13.00S,2021-11-08T02:32:07.8Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,56,54,2021-11-08T02:32:07Z,3230000,,,0,,K. Porter Jr. Free Throw 2 of 2 (9 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
331,PT02M58.00S,2021-11-08T02:32:24.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,94.30026281208936,48.03921568627451,1610612744,58,54,2021-11-08T02:37:05Z,3240000,-10.0,1.0,1,right,G. Payton II reverse DUNK (6 PTS) (J. Poole 3 AST),"[1627780, 1629673]",1610612744.0,GSW,reverse,,,Payton II,G. Payton II,,,,,,,0.99,Made,,,,,6.0,J. Poole,1629673.0,3.0,,,,,,,,,
333,PT02M56.00S,2021-11-08T02:32:32.4Z,2,REGULAR,stoppage,other,[],0,,,1610612745,58,54,2021-11-08T02:32:32Z,3260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M43.00S,2021-11-08T02:32:48.6Z,2,REGULAR,3pt,Jump Shot,[],1628464,31.488173455978973,42.8921568627451,1610612745,58,57,2021-11-08T02:32:53Z,3270000,36.0,243.0,1,left,D. Theis 24' 3PT  (8 PTS) (K. Porter Jr. 5 AST),"[1628464, 1629645]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,24.61,Made,,,,,8.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,
336,PT02M29.00S,2021-11-08T02:33:04.9Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612744,58,57,2021-11-08T02:33:15Z,3290000,,,0,,D. Theis shooting personal FOUL (1 PF) (Poole 2 FT),"[1628464, 1629673]",1610612745.0,HOU,shooting,,,Theis,D. Theis,,,,,204059.0,,,,,,,,,,,,1.0,0.0,Poole,1629673.0,,,,,
338,PT02M29.00S,2021-11-08T02:33:22.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,58,57,2021-11-08T02:33:22Z,3310000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M29.00S,2021-11-08T02:36:19.2Z,2,REGULAR,substitution,out,[],202357,,,1610612744,58,57,2021-11-08T02:36:33Z,3320000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT02M29.00S,2021-11-08T02:36:19.2Z,2,REGULAR,substitution,out,[],1629308,,,1610612744,58,57,2021-11-08T02:36:33Z,3330000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M29.00S,2021-11-08T02:36:19.2Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,58,57,2021-11-08T02:36:33Z,3340000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M29.00S,2021-11-08T02:36:19.2Z,2,REGULAR,substitution,in,[],203490,,,1610612744,58,57,2021-11-08T02:36:33Z,3350000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT02M29.00S,2021-11-08T02:36:34.6Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,59,57,2021-11-08T02:36:34Z,3360000,,,0,,J. Poole Free Throw 1 of 2 (19 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,
345,PT02M29.00S,2021-11-08T02:36:36.1Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,60,57,2021-11-08T02:36:36Z,3370000,,,0,,J. Poole Free Throw 2 of 2 (20 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,
346,PT02M08.00S,2021-11-08T02:37:00.2Z,2,REGULAR,2pt,Jump Shot,[],1630224,27.151773981603156,43.38235294117647,1610612745,60,57,2021-11-08T02:37:09Z,3380000,33.0,203.0,1,left,MISS J. Green 20' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,20.54,Missed,,,,,,,,,,,,,,,,,
347,PT02M00.00S,2021-11-08T02:37:08.2Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,60,57,2021-11-08T02:37:09Z,3390000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,346.0,2.0,1.0,1.0,,,,,,,,,,,,,
348,PT02M00.00S,2021-11-08T02:37:08.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630231,5.590000152587891,50.0,1610612745,60,59,2021-11-08T02:38:27Z,3400000,0.0,0.0,1,left,K. Martin Jr. tip DUNK (5 PTS),[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,
349,PT01M45.00S,2021-11-08T02:37:22.3Z,2,REGULAR,3pt,Jump Shot,[],203490,87.99277266754271,95.34313725490196,1610612744,63,59,2021-11-08T02:37:27Z,3410000,227.0,60.0,1,right,O. Porter Jr. 3PT step back (6 PTS) (K. Looney 1 AST),"[203490, 1626172]",1610612744.0,GSW,step back,,,Porter Jr.,O. Porter Jr.,,,,,,,23.46,Made,,,,,6.0,K. Looney,1626172.0,1.0,,,,,,,,,
351,PT01M34.00S,2021-11-08T02:37:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,10.33180026281209,50.73529411764706,1610612745,63,59,2021-11-08T02:39:03Z,3430000,-4.0,45.0,1,left,MISS K. Porter Jr. driving finger roll Layup,[1629645],1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,,,4.48,Missed,,,,,,,,,,,,,,,,,
352,PT01M30.00S,2021-11-08T02:37:38.2Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,63,59,2021-11-08T02:37:39Z,3440000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,351.0,4.0,3.0,1.0,,,,,,,,,,,,,
353,PT01M26.00S,2021-11-08T02:37:42.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203490,66.88157030223391,45.201439950980394,1610612744,66,59,2021-11-08T02:37:50Z,3450000,-24.0,259.0,1,right,O. Porter Jr. 25' 3PT  (9 PTS) (G. Payton II 2 AST),"[203490, 1627780]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,25.99,Made,,,,,9.0,G. Payton II,1627780.0,2.0,,,,,,,,,
355,PT01M09.00S,2021-11-08T02:37:59.2Z,2,REGULAR,turnover,bad pass,[],1628464,,,1610612745,66,59,2021-11-08T02:38:10Z,3470000,,,0,,D. Theis bad pass TURNOVER (3 TO),"[1628464, 203490]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,3.0,,,,,,,,,,,,,,,Porter Jr.,203490.0,,,
356,PT01M09.00S,2021-11-08T02:37:59.2Z,2,REGULAR,steal,,[],203490,,,1610612744,66,59,2021-11-08T02:38:02Z,3480000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M05.00S,2021-11-08T02:38:03.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203490,77.34888304862024,89.95098039215686,1610612744,69,59,2021-11-08T02:39:48Z,3490000,200.0,160.0,1,right,O. Porter Jr. 25' 3PT running pullup (12 PTS),[203490],1610612744.0,GSW,running pullup,,,Porter Jr.,O. Porter Jr.,,,,,,,25.62,Made,,,,,12.0,,,,,,,,,,,,
358,PT00M53.10S,2021-11-08T02:38:19.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612745,69,59,2021-11-08T02:38:30Z,3500000,,,0,,G. Payton II personal FOUL (3 PF) (Green 2 FT),"[1627780, 1630224]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,1146.0,,,,,,,,,,,,3.0,0.0,Green,1630224.0,,,,,
360,PT00M53.10S,2021-11-08T02:38:48.4Z,2,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,69,59,2021-11-08T02:53:03Z,3520000,,,0,,MISS J. Tate Free Throw 1 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Missed,,,,,,,,,,,,,,,,,
361,PT00M53.10S,2021-11-08T02:38:48.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,69,59,2021-11-08T02:39:11Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,
362,PT00M53.10S,2021-11-08T02:38:52.4Z,2,REGULAR,substitution,out,[],1627780,,,1610612745,69,59,2021-11-08T02:38:57Z,3540000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M53.10S,2021-11-08T02:38:52.4Z,2,REGULAR,substitution,out,[],1629673,,,1610612745,69,59,2021-11-08T02:38:57Z,3550000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M53.10S,2021-11-08T02:38:52.4Z,2,REGULAR,substitution,in,[],1627814,,,1610612745,69,59,2021-11-08T02:38:57Z,3560000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M53.10S,2021-11-08T02:38:52.4Z,2,REGULAR,substitution,in,[],1629185,,,1610612745,69,59,2021-11-08T02:38:57Z,3570000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M53.10S,2021-11-08T02:38:48.4Z,2,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,69,59,2021-11-08T02:53:03Z,3580000,,,0,,MISS J. Tate Free Throw 2 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Missed,,,,,,,,,,,,,,,,,
367,PT00M48.40S,2021-11-08T02:38:53.1Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,69,59,2021-11-08T02:39:11Z,3590000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,366.0,5.0,4.0,1.0,,,,,,,,,,,,,
