actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
277,PT03M31.00S,2021-12-29T03:56:48.1Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,30,53,2021-12-29T03:56:48Z,2730000,,,0,,G. Payton II REBOUND (Off:3 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,276.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
278,PT03M23.00S,2021-12-29T03:56:56.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629308,64.86530880420499,47.30392156862745,1610612744,33,53,2021-12-29T03:56:59Z,2740000,-13.0,278.0,1,right,J. Toscano-Anderson 27' 3PT  (7 PTS) (G. Payton II 1 AST),"[1629308, 1627780]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,27.81,Made,,,,,,,,,,,,,7.0,G. Payton II,1627780.0,1.0,,,
280,PT02M58.00S,2021-12-29T03:57:20.2Z,2,REGULAR,3pt,Jump Shot,[],203085,28.07161629434954,76.9607843137255,1610612743,33,53,2021-12-29T03:57:23Z,2760000,-135.0,211.0,1,left,MISS A. Rivers 25' pullup 3PT,[203085],1610612743.0,DEN,pullup,,,Rivers,A. Rivers,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
281,PT02M55.00S,2021-12-29T03:57:23.9Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,33,53,2021-12-29T03:57:24Z,2770000,,,0,,G. Payton II REBOUND (Off:3 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,280.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
282,PT02M50.00S,2021-12-29T03:57:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612744,33,53,2021-12-29T03:57:46Z,2780000,,,0,,A. Rivers personal FOUL (2 PF) (Toscano-Anderson 2 FT),"[203085, 1629308]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,202007.0,2.0,0.0,Toscano-Anderson,1629308.0,,,,,,,
284,PT02M50.00S,2021-12-29T03:58:01.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,33,53,2021-12-29T03:58:01Z,2800000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M50.00S,2021-12-29T03:59:54.3Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,33,53,2021-12-29T04:00:56Z,2810000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M50.00S,2021-12-29T03:59:54.3Z,2,REGULAR,substitution,out,[],1630538,,,1610612744,33,53,2021-12-29T04:00:56Z,2820000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M50.00S,2021-12-29T03:59:54.3Z,2,REGULAR,substitution,in,[],201939,,,1610612744,33,53,2021-12-29T04:00:56Z,2830000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M50.00S,2021-12-29T03:59:54.3Z,2,REGULAR,substitution,in,[],1630267,,,1610612744,33,53,2021-12-29T04:00:56Z,2840000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M50.00S,2021-12-29T04:01:17.4Z,2,REGULAR,freethrow,1 of 2,[],1629308,,,1610612744,33,53,2021-12-29T04:01:17Z,2850000,,,0,,MISS J. Toscano-Anderson Free Throw 1 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
290,PT02M50.00S,2021-12-29T04:01:17.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,33,53,2021-12-29T04:01:17Z,2860000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,,
291,PT02M50.00S,2021-12-29T04:01:21.0Z,2,REGULAR,substitution,out,[],1629185,,,1610612744,33,53,2021-12-29T04:01:23Z,2870000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M50.00S,2021-12-29T04:01:21.0Z,2,REGULAR,substitution,in,[],2738,,,1610612744,33,53,2021-12-29T04:01:23Z,2880000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M50.00S,2021-12-29T04:01:43.6Z,2,REGULAR,freethrow,2 of 2,[],1629308,,,1610612744,33,53,2021-12-29T04:01:43Z,2890000,,,0,,MISS J. Toscano-Anderson Free Throw 2 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M48.00S,2021-12-29T04:01:44.9Z,2,REGULAR,rebound,defensive,[],1630267,,,1610612743,33,53,2021-12-29T04:01:44Z,2900000,,,0,,F. Campazzo REBOUND (Off:0 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,293.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
295,PT02M27.00S,2021-12-29T04:02:06.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,7.440867279894875,38.23529411764706,1610612743,33,55,2021-12-29T04:04:19Z,2910000,59.0,17.0,1,left,N. Jokic 6' Hook (14 PTS) (F. Campazzo 7 AST),"[203999, 1630267]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,6.13,Made,,,,,,,,,,,,,14.0,F. Campazzo,1630267.0,7.0,,,
297,PT02M08.00S,2021-12-29T04:02:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.40932982917214,49.50980392156863,1610612744,35,55,2021-12-29T04:02:29Z,2930000,-2.0,28.0,1,right,S. Curry cutting finger roll Layup (2 PTS) (A. Iguodala 2 AST),"[201939, 2738]",1610612744.0,GSW,cutting finger roll,,,Curry,S. Curry,,,,,2.84,Made,,,,,,,,,,,,,2.0,A. Iguodala,2738.0,2.0,,,
299,PT01M43.00S,2021-12-29T04:02:49.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630267,12.171484888304862,55.88235294117647,1610612743,35,55,2021-12-29T04:02:52Z,2950000,-29.0,62.0,1,left,MISS F. Campazzo 6' driving floating Shot,[1630267],1610612743.0,DEN,driving floating,,,Campazzo,F. Campazzo,,,,,6.85,Missed,,,,,,,,,,,,,,,,,,,
300,PT01M41.00S,2021-12-29T04:02:53.7Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,35,55,2021-12-29T04:02:53Z,2960000,,,0,,A. Iguodala REBOUND (Off:0 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
302,PT01M41.00S,2021-12-29T04:02:56.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612744,35,55,2021-12-29T04:03:03Z,2980000,,,0,,F. Campazzo personal FOUL (2 PF) (Iguodala 2 FT),"[1630267, 2738]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,202007.0,2.0,0.0,Iguodala,2738.0,,,,,,,
304,PT01M41.00S,2021-12-29T04:03:30.7Z,2,REGULAR,freethrow,1 of 2,[],2738,,,1610612744,36,55,2021-12-29T04:03:30Z,3000000,,,0,,A. Iguodala Free Throw 1 of 2 (1 PTS),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,Made,,,,,,,,,,,,,1.0,,,,,,
305,PT01M41.00S,2021-12-29T04:03:47.8Z,2,REGULAR,freethrow,2 of 2,[],2738,,,1610612744,36,55,2021-12-29T04:03:47Z,3010000,,,0,,MISS A. Iguodala Free Throw 2 of 2,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M39.00S,2021-12-29T04:03:49.3Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,36,55,2021-12-29T04:03:49Z,3020000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,305.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
307,PT01M22.00S,2021-12-29T04:04:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,6.915243101182654,46.81372549019608,1610612743,36,57,2021-12-29T04:04:08Z,3030000,16.0,13.0,1,left,J. Green Layup (5 PTS) (W. Barton 3 AST),"[201145, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,2.02,Made,,,,,,,,,,,,,5.0,W. Barton,203115.0,3.0,,,
309,PT01M00.00S,2021-12-29T04:04:30.9Z,2,REGULAR,turnover,out-of-bounds,[],203490,,,1610612744,36,57,2021-12-29T04:04:35Z,3050000,,,0,,O. Porter Jr. step out-of-bounds TURNOVER (1 TO),[203490],1610612744.0,GSW,step,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,1.0,,,202007.0,,,,,,,,,,,
310,PT00M37.60S,2021-12-29T04:05:03.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203999,29.77989487516426,13.480392156862745,1610612743,36,57,2021-12-29T04:05:06Z,3060000,183.0,227.0,1,left,MISS N. Jokic 29' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,29.16,Missed,,,,,,,,,,,,,,,,,,,
311,PT00M35.90S,2021-12-29T04:05:05.0Z,2,REGULAR,rebound,offensive,[],201145,,,1610612743,36,57,2021-12-29T04:05:58Z,3070000,,,0,,J. Green REBOUND (Off:1 Def:0),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,310.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
312,PT00M24.50S,2021-12-29T04:05:16.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203115,27.677398160315374,80.63725490196079,1610612743,36,60,2021-12-29T04:05:21Z,3080000,-153.0,208.0,1,left,W. Barton 25' 3PT pullup (17 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,25.81,Made,,,,,,,,,,,,,17.0,,,,,,
313,PT00M01.30S,2021-12-29T04:05:43.0Z,2,REGULAR,3pt,Jump Shot,[],201939,63.02562417871223,79.65686274509804,1610612744,36,60,2021-12-29T04:06:18Z,3090000,148.0,295.0,1,right,MISS S. Curry 33' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,33.03,Missed,,,,,,,,,,,,,,,,,,,
314,PT00M00.10S,2021-12-29T04:05:44.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,36,60,2021-12-29T04:06:18Z,3100000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,313.0,,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2021-12-29T04:05:49.7Z,2,REGULAR,period,end,[],0,,,1610612744,36,60,2021-12-29T04:05:49Z,3110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-12-29T04:21:01.7Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,36,60,2021-12-29T04:21:14Z,3120000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-12-29T04:21:01.7Z,3,REGULAR,substitution,out,['startperiod'],2738,,,1610612744,36,60,2021-12-29T04:21:14Z,3130000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-12-29T04:21:01.7Z,3,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,36,60,2021-12-29T04:21:14Z,3140000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-12-29T04:21:01.7Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,36,60,2021-12-29T04:21:14Z,3150000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-12-29T04:21:06.4Z,3,REGULAR,period,start,[],0,,,1610612744,36,60,2021-12-29T04:21:14Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M37.00S,2021-12-29T04:21:29.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629308,14.799605781865965,54.90196078431373,1610612744,38,60,2021-12-29T04:22:34Z,3170000,-25.0,87.0,1,left,J. Toscano-Anderson 9' fadeaway Jump Shot (9 PTS),[1629308],1610612744.0,GSW,fadeaway,,,Toscano-Anderson,J. Toscano-Anderson,,,,,9.0,Made,,,,,,,,,,,,,9.0,,,,,,
322,PT11M16.00S,2021-12-29T04:21:49.8Z,3,REGULAR,2pt,Jump Shot,[],203999,78.79434954007884,25.735294117647058,1610612743,38,60,2021-12-29T04:21:52Z,3180000,-121.0,147.0,1,right,MISS N. Jokic 19' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,19.04,Missed,,,,,,,,,,,,,,,,,,,
323,PT11M14.00S,2021-12-29T04:21:51.8Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,38,60,2021-12-29T04:22:20Z,3190000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,322.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
324,PT11M00.00S,2021-12-29T04:22:08.8Z,3,REGULAR,foul,offensive,[],1626172,,,1610612744,38,60,2021-12-29T04:22:13Z,3200000,,,0,,K. Looney offensive FOUL (3 PF),"[1626172, 203085]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,1628951.0,3.0,0.0,Rivers,203085.0,,,,,,,
326,PT11M00.00S,2021-12-29T04:22:08.8Z,3,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,38,60,2021-12-29T04:22:08Z,3220000,,,0,,K. Looney offensive foul TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,1.0,,,1628951.0,,,,,,,,,,,
327,PT10M40.00S,2021-12-29T04:22:47.4Z,3,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,38,60,2021-12-29T04:30:37Z,3230000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[201145],1610612743.0,DEN,lost ball,,,Green,J. Green,,,,,,,,,,,1.0,,,1628951.0,,,,,,,,,,,
328,PT10M23.00S,2021-12-29T04:23:08.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203952,11.514454664914586,51.225490196078425,1610612744,38,60,2021-12-29T04:23:11Z,3240000,-6.0,56.0,1,left,MISS A. Wiggins turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,5.6,Missed,,,,,,,,,,,,,,,,,,,
329,PT10M21.00S,2021-12-29T04:23:13.8Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,38,60,2021-12-29T04:23:13Z,3250000,,,0,,A. Wiggins REBOUND (Off:3 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,328.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
330,PT10M21.00S,2021-12-29T04:23:13.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203952,5.590000152587891,50.0,1610612744,38,60,2021-12-29T04:23:13Z,3260000,0.0,0.0,1,left,MISS A. Wiggins putback Layup,[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
331,PT10M21.00S,2021-12-29T04:23:14.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,38,60,2021-12-29T04:23:14Z,3270000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,
332,PT10M02.00S,2021-12-29T04:23:44.3Z,3,REGULAR,turnover,3-second-violation,[],203999,,,1610612743,38,60,2021-12-29T04:23:52Z,3280000,,,0,,N. Jokic 3-second-violation TURNOVER (2 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,2.0,,,1628951.0,,,,,,,,,,,
333,PT09M49.00S,2021-12-29T04:24:04.4Z,3,REGULAR,turnover,lost ball,[],1629308,,,1610612744,38,60,2021-12-29T04:24:06Z,3290000,,,0,,J. Toscano-Anderson lost ball TURNOVER (1 TO),"[1629308, 203085]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,1.0,Rivers,203085.0,,,,,,,,,,,,
334,PT09M49.00S,2021-12-29T04:24:04.4Z,3,REGULAR,steal,,[],203085,,,1610612743,38,60,2021-12-29T04:24:06Z,3300000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M42.00S,2021-12-29T04:24:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201145,91.93495400788436,54.65686274509803,1610612743,38,60,2021-12-29T04:34:06Z,3305000,23.0,23.0,1,right,MISS J. Green Layup,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
379,PT09M40.00S,2021-12-29T04:24:10.9Z,3,REGULAR,rebound,offensive,[],201145,,,1610612743,38,60,2021-12-29T04:34:06Z,3307500,,,0,,J. Green REBOUND (Off:2 Def:0),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,378.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
335,PT09M40.00S,2021-12-29T04:24:13.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201145,92.72339027595268,58.333333333333336,1610612743,38,60,2021-12-29T04:34:06Z,3310000,42.0,16.0,1,right,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,4.46,Missed,,,,,,,,,,,,,,,,,,,
336,PT09M38.00S,2021-12-29T04:24:15.4Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,38,60,2021-12-29T04:34:15Z,3320000,,,0,,G. Payton II REBOUND (Off:3 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,335.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
337,PT09M20.00S,2021-12-29T04:24:33.2Z,3,REGULAR,foul,personal,['3freethrow'],201145,,,1610612744,38,60,2021-12-29T04:24:47Z,3330000,,,0,,J. Green shooting personal FOUL (1 PF) (Curry 3 FT),"[201145, 201939]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,202041.0,1.0,0.0,Curry,201939.0,,,,,,,
339,PT09M20.00S,2021-12-29T04:25:03.1Z,3,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,39,60,2021-12-29T04:25:03Z,3350000,,,0,,S. Curry Free Throw 1 of 3 (3 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,,,,3.0,,,,,,
340,PT09M20.00S,2021-12-29T04:25:18.0Z,3,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,40,60,2021-12-29T04:25:18Z,3360000,,,0,,S. Curry Free Throw 2 of 3 (4 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
341,PT09M20.00S,2021-12-29T04:25:34.3Z,3,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,41,60,2021-12-29T04:25:34Z,3370000,,,0,,S. Curry Free Throw 3 of 3 (5 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
342,PT09M06.00S,2021-12-29T04:25:55.3Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,41,60,2021-12-29T04:25:57Z,3380000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1629308]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,3.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,
343,PT09M06.00S,2021-12-29T04:25:55.3Z,3,REGULAR,steal,,[],1629308,,,1610612744,41,60,2021-12-29T04:25:57Z,3390000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT09M06.00S,2021-12-29T04:26:00.7Z,3,REGULAR,foul,personal,[],203999,,,1610612744,41,60,2021-12-29T04:26:05Z,3400000,,,0,,N. Jokic personal FOUL (2 PF),"[203999, 1626172]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,202041.0,2.0,0.0,Looney,1626172.0,,,,,,,
346,PT08M49.00S,2021-12-29T04:26:25.1Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,41,60,2021-12-29T04:26:27Z,3420000,,,0,,S. Curry bad pass TURNOVER (5 TO),"[201939, 203999]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,5.0,Jokic,203999.0,,,,,,,,,,,,
347,PT08M49.00S,2021-12-29T04:26:25.1Z,3,REGULAR,steal,,[],203999,,,1610612743,41,60,2021-12-29T04:26:28Z,3430000,,,0,,N. Jokic STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M42.00S,2021-12-29T04:26:32.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201145,94.56307490144546,95.34313725490196,1610612743,41,60,2021-12-29T04:26:34Z,3440000,227.0,-1.0,1,right,MISS J. Green pullup 3PT,[201145],1610612743.0,DEN,pullup,,,Green,J. Green,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
349,PT08M40.00S,2021-12-29T04:26:34.0Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,41,60,2021-12-29T04:27:01Z,3450000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
350,PT08M36.00S,2021-12-29T04:26:42.2Z,3,REGULAR,foul,personal,['2freethrow'],203085,,,1610612744,41,60,2021-12-29T04:26:51Z,3460000,,,0,,A. Rivers shooting personal FOUL (3 PF) (Toscano-Anderson 2 FT),"[203085, 1629308]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,,,,,,,,,,202041.0,3.0,0.0,Toscano-Anderson,1629308.0,,,,,,,
352,PT08M36.00S,2021-12-29T04:27:15.1Z,3,REGULAR,freethrow,1 of 2,[],1629308,,,1610612744,41,60,2021-12-29T04:27:15Z,3480000,,,0,,MISS J. Toscano-Anderson Free Throw 1 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
353,PT08M36.00S,2021-12-29T04:27:15.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,41,60,2021-12-29T04:27:15Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,,
354,PT08M36.00S,2021-12-29T04:27:31.2Z,3,REGULAR,freethrow,2 of 2,[],1629308,,,1610612744,42,60,2021-12-29T04:27:31Z,3500000,,,0,,J. Toscano-Anderson Free Throw 2 of 2 (10 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Made,,,,,,,,,,,,,10.0,,,,,,
355,PT08M36.00S,2021-12-29T04:27:42.1Z,3,REGULAR,memo,,[],0,,,1610612743,42,60,2021-12-29T04:27:42Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 396th consecutive sellout
356,PT08M24.00S,2021-12-29T04:27:45.5Z,3,REGULAR,3pt,Jump Shot,[],203085,91.93495400788436,4.166666666666666,1610612743,42,63,2021-12-29T04:27:48Z,3520000,-229.0,23.0,1,right,A. Rivers 3PT  (8 PTS) (N. Jokic 5 AST),"[203085, 203999]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,23.04,Made,,,,,,,,,,,,,8.0,N. Jokic,203999.0,5.0,,,
358,PT08M09.00S,2021-12-29T04:28:01.1Z,3,REGULAR,3pt,Jump Shot,[],201939,13.485545335085414,2.941176470588235,1610612744,42,63,2021-12-29T04:28:04Z,3540000,235.0,74.0,1,left,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
359,PT08M07.00S,2021-12-29T04:28:03.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,42,63,2021-12-29T04:28:26Z,3550000,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,358.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
360,PT08M01.00S,2021-12-29T04:28:09.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201145,90.62089356110381,49.754901960784316,1610612743,42,65,2021-12-29T04:28:13Z,3560000,-1.0,36.0,1,right,J. Green running alley-oop DUNK (7 PTS) (A. Rivers 3 AST),"[201145, 203085]",1610612743.0,DEN,running alley-oop,,,Green,J. Green,,,,,3.57,Made,,,,,,,,,,,,,7.0,A. Rivers,203085.0,3.0,,,
362,PT08M01.00S,2021-12-29T04:28:19.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,42,65,2021-12-29T04:28:19Z,3580000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M01.00S,2021-12-29T04:30:38.1Z,3,REGULAR,substitution,out,[],1629308,,,1610612744,42,65,2021-12-29T04:30:55Z,3590000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
