actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
356,PT08M31.00S,2021-12-21T04:23:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.11760840998686,37.745098039215684,1610612758,68,57,2021-12-21T04:23:41Z,3510000,-61.0,12.0,1,right,MISS T. Haliburton 6' driving finger roll Layup,[1630169],1610612758.0,SAC,driving finger roll,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Missed,,,6.25,,,,,,,,,
357,PT08M28.00S,2021-12-21T04:23:41.8Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,68,57,2021-12-21T04:23:41Z,3520000,,,0,,D. Green REBOUND (Off:1 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,356.0,,,8.0,7.0,1.0,,,,,,
358,PT08M09.00S,2021-12-21T04:24:00.8Z,3,REGULAR,3pt,Jump Shot,[],1629308,11.12023653088042,4.411764705882353,1610612744,68,57,2021-12-21T04:24:04Z,3530000,228.0,52.0,1,left,MISS J. Toscano-Anderson 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,Missed,,,23.38,,,,,,,,,
359,PT08M07.00S,2021-12-21T04:24:02.8Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,68,57,2021-12-21T04:24:55Z,3540000,,,0,,T. Thompson REBOUND (Off:3 Def:5),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,358.0,,,8.0,5.0,3.0,,,,,,
360,PT08M01.00S,2021-12-21T04:24:11.0Z,3,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612758,68,57,2021-12-21T04:24:31Z,3550000,,,0,,D. Lee shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1627814, 1630169]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,202056.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,
362,PT08M01.00S,2021-12-21T04:24:34.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630169,,,1610612758,68,58,2021-12-21T04:24:34Z,3570000,,,0,,T. Haliburton Free Throw 1 of 2 (15 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,15.0,,,,,,,,,,
363,PT08M01.00S,2021-12-21T04:24:50.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630169,,,1610612758,68,59,2021-12-21T04:24:50Z,3580000,,,0,,T. Haliburton Free Throw 2 of 2 (16 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,16.0,,,,,,,,,,
364,PT07M51.00S,2021-12-21T04:25:02.9Z,3,REGULAR,2pt,Jump Shot,[],1626172,5.469776609724048,31.127450980392158,1610612744,68,59,2021-12-21T04:25:05Z,3590000,94.0,-1.0,1,left,MISS K. Looney 9' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,Missed,,,9.44,,,,,,,,,
365,PT07M48.00S,2021-12-21T04:25:06.1Z,3,REGULAR,rebound,offensive,[],1629308,,,1610612744,68,59,2021-12-21T04:25:06Z,3600000,,,0,,J. Toscano-Anderson REBOUND (Off:2 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,364.0,,,4.0,2.0,2.0,,,,,,
366,PT07M46.00S,2021-12-21T04:25:07.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627814,27.54599211563732,15.441176470588236,1610612744,71,59,2021-12-21T04:25:09Z,3610000,173.0,206.0,1,left,D. Lee 26' 3PT  (18 PTS) (D. Green 7 AST),"[1627814, 203110]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,Made,,18.0,26.92,,,,D. Green,203110.0,7.0,,,
368,PT07M22.00S,2021-12-21T04:25:32.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,89.70105124835742,40.19607843137255,1610612758,71,59,2021-12-21T04:25:34Z,3630000,-49.0,44.0,1,right,MISS T. Haliburton 6' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Missed,,,6.61,,,,,,,,,
369,PT07M19.00S,2021-12-21T04:25:35.4Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612744,71,59,2021-12-21T04:25:35Z,3640000,,,0,,D. Lee REBOUND (Off:0 Def:4),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,368.0,,,4.0,4.0,0.0,,,,,,
370,PT07M03.00S,2021-12-21T04:25:51.0Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,71,59,2021-12-21T04:25:52Z,3650000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 1627741]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,2.0,Hield,1627741.0,,,,,,,,,,,,,,,,,,
371,PT07M03.00S,2021-12-21T04:25:51.0Z,3,REGULAR,steal,,[],1627741,,,1610612758,71,59,2021-12-21T04:25:53Z,3660000,,,0,,B. Hield STEAL (3 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M54.00S,2021-12-21T04:25:59.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,89.43823915900131,44.85294117647059,1610612758,71,59,2021-12-21T04:26:03Z,3670000,-26.0,47.0,1,right,MISS B. Hield driving Layup,[1627741],1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,,,,,,,,,Missed,,,5.34,,,,,,,,,
373,PT06M51.00S,2021-12-21T04:26:03.8Z,3,REGULAR,rebound,offensive,[],202684,,,1610612758,71,59,2021-12-21T04:26:03Z,3680000,,,0,,T. Thompson REBOUND (Off:4 Def:5),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,372.0,,,9.0,5.0,4.0,,,,,,
374,PT06M46.00S,2021-12-21T04:26:08.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,95.22010512483574,6.127450980392156,1610612758,71,62,2021-12-21T04:26:11Z,3690000,-219.0,-8.0,1,right,B. Hield 3PT  (9 PTS) (H. Barnes 3 AST),"[1627741, 203084]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,Made,,9.0,21.95,,,,H. Barnes,203084.0,3.0,,,
376,PT06M28.00S,2021-12-21T04:26:31.1Z,3,REGULAR,foul,offensive,[],201939,,,1610612744,71,62,2021-12-21T04:26:48Z,3710000,,,0,,S. Curry offensive FOUL (1 PF),"[201939, 1629002]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,202056.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,,
378,PT06M28.00S,2021-12-21T04:26:31.1Z,3,REGULAR,turnover,offensive foul,[],201939,,,1610612744,71,62,2021-12-21T04:26:31Z,3730000,,,0,,S. Curry offensive foul TURNOVER (3 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,3.0,,,202056.0,,,,,,,,,,,,,,,,,
379,PT06M28.00S,2021-12-21T04:26:37.0Z,3,REGULAR,substitution,out,[],203084,,,1610612758,71,62,2021-12-21T04:26:44Z,3740000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M28.00S,2021-12-21T04:26:37.0Z,3,REGULAR,substitution,in,[],203090,,,1610612758,71,62,2021-12-21T04:26:44Z,3750000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M14.00S,2021-12-21T04:27:10.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,65.52233902759527,44.6078431372549,1610612758,71,65,2021-12-21T04:27:12Z,3760000,-27.0,272.0,1,right,B. Hield 27' 3PT  (12 PTS) (T. Haliburton 6 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,Made,,12.0,27.29,,,,T. Haliburton,1630169.0,6.0,,,
383,PT05M57.00S,2021-12-21T04:27:26.0Z,3,REGULAR,2pt,Jump Shot,[],201939,24.392247043363994,58.82352941176471,1610612744,73,65,2021-12-21T04:27:29Z,3780000,-44.0,177.0,1,left,S. Curry 18' Jump Shot (15 PTS) (D. Green 8 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,Made,,15.0,18.22,,,,D. Green,203110.0,8.0,,,
385,PT05M41.00S,2021-12-21T04:27:44.9Z,3,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612758,73,65,2021-12-21T04:27:50Z,3800000,,,0,,D. Lee shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1627814, 1630169]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,202049.0,3.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,
387,PT05M41.00S,2021-12-21T04:28:19.6Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,73,66,2021-12-21T04:28:19Z,3820000,,,0,,T. Haliburton Free Throw 1 of 2 (17 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,17.0,,,,,,,,,,
388,PT05M41.00S,2021-12-21T04:28:20.2Z,3,REGULAR,substitution,out,[],1627814,,,1610612758,73,66,2021-12-21T04:28:28Z,3830000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M41.00S,2021-12-21T04:28:20.2Z,3,REGULAR,substitution,out,[],1626172,,,1610612758,73,66,2021-12-21T04:28:28Z,3840000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M41.00S,2021-12-21T04:28:20.2Z,3,REGULAR,substitution,out,[],202684,,,1610612758,73,66,2021-12-21T04:28:28Z,3850000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M41.00S,2021-12-21T04:28:20.2Z,3,REGULAR,substitution,in,[],1627780,,,1610612758,73,66,2021-12-21T04:28:28Z,3860000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M41.00S,2021-12-21T04:28:20.2Z,3,REGULAR,substitution,in,[],203490,,,1610612758,73,66,2021-12-21T04:28:28Z,3870000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M41.00S,2021-12-21T04:28:20.2Z,3,REGULAR,substitution,in,[],1627745,,,1610612758,73,66,2021-12-21T04:28:28Z,3880000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M41.00S,2021-12-21T04:28:46.5Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,73,66,2021-12-21T04:28:46Z,3890000,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Missed,,,,,,,,,,,,
395,PT05M39.00S,2021-12-21T04:28:47.5Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,73,66,2021-12-21T04:28:47Z,3900000,,,0,,D. Green REBOUND (Off:1 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,394.0,,,9.0,8.0,1.0,,,,,,
396,PT05M19.00S,2021-12-21T04:29:06.6Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,73,66,2021-12-21T04:29:08Z,3910000,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630169]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,4.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,,,
397,PT05M19.00S,2021-12-21T04:29:06.6Z,3,REGULAR,steal,,[],1630169,,,1610612758,73,66,2021-12-21T04:29:08Z,3920000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M13.00S,2021-12-21T04:29:13.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629002,87.20433639947439,60.29411764705882,1610612758,73,68,2021-12-21T04:29:16Z,3930000,51.0,68.0,1,right,C. Metu 8' driving Layup (12 PTS) (T. Haliburton 7 AST),"[1629002, 1630169]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,,,,,,,,,Made,,12.0,8.51,,,,T. Haliburton,1630169.0,7.0,,,
400,PT05M11.00S,2021-12-21T04:29:19.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,73,68,2021-12-21T04:29:19Z,3950000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M55.00S,2021-12-21T04:32:29.4Z,3,REGULAR,3pt,Jump Shot,[],1629308,17.821944809461236,6.372549019607843,1610612744,73,68,2021-12-21T04:32:32Z,3960000,218.0,115.0,1,left,MISS J. Toscano-Anderson 24' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,Missed,,,24.66,,,,,,,,,
402,PT04M51.00S,2021-12-21T04:32:32.8Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,73,68,2021-12-21T04:32:32Z,3970000,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,401.0,,,3.0,3.0,0.0,,,,,,
403,PT04M30.00S,2021-12-21T04:32:54.1Z,3,REGULAR,3pt,Jump Shot,[],1627741,67.23061760840999,82.35294117647058,1610612758,73,68,2021-12-21T04:32:57Z,3980000,162.0,256.0,1,right,MISS B. Hield 30' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,,,,,,,,Missed,,,30.24,,,,,,,,,
404,PT04M28.00S,2021-12-21T04:32:56.1Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,73,68,2021-12-21T04:40:11Z,3990000,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,403.0,,,2.0,2.0,0.0,,,,,,
405,PT04M24.00S,2021-12-21T04:33:01.1Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,73,68,2021-12-21T04:33:02Z,4000000,,,0,,D. Green bad pass out-of-bounds TURNOVER (5 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,5.0,,,202049.0,,,,,,,,,,,,,,,,,
406,PT04M07.00S,2021-12-21T04:33:30.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203490,,,1610612758,73,68,2021-12-21T04:33:41Z,4010000,,,0,,O. Porter Jr. shooting personal FOUL (1 PF) (Metu 2 FT),"[203490, 1629002]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,202056.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,,
408,PT04M07.00S,2021-12-21T04:34:05.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629002,,,1610612758,73,69,2021-12-21T04:34:05Z,4030000,,,0,,C. Metu Free Throw 1 of 2 (13 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,Made,,13.0,,,,,,,,,,
409,PT04M07.00S,2021-12-21T04:34:07.5Z,3,REGULAR,substitution,out,[],1629308,,,1610612758,73,69,2021-12-21T04:34:11Z,4040000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M07.00S,2021-12-21T04:34:07.5Z,3,REGULAR,substitution,in,[],2738,,,1610612758,73,69,2021-12-21T04:34:11Z,4050000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M07.00S,2021-12-21T04:34:30.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629002,,,1610612758,73,70,2021-12-21T04:34:30Z,4060000,,,0,,C. Metu Free Throw 2 of 2 (14 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,Made,,14.0,,,,,,,,,,
412,PT04M00.00S,2021-12-21T04:34:50.8Z,3,REGULAR,foul,personal,[],1629002,,,1610612744,73,70,2021-12-21T04:34:54Z,4070000,,,0,,C. Metu personal FOUL (2 PF),"[1629002, 2738]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,202056.0,2.0,0.0,Iguodala,2738.0,,,,,,,,,,,,,
414,PT04M00.00S,2021-12-21T04:34:56.6Z,3,REGULAR,substitution,out,[],1629002,,,1610612744,73,70,2021-12-21T04:35:01Z,4090000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M00.00S,2021-12-21T04:34:56.6Z,3,REGULAR,substitution,in,[],203084,,,1610612744,73,70,2021-12-21T04:35:01Z,4100000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M52.00S,2021-12-21T04:35:18.4Z,3,REGULAR,3pt,Jump Shot,[],2738,5.732588699080158,94.6078431372549,1610612744,73,70,2021-12-21T04:35:21Z,4110000,-223.0,1.0,1,left,MISS A. Iguodala 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,Missed,,,22.3,,,,,,,,,
417,PT03M50.00S,2021-12-21T04:35:20.4Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,73,70,2021-12-21T04:39:07Z,4120000,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,416.0,,,3.0,2.0,1.0,,,,,,
418,PT03M46.00S,2021-12-21T04:35:25.7Z,3,REGULAR,foul,personal,['2freethrow'],203090,,,1610612744,73,70,2021-12-21T04:35:38Z,4130000,,,0,,M. Harkless shooting personal FOUL (1 PF) (Payton II 2 FT),"[203090, 1627780]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,,,,202049.0,1.0,0.0,Payton II,1627780.0,,,,,,,,,,,,,
420,PT03M46.00S,2021-12-21T04:35:54.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627780,,,1610612744,73,70,2021-12-21T04:35:54Z,4150000,,,0,,MISS G. Payton II Free Throw 1 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,Missed,,,,,,,,,,,,
421,PT03M46.00S,2021-12-21T04:35:54.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,73,70,2021-12-21T04:35:54Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,,,
422,PT03M46.00S,2021-12-21T04:36:07.2Z,3,REGULAR,substitution,out,[],201939,,,1610612744,73,70,2021-12-21T04:36:12Z,4170000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M46.00S,2021-12-21T04:36:07.2Z,3,REGULAR,substitution,in,[],1629185,,,1610612744,73,70,2021-12-21T04:36:12Z,4180000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M46.00S,2021-12-21T04:36:27.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627780,,,1610612744,74,70,2021-12-21T04:36:27Z,4190000,,,0,,G. Payton II Free Throw 2 of 2 (5 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,Made,,5.0,,,,,,,,,,
425,PT03M34.00S,2021-12-21T04:36:40.8Z,3,REGULAR,3pt,Jump Shot,[],203084,70.12155059132719,15.441176470588236,1610612758,74,70,2021-12-21T04:36:43Z,4200000,-173.0,228.0,1,right,MISS H. Barnes 28' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Missed,,,28.64,,,,,,,,,
426,PT03M31.00S,2021-12-21T04:36:44.0Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,74,70,2021-12-21T04:36:44Z,4210000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,425.0,,,3.0,3.0,0.0,,,,,,
427,PT03M18.00S,2021-12-21T04:36:57.0Z,3,REGULAR,3pt,Jump Shot,[],203110,10.85742444152431,4.166666666666666,1610612744,74,70,2021-12-21T04:36:59Z,4220000,229.0,50.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,Missed,,,23.45,,,,,,,,,
428,PT03M16.00S,2021-12-21T04:36:59.0Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,74,70,2021-12-21T04:37:59Z,4230000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,427.0,,,1.0,1.0,0.0,,,,,,
429,PT03M28.00S,2021-12-21T04:37:09.0Z,3,REGULAR,memo,,[],0,,,1610612758,74,70,2021-12-21T04:40:49Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 394th CONSECUTIVE SELLOUT
430,PT03M05.00S,2021-12-21T04:37:11.0Z,3,REGULAR,2pt,Jump Shot,[],203084,84.44480946123521,19.607843137254903,1610612758,74,72,2021-12-21T04:37:14Z,4250000,-152.0,94.0,1,right,H. Barnes 17' pullup Jump Shot (14 PTS) (B. Hield 2 AST),"[203084, 1627741]",1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,,14.0,17.86,,,,B. Hield,1627741.0,2.0,,,
432,PT02M47.00S,2021-12-21T04:37:28.6Z,3,REGULAR,3pt,Jump Shot,[],2738,17.16491458607096,6.61764705882353,1610612744,74,72,2021-12-21T04:37:31Z,4270000,217.0,109.0,1,left,MISS A. Iguodala 24' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,Missed,,,24.27,,,,,,,,,
433,PT02M45.00S,2021-12-21T04:37:30.6Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,74,72,2021-12-21T04:37:55Z,4280000,,,0,,M. Harkless REBOUND (Off:0 Def:2),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,432.0,,,2.0,2.0,0.0,,,,,,
434,PT02M28.00S,2021-12-21T04:37:46.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,84.1819973718791,49.50980392156863,1610612758,74,74,2021-12-21T04:37:50Z,4290000,-2.0,96.0,1,right,T. Haliburton 9' pullup Jump Shot (19 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,19.0,9.62,,,,,,,,,
435,PT02M14.00S,2021-12-21T04:38:00.7Z,3,REGULAR,3pt,Jump Shot,[],203490,28.465834428383708,14.950980392156863,1610612744,77,74,2021-12-21T04:38:03Z,4300000,175.0,215.0,1,left,O. Porter Jr. 27' 3PT  (8 PTS) (C. Chiozza 1 AST),"[203490, 1629185]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,Made,,8.0,27.74,,,,C. Chiozza,1629185.0,1.0,,,
437,PT01M56.00S,2021-12-21T04:38:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,91.80354796320631,59.068627450980394,1610612758,77,76,2021-12-21T04:38:22Z,4320000,45.0,25.0,1,right,T. Haliburton driving finger roll Layup (21 PTS),[1630169],1610612758.0,SAC,driving finger roll,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,21.0,5.15,,,,,,,,,
438,PT01M44.00S,2021-12-21T04:38:30.5Z,3,REGULAR,3pt,Jump Shot,[],203490,26.62614980289093,12.009803921568627,1610612744,77,76,2021-12-21T04:38:33Z,4330000,190.0,198.0,1,left,MISS O. Porter Jr. 27' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,Missed,,,27.43,,,,,,,,,
439,PT01M42.00S,2021-12-21T04:38:32.5Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,77,76,2021-12-21T04:38:39Z,4340000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,438.0,,,4.0,4.0,0.0,,,,,,
440,PT01M34.00S,2021-12-21T04:38:41.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,62.23718791064389,29.411764705882355,1610612758,77,79,2021-12-21T04:38:44Z,4350000,-103.0,302.0,1,right,B. Hield 31' 3PT  (15 PTS) (T. Haliburton 8 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,Made,,15.0,31.95,,,,T. Haliburton,1630169.0,8.0,,,
442,PT01M18.00S,2021-12-21T04:38:56.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203490,11.645860709592641,47.549019607843135,1610612744,79,79,2021-12-21T04:38:59Z,4370000,12.0,57.0,1,left,O. Porter Jr. turnaround Hook (10 PTS) (D. Green 9 AST),"[203490, 203110]",1610612744.0,GSW,turnaround,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,Made,,10.0,5.83,,,,D. Green,203110.0,9.0,,,
444,PT00M55.00S,2021-12-21T04:39:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,88.64980289093299,35.049019607843135,1610612758,79,79,2021-12-21T04:39:24Z,4390000,-75.0,54.0,1,right,MISS H. Barnes 9' driving floating bank Shot,[203084],1610612758.0,SAC,driving floating bank,,,Barnes,H. Barnes,,,,,,,,,,,,,Missed,,,9.24,,,,,,,,,
