actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
271,PT04M59.00S,2022-03-21T01:25:39.5Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,42,47,2022-03-21T01:25:39Z,2640000,,,0,,O. Porter Jr. REBOUND (Off:3 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,270.0,4.0,1.0,3.0,,,,,
272,PT04M48.00S,2022-03-21T01:25:53.1Z,2,REGULAR,foul,personal,['2freethrow'],1630580,,,1610612744,42,47,2022-03-21T01:26:04Z,2650000,,,0,,J. Wieskamp shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1630580, 1630228]",1610612759.0,SAS,shooting,,,Wieskamp,J. Wieskamp,,,,,,,,,,,2530.0,2.0,0.0,Kuminga,1630228.0,,,,,,,,,,
274,PT04M48.00S,2022-03-21T01:26:16.9Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,43,47,2022-03-21T01:26:16Z,2670000,,,0,,J. Kuminga Free Throw 1 of 2 (7 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
275,PT04M48.00S,2022-03-21T01:26:34.3Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,43,47,2022-03-21T01:26:34Z,2680000,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
276,PT04M46.00S,2022-03-21T01:26:35.3Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,43,47,2022-03-21T01:26:35Z,2690000,,,0,,J. Poeltl REBOUND (Off:5 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,275.0,7.0,2.0,5.0,,,,,
277,PT04M37.00S,2022-03-21T01:26:45.8Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612759,43,47,2022-03-21T01:26:53Z,2700000,,,0,,J. Poole shooting personal FOUL (2 PF) (Wieskamp 2 FT),"[1629673, 1630580]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,201245.0,2.0,0.0,Wieskamp,1630580.0,,,,,,,,,,
279,PT04M37.00S,2022-03-21T01:27:08.6Z,2,REGULAR,freethrow,1 of 2,[],1630580,,,1610612759,43,48,2022-03-21T01:27:08Z,2720000,,,0,,J. Wieskamp Free Throw 1 of 2 (1 PTS),[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
280,PT04M37.00S,2022-03-21T01:27:09.2Z,2,REGULAR,substitution,out,[],1630228,,,1610612759,43,48,2022-03-21T01:27:13Z,2730000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M37.00S,2022-03-21T01:27:09.2Z,2,REGULAR,substitution,in,[],202691,,,1610612759,43,48,2022-03-21T01:27:13Z,2740000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M37.00S,2022-03-21T01:27:27.4Z,2,REGULAR,freethrow,2 of 2,[],1630580,,,1610612759,43,49,2022-03-21T01:27:27Z,2750000,,,0,,J. Wieskamp Free Throw 2 of 2 (2 PTS),[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
284,PT04M24.00S,2022-03-21T01:27:42.5Z,2,REGULAR,3pt,Jump Shot,[],202691,63.81406044678055,53.18627450980392,1610612744,43,49,2022-03-21T01:28:22Z,2770000,16.0,288.0,1,right,MISS K. Thompson 28' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,28.8,Missed,,,,,,,,,,,,,,,,,,,
285,PT04M22.00S,2022-03-21T01:27:44.5Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,43,49,2022-03-21T01:29:11Z,2780000,,,0,,O. Porter Jr. REBOUND (Off:4 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,284.0,5.0,1.0,4.0,,,,,
286,PT04M20.00S,2022-03-21T01:27:49.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203490,94.40999984741211,50.0,1610612744,43,49,2022-03-21T01:30:27Z,2790000,0.0,0.0,1,right,MISS O. Porter Jr. putback Layup,[203490],1610612744.0,GSW,putback,,,Porter Jr.,O. Porter Jr.,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
287,PT04M19.00S,2022-03-21T01:27:50.3Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,43,49,2022-03-21T01:30:27Z,2800000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,286.0,2.0,2.0,0.0,,,,,
288,PT04M09.00S,2022-03-21T01:27:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,9.280551905387648,55.392156862745104,1610612759,43,49,2022-03-21T01:27:59Z,2810000,-27.0,35.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 203490]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,4.4,Missed,,,,,,,,,,,,,,,Porter Jr.,203490.0,,,
289,PT04M09.00S,2022-03-21T01:27:57.0Z,2,REGULAR,block,,[],203490,,,1610612759,43,49,2022-03-21T01:28:01Z,2820000,,,0,,O. Porter Jr. BLOCK (1 BLK),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M09.00S,2022-03-21T01:28:08.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,43,49,2022-03-21T01:28:08Z,2830000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,
291,PT04M09.00S,2022-03-21T01:28:09.0Z,2,REGULAR,foul,personal,[],1627751,,,1610612744,43,49,2022-03-21T01:28:15Z,2840000,,,0,,J. Poeltl loose ball personal FOUL (3 PF),"[1627751, 202691]",1610612759.0,SAS,loose ball,,,Poeltl,J. Poeltl,,,,,,,,,,,1627541.0,3.0,0.0,Thompson,202691.0,,,,,,,,,,
293,PT04M09.00S,2022-03-21T01:28:17.8Z,2,REGULAR,substitution,out,[],202357,,,1610612744,43,49,2022-03-21T01:28:40Z,2860000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M09.00S,2022-03-21T01:28:17.8Z,2,REGULAR,substitution,out,[],1630580,,,1610612744,43,49,2022-03-21T01:28:40Z,2870000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M09.00S,2022-03-21T01:28:17.8Z,2,REGULAR,substitution,out,[],1627751,,,1610612744,43,49,2022-03-21T01:28:40Z,2880000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M09.00S,2022-03-21T01:28:17.8Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,43,49,2022-03-21T01:28:40Z,2890000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M09.00S,2022-03-21T01:28:17.8Z,2,REGULAR,substitution,in,[],1628380,,,1610612744,43,49,2022-03-21T01:28:40Z,2900000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M09.00S,2022-03-21T01:28:17.8Z,2,REGULAR,substitution,in,[],1630170,,,1610612744,43,49,2022-03-21T01:28:40Z,2910000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M55.00S,2022-03-21T01:28:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,91.01511169513797,60.5392156862745,1610612744,45,49,2022-03-21T01:28:46Z,2920000,53.0,32.0,1,right,J. Poole 6' driving floating bank Jump Shot (4 PTS) (K. Looney 2 AST),"[1629673, 1626172]",1610612744.0,GSW,driving floating bank,,,Poole,J. Poole,,,,,6.17,Made,4.0,K. Looney,1626172.0,2.0,,,,,,,,,,,,,,,
300,PT03M37.00S,2022-03-21T01:29:01.6Z,2,REGULAR,3pt,Jump Shot,[],1630200,8.886333771353483,2.696078431372549,1610612759,45,52,2022-03-21T01:29:04Z,2930000,237.0,31.0,1,left,T. Jones 3PT  (3 PTS) (K. Johnson 2 AST),"[1630200, 1629640]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,23.85,Made,3.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,,
302,PT03M21.00S,2022-03-21T01:29:16.7Z,2,REGULAR,turnover,bad pass,[],203952,,,1610612744,45,52,2022-03-21T01:29:18Z,2950000,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 1630170]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,1.0,,,,,,,Vassell,1630170.0,
303,PT03M21.00S,2022-03-21T01:29:16.7Z,2,REGULAR,steal,,[],1630170,,,1610612759,45,52,2022-03-21T01:29:19Z,2960000,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M17.00S,2022-03-21T01:29:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,9.806176084099869,53.67647058823529,1610612759,45,52,2022-03-21T01:31:20Z,2970000,-18.0,40.0,1,left,MISS D. Vassell running Layup,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,4.38,Missed,,,,,,,,,,,,,,,,,,,
305,PT03M17.00S,2022-03-21T01:29:28.2Z,2,REGULAR,rebound,offensive,[],1630200,,,1610612759,45,52,2022-03-21T01:29:28Z,2980000,,,0,,T. Jones REBOUND (Off:1 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,304.0,3.0,2.0,1.0,,,,,
306,PT03M17.00S,2022-03-21T01:29:28.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630200,5.590000152587891,50.0,1610612759,45,54,2022-03-21T01:31:25Z,2990000,0.0,0.0,1,left,T. Jones tip Layup (5 PTS),[1630200],1610612759.0,SAS,tip,,,Jones,T. Jones,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
307,PT03M17.00S,2022-03-21T01:29:33.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626172,,,1610612759,45,54,2022-03-21T01:30:04Z,3000000,,,0,,K. Looney shooting personal FOUL (2 PF) (Jones 1 FT),"[1626172, 1630200]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,1627541.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,
309,PT03M17.00S,2022-03-21T01:29:41.9Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,45,54,2022-03-21T01:30:15Z,3020000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M17.00S,2022-03-21T01:29:41.9Z,2,REGULAR,substitution,in,[],1627749,,,1610612759,45,54,2022-03-21T01:30:15Z,3030000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M17.00S,2022-03-21T01:29:55.6Z,2,REGULAR,substitution,out,[],203490,,,1610612759,45,54,2022-03-21T01:30:15Z,3040000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M17.00S,2022-03-21T01:29:55.6Z,2,REGULAR,substitution,in,[],203110,,,1610612759,45,54,2022-03-21T01:30:15Z,3050000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M17.00S,2022-03-21T01:30:13.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance', 'fastbreak']",1630200,,,1610612759,45,55,2022-03-21T01:30:13Z,3060000,,,0,,T. Jones Free Throw 1 of 1 (6 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
314,PT02M58.00S,2022-03-21T01:30:35.6Z,2,REGULAR,3pt,Jump Shot,[],203952,86.67871222076215,96.32352941176471,1610612744,45,55,2022-03-21T01:30:38Z,3070000,232.0,73.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.27,Missed,,,,,,,,,,,,,,,,,,,
315,PT02M55.00S,2022-03-21T01:30:38.9Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,45,55,2022-03-21T01:30:39Z,3080000,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,314.0,4.0,3.0,1.0,,,,,
316,PT02M55.00S,2022-03-21T01:30:43.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,45,55,2022-03-21T01:30:43Z,3090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M55.00S,2022-03-21T01:30:44.3Z,2,REGULAR,substitution,out,[],1630200,,,1610612744,45,55,2022-03-21T01:30:48Z,3100000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M55.00S,2022-03-21T01:30:44.3Z,2,REGULAR,substitution,in,[],1630563,,,1610612744,45,55,2022-03-21T01:30:48Z,3110000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M50.00S,2022-03-21T01:31:04.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202691,87.33574244415243,51.470588235294116,1610612744,45,55,2022-03-21T01:31:06Z,3120000,7.0,67.0,1,right,MISS K. Thompson 6' driving floating Shot,[202691],1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
320,PT02M47.00S,2022-03-21T01:31:07.0Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,45,55,2022-03-21T01:31:07Z,3130000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,319.0,1.0,0.0,1.0,,,,,
321,PT02M45.00S,2022-03-21T01:31:09.1Z,2,REGULAR,turnover,bad pass,[],1626172,,,1610612744,45,55,2022-03-21T01:31:11Z,3140000,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 1630170]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,1.0,,,,,,,Vassell,1630170.0,
322,PT02M45.00S,2022-03-21T01:31:09.1Z,2,REGULAR,steal,,[],1630170,,,1610612759,45,55,2022-03-21T01:35:51Z,3150000,,,0,,D. Vassell STEAL (3 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M39.00S,2022-03-21T01:31:16.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,25.443495400788436,82.84313725490196,1610612759,45,55,2022-03-21T01:31:18Z,3160000,-164.0,187.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
324,PT02M37.00S,2022-03-21T01:31:18.3Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,45,55,2022-03-21T01:31:51Z,3170000,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,323.0,5.0,4.0,1.0,,,,,
325,PT02M30.00S,2022-03-21T01:31:27.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,45,55,2022-03-21T01:31:27Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M26.00S,2022-03-21T01:31:44.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,91.5407358738502,95.58823529411765,1610612744,48,55,2022-03-21T01:31:47Z,3190000,228.0,27.0,1,right,J. Poole 3PT  (7 PTS) (D. Green 3 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,22.95,Made,7.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,,
328,PT02M13.00S,2022-03-21T01:31:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,8.623521681997373,39.46078431372549,1610612759,48,57,2022-03-21T01:32:00Z,3210000,53.0,29.0,1,left,D. Murray 6' driving Layup (9 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,6.0,Made,9.0,,,,,,,,,,,,,,,,,,
329,PT01M59.00S,2022-03-21T01:32:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.9862023653088,57.84313725490197,1610612744,50,57,2022-03-21T01:32:13Z,3220000,39.0,13.0,1,right,J. Poole driving Layup (9 PTS) (D. Green 4 AST),"[1629673, 203110]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,4.14,Made,9.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,,
331,PT01M50.00S,2022-03-21T01:32:20.5Z,2,REGULAR,2pt,Jump Shot,[],1627749,25.312089356110377,53.18627450980392,1610612759,50,57,2022-03-21T01:32:23Z,3240000,-16.0,185.0,1,left,MISS D. Murray 18' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,18.61,Missed,,,,,,,,,,,,,,,,,,,
332,PT01M48.00S,2022-03-21T01:32:22.5Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,50,57,2022-03-21T01:32:39Z,3250000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,331.0,1.0,1.0,0.0,,,,,
333,PT01M42.00S,2022-03-21T01:32:31.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612744,50,57,2022-03-21T01:32:35Z,3260000,,,0,,D. Murray personal FOUL (1 PF) (Green 2 FT),"[1627749, 203110]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,2530.0,1.0,0.0,Green,203110.0,,,,,,,,,,
335,PT01M42.00S,2022-03-21T01:32:53.9Z,2,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,51,57,2022-03-21T01:32:53Z,3280000,,,0,,D. Green Free Throw 1 of 2 (1 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
336,PT01M42.00S,2022-03-21T01:33:03.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,51,57,2022-03-21T01:33:03Z,3290000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M42.00S,2022-03-21T01:34:14.7Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,51,57,2022-03-21T01:34:42Z,3300000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M42.00S,2022-03-21T01:34:14.7Z,2,REGULAR,substitution,in,[],203490,,,1610612744,51,57,2022-03-21T01:34:42Z,3310000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M42.00S,2022-03-21T01:34:51.0Z,2,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,52,57,2022-03-21T01:34:51Z,3320000,,,0,,D. Green Free Throw 2 of 2 (2 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
340,PT01M24.00S,2022-03-21T01:35:09.9Z,2,REGULAR,2pt,Hook,[],1628380,6.521024967148489,28.186274509803923,1610612759,52,57,2022-03-21T01:35:12Z,3330000,109.0,9.0,1,left,MISS Z. Collins 10' turnaround Hook,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,10.95,Missed,,,,,,,,,,,,,,,,,,,
341,PT01M22.00S,2022-03-21T01:35:11.9Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,52,57,2022-03-21T01:36:47Z,3340000,,,0,,O. Porter Jr. REBOUND (Off:4 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,340.0,6.0,2.0,4.0,,,,,
342,PT01M07.00S,2022-03-21T01:35:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.14651773981603,44.36274509803921,1610612744,54,57,2022-03-21T01:35:31Z,3350000,-28.0,31.0,1,right,A. Wiggins driving Layup (5 PTS) (O. Porter Jr. 1 AST),"[203952, 203490]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,4.17,Made,5.0,O. Porter Jr.,203490.0,1.0,,,,,,,,,,,,,,,
344,PT01M07.00S,2022-03-21T01:35:36.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630563,,,1610612744,54,57,2022-03-21T01:35:43Z,3370000,,,0,,J. Primo shooting personal FOUL (2 PF) (Wiggins 1 FT),"[1630563, 203952]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,1627541.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,
346,PT01M07.00S,2022-03-21T01:35:52.9Z,2,REGULAR,freethrow,1 of 1,[],203952,,,1610612744,55,57,2022-03-21T01:35:52Z,3390000,,,0,,A. Wiggins Free Throw 1 of 1 (6 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
347,PT00M54.70S,2022-03-21T01:36:08.4Z,2,REGULAR,3pt,Jump Shot,[],1627749,26.62614980289093,10.294117647058822,1610612759,55,57,2022-03-21T01:36:11Z,3400000,199.0,198.0,1,left,MISS D. Murray 28' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,28.02,Missed,,,,,,,,,,,,,,,,,,,
348,PT00M51.40S,2022-03-21T01:36:12.1Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,55,57,2022-03-21T01:36:12Z,3410000,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,347.0,6.0,5.0,1.0,,,,,
349,PT00M46.60S,2022-03-21T01:36:16.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,63.41984231274639,62.99019607843137,1610612744,55,57,2022-03-21T01:36:19Z,3420000,65.0,291.0,1,right,MISS J. Poole 29' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,29.86,Missed,,,,,,,,,,,,,,,,,,,
350,PT00M43.10S,2022-03-21T01:36:20.4Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,55,57,2022-03-21T01:36:22Z,3430000,,,0,,D. Vassell REBOUND (Off:1 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,349.0,2.0,1.0,1.0,,,,,
351,PT00M33.30S,2022-03-21T01:36:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629640,7.835085413929041,95.83333333333334,1610612759,55,60,2022-03-21T01:36:32Z,3440000,-229.0,21.0,1,left,K. Johnson 3PT  (7 PTS) (D. Murray 6 AST),"[1629640, 1627749]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,23.02,Made,7.0,D. Murray,1627749.0,6.0,,,,,,,,,,,,,,,
353,PT00M10.30S,2022-03-21T01:36:56.8Z,2,REGULAR,2pt,Hook,[],1629673,91.40932982917214,31.127450980392158,1610612744,55,60,2022-03-21T01:36:59Z,3460000,-94.0,28.0,1,right,MISS J. Poole 9' turnaround Hook,[1629673],1610612744.0,GSW,turnaround,,,Poole,J. Poole,,,,,9.86,Missed,,,,,,,,,,,,,,,,,,,
354,PT00M08.10S,2022-03-21T01:36:59.0Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,55,60,2022-03-21T01:38:49Z,3470000,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,353.0,4.0,2.0,2.0,,,,,
355,PT00M05.30S,2022-03-21T01:37:01.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203952,96.00854139290408,75.24509803921569,1610612744,55,60,2022-03-21T01:37:04Z,3480000,126.0,-15.0,1,right,MISS A. Wiggins 12' turnaround Shot,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
356,PT00M04.30S,2022-03-21T01:37:07.0Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,55,60,2022-03-21T01:37:07Z,3490000,,,0,,O. Porter Jr. REBOUND (Off:5 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,355.0,7.0,2.0,5.0,,,,,
357,PT00M04.30S,2022-03-21T01:37:07.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203490,94.40999984741211,50.0,1610612744,55,60,2022-03-21T01:38:30Z,3500000,0.0,0.0,1,right,MISS O. Porter Jr. tip Layup,[203490],1610612744.0,GSW,tip,,,Porter Jr.,O. Porter Jr.,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
358,PT00M03.00S,2022-03-21T01:37:08.3Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,55,60,2022-03-21T01:38:30Z,3510000,,,0,,O. Porter Jr. REBOUND (Off:6 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,357.0,8.0,2.0,6.0,,,,,
