actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
349,PT10M26.00S,2022-01-10T02:49:33.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,82.60512483574244,50.245098039215684,1610612739,55,48,2022-01-10T02:49:37Z,3460000,1.0,111.0,1,right,D. Garland 11' fadeaway Jump Shot (9 PTS),[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,,,,,,11.1,Made,9.0,,,,,,,,,,,,,
350,PT10M12.00S,2022-01-10T02:49:48.2Z,3,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,55,48,2022-01-10T02:49:49Z,3470000,,,0,,K. Thompson bad pass out-of-bounds TURNOVER (2 TO),[202691],1610612744.0,GSW,bad pass,,,Thompson,K. Thompson,,,,,1363.0,,,,,,,,,,,,,,,2.0,,,,,
351,PT09M53.00S,2022-01-10T02:50:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,93.77463863337714,43.872549019607845,1610612739,55,48,2022-01-10T02:50:20Z,3480000,-31.0,6.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,,,,3.12,Missed,,,,,,,,,,,,,,
352,PT09M51.00S,2022-01-10T02:50:19.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,55,48,2022-01-10T02:50:46Z,3490000,,,0,,K. Looney REBOUND (Off:5 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,351.0,11.0,6.0,5.0,,,,,,
353,PT09M35.00S,2022-01-10T02:50:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,16.63929040735874,59.068627450980394,1610612744,57,48,2022-01-10T02:50:41Z,3500000,-45.0,104.0,1,left,K. Thompson 11' pullup Jump Shot (11 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,,,,,,11.33,Made,11.0,,,,,,,,,,,,,
354,PT09M14.00S,2022-01-10T02:50:56.4Z,3,REGULAR,turnover,lost ball,[],1630205,,,1610612739,57,48,2022-01-10T02:50:58Z,3510000,,,0,,L. Stevens lost ball TURNOVER (1 TO),"[1630205, 1626172]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,1.0,Looney,1626172.0,,,
355,PT09M14.00S,2022-01-10T02:50:56.4Z,3,REGULAR,steal,,[],1626172,,,1610612744,57,48,2022-01-10T02:50:58Z,3520000,,,0,,K. Looney STEAL (3 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT09M10.00S,2022-01-10T02:51:00.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,28.728646517739815,10.53921568627451,1610612744,60,48,2022-01-10T02:52:16Z,3530000,197.0,218.0,1,left,K. Thompson 29' 3PT running (14 PTS) (J. Toscano-Anderson 2 AST),"[202691, 1629308]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,,,,,,29.37,Made,14.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,,,,
358,PT09M08.00S,2022-01-10T02:51:08.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,60,48,2022-01-10T02:51:08Z,3550000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT08M45.00S,2022-01-10T02:54:24.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,82.9993429697766,52.20588235294118,1610612739,60,50,2022-01-10T02:54:28Z,3560000,11.0,107.0,1,right,E. Mobley 10' turnaround Hook (8 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,,,,,10.79,Made,8.0,,,,,,,,,,,,,
360,PT08M30.00S,2022-01-10T02:54:39.8Z,3,REGULAR,3pt,Jump Shot,[],202691,13.61695137976347,4.411764705882353,1610612744,60,50,2022-01-10T02:54:43Z,3570000,228.0,75.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,24.01,Missed,,,,,,,,,,,,,,
361,PT08M28.00S,2022-01-10T02:54:50.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,60,50,2022-01-10T02:54:50Z,3580000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,
362,PT08M28.00S,2022-01-10T02:54:51.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,60,50,2022-01-10T02:54:51Z,3590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M23.00S,2022-01-10T02:55:11.9Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,60,50,2022-01-10T02:55:13Z,3600000,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1630596]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,3.0,Mobley,1630596.0,,,
364,PT08M23.00S,2022-01-10T02:55:11.9Z,3,REGULAR,steal,,[],1630596,,,1610612739,60,50,2022-01-10T02:55:14Z,3610000,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M21.00S,2022-01-10T02:55:16.6Z,3,REGULAR,foul,personal,[],1629308,,,1610612739,60,50,2022-01-10T02:55:20Z,3620000,,,0,,J. Toscano-Anderson personal FOUL (2 PF),"[1629308, 1628374]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1363.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
367,PT08M06.00S,2022-01-10T02:55:47.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628386,86.67871222076215,49.754901960784316,1610612739,60,52,2022-01-10T02:55:50Z,3640000,-1.0,73.0,1,right,J. Allen 7' turnaround Hook (9 PTS) (E. Mobley 2 AST),"[1628386, 1630596]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,,,,,,7.27,Made,9.0,E. Mobley,1630596.0,2.0,,,,,,,,,,
369,PT07M49.00S,2022-01-10T02:56:05.5Z,3,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612744,60,52,2022-01-10T02:56:13Z,3660000,,,0,,L. Stevens shooting personal FOUL (1 PF) (Curry 2 FT),"[1630205, 201939]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,1628171.0,1.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,,
371,PT07M49.00S,2022-01-10T02:56:32.8Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,61,52,2022-01-10T02:56:32Z,3680000,,,0,,S. Curry Free Throw 1 of 2 (19 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
372,PT07M49.00S,2022-01-10T02:56:33.8Z,3,REGULAR,substitution,out,[],202691,,,1610612744,61,52,2022-01-10T02:56:36Z,3690000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M49.00S,2022-01-10T02:56:33.8Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,61,52,2022-01-10T02:56:36Z,3700000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M49.00S,2022-01-10T02:56:56.1Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,62,52,2022-01-10T02:56:56Z,3710000,,,0,,S. Curry Free Throw 2 of 2 (20 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
375,PT07M45.00S,2022-01-10T02:57:08.1Z,3,REGULAR,foul,offensive,[],1629636,,,1610612739,62,52,2022-01-10T02:57:25Z,3720000,,,0,,D. Garland offensive FOUL (1 PF),"[1629636, 203952]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,1363.0,1.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,,
377,PT07M45.00S,2022-01-10T02:57:08.1Z,3,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,62,52,2022-01-10T02:57:08Z,3740000,,,0,,D. Garland offensive foul TURNOVER (2 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,1363.0,,,,,,,,,,,,,,,2.0,,,,,
378,PT07M30.00S,2022-01-10T02:57:32.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203952,14.536793692509855,45.09803921568628,1610612744,62,52,2022-01-10T02:57:36Z,3750000,25.0,84.0,1,left,MISS A. Wiggins 8' driving floating Shot,[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,,,,,,8.76,Missed,,,,,,,,,,,,,,
379,PT07M27.00S,2022-01-10T02:57:35.9Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,62,52,2022-01-10T02:58:15Z,3760000,,,0,,K. Looney REBOUND (Off:6 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,378.0,12.0,6.0,6.0,,,,,,
380,PT07M25.00S,2022-01-10T02:57:39.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626172,5.590000152587891,50.0,1610612744,62,52,2022-01-10T02:58:49Z,3770000,0.0,0.0,1,left,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
381,PT07M23.00S,2022-01-10T02:57:41.2Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,62,52,2022-01-10T02:58:49Z,3780000,,,0,,K. Looney REBOUND (Off:7 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,380.0,13.0,6.0,7.0,,,,,,
382,PT07M22.00S,2022-01-10T02:57:40.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,62,52,2022-01-10T02:57:40Z,3790000,0.0,0.0,1,left,MISS K. Looney putback Layup - blocked,"[1626172, 1630596]",1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,,,,,,0.0,Missed,,,,,,,,,,,,Mobley,1630596.0,
383,PT07M22.00S,2022-01-10T02:57:40.9Z,3,REGULAR,block,,[],1630596,,,1610612744,62,52,2022-01-10T02:57:42Z,3800000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M20.00S,2022-01-10T02:57:42.6Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,62,52,2022-01-10T02:57:42Z,3810000,,,0,,S. Curry REBOUND (Off:2 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,382.0,4.0,2.0,2.0,,,,,,
385,PT07M16.00S,2022-01-10T02:57:46.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201939,8.492115637319317,89.2156862745098,1610612744,62,52,2022-01-10T02:58:17Z,3820000,-196.0,27.0,1,left,MISS S. Curry 19' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,19.8,Missed,,,,,,,,,,,,,,
386,PT07M14.00S,2022-01-10T02:57:48.8Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,62,52,2022-01-10T02:58:29Z,3830000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,385.0,4.0,3.0,1.0,,,,,,
387,PT07M05.00S,2022-01-10T02:57:59.6Z,3,REGULAR,turnover,traveling,[],1630596,,,1610612739,62,52,2022-01-10T02:58:01Z,3840000,,,0,,E. Mobley traveling TURNOVER (3 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,2882.0,,,,,,,,,,,,,,,3.0,,,,,
388,PT06M56.00S,2022-01-10T02:58:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,7.178055190538765,43.627450980392155,1610612744,64,52,2022-01-10T02:58:22Z,3850000,32.0,15.0,1,left,J. Poole cutting Layup (7 PTS) (J. Toscano-Anderson 3 AST),"[1629673, 1629308]",1610612744.0,GSW,cutting,,,Poole,J. Poole,,,,,,,,,,3.53,Made,7.0,J. Toscano-Anderson,1629308.0,3.0,,,,,,,,,,
390,PT06M41.00S,2022-01-10T02:58:34.9Z,3,REGULAR,3pt,Jump Shot,[],1628374,93.11760840998686,3.9215686274509802,1610612739,64,55,2022-01-10T02:58:37Z,3870000,-230.0,12.0,1,right,L. Markkanen 3PT  (5 PTS) (D. Garland 3 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,23.07,Made,5.0,D. Garland,1629636.0,3.0,,,,,,,,,,
392,PT06M19.00S,2022-01-10T02:58:58.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,9.017739816031538,48.529411764705884,1610612744,66,55,2022-01-10T02:59:01Z,3890000,7.0,32.0,1,left,K. Looney cutting DUNK (4 PTS) (S. Curry 2 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,,,,,,3.31,Made,4.0,S. Curry,201939.0,2.0,,,,,,,,,,
394,PT06M19.00S,2022-01-10T02:59:02.8Z,3,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612744,66,55,2022-01-10T02:59:10Z,3910000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Looney 1 FT),"[1628374, 1626172]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,2882.0,1.0,0.0,Looney,1626172.0,,,,,,,,,,,,,,,,
396,PT06M19.00S,2022-01-10T02:59:11.9Z,3,REGULAR,substitution,out,[],1629308,,,1610612744,66,55,2022-01-10T02:59:40Z,3930000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M19.00S,2022-01-10T02:59:11.9Z,3,REGULAR,substitution,out,[],1630596,,,1610612744,66,55,2022-01-10T02:59:40Z,3940000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M19.00S,2022-01-10T02:59:11.9Z,3,REGULAR,substitution,out,[],1630205,,,1610612744,66,55,2022-01-10T02:59:40Z,3950000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M19.00S,2022-01-10T02:59:11.9Z,3,REGULAR,substitution,out,[],1628374,,,1610612744,66,55,2022-01-10T02:59:40Z,3960000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M19.00S,2022-01-10T02:59:11.9Z,3,REGULAR,substitution,in,[],2738,,,1610612744,66,55,2022-01-10T02:59:40Z,3970000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M19.00S,2022-01-10T02:59:11.9Z,3,REGULAR,substitution,in,[],201567,,,1610612744,66,55,2022-01-10T02:59:40Z,3980000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M19.00S,2022-01-10T02:59:11.9Z,3,REGULAR,substitution,in,[],200765,,,1610612744,66,55,2022-01-10T02:59:40Z,3990000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M19.00S,2022-01-10T02:59:11.9Z,3,REGULAR,substitution,in,[],1626224,,,1610612744,66,55,2022-01-10T02:59:40Z,4000000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M19.00S,2022-01-10T02:59:39.5Z,3,REGULAR,freethrow,1 of 1,[],1626172,,,1610612744,66,55,2022-01-10T02:59:39Z,4010000,,,0,,MISS K. Looney Free Throw 1 of 1,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Missed,,,,,,,,,,,,,,
405,PT06M17.00S,2022-01-10T02:59:40.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,66,55,2022-01-10T02:59:40Z,4020000,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,404.0,5.0,4.0,1.0,,,,,,
406,PT06M04.00S,2022-01-10T02:59:53.5Z,3,REGULAR,turnover,lost ball,[],200765,,,1610612739,66,55,2022-01-10T02:59:54Z,4030000,,,0,,R. Rondo lost ball TURNOVER (2 TO),"[200765, 201939]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,2.0,Curry,201939.0,,,
407,PT06M04.00S,2022-01-10T02:59:53.5Z,3,REGULAR,steal,,[],201939,,,1610612744,66,55,2022-01-10T02:59:55Z,4040000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M00.00S,2022-01-10T02:59:58.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,7.046649145860711,5.637254901960785,1610612744,69,55,2022-01-10T03:00:46Z,4050000,222.0,14.0,1,left,J. Poole 3PT running (10 PTS) (S. Curry 3 AST),"[1629673, 201939]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,,,,22.22,Made,10.0,S. Curry,201939.0,3.0,,,,,,,,,,
410,PT05M33.00S,2022-01-10T03:00:26.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,69,55,2022-01-10T03:00:28Z,4070000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,1363.0,,,,,,,,,,,,,,,,,,,,
411,PT05M24.00S,2022-01-10T03:00:47.5Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,69,55,2022-01-10T03:00:48Z,4080000,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1629636]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,4.0,Garland,1629636.0,,,
412,PT05M24.00S,2022-01-10T03:00:47.5Z,3,REGULAR,steal,,[],1629636,,,1610612739,69,55,2022-01-10T03:00:50Z,4090000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M20.00S,2022-01-10T03:00:52.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629636,68.67608409986859,27.205882352941174,1610612739,69,55,2022-01-10T03:01:39Z,4100000,-114.0,242.0,1,right,MISS D. Garland 26' running pullup 3PT,[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,,,,,,26.74,Missed,,,,,,,,,,,,,,
414,PT05M18.00S,2022-01-10T03:00:54.0Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,69,55,2022-01-10T03:02:12Z,4110000,,,0,,K. Looney REBOUND (Off:7 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,413.0,14.0,7.0,7.0,,,,,,
415,PT05M08.00S,2022-01-10T03:01:06.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,25.443495400788436,86.02941176470588,1610612744,69,55,2022-01-10T03:01:30Z,4120000,-180.0,187.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,,,25.94,Missed,,,,,,,,,,,,,,
416,PT05M06.00S,2022-01-10T03:01:08.1Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,69,55,2022-01-10T03:01:30Z,4130000,,,0,,K. Looney REBOUND (Off:8 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,415.0,15.0,7.0,8.0,,,,,,
417,PT04M54.00S,2022-01-10T03:01:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,7.30946123521682,41.66666666666667,1610612744,71,55,2022-01-10T03:01:21Z,4140000,42.0,16.0,1,left,S. Curry cutting Layup (22 PTS) (A. Iguodala 4 AST),"[201939, 2738]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,,,,,,4.47,Made,22.0,A. Iguodala,2738.0,4.0,,,,,,,,,,
419,PT04M40.00S,2022-01-10T03:01:32.0Z,3,REGULAR,3pt,Jump Shot,[],201567,67.23061760840999,44.6078431372549,1610612739,71,55,2022-01-10T03:01:33Z,4160000,-27.0,256.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,25.69,Missed,,,,,,,,,,,,,,
420,PT04M38.00S,2022-01-10T03:01:34.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,71,55,2022-01-10T03:01:34Z,4170000,,,0,,K. Looney REBOUND (Off:8 Def:8),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,419.0,16.0,8.0,8.0,,,,,,
421,PT04M21.00S,2022-01-10T03:01:50.6Z,3,REGULAR,turnover,lost ball,[],2738,,,1610612744,71,55,2022-01-10T03:01:52Z,4180000,,,0,,A. Iguodala lost ball TURNOVER (1 TO),"[2738, 1626224]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,1.0,Osman,1626224.0,,,
422,PT04M21.00S,2022-01-10T03:01:50.6Z,3,REGULAR,steal,,[],1626224,,,1610612739,71,55,2022-01-10T03:01:53Z,4190000,,,0,,C. Osman STEAL (2 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M16.00S,2022-01-10T03:01:58.1Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612739,71,55,2022-01-10T03:02:05Z,4200000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Osman 2 FT),"[203952, 1626224]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,2882.0,1.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
425,PT04M16.00S,2022-01-10T03:02:28.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626224,,,1610612739,71,55,2022-01-10T03:02:28Z,4220000,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Missed,,,,,,,,,,,,,,
426,PT04M16.00S,2022-01-10T03:02:28.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,71,55,2022-01-10T03:02:28Z,4230000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,425.0,,,,,,,,,
427,PT04M16.00S,2022-01-10T03:02:29.6Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,71,55,2022-01-10T03:02:32Z,4240000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M16.00S,2022-01-10T03:02:29.6Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,71,55,2022-01-10T03:02:32Z,4250000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M16.00S,2022-01-10T03:02:37.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,71,55,2022-01-10T03:02:37Z,4260000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M16.00S,2022-01-10T03:05:09.9Z,3,REGULAR,substitution,out,[],1626172,,,1610612739,71,55,2022-01-10T03:05:30Z,4270000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M16.00S,2022-01-10T03:05:09.9Z,3,REGULAR,substitution,out,[],203952,,,1610612739,71,55,2022-01-10T03:05:30Z,4280000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M16.00S,2022-01-10T03:05:09.9Z,3,REGULAR,substitution,in,[],203490,,,1610612739,71,55,2022-01-10T03:05:30Z,4290000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M16.00S,2022-01-10T03:05:09.9Z,3,REGULAR,substitution,in,[],1627780,,,1610612739,71,55,2022-01-10T03:05:30Z,4300000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M16.00S,2022-01-10T03:05:58.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626224,,,1610612739,71,55,2022-01-10T03:05:58Z,4310000,,,0,,MISS C. Osman Free Throw 2 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Missed,,,,,,,,,,,,,,
435,PT04M13.00S,2022-01-10T03:06:00.1Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,71,55,2022-01-10T03:06:00Z,4320000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,434.0,1.0,1.0,0.0,,,,,,
436,PT03M58.00S,2022-01-10T03:06:15.2Z,3,REGULAR,3pt,Jump Shot,[],2738,28.465834428383708,17.401960784313726,1610612744,71,55,2022-01-10T03:06:17Z,4330000,163.0,215.0,1,left,MISS A. Iguodala 26' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,26.99,Missed,,,,,,,,,,,,,,
