actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
268,PT05M20.00S,2021-11-22T02:24:12.7Z,2,REGULAR,steal,,[],203490,,,1610612744,53,38,2021-11-22T02:24:15Z,2580000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M11.00S,2021-11-22T02:24:21.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,69.59592641261499,76.22549019607843,1610612744,53,38,2021-11-22T02:24:24Z,2590000,131.0,233.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
270,PT05M08.00S,2021-11-22T02:24:25.1Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,53,38,2021-11-22T02:24:25Z,2600000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,269.0,,,,,3.0,2.0,1.0,,,,,,,,,
271,PT05M01.00S,2021-11-22T02:24:32.3Z,2,REGULAR,2pt,Jump Shot,[],203920,6.258212877792378,24.754901960784316,1610612761,53,40,2021-11-22T02:24:35Z,2610000,126.0,6.0,1,left,K. Birch 12' Jump Shot (5 PTS) (S. Barnes 1 AST),"[203920, 1630567]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,12.64,Made,,,,5.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,
273,PT04M41.00S,2021-11-22T02:24:51.9Z,2,REGULAR,2pt,Jump Shot,[],203952,85.89027595269383,19.607843137254903,1610612744,53,40,2021-11-22T02:24:54Z,2630000,-152.0,80.0,1,right,MISS A. Wiggins 17' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,17.18,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M38.00S,2021-11-22T02:24:55.5Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,53,40,2021-11-22T02:24:55Z,2640000,,,0,,K. Birch REBOUND (Off:0 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,273.0,,,,,1.0,1.0,0.0,,,,,,,,,
275,PT04M31.00S,2021-11-22T02:25:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,8.492115637319317,53.18627450980392,1610612761,53,40,2021-11-22T02:25:05Z,2650000,-16.0,27.0,1,left,MISS S. Barnes cutting Layup,[1630567],1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
276,PT04M29.00S,2021-11-22T02:25:04.5Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,53,40,2021-11-22T02:25:27Z,2660000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,275.0,,,,,2.0,2.0,0.0,,,,,,,,,
277,PT04M17.00S,2021-11-22T02:25:29.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,53,40,2021-11-22T02:25:29Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M17.00S,2021-11-22T02:25:38.2Z,2,REGULAR,substitution,out,[],1629308,,,1610612744,53,40,2021-11-22T02:25:41Z,2680000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M17.00S,2021-11-22T02:25:38.2Z,2,REGULAR,substitution,in,[],201939,,,1610612744,53,40,2021-11-22T02:25:41Z,2690000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M13.00S,2021-11-22T02:25:50.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203952,86.15308804204993,41.42156862745098,1610612744,53,40,2021-11-22T02:25:53Z,2700000,-43.0,78.0,1,right,MISS A. Wiggins 8' turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,8.88,Missed,,,,,,,,,,,,,,,,,,,
281,PT04M11.00S,2021-11-22T02:25:52.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,53,40,2021-11-22T02:26:44Z,2710000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,280.0,,,,,4.0,4.0,0.0,,,,,,,,,
282,PT04M06.00S,2021-11-22T02:25:58.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,10.988830486202366,44.11764705882353,1610612761,53,40,2021-11-22T02:33:38Z,2720000,29.0,51.0,1,left,MISS P. Siakam turnaround Hook,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,5.87,Missed,,,,,,,,,,,,,,,,,,,
283,PT04M04.00S,2021-11-22T02:26:00.1Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,53,40,2021-11-22T02:26:40Z,2730000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,282.0,,,,,4.0,4.0,0.0,,,,,,,,,
284,PT03M51.00S,2021-11-22T02:26:12.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,77.87450722733246,7.598039215686274,1610612744,53,40,2021-11-22T02:26:14Z,2740000,-212.0,155.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
285,PT03M48.00S,2021-11-22T02:26:15.9Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,53,40,2021-11-22T02:26:15Z,2750000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,284.0,,,,,4.0,3.0,1.0,,,,,,,,,
286,PT03M45.00S,2021-11-22T02:26:20.0Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612761,53,40,2021-11-22T02:26:32Z,2760000,,,0,,J. Poole shooting personal FOUL (3 PF) (Siakam 2 FT),"[1629673, 1627783]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1662.0,3.0,0.0,Siakam,1627783.0,,,,
288,PT03M45.00S,2021-11-22T02:26:50.0Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,53,41,2021-11-22T02:26:50Z,2780000,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,5.0,,,,,,,,,,,,,,,
289,PT03M45.00S,2021-11-22T02:26:52.1Z,2,REGULAR,substitution,out,[],1629673,,,1610612761,53,41,2021-11-22T02:27:02Z,2790000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M45.00S,2021-11-22T02:26:52.1Z,2,REGULAR,substitution,out,[],203490,,,1610612761,53,41,2021-11-22T02:27:02Z,2800000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M45.00S,2021-11-22T02:26:52.1Z,2,REGULAR,substitution,out,[],1629004,,,1610612761,53,41,2021-11-22T02:27:02Z,2810000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M45.00S,2021-11-22T02:26:52.1Z,2,REGULAR,substitution,in,[],1626172,,,1610612761,53,41,2021-11-22T02:27:02Z,2820000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M45.00S,2021-11-22T02:26:52.1Z,2,REGULAR,substitution,in,[],1629185,,,1610612761,53,41,2021-11-22T02:27:02Z,2830000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M45.00S,2021-11-22T02:26:52.1Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,53,41,2021-11-22T02:27:02Z,2840000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M45.00S,2021-11-22T02:27:17.2Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,53,41,2021-11-22T02:27:17Z,2850000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
296,PT03M43.00S,2021-11-22T02:27:20.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,53,41,2021-11-22T02:27:20Z,2860000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,295.0,,,,,5.0,5.0,0.0,,,,,,,,,
297,PT03M43.00S,2021-11-22T02:27:21.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,53,41,2021-11-22T02:27:21Z,2870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M28.00S,2021-11-22T02:27:44.8Z,2,REGULAR,3pt,Jump Shot,[],203952,93.11760840998686,4.6568627450980395,1610612744,56,41,2021-11-22T02:27:47Z,2880000,-227.0,12.0,1,right,A. Wiggins 3PT  (17 PTS) (D. Green 2 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,22.7,Made,,,,17.0,D. Green,203110.0,2.0,,,,,,,,,,,,
300,PT03M11.00S,2021-11-22T02:28:01.6Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,56,41,2021-11-22T02:28:03Z,2900000,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1626172]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,2.0,Looney,1626172.0,
301,PT03M11.00S,2021-11-22T02:28:01.6Z,2,REGULAR,steal,,[],1626172,,,1610612744,56,41,2021-11-22T02:28:03Z,2910000,,,0,,K. Looney STEAL (2 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M05.00S,2021-11-22T02:28:12.4Z,2,REGULAR,foul,personal,[],1629018,,,1610612744,56,41,2021-11-22T02:28:16Z,2920000,,,0,,G. Trent Jr. personal FOUL (2 PF),"[1629018, 203110]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Green,203110.0,,,,
304,PT02M54.00S,2021-11-22T02:28:45.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203952,89.56964520367937,74.75490196078431,1610612744,56,41,2021-11-22T02:28:48Z,2940000,124.0,46.0,1,right,MISS A. Wiggins 13' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,13.19,Missed,,,,,,,,,,,,,,,,,,,
305,PT02M52.00S,2021-11-22T02:28:47.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,56,41,2021-11-22T02:30:18Z,2950000,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,304.0,,,,,5.0,4.0,1.0,,,,,,,,,
306,PT02M46.00S,2021-11-22T02:28:53.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630567,16.376478318002626,74.75490196078431,1610612761,56,41,2021-11-22T02:36:55Z,2960000,-124.0,101.0,1,left,MISS S. Barnes 16' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,16.0,Missed,,,,,,,,,,,,,,,,,,,
307,PT02M44.00S,2021-11-22T02:28:55.5Z,2,REGULAR,rebound,defensive,[],1629185,,,1610612744,56,41,2021-11-22T02:29:59Z,2970000,,,0,,C. Chiozza REBOUND (Off:0 Def:1),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,306.0,,,,,1.0,1.0,0.0,,,,,,,,,
308,PT02M40.00S,2021-11-22T02:28:59.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203110,92.59198423127464,58.333333333333336,1610612744,56,41,2021-11-22T02:37:43Z,2980000,42.0,17.0,1,right,MISS D. Green running DUNK,[203110],1610612744.0,GSW,running,,,Green,D. Green,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,,
309,PT02M38.00S,2021-11-22T02:29:01.8Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,56,41,2021-11-22T02:29:52Z,2990000,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,308.0,,,,,2.0,1.0,1.0,,,,,,,,,
310,PT02M33.00S,2021-11-22T02:29:06.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,23.99802890932983,88.97058823529412,1610612761,56,41,2021-11-22T02:29:09Z,3000000,-195.0,173.0,1,left,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
311,PT02M31.00S,2021-11-22T02:29:08.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,56,41,2021-11-22T02:29:40Z,3010000,,,0,,K. Looney REBOUND (Off:4 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,310.0,,,,,7.0,3.0,4.0,,,,,,,,,
312,PT02M21.00S,2021-11-22T02:29:20.8Z,2,REGULAR,foul,personal,[],1627832,,,1610612744,56,41,2021-11-22T02:29:23Z,3020000,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 201939]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Curry,201939.0,,,,
314,PT02M21.00S,2021-11-22T02:29:29.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,56,41,2021-11-22T02:30:04Z,3040000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M08.00S,2021-11-22T02:32:41.1Z,2,REGULAR,2pt,Jump Shot,[],203952,91.01511169513797,18.137254901960784,1610612744,56,41,2021-11-22T02:32:44Z,3050000,-159.0,32.0,1,right,MISS A. Wiggins 16' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,16.25,Missed,,,,,,,,,,,,,,,,,,,
316,PT02M06.00S,2021-11-22T02:32:43.1Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,56,41,2021-11-22T02:37:24Z,3060000,,,0,,K. Birch REBOUND (Off:0 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,315.0,,,,,2.0,2.0,0.0,,,,,,,,,
317,PT02M00.00S,2021-11-22T02:32:49.8Z,2,REGULAR,3pt,Jump Shot,[],1630567,26.231931668856767,7.8431372549019605,1610612761,56,41,2021-11-22T02:32:52Z,3070000,211.0,194.0,1,left,MISS S. Barnes 28' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,28.66,Missed,,,,,,,,,,,,,,,,,,,
318,PT01M58.00S,2021-11-22T02:32:51.8Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,56,41,2021-11-22T02:37:16Z,3080000,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,317.0,,,,,6.0,6.0,0.0,,,,,,,,,
319,PT01M50.00S,2021-11-22T02:32:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,90.22667542706965,45.588235294117645,1610612744,56,41,2021-11-22T02:33:03Z,3090000,-22.0,39.0,1,right,MISS S. Curry cutting Layup - blocked,"[201939, 203920]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,4.52,Missed,Birch,203920.0,,,,,,,,,,,,,,,,,
320,PT01M50.00S,2021-11-22T02:32:59.4Z,2,REGULAR,block,,[],203920,,,1610612744,56,41,2021-11-22T02:33:04Z,3100000,,,0,,K. Birch BLOCK (2 BLK),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M47.00S,2021-11-22T02:33:02.4Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,56,41,2021-11-22T02:36:18Z,3110000,,,0,,K. Looney REBOUND (Off:5 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,319.0,,,,,8.0,3.0,5.0,,,,,,,,,
322,PT01M43.00S,2021-11-22T02:33:06.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,56,41,2021-11-22T02:33:32Z,3120000,0.0,0.0,1,right,MISS K. Looney putback Layup,[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
323,PT01M41.00S,2021-11-22T02:33:08.7Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,56,41,2021-11-22T02:37:09Z,3130000,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,322.0,,,,,4.0,3.0,1.0,,,,,,,,,
324,PT01M30.00S,2021-11-22T02:33:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629185,89.04402102496715,43.627450980392155,1610612744,58,41,2021-11-22T02:33:32Z,3140000,-32.0,50.0,1,right,C. Chiozza driving Layup (5 PTS) (S. Curry 4 AST),"[1629185, 201939]",1610612744.0,GSW,driving,,,Chiozza,C. Chiozza,,,,,5.97,Made,,,,5.0,S. Curry,201939.0,4.0,,,,,,,,,,,,
325,PT01M14.00S,2021-11-22T02:33:34.8Z,2,REGULAR,3pt,Jump Shot,[],1629018,7.046649145860711,2.450980392156863,1610612761,58,44,2021-11-22T02:33:37Z,3150000,238.0,14.0,1,left,G. Trent Jr. 3PT  (11 PTS) (F. VanVleet 3 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.81,Made,,,,11.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,
327,PT00M55.40S,2021-11-22T02:33:54.1Z,2,REGULAR,3pt,Jump Shot,[],1629185,71.43561103810775,19.852941176470587,1610612744,61,44,2021-11-22T02:33:56Z,3170000,-151.0,216.0,1,right,C. Chiozza 26' 3PT  (8 PTS) (K. Looney 3 AST),"[1629185, 1626172]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,26.34,Made,,,,8.0,K. Looney,1626172.0,3.0,,,,,,,,,,,,
329,PT00M42.60S,2021-11-22T02:34:15.0Z,2,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,61,44,2021-11-22T02:34:17Z,3190000,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (2 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1628172.0,,,,,2.0,,,
330,PT00M32.70S,2021-11-22T02:34:29.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629185,76.42904073587385,8.823529411764707,1610612744,61,44,2021-11-22T02:34:32Z,3200000,-206.0,169.0,1,right,MISS C. Chiozza 26' 3PT,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M30.80S,2021-11-22T02:34:31.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,61,44,2021-11-22T02:37:01Z,3210000,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,330.0,,,,,6.0,5.0,1.0,,,,,,,,,
332,PT00M17.80S,2021-11-22T02:34:44.5Z,2,REGULAR,2pt,Jump Shot,[],1629018,14.536793692509855,23.284313725490197,1610612761,61,44,2021-11-22T02:34:47Z,3220000,134.0,84.0,1,left,MISS G. Trent Jr. 15' turnaround fadeaway Shot,[1629018],1610612761.0,TOR,turnaround fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,15.79,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M15.80S,2021-11-22T02:34:46.5Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,61,44,2021-11-22T02:36:57Z,3230000,,,0,,S. Barnes REBOUND (Off:2 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,332.0,,,,,7.0,5.0,2.0,,,,,,,,,
334,PT00M12.60S,2021-11-22T02:34:49.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,26.363337713534822,83.82352941176471,1610612761,61,47,2021-11-22T02:34:52Z,3240000,-169.0,195.0,1,left,P. Siakam 25' 3PT  (8 PTS) (S. Barnes 2 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.83,Made,,,,8.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,
336,PT00M03.40S,2021-11-22T02:35:03.7Z,2,REGULAR,3pt,Jump Shot,[],201939,67.62483574244416,23.03921568627451,1610612744,61,47,2021-11-22T02:36:49Z,3260000,-135.0,252.0,1,right,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.56,Missed,,,,,,,,,,,,,,,,,,,
337,PT00M00.30S,2021-11-22T02:35:06.8Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,61,47,2021-11-22T02:36:49Z,3270000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,336.0,,,,,5.0,3.0,2.0,,,,,,,,,
339,PT00M00.00S,2021-11-22T02:35:14.8Z,2,REGULAR,period,end,[],0,,,1610612744,61,47,2021-11-22T02:35:14Z,3290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-22T02:50:00.5Z,3,REGULAR,substitution,out,['startperiod'],1629185,,,1610612744,61,47,2021-11-22T02:50:18Z,3300000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-22T02:50:00.5Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612744,61,47,2021-11-22T02:50:18Z,3310000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-22T02:50:20.9Z,3,REGULAR,period,start,[],0,,,1610612761,61,47,2021-11-22T02:50:20Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M46.00S,2021-11-22T02:50:34.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,72.61826544021025,13.725490196078432,1610612761,61,47,2021-11-22T02:50:37Z,3330000,-181.0,205.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
345,PT11M44.00S,2021-11-22T02:50:36.1Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,61,47,2021-11-22T02:59:06Z,3340000,,,0,,K. Looney REBOUND (Off:5 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,344.0,,,,,9.0,4.0,5.0,,,,,,,,,
346,PT11M22.00S,2021-11-22T02:50:58.6Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,61,47,2021-11-22T02:51:01Z,3350000,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,,,,,,,,,,,,,1662.0,,,,,1.0,,,
347,PT11M22.00S,2021-11-22T02:51:04.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,61,47,2021-11-22T02:51:04Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M06.00S,2021-11-22T02:51:24.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,68.01905387647832,67.8921568627451,1610612761,61,50,2021-11-22T02:51:27Z,3370000,89.0,248.0,1,right,P. Siakam 26' 3PT  (11 PTS) (S. Barnes 3 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,26.37,Made,,,,11.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,,
350,PT10M52.00S,2021-11-22T02:51:38.6Z,3,REGULAR,3pt,Jump Shot,[],203952,13.61695137976347,95.83333333333334,1610612744,64,50,2021-11-22T02:51:42Z,3390000,-229.0,75.0,1,left,A. Wiggins 24' 3PT  (20 PTS) (S. Curry 5 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.13,Made,,,,20.0,S. Curry,201939.0,5.0,,,,,,,,,,,,
352,PT10M37.00S,2021-11-22T02:51:54.0Z,3,REGULAR,3pt,Jump Shot,[],1627783,73.27529566360053,86.02941176470588,1610612761,64,53,2021-11-22T02:51:56Z,3410000,180.0,199.0,1,right,P. Siakam 26' 3PT  (14 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,26.82,Made,,,,14.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,
354,PT10M20.00S,2021-11-22T02:52:12.8Z,3,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612744,64,53,2021-11-22T02:52:19Z,3430000,,,0,,G. Trent Jr. shooting personal FOUL (3 PF) (Looney 2 FT),"[1629018, 1626172]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Looney,1626172.0,,,,
356,PT10M20.00S,2021-11-22T02:52:35.3Z,3,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,64,53,2021-11-22T02:52:35Z,3450000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
