actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
267,PT03M04.00S,2021-11-06T03:01:48.0Z,2,REGULAR,3pt,Jump Shot,[],202066,92.9862023653088,5.147058823529411,1610612740,50,45,2021-11-06T03:01:51Z,2670000,-224.0,13.0,1,right,G. Temple 3PT  (5 PTS) (D. Graham 2 AST),"[202066, 1628984]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,22.47,Made,,,,,,,,5.0,D. Graham,1628984.0,2.0,,,
269,PT02M45.00S,2021-11-06T03:02:07.3Z,2,REGULAR,3pt,Jump Shot,[],203952,24.655059132720105,87.5,1610612744,50,45,2021-11-06T03:02:10Z,2690000,-188.0,179.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,25.94,Missed,,,,,,,,,,,,,,
270,PT02M43.00S,2021-11-06T03:02:09.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,50,45,2021-11-06T03:02:33Z,2700000,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,269.0,9.0,7.0,2.0,,,,,,,,,,
271,PT02M37.00S,2021-11-06T03:02:15.7Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612740,50,45,2021-11-06T03:02:26Z,2710000,,,0,,D. Green shooting personal FOUL (2 PF) (Hart 2 FT),"[203110, 1628404]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,1201.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
273,PT02M37.00S,2021-11-06T03:02:56.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612740,50,46,2021-11-06T03:02:56Z,2730000,,,0,,J. Hart Free Throw 1 of 2 (6 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Made,,,,,,,,6.0,,,,,,
274,PT02M37.00S,2021-11-06T03:03:16.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612740,50,47,2021-11-06T03:03:16Z,2740000,,,0,,J. Hart Free Throw 2 of 2 (7 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Made,,,,,,,,7.0,,,,,,
275,PT02M31.00S,2021-11-06T03:03:26.0Z,2,REGULAR,foul,personal,[],202066,,,1610612744,50,47,2021-11-06T03:03:29Z,2750000,,,0,,G. Temple personal FOUL (2 PF),"[202066, 203952]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,1627962.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,,
277,PT02M24.00S,2021-11-06T03:03:47.6Z,2,REGULAR,3pt,Jump Shot,[],201939,30.699737187910642,22.058823529411764,1610612744,50,47,2021-11-06T03:03:51Z,2770000,140.0,236.0,1,left,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,27.43,Missed,,,,,,,,,,,,,,
278,PT02M22.00S,2021-11-06T03:03:49.6Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,50,47,2021-11-06T03:04:27Z,2780000,,,0,,D. Graham REBOUND (Off:1 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,277.0,3.0,2.0,1.0,,,,,,,,,,
279,PT02M09.00S,2021-11-06T03:04:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,86.02168199737189,57.84313725490197,1610612740,50,47,2021-11-06T03:04:06Z,2790000,39.0,79.0,1,right,MISS J. Valanciunas 8' driving floating Shot,[202685],1610612740.0,NOP,driving floating,,,Valanciunas,J. Valanciunas,,,,,,,,,,8.81,Missed,,,,,,,,,,,,,,
280,PT02M07.00S,2021-11-06T03:04:04.4Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,50,47,2021-11-06T03:04:22Z,2800000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,279.0,2.0,2.0,0.0,,,,,,,,,,
281,PT02M00.00S,2021-11-06T03:04:11.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203110,8.886333771353483,51.9607843137255,1610612744,52,47,2021-11-06T03:04:15Z,2810000,-10.0,31.0,1,left,D. Green DUNK (6 PTS) (O. Porter Jr. 1 AST),"[203110, 203490]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,3.25,Made,,,,,,,,6.0,O. Porter Jr.,203490.0,1.0,,,
283,PT01M37.00S,2021-11-06T03:04:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,84.83902759526939,52.20588235294118,1610612740,52,47,2021-11-06T03:04:37Z,2830000,11.0,90.0,1,right,MISS J. Valanciunas 9' floating Shot,[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,,,,,,9.07,Missed,,,,,,,,,,,,,,
284,PT01M34.00S,2021-11-06T03:04:38.5Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,52,47,2021-11-06T03:04:38Z,2840000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,
285,PT01M24.00S,2021-11-06T03:04:48.1Z,2,REGULAR,3pt,Jump Shot,[],203490,23.603810775295663,7.598039215686274,1610612744,52,47,2021-11-06T03:04:50Z,2850000,212.0,169.0,1,left,MISS O. Porter Jr. 27' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,27.14,Missed,,,,,,,,,,,,,,
286,PT01M21.00S,2021-11-06T03:04:51.6Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,52,47,2021-11-06T03:04:51Z,2860000,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,285.0,7.0,7.0,0.0,,,,,,,,,,
287,PT01M16.00S,2021-11-06T03:04:56.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,76.82325886990802,7.107843137254902,1610612740,52,50,2021-11-06T03:05:50Z,2870000,-214.0,165.0,1,right,D. Graham 27' 3PT  (11 PTS) (G. Temple 2 AST),"[1628984, 202066]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,27.09,Made,,,,,,,,11.0,G. Temple,202066.0,2.0,,,
289,PT01M00.00S,2021-11-06T03:05:11.9Z,2,REGULAR,3pt,Jump Shot,[],203952,4.02431011826544,94.11764705882352,1610612744,52,50,2021-11-06T03:05:15Z,2890000,-221.0,-15.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,22.11,Missed,,,,,,,,,,,,,,
290,PT00M58.70S,2021-11-06T03:05:13.2Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,52,50,2021-11-06T03:05:26Z,2900000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,289.0,3.0,2.0,1.0,,,,,,,,,,
291,PT00M56.70S,2021-11-06T03:05:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203490,7.835085413929041,49.754901960784316,1610612744,54,50,2021-11-06T03:05:20Z,2910000,1.0,21.0,1,left,O. Porter Jr. putback Layup (8 PTS),[203490],1610612744.0,GSW,putback,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,2.11,Made,,,,,,,,8.0,,,,,,
292,PT00M39.70S,2021-11-06T03:05:36.0Z,2,REGULAR,3pt,Jump Shot,[],1629638,71.56701708278581,17.892156862745097,1610612740,54,50,2021-11-06T03:05:40Z,2920000,-161.0,215.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,26.81,Missed,,,,,,,,,,,,,,
293,PT00M37.80S,2021-11-06T03:05:37.9Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,54,50,2021-11-06T03:06:04Z,2930000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,
294,PT00M31.00S,2021-11-06T03:05:46.6Z,2,REGULAR,turnover,lost ball,[],201939,,,1610612744,54,50,2021-11-06T03:07:25Z,2940000,,,0,,S. Curry lost ball TURNOVER (2 TO),"[201939, 1628984]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,2.0,Graham,1628984.0,,,,,,,
295,PT00M31.00S,2021-11-06T03:05:46.6Z,2,REGULAR,steal,,[],1628984,,,1610612740,54,50,2021-11-06T03:05:49Z,2950000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M06.50S,2021-11-06T03:06:09.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,64.20827858081472,60.78431372549019,1610612740,54,50,2021-11-06T03:06:12Z,2960000,54.0,284.0,1,right,MISS D. Graham 28' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,28.9,Missed,,,,,,,,,,,,,,
297,PT00M03.10S,2021-11-06T03:06:18.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,54,50,2021-11-06T03:06:18Z,2970000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,
298,PT00M03.10S,2021-11-06T03:06:20.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,54,50,2021-11-06T03:06:20Z,2980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M03.10S,2021-11-06T03:06:23.0Z,2,REGULAR,substitution,out,[],203952,,,1610612744,54,50,2021-11-06T03:06:33Z,2990000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M03.10S,2021-11-06T03:06:23.0Z,2,REGULAR,substitution,out,[],202685,,,1610612744,54,50,2021-11-06T03:06:33Z,3000000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M03.10S,2021-11-06T03:06:23.0Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,54,50,2021-11-06T03:06:33Z,3010000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M03.10S,2021-11-06T03:06:23.0Z,2,REGULAR,substitution,in,[],1630230,,,1610612744,54,50,2021-11-06T03:06:33Z,3020000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M03.10S,2021-11-06T03:06:36.0Z,2,REGULAR,substitution,out,[],1628984,,,1610612744,54,50,2021-11-06T03:06:39Z,3030000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M03.10S,2021-11-06T03:06:36.0Z,2,REGULAR,substitution,in,[],203107,,,1610612744,54,50,2021-11-06T03:06:39Z,3040000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M01.20S,2021-11-06T03:06:50.3Z,2,REGULAR,foul,personal,[],1628404,,,1610612744,54,50,2021-11-06T03:06:56Z,3050000,,,0,,J. Hart take personal FOUL (1 PF),"[1628404, 201939]",1610612740.0,NOP,take,,,Hart,J. Hart,,,,,1627962.0,1.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,,
307,PT00M00.00S,2021-11-06T03:07:14.3Z,2,REGULAR,period,end,[],0,,,1610612744,54,50,2021-11-06T03:07:14Z,3070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2021-11-06T03:22:11.9Z,3,REGULAR,substitution,out,['startperiod'],1627814,,,1610612744,54,50,2021-11-06T03:22:40Z,3080000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2021-11-06T03:22:11.9Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,54,50,2021-11-06T03:22:40Z,3090000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-11-06T03:22:11.9Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612744,54,50,2021-11-06T03:22:40Z,3100000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-11-06T03:22:11.9Z,3,REGULAR,substitution,out,['startperiod'],203107,,,1610612744,54,50,2021-11-06T03:22:40Z,3110000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-11-06T03:22:11.9Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,54,50,2021-11-06T03:22:40Z,3120000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-11-06T03:22:11.9Z,3,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,54,50,2021-11-06T03:22:40Z,3130000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-11-06T03:22:11.9Z,3,REGULAR,substitution,in,['startperiod'],1628984,,,1610612744,54,50,2021-11-06T03:22:40Z,3140000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-11-06T03:22:11.9Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612744,54,50,2021-11-06T03:22:40Z,3150000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-11-06T03:22:46.9Z,3,REGULAR,period,start,[],0,,,1610612740,54,50,2021-11-06T03:22:46Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT11M47.00S,2021-11-06T03:23:03.8Z,3,REGULAR,foul,personal,[],203110,,,1610612740,54,50,2021-11-06T03:34:55Z,3175000,,,0,,D. Green personal FOUL (3 PF),"[203110, 202066]",1610612744.0,GSW,,,,Green,D. Green,,,,,1201.0,3.0,0.0,Temple,202066.0,,,,,,,,,,,,,,,,
319,PT11M42.00S,2021-11-06T03:23:20.8Z,3,REGULAR,3pt,Jump Shot,[],1628404,25.837713534822605,86.02941176470588,1610612740,54,50,2021-11-06T03:34:47Z,3190000,-180.0,190.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,26.21,Missed,,,,,,,,,,,,,,
320,PT11M40.00S,2021-11-06T03:23:22.8Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,54,50,2021-11-06T03:24:49Z,3200000,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,319.0,10.0,7.0,3.0,,,,,,,,,,
321,PT11M36.00S,2021-11-06T03:23:27.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,54,50,2021-11-06T03:34:47Z,3210000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
322,PT11M33.00S,2021-11-06T03:23:30.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,54,50,2021-11-06T03:25:22Z,3220000,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,321.0,3.0,3.0,0.0,,,,,,,,,,
323,PT11M14.00S,2021-11-06T03:23:47.1Z,3,REGULAR,3pt,Jump Shot,[],201939,88.78120893561103,96.56862745098039,1610612744,54,50,2021-11-06T03:23:49Z,3230000,233.0,53.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,23.88,Missed,,,,,,,,,,,,,,
324,PT11M11.00S,2021-11-06T03:23:50.4Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612740,54,50,2021-11-06T03:23:50Z,3240000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,323.0,1.0,1.0,0.0,,,,,,,,,,
325,PT11M02.00S,2021-11-06T03:23:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,8.492115637319317,43.872549019607845,1610612740,54,52,2021-11-06T03:24:02Z,3250000,31.0,27.0,1,left,J. Valanciunas cutting Layup (15 PTS) (G. Temple 3 AST),"[202685, 202066]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,,,,,,4.1,Made,,,,,,,,15.0,G. Temple,202066.0,3.0,,,
327,PT10M47.00S,2021-11-06T03:24:14.0Z,3,REGULAR,2pt,Jump Shot,[],203952,85.23324572930355,74.75490196078431,1610612744,54,52,2021-11-06T03:24:17Z,3270000,124.0,86.0,1,right,MISS A. Wiggins 15' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,,,,,,15.09,Missed,,,,,,,,,,,,,,
328,PT10M45.00S,2021-11-06T03:24:16.0Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,54,52,2021-11-06T03:24:37Z,3280000,,,0,,J. Valanciunas REBOUND (Off:3 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,327.0,11.0,8.0,3.0,,,,,,,,,,
329,PT10M37.00S,2021-11-06T03:24:27.7Z,3,REGULAR,foul,personal,[],1629673,,,1610612740,54,52,2021-11-06T03:24:30Z,3290000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1628984]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,1201.0,1.0,2.0,Graham,1628984.0,,,,,,,,,,,,,,,,
367,PT10M33.00S,2021-11-06T03:24:47.9Z,3,REGULAR,3pt,Jump Shot,[],1628984,29.517082785808146,71.56862745098039,1610612740,54,52,2021-11-06T03:30:27Z,3315000,-108.0,225.0,1,left,MISS D. Graham 24' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,24.95,Missed,,,,,,,,,,,,,,
368,PT10M33.00S,2021-11-06T03:24:47.9Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,54,52,2021-11-06T03:30:27Z,3322500,,,0,,D. Green REBOUND (Off:3 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,367.0,4.0,1.0,3.0,,,,,,,,,,
333,PT10M22.00S,2021-11-06T03:25:08.2Z,3,REGULAR,foul,personal,[],1629638,,,1610612744,54,52,2021-11-06T03:30:27Z,3330000,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 203110]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,2714.0,1.0,0.0,Green,203110.0,,,,,,,,,,,,,,,,
335,PT10M08.00S,2021-11-06T03:25:37.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,95.0886990801577,4.166666666666666,1610612744,54,52,2021-11-06T03:33:31Z,3350000,-229.0,-6.0,1,right,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,22.93,Missed,,,,,,,,,,,,,,
336,PT10M06.00S,2021-11-06T03:25:40.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,54,52,2021-11-06T03:25:40Z,3360000,,,0,,J. Valanciunas REBOUND (Off:3 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,335.0,12.0,9.0,3.0,,,,,,,,,,
338,PT10M05.00S,2021-11-06T03:25:44.6Z,3,REGULAR,foul,personal,[],1629673,,,1610612740,54,52,2021-11-06T03:25:51Z,3380000,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1628404]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,1627962.0,2.0,2.0,Hart,1628404.0,,,,,,,,,,,,,,,,
343,PT10M03.00S,2021-11-06T03:26:12.6Z,3,REGULAR,foul,offensive,[],202685,,,1610612740,54,52,2021-11-06T03:27:17Z,3400000,,,0,,J. Valanciunas offensive FOUL (2 PF),"[202685, 1629673]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1201.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,,
345,PT10M03.00S,2021-11-06T03:26:12.6Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612740,54,52,2021-11-06T03:27:17Z,3420000,,,0,,J. Valanciunas offensive foul TURNOVER (3 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1201.0,,,,,,,,,,,3.0,,,,,,,,,
346,PT10M03.00S,2021-11-06T03:26:50.4Z,3,REGULAR,substitution,out,[],1629638,,,1610612744,54,52,2021-11-06T03:27:05Z,3430000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT10M03.00S,2021-11-06T03:26:50.4Z,3,REGULAR,substitution,in,[],1630230,,,1610612744,54,52,2021-11-06T03:27:05Z,3440000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M52.00S,2021-11-06T03:27:06.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,69.59592641261499,19.11764705882353,1610612744,57,52,2021-11-06T03:27:09Z,3450000,-154.0,233.0,1,right,S. Curry 27' 3PT step back (15 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,27.98,Made,,,,,,,,15.0,,,,,,
349,PT09M37.00S,2021-11-06T03:27:24.8Z,3,REGULAR,foul,personal,[],1626172,,,1610612740,57,52,2021-11-06T03:27:29Z,3460000,,,0,,K. Looney personal FOUL (3 PF),"[1626172, 202685]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,2714.0,3.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
351,PT09M33.00S,2021-11-06T03:27:53.0Z,3,REGULAR,3pt,Jump Shot,[],1628984,16.770696452036795,95.09803921568627,1610612740,57,52,2021-11-06T03:27:56Z,3480000,-225.0,105.0,1,left,MISS D. Graham 24' step back 3PT,[1628984],1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,,,,,,24.88,Missed,,,,,,,,,,,,,,
352,PT09M28.00S,2021-11-06T03:27:56.9Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,57,52,2021-11-06T03:27:56Z,3490000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,351.0,3.0,3.0,0.0,,,,,,,,,,
353,PT09M26.00S,2021-11-06T03:27:59.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629673,89.30683311432325,56.86274509803921,1610612744,59,52,2021-11-06T03:28:03Z,3500000,34.0,48.0,1,right,J. Poole DUNK (9 PTS) (S. Curry 4 AST),"[1629673, 201939]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,5.9,Made,,,,,,,,9.0,S. Curry,201939.0,4.0,,,
355,PT09M01.00S,2021-11-06T03:28:23.7Z,3,REGULAR,2pt,Jump Shot,[],202066,9.411957950065702,17.647058823529413,1610612740,59,52,2021-11-06T03:28:27Z,3520000,162.0,36.0,1,left,MISS G. Temple 16' pullup Shot,[202066],1610612740.0,NOP,pullup,,,Temple,G. Temple,,,,,,,,,,16.58,Missed,,,,,,,,,,,,,,
356,PT08M58.00S,2021-11-06T03:28:26.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,59,52,2021-11-06T03:37:24Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,355.0,,,,,,,,,,,,,
357,PT08M58.00S,2021-11-06T03:28:34.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,59,52,2021-11-06T03:28:34Z,3540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT08M58.00S,2021-11-06T03:28:48.6Z,3,REGULAR,substitution,out,[],1630230,,,1610612740,59,52,2021-11-06T03:43:51Z,3545000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT08M58.00S,2021-11-06T03:28:48.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612740,59,52,2021-11-06T03:43:51Z,3547500,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M50.00S,2021-11-06T03:29:02.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628984,14.14257555847569,43.872549019607845,1610612740,59,52,2021-11-06T03:29:04Z,3550000,31.0,80.0,1,left,MISS D. Graham 8' driving floating Shot - blocked,"[1628984, 201939]",1610612740.0,NOP,driving floating,,,Graham,D. Graham,,,,,,,,,,8.6,Missed,,,,,,,,,,,,Curry,201939.0,
359,PT08M50.00S,2021-11-06T03:29:02.4Z,3,REGULAR,block,,[],201939,,,1610612740,59,52,2021-11-06T03:29:06Z,3560000,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
