actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
93,PT05M35.00S,2022-01-21T03:17:06.5Z,1,REGULAR,substitution,in,[],2738,,,1610612744,19,17,2022-01-21T03:17:17Z,930000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M35.00S,2022-01-21T03:17:06.5Z,1,REGULAR,substitution,in,[],1629052,,,1610612744,19,17,2022-01-21T03:17:17Z,940000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M35.00S,2022-01-21T03:17:32.9Z,1,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,19,17,2022-01-21T03:17:32Z,950000,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
96,PT05M33.00S,2022-01-21T03:17:34.0Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,19,17,2022-01-21T03:17:34Z,960000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,95.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
97,PT05M21.00S,2022-01-21T03:17:45.8Z,1,REGULAR,3pt,Jump Shot,[],1630537,28.07161629434954,78.67647058823529,1610612754,19,17,2022-01-21T03:17:47Z,970000,-143.0,211.0,1,left,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
98,PT05M19.00S,2022-01-21T03:17:47.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,19,17,2022-01-21T03:17:47Z,980000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,97.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
99,PT05M10.00S,2022-01-21T03:18:05.0Z,1,REGULAR,foul,offensive,[],203952,,,1610612744,19,17,2022-01-21T03:18:25Z,990000,,,0,,A. Wiggins offensive FOUL (1 PF),"[203952, 1626208]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Sykes,1626208.0,,,,,,
101,PT05M10.00S,2022-01-21T03:18:05.0Z,1,REGULAR,turnover,offensive foul,[],203952,,,1610612744,19,17,2022-01-21T03:18:05Z,1010000,,,0,,A. Wiggins offensive foul TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1628171.0,,,,,1.0,,,,,
102,PT04M56.00S,2022-01-21T03:18:27.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,13.485545335085414,4.411764705882353,1610612754,19,17,2022-01-21T03:18:30Z,1020000,228.0,74.0,1,left,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
103,PT04M54.00S,2022-01-21T03:18:33.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,19,17,2022-01-21T03:18:33Z,1030000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,
104,PT04M54.00S,2022-01-21T03:18:34.0Z,1,REGULAR,foul,personal,[],1626172,,,1610612754,19,17,2022-01-21T03:18:38Z,1040000,,,0,,K. Looney loose ball personal FOUL (1 PF),"[1626172, 1629048]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Bitadze,1629048.0,,,,,,
142,PT04M47.00S,2022-01-21T03:18:49.7Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630537,21.23850197109067,41.42156862745098,1610612754,19,17,2022-01-21T03:31:51Z,1065000,43.0,147.0,1,left,MISS C. Duarte 15' driving floating Shot - blocked,"[1630537, 2738]",1610612754.0,IND,driving floating,,,Duarte,C. Duarte,,,,,15.32,Missed,,,,,,,,,,,,,,,,,Iguodala,2738.0,
143,PT04M47.00S,2022-01-21T03:18:49.7Z,1,REGULAR,block,,[],2738,,,1610612754,19,17,2022-01-21T03:26:02Z,1072500,,,0,,A. Iguodala BLOCK (1 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT04M45.00S,2022-01-21T03:18:51.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,19,17,2022-01-21T03:26:34Z,1076250,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,142.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
108,PT04M40.00S,2022-01-21T03:19:05.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627780,91.27792378449409,50.49019607843137,1610612744,21,17,2022-01-21T03:24:09Z,1080000,2.0,29.0,1,right,G. Payton II running DUNK (2 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,2.96,Made,,2.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
110,PT04M20.00S,2022-01-21T03:19:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,10.726018396846255,59.80392156862745,1610612754,21,17,2022-01-21T03:19:37Z,1100000,-49.0,48.0,1,left,MISS O. Brissett 6' driving floating Shot,[1629052],1610612754.0,IND,driving floating,,,Brissett,O. Brissett,,,,,6.88,Missed,,,,,,,,,,,,,,,,,,,
111,PT04M19.00S,2022-01-21T03:19:28.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,21,17,2022-01-21T03:19:37Z,1110000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,
112,PT04M19.00S,2022-01-21T03:19:38.4Z,1,REGULAR,foul,personal,[],1627780,,,1610612754,21,17,2022-01-21T03:19:42Z,1120000,,,0,,G. Payton II loose ball personal FOUL (1 PF),"[1627780, 1629048]",1610612744.0,GSW,loose ball,,,Payton II,G. Payton II,,,,,,,,,,,,,,,201246.0,1.0,0.0,Bitadze,1629048.0,,,,,,
114,PT04M19.00S,2022-01-21T03:19:44.9Z,1,REGULAR,substitution,out,[],203200,,,1610612754,21,17,2022-01-21T03:19:57Z,1140000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M19.00S,2022-01-21T03:19:44.9Z,1,REGULAR,substitution,out,[],1626208,,,1610612754,21,17,2022-01-21T03:19:57Z,1150000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M19.00S,2022-01-21T03:19:44.9Z,1,REGULAR,substitution,in,[],203087,,,1610612754,21,17,2022-01-21T03:19:57Z,1160000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M19.00S,2022-01-21T03:19:44.9Z,1,REGULAR,substitution,in,[],202362,,,1610612754,21,17,2022-01-21T03:19:57Z,1170000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M08.00S,2022-01-21T03:20:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,8.229303547963205,56.61764705882353,1610612754,21,17,2022-01-21T03:20:18Z,1180000,-33.0,25.0,1,left,MISS C. Duarte driving Layup,[1630537],1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,4.14,Missed,,,,,,,,,,,,,,,,,,,
119,PT04M06.00S,2022-01-21T03:20:17.7Z,1,REGULAR,rebound,offensive,[],1630537,,,1610612754,21,17,2022-01-21T03:21:08Z,1190000,,,0,,C. Duarte REBOUND (Off:1 Def:0),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,118.0,,,,,1.0,0.0,1.0,,,,,,,,,,,
120,PT04M04.00S,2022-01-21T03:20:20.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,5.590000152587891,50.0,1610612754,21,17,2022-01-21T03:20:20Z,1200000,0.0,0.0,1,left,MISS C. Duarte tip Layup,[1630537],1610612754.0,IND,tip,,,Duarte,C. Duarte,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
121,PT04M03.00S,2022-01-21T03:20:20.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,21,17,2022-01-21T03:20:20Z,1210000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,120.0,,,,,4.0,3.0,1.0,,,,,,,,,,,
122,PT04M00.00S,2022-01-21T03:20:23.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,65.78515111695138,68.87254901960785,1610612744,21,17,2022-01-21T03:22:10Z,1220000,94.0,269.0,1,right,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.52,Missed,,,,,,,,,,,,,,,,,,,
123,PT03M57.00S,2022-01-21T03:20:26.5Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,21,17,2022-01-21T03:20:26Z,1230000,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,122.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
124,PT03M49.00S,2022-01-21T03:20:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,7.966491458607096,58.333333333333336,1610612754,21,17,2022-01-21T03:20:36Z,1240000,-42.0,22.0,1,left,MISS O. Brissett driving Layup,[1629052],1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,4.73,Missed,,,,,,,,,,,,,,,,,,,
125,PT03M47.00S,2022-01-21T03:20:36.6Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612754,21,17,2022-01-21T03:21:17Z,1250000,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,124.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
126,PT03M45.00S,2022-01-21T03:20:38.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,5.590000152587891,50.0,1610612754,21,19,2022-01-21T03:23:09Z,1260000,0.0,0.0,1,left,G. Bitadze tip Layup (10 PTS),[1629048],1610612754.0,IND,tip,,,Bitadze,G. Bitadze,,,,,0.0,Made,,10.0,,,,,,,,,,,,,,,,,
127,PT03M33.00S,2022-01-21T03:20:56.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203087,,,1610612744,21,19,2022-01-21T03:21:02Z,1270000,,,0,,J. Lamb personal FOUL (1 PF) (Iguodala 2 FT),"[203087, 2738]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,2714.0,1.0,0.0,Iguodala,2738.0,,,,,,
129,PT03M33.00S,2022-01-21T03:21:26.9Z,1,REGULAR,freethrow,1 of 2,[],2738,,,1610612744,22,19,2022-01-21T03:21:26Z,1290000,,,0,,A. Iguodala Free Throw 1 of 2 (1 PTS),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,Made,,1.0,,,,,,,,,,,,,,,,,
130,PT03M33.00S,2022-01-21T03:21:29.5Z,1,REGULAR,substitution,out,[],201939,,,1610612744,22,19,2022-01-21T03:21:32Z,1300000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M33.00S,2022-01-21T03:21:29.5Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,22,19,2022-01-21T03:21:32Z,1310000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M33.00S,2022-01-21T03:21:47.7Z,1,REGULAR,freethrow,2 of 2,[],2738,,,1610612744,23,19,2022-01-21T03:21:47Z,1320000,,,0,,A. Iguodala Free Throw 2 of 2 (2 PTS),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,Made,,2.0,,,,,,,,,,,,,,,,,
133,PT03M11.00S,2022-01-21T03:22:11.5Z,1,REGULAR,3pt,Jump Shot,[],203087,34.37910643889619,42.8921568627451,1610612754,23,19,2022-01-21T03:22:15Z,1330000,36.0,271.0,1,left,MISS J. Lamb 27' pullup 3PT,[203087],1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
134,PT03M09.00S,2022-01-21T03:22:13.5Z,1,REGULAR,rebound,defensive,[],2738,,,1610612744,23,19,2022-01-21T03:23:20Z,1340000,,,0,,A. Iguodala REBOUND (Off:0 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,133.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
135,PT02M51.00S,2022-01-21T03:22:31.4Z,1,REGULAR,2pt,Jump Shot,[],203952,77.21747700394218,22.54901960784314,1610612744,23,19,2022-01-21T03:22:34Z,1350000,-137.0,162.0,1,right,MISS A. Wiggins 21' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,21.21,Missed,,,,,,,,,,,,,,,,,,,
136,PT02M48.00S,2022-01-21T03:22:34.4Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612754,23,19,2022-01-21T03:31:39Z,1360000,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,135.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
137,PT02M32.00S,2022-01-21T03:22:49.7Z,1,REGULAR,3pt,Jump Shot,[],1629048,31.882391590013142,30.637254901960787,1610612754,23,19,2022-01-21T03:22:52Z,1370000,97.0,247.0,1,left,MISS G. Bitadze 26' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
138,PT02M30.00S,2022-01-21T03:22:52.6Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,23,19,2022-01-21T03:22:52Z,1380000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,137.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
139,PT02M16.00S,2022-01-21T03:23:05.9Z,1,REGULAR,3pt,Jump Shot,[],1627780,92.32917214191852,3.1862745098039214,1610612744,23,19,2022-01-21T03:23:08Z,1390000,-234.0,20.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
140,PT02M14.00S,2022-01-21T03:23:10.0Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612754,23,19,2022-01-21T03:23:10Z,1400000,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,139.0,,,,,4.0,3.0,1.0,,,,,,,,,,,
141,PT02M14.00S,2022-01-21T03:23:14.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,23,19,2022-01-21T03:23:14Z,1410000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M14.00S,2022-01-21T03:26:01.0Z,1,REGULAR,substitution,out,[],1626172,,,1610612754,23,19,2022-01-21T03:26:17Z,1420000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M14.00S,2022-01-21T03:26:01.0Z,1,REGULAR,substitution,out,[],203952,,,1610612754,23,19,2022-01-21T03:26:17Z,1430000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M14.00S,2022-01-21T03:26:01.0Z,1,REGULAR,substitution,out,[],1630537,,,1610612754,23,19,2022-01-21T03:26:17Z,1440000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M14.00S,2022-01-21T03:26:01.0Z,1,REGULAR,substitution,out,[],1629048,,,1610612754,23,19,2022-01-21T03:26:17Z,1450000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M14.00S,2022-01-21T03:26:01.0Z,1,REGULAR,substitution,in,[],1627814,,,1610612754,23,19,2022-01-21T03:26:17Z,1460000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M14.00S,2022-01-21T03:26:01.0Z,1,REGULAR,substitution,in,[],202357,,,1610612754,23,19,2022-01-21T03:26:17Z,1470000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M14.00S,2022-01-21T03:26:01.0Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,23,19,2022-01-21T03:26:17Z,1480000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M14.00S,2022-01-21T03:26:01.0Z,1,REGULAR,substitution,in,[],1630613,,,1610612754,23,19,2022-01-21T03:26:17Z,1490000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M04.00S,2022-01-21T03:26:43.7Z,1,REGULAR,turnover,traveling,[],202362,,,1610612754,23,19,2022-01-21T03:26:45Z,1500000,,,0,,L. Stephenson traveling TURNOVER (1 TO),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,201246.0,,,,,1.0,,,,,
154,PT01M43.00S,2022-01-21T03:27:13.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202357,86.15308804204993,49.01960784313725,1610612744,25,19,2022-01-21T03:27:16Z,1510000,-5.0,78.0,1,right,N. Bjelica 7' turnaround Hook (2 PTS) (A. Iguodala 1 AST),"[202357, 2738]",1610612744.0,GSW,turnaround,,,Bjelica,N. Bjelica,,,,,7.79,Made,,2.0,A. Iguodala,2738.0,1.0,,,,,,,,,,,,,,
156,PT01M31.00S,2022-01-21T03:27:25.6Z,1,REGULAR,turnover,bad pass,[],203087,,,1610612754,25,19,2022-01-21T03:27:27Z,1530000,,,0,,J. Lamb bad pass TURNOVER (1 TO),"[203087, 202357]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,1.0,Bjelica,202357.0,,,
157,PT01M31.00S,2022-01-21T03:27:25.6Z,1,REGULAR,steal,,[],202357,,,1610612744,25,19,2022-01-21T03:27:28Z,1540000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M25.00S,2022-01-21T03:27:33.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612744,25,19,2022-01-21T03:27:41Z,1550000,,,0,,I. Jackson shooting personal FOUL (1 PF) (Poole 2 FT),"[1630543, 1629673]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,,,,,,,,,,,201246.0,1.0,0.0,Poole,1629673.0,,,,,,
160,PT01M25.00S,2022-01-21T03:27:57.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612744,26,19,2022-01-21T03:27:57Z,1570000,,,0,,J. Poole Free Throw 1 of 2 (1 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,1.0,,,,,,,,,,,,,,,,,
161,PT01M25.00S,2022-01-21T03:28:14.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612744,26,19,2022-01-21T03:28:14Z,1580000,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Missed,,,,,,,,,,,,,,,,,,,
162,PT01M23.00S,2022-01-21T03:28:16.1Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,26,19,2022-01-21T03:28:16Z,1590000,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,161.0,,,,,1.0,0.0,1.0,,,,,,,,,,,
163,PT01M15.00S,2022-01-21T03:28:24.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629673,90.62089356110381,3.431372549019608,1610612744,26,19,2022-01-21T03:28:27Z,1600000,-233.0,36.0,1,right,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
164,PT01M12.00S,2022-01-21T03:28:27.5Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,26,19,2022-01-21T03:28:27Z,1610000,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,163.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
166,PT01M05.00S,2022-01-21T03:28:34.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202357,,,1610612754,26,19,2022-01-21T03:28:44Z,1630000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Stephenson 2 FT),"[202357, 202362]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,201246.0,1.0,0.0,Stephenson,202362.0,,,,,,
168,PT01M05.00S,2022-01-21T03:29:02.7Z,1,REGULAR,freethrow,1 of 2,[],202362,,,1610612754,26,20,2022-01-21T03:29:02Z,1650000,,,0,,L. Stephenson Free Throw 1 of 2 (1 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,,1.0,,,,,,,,,,,,,,,,,
169,PT01M05.00S,2022-01-21T03:29:19.4Z,1,REGULAR,freethrow,2 of 2,[],202362,,,1610612754,26,21,2022-01-21T03:29:19Z,1660000,,,0,,L. Stephenson Free Throw 2 of 2 (2 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,,2.0,,,,,,,,,,,,,,,,,
170,PT00M49.10S,2022-01-21T03:29:41.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],2738,90.09526938239159,52.450980392156865,1610612744,28,21,2022-01-21T03:29:43Z,1670000,12.0,41.0,1,right,A. Iguodala cutting DUNK (4 PTS) (N. Bjelica 1 AST),"[2738, 202357]",1610612744.0,GSW,cutting,,,Iguodala,A. Iguodala,,,,,4.24,Made,,4.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,,,,
172,PT00M43.50S,2022-01-21T03:29:51.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,12.697109067017081,48.03921568627451,1610612754,28,21,2022-01-21T03:30:33Z,1690000,10.0,67.0,1,left,MISS I. Jackson 6' floating Shot,[1630543],1610612754.0,IND,floating,,,Jackson,I. Jackson,,,,,6.76,Missed,,,,,,,,,,,,,,,,,,,
173,PT00M41.30S,2022-01-21T03:29:54.0Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,28,21,2022-01-21T03:30:10Z,1700000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,172.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
174,PT00M33.40S,2022-01-21T03:30:04.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,28,21,2022-01-21T03:30:04Z,1710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M32.30S,2022-01-21T03:30:19.7Z,1,REGULAR,2pt,Jump Shot,[],1627814,86.94152431011827,77.94117647058823,1610612744,28,21,2022-01-21T03:30:22Z,1720000,140.0,70.0,1,right,MISS D. Lee 15' Jump Shot,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,15.63,Missed,,,,,,,,,,,,,,,,,,,
176,PT00M30.50S,2022-01-21T03:30:21.5Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,28,21,2022-01-21T03:30:29Z,1730000,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,175.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
177,PT00M11.00S,2022-01-21T03:30:41.0Z,1,REGULAR,turnover,bad pass,[],202362,,,1610612754,28,21,2022-01-21T03:30:42Z,1740000,,,0,,L. Stephenson bad pass TURNOVER (2 TO),"[202362, 1627780]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0,,,
178,PT00M11.00S,2022-01-21T03:30:41.0Z,1,REGULAR,steal,,[],1627780,,,1610612744,28,21,2022-01-21T03:30:43Z,1750000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M08.70S,2022-01-21T03:30:49.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612744,28,21,2022-01-21T03:30:55Z,1760000,,,0,,I. Jackson personal FOUL (2 PF) (Lee 2 FT),"[1630543, 1627814]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,2714.0,2.0,0.0,Lee,1627814.0,,,,,,
181,PT00M08.70S,2022-01-21T03:31:28.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627814,,,1610612744,29,21,2022-01-21T03:31:28Z,1780000,,,0,,D. Lee Free Throw 1 of 2 (1 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,,1.0,,,,,,,,,,,,,,,,,
182,PT00M08.70S,2022-01-21T03:31:29.8Z,1,REGULAR,substitution,out,[],1629673,,,1610612744,29,21,2022-01-21T03:31:39Z,1790000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
