actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
450,PT01M44.00S,2022-02-17T04:43:25.8Z,3,REGULAR,substitution,in,[],202691,,,1610612743,83,74,2022-02-17T04:43:36Z,4420000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M44.00S,2022-02-17T04:43:25.8Z,3,REGULAR,substitution,in,[],203490,,,1610612743,83,74,2022-02-17T04:43:36Z,4430000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M44.00S,2022-02-17T04:43:25.8Z,3,REGULAR,substitution,in,[],202326,,,1610612743,83,74,2022-02-17T04:43:36Z,4440000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M27.00S,2022-02-17T04:44:01.5Z,3,REGULAR,turnover,bad pass,[],202326,,,1610612743,83,74,2022-02-17T04:44:02Z,4450000,,,0,,D. Cousins bad pass TURNOVER (1 TO),"[202326, 202691]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,1.0,,,,,,,,,,,,,,,Thompson,202691.0,,,
454,PT01M27.00S,2022-02-17T04:44:01.5Z,3,REGULAR,steal,,[],202691,,,1610612744,83,74,2022-02-17T04:44:03Z,4460000,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M23.00S,2022-02-17T04:44:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202691,9.937582128777924,47.794117647058826,1610612744,85,74,2022-02-17T04:48:41Z,4470000,11.0,41.0,1,left,K. Thompson running Layup (12 PTS),[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,,,4.24,Made,12.0,,,,,,,,,,,,,,,,
456,PT01M08.00S,2022-02-17T04:44:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203210,87.59855453350855,51.9607843137255,1610612743,85,74,2022-02-17T04:44:21Z,4480000,10.0,64.0,1,right,MISS J. Green 6' Layup - blocked,"[203210, 1630228]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,6.48,Missed,,,,,,,,,,,,,,,Kuminga,1630228.0,
457,PT01M08.00S,2022-02-17T04:44:20.4Z,3,REGULAR,block,,[],1630228,,,1610612743,85,74,2022-02-17T04:44:23Z,4490000,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M06.00S,2022-02-17T04:44:22.4Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,85,74,2022-02-17T04:45:24Z,4500000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,
459,PT00M54.50S,2022-02-17T04:44:39.5Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,85,74,2022-02-17T04:56:31Z,4510000,,,0,,J. Poole bad pass TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,2.0,,,,,,,,,,,,,,,,,,,
460,PT00M54.50S,2022-02-17T04:44:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612743,85,74,2022-02-17T04:45:02Z,4520000,,,0,,J. Kuminga loose ball personal FOUL (4 PF) (Forbes 2 FT),"[1630228, 1627854]",1610612744.0,GSW,loose ball,,,Kuminga,J. Kuminga,,,,,1662.0,,,,,,,,,,,,4.0,0.0,Forbes,1627854.0,,,,,
462,PT00M54.50S,2022-02-17T04:45:18.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627854,,,1610612743,85,75,2022-02-17T04:45:18Z,4540000,,,0,,B. Forbes Free Throw 1 of 2 (14 PTS),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
463,PT00M54.50S,2022-02-17T04:45:34.8Z,3,REGULAR,substitution,out,[],1630228,,,1610612743,85,75,2022-02-17T04:45:37Z,4550000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M54.50S,2022-02-17T04:45:34.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612743,85,75,2022-02-17T04:45:37Z,4560000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M54.50S,2022-02-17T04:45:47.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627854,,,1610612743,85,76,2022-02-17T04:45:47Z,4570000,,,0,,B. Forbes Free Throw 2 of 2 (15 PTS),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
466,PT00M42.50S,2022-02-17T04:46:02.9Z,3,REGULAR,3pt,Jump Shot,[],202691,29.38567674113009,21.813725490196077,1610612744,85,76,2022-02-17T04:46:05Z,4580000,141.0,224.0,1,left,MISS K. Thompson 26' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,,,26.44,Missed,,,,,,,,,,,,,,,,,
467,PT00M40.90S,2022-02-17T04:46:04.5Z,3,REGULAR,rebound,defensive,[],202326,,,1610612743,85,76,2022-02-17T04:46:11Z,4590000,,,0,,D. Cousins REBOUND (Off:1 Def:2),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,466.0,3.0,2.0,1.0,,,,,,,,,
468,PT00M31.50S,2022-02-17T04:46:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203085,87.86136662286465,51.470588235294116,1610612743,85,78,2022-02-17T04:46:18Z,4600000,7.0,62.0,1,right,A. Rivers 6' driving finger roll Layup (4 PTS) (D. Cousins 2 AST),"[203085, 202326]",1610612743.0,DEN,driving finger roll,,,Rivers,A. Rivers,,,,,,,6.2,Made,4.0,D. Cousins,202326.0,2.0,,,,,,,,,,,,,
470,PT00M11.70S,2022-02-17T04:46:36.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,11.777266754270697,55.63725490196079,1610612744,85,78,2022-02-17T04:46:38Z,4620000,-28.0,58.0,1,left,MISS J. Poole 6' driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,,,6.47,Missed,,,,,,,,,,,,,,,,,
471,PT00M09.90S,2022-02-17T04:46:38.3Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,85,78,2022-02-17T04:48:25Z,4630000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,470.0,2.0,2.0,0.0,,,,,,,,,
472,PT00M04.30S,2022-02-17T04:46:43.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,85.89027595269383,47.05882352941176,1610612743,85,78,2022-02-17T04:55:40Z,4640000,-15.0,80.0,1,right,MISS B. Hyland 8' floating Shot,[1630538],1610612743.0,DEN,floating,,,Hyland,B. Hyland,,,,,,,8.14,Missed,,,,,,,,,,,,,,,,,
473,PT00M03.10S,2022-02-17T04:46:45.1Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,85,78,2022-02-17T05:00:50Z,4650000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,472.0,3.0,3.0,0.0,,,,,,,,,
476,PT00M01.10S,2022-02-17T04:46:53.7Z,3,REGULAR,foul,personal,[],1630538,,,1610612744,85,78,2022-02-17T04:47:11Z,4680000,,,0,,B. Hyland personal FOUL (1 PF),"[1630538, 203490]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,203593.0,,,,,,,,,,,,1.0,0.0,Porter Jr.,203490.0,,,,,
478,PT00M01.10S,2022-02-17T04:47:13.9Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,85,78,2022-02-17T04:47:21Z,4700000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M01.10S,2022-02-17T04:47:13.9Z,3,REGULAR,substitution,in,[],201939,,,1610612744,85,78,2022-02-17T04:47:21Z,4710000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M00.80S,2022-02-17T04:47:41.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612744,85,78,2022-02-17T04:48:53Z,4720000,,,0,,B. Hyland shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630538, 202691]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,1662.0,,,,,,,,,,,,2.0,0.0,Thompson,202691.0,,,,,
484,PT00M00.80S,2022-02-17T04:49:03.5Z,3,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,85,78,2022-02-17T04:49:28Z,4735000,,,0,,MISS K. Thompson Free Throw 1 of 2,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,
485,PT00M00.80S,2022-02-17T04:49:03.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,85,78,2022-02-17T04:49:28Z,4737500,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,,
488,PT00M00.80S,2022-02-17T04:49:03.5Z,3,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,86,78,2022-02-17T04:49:28Z,4738750,,,0,,K. Thompson Free Throw 2 of 2 (13 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
483,PT00M00.80S,2022-02-17T04:48:46.8Z,3,REGULAR,memo,,[],0,,,1610612743,86,78,2022-02-17T04:49:50Z,4739375,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 409th consecutive sellout
482,PT00M00.80S,2022-02-17T04:48:32.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612743,86,78,2022-02-17T04:57:55Z,4740000,,,0,,,[],,,support,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
486,PT00M00.80S,2022-02-17T04:49:07.7Z,3,REGULAR,substitution,out,[],201939,,,1610612743,86,78,2022-02-17T04:49:28Z,4780000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M00.80S,2022-02-17T04:49:07.7Z,3,REGULAR,substitution,in,[],1627780,,,1610612743,86,78,2022-02-17T04:49:28Z,4790000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2022-02-17T04:49:30.3Z,3,REGULAR,period,end,[],0,,,1610612743,86,78,2022-02-17T04:49:30Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-02-17T04:51:36.5Z,4,REGULAR,substitution,out,['startperiod'],202691,,,1610612743,86,78,2022-02-17T04:52:12Z,4820000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-02-17T04:51:36.5Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612743,86,78,2022-02-17T04:52:12Z,4830000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-02-17T04:51:36.5Z,4,REGULAR,substitution,in,['startperiod'],1630228,,,1610612743,86,78,2022-02-17T04:52:12Z,4840000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-02-17T04:51:36.5Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612743,86,78,2022-02-17T04:52:12Z,4850000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-02-17T04:52:20.4Z,4,REGULAR,period,start,[],0,,,1610612743,86,78,2022-02-17T04:52:20Z,4860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M43.00S,2022-02-17T04:52:36.7Z,4,REGULAR,3pt,Jump Shot,[],1630538,94.82588699080158,96.07843137254902,1610612743,86,78,2022-02-17T04:52:39Z,4870000,230.0,-4.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,23.04,Missed,,,,,,,,,,,,,,,,,
496,PT11M41.00S,2022-02-17T04:52:38.7Z,4,REGULAR,rebound,offensive,[],202326,,,1610612743,86,78,2022-02-17T04:53:39Z,4880000,,,0,,D. Cousins REBOUND (Off:2 Def:2),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,495.0,4.0,2.0,2.0,,,,,,,,,
497,PT11M34.00S,2022-02-17T04:52:44.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627854,84.97043363994744,56.127450980392155,1610612743,86,78,2022-02-17T04:53:35Z,4890000,31.0,89.0,1,right,MISS B. Forbes 9' driving floating Shot,[1627854],1610612743.0,DEN,driving floating,,,Forbes,B. Forbes,,,,,,,9.39,Missed,,,,,,,,,,,,,,,,,
498,PT11M32.00S,2022-02-17T04:52:46.9Z,4,REGULAR,rebound,offensive,[],203210,,,1610612743,86,78,2022-02-17T04:53:24Z,4900000,,,0,,J. Green REBOUND (Off:1 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,497.0,2.0,1.0,1.0,,,,,,,,,
499,PT11M30.00S,2022-02-17T04:52:54.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203210,94.40999984741211,50.0,1610612743,86,80,2022-02-17T04:53:29Z,4910000,0.0,0.0,1,right,J. Green putback DUNK (7 PTS),[203210],1610612743.0,DEN,putback,,,Green,J. Green,,,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,
500,PT11M21.00S,2022-02-17T04:52:57.9Z,4,REGULAR,3pt,Jump Shot,[],1629673,32.802233902759525,47.549019607843135,1610612744,89,80,2022-02-17T04:59:23Z,4920000,12.0,256.0,1,left,J. Poole 25' 3PT pullup (15 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,25.61,Made,15.0,,,,,,,,,,,,,,,,
502,PT11M18.00S,2022-02-17T04:53:09.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,89,80,2022-02-17T04:53:09Z,4940000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M10.00S,2022-02-17T04:56:17.9Z,4,REGULAR,3pt,Jump Shot,[],203085,77.4802890932983,8.57843137254902,1610612743,89,83,2022-02-17T04:56:20Z,4950000,-207.0,159.0,1,right,A. Rivers 26' 3PT  (7 PTS) (B. Hyland 4 AST),"[203085, 1630538]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,26.12,Made,7.0,B. Hyland,1630538.0,4.0,,,,,,,,,,,,,
505,PT11M01.00S,2022-02-17T04:56:30.6Z,4,REGULAR,foul,personal,[],1627854,,,1610612744,89,83,2022-02-17T04:56:34Z,4970000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 1629673]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,1662.0,,,,,,,,,,,,1.0,0.0,Poole,1629673.0,,,,,
507,PT10M47.00S,2022-02-17T04:57:06.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,89,83,2022-02-17T04:57:06Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M43.00S,2022-02-17T04:57:33.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,89,83,2022-02-17T04:57:35Z,5000000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,
509,PT10M29.00S,2022-02-17T04:57:57.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627854,86.5473061760841,44.85294117647059,1610612743,89,85,2022-02-17T04:58:00Z,5010000,-26.0,74.0,1,right,B. Forbes 7' driving floating Jump Shot (17 PTS) (B. Hyland 5 AST),"[1627854, 1630538]",1610612743.0,DEN,driving floating,,,Forbes,B. Forbes,,,,,,,7.83,Made,17.0,B. Hyland,1630538.0,5.0,,,,,,,,,,,,,
511,PT10M03.00S,2022-02-17T04:58:22.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203490,12.828515111695138,59.80392156862745,1610612744,91,85,2022-02-17T04:58:26Z,5030000,-49.0,68.0,1,left,O. Porter Jr. 8' driving floating Jump Shot (2 PTS) (N. Bjelica 1 AST),"[203490, 202357]",1610612744.0,GSW,driving floating,,,Porter Jr.,O. Porter Jr.,,,,,,,8.39,Made,2.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,,,
513,PT09M42.00S,2022-02-17T04:58:43.8Z,4,REGULAR,3pt,Jump Shot,[],203210,94.95729303547962,3.6764705882352944,1610612743,91,85,2022-02-17T04:58:46Z,5050000,-232.0,-5.0,1,right,MISS J. Green 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,23.17,Missed,,,,,,,,,,,,,,,,,
514,PT09M41.00S,2022-02-17T04:58:47.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,91,85,2022-02-17T04:58:47Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,513.0,,,,,,,,,,,,
515,PT09M41.00S,2022-02-17T04:58:48.4Z,4,REGULAR,foul,personal,[],202357,,,1610612743,91,85,2022-02-17T04:58:53Z,5070000,,,0,,N. Bjelica loose ball personal FOUL (3 PF),"[202357, 202326]",1610612744.0,GSW,loose ball,,,Bjelica,N. Bjelica,,,,,201246.0,,,,,,,,,,,,3.0,0.0,Cousins,202326.0,,,,,
518,PT09M41.00S,2022-02-17T04:58:58.2Z,4,REGULAR,substitution,in,[],1627780,,,1610612743,91,85,2022-02-17T04:59:04Z,5100000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M41.00S,2022-02-17T04:58:58.2Z,4,REGULAR,substitution,out,[],1629673,,,1610612743,91,85,2022-02-17T04:59:18Z,5110000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M27.00S,2022-02-17T04:59:37.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,74.19513797634691,10.294117647058822,1610612743,91,85,2022-02-17T04:59:39Z,5120000,-199.0,190.0,1,right,MISS B. Hyland 27' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,,,27.48,Missed,,,,,,,,,,,,,,,,,
521,PT09M24.00S,2022-02-17T04:59:40.1Z,4,REGULAR,rebound,offensive,[],202326,,,1610612743,91,85,2022-02-17T04:59:40Z,5130000,,,0,,D. Cousins REBOUND (Off:3 Def:2),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,520.0,5.0,2.0,3.0,,,,,,,,,
522,PT09M23.00S,2022-02-17T04:59:41.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627854,67.36202365308804,50.73529411764706,1610612743,91,85,2022-02-17T04:59:44Z,5140000,4.0,254.0,1,right,MISS B. Forbes 25' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,25.43,Missed,,,,,,,,,,,,,,,,,
523,PT09M21.00S,2022-02-17T04:59:43.4Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,91,85,2022-02-17T04:59:50Z,5150000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,522.0,3.0,2.0,1.0,,,,,,,,,
524,PT09M15.00S,2022-02-17T04:59:51.5Z,4,REGULAR,foul,personal,['2freethrow'],203210,,,1610612744,91,85,2022-02-17T05:01:40Z,5160000,,,0,,J. Green shooting personal FOUL (2 PF) (Payton II 2 FT),"[203210, 1627780]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,203593.0,,,,,,,,,,,,2.0,0.0,Payton II,1627780.0,,,,,
526,PT09M15.00S,2022-02-17T05:00:09.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612744,91,85,2022-02-17T05:01:44Z,5180000,,,0,,,[],,,stands,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
527,PT09M15.00S,2022-02-17T05:01:02.5Z,4,REGULAR,substitution,out,[],202357,,,1610612744,91,85,2022-02-17T05:01:33Z,5190000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M15.00S,2022-02-17T05:01:02.5Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,91,85,2022-02-17T05:01:33Z,5200000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M15.00S,2022-02-17T05:01:47.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627780,,,1610612744,92,85,2022-02-17T05:01:47Z,5210000,,,0,,G. Payton II Free Throw 1 of 2 (12 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
530,PT09M15.00S,2022-02-17T05:02:05.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627780,,,1610612744,92,85,2022-02-17T05:02:05Z,5220000,,,0,,MISS G. Payton II Free Throw 2 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,Missed,,,,,,,,,,,,,,,,,
531,PT09M13.00S,2022-02-17T05:02:06.3Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,92,85,2022-02-17T05:02:06Z,5230000,,,0,,J. Green REBOUND (Off:1 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,530.0,3.0,2.0,1.0,,,,,,,,,
532,PT08M58.00S,2022-02-17T05:02:23.7Z,4,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612743,92,85,2022-02-17T05:02:32Z,5240000,,,0,,K. Looney shooting personal FOUL (3 PF) (Cousins 2 FT),"[1626172, 202326]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,203593.0,,,,,,,,,,,,3.0,0.0,Cousins,202326.0,,,,,
534,PT08M58.00S,2022-02-17T05:02:54.9Z,4,REGULAR,freethrow,1 of 2,[],202326,,,1610612743,92,85,2022-02-17T05:02:54Z,5260000,,,0,,MISS D. Cousins Free Throw 1 of 2,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,Missed,,,,,,,,,,,,,,,,,
535,PT08M58.00S,2022-02-17T05:02:54.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,92,85,2022-02-17T05:02:54Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,534.0,,,,,,,,,,,,
536,PT08M58.00S,2022-02-17T05:02:55.7Z,4,REGULAR,substitution,out,[],1630228,,,1610612743,92,85,2022-02-17T05:03:01Z,5280000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M58.00S,2022-02-17T05:02:55.7Z,4,REGULAR,substitution,in,[],203952,,,1610612743,92,85,2022-02-17T05:03:01Z,5290000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M58.00S,2022-02-17T05:03:14.0Z,4,REGULAR,freethrow,2 of 2,[],202326,,,1610612743,92,86,2022-02-17T05:03:14Z,5300000,,,0,,D. Cousins Free Throw 2 of 2 (6 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
539,PT08M38.00S,2022-02-17T05:03:36.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203490,14.668199737187912,46.32352941176471,1610612744,94,86,2022-02-17T05:03:39Z,5310000,18.0,85.0,1,left,O. Porter Jr. 8' pullup Jump Shot (4 PTS),[203490],1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,,,8.74,Made,4.0,,,,,,,,,,,,,,,,
540,PT08M19.00S,2022-02-17T05:03:54.3Z,4,REGULAR,2pt,Jump Shot,[],1630538,87.72996057818659,79.65686274509804,1610612743,94,86,2022-02-17T05:03:57Z,5320000,148.0,63.0,1,right,MISS B. Hyland 16' pullup Shot,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,,,16.1,Missed,,,,,,,,,,,,,,,,,
541,PT08M17.00S,2022-02-17T05:03:57.7Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,94,86,2022-02-17T05:03:57Z,5330000,,,0,,G. Payton II REBOUND (Off:0 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,540.0,4.0,4.0,0.0,,,,,,,,,
542,PT08M12.00S,2022-02-17T05:04:06.2Z,4,REGULAR,foul,personal,['2freethrow'],203210,,,1610612744,94,86,2022-02-17T05:04:12Z,5340000,,,0,,J. Green shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[203210, 203490]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,203593.0,,,,,,,,,,,,3.0,0.0,Porter Jr.,203490.0,,,,,
