actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
441,PT02M04.00S,2022-01-26T04:41:16.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612742,92,74,2022-01-26T04:41:23Z,4390000,,,0,,G. Payton II personal FOUL (2 PF) (Bullock 2 FT),"[1627780, 203493]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,202027.0,,,,,,,,,,2.0,0.0,Bullock,203493.0,
443,PT02M04.00S,2022-01-26T04:41:48.9Z,3,REGULAR,freethrow,1 of 2,[],203493,,,1610612742,92,75,2022-01-26T04:41:48Z,4410000,,,0,,R. Bullock Free Throw 1 of 2 (3 PTS),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,Made,,,,,,,,,3.0,,,,,,,,,,
444,PT02M04.00S,2022-01-26T04:41:49.7Z,3,REGULAR,substitution,out,[],203952,,,1610612742,92,75,2022-01-26T04:42:12Z,4420000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M04.00S,2022-01-26T04:41:49.7Z,3,REGULAR,substitution,out,[],201939,,,1610612742,92,75,2022-01-26T04:42:12Z,4430000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M04.00S,2022-01-26T04:41:49.7Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,92,75,2022-01-26T04:42:12Z,4440000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M04.00S,2022-01-26T04:41:49.7Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,92,75,2022-01-26T04:42:12Z,4450000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M04.00S,2022-01-26T04:41:49.7Z,3,REGULAR,substitution,in,[],202691,,,1610612742,92,75,2022-01-26T04:42:12Z,4460000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M04.00S,2022-01-26T04:41:49.7Z,3,REGULAR,substitution,in,[],1627814,,,1610612742,92,75,2022-01-26T04:42:12Z,4470000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M04.00S,2022-01-26T04:41:49.7Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,92,75,2022-01-26T04:42:12Z,4480000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M04.00S,2022-01-26T04:41:49.7Z,3,REGULAR,substitution,in,[],204001,,,1610612742,92,75,2022-01-26T04:42:12Z,4490000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M04.00S,2022-01-26T04:42:13.9Z,3,REGULAR,freethrow,2 of 2,[],203493,,,1610612742,92,76,2022-01-26T04:42:13Z,4500000,,,0,,R. Bullock Free Throw 2 of 2 (4 PTS),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,Made,,,,,,,,,4.0,,,,,,,,,,
453,PT01M42.00S,2022-01-26T04:42:37.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,11.908672798948752,96.32352941176471,1610612744,92,76,2022-01-26T04:42:40Z,4510000,-232.0,59.0,1,left,MISS J. Poole step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
454,PT01M39.00S,2022-01-26T04:42:41.2Z,3,REGULAR,rebound,defensive,[],1628373,,,1610612742,92,76,2022-01-26T04:42:41Z,4520000,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,453.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
455,PT01M33.00S,2022-01-26T04:42:46.3Z,3,REGULAR,2pt,Jump Shot,[],1628973,82.86793692509855,76.7156862745098,1610612742,92,76,2022-01-26T04:42:49Z,4530000,134.0,109.0,1,right,MISS J. Brunson 17' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,17.21,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M30.00S,2022-01-26T04:42:50.0Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,92,76,2022-01-26T04:42:50Z,4540000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,455.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
457,PT01M20.00S,2022-01-26T04:42:59.3Z,3,REGULAR,3pt,Jump Shot,[],1627780,6.521024967148489,3.431372549019608,1610612744,95,76,2022-01-26T04:43:01Z,4550000,233.0,9.0,1,left,G. Payton II 3PT  (7 PTS) (D. Lee 3 AST),"[1627780, 1627814]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.3,Made,,,,,,,,,7.0,D. Lee,1627814.0,3.0,,,,,,,
459,PT01M00.00S,2022-01-26T04:43:18.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,90.48948751642575,53.67647058823529,1610612742,95,78,2022-01-26T04:43:22Z,4570000,18.0,37.0,1,right,K. Porzingis cutting Layup (9 PTS) (J. Green 2 AST),"[204001, 1630182]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,4.12,Made,,,,,,,,,9.0,J. Green,1630182.0,2.0,,,,,,,
461,PT00M51.20S,2022-01-26T04:43:29.4Z,3,REGULAR,3pt,Jump Shot,[],1627780,12.828515111695138,95.83333333333334,1610612744,95,78,2022-01-26T04:43:31Z,4590000,-229.0,68.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M48.10S,2022-01-26T04:43:33.1Z,3,REGULAR,rebound,defensive,[],1628373,,,1610612742,95,78,2022-01-26T04:43:33Z,4600000,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,461.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
463,PT00M44.20S,2022-01-26T04:43:37.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628373,89.83245729303549,37.00980392156863,1610612742,95,78,2022-01-26T04:44:29Z,4610000,-65.0,43.0,1,right,MISS F. Ntilikina 7' running Layup,[1628373],1610612742.0,DAL,running,,,Ntilikina,F. Ntilikina,,,,,7.8,Missed,,,,,,,,,,,,,,,,,,,
464,PT00M42.00S,2022-01-26T04:43:39.3Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,95,78,2022-01-26T04:43:46Z,4620000,,,0,,N. Bjelica REBOUND (Off:2 Def:5),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,463.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
465,PT00M28.40S,2022-01-26T04:43:55.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612744,95,78,2022-01-26T04:44:02Z,4630000,,,0,,R. Bullock personal FOUL (1 PF) (Bjelica 2 FT),"[203493, 202357]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,202027.0,,,,,,,,,,1.0,0.0,Bjelica,202357.0,
467,PT00M28.40S,2022-01-26T04:44:25.3Z,3,REGULAR,freethrow,1 of 2,[],202357,,,1610612744,96,78,2022-01-26T04:44:25Z,4650000,,,0,,N. Bjelica Free Throw 1 of 2 (7 PTS),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
468,PT00M28.40S,2022-01-26T04:44:41.1Z,3,REGULAR,freethrow,2 of 2,[],202357,,,1610612744,97,78,2022-01-26T04:44:41Z,4660000,,,0,,N. Bjelica Free Throw 2 of 2 (8 PTS),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,Made,,,,,,,,,8.0,,,,,,,,,,
469,PT00M14.90S,2022-01-26T04:44:57.5Z,3,REGULAR,3pt,Jump Shot,[],1628373,64.86530880420499,44.11764705882353,1610612742,97,78,2022-01-26T04:45:00Z,4670000,-29.0,278.0,1,right,MISS F. Ntilikina 27' pullup 3PT,[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,27.94,Missed,,,,,,,,,,,,,,,,,,,
470,PT00M11.20S,2022-01-26T04:45:01.2Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612742,97,78,2022-01-26T04:45:01Z,4680000,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,469.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
471,PT00M08.50S,2022-01-26T04:45:03.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,71.82982917214193,19.11764705882353,1610612742,97,78,2022-01-26T04:45:06Z,4690000,-154.0,212.0,1,right,MISS J. Brunson 26' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
472,PT00M04.50S,2022-01-26T04:45:09.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,97,78,2022-01-26T04:45:09Z,4700000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,471.0,,,,,,,,,,,,,,,,,,
473,PT00M04.50S,2022-01-26T04:45:11.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,97,78,2022-01-26T04:45:11Z,4710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M04.50S,2022-01-26T04:45:16.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,97,78,2022-01-26T04:45:17Z,4720000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,202027.0,,,,,,,,,,,,,,
475,PT00M04.50S,2022-01-26T04:45:22.6Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,97,78,2022-01-26T04:45:27Z,4730000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M04.50S,2022-01-26T04:45:22.6Z,3,REGULAR,substitution,in,[],201939,,,1610612744,97,78,2022-01-26T04:45:27Z,4740000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M00.10S,2022-01-26T04:45:36.5Z,3,REGULAR,3pt,Jump Shot,[],201939,52.11892247043364,76.22549019607843,1610612744,97,78,2022-01-26T05:00:00Z,4755000,-131.0,437.0,1,left,MISS S. Curry 45' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,45.66,Missed,,,,,,,,,,,,,,,,,,,
551,PT00M00.10S,2022-01-26T04:45:36.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,97,78,2022-01-26T05:00:00Z,4762500,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,
479,PT00M00.00S,2022-01-26T04:45:50.5Z,3,REGULAR,period,end,[],0,,,1610612744,97,78,2022-01-26T04:45:50Z,4770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-01-26T04:48:07.0Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612744,97,78,2022-01-26T04:49:22Z,4780000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-01-26T04:48:07.0Z,4,REGULAR,substitution,in,['startperiod'],1630228,,,1610612744,97,78,2022-01-26T04:49:22Z,4790000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-01-26T04:49:29.4Z,4,REGULAR,period,start,[],0,,,1610612742,97,78,2022-01-26T04:49:29Z,4800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M48.00S,2022-01-26T04:49:39.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],204001,86.5473061760841,49.01960784313725,1610612742,97,78,2022-01-26T04:49:41Z,4810000,-5.0,74.0,1,right,MISS K. Porzingis 7' Hook,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,,
484,PT11M45.00S,2022-01-26T04:49:42.9Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,97,78,2022-01-26T04:49:42Z,4820000,,,0,,S. Curry REBOUND (Off:1 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,483.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
485,PT11M23.00S,2022-01-26T04:50:05.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202357,6.389618922470433,57.59803921568627,1610612744,99,78,2022-01-26T04:50:07Z,4830000,-38.0,8.0,1,left,N. Bjelica driving Layup (10 PTS) (K. Thompson 4 AST),"[202357, 202691]",1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,3.88,Made,,,,,,,,,10.0,K. Thompson,202691.0,4.0,,,,,,,
487,PT11M10.00S,2022-01-26T04:50:18.3Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612742,99,78,2022-01-26T04:50:20Z,4850000,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 202357]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,2.0,,,,,,,Bjelica,202357.0,,,,,
488,PT11M10.00S,2022-01-26T04:50:18.3Z,4,REGULAR,steal,,[],202357,,,1610612744,99,78,2022-01-26T04:50:21Z,4860000,,,0,,N. Bjelica STEAL (2 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M05.00S,2022-01-26T04:50:23.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627814,7.5722733245729295,57.107843137254896,1610612744,101,78,2022-01-26T04:51:43Z,4870000,-36.0,19.0,1,left,D. Lee running Layup (7 PTS) (S. Curry 7 AST),"[1627814, 201939]",1610612744.0,GSW,running,,,Lee,D. Lee,,,,,4.01,Made,,,,,,,,,7.0,S. Curry,201939.0,7.0,,,,,,,
491,PT10M50.00S,2022-01-26T04:50:37.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,85.3646517739816,39.21568627450981,1610612742,101,78,2022-01-26T04:50:40Z,4890000,-54.0,85.0,1,right,MISS J. Green 10' pullup Shot,[1630182],1610612742.0,DAL,pullup,,,Green,J. Green,,,,,10.07,Missed,,,,,,,,,,,,,,,,,,,
492,PT10M47.00S,2022-01-26T04:50:41.7Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,101,78,2022-01-26T04:50:41Z,4900000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,491.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
493,PT10M42.00S,2022-01-26T04:50:46.3Z,4,REGULAR,3pt,Jump Shot,[],201939,28.33442838370565,10.294117647058822,1610612744,101,78,2022-01-26T04:50:49Z,4910000,199.0,214.0,1,left,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,29.17,Missed,,,,,,,,,,,,,,,,,,,
494,PT10M39.00S,2022-01-26T04:50:50.0Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,101,78,2022-01-26T04:50:50Z,4920000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,493.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
495,PT10M34.00S,2022-01-26T04:50:54.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,84.70762155059133,49.01960784313725,1610612742,101,78,2022-01-26T04:51:00Z,4930000,-5.0,91.0,1,right,MISS K. Porzingis 9' Jump Shot,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,9.13,Missed,,,,,,,,,,,,,,,,,,,
496,PT10M32.00S,2022-01-26T04:50:56.9Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,101,78,2022-01-26T04:51:57Z,4940000,,,0,,N. Bjelica REBOUND (Off:2 Def:6),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,495.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
497,PT10M24.00S,2022-01-26T04:51:07.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,9.411957950065702,48.77450980392157,1610612744,101,78,2022-01-26T04:51:10Z,4950000,6.0,36.0,1,left,MISS J. Kuminga DUNK - blocked,"[1630228, 1628973]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,3.65,Missed,,,,,,,Brunson,1628973.0,,,,,,,,,,,
498,PT10M24.00S,2022-01-26T04:51:07.6Z,4,REGULAR,block,,[],1628973,,,1610612744,101,78,2022-01-26T04:51:11Z,4960000,,,0,,J. Brunson BLOCK (1 BLK),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M22.00S,2022-01-26T04:51:09.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,101,78,2022-01-26T05:15:51Z,4970000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,,
500,PT10M17.00S,2022-01-26T04:51:16.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],204001,63.81406044678055,46.32352941176471,1610612742,101,78,2022-01-26T05:16:22Z,4980000,-18.0,288.0,1,right,MISS K. Porzingis 28' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,28.82,Missed,,,,,,,,,,,,,,,,,,,
501,PT10M15.00S,2022-01-26T04:51:18.9Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,101,78,2022-01-26T04:51:25Z,4990000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,500.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
502,PT10M00.00S,2022-01-26T04:51:33.8Z,4,REGULAR,3pt,Jump Shot,[],1630228,6.652431011826544,2.450980392156863,1610612744,104,78,2022-01-26T04:51:36Z,5000000,238.0,10.0,1,left,J. Kuminga 3PT  (8 PTS) (N. Bjelica 3 AST),"[1630228, 202357]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,23.79,Made,,,,,,,,,8.0,N. Bjelica,202357.0,3.0,,,,,,,
504,PT09M42.00S,2022-01-26T04:51:52.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,104,78,2022-01-26T04:51:52Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M39.00S,2022-01-26T04:52:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203493,91.80354796320631,61.274509803921575,1610612742,104,80,2022-01-26T04:52:13Z,5030000,56.0,25.0,1,right,R. Bullock 6' reverse Layup (6 PTS) (K. Porzingis 1 AST),"[203493, 204001]",1610612742.0,DAL,reverse,,,Bullock,R. Bullock,,,,,6.15,Made,,,,,,,,,6.0,K. Porzingis,204001.0,1.0,,,,,,,
507,PT09M25.00S,2022-01-26T04:52:24.4Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,104,80,2022-01-26T04:52:25Z,5050000,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630182]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,4.0,,,,,,,Green,1630182.0,,,,,
508,PT09M25.00S,2022-01-26T04:52:24.4Z,4,REGULAR,steal,,[],1630182,,,1610612742,104,80,2022-01-26T04:52:26Z,5060000,,,0,,J. Green STEAL (2 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M20.00S,2022-01-26T04:52:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,91.01511169513797,42.64705882352941,1610612742,104,82,2022-01-26T04:54:40Z,5070000,-37.0,32.0,1,right,J. Green running Layup (2 PTS),[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,4.88,Made,,,,,,,,,2.0,,,,,,,,,,
510,PT09M06.00S,2022-01-26T04:52:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202691,6.258212877792378,55.63725490196079,1610612744,106,82,2022-01-26T04:52:46Z,5080000,-28.0,6.0,1,left,K. Thompson driving reverse Layup (15 PTS),[202691],1610612744.0,GSW,driving reverse,,,Thompson,K. Thompson,,,,,2.89,Made,,,,,,,,,15.0,,,,,,,,,,
511,PT08M44.00S,2022-01-26T04:53:04.8Z,4,REGULAR,2pt,Jump Shot,[],1628973,77.61169513797634,25.0,1610612742,106,82,2022-01-26T04:53:07Z,5090000,-125.0,158.0,1,right,MISS J. Brunson 20' step back Shot,[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,20.15,Missed,,,,,,,,,,,,,,,,,,,
512,PT08M41.00S,2022-01-26T04:53:08.0Z,4,REGULAR,rebound,offensive,[],1630182,,,1610612742,106,82,2022-01-26T04:53:08Z,5100000,,,0,,J. Green REBOUND (Off:2 Def:0),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,511.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
513,PT08M39.00S,2022-01-26T04:53:09.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],204001,65.91655716162943,41.66666666666667,1610612742,106,82,2022-01-26T04:53:11Z,5110000,-42.0,268.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,,
514,PT08M37.00S,2022-01-26T04:53:12.0Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,106,82,2022-01-26T04:53:12Z,5120000,,,0,,S. Curry REBOUND (Off:1 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,513.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
515,PT08M30.00S,2022-01-26T04:53:18.4Z,4,REGULAR,3pt,Jump Shot,[],202357,31.488173455978973,68.87254901960785,1610612744,106,82,2022-01-26T04:53:21Z,5130000,-94.0,243.0,1,left,MISS N. Bjelica 26' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
516,PT08M27.00S,2022-01-26T04:53:22.1Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,106,82,2022-01-26T04:53:22Z,5140000,,,0,,F. Ntilikina REBOUND (Off:0 Def:3),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,515.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
517,PT08M21.00S,2022-01-26T04:53:29.3Z,4,REGULAR,turnover,out-of-bounds,[],204001,,,1610612742,106,82,2022-01-26T04:53:34Z,5150000,,,0,,K. Porzingis lost ball out-of-bounds TURNOVER (3 TO),[204001],1610612742.0,DAL,lost ball,,,Porzingis,K. Porzingis,,,,,,,,,,,1627964.0,3.0,,,,,,,,,,,,,
518,PT08M21.00S,2022-01-26T04:53:40.3Z,4,REGULAR,foul,technical,['1freethrow'],204001,,,1610612744,106,82,2022-01-26T04:53:52Z,5160000,,,0,,K. Porzingis technical FOUL (1 Tech),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,1627964.0,,,,,,,,,,2.0,1.0,,,
519,PT08M21.00S,2022-01-26T04:53:53.7Z,4,REGULAR,ejection,other,[],204001,,,1610612744,106,82,2022-01-26T04:53:57Z,5170000,,,0,,Ejection K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,1627964.0,,,,,,,,,,,,,,
520,PT08M21.00S,2022-01-26T04:53:53.7Z,4,REGULAR,memo,,[],0,,,1610612744,106,82,2022-01-26T04:55:34Z,5180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL: K. Porzingis ejected with 8:21 in the 4th quarter.
521,PT08M21.00S,2022-01-26T04:54:27.8Z,4,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,106,82,2022-01-26T04:54:27Z,5190000,,,0,,MISS S. Curry technical Free Throw 1 of 1,[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
522,PT08M21.00S,2022-01-26T04:54:27.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,106,82,2022-01-26T04:54:27Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,,,,
523,PT08M21.00S,2022-01-26T04:54:32.8Z,4,REGULAR,substitution,out,[],204001,,,1610612744,106,82,2022-01-26T04:54:39Z,5210000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M21.00S,2022-01-26T04:54:32.8Z,4,REGULAR,substitution,in,[],1627737,,,1610612744,106,82,2022-01-26T04:54:39Z,5220000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M01.00S,2022-01-26T04:54:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,9.149145860709593,52.20588235294118,1610612744,108,82,2022-01-26T04:54:58Z,5230000,-11.0,34.0,1,left,J. Kuminga driving Layup (10 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,3.53,Made,,,,,,,,,10.0,,,,,,,,,,
