actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
285,PT07M45.00S,2021-11-11T03:55:10.4Z,2,REGULAR,3pt,Jump Shot,[],201976,32.53942181340342,14.460784313725492,1610612750,47,34,2021-11-11T03:58:13Z,2780000,178.0,253.0,1,left,MISS P. Beverley 30' step back 3PT,[201976],1610612750.0,MIN,step back,,,Beverley,P. Beverley,,,,,,,,,,30.95,Missed,,,,,,,,,,,,,,
286,PT07M42.00S,2021-11-11T03:55:13.4Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,47,34,2021-11-11T03:58:13Z,2790000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,285.0,1.0,1.0,0.0,,,,,,
289,PT07M23.00S,2021-11-11T03:55:25.5Z,2,REGULAR,3pt,Jump Shot,[],1629673,69.07030223390277,27.941176470588236,1610612744,47,34,2021-11-11T03:58:50Z,2800000,-110.0,238.0,1,right,MISS J. Poole 26' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,,,,,,26.25,Missed,,,,,,,,,,,,,,
290,PT07M20.00S,2021-11-11T03:55:28.3Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,47,34,2021-11-11T03:55:28Z,2810000,,,0,,K. Looney REBOUND (Off:6 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,289.0,8.0,2.0,6.0,,,,,,
291,PT07M17.00S,2021-11-11T03:55:31.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,90.75229960578186,54.166666666666664,1610612744,49,34,2021-11-11T03:55:34Z,2820000,21.0,34.0,1,right,K. Looney finger roll Layup (7 PTS),[1626172],1610612744.0,GSW,finger roll,,,Looney,K. Looney,,,,,,,,,,4.02,Made,7.0,,,,,,,,,,,,,
292,PT06M56.00S,2021-11-11T03:55:52.9Z,2,REGULAR,2pt,Jump Shot,[],1626156,6.652431011826544,73.0392156862745,1610612750,49,36,2021-11-11T03:55:56Z,2830000,-115.0,10.0,1,left,D. Russell 11' pullup Jump Shot (4 PTS) (K. Towns 2 AST),"[1626156, 1626157]",1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,11.56,Made,4.0,K. Towns,1626157.0,2.0,,,,,,,,,,
294,PT06M34.00S,2021-11-11T03:56:14.0Z,2,REGULAR,turnover,lost ball,[],1626172,,,1610612744,49,36,2021-11-11T03:56:15Z,2850000,,,0,,K. Looney lost ball TURNOVER (1 TO),"[1626172, 1626157]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,1.0,Towns,1626157.0,
295,PT06M34.00S,2021-11-11T03:56:14.0Z,2,REGULAR,steal,,[],1626157,,,1610612750,49,36,2021-11-11T03:56:16Z,2860000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT06M25.00S,2021-11-11T03:56:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,9.149145860709593,52.94117647058824,1610612750,49,36,2021-11-11T03:56:24Z,2870000,-15.0,34.0,1,left,MISS N. Reid Layup - blocked,"[1629675, 2738]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,3.66,Missed,,,,,,,,,Iguodala,2738.0,,,,
297,PT06M25.00S,2021-11-11T03:56:23.0Z,2,REGULAR,block,,[],2738,,,1610612750,49,36,2021-11-11T03:56:25Z,2880000,,,0,,A. Iguodala BLOCK (2 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT06M23.00S,2021-11-11T03:56:26.1Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,49,36,2021-11-11T03:56:26Z,2890000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,296.0,2.0,2.0,0.0,,,,,,
299,PT06M17.00S,2021-11-11T03:56:32.4Z,2,REGULAR,3pt,Jump Shot,[],203952,73.66951379763469,12.745098039215685,1610612744,52,36,2021-11-11T03:56:35Z,2900000,-186.0,195.0,1,right,A. Wiggins 26' 3PT  (14 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,26.97,Made,14.0,J. Poole,1629673.0,1.0,,,,,,,,,,
302,PT05M54.00S,2021-11-11T03:56:55.2Z,2,REGULAR,foul,offensive,[],201976,,,1610612750,52,36,2021-11-11T03:59:16Z,2930000,,,0,,P. Beverley offensive FOUL (1 PF),"[201976, 2738]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,202026.0,1.0,0.0,Iguodala,2738.0,,,,,,,,,,,,,,,,
306,PT05M54.00S,2021-11-11T03:56:55.2Z,2,REGULAR,turnover,offensive foul,[],201976,,,1610612750,52,36,2021-11-11T03:56:55Z,2950000,,,0,,P. Beverley offensive foul TURNOVER (1 TO),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,202026.0,,,,,,,,,,,,,,,,,1.0,,,
312,PT05M54.00S,2021-11-11T03:58:34.7Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612744,52,36,2021-11-11T04:00:46Z,2955000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT05M53.00S,2021-11-11T03:57:36.1Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612744,52,36,2021-11-11T03:56:55Z,2960000,,,0,,,[],1610612744.0,GSW,overturned,,,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,,Corrected to Offensive Foul on P. Beverley
329,PT05M53.00S,2021-11-11T03:58:34.7Z,2,REGULAR,substitution,out,[],2738,,,1610612744,52,36,2021-11-11T04:02:36Z,2965000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT05M53.00S,2021-11-11T03:58:34.7Z,2,REGULAR,substitution,in,[],203110,,,1610612744,52,36,2021-11-11T04:02:36Z,2967500,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT05M48.00S,2021-11-11T03:59:33.3Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,52,36,2021-11-11T03:59:36Z,2970000,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,lost ball,,,Wiggins,A. Wiggins,,,,,1628951.0,,,,,,,,,,,,,,,,,2.0,,,
308,PT05M48.00S,2021-11-11T03:59:41.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,52,36,2021-11-11T03:59:41Z,2980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT05M37.00S,2021-11-11T03:59:55.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626157,7.835085413929041,50.98039215686274,1610612750,52,38,2021-11-11T03:59:57Z,2990000,-5.0,21.0,1,left,K. Towns cutting DUNK (8 PTS) (N. Reid 1 AST),"[1626157, 1629675]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,,,,,,2.17,Made,8.0,N. Reid,1629675.0,1.0,,,,,,,,,,
311,PT05M18.00S,2021-11-11T04:00:13.8Z,2,REGULAR,foul,personal,['2freethrow'],201976,,,1610612744,52,38,2021-11-11T04:00:41Z,3010000,,,0,,P. Beverley shooting personal FOUL (2 PF) (Poole 2 FT),"[201976, 1629673]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,2882.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,,
314,PT05M18.00S,2021-11-11T04:00:42.5Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,53,38,2021-11-11T04:00:42Z,3030000,,,0,,J. Poole Free Throw 1 of 2 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
315,PT05M18.00S,2021-11-11T04:00:55.4Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,54,38,2021-11-11T04:00:55Z,3040000,,,0,,J. Poole Free Throw 2 of 2 (7 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
316,PT05M06.00S,2021-11-11T04:01:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.521024967148489,43.13725490196079,1610612750,54,40,2021-11-11T04:01:10Z,3050000,34.0,9.0,1,left,N. Reid Layup (10 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,3.54,Made,10.0,A. Edwards,1630162.0,1.0,,,,,,,,,,
318,PT04M48.00S,2021-11-11T04:01:26.0Z,2,REGULAR,3pt,Jump Shot,[],203110,91.67214191852825,95.09803921568627,1610612744,54,40,2021-11-11T04:01:32Z,3070000,225.0,26.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,22.7,Missed,,,,,,,,,,,,,,
319,PT04M42.00S,2021-11-11T04:01:32.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,54,40,2021-11-11T04:01:32Z,3080000,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,318.0,2.0,1.0,1.0,,,,,,
320,PT04M32.00S,2021-11-11T04:01:43.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.988830486202366,41.911764705882355,1610612750,54,40,2021-11-11T04:02:37Z,3090000,40.0,51.0,1,left,MISS A. Edwards 6' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,,,,,,6.49,Missed,,,,,,,,,,,,,,
321,PT04M25.00S,2021-11-11T04:01:50.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,54,40,2021-11-11T04:02:37Z,3100000,,,0,,D. Green REBOUND (Off:1 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,320.0,3.0,2.0,1.0,,,,,,
322,PT04M21.00S,2021-11-11T04:01:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.93495400788436,45.34313725490196,1610612744,56,40,2021-11-11T04:05:18Z,3110000,-23.0,23.0,1,right,J. Poole driving reverse Layup (9 PTS),[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,,,,,,3.3,Made,9.0,,,,,,,,,,,,,
323,PT04M07.00S,2021-11-11T04:02:07.4Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,56,40,2021-11-11T04:02:08Z,3120000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1626172]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,2.0,Looney,1626172.0,
324,PT04M07.00S,2021-11-11T04:02:07.4Z,2,REGULAR,steal,,[],1626172,,,1610612744,56,40,2021-11-11T04:02:09Z,3130000,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M59.00S,2021-11-11T04:02:16.0Z,2,REGULAR,turnover,bad pass,[],203952,,,1610612744,56,40,2021-11-11T04:02:17Z,3140000,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[203952, 1629675]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,3.0,Reid,1629675.0,
326,PT03M59.00S,2021-11-11T04:02:16.0Z,2,REGULAR,steal,,[],1629675,,,1610612750,56,40,2021-11-11T04:02:18Z,3150000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M52.00S,2021-11-11T04:02:22.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,12.434296977660972,44.6078431372549,1610612750,56,40,2021-11-11T04:02:25Z,3160000,27.0,64.0,1,left,MISS D. Russell 6' driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,,,6.98,Missed,,,,,,,,,,,,,,
328,PT03M47.00S,2021-11-11T04:02:27.4Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,56,40,2021-11-11T04:02:27Z,3170000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,327.0,1.0,1.0,0.0,,,,,,
331,PT03M36.00S,2021-11-11T04:02:40.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612744,56,40,2021-11-11T04:02:49Z,3180000,,,0,,N. Reid shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1629675, 203952]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,202026.0,1.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,,
333,PT03M36.00S,2021-11-11T04:03:11.5Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,57,40,2021-11-11T04:03:11Z,3200000,,,0,,A. Wiggins Free Throw 1 of 2 (15 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
334,PT03M36.00S,2021-11-11T04:03:12.1Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,57,40,2021-11-11T04:03:21Z,3210000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT03M36.00S,2021-11-11T04:03:12.1Z,2,REGULAR,substitution,out,[],1626156,,,1610612744,57,40,2021-11-11T04:03:21Z,3220000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M36.00S,2021-11-11T04:03:12.1Z,2,REGULAR,substitution,in,[],201939,,,1610612744,57,40,2021-11-11T04:03:21Z,3230000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT03M36.00S,2021-11-11T04:03:12.1Z,2,REGULAR,substitution,in,[],1627736,,,1610612744,57,40,2021-11-11T04:03:21Z,3240000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT03M36.00S,2021-11-11T04:03:32.8Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,58,40,2021-11-11T04:03:32Z,3250000,,,0,,A. Wiggins Free Throw 2 of 2 (16 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
339,PT03M20.00S,2021-11-11T04:03:53.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,13.485545335085414,51.225490196078425,1610612750,58,40,2021-11-11T04:03:57Z,3260000,-6.0,74.0,1,left,MISS P. Beverley 7' driving floating Shot,[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,,,,,,7.45,Missed,,,,,,,,,,,,,,
340,PT03M17.00S,2021-11-11T04:03:58.4Z,2,REGULAR,rebound,offensive,[],201976,,,1610612750,58,40,2021-11-11T04:03:58Z,3270000,,,0,,P. Beverley REBOUND (Off:2 Def:0),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,339.0,2.0,0.0,2.0,,,,,,
341,PT03M15.00S,2021-11-11T04:03:59.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201976,11.383048620236531,49.01960784313725,1610612750,58,42,2021-11-11T04:04:02Z,3280000,5.0,55.0,1,left,P. Beverley driving floating Jump Shot (2 PTS),[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,,,,,,5.47,Made,2.0,,,,,,,,,,,,,
342,PT02M59.00S,2021-11-11T04:04:15.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.24901445466492,45.34313725490196,1610612744,60,42,2021-11-11T04:04:18Z,3290000,-23.0,11.0,1,right,K. Looney cutting DUNK (9 PTS) (D. Green 4 AST),"[1626172, 203110]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,,,,,,2.58,Made,9.0,D. Green,203110.0,4.0,,,,,,,,,,
344,PT02M44.00S,2021-11-11T04:04:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,31.35676741130092,18.137254901960784,1610612750,60,42,2021-11-11T04:04:32Z,3310000,159.0,242.0,1,left,MISS N. Reid 29' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,29.0,Missed,,,,,,,,,,,,,,
345,PT02M43.00S,2021-11-11T04:04:32.5Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,60,42,2021-11-11T04:04:32Z,3320000,,,0,,K. Towns REBOUND (Off:2 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,344.0,3.0,1.0,2.0,,,,,,
346,PT02M42.00S,2021-11-11T04:04:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,7.046649145860711,46.07843137254902,1610612750,60,42,2021-11-11T04:04:35Z,3330000,20.0,14.0,1,left,MISS K. Towns Layup,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,2.39,Missed,,,,,,,,,,,,,,
347,PT02M37.00S,2021-11-11T04:04:37.6Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,60,42,2021-11-11T04:04:37Z,3340000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,346.0,3.0,3.0,0.0,,,,,,
348,PT02M35.00S,2021-11-11T04:04:39.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203952,91.14651773981603,53.92156862745098,1610612744,62,42,2021-11-11T04:09:36Z,3350000,20.0,31.0,1,right,A. Wiggins running DUNK (18 PTS) (J. Poole 2 AST),"[203952, 1629673]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,,,,,,3.64,Made,18.0,J. Poole,1629673.0,2.0,,,,,,,,,,
350,PT02M25.00S,2021-11-11T04:04:49.5Z,2,REGULAR,3pt,Jump Shot,[],1626157,25.57490144546649,87.74509803921569,1610612750,62,45,2021-11-11T04:04:52Z,3370000,-189.0,188.0,1,left,K. Towns 26' 3PT  (11 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,26.63,Made,11.0,A. Edwards,1630162.0,2.0,,,,,,,,,,
352,PT02M19.00S,2021-11-11T04:04:56.2Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,62,45,2021-11-11T04:05:00Z,3390000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1630162]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,
353,PT02M19.00S,2021-11-11T04:04:56.2Z,2,REGULAR,steal,,[],1630162,,,1610612750,62,45,2021-11-11T04:21:59Z,3400000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT02M10.00S,2021-11-11T04:05:03.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630162,31.882391590013142,75.98039215686273,1610612750,62,48,2021-11-11T04:10:56Z,3410000,-130.0,247.0,1,left,A. Edwards 27' 3PT pullup (19 PTS) (K. Towns 3 AST),"[1630162, 1626157]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,27.93,Made,19.0,K. Towns,1626157.0,3.0,,,,,,,,,,
356,PT01M53.00S,2021-11-11T04:05:24.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612744,62,48,2021-11-11T04:05:31Z,3430000,,,0,,P. Beverley personal FOUL (3 PF) (Curry 2 FT),"[201976, 201939]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,1628951.0,3.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,,
358,PT01M53.00S,2021-11-11T04:05:52.2Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,63,48,2021-11-11T04:05:52Z,3450000,,,0,,S. Curry Free Throw 1 of 2 (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
359,PT01M53.00S,2021-11-11T04:05:53.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612744,63,48,2021-11-11T04:06:00Z,3460000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT01M53.00S,2021-11-11T04:05:53.1Z,2,REGULAR,substitution,in,[],1629020,,,1610612744,63,48,2021-11-11T04:06:00Z,3470000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT01M53.00S,2021-11-11T04:06:15.5Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,63,48,2021-11-11T04:06:15Z,3480000,,,0,,MISS S. Curry Free Throw 2 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Missed,,,,,,,,,,,,,,
362,PT01M50.00S,2021-11-11T04:06:16.3Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,63,48,2021-11-11T04:06:16Z,3490000,,,0,,J. Vanderbilt REBOUND (Off:5 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,361.0,6.0,1.0,5.0,,,,,,
363,PT01M42.00S,2021-11-11T04:06:24.4Z,2,REGULAR,2pt,Jump Shot,[],1627736,20.318659658344284,24.264705882352942,1610612750,63,48,2021-11-11T04:06:27Z,3500000,129.0,138.0,1,left,MISS M. Beasley 18' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,,,18.91,Missed,,,,,,,,,,,,,,
364,PT01M40.00S,2021-11-11T04:06:26.4Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,63,48,2021-11-11T04:07:30Z,3510000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,363.0,2.0,2.0,0.0,,,,,,
365,PT01M28.00S,2021-11-11T04:06:37.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,92.9862023653088,44.11764705882353,1610612744,65,48,2021-11-11T04:06:40Z,3520000,-29.0,13.0,1,right,A. Wiggins driving DUNK (20 PTS) (S. Curry 5 AST),"[203952, 201939]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,,,,,,3.23,Made,20.0,S. Curry,201939.0,5.0,,,,,,,,,,
367,PT01M14.00S,2021-11-11T04:06:51.4Z,2,REGULAR,3pt,Jump Shot,[],1626157,25.969119579500656,88.72549019607843,1610612750,65,48,2021-11-11T04:06:54Z,3540000,-194.0,192.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,27.24,Missed,,,,,,,,,,,,,,
368,PT01M12.00S,2021-11-11T04:06:53.4Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,65,48,2021-11-11T04:07:35Z,3550000,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,367.0,4.0,3.0,1.0,,,,,,
369,PT01M01.00S,2021-11-11T04:07:06.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612744,65,48,2021-11-11T04:07:17Z,3560000,,,0,,P. Beverley personal FOUL (4 PF) (Green 2 FT),"[201976, 203110]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,2882.0,4.0,0.0,Green,203110.0,,,,,,,,,,,,,,,,
371,PT01M01.00S,2021-11-11T04:07:37.0Z,2,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,66,48,2021-11-11T04:07:37Z,3580000,,,0,,D. Green Free Throw 1 of 2 (2 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
372,PT01M01.00S,2021-11-11T04:07:37.5Z,2,REGULAR,substitution,out,[],201976,,,1610612744,66,48,2021-11-11T04:07:52Z,3590000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT01M01.00S,2021-11-11T04:07:37.5Z,2,REGULAR,substitution,in,[],1629162,,,1610612744,66,48,2021-11-11T04:07:52Z,3600000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT01M01.00S,2021-11-11T04:07:53.8Z,2,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,67,48,2021-11-11T04:07:53Z,3610000,,,0,,D. Green Free Throw 2 of 2 (3 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
375,PT00M52.00S,2021-11-11T04:08:04.5Z,2,REGULAR,3pt,Jump Shot,[],1630162,28.465834428383708,17.401960784313726,1610612750,67,51,2021-11-11T04:08:07Z,3620000,163.0,215.0,1,left,A. Edwards 26' 3PT pullup (22 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,26.99,Made,22.0,,,,,,,,,,,,,
376,PT00M32.90S,2021-11-11T04:08:28.4Z,2,REGULAR,3pt,Jump Shot,[],201939,87.33574244415243,96.56862745098039,1610612744,67,51,2021-11-11T04:08:31Z,3630000,233.0,67.0,1,right,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,24.21,Missed,,,,,,,,,,,,,,
377,PT00M29.60S,2021-11-11T04:08:31.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,67,51,2021-11-11T04:08:31Z,3640000,,,0,,K. Towns REBOUND (Off:2 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,376.0,4.0,2.0,2.0,,,,,,
