actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
326,PT01M07.00S,2023-01-16T00:05:41.2Z,2,REGULAR,2pt,Jump Shot,[],202681,18.873193166885677,31.862745098039213,1610612751,48,45,2023-01-16T00:05:43Z,3100000,False,91.0,125.0,1,left,K. Irving 15' pullup Jump Shot (7 PTS),[202681],1610612751.0,BKN,,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,15.44,Made,,,,,,,7.0,,,,,,,,,,
327,PT00M52.10S,2023-01-16T00:05:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630598,92.19776609724047,3.6764705882352944,1610612760,48,48,2023-01-16T00:06:01Z,3110000,False,-232.0,21.0,1,right,A. Wiggins 3PT  (5 PTS) (J. Giddey 5 AST),"[1630598, 1630581]",1610612760.0,OKC,,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.25,Made,,,,,,,5.0,J. Giddey,1630581.0,5.0,,,,,,,
329,PT00M32.20S,2023-01-16T00:06:20.3Z,2,REGULAR,2pt,Jump Shot,[],202681,19.267411300919843,69.6078431372549,1610612751,48,48,2023-01-16T00:06:25Z,3130000,False,-98.0,129.0,1,left,MISS K. Irving 16' turnaround fadeaway Shot,[202681],1610612751.0,BKN,,turnaround fadeaway,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,16.17,Missed,,,,,,,,,,,,,,,,,
330,PT00M30.10S,2023-01-16T00:06:22.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,48,48,2023-01-16T00:06:25Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,Mid-Range,16-24 Left Center,,,329.0,,,,,,,,,,,,,,,,
332,PT00M30.10S,2023-01-16T00:06:33.7Z,2,REGULAR,substitution,out,[],203933,,,1610612751,48,48,2023-01-16T00:06:40Z,3160000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M30.10S,2023-01-16T00:06:33.7Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,48,48,2023-01-16T00:06:40Z,3170000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M26.10S,2023-01-16T00:06:59.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201988,6.652431011826544,3.6764705882352944,1610612751,48,48,2023-01-16T00:07:03Z,3180000,False,232.0,10.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,
335,PT00M24.20S,2023-01-16T00:07:02.7Z,2,REGULAR,rebound,offensive,[],202681,,,1610612751,48,48,2023-01-16T00:07:02Z,3190000,False,,,0,,K. Irving REBOUND (Off:2 Def:2),[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,,,334.0,4.0,2.0,2.0,,,,,,,,,,,,,
337,PT00M13.20S,2023-01-16T00:07:26.0Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612751,48,48,2023-01-16T00:07:29Z,3210000,False,,,0,,R. O'Neale bad pass TURNOVER (2 TO),"[1626220, 1628983]",1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0
338,PT00M13.20S,2023-01-16T00:07:26.0Z,2,REGULAR,steal,,[],1628983,,,1610612760,48,48,2023-01-16T00:07:31Z,3220000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,
339,PT00M07.30S,2023-01-16T00:07:31.9Z,2,REGULAR,turnover,lost ball,[],1628983,,,1610612760,48,48,2023-01-16T00:07:35Z,3230000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 201988]",1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,1.0,Mills,201988.0
340,PT00M07.30S,2023-01-16T00:07:31.9Z,2,REGULAR,steal,,[],201988,,,1610612751,48,48,2023-01-16T00:23:05Z,3240000,False,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,,Mills,P. Mills,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
341,PT00M04.30S,2023-01-16T00:07:35.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201988,5.863994743758213,48.77450980392157,1610612751,48,48,2023-01-16T00:08:41Z,3250000,False,6.0,3.0,1,left,MISS P. Mills running finger roll Layup,[201988],1610612751.0,BKN,,running finger roll,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,0.66,Missed,,,,,,,,,,,,,,,,,
342,PT00M02.60S,2023-01-16T00:07:37.3Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,48,48,2023-01-16T00:08:41Z,3260000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,341.0,6.0,4.0,2.0,,,,,,,,,,,,,
343,PT00M02.60S,2023-01-16T00:07:39.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,50,48,2023-01-16T00:07:39Z,3270000,False,0.0,0.0,1,left,N. Claxton tip DUNK (5 PTS),[1629651],1610612751.0,BKN,,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,5.0,,,,,,,,,,
344,PT00M01.00S,2023-01-16T00:07:43.7Z,2,REGULAR,3pt,Jump Shot,[],1628983,70.12155059132719,19.362745098039216,1610612760,50,48,2023-01-16T00:16:16Z,3280000,False,-153.0,228.0,1,right,MISS S. Gilgeous-Alexander 27' pullup 3PT,[1628983],1610612760.0,OKC,,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,27.5,Missed,,,,,,,,,,,,,,,,,
345,PT00M00.10S,2023-01-16T00:07:44.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,50,48,2023-01-16T00:08:52Z,3290000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,Above the Break 3,24+ Left Center,,,344.0,,,,,,,,,,,,,,,,
346,PT00M00.00S,2023-01-16T00:08:00.5Z,2,REGULAR,period,end,[],0,,,1610612760,50,48,2023-01-16T00:08:00Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-01-16T00:22:15.4Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612760,50,48,2023-01-16T00:22:54Z,3310000,False,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-01-16T00:22:15.4Z,3,REGULAR,substitution,out,['startperiod'],1629139,,,1610612760,50,48,2023-01-16T00:22:54Z,3320000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-01-16T00:22:15.4Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612760,50,48,2023-01-16T00:22:54Z,3330000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-01-16T00:22:15.4Z,3,REGULAR,substitution,in,['startperiod'],203925,,,1610612760,50,48,2023-01-16T00:22:54Z,3340000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-01-16T00:22:15.4Z,3,REGULAR,substitution,in,['startperiod'],1628410,,,1610612760,50,48,2023-01-16T00:22:54Z,3350000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-01-16T00:22:15.4Z,3,REGULAR,substitution,in,['startperiod'],1631119,,,1610612760,50,48,2023-01-16T00:22:54Z,3360000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-01-16T00:22:58.6Z,3,REGULAR,period,start,[],0,,,1610612760,50,48,2023-01-16T00:22:58Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M47.00S,2023-01-16T00:23:10.7Z,3,REGULAR,2pt,Jump Shot,[],1631114,23.866622864651774,62.99019607843137,1610612760,50,48,2023-01-16T00:23:19Z,3380000,False,-65.0,172.0,1,left,MISS J. Williams 18' pullup Shot,[1631114],1610612760.0,OKC,,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,18.37,Missed,,,,,,,,,,,,,,,,,
357,PT11M42.00S,2023-01-16T00:23:15.7Z,3,REGULAR,rebound,offensive,[],1631119,,,1610612760,50,48,2023-01-16T00:23:19Z,3390000,False,,,0,,J. Williams REBOUND (Off:2 Def:3),[1631119],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,356.0,5.0,3.0,2.0,,,,,,,,,,,,,
358,PT11M42.00S,2023-01-16T00:23:15.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631119,5.590000152587891,50.0,1610612760,50,48,2023-01-16T00:23:15Z,3400000,False,0.0,0.0,1,left,MISS J. Williams tip Layup,[1631119],1610612760.0,OKC,,tip,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,
359,PT11M41.00S,2023-01-16T00:23:16.2Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,50,48,2023-01-16T00:23:16Z,3410000,False,,,0,,K. Irving REBOUND (Off:2 Def:3),[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,358.0,5.0,3.0,2.0,,,,,,,,,,,,,
360,PT11M26.00S,2023-01-16T00:23:30.7Z,3,REGULAR,2pt,Jump Shot,[],202681,78.79434954007884,49.01960784313725,1610612751,50,48,2023-01-16T00:23:34Z,3420000,False,-5.0,147.0,1,right,MISS K. Irving 14' pullup Shot,[202681],1610612751.0,BKN,,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Center,14.69,Missed,,,,,,,,,,,,,,,,,
361,PT11M24.00S,2023-01-16T00:23:32.7Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,50,48,2023-01-16T00:23:34Z,3430000,False,,,0,,J. Williams REBOUND (Off:2 Def:4),[1631119],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,360.0,6.0,4.0,2.0,,,,,,,,,,,,,
362,PT11M12.00S,2023-01-16T00:23:45.4Z,3,REGULAR,3pt,Jump Shot,[],1631119,31.61957950065703,36.51960784313725,1610612760,50,48,2023-01-16T00:23:49Z,3440000,False,67.0,245.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,
363,PT11M08.00S,2023-01-16T00:23:49.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,50,48,2023-01-16T00:23:49Z,3450000,False,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,362.0,7.0,5.0,2.0,,,,,,,,,,,,,
364,PT10M52.00S,2023-01-16T00:24:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,90.75229960578186,48.03921568627451,1610612751,50,48,2023-01-16T00:24:10Z,3460000,False,-10.0,34.0,1,right,MISS N. Claxton finger roll Layup,[1629651],1610612751.0,BKN,,finger roll,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,
365,PT10M48.00S,2023-01-16T00:24:09.7Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,50,48,2023-01-16T00:24:10Z,3470000,False,,,0,,N. Claxton REBOUND (Off:3 Def:5),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,364.0,8.0,5.0,3.0,,,,,,,,,,,,,
366,PT10M48.00S,2023-01-16T00:24:09.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,52,48,2023-01-16T00:24:49Z,3480000,False,0.0,0.0,1,right,N. Claxton tip Layup (7 PTS),[1629651],1610612751.0,BKN,,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,7.0,,,,,,,,,,
367,PT10M33.00S,2023-01-16T00:24:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.434296977660972,34.31372549019608,1610612760,52,50,2023-01-16T00:24:28Z,3490000,False,78.0,64.0,1,left,J. Giddey 10' driving floating bank Jump Shot (12 PTS),[1630581],1610612760.0,OKC,,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,10.15,Made,,,,,,,12.0,,,,,,,,,,
368,PT10M18.00S,2023-01-16T00:24:41.3Z,3,REGULAR,turnover,out-of-bounds,[],203925,,,1610612751,52,50,2023-01-16T00:24:46Z,3500000,False,,,0,,J. Harris lost ball out-of-bounds TURNOVER (2 TO),[203925],1610612751.0,BKN,1628171.0,lost ball,,,Harris,J. Harris,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,2.0,,
369,PT10M04.00S,2023-01-16T00:25:05.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,5.863994743758213,54.166666666666664,1610612760,52,50,2023-01-16T00:25:09Z,3510000,False,-21.0,3.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,
370,PT10M01.00S,2023-01-16T00:25:08.1Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,52,50,2023-01-16T00:25:09Z,3520000,False,,,0,,J. Giddey REBOUND (Off:2 Def:4),[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,369.0,6.0,4.0,2.0,,,,,,,,,,,,,
371,PT10M01.00S,2023-01-16T00:25:08.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630581,5.590000152587891,50.0,1610612760,52,50,2023-01-16T00:27:36Z,3530000,False,0.0,0.0,1,left,MISS J. Giddey tip Layup,[1630581],1610612760.0,OKC,,tip,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
372,PT10M00.00S,2023-01-16T00:25:09.0Z,3,REGULAR,rebound,defensive,[],1628410,,,1610612751,52,50,2023-01-16T00:27:36Z,3540000,False,,,0,,E. Sumner REBOUND (Off:0 Def:2),[1628410],1610612751.0,BKN,,,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,371.0,2.0,2.0,0.0,,,,,,,,,,,,,
373,PT09M55.00S,2023-01-16T00:25:13.9Z,3,REGULAR,3pt,Jump Shot,[],203925,69.07030223390277,21.323529411764707,1610612751,55,50,2023-01-16T00:25:18Z,3550000,False,-143.0,238.0,1,right,J. Harris 27' 3PT  (5 PTS) (R. O'Neale 5 AST),"[203925, 1626220]",1610612751.0,BKN,,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,27.8,Made,,,,,,,5.0,R. O'Neale,1626220.0,5.0,,,,,,,
375,PT09M42.00S,2023-01-16T00:25:29.9Z,3,REGULAR,foul,personal,['2freethrow'],1628410,,,1610612760,55,50,2023-01-16T00:25:35Z,3570000,False,,,0,,E. Sumner shooting personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[1628410, 1628983]",1610612751.0,BKN,203593.0,shooting,,,Sumner,E. Sumner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,4.0,0.0,Gilgeous-Alexander,1628983.0,,,
377,PT09M42.00S,2023-01-16T00:25:51.6Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,55,51,2023-01-16T00:25:51Z,3590000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,
378,PT09M42.00S,2023-01-16T00:25:59.2Z,3,REGULAR,substitution,out,[],1628410,,,1610612760,55,51,2023-01-16T00:26:02Z,3600000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M42.00S,2023-01-16T00:25:59.2Z,3,REGULAR,substitution,in,[],1629139,,,1610612760,55,51,2023-01-16T00:26:02Z,3610000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M42.00S,2023-01-16T00:26:16.5Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,55,52,2023-01-16T00:26:16Z,3620000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,
381,PT09M31.00S,2023-01-16T00:26:33.0Z,3,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612751,55,52,2023-01-16T00:26:40Z,3630000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Claxton 2 FT),"[1631119, 1629651]",1610612760.0,OKC,203593.0,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,0.0,Claxton,1629651.0,,,
383,PT09M31.00S,2023-01-16T00:26:58.0Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,55,52,2023-01-16T00:26:58Z,3650000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,
384,PT09M31.00S,2023-01-16T00:26:58.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,55,52,2023-01-16T00:26:58Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,383.0,,,,,,,,,,,,,,,,
385,PT09M31.00S,2023-01-16T00:27:16.9Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,56,52,2023-01-16T00:27:16Z,3670000,False,,,0,,N. Claxton Free Throw 2 of 2 (8 PTS),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,
386,PT09M24.00S,2023-01-16T00:27:24.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631119,16.113666228646515,55.63725490196079,1610612760,56,54,2023-01-16T00:28:59Z,3680000,False,-28.0,99.0,1,left,J. Williams 10' floating Jump Shot (6 PTS) (J. Giddey 6 AST),"[1631119, 1630581]",1610612760.0,OKC,,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.29,Made,,,,,,,6.0,J. Giddey,1630581.0,6.0,,,,,,,
388,PT09M11.00S,2023-01-16T00:27:36.7Z,3,REGULAR,3pt,Jump Shot,[],202681,72.09264126149803,77.20588235294117,1610612751,56,54,2023-01-16T00:27:41Z,3700000,False,136.0,210.0,1,right,MISS K. Irving 25' pullup 3PT,[202681],1610612751.0,BKN,,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,
389,PT09M08.00S,2023-01-16T00:27:39.7Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612751,56,54,2023-01-16T00:27:46Z,3710000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,388.0,6.0,5.0,1.0,,,,,,,,,,,,,
390,PT09M02.00S,2023-01-16T00:27:46.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,93.51182654402102,51.71568627450981,1610612751,58,54,2023-01-16T00:28:07Z,3720000,False,9.0,8.0,1,right,N. Claxton DUNK (10 PTS),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,10.0,,,,,,,,,,
391,PT08M54.00S,2023-01-16T00:27:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,4.944152431011826,62.5,1610612760,58,54,2023-01-16T00:28:18Z,3730000,False,-62.0,-6.0,1,left,MISS J. Williams 6' driving Layup - blocked,"[1631114, 202681]",1610612760.0,OKC,,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,Irving,202681.0,,,,,,,,,,,
392,PT08M54.00S,2023-01-16T00:27:57.6Z,3,REGULAR,block,,[],202681,,,1610612760,58,54,2023-01-16T00:31:48Z,3740000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
393,PT08M54.00S,2023-01-16T00:27:57.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,58,54,2023-01-16T00:28:18Z,3750000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,391.0,,,,,,,,,,,,,,,,
395,PT08M48.00S,2023-01-16T00:28:20.5Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,58,54,2023-01-16T00:28:32Z,3770000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,203593.0,lost ball,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,1.0,,
396,PT08M36.00S,2023-01-16T00:28:37.9Z,3,REGULAR,foul,offensive,[],1629651,,,1610612751,58,54,2023-01-16T00:28:44Z,3780000,False,,,0,,N. Claxton offensive FOUL (2 PF),"[1629651, 1629652]",1610612751.0,BKN,203593.0,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,0.0,Dort,1629652.0,,,
398,PT08M36.00S,2023-01-16T00:28:37.9Z,3,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,58,54,2023-01-16T00:28:44Z,3800000,False,,,0,,N. Claxton offensive foul TURNOVER (2 TO),[1629651],1610612751.0,BKN,203593.0,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,2.0,,
399,PT08M21.00S,2023-01-16T00:29:03.5Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612760,58,54,2023-01-16T00:29:10Z,3810000,False,,,0,,N. Claxton shooting personal FOUL (3 PF) (Dort 2 FT),"[1629651, 1629652]",1610612751.0,BKN,203593.0,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,0.0,Dort,1629652.0,,,
401,PT08M21.00S,2023-01-16T00:29:32.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,58,54,2023-01-16T00:29:32Z,3830000,False,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,
402,PT08M21.00S,2023-01-16T00:29:32.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,58,54,2023-01-16T00:29:32Z,3840000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,401.0,,,,,,,,,,,,,,,,
403,PT08M21.00S,2023-01-16T00:29:53.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,58,55,2023-01-16T00:29:53Z,3850000,False,,,0,,L. Dort Free Throw 2 of 2 (12 PTS),[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,
404,PT08M10.00S,2023-01-16T00:30:04.8Z,3,REGULAR,3pt,Jump Shot,[],1629139,94.82588699080158,4.166666666666666,1610612751,58,55,2023-01-16T00:30:09Z,3860000,False,-229.0,-4.0,1,right,MISS Y. Watanabe 3PT,[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,
405,PT08M08.00S,2023-01-16T00:30:06.8Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,58,55,2023-01-16T00:30:09Z,3870000,False,,,0,,J. Williams REBOUND (Off:2 Def:5),[1631119],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,404.0,7.0,5.0,2.0,,,,,,,,,,,,,
406,PT08M02.00S,2023-01-16T00:30:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,20.05584756898817,34.068627450980394,1610612760,58,55,2023-01-16T00:30:17Z,3880000,False,80.0,136.0,1,left,MISS S. Gilgeous-Alexander 15' pullup Shot,[1628983],1610612760.0,OKC,,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,15.76,Missed,,,,,,,,,,,,,,,,,
407,PT07M59.00S,2023-01-16T00:30:16.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,58,55,2023-01-16T00:30:17Z,3890000,False,,,0,,N. Claxton REBOUND (Off:3 Def:6),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,,,406.0,9.0,6.0,3.0,,,,,,,,,,,,,
