actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
353,PT00M05.10S,2022-11-01T00:39:12.0Z,2,REGULAR,2pt,Jump Shot,[],201142,89.04402102496715,72.79411764705883,1610612751,61,54,2022-11-01T00:39:16Z,3460000,114.0,50.0,1,right,MISS K. Durant 12' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,12.47,Missed,,,,,,,,,,,,,,,,,,
354,PT00M02.50S,2022-11-01T00:39:14.6Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,61,54,2022-11-01T00:39:14Z,3470000,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Right,,,353.0,3.0,3.0,0.0,,,,,,,,,,,,,,
355,PT00M01.00S,2022-11-01T00:39:19.4Z,2,REGULAR,3pt,Jump Shot,[],1630537,59.609067017082786,90.93137254901961,1610612754,61,54,2022-11-01T00:39:54Z,3480000,-205.0,508.0,1,left,MISS C. Duarte 54' running 3PT,[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,54.75,Missed,,,,,,,,,,,,,,,,,,
356,PT00M00.20S,2022-11-01T00:39:20.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,61,54,2022-11-01T00:39:54Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,355.0,,,,,,,,,,,,,,,,,
357,PT00M00.00S,2022-11-01T00:39:23.8Z,2,REGULAR,period,end,[],0,,,1610612754,61,54,2022-11-01T00:39:23Z,3500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-11-01T00:54:17.7Z,3,REGULAR,substitution,out,['startperiod'],201949,,,1610612754,61,54,2022-11-01T00:54:51Z,3510000,,,0,,SUB out: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-11-01T00:54:17.7Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612754,61,54,2022-11-01T00:54:51Z,3520000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-11-01T00:54:44.2Z,3,REGULAR,period,start,[],0,,,1610612754,61,54,2022-11-01T00:54:52Z,3530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M35.00S,2022-11-01T00:55:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,91.14651773981603,53.92156862745098,1610612754,61,54,2022-11-01T00:55:17Z,3540000,20.0,31.0,1,right,MISS M. Turner cutting Layup - blocked,"[1626167, 201142]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
365,PT11M35.00S,2022-11-01T00:55:08.8Z,3,REGULAR,block,,[],201142,,,1610612754,61,54,2022-11-01T00:55:10Z,3550000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT11M33.00S,2022-11-01T00:55:10.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,61,54,2022-11-01T00:55:49Z,3560000,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,364.0,4.0,3.0,1.0,,,,,,,,,,,,,,
367,PT11M26.00S,2022-11-01T00:55:17.9Z,3,REGULAR,3pt,Jump Shot,[],201142,33.722076215505915,55.14705882352941,1610612751,61,54,2022-11-01T00:55:40Z,3570000,-26.0,264.0,1,left,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
368,PT11M22.00S,2022-11-01T00:55:21.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,61,54,2022-11-01T00:55:28Z,3580000,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,367.0,3.0,3.0,0.0,,,,,,,,,,,,,,
369,PT11M09.00S,2022-11-01T00:55:35.5Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612754,61,54,2022-11-01T00:55:48Z,3590000,,,0,,N. Claxton shooting personal FOUL (3 PF) (Turner 2 FT),"[1629651, 1626167]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1204.0,3.0,0.0,Turner,1626167.0,,
371,PT11M09.00S,2022-11-01T00:56:08.0Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,61,54,2022-11-01T00:56:08Z,3610000,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT11M09.00S,2022-11-01T00:56:08.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,61,54,2022-11-01T00:56:08Z,3620000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,
373,PT11M09.00S,2022-11-01T00:56:25.8Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,61,55,2022-11-01T00:56:25Z,3630000,,,0,,M. Turner Free Throw 2 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
374,PT10M56.00S,2022-11-01T00:56:40.4Z,3,REGULAR,3pt,Jump Shot,[],201142,27.54599211563732,19.11764705882353,1610612751,64,55,2022-11-01T00:56:44Z,3640000,154.0,206.0,1,left,K. Durant 25' 3PT  (18 PTS) (K. Irving 2 AST),"[201142, 202681]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.78,Made,,,,,,,,18.0,K. Irving,202681.0,2.0,,,,,,,
376,PT10M44.00S,2022-11-01T00:56:52.4Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.44218134034165,48.529411764705884,1610612754,64,55,2022-11-01T00:57:02Z,3660000,-7.0,263.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
377,PT10M44.00S,2022-11-01T00:56:52.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,64,55,2022-11-01T00:57:02Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,376.0,,,,,,,,,,,,,,,,,
378,PT10M44.00S,2022-11-01T00:56:57.9Z,3,REGULAR,foul,personal,[],201142,,,1610612754,64,55,2022-11-01T00:57:14Z,3680000,,,0,,K. Durant loose ball personal FOUL (1 PF),"[201142, 1630188]",1610612751.0,BKN,loose ball,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202049.0,1.0,1.0,Smith,1630188.0,,
380,PT10M37.00S,2022-11-01T00:57:21.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,83.52496714848883,39.46078431372549,1610612754,64,55,2022-11-01T00:57:25Z,3700000,-53.0,102.0,1,right,MISS T. Haliburton 11' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,11.52,Missed,,,,,,,,,,,,,,,,,,
381,PT10M35.00S,2022-11-01T00:57:23.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,64,55,2022-11-01T00:57:25Z,3710000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,380.0,5.0,5.0,0.0,,,,,,,,,,,,,,
382,PT10M18.00S,2022-11-01T00:57:40.1Z,3,REGULAR,3pt,Jump Shot,[],202681,22.026938239159,91.42156862745098,1610612751,67,55,2022-11-01T00:57:45Z,3720000,-207.0,155.0,1,left,K. Irving 25' 3PT  (18 PTS) (K. Durant 4 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,,,,18.0,K. Durant,201142.0,4.0,,,,,,,
384,PT10M01.00S,2022-11-01T00:57:57.7Z,3,REGULAR,2pt,Jump Shot,[],1626167,84.31340341655716,68.38235294117648,1610612754,67,55,2022-11-01T00:58:01Z,3740000,92.0,95.0,1,right,MISS M. Turner 13' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,13.22,Missed,,,,,,,,,,,,,,,,,,
385,PT09M58.00S,2022-11-01T00:58:00.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,67,55,2022-11-01T00:58:01Z,3750000,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,384.0,5.0,4.0,1.0,,,,,,,,,,,,,,
386,PT09M48.00S,2022-11-01T00:58:10.6Z,3,REGULAR,3pt,Jump Shot,[],1626220,24.655059132720105,12.5,1610612751,70,55,2022-11-01T00:58:15Z,3760000,188.0,179.0,1,left,R. O'Neale 25' 3PT  (3 PTS) (K. Durant 5 AST),"[1626220, 201142]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.94,Made,,,,,,,,3.0,K. Durant,201142.0,5.0,,,,,,,
388,PT09M46.00S,2022-11-01T00:58:16.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,70,55,2022-11-01T00:58:16Z,3780000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M33.00S,2022-11-01T01:01:20.3Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,70,55,2022-11-01T01:01:25Z,3790000,,,0,,T. Haliburton bad pass TURNOVER (5 TO),"[1630169, 203925]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,,,,,5.0,Harris,203925.0,,,,,,,,,,,
390,PT09M33.00S,2022-11-01T01:01:20.3Z,3,REGULAR,steal,,[],203925,,,1610612751,70,55,2022-11-01T01:01:22Z,3800000,,,0,,J. Harris STEAL (3 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
391,PT09M30.00S,2022-11-01T01:01:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203925,6.1268068331143235,48.03921568627451,1610612751,72,55,2022-11-01T01:01:30Z,3810000,10.0,5.0,1,left,J. Harris running Layup (5 PTS),[203925],1610612751.0,BKN,running,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,5.0,,,,,,,,,,
392,PT09M12.00S,2022-11-01T01:01:41.9Z,3,REGULAR,2pt,Jump Shot,[],1630537,73.71879106438897,24.777879901960784,1610612754,72,57,2022-11-01T01:01:49Z,3820000,-126.0,195.0,1,right,C. Duarte 23' step back Jump Shot (15 PTS),[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Left Center,23.18,Made,,,,,,,,15.0,,,,,,,,,,
393,PT08M55.00S,2022-11-01T01:02:00.5Z,3,REGULAR,turnover,out-of-bounds,[],203925,,,1610612751,72,57,2022-11-01T01:02:05Z,3830000,,,0,,J. Harris bad pass out-of-bounds TURNOVER (1 TO),[203925],1610612751.0,BKN,bad pass,,,Harris,J. Harris,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,1204.0,,,,,,
394,PT08M35.00S,2022-11-01T01:02:25.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630537,93.38042049934296,52.20588235294118,1610612754,72,59,2022-11-01T01:02:29Z,3840000,11.0,10.0,1,right,C. Duarte driving Layup (17 PTS) (B. Hield 5 AST),"[1630537, 1627741]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,17.0,B. Hield,1627741.0,5.0,,,,,,,
395,PT08M17.00S,2022-11-01T01:02:43.1Z,3,REGULAR,2pt,Jump Shot,[],201142,20.05584756898817,29.411764705882355,1610612751,74,59,2022-11-01T01:02:46Z,3850000,103.0,136.0,1,left,K. Durant 17' pullup Jump Shot (20 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,17.05,Made,,,,,,,,20.0,,,,,,,,,,
396,PT08M04.00S,2022-11-01T01:02:59.4Z,3,REGULAR,foul,personal,['2freethrow'],201142,,,1610612754,74,59,2022-11-01T01:03:25Z,3860000,,,0,,K. Durant shooting personal FOUL (2 PF) (Turner 2 FT),"[201142, 1626167]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,2.0,1.0,Turner,1626167.0,,
398,PT08M04.00S,2022-11-01T01:03:26.9Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,74,59,2022-11-01T01:03:26Z,3880000,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
399,PT08M04.00S,2022-11-01T01:03:26.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,74,59,2022-11-01T01:03:26Z,3890000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,,,
400,PT08M04.00S,2022-11-01T01:03:46.8Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,74,60,2022-11-01T01:03:46Z,3900000,,,0,,M. Turner Free Throw 2 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
401,PT07M58.00S,2022-11-01T01:03:51.0Z,3,REGULAR,3pt,Jump Shot,[],1626220,26.231931668856767,83.82352941176471,1610612751,74,60,2022-11-01T01:03:59Z,3910000,-169.0,194.0,1,left,MISS R. O'Neale 25' pullup 3PT,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
402,PT07M54.00S,2022-11-01T01:03:55.0Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,74,60,2022-11-01T01:03:59Z,3920000,,,0,,T. Haliburton REBOUND (Off:1 Def:6),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,401.0,7.0,6.0,1.0,,,,,,,,,,,,,,
403,PT07M49.00S,2022-11-01T01:03:59.1Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630188,73.89947437582128,71.07843137254902,1610612754,74,60,2022-11-01T01:06:36Z,3930000,105.0,193.0,1,right,MISS J. Smith 21' pullup Shot,[1630188],1610612754.0,IND,pullup,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,21.97,Missed,,,,,,,,,,,,,,,,,,
404,PT07M46.00S,2022-11-01T01:04:02.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,74,60,2022-11-01T01:04:05Z,3940000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,403.0,6.0,6.0,0.0,,,,,,,,,,,,,,
405,PT07M41.00S,2022-11-01T01:04:07.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,30.436925098554536,76.7156862745098,1610612751,74,60,2022-11-01T01:07:06Z,3950000,-134.0,234.0,1,left,MISS K. Irving 26' running 3PT,[202681],1610612751.0,BKN,running,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.91,Missed,,,,,,,,,,,,,,,,,,
406,PT07M38.00S,2022-11-01T01:04:10.3Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,74,60,2022-11-01T01:04:14Z,3960000,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,405.0,4.0,4.0,0.0,,,,,,,,,,,,,,
407,PT07M31.00S,2022-11-01T01:04:21.0Z,3,REGULAR,turnover,out-of-bounds,[],1630537,,,1610612754,74,60,2022-11-01T01:04:26Z,3970000,,,0,,C. Duarte step out-of-bounds TURNOVER (2 TO),[1630537],1610612754.0,IND,step,,,Duarte,C. Duarte,,,,,Left Corner 3,24+ Left,,,,,,,2.0,,,,,,,1204.0,,,,,,
409,PT07M16.00S,2022-11-01T01:04:43.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,30.17411300919842,21.323529411764707,1610612751,74,60,2022-11-01T01:04:48Z,3980000,143.0,231.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,27.2,Missed,,,,,,,,,,,,,,,,,,
410,PT07M11.00S,2022-11-01T01:04:48.9Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,74,60,2022-11-01T01:04:48Z,3990000,,,0,,T. Haliburton REBOUND (Off:1 Def:7),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,409.0,8.0,7.0,1.0,,,,,,,,,,,,,,
411,PT07M09.00S,2022-11-01T01:04:53.6Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612754,74,60,2022-11-01T01:05:03Z,4000000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Smith 2 FT),"[1626220, 1630188]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Smith,1630188.0,,
413,PT07M09.00S,2022-11-01T01:05:16.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630188,,,1610612754,74,61,2022-11-01T01:05:34Z,4020000,,,0,,J. Smith Free Throw 1 of 2 (1 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
414,PT07M09.00S,2022-11-01T01:05:16.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630188,,,1610612754,74,61,2022-11-01T01:05:34Z,4030000,,,0,,MISS J. Smith Free Throw 2 of 2,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
415,PT07M07.00S,2022-11-01T01:05:18.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,74,61,2022-11-01T01:05:34Z,4040000,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,414.0,6.0,5.0,1.0,,,,,,,,,,,,,,
416,PT06M48.00S,2022-11-01T01:05:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,5.469776609724048,43.872549019607845,1610612751,76,61,2022-11-01T01:05:55Z,4050000,31.0,-1.0,1,left,K. Durant driving Layup (22 PTS),[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,,22.0,,,,,,,,,,
417,PT06M36.00S,2022-11-01T01:06:04.6Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,76,61,2022-11-01T01:06:08Z,4060000,,,0,,T. Haliburton bad pass TURNOVER (6 TO),"[1630169, 201142]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.0,Durant,201142.0,,,,,,,,,,,
418,PT06M36.00S,2022-11-01T01:06:04.6Z,3,REGULAR,steal,,[],201142,,,1610612751,76,61,2022-11-01T01:09:43Z,4070000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT06M32.00S,2022-11-01T01:06:08.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,28.33442838370565,21.07843137254902,1610612751,76,61,2022-11-01T01:06:15Z,4080000,145.0,214.0,1,left,MISS K. Irving 25' running pullup 3PT,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
420,PT06M30.00S,2022-11-01T01:06:10.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,76,61,2022-11-01T01:06:15Z,4090000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,419.0,,,,,,,,,,,,,,,,,
422,PT06M30.00S,2022-11-01T01:06:16.8Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,76,61,2022-11-01T01:06:22Z,4110000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M30.00S,2022-11-01T01:06:16.8Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,76,61,2022-11-01T01:06:22Z,4120000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M15.00S,2022-11-01T01:06:47.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.85479632063075,59.31372549019608,1610612754,76,61,2022-11-01T01:10:47Z,4130000,47.0,15.0,1,right,MISS M. Turner driving Layup - blocked,"[1626167, 1629651]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
425,PT06M15.00S,2022-11-01T01:06:47.9Z,3,REGULAR,block,,[],1629651,,,1610612754,76,61,2022-11-01T01:06:49Z,4140000,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT06M15.00S,2022-11-01T01:06:47.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,76,61,2022-11-01T01:06:51Z,4150000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,424.0,,,,,,,,,,,,,,,,,
428,PT06M15.00S,2022-11-01T01:07:03.7Z,3,REGULAR,foul,offensive,[],1626167,,,1610612754,76,61,2022-11-01T01:07:26Z,4170000,,,0,,M. Turner offensive FOUL (1 PF),"[1626167, 203925]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,101284.0,1.0,0.0,Harris,203925.0,,
430,PT06M15.00S,2022-11-01T01:07:03.7Z,3,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,76,61,2022-11-01T01:07:03Z,4190000,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,,,,,101284.0,,,,,,
431,PT06M15.00S,2022-11-01T01:07:12.0Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,76,61,2022-11-01T01:07:18Z,4200000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M15.00S,2022-11-01T01:07:12.0Z,3,REGULAR,substitution,out,[],1626167,,,1610612751,76,61,2022-11-01T01:07:18Z,4210000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M15.00S,2022-11-01T01:07:12.0Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,76,61,2022-11-01T01:07:18Z,4220000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M15.00S,2022-11-01T01:07:12.0Z,3,REGULAR,substitution,in,[],1629048,,,1610612751,76,61,2022-11-01T01:07:18Z,4230000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M02.00S,2022-11-01T01:07:41.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202681,17.427726675427067,62.5,1610612751,78,61,2022-11-01T01:07:47Z,4240000,-62.0,111.0,1,left,K. Irving 12' fadeaway Jump Shot (20 PTS),[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,12.76,Made,,,,,,,,20.0,,,,,,,,,,
436,PT05M43.00S,2022-11-01T01:07:59.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,85.89027595269383,58.333333333333336,1610612754,78,63,2022-11-01T01:08:21Z,4250000,42.0,80.0,1,right,G. Bitadze 9' Jump Shot (2 PTS) (T. Haliburton 3 AST),"[1629048, 1630169]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,,,,,,,,2.0,T. Haliburton,1630169.0,3.0,,,,,,,
437,PT05M32.00S,2022-11-01T01:08:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,6.915243101182654,44.6078431372549,1610612751,80,63,2022-11-01T01:11:57Z,4260000,27.0,13.0,1,left,D. Sharpe cutting Layup (4 PTS) (K. Irving 3 AST),"[1630549, 202681]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,,,,4.0,K. Irving,202681.0,3.0,,,,,,,
