actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
578,PT12M00.00S,2022-10-20T01:27:45.6Z,4,REGULAR,substitution,in,['startperiod'],1626220,,,1610612740,78,98,2022-10-20T01:29:32Z,5550000,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2022-10-20T01:27:45.6Z,4,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,78,98,2022-10-20T01:29:32Z,5560000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT12M00.00S,2022-10-20T01:27:45.6Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,78,98,2022-10-20T01:29:32Z,5570000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT12M00.00S,2022-10-20T01:29:53.7Z,4,REGULAR,period,start,[],0,,,1610612751,78,98,2022-10-20T01:29:53Z,5580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT11M47.00S,2022-10-20T01:30:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,94.56307490144546,52.69607843137255,1610612751,78,98,2022-10-20T01:30:10Z,5590000,13.0,-1.0,1,right,MISS B. Simmons alley-oop Layup,[1627732],1610612751.0,BKN,alley-oop,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,1.36,Missed,,,,,,,,,,,,,,,
583,PT11M43.00S,2022-10-20T01:30:10.5Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,78,98,2022-10-20T01:30:10Z,5600000,,,0,,Z. Williamson REBOUND (Off:2 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,582.0,8.0,6.0,2.0,,,,,,,,,,,
584,PT11M33.00S,2022-10-20T01:30:19.0Z,4,REGULAR,3pt,Jump Shot,[],203468,33.459264126149804,47.794117647058826,1610612740,78,98,2022-10-20T01:30:24Z,5610000,11.0,262.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,26.22,Missed,,,,,,,,,,,,,,,
585,PT11M29.00S,2022-10-20T01:30:23.0Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,78,98,2022-10-20T01:30:24Z,5620000,,,0,,R. O'Neale REBOUND (Off:1 Def:6),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,584.0,7.0,6.0,1.0,,,,,,,,,,,
586,PT11M22.00S,2022-10-20T01:30:30.2Z,4,REGULAR,3pt,Jump Shot,[],201988,95.22010512483574,95.09803921568627,1610612751,81,98,2022-10-20T01:30:35Z,5630000,225.0,-8.0,1,right,P. Mills 3PT  (16 PTS) (R. O'Neale 3 AST),"[201988, 1626220]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,,,,22.56,Made,,,,,,,16.0,R. O'Neale,1626220.0,3.0,,,,,
588,PT11M05.00S,2022-10-20T01:30:47.2Z,4,REGULAR,3pt,Jump Shot,[],203468,27.414586070959263,21.568627450980394,1610612740,81,101,2022-10-20T01:30:51Z,5650000,142.0,205.0,1,left,C. McCollum 24' 3PT  (21 PTS) (T. Murphy III 2 AST),"[203468, 1630530]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,24.97,Made,,,,,,,21.0,T. Murphy III,1630530.0,2.0,,,,,
590,PT10M55.00S,2022-10-20T01:30:57.1Z,4,REGULAR,3pt,Jump Shot,[],201988,68.28186596583443,53.18627450980392,1610612751,81,101,2022-10-20T01:31:01Z,5670000,16.0,246.0,1,right,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,,,,24.62,Missed,,,,,,,,,,,,,,,
591,PT10M52.00S,2022-10-20T01:31:00.1Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,81,101,2022-10-20T01:31:01Z,5680000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,590.0,6.0,4.0,2.0,,,,,,,,,,,
592,PT10M46.00S,2022-10-20T01:31:06.8Z,4,REGULAR,2pt,Jump Shot,[],203468,5.075558475689881,74.26470588235294,1610612740,81,101,2022-10-20T01:31:12Z,5690000,-121.0,-5.0,1,left,MISS C. McCollum 12' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,12.14,Missed,,,,,,,,,,,,,,,
593,PT10M42.00S,2022-10-20T01:31:10.8Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,81,101,2022-10-20T01:31:12Z,5700000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,,,,592.0,2.0,2.0,0.0,,,,,,,,,,,
594,PT10M40.00S,2022-10-20T01:31:12.9Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612751,81,101,2022-10-20T01:31:18Z,5710000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1629627]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,2.0,Williamson,1629627.0,,,,,,,,,,,,,,,,,
595,PT10M40.00S,2022-10-20T01:31:12.9Z,4,REGULAR,steal,,[],1629627,,,1610612740,81,101,2022-10-20T01:31:15Z,5720000,,,0,,Z. Williamson STEAL (4 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
596,PT10M35.00S,2022-10-20T01:31:17.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,32.013797634691194,48.28431372549019,1610612740,81,104,2022-10-20T01:31:36Z,5730000,9.0,248.0,1,left,T. Murphy III 24' 3PT  (13 PTS) (C. McCollum 6 AST),"[1630530, 203468]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,24.85,Made,,,,,,,13.0,C. McCollum,203468.0,6.0,,,,,
598,PT10M12.00S,2022-10-20T01:31:40.2Z,4,REGULAR,3pt,Jump Shot,[],201988,70.51576872536137,25.0,1610612751,81,104,2022-10-20T01:31:47Z,5750000,-125.0,225.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,,,,25.71,Missed,,,,,,,,,,,,,,,
599,PT10M09.00S,2022-10-20T01:31:43.2Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,81,104,2022-10-20T01:31:47Z,5760000,,,0,,D. Sharpe REBOUND (Off:5 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,598.0,8.0,3.0,5.0,,,,,,,,,,,
600,PT10M09.00S,2022-10-20T01:31:46.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630549,94.40999984741211,50.0,1610612751,81,104,2022-10-20T01:31:46Z,5770000,0.0,0.0,1,right,MISS D. Sharpe putback DUNK,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
601,PT10M09.00S,2022-10-20T01:31:46.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,81,104,2022-10-20T01:31:46Z,5780000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,600.0,,,,,,,,,,,,,,
603,PT10M07.00S,2022-10-20T01:32:05.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202681,70.38436268068331,76.7156862745098,1610612751,81,104,2022-10-20T01:32:09Z,5800000,134.0,226.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,26.24,Missed,,,,,,,,,,,,,,,
604,PT10M02.00S,2022-10-20T01:32:10.0Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,81,104,2022-10-20T01:32:09Z,5810000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,603.0,7.0,5.0,2.0,,,,,,,,,,,
605,PT09M58.00S,2022-10-20T01:32:15.2Z,4,REGULAR,foul,personal,[],1630549,,,1610612740,81,104,2022-10-20T01:32:22Z,5820000,,,0,,D. Sharpe personal FOUL (4 PF),"[1630549, 1629627]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202041.0,4.0,0.0,Williamson,1629627.0
607,PT09M44.00S,2022-10-20T01:32:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,9.806176084099869,47.794117647058826,1610612740,81,104,2022-10-20T01:32:57Z,5840000,11.0,40.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,4.12,Missed,,,,,,,,,,,,,,,
608,PT09M43.00S,2022-10-20T01:32:53.0Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,81,104,2022-10-20T01:32:57Z,5850000,,,0,,Z. Williamson REBOUND (Off:3 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,607.0,9.0,6.0,3.0,,,,,,,,,,,
609,PT09M40.00S,2022-10-20T01:32:55.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,7.046649145860711,52.94117647058824,1610612740,81,104,2022-10-20T01:34:23Z,5860000,-15.0,14.0,1,left,MISS Z. Williamson Layup,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.01,Missed,,,,,,,,,,,,,,,
610,PT09M40.00S,2022-10-20T01:32:55.5Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612740,81,104,2022-10-20T01:33:04Z,5870000,,,0,,L. Nance Jr. REBOUND (Off:3 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,609.0,8.0,5.0,3.0,,,,,,,,,,,
611,PT09M37.00S,2022-10-20T01:32:58.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,5.590000152587891,50.0,1610612740,81,106,2022-10-20T01:32:58Z,5880000,0.0,0.0,1,left,L. Nance Jr. tip Layup (6 PTS),[1626204],1610612740.0,NOP,tip,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,6.0,,,,,,,,
612,PT09M25.00S,2022-10-20T01:33:11.1Z,4,REGULAR,3pt,Jump Shot,[],202681,81.8166885676741,6.372549019607843,1610612751,81,106,2022-10-20T01:33:15Z,5890000,-218.0,118.0,1,right,MISS K. Irving 24' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,24.82,Missed,,,,,,,,,,,,,,,
613,PT09M21.00S,2022-10-20T01:33:14.5Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,81,106,2022-10-20T01:33:14Z,5900000,,,0,,L. Nance Jr. REBOUND (Off:3 Def:6),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,612.0,9.0,6.0,3.0,,,,,,,,,,,
614,PT09M20.00S,2022-10-20T01:33:16.1Z,4,REGULAR,turnover,lost ball,[],1626204,,,1610612740,81,106,2022-10-20T01:33:20Z,5910000,,,0,,L. Nance Jr. lost ball TURNOVER (3 TO),"[1626204, 202681]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,3.0,Irving,202681.0,,,,,,,,,,,,,,,,,
615,PT09M20.00S,2022-10-20T01:33:16.1Z,4,REGULAR,steal,,[],202681,,,1610612751,81,106,2022-10-20T01:33:19Z,5920000,,,0,,K. Irving STEAL (2 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
616,PT09M16.00S,2022-10-20T01:33:19.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627732,93.77463863337714,49.50980392156863,1610612751,83,106,2022-10-20T01:33:26Z,5930000,-2.0,6.0,1,right,B. Simmons alley-oop DUNK (4 PTS) (K. Irving 5 AST),"[1627732, 202681]",1610612751.0,BKN,alley-oop,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,0.65,Made,,,,,,,4.0,K. Irving,202681.0,5.0,,,,,
619,PT09M01.00S,2022-10-20T01:33:37.6Z,4,REGULAR,foul,personal,[],1627732,,,1610612740,83,106,2022-10-20T01:34:08Z,5950000,,,0,,B. Simmons personal FOUL (6 PF),"[1627732, 1630530]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202027.0,6.0,0.0,Murphy III,1630530.0
621,PT09M01.00S,2022-10-20T01:33:53.1Z,4,REGULAR,substitution,out,[],1630549,,,1610612740,83,106,2022-10-20T01:34:03Z,5970000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT09M01.00S,2022-10-20T01:33:53.1Z,4,REGULAR,substitution,out,[],1627732,,,1610612740,83,106,2022-10-20T01:34:03Z,5980000,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT09M01.00S,2022-10-20T01:33:53.1Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,83,106,2022-10-20T01:34:03Z,5990000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT09M01.00S,2022-10-20T01:33:53.1Z,4,REGULAR,substitution,in,[],201142,,,1610612740,83,106,2022-10-20T01:34:03Z,6000000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT09M01.00S,2022-10-20T01:33:53.1Z,4,REGULAR,substitution,in,[],1629651,,,1610612740,83,106,2022-10-20T01:34:03Z,6010000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT09M01.00S,2022-10-20T01:33:53.1Z,4,REGULAR,substitution,in,[],202685,,,1610612740,83,106,2022-10-20T01:34:03Z,6020000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M55.00S,2022-10-20T01:34:23.7Z,4,REGULAR,violation,kicked ball,[],1629651,,,1610612740,83,106,2022-10-20T01:35:11Z,6030000,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,
628,PT08M49.00S,2022-10-20T01:34:43.8Z,4,REGULAR,foul,personal,[],201142,,,1610612740,83,106,2022-10-20T01:40:29Z,6040000,,,0,,K. Durant personal FOUL (3 PF),"[201142, 203468]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202027.0,3.0,0.0,McCollum,203468.0
630,PT08M49.00S,2022-10-20T01:35:06.0Z,4,REGULAR,substitution,out,[],202681,,,1610612740,83,106,2022-10-20T01:35:09Z,6060000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT08M49.00S,2022-10-20T01:35:06.0Z,4,REGULAR,substitution,in,[],1628410,,,1610612740,83,106,2022-10-20T01:35:09Z,6070000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT08M49.00S,2022-10-20T01:35:17.4Z,4,REGULAR,foul,technical,['1freethrow'],202681,,,1610612740,83,106,2022-10-20T01:35:30Z,6080000,,,0,,K. Irving technical FOUL (1 Tech),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,1628951.0,3.0,1.0,,
633,PT08M49.00S,2022-10-20T01:35:31.4Z,4,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,83,106,2022-10-20T01:35:31Z,6090000,,,0,,MISS T. Murphy III technical Free Throw 1 of 1,[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
634,PT08M49.00S,2022-10-20T01:35:31.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,83,106,2022-10-20T01:35:31Z,6100000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,633.0,,,,,,,,,,,,,,
635,PT08M38.00S,2022-10-20T01:35:55.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,5.338370565045992,51.71568627450981,1610612740,83,108,2022-10-20T01:36:50Z,6110000,-9.0,-2.0,1,left,Z. Williamson cutting DUNK (24 PTS) (D. Graham 1 AST),"[1629627, 1628984]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,,,24.0,D. Graham,1628984.0,1.0,,,,,
637,PT08M23.00S,2022-10-20T01:36:11.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,94.43166885676742,47.05882352941176,1610612751,85,108,2022-10-20T01:36:31Z,6130000,-15.0,0.0,1,right,N. Claxton cutting Layup (11 PTS) (K. Durant 1 AST),"[1629651, 201142]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,,,,11.0,K. Durant,201142.0,1.0,,,,,
639,PT08M10.00S,2022-10-20T01:36:26.0Z,4,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612740,85,108,2022-10-20T01:36:42Z,6150000,,,0,,N. Claxton shooting personal FOUL (2 PF) (Williamson 2 FT),"[1629651, 1629627]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Williamson,1629627.0
641,PT08M10.00S,2022-10-20T01:36:53.7Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,85,109,2022-10-20T01:37:27Z,6170000,,,0,,Z. Williamson Free Throw 1 of 2 (25 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Made,,,,,,,25.0,,,,,,,,
642,PT08M10.00S,2022-10-20T01:36:54.4Z,4,REGULAR,substitution,out,[],203468,,,1610612740,85,109,2022-10-20T01:37:02Z,6180000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT08M10.00S,2022-10-20T01:36:54.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,85,109,2022-10-20T01:37:02Z,6190000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT08M10.00S,2022-10-20T01:36:53.7Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,85,109,2022-10-20T01:37:27Z,6200000,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
645,PT08M07.00S,2022-10-20T01:36:56.7Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,85,109,2022-10-20T01:37:27Z,6210000,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,644.0,7.0,5.0,2.0,,,,,,,,,,,
646,PT07M55.00S,2022-10-20T01:37:29.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,66.96780551905388,47.794117647058826,1610612751,88,109,2022-10-20T01:37:33Z,6220000,-11.0,258.0,1,right,R. O'Neale 25' 3PT  (10 PTS) (K. Durant 2 AST),"[1626220, 201142]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,25.82,Made,,,,,,,10.0,K. Durant,201142.0,2.0,,,,,
648,PT07M38.00S,2022-10-20T01:37:46.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,6.1268068331143235,3.9215686274509802,1610612740,88,109,2022-10-20T01:37:51Z,6240000,230.0,5.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,23.05,Missed,,,,,,,,,,,,,,,
649,PT07M34.00S,2022-10-20T01:37:50.2Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,88,109,2022-10-20T01:37:51Z,6250000,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,648.0,8.0,6.0,2.0,,,,,,,,,,,
650,PT07M28.00S,2022-10-20T01:37:58.3Z,4,REGULAR,foul,personal,[],1630530,,,1610612751,88,109,2022-10-20T01:38:05Z,6260000,,,0,,T. Murphy III personal FOUL (3 PF),"[1630530, 201142]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,202041.0,3.0,0.0,Durant,201142.0
652,PT07M28.00S,2022-10-20T01:38:04.7Z,4,REGULAR,substitution,out,[],201988,,,1610612751,88,109,2022-10-20T01:38:15Z,6280000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT07M28.00S,2022-10-20T01:38:04.7Z,4,REGULAR,substitution,out,[],1629627,,,1610612751,88,109,2022-10-20T01:38:15Z,6290000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT07M28.00S,2022-10-20T01:38:04.7Z,4,REGULAR,substitution,out,[],1630530,,,1610612751,88,109,2022-10-20T01:38:15Z,6300000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT07M28.00S,2022-10-20T01:38:04.7Z,4,REGULAR,substitution,in,[],202681,,,1610612751,88,109,2022-10-20T01:38:15Z,6310000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT07M28.00S,2022-10-20T01:38:04.7Z,4,REGULAR,substitution,in,[],1630529,,,1610612751,88,109,2022-10-20T01:38:15Z,6320000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT07M28.00S,2022-10-20T01:38:04.7Z,4,REGULAR,substitution,in,[],1630230,,,1610612751,88,109,2022-10-20T01:38:15Z,6330000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT07M22.00S,2022-10-20T01:38:28.7Z,4,REGULAR,2pt,Jump Shot,[],201142,78.13731931668858,59.068627450980394,1610612751,90,109,2022-10-20T01:38:35Z,6340000,45.0,153.0,1,right,K. Durant 15' step back Jump Shot (29 PTS),[201142],1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,,,15.96,Made,,,,,,,29.0,,,,,,,,
660,PT07M22.00S,2022-10-20T01:38:34.8Z,4,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612751,90,109,2022-10-20T01:38:42Z,6360000,,,0,,B. Ingram shooting personal FOUL (2 PF) (Durant 1 FT),"[1627742, 201142]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Durant,201142.0
662,PT07M22.00S,2022-10-20T01:39:00.2Z,4,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,91,109,2022-10-20T01:39:00Z,6380000,,,0,,K. Durant Free Throw 1 of 1 (30 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,30.0,,,,,,,,
663,PT07M11.00S,2022-10-20T01:39:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.995400788436268,51.225490196078425,1610612740,91,111,2022-10-20T01:39:17Z,6390000,-6.0,4.0,1,left,B. Ingram driving Layup (25 PTS) (D. Graham 2 AST),"[1627742, 1628984]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,0.72,Made,,,,,,,25.0,D. Graham,1628984.0,2.0,,,,,
664,PT06M59.00S,2022-10-20T01:39:29.7Z,4,REGULAR,foul,personal,[],1627742,,,1610612751,91,111,2022-10-20T01:39:36Z,6400000,,,0,,B. Ingram personal FOUL (3 PF),"[1627742, 201142]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,Durant,201142.0
666,PT06M59.00S,2022-10-20T01:39:45.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,91,111,2022-10-20T01:39:45Z,6420000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
