actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
262,PT01M54.00S,2022-11-27T21:00:04.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,72.09264126149803,19.11764705882353,1610612751,50,49,2022-11-27T21:00:13Z,2560000,False,-154.0,210.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,26.05,Missed,,,,,,,,,,,,,
263,PT01M54.00S,2022-11-27T21:00:09.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,50,49,2022-11-27T21:00:09Z,2570000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,262.0,,,,,,,,,,,,
265,PT01M38.00S,2022-11-27T21:00:30.2Z,2,REGULAR,turnover,bad pass,[],1626159,,,1610612757,50,49,2022-11-27T21:03:52Z,2590000,False,,,0,,J. Winslow bad pass TURNOVER (2 TO),"[1626159, 1629651]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Claxton,1629651.0
266,PT01M38.00S,2022-11-27T21:00:30.2Z,2,REGULAR,steal,,[],1629651,,,1610612751,50,49,2022-11-27T21:00:32Z,2600000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
267,PT01M34.00S,2022-11-27T21:00:33.3Z,2,REGULAR,turnover,bad pass,[],1629651,,,1610612751,50,49,2022-11-27T21:00:40Z,2610000,False,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 1629014]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Simons,1629014.0
268,PT01M34.00S,2022-11-27T21:00:33.3Z,2,REGULAR,steal,,[],1629014,,,1610612757,50,49,2022-11-27T21:00:36Z,2620000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
269,PT01M27.00S,2022-11-27T21:00:40.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203924,26.888961892247043,19.362745098039216,1610612757,50,52,2022-11-27T21:00:44Z,2630000,False,153.0,200.0,1,left,J. Grant 25' 3PT  (20 PTS) (J. Nurkic 3 AST),"[203924, 203994]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,25.22,Made,,,,,20.0,J. Nurkic,203994.0,3.0,,,,,
271,PT01M17.00S,2022-11-27T21:00:50.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.38042049934296,54.41176470588235,1610612751,50,52,2022-11-27T21:04:46Z,2650000,False,22.0,10.0,1,right,MISS C. Thomas driving reverse Layup,[1630560],1610612751.0,BKN,driving reverse,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,2.41,Missed,,,,,,,,,,,,,
272,PT01M15.00S,2022-11-27T21:00:52.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,50,52,2022-11-27T21:00:54Z,2660000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,271.0,4.0,4.0,0.0,,,,,,,,,
273,PT01M11.00S,2022-11-27T21:00:57.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626159,6.258212877792378,44.85294117647059,1610612757,50,54,2022-11-27T21:05:29Z,2670000,False,26.0,6.0,1,left,J. Winslow running alley-oop Layup (5 PTS) (J. Hart 3 AST),"[1626159, 1628404]",1610612757.0,POR,running alley-oop,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,2.65,Made,,,,,5.0,J. Hart,1628404.0,3.0,,,,,
275,PT00M57.90S,2022-11-27T21:01:13.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,86.67871222076215,46.568627450980394,1610612751,52,54,2022-11-27T21:01:19Z,2690000,False,-17.0,73.0,1,right,K. Durant 7' fadeaway Jump Shot (14 PTS),[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.47,Made,,,,,14.0,,,,,,,,
276,PT00M57.90S,2022-11-27T21:01:16.5Z,2,REGULAR,foul,personal,['1freethrow'],203924,,,1610612751,52,54,2022-11-27T21:01:56Z,2700000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Durant 1 FT),"[203924, 201142]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
278,PT00M57.90S,2022-11-27T21:01:34.1Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,52,54,2022-11-27T21:01:56Z,2720000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT00M57.90S,2022-11-27T21:01:34.1Z,2,REGULAR,substitution,in,[],1628410,,,1610612751,52,54,2022-11-27T21:01:56Z,2730000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT00M57.90S,2022-11-27T21:01:56.1Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,53,54,2022-11-27T21:01:56Z,2740000,False,,,0,,K. Durant Free Throw 1 of 1 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
281,PT00M49.00S,2022-11-27T21:02:10.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612757,53,54,2022-11-27T21:02:24Z,2750000,False,,,0,,N. Claxton personal FOUL (3 PF) (Nurkic 2 FT),"[1629651, 203994]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left,204059.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
283,PT00M49.00S,2022-11-27T21:02:34.4Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,53,55,2022-11-27T21:02:34Z,2770000,False,,,0,,J. Nurkic Free Throw 1 of 2 (3 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
284,PT00M49.00S,2022-11-27T21:02:46.8Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,53,56,2022-11-27T21:02:46Z,2780000,False,,,0,,J. Nurkic Free Throw 2 of 2 (4 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
285,PT00M36.60S,2022-11-27T21:03:01.7Z,2,REGULAR,3pt,Jump Shot,[],202681,69.07030223390277,65.68627450980392,1610612751,56,56,2022-11-27T21:03:06Z,2790000,False,78.0,238.0,1,right,K. Irving 25' 3PT  (10 PTS) (B. Simmons 4 AST),"[202681, 1627732]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,25.08,Made,,,,,10.0,B. Simmons,1627732.0,4.0,,,,,
287,PT00M34.60S,2022-11-27T21:03:15.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628410,,,1610612757,56,56,2022-11-27T21:03:25Z,2810000,False,,,0,,E. Sumner personal FOUL (1 PF) (Nurkic 2 FT),"[1628410, 203994]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Right Center,2715.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
289,PT00M34.60S,2022-11-27T21:03:48.4Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,56,57,2022-11-27T21:04:06Z,2830000,False,,,0,,J. Nurkic Free Throw 1 of 2 (5 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
290,PT00M34.60S,2022-11-27T21:03:48.4Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,56,57,2022-11-27T21:04:06Z,2840000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
291,PT00M32.20S,2022-11-27T21:03:50.8Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,56,57,2022-11-27T21:04:06Z,2850000,False,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,290.0,3.0,2.0,1.0,,,,,,,,,
292,PT00M13.40S,2022-11-27T21:04:24.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,84.97043363994744,40.19607843137255,1610612751,56,57,2022-11-27T21:04:33Z,2860000,False,-49.0,89.0,1,right,MISS K. Irving 10' driving floating Shot,[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.14,Missed,,,,,,,,,,,,,
293,PT00M11.40S,2022-11-27T21:04:26.5Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,56,57,2022-11-27T21:04:33Z,2870000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,292.0,4.0,2.0,2.0,,,,,,,,,
296,PT00M11.40S,2022-11-27T21:04:34.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612751,56,57,2022-11-27T21:04:49Z,2900000,False,,,0,,J. Winslow shooting personal FOUL (1 PF) (Claxton 2 FT),"[1626159, 1629651]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,2715.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
298,PT00M11.40S,2022-11-27T21:04:56.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,57,57,2022-11-27T21:04:56Z,2920000,False,,,0,,N. Claxton Free Throw 1 of 2 (8 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
299,PT00M11.40S,2022-11-27T21:05:15.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,58,57,2022-11-27T21:05:15Z,2930000,False,,,0,,N. Claxton Free Throw 2 of 2 (9 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
300,PT00M00.00S,2022-11-27T21:05:30.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,15.456636005256241,42.40196078431372,1610612757,58,57,2022-11-27T21:05:47Z,2940000,False,38.0,93.0,1,left,MISS J. Hart 10' driving floating Shot,[1628404],1610612757.0,POR,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.03,Missed,,,,,,,,,,,,,
301,PT00M00.00S,2022-11-27T21:05:30.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,58,57,2022-11-27T21:05:47Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,300.0,,,,,,,,,,,,
302,PT00M00.00S,2022-11-27T21:05:48.4Z,2,REGULAR,period,end,[],0,,,1610612757,58,57,2022-11-27T21:05:48Z,2960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-11-27T21:20:02.4Z,3,REGULAR,substitution,out,['startperiod'],1628410,,,1610612757,58,57,2022-11-27T21:20:42Z,2970000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-11-27T21:20:02.4Z,3,REGULAR,substitution,in,['startperiod'],1626220,,,1610612757,58,57,2022-11-27T21:20:42Z,2980000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-11-27T21:20:46.3Z,3,REGULAR,period,start,[],0,,,1610612751,58,57,2022-11-27T21:20:46Z,2990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M42.00S,2022-11-27T21:21:04.3Z,3,REGULAR,3pt,Jump Shot,[],202681,30.17411300919842,66.91176470588235,1610612751,58,57,2022-11-27T21:22:14Z,3000000,False,-85.0,231.0,1,left,MISS K. Irving 24' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,24.61,Missed,,,,,,,,,,,,,
307,PT11M39.00S,2022-11-27T21:21:07.3Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,58,57,2022-11-27T21:21:13Z,3010000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,306.0,5.0,5.0,0.0,,,,,,,,,
308,PT11M25.00S,2022-11-27T21:21:21.9Z,3,REGULAR,3pt,Jump Shot,[],203994,93.77463863337714,97.05882352941177,1610612757,58,57,2022-11-27T21:21:33Z,3020000,False,235.0,6.0,1,right,MISS J. Nurkic 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,,,,23.54,Missed,,,,,,,,,,,,,
309,PT11M16.00S,2022-11-27T21:21:30.9Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612757,58,57,2022-11-27T21:21:33Z,3030000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,308.0,2.0,1.0,1.0,,,,,,,,,
310,PT11M14.00S,2022-11-27T21:21:32.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203924,80.76544021024968,91.66666666666666,1610612757,58,57,2022-11-27T21:21:42Z,3040000,False,208.0,128.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,24.46,Missed,,,,,,,,,,,,,
311,PT11M06.00S,2022-11-27T21:21:40.4Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,58,57,2022-11-27T21:21:42Z,3050000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,310.0,6.0,5.0,1.0,,,,,,,,,
312,PT11M06.00S,2022-11-27T21:21:39.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203994,94.40999984741211,50.0,1610612757,58,59,2022-11-27T21:21:48Z,3060000,False,0.0,0.0,1,right,J. Nurkic putback DUNK (7 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,7.0,,,,,,,,
313,PT10M55.00S,2022-11-27T21:21:51.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,7.227332457293031,54.572610294117645,1610612751,60,59,2022-11-27T21:23:27Z,3070000,False,-23.0,15.0,1,left,N. Claxton turnaround bank Hook (11 PTS) (R. O'Neale 3 AST),"[1629651, 1626220]",1610612751.0,BKN,turnaround bank,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,2.76,Made,,,,,11.0,R. O'Neale,1626220.0,3.0,,,,,
315,PT10M39.00S,2022-11-27T21:22:10.2Z,3,REGULAR,turnover,out-of-bounds,[],1626159,,,1610612757,60,59,2022-11-27T21:22:17Z,3090000,False,,,0,,J. Winslow bad pass out-of-bounds TURNOVER (3 TO),[1626159],1610612757.0,POR,bad pass,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Right Center,204059.0,,,,,,,,,,,,,,,,,3.0,,
316,PT10M30.00S,2022-11-27T21:22:22.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201142,13.748357424441524,27.696078431372552,1610612751,60,59,2022-11-27T21:22:30Z,3100000,False,112.0,77.0,1,left,MISS K. Durant 13' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,13.53,Missed,,,,,,,,,,,,,
317,PT10M26.00S,2022-11-27T21:22:26.9Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,60,59,2022-11-27T21:22:30Z,3110000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,316.0,3.0,2.0,1.0,,,,,,,,,
318,PT10M16.00S,2022-11-27T21:22:37.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.27792378449409,53.92156862745098,1610612757,60,59,2022-11-27T21:24:57Z,3120000,False,20.0,29.0,1,right,MISS J. Grant Layup - blocked,"[203924, 1629651]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,3.54,Missed,,,,,,,,,Claxton,1629651.0,,,
319,PT10M16.00S,2022-11-27T21:22:37.7Z,3,REGULAR,block,,[],1629651,,,1610612757,60,59,2022-11-27T21:22:40Z,3130000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT10M13.00S,2022-11-27T21:22:40.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,60,59,2022-11-27T21:22:44Z,3140000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,318.0,3.0,3.0,0.0,,,,,,,,,
321,PT10M11.00S,2022-11-27T21:22:43.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201142,17.427726675427067,36.51960784313725,1610612751,62,59,2022-11-27T21:22:50Z,3150000,False,67.0,111.0,1,left,K. Durant 13' running pullup Jump Shot (17 PTS),[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,13.01,Made,,,,,17.0,,,,,,,,
322,PT09M46.00S,2022-11-27T21:23:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.85479632063075,52.94117647058824,1610612757,62,59,2022-11-27T21:23:20Z,3160000,False,15.0,15.0,1,right,MISS J. Nurkic Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,2.08,Missed,,,,,,,,,,,,,
323,PT09M44.00S,2022-11-27T21:23:10.0Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,62,59,2022-11-27T21:32:53Z,3170000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,322.0,7.0,5.0,2.0,,,,,,,,,
325,PT09M41.00S,2022-11-27T21:23:45.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,92.9862023653088,53.431372549019606,1610612757,62,59,2022-11-27T21:30:40Z,3190000,False,17.0,13.0,1,right,MISS J. Grant cutting Layup,[203924],1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,2.18,Missed,,,,,,,,,,,,,
326,PT09M41.00S,2022-11-27T21:23:45.2Z,3,REGULAR,rebound,offensive,[],203924,,,1610612757,62,59,2022-11-27T21:30:40Z,3200000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,325.0,2.0,1.0,1.0,,,,,,,,,
327,PT09M41.00S,2022-11-27T21:23:49.0Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612757,62,59,2022-11-27T21:23:57Z,3210000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Grant 2 FT),"[1626220, 203924]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,204059.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
329,PT09M41.00S,2022-11-27T21:24:12.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203924,,,1610612757,62,60,2022-11-27T21:24:12Z,3230000,False,,,0,,J. Grant Free Throw 1 of 2 (21 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,Made,,,,,21.0,,,,,,,,
330,PT09M41.00S,2022-11-27T21:24:29.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203924,,,1610612757,62,61,2022-11-27T21:24:29Z,3240000,False,,,0,,J. Grant Free Throw 2 of 2 (22 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,Made,,,,,22.0,,,,,,,,
331,PT09M33.00S,2022-11-27T21:24:37.8Z,3,REGULAR,3pt,Jump Shot,[],202681,27.414586070959263,22.794117647058822,1610612751,62,61,2022-11-27T21:24:43Z,3250000,False,136.0,205.0,1,left,MISS K. Irving 24' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,24.62,Missed,,,,,,,,,,,,,
332,PT09M28.00S,2022-11-27T21:24:42.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,62,61,2022-11-27T21:24:43Z,3260000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,331.0,4.0,3.0,1.0,,,,,,,,,
334,PT09M17.00S,2022-11-27T21:25:18.9Z,3,REGULAR,foul,personal,[],1627732,,,1610612757,62,61,2022-11-27T21:25:24Z,3280000,False,,,0,,B. Simmons personal FOUL (2 PF),"[1627732, 1629014]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,2715.0,2.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,
336,PT09M03.00S,2022-11-27T21:25:45.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,73.01248357424441,81.86274509803921,1610612757,62,61,2022-11-27T21:25:49Z,3300000,False,159.0,201.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,25.66,Missed,,,,,,,,,,,,,
337,PT08M58.00S,2022-11-27T21:25:50.1Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,62,61,2022-11-27T21:25:49Z,3310000,False,,,0,,B. Simmons REBOUND (Off:1 Def:6),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,,336.0,7.0,6.0,1.0,,,,,,,,,
338,PT08M52.00S,2022-11-27T21:25:59.0Z,3,REGULAR,turnover,traveling,[],1629651,,,1610612751,62,61,2022-11-27T21:26:04Z,3320000,False,,,0,,N. Claxton traveling TURNOVER (2 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,,,,,,,,,,,,,2.0,,
339,PT08M42.00S,2022-11-27T21:26:19.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,71.96123521681997,19.852941176470587,1610612757,62,64,2022-11-27T21:26:41Z,3330000,False,-151.0,211.0,1,right,A. Simons 25' 3PT  (11 PTS) (J. Nurkic 4 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,25.94,Made,,,,,11.0,J. Nurkic,203994.0,4.0,,,,,
340,PT08M21.00S,2022-11-27T21:26:41.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,18.2161629434954,46.32352941176471,1610612751,64,64,2022-11-27T21:27:01Z,3340000,False,18.0,119.0,1,left,K. Irving 12' pullup Jump Shot (12 PTS) (B. Simmons 5 AST),"[202681, 1627732]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.01,Made,,,,,12.0,B. Simmons,1627732.0,5.0,,,,,
343,PT07M56.00S,2022-11-27T21:27:27.7Z,3,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,64,64,2022-11-27T21:27:33Z,3370000,False,,,0,,A. Simons bad pass out-of-bounds TURNOVER (1 TO),[1629014],1610612757.0,POR,bad pass,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,204059.0,,,,,,,,,,,,,,,,,1.0,,
344,PT07M47.00S,2022-11-27T21:27:53.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201142,12.697109067017081,31.372549019607842,1610612751,64,64,2022-11-27T21:28:00Z,3380000,False,93.0,67.0,1,left,MISS K. Durant 11' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,11.46,Missed,,,,,,,,,,,,,
345,PT07M46.00S,2022-11-27T21:27:54.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,64,64,2022-11-27T21:28:00Z,3390000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,344.0,,,,,,,,,,,,
347,PT07M28.00S,2022-11-27T21:28:18.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,84.44480946123521,44.36274509803921,1610612757,64,66,2022-11-27T21:28:23Z,3410000,False,-28.0,94.0,1,right,J. Winslow 9' floating Jump Shot (7 PTS) (J. Grant 4 AST),"[1626159, 203924]",1610612757.0,POR,floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.79,Made,,,,,7.0,J. Grant,203924.0,4.0,,,,,
