actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
264,PT04M12.00S,2023-01-13T01:14:30.9Z,2,REGULAR,foul,personal,['2freethrow'],1627732,,,1610612738,50,44,2023-01-13T01:14:41Z,2570000,False,,,0,,B. Simmons shooting personal FOUL (3 PF) (Smart 2 FT),"[1627732, 203935]",1610612751.0,BKN,shooting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,,,3.0,0.0,Smart,203935.0,,
266,PT04M12.00S,2023-01-13T01:14:53.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203935,,,1610612738,50,44,2023-01-13T01:14:53Z,2590000,False,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
267,PT04M12.00S,2023-01-13T01:14:53.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,50,44,2023-01-13T01:14:53Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,
268,PT04M12.00S,2023-01-13T01:14:54.7Z,2,REGULAR,substitution,out,[],203552,,,1610612738,50,44,2023-01-13T01:15:17Z,2610000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M12.00S,2023-01-13T01:14:54.7Z,2,REGULAR,substitution,out,[],1627732,,,1610612738,50,44,2023-01-13T01:15:17Z,2620000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M12.00S,2023-01-13T01:14:54.7Z,2,REGULAR,substitution,in,[],1628410,,,1610612738,50,44,2023-01-13T01:15:17Z,2630000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M12.00S,2023-01-13T01:14:54.7Z,2,REGULAR,substitution,in,[],202681,,,1610612738,50,44,2023-01-13T01:15:17Z,2640000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M12.00S,2023-01-13T01:15:25.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203935,,,1610612738,50,45,2023-01-13T01:15:25Z,2650000,False,,,0,,M. Smart Free Throw 2 of 2 (1 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
273,PT03M59.00S,2023-01-13T01:15:39.8Z,2,REGULAR,2pt,Jump Shot,[],202681,81.15965834428384,30.637254901960787,1610612751,50,45,2023-01-13T01:15:45Z,2660000,False,-97.0,125.0,1,right,MISS K. Irving 15' step back Shot,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,15.78,Missed,,,,,,,,,,,,,,,,
274,PT03M57.00S,2023-01-13T01:15:41.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,50,45,2023-01-13T01:16:19Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,273.0,,,,,,,,,,,
277,PT03M57.00S,2023-01-13T01:15:53.9Z,2,REGULAR,substitution,out,[],1627763,,,1610612751,50,45,2023-01-13T01:15:59Z,2700000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M57.00S,2023-01-13T01:15:53.9Z,2,REGULAR,substitution,out,[],1628436,,,1610612751,50,45,2023-01-13T01:15:59Z,2710000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M57.00S,2023-01-13T01:15:53.9Z,2,REGULAR,substitution,in,[],1628401,,,1610612751,50,45,2023-01-13T01:15:59Z,2720000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M57.00S,2023-01-13T01:15:53.9Z,2,REGULAR,substitution,in,[],1629057,,,1610612751,50,45,2023-01-13T01:15:59Z,2730000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M45.00S,2023-01-13T01:16:20.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629139,87.07293035479631,44.11764705882353,1610612751,50,45,2023-01-13T01:25:20Z,2740000,False,-29.0,69.0,1,right,MISS Y. Watanabe 7' driving floating Shot - blocked,"[1629139, 1629057]",1610612751.0,BKN,driving floating,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),0-8 Center,,,7.5,Missed,,,,,,,,,Williams III,1629057.0,,,,,,
282,PT03M45.00S,2023-01-13T01:16:20.7Z,2,REGULAR,block,,[],1629057,,,1610612751,50,45,2023-01-13T01:16:48Z,2750000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT03M42.00S,2023-01-13T01:16:23.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,50,45,2023-01-13T01:16:25Z,2760000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,281.0,4.0,4.0,0.0,,,,,,,,
284,PT03M40.00S,2023-01-13T01:16:27.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,6.915243101182654,47.794117647058826,1610612738,50,45,2023-01-13T01:16:32Z,2770000,False,11.0,13.0,1,left,MISS G. Williams running Layup - blocked,"[1629684, 1626220]",1610612738.0,BOS,running,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,1.67,Missed,,,,,,,,,O'Neale,1626220.0,,,,,,
285,PT03M40.00S,2023-01-13T01:16:27.0Z,2,REGULAR,block,,[],1626220,,,1610612738,50,45,2023-01-13T01:16:30Z,2780000,False,,,0,,R. O'Neale BLOCK (2 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT03M40.00S,2023-01-13T01:16:27.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,50,45,2023-01-13T01:16:32Z,2790000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,284.0,,,,,,,,,,,
289,PT03M23.00S,2023-01-13T01:16:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,85.10183968462549,44.36274509803921,1610612751,52,45,2023-01-13T01:26:09Z,2810000,False,-28.0,88.0,1,right,T. Warren 9' turnaround fadeaway Jump Shot (13 PTS),[203933],1610612751.0,BKN,turnaround fadeaway,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Center,,,9.19,Made,13.0,,,,,,,,,,,,,,,
290,PT03M09.00S,2023-01-13T01:17:05.0Z,2,REGULAR,3pt,Jump Shot,[],203935,26.888961892247043,80.63725490196079,1610612738,52,48,2023-01-13T01:17:10Z,2820000,False,-153.0,200.0,1,left,M. Smart 25' 3PT  (4 PTS) (R. Williams III 1 AST),"[203935, 1629057]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,25.22,Made,4.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,
292,PT02M51.00S,2023-01-13T01:17:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,89.04402102496715,59.55882352941176,1610612751,52,48,2023-01-13T01:26:44Z,2840000,False,48.0,50.0,1,right,MISS K. Irving 6' driving floating Shot,[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,6.95,Missed,,,,,,,,,,,,,,,,
293,PT02M49.00S,2023-01-13T01:17:24.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,52,48,2023-01-13T01:17:26Z,2850000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,292.0,5.0,5.0,0.0,,,,,,,,
294,PT02M41.00S,2023-01-13T01:17:32.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,7.5722733245729295,4.6568627450980395,1610612738,52,51,2023-01-13T01:17:38Z,2860000,False,227.0,19.0,1,left,D. White 3PT  (12 PTS) (M. Smart 7 AST),"[1628401, 203935]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,22.75,Made,12.0,M. Smart,203935.0,7.0,,,,,,,,,,,,
296,PT02M15.00S,2023-01-13T01:18:01.6Z,2,REGULAR,turnover,traveling,[],203933,,,1610612751,52,51,2023-01-13T01:18:09Z,2880000,False,,,0,,T. Warren traveling TURNOVER (1 TO),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,1.0,,,,,,,,,,,,,,,,,,
297,PT02M15.00S,2023-01-13T01:18:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,52,51,2023-01-13T01:18:10Z,2890000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M15.00S,2023-01-13T01:18:13.8Z,2,REGULAR,substitution,out,[],1626220,,,1610612738,52,51,2023-01-13T01:20:58Z,2900000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M15.00S,2023-01-13T01:18:13.8Z,2,REGULAR,substitution,out,[],1628410,,,1610612738,52,51,2023-01-13T01:20:58Z,2910000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M15.00S,2023-01-13T01:18:13.8Z,2,REGULAR,substitution,in,[],1629651,,,1610612738,52,51,2023-01-13T01:20:58Z,2930000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M15.00S,2023-01-13T01:18:13.8Z,2,REGULAR,substitution,in,[],203552,,,1610612738,52,51,2023-01-13T01:20:58Z,2940000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M59.00S,2023-01-13T01:21:53.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,12.828515111695138,50.49019607843137,1610612738,52,53,2023-01-13T01:21:58Z,2960000,False,-2.0,68.0,1,left,M. Smart 6' step back Jump Shot (6 PTS),[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,6.81,Made,6.0,,,,,,,,,,,,,,,
305,PT01M38.00S,2023-01-13T01:22:15.8Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612751,52,53,2023-01-13T01:22:23Z,2970000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Irving 2 FT),"[1629057, 202681]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,,,2.0,0.0,Irving,202681.0,,
307,PT01M38.00S,2023-01-13T01:22:49.2Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,53,53,2023-01-13T01:22:49Z,2990000,False,,,0,,K. Irving Free Throw 1 of 2 (10 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
308,PT01M38.00S,2023-01-13T01:23:07.6Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,54,53,2023-01-13T01:23:07Z,3000000,False,,,0,,K. Irving Free Throw 2 of 2 (11 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
309,PT01M14.00S,2023-01-13T01:23:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.886333771353483,44.36274509803921,1610612738,54,55,2023-01-13T01:23:38Z,3010000,False,28.0,31.0,1,left,J. Tatum driving finger roll Layup (9 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,4.19,Made,9.0,,,,,,,,,,,,,,,
310,PT00M57.80S,2023-01-13T01:23:50.0Z,2,REGULAR,3pt,Jump Shot,[],203933,72.35545335085413,19.362745098039216,1610612751,54,55,2023-01-13T01:23:54Z,3020000,False,-153.0,207.0,1,right,MISS T. Warren 25' 3PT,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,25.78,Missed,,,,,,,,,,,,,,,,
311,PT00M54.90S,2023-01-13T01:23:52.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,54,55,2023-01-13T01:23:54Z,3030000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,310.0,6.0,6.0,0.0,,,,,,,,
312,PT00M44.80S,2023-01-13T01:24:03.2Z,2,REGULAR,2pt,Jump Shot,[],1628369,21.895532194480946,24.509803921568626,1610612738,54,57,2023-01-13T01:24:28Z,3040000,False,127.0,153.0,1,left,J. Tatum 19' Jump Shot (11 PTS) (M. Smart 8 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,19.94,Made,11.0,M. Smart,203935.0,8.0,,,,,,,,,,,,
313,PT00M32.20S,2023-01-13T01:24:19.5Z,2,REGULAR,3pt,Jump Shot,[],202681,71.69842312746385,18.38235294117647,1610612751,57,57,2023-01-13T01:24:45Z,3050000,False,-158.0,214.0,1,right,K. Irving 26' 3PT step back (14 PTS),[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,26.57,Made,14.0,,,,,,,,,,,,,,,
315,PT00M09.80S,2023-01-13T01:24:53.4Z,2,REGULAR,foul,personal,['3freethrow'],203933,,,1610612738,57,57,2023-01-13T01:25:03Z,3060000,False,,,0,,T. Warren shooting personal FOUL (1 PF) (Tatum 3 FT),"[203933, 1628369]",1610612751.0,BKN,shooting,,,Warren,T. Warren,,,,,Above the Break 3,24+ Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Tatum,1628369.0,,
317,PT00M09.80S,2023-01-13T01:25:26.4Z,2,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,57,58,2023-01-13T01:25:26Z,3080000,False,,,0,,J. Tatum Free Throw 1 of 3 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
318,PT00M09.80S,2023-01-13T01:25:43.5Z,2,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,57,59,2023-01-13T01:25:43Z,3090000,False,,,0,,J. Tatum Free Throw 2 of 3 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
319,PT00M09.80S,2023-01-13T01:25:44.2Z,2,REGULAR,substitution,out,[],1629651,,,1610612738,57,59,2023-01-13T01:25:49Z,3100000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M09.80S,2023-01-13T01:25:44.2Z,2,REGULAR,substitution,in,[],203925,,,1610612738,57,59,2023-01-13T01:25:49Z,3110000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M09.80S,2023-01-13T01:25:56.1Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,57,59,2023-01-13T01:26:01Z,3120000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M09.80S,2023-01-13T01:25:56.1Z,2,REGULAR,substitution,in,[],1630202,,,1610612738,57,59,2023-01-13T01:26:01Z,3130000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M09.80S,2023-01-13T01:26:14.2Z,2,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,57,60,2023-01-13T01:26:14Z,3140000,False,,,0,,J. Tatum Free Throw 3 of 3 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
324,PT00M00.60S,2023-01-13T01:26:27.8Z,2,REGULAR,turnover,lost ball,[],202681,,,1610612751,57,60,2023-01-13T01:26:52Z,3150000,False,,,0,,K. Irving lost ball TURNOVER (1 TO),"[202681, 203935]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Smart,203935.0
325,PT00M00.60S,2023-01-13T01:26:27.8Z,2,REGULAR,steal,,[],203935,,,1610612738,57,60,2023-01-13T01:26:29Z,3160000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2023-01-13T01:26:32.6Z,2,REGULAR,period,end,[],0,,,1610612738,57,60,2023-01-13T01:26:32Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-01-13T01:42:24.4Z,3,REGULAR,substitution,out,['startperiod'],203933,,,1610612738,57,60,2023-01-13T01:42:38Z,3180000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-01-13T01:42:24.4Z,3,REGULAR,substitution,out,['startperiod'],1629139,,,1610612738,57,60,2023-01-13T01:42:38Z,3190000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-01-13T01:42:24.4Z,3,REGULAR,substitution,out,['startperiod'],203552,,,1610612738,57,60,2023-01-13T01:42:38Z,3200000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-01-13T01:42:24.4Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,57,60,2023-01-13T01:42:38Z,3210000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-01-13T01:42:24.4Z,3,REGULAR,substitution,in,['startperiod'],1627732,,,1610612738,57,60,2023-01-13T01:42:38Z,3220000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-01-13T01:42:24.4Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612738,57,60,2023-01-13T01:42:38Z,3230000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-01-13T01:42:24.4Z,3,REGULAR,substitution,in,['startperiod'],1626220,,,1610612738,57,60,2023-01-13T01:42:38Z,3240000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-01-13T01:42:24.4Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,57,60,2023-01-13T01:42:38Z,3250000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-01-13T01:42:57.5Z,3,REGULAR,period,start,[],0,,,1610612751,57,60,2023-01-13T01:42:57Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M47.00S,2023-01-13T01:43:09.7Z,3,REGULAR,3pt,Jump Shot,[],1626220,27.94021024967148,20.34313725490196,1610612751,60,60,2023-01-13T01:43:13Z,3270000,False,148.0,210.0,1,left,R. O'Neale 25' 3PT  (6 PTS) (K. Irving 3 AST),"[1626220, 202681]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,25.72,Made,6.0,K. Irving,202681.0,3.0,,,,,,,,,,,,
340,PT11M26.00S,2023-01-13T01:43:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629057,90.62089356110381,43.872549019607845,1610612738,60,60,2023-01-13T01:43:35Z,3290000,False,-31.0,36.0,1,right,MISS R. Williams III Jump Shot - blocked,"[1629057, 1629651]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,4.7,Missed,,,,,,,,,Claxton,1629651.0,,,,,,
341,PT11M26.00S,2023-01-13T01:43:30.1Z,3,REGULAR,block,,[],1629651,,,1610612738,60,60,2023-01-13T01:43:32Z,3300000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
342,PT11M26.00S,2023-01-13T01:43:30.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,60,60,2023-01-13T01:43:35Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,340.0,,,,,,,,,,,
344,PT11M21.00S,2023-01-13T01:43:51.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,69.59592641261499,70.09803921568627,1610612738,60,63,2023-01-13T01:43:56Z,3330000,False,100.0,233.0,1,right,M. Smart 25' 3PT pullup (9 PTS),[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,25.4,Made,9.0,,,,,,,,,,,,,,,
345,PT11M01.00S,2023-01-13T01:44:13.8Z,3,REGULAR,turnover,traveling,[],1629651,,,1610612751,60,63,2023-01-13T01:44:24Z,3340000,False,,,0,,N. Claxton traveling TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left Center,1627541.0,1.0,,,,,,,,,,,,,,,,,,
346,PT10M53.00S,2023-01-13T01:44:31.4Z,3,REGULAR,turnover,backcourt,[],1628401,,,1610612738,60,63,2023-01-13T01:44:37Z,3350000,False,,,0,,D. White backcourt TURNOVER (1 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,200832.0,1.0,,,,,,,,,,,,,,,,,,
347,PT10M44.00S,2023-01-13T01:44:56.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202681,30.56833114323259,68.13725490196079,1610612751,60,63,2023-01-13T01:45:01Z,3360000,False,-91.0,235.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,25.17,Missed,,,,,,,,,,,,,,,,
348,PT10M39.00S,2023-01-13T01:45:01.6Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,60,63,2023-01-13T01:45:01Z,3370000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,
349,PT10M29.00S,2023-01-13T01:45:13.1Z,3,REGULAR,turnover,traveling,[],1628401,,,1610612738,60,63,2023-01-13T01:45:18Z,3380000,False,,,0,,D. White traveling TURNOVER (2 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,202058.0,2.0,,,,,,,,,,,,,,,,,,
350,PT10M15.00S,2023-01-13T01:45:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202681,5.995400788436268,49.754901960784316,1610612751,60,63,2023-01-13T01:45:38Z,3390000,False,1.0,4.0,1,left,MISS K. Irving driving Layup,[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,0.41,Missed,,,,,,,,,,,,,,,,
351,PT10M12.00S,2023-01-13T01:45:38.0Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,60,63,2023-01-13T01:45:38Z,3400000,False,,,0,,R. Williams III REBOUND (Off:0 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,350.0,4.0,4.0,0.0,,,,,,,,
352,PT10M02.00S,2023-01-13T01:45:47.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,87.20433639947439,96.32352941176471,1610612738,60,66,2023-01-13T01:45:59Z,3410000,False,232.0,68.0,1,right,J. Tatum 24' 3PT pullup (17 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,24.13,Made,17.0,D. White,1628401.0,1.0,,,,,,,,,,,,
354,PT09M55.00S,2023-01-13T01:45:56.5Z,3,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,60,66,2023-01-13T01:46:03Z,3430000,False,,,0,,B. Simmons bad pass out-of-bounds TURNOVER (1 TO),[1627732],1610612751.0,BKN,bad pass,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,1627541.0,1.0,,,,,,,,,,,,,,,,,,
