actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
166,PT10M58.00S,2022-11-29T01:08:10.2Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,25,28,2022-11-29T01:08:11Z,1650000,False,,,0,,J. Harris REBOUND (Off:0 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,164.0,3.0,3.0,0.0,,,,,,,,,,,,,
167,PT10M55.00S,2022-11-29T01:08:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626220,94.1688567674113,46.81372549019608,1610612751,27,28,2022-11-29T01:08:17Z,1660000,False,-16.0,2.0,1,right,R. O'Neale running finger roll Layup (2 PTS) (K. Irving 1 AST),"[1626220, 202681]",1610612751.0,BKN,running finger roll,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,,,,,,,,K. Irving,202681.0,1.0,,,,,,,
169,PT10M46.00S,2022-11-29T01:08:22.8Z,2,REGULAR,turnover,bad pass,[],1630181,,,1610612753,27,28,2022-11-29T01:08:36Z,1680000,False,,,0,,R. Hampton bad pass TURNOVER (2 TO),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,,,,,,,,
171,PT10M46.00S,2022-11-29T01:08:34.5Z,2,REGULAR,foul,personal,[],1629021,,,1610612751,27,28,2022-11-29T01:08:46Z,1700000,False,,,0,,M. Wagner loose ball personal FOUL (1 PF),"[1629021, 1627732]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Simmons,1627732.0,,
173,PT10M27.00S,2022-11-29T01:08:57.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627732,93.38042049934296,49.50980392156863,1610612751,27,28,2022-11-29T01:09:04Z,1720000,False,-2.0,10.0,1,right,MISS B. Simmons DUNK - blocked,"[1627732, 1629678]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,Schofield,1629678.0
174,PT10M27.00S,2022-11-29T01:08:57.9Z,2,REGULAR,block,,[],1629678,,,1610612751,27,28,2022-11-29T01:09:00Z,1730000,False,,,0,,A. Schofield BLOCK (1 BLK),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT10M27.00S,2022-11-29T01:08:57.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,27,28,2022-11-29T01:09:04Z,1740000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,173.0,,,,,,,,,,,,,,,,
177,PT10M14.00S,2022-11-29T01:09:16.8Z,2,REGULAR,3pt,Jump Shot,[],1630181,28.86005256241787,74.01960784313727,1610612753,27,28,2022-11-29T01:09:22Z,1760000,False,-120.0,219.0,1,left,MISS R. Hampton 24' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
178,PT10M09.00S,2022-11-29T01:09:21.8Z,2,REGULAR,rebound,offensive,[],1629678,,,1610612753,27,28,2022-11-29T01:09:22Z,1770000,False,,,0,,A. Schofield REBOUND (Off:1 Def:0),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Left Center,,,,177.0,1.0,0.0,1.0,,,,,,,,,,,,,
179,PT10M09.00S,2022-11-29T01:09:20.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629678,5.590000152587891,50.0,1610612753,27,28,2022-11-29T01:09:24Z,1780000,False,0.0,0.0,1,left,MISS A. Schofield tip Layup,[1629678],1610612753.0,ORL,tip,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
180,PT10M09.00S,2022-11-29T01:09:20.9Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,27,28,2022-11-29T01:09:24Z,1790000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,179.0,3.0,3.0,0.0,,,,,,,,,,,,,
181,PT10M02.00S,2022-11-29T01:09:27.9Z,2,REGULAR,3pt,Jump Shot,[],203925,71.30420499342969,21.07843137254902,1610612751,27,28,2022-11-29T01:09:32Z,1800000,False,-145.0,217.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
182,PT10M00.00S,2022-11-29T01:09:29.9Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,27,28,2022-11-29T01:09:32Z,1810000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,181.0,2.0,2.0,0.0,,,,,,,,,,,,,
183,PT09M45.00S,2022-11-29T01:09:49.1Z,2,REGULAR,foul,personal,[],1627732,,,1610612753,27,28,2022-11-29T01:09:54Z,1820000,False,,,0,,B. Simmons personal FOUL (1 PF),"[1627732, 1630181]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202007.0,1.0,0.0,Hampton,1630181.0,,
185,PT09M35.00S,2022-11-29T01:10:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630181,3.892904073587385,95.34313725490196,1610612753,27,28,2022-11-29T01:10:22Z,1840000,False,-227.0,-16.0,1,left,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
186,PT09M32.00S,2022-11-29T01:10:20.0Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,27,28,2022-11-29T01:10:22Z,1850000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,
187,PT09M26.00S,2022-11-29T01:10:26.0Z,2,REGULAR,3pt,Jump Shot,[],203552,67.36202365308804,48.77450980392157,1610612751,27,28,2022-11-29T01:10:30Z,1860000,False,-6.0,254.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
188,PT09M22.00S,2022-11-29T01:10:30.0Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,27,28,2022-11-29T01:10:30Z,1870000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,187.0,3.0,3.0,0.0,,,,,,,,,,,,,
189,PT09M13.00S,2022-11-29T01:10:37.8Z,2,REGULAR,3pt,Jump Shot,[],1629021,30.962549277266753,64.95098039215686,1610612753,27,28,2022-11-29T01:10:42Z,1880000,False,-75.0,239.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,25.0,Missed,,,,,,,,,,,,,,,,,,
190,PT09M12.00S,2022-11-29T01:10:38.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,27,28,2022-11-29T01:10:42Z,1890000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,189.0,,,,,,,,,,,,,,,,
192,PT09M03.00S,2022-11-29T01:10:57.3Z,2,REGULAR,foul,offensive,[],1627732,,,1610612751,27,28,2022-11-29T01:11:06Z,1910000,False,,,0,,B. Simmons offensive FOUL (2 PF),"[1627732, 1630532]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,202007.0,2.0,0.0,Wagner,1630532.0,,
194,PT09M03.00S,2022-11-29T01:10:57.3Z,2,REGULAR,turnover,offensive foul,[],1627732,,,1610612751,27,28,2022-11-29T01:10:57Z,1930000,False,,,0,,B. Simmons offensive foul TURNOVER (2 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,202007.0,,,,,,
195,PT09M03.00S,2022-11-29T01:11:06.1Z,2,REGULAR,substitution,out,[],1627732,,,1610612753,27,28,2022-11-29T01:11:11Z,1940000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M03.00S,2022-11-29T01:11:06.1Z,2,REGULAR,substitution,in,[],1629651,,,1610612753,27,28,2022-11-29T01:11:11Z,1950000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M48.00S,2022-11-29T01:11:27.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,28.465834428383708,24.019607843137255,1610612753,27,28,2022-11-29T01:11:35Z,1960000,False,130.0,215.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
198,PT08M46.00S,2022-11-29T01:11:29.6Z,2,REGULAR,rebound,offensive,[],1630284,,,1610612753,27,28,2022-11-29T01:11:35Z,1970000,False,,,0,,K. Harris REBOUND (Off:1 Def:0),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Right Center,,,,197.0,1.0,0.0,1.0,,,,,,,,,,,,,
199,PT08M46.00S,2022-11-29T01:11:34.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630284,5.590000152587891,50.0,1610612753,27,28,2022-11-29T01:12:30Z,1980000,False,0.0,0.0,1,left,MISS K. Harris tip Layup,[1630284],1610612753.0,ORL,tip,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
200,PT08M46.00S,2022-11-29T01:11:34.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,27,28,2022-11-29T01:12:30Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,199.0,,,,,,,,,,,,,,,,
201,PT08M46.00S,2022-11-29T01:11:35.7Z,2,REGULAR,foul,personal,[],202681,,,1610612753,27,28,2022-11-29T01:11:50Z,2000000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1630284]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,2.0,0.0,Harris,1630284.0,,
203,PT08M32.00S,2022-11-29T01:12:10.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630181,6.915243101182654,46.568627450980394,1610612753,27,28,2022-11-29T01:12:15Z,2020000,False,17.0,13.0,1,left,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
204,PT08M30.00S,2022-11-29T01:12:12.7Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,27,28,2022-11-29T01:12:15Z,2030000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,,
205,PT08M25.00S,2022-11-29T01:12:18.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,92.46057818659659,45.83333333333333,1610612751,29,28,2022-11-29T01:12:26Z,2040000,False,-21.0,18.0,1,right,K. Irving driving Layup (11 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.78,Made,11.0,,,,,,,,,,,,,,,,,
206,PT08M24.00S,2022-11-29T01:12:27.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,29,28,2022-11-29T01:12:27Z,2050000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M24.00S,2022-11-29T01:12:29.2Z,2,REGULAR,substitution,out,[],1630181,,,1610612753,29,28,2022-11-29T01:14:58Z,2060000,False,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M24.00S,2022-11-29T01:12:29.2Z,2,REGULAR,substitution,in,[],203914,,,1610612753,29,28,2022-11-29T01:14:58Z,2070000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M15.00S,2022-11-29T01:15:28.4Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612753,29,28,2022-11-29T01:15:40Z,2080000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629651, 1630532]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Wagner,1630532.0,,
211,PT08M15.00S,2022-11-29T01:15:56.7Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,29,29,2022-11-29T01:15:56Z,2100000,False,,,0,,F. Wagner Free Throw 1 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
212,PT08M15.00S,2022-11-29T01:16:11.1Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,29,30,2022-11-29T01:16:11Z,2110000,False,,,0,,F. Wagner Free Throw 2 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
213,PT07M59.00S,2022-11-29T01:16:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,91.5407358738502,42.8921568627451,1610612751,29,30,2022-11-29T01:16:32Z,2120000,False,-36.0,27.0,1,right,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
214,PT07M57.00S,2022-11-29T01:16:30.7Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,29,30,2022-11-29T01:16:32Z,2130000,False,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,213.0,4.0,4.0,0.0,,,,,,,,,,,,,
215,PT07M46.00S,2022-11-29T01:16:44.5Z,2,REGULAR,turnover,traveling,[],203914,,,1610612753,29,30,2022-11-29T01:16:52Z,2140000,False,,,0,,G. Harris traveling TURNOVER (1 TO),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,200832.0,,,,,,
216,PT07M29.00S,2022-11-29T01:17:08.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,73.27529566360053,17.647058823529413,1610612751,29,30,2022-11-29T01:17:14Z,2150000,False,-162.0,199.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
217,PT07M24.00S,2022-11-29T01:17:13.8Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,29,30,2022-11-29T01:17:14Z,2160000,False,,,0,,G. Harris REBOUND (Off:1 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,216.0,2.0,1.0,1.0,,,,,,,,,,,,,
218,PT07M14.00S,2022-11-29T01:17:23.8Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,29,30,2022-11-29T01:17:30Z,2170000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1626220]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,O'Neale,1626220.0,,,,,,,,,,
219,PT07M14.00S,2022-11-29T01:17:23.8Z,2,REGULAR,steal,,[],1626220,,,1610612751,29,30,2022-11-29T01:17:27Z,2180000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
220,PT07M09.00S,2022-11-29T01:17:29.1Z,2,REGULAR,turnover,lost ball,[],1626220,,,1610612751,29,30,2022-11-29T01:17:32Z,2190000,False,,,0,,R. O'Neale lost ball TURNOVER (1 TO),"[1626220, 1630532]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,Wagner,1630532.0,,,,,,,,,,
221,PT07M09.00S,2022-11-29T01:17:29.1Z,2,REGULAR,steal,,[],1630532,,,1610612753,29,30,2022-11-29T01:17:30Z,2200000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
222,PT07M06.00S,2022-11-29T01:17:31.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630284,5.732588699080158,95.83333333333334,1610612753,29,30,2022-11-29T01:17:37Z,2210000,False,-229.0,1.0,1,left,MISS K. Harris 3PT,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
223,PT07M04.00S,2022-11-29T01:17:33.9Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,29,30,2022-11-29T01:17:37Z,2220000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,222.0,1.0,0.0,1.0,,,,,,,,,,,,,
224,PT07M04.00S,2022-11-29T01:17:35.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630532,7.835085413929041,50.49019607843137,1610612753,29,30,2022-11-29T01:17:40Z,2230000,False,-2.0,21.0,1,left,MISS F. Wagner Layup,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
225,PT07M04.00S,2022-11-29T01:17:35.1Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,29,30,2022-11-29T01:17:40Z,2240000,False,,,0,,F. Wagner REBOUND (Off:2 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,224.0,2.0,0.0,2.0,,,,,,,,,,,,,
226,PT07M04.00S,2022-11-29T01:17:39.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630532,7.30946123521682,49.01960784313725,1610612753,29,32,2022-11-29T01:18:17Z,2250000,False,5.0,16.0,1,left,F. Wagner putback Layup (9 PTS),[1630532],1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.69,Made,9.0,,,,,,,,,,,,,,,,,
227,PT07M04.00S,2022-11-29T01:17:42.4Z,2,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612753,29,32,2022-11-29T01:18:02Z,2260000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Wagner 1 FT),"[1629651, 1630532]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,2.0,0.0,Wagner,1630532.0,,
229,PT07M04.00S,2022-11-29T01:17:53.3Z,2,REGULAR,substitution,out,[],1630284,,,1610612753,29,32,2022-11-29T01:18:01Z,2280000,False,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M04.00S,2022-11-29T01:17:53.3Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,29,32,2022-11-29T01:18:01Z,2290000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M04.00S,2022-11-29T01:17:53.3Z,2,REGULAR,substitution,out,[],1629678,,,1610612753,29,32,2022-11-29T01:18:01Z,2300000,False,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M04.00S,2022-11-29T01:17:53.3Z,2,REGULAR,substitution,in,[],1629626,,,1610612753,29,32,2022-11-29T01:18:01Z,2310000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M04.00S,2022-11-29T01:17:53.3Z,2,REGULAR,substitution,in,[],1631216,,,1610612753,29,32,2022-11-29T01:18:01Z,2320000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M04.00S,2022-11-29T01:17:53.3Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,29,32,2022-11-29T01:18:01Z,2330000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M04.00S,2022-11-29T01:18:12.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630532,,,1610612753,29,32,2022-11-29T01:18:14Z,2340000,False,,,0,,MISS F. Wagner Free Throw 1 of 1,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT07M01.00S,2022-11-29T01:18:15.1Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,29,32,2022-11-29T01:18:14Z,2350000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,235.0,4.0,4.0,0.0,,,,,,,,,,,,,
237,PT06M48.00S,2022-11-29T01:18:27.1Z,2,REGULAR,3pt,Jump Shot,[],202681,69.59592641261499,24.754901960784316,1610612751,29,32,2022-11-29T01:18:33Z,2360000,False,-126.0,233.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
238,PT06M45.00S,2022-11-29T01:18:30.1Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,29,32,2022-11-29T01:18:33Z,2370000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,237.0,4.0,2.0,2.0,,,,,,,,,,,,,
239,PT06M43.00S,2022-11-29T01:18:32.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629651,93.38042049934296,50.49019607843137,1610612751,31,32,2022-11-29T01:18:36Z,2380000,False,2.0,10.0,1,right,N. Claxton turnaround Hook (4 PTS),[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.0,Made,4.0,,,,,,,,,,,,,,,,,
240,PT06M26.00S,2022-11-29T01:18:48.1Z,2,REGULAR,3pt,Jump Shot,[],203914,22.683968462549277,87.99019607843137,1610612753,31,35,2022-11-29T01:18:53Z,2390000,False,-190.0,161.0,1,left,G. Harris 24' 3PT  (8 PTS) (F. Wagner 1 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,24.88,Made,8.0,,,,,,,,F. Wagner,1630532.0,1.0,,,,,,,
242,PT06M02.00S,2022-11-29T01:19:11.7Z,2,REGULAR,2pt,Jump Shot,[],202681,83.26215505913272,67.40196078431373,1610612751,33,35,2022-11-29T01:19:15Z,2410000,False,87.0,105.0,1,right,K. Irving 13' pullup Jump Shot (13 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,13.62,Made,13.0,,,,,,,,,,,,,,,,,
243,PT05M49.00S,2022-11-29T01:19:29.1Z,2,REGULAR,turnover,backcourt,[],1631094,,,1610612753,33,35,2022-11-29T01:19:52Z,2420000,False,,,0,,P. Banchero backcourt TURNOVER (2 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,,,,,,,
244,PT05M49.00S,2022-11-29T01:19:34.6Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,33,35,2022-11-29T01:19:42Z,2430000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M49.00S,2022-11-29T01:19:34.6Z,2,REGULAR,substitution,out,[],203925,,,1610612751,33,35,2022-11-29T01:19:42Z,2440000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M49.00S,2022-11-29T01:19:34.6Z,2,REGULAR,substitution,out,[],1630532,,,1610612751,33,35,2022-11-29T01:19:42Z,2450000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M49.00S,2022-11-29T01:19:34.6Z,2,REGULAR,substitution,in,[],201142,,,1610612751,33,35,2022-11-29T01:19:42Z,2460000,False,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M49.00S,2022-11-29T01:19:34.6Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,33,35,2022-11-29T01:19:42Z,2470000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
