actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
331,PT00M00.00S,2023-04-08T00:33:13.2Z,2,REGULAR,3pt,Jump Shot,[],1630591,66.3107752956636,46.07843137254902,1610612753,58,39,2023-04-08T00:33:23Z,3250000,False,20.0,571.0,1,left,MISS J. Suggs 57' running pullup 3PT,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,57.11,Missed,,,,,,,,,,,,,,,
332,PT00M00.00S,2023-04-08T00:33:13.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,58,39,2023-04-08T00:33:23Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,331.0,,,,,,,,,,
333,PT00M00.00S,2023-04-08T00:33:17.2Z,2,REGULAR,period,end,[],0,,,1610612753,58,39,2023-04-08T00:33:17Z,3270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-04-08T00:47:36.0Z,3,REGULAR,substitution,out,['startperiod'],1626220,,,1610612753,58,39,2023-04-08T00:48:17Z,3280000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-04-08T00:47:36.0Z,3,REGULAR,substitution,out,['startperiod'],203925,,,1610612753,58,39,2023-04-08T00:48:17Z,3290000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-04-08T00:47:36.0Z,3,REGULAR,substitution,out,['startperiod'],1629643,,,1610612753,58,39,2023-04-08T00:48:17Z,3300000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-04-08T00:47:36.0Z,3,REGULAR,substitution,in,['startperiod'],1628969,,,1610612753,58,39,2023-04-08T00:48:17Z,3310000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-04-08T00:47:36.0Z,3,REGULAR,substitution,in,['startperiod'],1629661,,,1610612753,58,39,2023-04-08T00:48:17Z,3320000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-04-08T00:47:36.0Z,3,REGULAR,substitution,in,['startperiod'],1629048,,,1610612753,58,39,2023-04-08T00:48:17Z,3330000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-04-08T00:48:36.5Z,3,REGULAR,period,start,[],0,,,1610612753,58,39,2023-04-08T00:48:36Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M41.00S,2023-04-08T00:48:54.7Z,3,REGULAR,2pt,Jump Shot,[],1628365,91.93495400788436,12.009803921568627,1610612753,58,39,2023-04-08T00:49:00Z,3350000,False,-190.0,23.0,1,right,MISS M. Fultz 19' step back Shot,[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left,,,,19.14,Missed,,,,,,,,,,,,,,,
342,PT11M37.00S,2023-04-08T00:48:58.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,58,39,2023-04-08T00:49:00Z,3360000,False,,,0,,N. Claxton REBOUND (Off:2 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left,,,,,,,,,,341.0,,,,,,9.0,7.0,2.0,,
343,PT11M28.00S,2023-04-08T00:49:07.1Z,3,REGULAR,2pt,Jump Shot,[],1628969,20.581471747700395,51.71568627450981,1610612751,60,39,2023-04-08T00:49:10Z,3370000,False,-9.0,141.0,1,left,M. Bridges 14' pullup Jump Shot (12 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,14.13,Made,12.0,,,,,,,,,,,,,,
344,PT11M18.00S,2023-04-08T00:49:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,94.43166885676742,45.09803921568628,1610612753,60,39,2023-04-08T00:49:23Z,3380000,False,-25.0,0.0,1,right,MISS F. Wagner cutting Layup,[1630532],1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.45,Missed,,,,,,,,,,,,,,,
345,PT11M13.00S,2023-04-08T00:49:22.5Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,60,39,2023-04-08T00:49:23Z,3390000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,344.0,,,,,,7.0,5.0,2.0,,
346,PT11M13.00S,2023-04-08T00:49:22.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629048,94.40999984741211,50.0,1610612753,60,41,2023-04-08T00:49:22Z,3400000,False,0.0,0.0,1,right,G. Bitadze tip DUNK (6 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,,0.0,Made,6.0,,,,,,,,,,,,,,
347,PT10M58.00S,2023-04-08T00:49:37.0Z,3,REGULAR,2pt,Jump Shot,[],203915,12.040078843626807,33.82352941176471,1610612751,60,41,2023-04-08T00:49:46Z,3410000,False,81.0,61.0,1,left,MISS S. Dinwiddie 10' driving floating bank Shot,[203915],1610612751.0,BKN,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,10.11,Missed,,,,,,,,,,,,,,,
348,PT10M55.00S,2023-04-08T00:49:40.0Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,60,41,2023-04-08T00:49:46Z,3420000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:6),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Right,,,,,,,,,,347.0,,,,,,8.0,6.0,2.0,,
349,PT10M54.00S,2023-04-08T00:49:42.2Z,3,REGULAR,turnover,bad pass,[],1629048,,,1610612753,60,41,2023-04-08T00:49:50Z,3430000,False,,,0,,G. Bitadze bad pass TURNOVER (3 TO),"[1629048, 203915]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,3.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,,
350,PT10M54.00S,2023-04-08T00:49:42.2Z,3,REGULAR,steal,,[],203915,,,1610612751,60,41,2023-04-08T00:49:44Z,3440000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
351,PT10M50.00S,2023-04-08T00:49:47.9Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612751,60,41,2023-04-08T00:50:04Z,3450000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630175, 1629661]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,1.0,0.0,Johnson,1629661.0,,,,,
353,PT10M50.00S,2023-04-08T00:50:18.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629661,,,1610612751,61,41,2023-04-08T00:50:18Z,3470000,False,,,0,,C. Johnson Free Throw 1 of 2 (9 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
354,PT10M50.00S,2023-04-08T00:50:30.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629661,,,1610612751,62,41,2023-04-08T00:50:30Z,3480000,False,,,0,,C. Johnson Free Throw 2 of 2 (10 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
355,PT10M44.00S,2023-04-08T00:50:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,85.3646517739816,57.59803921568627,1610612753,62,43,2023-04-08T00:50:46Z,3490000,False,38.0,85.0,1,right,C. Anthony 9' floating Jump Shot (6 PTS) (M. Fultz 4 AST),"[1630175, 1628365]",1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,9.32,Made,6.0,M. Fultz,1628365.0,4.0,,,,,,,,,,,
356,PT10M31.00S,2023-04-08T00:50:51.2Z,3,REGULAR,2pt,Jump Shot,[],1628969,22.552562417871222,46.568627450980394,1610612751,62,43,2023-04-08T00:50:57Z,3500000,False,17.0,159.0,1,left,MISS M. Bridges 16' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,16.04,Missed,,,,,,,,,,,,,,,
357,PT10M26.00S,2023-04-08T00:50:56.6Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,62,43,2023-04-08T00:50:56Z,3510000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Center,,,,,,,,,,356.0,,,,,,1.0,0.0,1.0,,
359,PT10M20.00S,2023-04-08T00:51:02.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,25.837713534822605,81.37254901960785,1610612751,62,43,2023-04-08T00:51:07Z,3520000,False,-157.0,190.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,24.67,Missed,,,,,,,,,,,,,,,
360,PT10M17.00S,2023-04-08T00:51:05.7Z,3,REGULAR,rebound,offensive,[],1629661,,,1610612751,62,43,2023-04-08T00:51:07Z,3530000,False,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,359.0,,,,,,3.0,2.0,1.0,,
361,PT10M13.00S,2023-04-08T00:51:10.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,2.447437582128778,96.81372549019608,1610612751,65,43,2023-04-08T00:51:14Z,3540000,False,-234.0,-29.0,1,left,D. Finney-Smith 3PT  (3 PTS) (S. Dinwiddie 10 AST),"[1627827, 203915]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,23.6,Made,3.0,S. Dinwiddie,203915.0,10.0,,,,,,,,,,,
363,PT09M57.00S,2023-04-08T00:51:26.1Z,3,REGULAR,3pt,Jump Shot,[],1630175,72.61826544021025,17.15686274509804,1610612753,65,43,2023-04-08T00:51:31Z,3560000,False,-164.0,205.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,26.26,Missed,,,,,,,,,,,,,,,
364,PT09M53.00S,2023-04-08T00:51:30.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,65,43,2023-04-08T00:51:31Z,3570000,False,,,0,,N. Claxton REBOUND (Off:2 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,363.0,,,,,,10.0,8.0,2.0,,
365,PT09M42.00S,2023-04-08T00:51:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.601182654402102,48.77450980392157,1610612751,67,43,2023-04-08T00:51:44Z,3580000,False,6.0,0.0,1,left,M. Bridges driving Layup (14 PTS) (S. Dinwiddie 11 AST),"[1628969, 203915]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,0.61,Made,14.0,S. Dinwiddie,203915.0,11.0,,,,,,,,,,,
367,PT09M31.00S,2023-04-08T00:51:52.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.9060446780552,52.20588235294118,1610612753,67,45,2023-04-08T00:51:57Z,3600000,False,11.0,5.0,1,right,F. Wagner alley-oop Layup (8 PTS) (M. Fultz 5 AST),"[1630532, 1628365]",1610612753.0,ORL,alley-oop,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,1.2,Made,8.0,M. Fultz,1628365.0,5.0,,,,,,,,,,,
369,PT09M14.00S,2023-04-08T00:52:08.4Z,3,REGULAR,2pt,Jump Shot,[],1629661,11.514454664914586,68.13725490196079,1610612751,67,45,2023-04-08T00:52:13Z,3620000,False,-91.0,56.0,1,left,MISS C. Johnson 10' turnaround fadeaway Shot,[1629661],1610612751.0,BKN,turnaround fadeaway,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,10.64,Missed,,,,,,,,,,,,,,,
370,PT09M12.00S,2023-04-08T00:52:10.4Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,67,45,2023-04-08T00:52:13Z,3630000,False,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,,,,,,,369.0,,,,,,5.0,5.0,0.0,,
371,PT09M05.00S,2023-04-08T00:52:17.8Z,3,REGULAR,3pt,Jump Shot,[],1629048,66.17936925098554,48.77450980392157,1610612753,67,45,2023-04-08T00:52:22Z,3640000,False,-6.0,265.0,1,right,MISS G. Bitadze 26' 3PT,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,26.55,Missed,,,,,,,,,,,,,,,
372,PT09M02.00S,2023-04-08T00:52:20.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,67,45,2023-04-08T00:52:22Z,3650000,False,,,0,,N. Claxton REBOUND (Off:2 Def:9),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,371.0,,,,,,11.0,9.0,2.0,,
373,PT08M52.00S,2023-04-08T00:52:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.835085413929041,43.872549019607845,1610612751,67,45,2023-04-08T00:52:35Z,3660000,False,31.0,21.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,3.72,Missed,,,,,,,,,,,,,,,
374,PT08M50.00S,2023-04-08T00:52:33.6Z,3,REGULAR,rebound,offensive,[],203915,,,1610612751,67,45,2023-04-08T00:52:33Z,3670000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:5),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,373.0,,,,,,6.0,5.0,1.0,,
375,PT08M43.00S,2023-04-08T00:52:39.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,31.225361366622867,44.6078431372549,1610612751,67,45,2023-04-08T00:52:44Z,3680000,False,27.0,241.0,1,left,MISS M. Bridges 24' step back 3PT,[1628969],1610612751.0,BKN,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,24.25,Missed,,,,,,,,,,,,,,,
376,PT08M39.00S,2023-04-08T00:52:43.9Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,67,45,2023-04-08T00:52:44Z,3690000,False,,,0,,C. Anthony REBOUND (Off:0 Def:6),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,375.0,,,,,,6.0,6.0,0.0,,
377,PT08M29.00S,2023-04-08T00:52:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.67214191852825,49.50980392156863,1610612753,67,45,2023-04-08T00:52:57Z,3700000,False,-2.0,26.0,1,right,MISS F. Wagner cutting Layup - blocked,"[1630532, 1627827]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.59,Missed,,,,,,,,,,,,,,Finney-Smith,1627827.0
378,PT08M29.00S,2023-04-08T00:52:53.6Z,3,REGULAR,block,,[],1627827,,,1610612753,67,45,2023-04-08T00:52:56Z,3710000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
379,PT08M26.00S,2023-04-08T00:52:56.6Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,67,45,2023-04-08T00:52:57Z,3720000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,377.0,,,,,,2.0,1.0,1.0,,
380,PT08M25.00S,2023-04-08T00:53:01.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1629661,6.783837056504599,49.50980392156863,1610612751,69,45,2023-04-08T00:54:40Z,3730000,False,2.0,11.0,1,left,C. Johnson running finger roll Layup (12 PTS) (S. Dinwiddie 12 AST),"[1629661, 203915]",1610612751.0,BKN,running finger roll,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,1.16,Made,12.0,S. Dinwiddie,203915.0,12.0,,,,,,,,,,,
382,PT08M25.00S,2023-04-08T00:53:08.6Z,3,REGULAR,violation,defensive goaltending,[],1628365,,,1610612751,69,45,2023-04-08T00:53:25Z,3750000,False,,,0,,M. Fultz defensive goaltending VIOLATION,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,200833.0,,,,,,,,,
383,PT08M12.00S,2023-04-08T00:53:24.6Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,69,45,2023-04-08T00:53:28Z,3760000,False,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1629651]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,2.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
384,PT08M12.00S,2023-04-08T00:53:24.6Z,3,REGULAR,steal,,[],1629651,,,1610612751,69,45,2023-04-08T01:01:00Z,3770000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT08M06.00S,2023-04-08T00:53:30.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628969,7.835085413929041,47.549019607843135,1610612751,69,45,2023-04-08T00:56:50Z,3780000,False,12.0,21.0,1,left,MISS M. Bridges running Layup,[1628969],1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,2.44,Missed,,,,,,,,,,,,,,,
386,PT08M04.00S,2023-04-08T00:53:32.9Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,69,45,2023-04-08T00:53:34Z,3790000,False,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,385.0,,,,,,3.0,3.0,0.0,,
387,PT07M52.00S,2023-04-08T00:53:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.06636005256242,59.068627450980394,1610612753,69,45,2023-04-08T00:53:52Z,3800000,False,45.0,22.0,1,right,MISS J. Suggs driving Layup,[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,5.04,Missed,,,,,,,,,,,,,,,
388,PT07M47.00S,2023-04-08T00:53:49.8Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,69,45,2023-04-08T00:53:49Z,3810000,False,,,0,,J. Suggs REBOUND (Off:1 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,387.0,,,,,,4.0,3.0,1.0,,
389,PT07M47.00S,2023-04-08T00:53:49.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630591,94.40999984741211,50.0,1610612753,69,45,2023-04-08T00:57:25Z,3820000,False,0.0,0.0,1,right,MISS J. Suggs putback Layup,[1630591],1610612753.0,ORL,putback,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
390,PT07M47.00S,2023-04-08T00:53:49.8Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,69,45,2023-04-08T00:53:54Z,3830000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:6),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,389.0,,,,,,9.0,6.0,3.0,,
391,PT07M44.00S,2023-04-08T00:53:52.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,94.40999984741211,50.0,1610612753,69,47,2023-04-08T00:53:52Z,3840000,False,0.0,0.0,1,right,G. Bitadze tip Layup (8 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,,0.0,Made,8.0,,,,,,,,,,,,,,
392,PT07M27.00S,2023-04-08T00:54:09.7Z,3,REGULAR,3pt,Jump Shot,[],203915,24.917871222076215,84.31372549019608,1610612751,69,47,2023-04-08T00:54:14Z,3850000,False,-172.0,182.0,1,left,MISS S. Dinwiddie 24' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,24.99,Missed,,,,,,,,,,,,,,,
393,PT07M24.00S,2023-04-08T00:54:12.7Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,69,47,2023-04-08T00:54:14Z,3860000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:7),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,392.0,,,,,,10.0,7.0,3.0,,
394,PT07M13.00S,2023-04-08T00:54:23.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,94.43166885676742,57.84313725490197,1610612753,69,47,2023-04-08T00:54:28Z,3870000,False,39.0,0.0,1,right,MISS F. Wagner driving bank Hook,[1630532],1610612753.0,ORL,driving bank,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.92,Missed,,,,,,,,,,,,,,,
395,PT07M12.00S,2023-04-08T00:54:25.5Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,69,47,2023-04-08T00:54:25Z,3880000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:7),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,394.0,,,,,,11.0,7.0,4.0,,
396,PT07M10.00S,2023-04-08T00:54:27.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,92.32917214191852,46.568627450980394,1610612753,69,49,2023-04-08T00:54:31Z,3890000,False,-17.0,20.0,1,right,G. Bitadze reverse Layup (10 PTS),[1629048],1610612753.0,ORL,reverse,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,2.61,Made,10.0,,,,,,,,,,,,,,
397,PT06M52.00S,2023-04-08T00:54:45.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,12.697109067017081,53.431372549019606,1610612751,69,49,2023-04-08T00:54:50Z,3900000,False,-17.0,67.0,1,left,MISS D. Finney-Smith 6' driving floating Shot,[1627827],1610612751.0,BKN,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,6.91,Missed,,,,,,,,,,,,,,,
398,PT06M48.00S,2023-04-08T00:54:49.3Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,69,49,2023-04-08T00:54:50Z,3910000,False,,,0,,J. Suggs REBOUND (Off:1 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,397.0,,,,,,5.0,4.0,1.0,,
399,PT06M45.00S,2023-04-08T00:54:51.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,70.51576872536137,25.0,1610612753,69,49,2023-04-08T00:54:56Z,3920000,False,-125.0,225.0,1,right,MISS J. Suggs 25' running pullup 3PT,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,25.71,Missed,,,,,,,,,,,,,,,
400,PT06M42.00S,2023-04-08T00:54:54.8Z,3,REGULAR,rebound,defensive,[],203915,,,1610612751,69,49,2023-04-08T00:54:56Z,3930000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:6),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,399.0,,,,,,7.0,6.0,1.0,,
401,PT06M38.00S,2023-04-08T00:55:03.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,69,49,2023-04-08T00:55:03Z,3940000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M38.00S,2023-04-08T00:55:04.5Z,3,REGULAR,substitution,out,[],1628365,,,1610612751,69,49,2023-04-08T00:57:39Z,3950000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M38.00S,2023-04-08T00:55:04.5Z,3,REGULAR,substitution,in,[],1631216,,,1610612751,69,49,2023-04-08T00:57:39Z,3960000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M28.00S,2023-04-08T00:58:07.7Z,3,REGULAR,2pt,Jump Shot,[],1628969,8.886333771353483,29.901960784313726,1610612751,69,49,2023-04-08T00:58:12Z,3970000,False,100.0,31.0,1,left,MISS M. Bridges 10' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,10.52,Missed,,,,,,,,,,,,,,,
