actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
514,PT00M05.60S,2023-02-08T02:14:23.9Z,3,REGULAR,substitution,in,[],1628470,,,1610612756,81,86,2023-02-08T02:15:11Z,5000000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M05.60S,2023-02-08T02:14:38.8Z,3,REGULAR,substitution,out,[],1629111,,,1610612756,81,86,2023-02-08T02:15:11Z,5010000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M05.60S,2023-02-08T02:14:38.8Z,3,REGULAR,substitution,in,[],1630240,,,1610612756,81,86,2023-02-08T02:15:11Z,5020000,False,,,0,,SUB in: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M05.60S,2023-02-08T02:14:59.5Z,3,REGULAR,freethrow,1 of 1,[],1628969,,,1610612756,81,87,2023-02-08T02:14:59Z,5030000,False,,,0,,M. Bridges Free Throw 1 of 1 (19 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,19.0,,,,,,,,,,,,
518,PT00M01.20S,2023-02-08T02:15:08.6Z,3,REGULAR,3pt,Jump Shot,[],1628410,69.46452036793693,16.176470588235293,1610612751,81,87,2023-02-08T02:23:38Z,5040000,False,-169.0,235.0,1,right,MISS E. Sumner 28' pullup 3PT,[1628410],1610612751.0,BKN,pullup,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Left Center,28.91,Missed,,,,,,,,,,,,,,,,,,
519,PT00M01.20S,2023-02-08T02:15:08.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,81,87,2023-02-08T02:15:16Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,518.0,,,,,,,,,,,,,,,,,
520,PT00M00.00S,2023-02-08T02:15:15.6Z,3,REGULAR,period,end,[],0,,,1610612751,81,87,2023-02-08T02:15:15Z,5060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,out,['startperiod'],203933,,,1610612751,81,87,2023-02-08T02:17:55Z,5070000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,out,['startperiod'],1628410,,,1610612751,81,87,2023-02-08T02:17:55Z,5080000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,81,87,2023-02-08T02:17:55Z,5090000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,out,['startperiod'],1629651,,,1610612751,81,87,2023-02-08T02:17:55Z,5100000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612751,81,87,2023-02-08T02:17:55Z,5110000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,out,['startperiod'],1630688,,,1610612751,81,87,2023-02-08T02:17:55Z,5120000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612751,81,87,2023-02-08T02:17:55Z,5130000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,in,['startperiod'],203925,,,1610612751,81,87,2023-02-08T02:17:55Z,5140000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,in,['startperiod'],1627732,,,1610612751,81,87,2023-02-08T02:17:55Z,5150000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,in,['startperiod'],1626220,,,1610612751,81,87,2023-02-08T02:17:55Z,5160000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,in,['startperiod'],1630696,,,1610612751,81,87,2023-02-08T02:17:55Z,5170000,False,,,0,,SUB in: D. Smith,[1630696],1610612751.0,BKN,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,in,['startperiod'],1629111,,,1610612751,81,87,2023-02-08T02:17:55Z,5180000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612751,81,87,2023-02-08T02:17:55Z,5190000,False,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2023-02-08T02:17:31.1Z,4,REGULAR,substitution,in,['startperiod'],1627814,,,1610612751,81,87,2023-02-08T02:17:55Z,5200000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2023-02-08T02:18:49.6Z,4,REGULAR,period,start,[],0,,,1610612756,81,87,2023-02-08T02:18:49Z,5210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M40.00S,2023-02-08T02:19:09.0Z,4,REGULAR,3pt,Jump Shot,[],1627814,21.632720105124836,93.13725490196079,1610612756,81,90,2023-02-08T02:19:15Z,5220000,False,-216.0,151.0,1,left,D. Lee 26' 3PT  (5 PTS) (S. Lee 3 AST),"[1627814, 1630240]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,26.32,Made,,,,,,5.0,,,,S. Lee,1630240.0,3.0,,,,,,
540,PT11M27.00S,2023-02-08T02:19:22.4Z,4,REGULAR,turnover,bad pass,[],1627732,,,1610612751,81,90,2023-02-08T02:19:30Z,5240000,False,,,0,,B. Simmons bad pass TURNOVER (2 TO),"[1627732, 1629661]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Johnson,1629661.0,,,,,,,,,
541,PT11M27.00S,2023-02-08T02:19:22.4Z,4,REGULAR,steal,,[],1629661,,,1610612756,81,90,2023-02-08T02:19:25Z,5250000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT11M21.00S,2023-02-08T02:19:27.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,32.933639947437584,49.26470588235294,1610612756,81,90,2023-02-08T02:19:33Z,5260000,False,4.0,257.0,1,left,MISS C. Johnson 25' running pullup 3PT,[1629661],1610612756.0,PHX,running pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
543,PT11M19.00S,2023-02-08T02:19:29.6Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612756,81,90,2023-02-08T02:19:29Z,5270000,False,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,542.0,3.0,2.0,1.0,,,,,,,,,,,,,,
544,PT11M06.00S,2023-02-08T02:19:43.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629661,4.944152431011826,47.549019607843135,1610612756,81,92,2023-02-08T02:19:49Z,5280000,False,12.0,-6.0,1,left,C. Johnson driving reverse Layup (12 PTS) (J. Landale 1 AST),"[1629661, 1629111]",1610612756.0,PHX,driving reverse,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,12.0,,,,J. Landale,1629111.0,1.0,,,,,,
546,PT10M55.00S,2023-02-08T02:19:57.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,81,92,2023-02-08T02:19:57Z,5300000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M41.00S,2023-02-08T02:23:38.3Z,4,REGULAR,3pt,Jump Shot,[],1626220,66.44218134034165,63.23529411764706,1610612751,81,92,2023-02-08T02:23:46Z,5310000,False,66.0,263.0,1,right,MISS R. O'Neale 27' pullup 3PT,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,27.11,Missed,,,,,,,,,,,,,,,,,,
548,PT10M37.00S,2023-02-08T02:23:42.3Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,81,92,2023-02-08T02:23:46Z,5320000,False,,,0,,C. Johnson REBOUND (Off:2 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,547.0,5.0,3.0,2.0,,,,,,,,,,,,,,
549,PT10M25.00S,2023-02-08T02:23:54.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,13.222733245729303,44.36274509803921,1610612756,81,92,2023-02-08T02:26:03Z,5330000,False,28.0,72.0,1,left,MISS C. Johnson 7' driving floating Shot,[1629661],1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
550,PT10M22.00S,2023-02-08T02:23:57.1Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,81,92,2023-02-08T02:23:58Z,5340000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,549.0,2.0,2.0,0.0,,,,,,,,,,,,,,
551,PT10M17.00S,2023-02-08T02:24:01.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630696,91.93495400788436,51.225490196078425,1610612751,83,92,2023-02-08T02:24:06Z,5350000,False,6.0,23.0,1,right,D. Smith running Layup (2 PTS),[1630696],1610612751.0,BKN,running,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,2.0,,,,,,,,,,,,
552,PT10M00.00S,2023-02-08T02:24:25.0Z,4,REGULAR,foul,personal,[],203925,,,1610612756,83,92,2023-02-08T02:24:58Z,5360000,False,,,0,,J. Harris personal FOUL (1 PF),"[203925, 1629111]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,,,,,,,,1.0,0.0,Landale,1629111.0,,
554,PT10M00.00S,2023-02-08T02:24:37.0Z,4,REGULAR,substitution,out,[],201988,,,1610612756,83,92,2023-02-08T02:24:40Z,5380000,False,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M00.00S,2023-02-08T02:24:37.0Z,4,REGULAR,substitution,in,[],203933,,,1610612756,83,92,2023-02-08T02:24:40Z,5390000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M50.00S,2023-02-08T02:24:56.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,12.565703022339028,46.81372549019608,1610612756,83,94,2023-02-08T02:25:11Z,5400000,False,16.0,66.0,1,left,J. Landale 6' turnaround Hook (7 PTS) (D. Lee 3 AST),"[1629111, 1627814]",1610612756.0,PHX,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,,,,,,7.0,,,,D. Lee,1627814.0,3.0,,,,,,
557,PT09M41.00S,2023-02-08T02:25:10.1Z,4,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,83,94,2023-02-08T02:25:17Z,5410000,False,,,0,,B. Simmons lost ball out-of-bounds TURNOVER (3 TO),[1627732],1610612751.0,BKN,lost ball,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,3.0,,,,,,,,,,,
559,PT09M27.00S,2023-02-08T02:25:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,5.601182654402102,52.450980392156865,1610612756,83,96,2023-02-08T02:25:34Z,5420000,False,-12.0,0.0,1,left,C. Johnson cutting Layup (14 PTS) (S. Lee 4 AST),"[1629661, 1630240]",1610612756.0,PHX,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,14.0,,,,S. Lee,1630240.0,4.0,,,,,,
561,PT09M09.00S,2023-02-08T02:25:46.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630696,92.85479632063075,52.20588235294118,1610612751,83,96,2023-02-08T02:25:50Z,5440000,False,11.0,15.0,1,right,MISS D. Smith driving Layup - blocked,"[1630696, 1628470]",1610612751.0,BKN,driving,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,Craig,1628470.0
562,PT09M09.00S,2023-02-08T02:25:46.3Z,4,REGULAR,block,,[],1628470,,,1610612751,83,96,2023-02-08T02:25:48Z,5450000,False,,,0,,T. Craig BLOCK (2 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
563,PT09M08.00S,2023-02-08T02:25:47.3Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612756,83,96,2023-02-08T02:25:50Z,5460000,False,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,561.0,3.0,2.0,1.0,,,,,,,,,,,,,,
564,PT09M03.00S,2023-02-08T02:25:53.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630240,3.630091984231275,95.09803921568627,1610612756,83,96,2023-02-08T02:26:02Z,5470000,False,-225.0,-18.0,1,left,MISS S. Lee running 3PT,[1630240],1610612756.0,PHX,running,,,Lee,S. Lee,,,,,Left Corner 3,24+ Left,22.62,Missed,,,,,,,,,,,,,,,,,,
565,PT09M00.00S,2023-02-08T02:25:55.9Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612756,83,96,2023-02-08T02:25:55Z,5480000,False,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Left Corner 3,24+ Left,,,564.0,4.0,2.0,2.0,,,,,,,,,,,,,,
566,PT08M58.00S,2023-02-08T02:25:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fastbreak']",1629111,8.623521681997373,48.28431372549019,1610612756,83,96,2023-02-08T02:26:06Z,5490000,False,9.0,29.0,1,left,MISS J. Landale putback Layup - blocked,"[1629111, 1627732]",1610612756.0,PHX,putback,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,Simmons,1627732.0
567,PT08M58.00S,2023-02-08T02:25:57.1Z,4,REGULAR,block,,[],1627732,,,1610612756,83,96,2023-02-08T02:25:59Z,5500000,False,,,0,,B. Simmons BLOCK (1 BLK),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT08M56.00S,2023-02-08T02:25:59.1Z,4,REGULAR,rebound,defensive,[],1630696,,,1610612751,83,96,2023-02-08T02:26:06Z,5510000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612751.0,BKN,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,566.0,1.0,1.0,0.0,,,,,,,,,,,,,,
569,PT08M51.00S,2023-02-08T02:26:05.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630696,68.01905387647832,61.029411764705884,1610612751,86,96,2023-02-08T02:26:09Z,5520000,False,55.0,248.0,1,right,D. Smith 25' 3PT running (5 PTS) (B. Simmons 6 AST),"[1630696, 1627732]",1610612751.0,BKN,running,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,25.41,Made,,,,,,5.0,,,,B. Simmons,1627732.0,6.0,,,,,,
571,PT08M35.00S,2023-02-08T02:26:26.0Z,4,REGULAR,turnover,out-of-bounds,[],1629111,,,1610612756,86,96,2023-02-08T02:30:51Z,5540000,False,,,0,,J. Landale step out-of-bounds TURNOVER (2 TO),[1629111],1610612756.0,PHX,step,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,202035.0,,2.0,,,,,,,,,,,
572,PT08M35.00S,2023-02-08T02:26:28.7Z,4,REGULAR,substitution,out,[],1626220,,,1610612751,86,96,2023-02-08T02:26:37Z,5550000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M35.00S,2023-02-08T02:26:28.7Z,4,REGULAR,substitution,out,[],203925,,,1610612751,86,96,2023-02-08T02:26:37Z,5560000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M35.00S,2023-02-08T02:26:28.7Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,86,96,2023-02-08T02:26:37Z,5570000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M35.00S,2023-02-08T02:26:28.7Z,4,REGULAR,substitution,in,[],1630560,,,1610612751,86,96,2023-02-08T02:26:37Z,5580000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M20.00S,2023-02-08T02:27:05.5Z,4,REGULAR,foul,personal,[],1629111,,,1610612751,86,96,2023-02-08T02:27:18Z,5590000,False,,,0,,J. Landale personal FOUL (2 PF),"[1629111, 1630560]",1610612756.0,PHX,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Right Center,,,,,,,202056.0,,,,,,,,2.0,0.0,Thomas,1630560.0,,
578,PT08M20.00S,2023-02-08T02:27:10.3Z,4,REGULAR,substitution,out,[],1627814,,,1610612751,86,96,2023-02-08T02:27:20Z,5610000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M20.00S,2023-02-08T02:27:10.3Z,4,REGULAR,substitution,out,[],1629111,,,1610612751,86,96,2023-02-08T02:27:20Z,5620000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M20.00S,2023-02-08T02:27:10.3Z,4,REGULAR,substitution,in,[],1628969,,,1610612751,86,96,2023-02-08T02:27:20Z,5630000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M20.00S,2023-02-08T02:27:10.3Z,4,REGULAR,substitution,in,[],1629028,,,1610612751,86,96,2023-02-08T02:27:20Z,5640000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M10.00S,2023-02-08T02:27:36.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203933,89.04402102496715,3.431372549019608,1610612751,89,96,2023-02-08T02:27:43Z,5650000,False,-233.0,50.0,1,right,T. Warren 3PT  (7 PTS) (C. Thomas 3 AST),"[203933, 1630560]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,23.82,Made,,,,,,7.0,,,,C. Thomas,1630560.0,3.0,,,,,,
584,PT07M55.00S,2023-02-08T02:27:51.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,8.09789750328515,53.18627450980392,1610612756,89,96,2023-02-08T02:27:55Z,5670000,False,-16.0,24.0,1,left,MISS S. Lee driving Layup,[1630240],1610612756.0,PHX,driving,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,,,,,,,
585,PT07M54.00S,2023-02-08T02:27:52.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,89,96,2023-02-08T02:27:55Z,5680000,False,,,0,,N. Claxton REBOUND (Off:3 Def:10),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,584.0,13.0,10.0,3.0,,,,,,,,,,,,,,
586,PT07M47.00S,2023-02-08T02:27:59.1Z,4,REGULAR,turnover,bad pass,[],1627732,,,1610612751,89,96,2023-02-08T02:28:07Z,5690000,False,,,0,,B. Simmons bad pass TURNOVER (4 TO),"[1627732, 1630240]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,4.0,Lee,1630240.0,,,,,,,,,
587,PT07M47.00S,2023-02-08T02:27:59.1Z,4,REGULAR,steal,,[],1630240,,,1610612756,89,96,2023-02-08T02:28:00Z,5700000,False,,,0,,S. Lee STEAL (1 STL),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
588,PT07M42.00S,2023-02-08T02:28:04.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630240,5.995400788436268,55.392156862745104,1610612756,89,96,2023-02-08T02:28:11Z,5710000,False,-27.0,4.0,1,left,MISS S. Lee running Layup,[1630240],1610612756.0,PHX,running,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
589,PT07M42.00S,2023-02-08T02:28:07.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,89,96,2023-02-08T02:28:07Z,5720000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,588.0,,,,,,,,,,,,,,,,,
591,PT07M42.00S,2023-02-08T02:28:10.9Z,4,REGULAR,substitution,out,[],1630240,,,1610612751,89,96,2023-02-08T02:28:18Z,5740000,False,,,0,,SUB out: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M42.00S,2023-02-08T02:28:10.9Z,4,REGULAR,substitution,in,[],101108,,,1610612751,89,96,2023-02-08T02:28:18Z,5750000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M23.00S,2023-02-08T02:28:43.3Z,4,REGULAR,2pt,Jump Shot,[],203933,84.57621550591328,82.59803921568627,1610612751,91,96,2023-02-08T02:28:47Z,5760000,False,163.0,92.0,1,right,T. Warren 18' pullup Jump Shot (9 PTS),[203933],1610612751.0,BKN,pullup,,,Warren,T. Warren,,,,,Mid-Range,16-24 Right,18.74,Made,,,,,,9.0,,,,,,,,,,,,
594,PT06M59.00S,2023-02-08T02:29:08.3Z,4,REGULAR,turnover,bad pass,[],1629661,,,1610612756,91,96,2023-02-08T02:29:17Z,5770000,False,,,0,,C. Johnson bad pass TURNOVER (2 TO),"[1629661, 1630696]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,2.0,Smith,1630696.0,,,,,,,,,
595,PT06M59.00S,2023-02-08T02:29:08.3Z,4,REGULAR,steal,,[],1630696,,,1610612751,91,96,2023-02-08T02:29:10Z,5780000,False,,,0,,D. Smith STEAL (1 STL),[1630696],1610612751.0,BKN,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
596,PT06M53.00S,2023-02-08T02:29:14.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630560,64.47109067017082,34.55882352941176,1610612751,91,96,2023-02-08T02:29:21Z,5790000,False,-77.0,281.0,1,right,MISS C. Thomas 29' running 3PT,[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,29.19,Missed,,,,,,,,,,,,,,,,,,
597,PT06M48.00S,2023-02-08T02:29:19.5Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,91,96,2023-02-08T02:29:21Z,5800000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,596.0,2.0,2.0,0.0,,,,,,,,,,,,,,
598,PT06M43.00S,2023-02-08T02:29:23.1Z,4,REGULAR,3pt,Jump Shot,[],1628969,5.601182654402102,5.147058823529411,1610612756,91,96,2023-02-08T02:34:29Z,5810000,False,224.0,0.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
599,PT06M42.00S,2023-02-08T02:29:24.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,91,96,2023-02-08T02:29:42Z,5820000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,598.0,,,,,,,,,,,,,,,,,
