actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
180,PT08M40.00S,2023-03-19T20:14:03.4Z,2,REGULAR,substitution,out,[],203552,,,1610612751,29,40,2023-03-19T20:14:11Z,1720000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M40.00S,2023-03-19T20:14:03.4Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,29,40,2023-03-19T20:14:11Z,1730000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M40.00S,2023-03-19T20:14:03.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,29,40,2023-03-19T20:14:11Z,1740000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M35.00S,2023-03-19T20:14:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,94.03745072273325,53.431372549019606,1610612751,31,40,2023-03-19T20:14:38Z,1750000,False,17.0,4.0,1,right,C. Johnson driving reverse Layup (4 PTS) (D. Finney-Smith 2 AST),"[1629661, 1627827]",1610612751.0,BKN,driving reverse,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,4.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,
184,PT08M07.00S,2023-03-19T20:14:56.2Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612743,31,40,2023-03-19T20:15:03Z,1760000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1629661]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,Johnson,1629661.0,,
185,PT08M07.00S,2023-03-19T20:14:56.2Z,2,REGULAR,steal,,[],1629661,,,1610612751,31,40,2023-03-19T20:16:21Z,1770000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT08M02.00S,2023-03-19T20:15:04.1Z,2,REGULAR,foul,offensive,[],1629661,,,1610612751,31,40,2023-03-19T20:29:29Z,1780000,False,,,0,,C. Johnson charge offensive FOUL (1 PF),"[1629661, 201145]",1610612751.0,BKN,charge,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1201.0,1.0,0.0,Green,201145.0,,,,
188,PT08M02.00S,2023-03-19T20:15:04.1Z,2,REGULAR,turnover,offensive foul,[],1629661,,,1610612751,31,40,2023-03-19T20:15:04Z,1800000,False,,,0,,C. Johnson offensive foul TURNOVER (1 TO),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1201.0,,,,,,,,
189,PT08M02.00S,2023-03-19T20:15:19.3Z,2,REGULAR,substitution,out,[],203484,,,1610612743,31,40,2023-03-19T20:15:29Z,1810000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M02.00S,2023-03-19T20:15:19.3Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,31,40,2023-03-19T20:15:29Z,1820000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M02.00S,2023-03-19T20:15:19.3Z,2,REGULAR,substitution,in,[],203999,,,1610612743,31,40,2023-03-19T20:15:29Z,1830000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M02.00S,2023-03-19T20:15:19.3Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,31,40,2023-03-19T20:15:29Z,1840000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M42.00S,2023-03-19T20:15:45.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627750,12.828515111695138,48.529411764705884,1610612743,31,40,2023-03-19T20:15:50Z,1850000,False,7.0,68.0,1,left,MISS J. Murray 6' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,,,,,,,,,,,,,,,,,,
195,PT07M40.00S,2023-03-19T20:15:48.5Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,31,40,2023-03-19T20:15:48Z,1860000,False,,,0,,N. Jokic REBOUND (Off:3 Def:0),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,194.0,3.0,0.0,3.0,,,,,,,,,,,,,,
196,PT07M37.00S,2023-03-19T20:15:51.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202704,20.844283837056505,71.56862745098039,1610612743,31,42,2023-03-19T20:15:56Z,1870000,False,-108.0,143.0,1,left,R. Jackson 17' pullup Jump Shot (4 PTS),[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,17.94,Made,,,,,4.0,,,,,,,,,,,,,
197,PT07M21.00S,2023-03-19T20:16:06.6Z,2,REGULAR,2pt,Jump Shot,[],1628969,78.66294349540078,35.049019607843135,1610612751,33,42,2023-03-19T20:16:10Z,1880000,False,-75.0,148.0,1,right,M. Bridges 16' pullup Jump Shot (9 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,16.59,Made,,,,,9.0,,,,,,,,,,,,,
198,PT06M56.00S,2023-03-19T20:16:32.5Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612743,33,42,2023-03-19T20:16:37Z,1890000,False,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1630560]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,Thomas,1630560.0,,
199,PT06M56.00S,2023-03-19T20:16:32.5Z,2,REGULAR,steal,,[],1630560,,,1610612751,33,42,2023-03-19T20:16:35Z,1900000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT06M54.00S,2023-03-19T20:16:41.3Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612751,33,42,2023-03-19T20:17:00Z,1910000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Johnson 2 FT),"[201145, 1629661]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1201.0,2.0,0.0,Johnson,1629661.0,,,,
202,PT06M54.00S,2023-03-19T20:16:54.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,33,42,2023-03-19T20:16:54Z,1930000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M54.00S,2023-03-19T20:17:02.5Z,2,REGULAR,substitution,out,[],202704,,,1610612751,33,42,2023-03-19T20:19:21Z,1940000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M54.00S,2023-03-19T20:17:02.5Z,2,REGULAR,substitution,out,[],201145,,,1610612751,33,42,2023-03-19T20:19:21Z,1950000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M54.00S,2023-03-19T20:17:02.5Z,2,REGULAR,substitution,in,[],203932,,,1610612751,33,42,2023-03-19T20:19:21Z,1960000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M54.00S,2023-03-19T20:17:02.5Z,2,REGULAR,substitution,in,[],1629008,,,1610612751,33,42,2023-03-19T20:19:21Z,1970000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M54.00S,2023-03-19T20:19:44.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629661,,,1610612751,34,42,2023-03-19T20:19:44Z,1980000,False,,,0,,C. Johnson Free Throw 1 of 2 (5 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
208,PT06M54.00S,2023-03-19T20:19:57.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629661,,,1610612751,35,42,2023-03-19T20:19:57Z,1990000,False,,,0,,C. Johnson Free Throw 2 of 2 (6 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
209,PT06M29.00S,2023-03-19T20:20:24.5Z,2,REGULAR,3pt,Jump Shot,[],203932,30.436925098554536,22.794117647058822,1610612743,35,42,2023-03-19T20:20:29Z,2000000,False,136.0,234.0,1,left,MISS A. Gordon 27' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
210,PT06M23.00S,2023-03-19T20:20:29.2Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,35,42,2023-03-19T20:20:29Z,2010000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,209.0,3.0,2.0,1.0,,,,,,,,,,,,,,
211,PT06M08.00S,2023-03-19T20:20:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,94.03745072273325,53.18627450980392,1610612751,37,42,2023-03-19T20:20:49Z,2020000,False,16.0,4.0,1,right,N. Claxton alley-oop Layup (4 PTS) (C. Thomas 1 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,4.0,C. Thomas,1630560.0,1.0,,,,,,,,,,
213,PT06M08.00S,2023-03-19T20:20:48.3Z,2,REGULAR,foul,personal,['1freethrow'],203999,,,1610612751,37,42,2023-03-19T20:20:58Z,2040000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Claxton 1 FT),"[203999, 1629651]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,101284.0,1.0,0.0,Claxton,1629651.0,,,,
215,PT06M08.00S,2023-03-19T20:21:21.3Z,2,REGULAR,violation,lane,[],1629008,,,1610612751,37,42,2023-03-19T20:21:21Z,2060000,False,,,0,,M. Porter Jr. lane VIOLATION,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M08.00S,2023-03-19T20:21:36.4Z,2,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,38,42,2023-03-19T20:21:36Z,2070000,False,,,0,,N. Claxton Free Throw 1 of 1 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
217,PT05M53.00S,2023-03-19T20:21:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.937582128777924,52.450980392156865,1610612743,38,44,2023-03-19T20:21:58Z,2080000,False,-12.0,41.0,1,left,N. Jokic driving floating Jump Shot (4 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,4.27,Made,,,,,4.0,J. Murray,1627750.0,4.0,,,,,,,,,,
219,PT05M29.00S,2023-03-19T20:22:15.8Z,2,REGULAR,3pt,Jump Shot,[],1630560,67.09921156373193,54.166666666666664,1610612751,38,44,2023-03-19T20:22:19Z,2100000,False,21.0,257.0,1,right,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
220,PT05M28.00S,2023-03-19T20:22:16.8Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612751,38,44,2023-03-19T20:22:19Z,2110000,False,,,0,,C. Johnson REBOUND (Off:2 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,219.0,3.0,1.0,2.0,,,,,,,,,,,,,,
221,PT05M15.00S,2023-03-19T20:22:31.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630560,92.19776609724047,61.76470588235294,1610612751,38,44,2023-03-19T20:22:34Z,2120000,False,59.0,21.0,1,right,MISS C. Thomas 6' driving bank Shot,[1630560],1610612751.0,BKN,driving bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,6.24,Missed,,,,,,,,,,,,,,,,,,
222,PT05M12.00S,2023-03-19T20:22:34.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,38,44,2023-03-19T20:22:34Z,2130000,False,,,0,,N. Jokic REBOUND (Off:3 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,221.0,4.0,1.0,3.0,,,,,,,,,,,,,,
223,PT05M07.00S,2023-03-19T20:22:42.2Z,2,REGULAR,turnover,traveling,[],1629008,,,1610612743,38,44,2023-03-19T20:22:46Z,2140000,False,,,0,,M. Porter Jr. traveling TURNOVER (2 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,101284.0,,,,,,,,
224,PT05M07.00S,2023-03-19T20:22:46.8Z,2,REGULAR,substitution,out,[],1628971,,,1610612751,38,44,2023-03-19T20:22:53Z,2150000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M07.00S,2023-03-19T20:22:46.8Z,2,REGULAR,substitution,in,[],203484,,,1610612751,38,44,2023-03-19T20:22:53Z,2160000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT04M48.00S,2023-03-19T20:23:17.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,68.67608409986859,33.57843137254902,1610612751,38,44,2023-03-19T20:23:41Z,2170000,False,-82.0,242.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
227,PT04M40.00S,2023-03-19T20:23:25.7Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,38,44,2023-03-19T20:23:41Z,2180000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,226.0,1.0,1.0,0.0,,,,,,,,,,,,,,
228,PT04M38.00S,2023-03-19T20:23:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.178055190538765,49.754901960784316,1610612743,38,46,2023-03-19T20:24:30Z,2190000,False,1.0,15.0,1,left,N. Jokic driving Layup (6 PTS) (J. Murray 5 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,6.0,J. Murray,1627750.0,5.0,,,,,,,,,,
230,PT04M20.00S,2023-03-19T20:23:50.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612751,38,46,2023-03-19T20:24:04Z,2210000,False,,,0,,M. Porter Jr. personal FOUL (1 PF) (Bridges 2 FT),"[1629008, 1628969]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,101284.0,1.0,0.0,Bridges,1628969.0,,,,
232,PT04M20.00S,2023-03-19T20:24:17.2Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,39,46,2023-03-19T20:24:17Z,2230000,False,,,0,,M. Bridges Free Throw 1 of 2 (10 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
233,PT04M20.00S,2023-03-19T20:24:17.9Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,39,46,2023-03-19T20:24:30Z,2240000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT04M20.00S,2023-03-19T20:24:17.9Z,2,REGULAR,substitution,in,[],203915,,,1610612751,39,46,2023-03-19T20:24:30Z,2250000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M20.00S,2023-03-19T20:24:37.6Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,40,46,2023-03-19T20:24:37Z,2260000,False,,,0,,M. Bridges Free Throw 2 of 2 (11 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
236,PT04M04.00S,2023-03-19T20:24:56.2Z,2,REGULAR,2pt,Jump Shot,[],1627750,15.850854139290407,67.8921568627451,1610612743,40,46,2023-03-19T20:25:02Z,2270000,False,-89.0,96.0,1,left,MISS J. Murray 13' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,13.16,Missed,,,,,,,,,,,,,,,,,,
237,PT03M59.00S,2023-03-19T20:25:01.2Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,40,46,2023-03-19T20:25:02Z,2280000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,,,
238,PT03M56.00S,2023-03-19T20:25:04.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,74.58935611038108,83.57843137254902,1610612751,40,46,2023-03-19T20:36:02Z,2290000,False,168.0,186.0,1,right,MISS C. Johnson 25' running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
239,PT03M51.00S,2023-03-19T20:25:09.6Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,40,46,2023-03-19T20:25:17Z,2300000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,,
240,PT03M44.00S,2023-03-19T20:25:17.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.726018396846255,42.40196078431372,1610612743,40,48,2023-03-19T20:36:38Z,2310000,False,38.0,48.0,1,left,N. Jokic 6' turnaround Jump Shot (8 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.15,Made,,,,,8.0,A. Gordon,203932.0,2.0,,,,,,,,,,
242,PT03M25.00S,2023-03-19T20:25:35.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,95.74572930354796,95.83333333333334,1610612751,40,48,2023-03-19T20:25:40Z,2330000,False,229.0,-13.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
243,PT03M25.00S,2023-03-19T20:25:35.4Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,40,48,2023-03-19T20:25:40Z,2340000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,242.0,6.0,6.0,0.0,,,,,,,,,,,,,,
245,PT03M06.00S,2023-03-19T20:26:09.3Z,2,REGULAR,foul,technical,['1freethrow'],1627827,,,1610612743,40,48,2023-03-19T20:26:34Z,2360000,False,,,0,,D. Finney-Smith technical FOUL (1 Tech),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202049.0,1.0,1.0,,,,,,
246,PT03M06.00S,2023-03-19T20:26:36.4Z,2,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,40,49,2023-03-19T20:26:36Z,2370000,False,,,0,,J. Murray technical Free Throw 1 of 1 (21 PTS),[1627750],1610612743.0,DEN,technical,,,Murray,J. Murray,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
247,PT03M06.00S,2023-03-19T20:26:38.5Z,2,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612743,40,49,2023-03-19T20:26:47Z,2380000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Jokic 2 FT),"[1627827, 203999]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,101284.0,2.0,1.0,Jokic,203999.0,,,,
249,PT03M06.00S,2023-03-19T20:27:06.5Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,40,50,2023-03-19T20:27:06Z,2400000,False,,,0,,N. Jokic Free Throw 1 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
250,PT03M06.00S,2023-03-19T20:27:24.0Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,40,51,2023-03-19T20:27:24Z,2410000,False,,,0,,N. Jokic Free Throw 2 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
251,PT02M54.00S,2023-03-19T20:27:44.7Z,2,REGULAR,2pt,Jump Shot,[],1628969,84.83902759526939,17.892156862745097,1610612751,40,51,2023-03-19T20:27:48Z,2420000,False,-161.0,90.0,1,right,MISS M. Bridges 18' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,18.4,Missed,,,,,,,,,,,,,,,,,,
252,PT02M51.00S,2023-03-19T20:27:47.7Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,40,51,2023-03-19T20:27:48Z,2430000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:7),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,,,251.0,7.0,7.0,0.0,,,,,,,,,,,,,,
253,PT02M45.00S,2023-03-19T20:27:53.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,17.296320630749015,57.59803921568627,1610612743,40,53,2023-03-19T20:27:57Z,2440000,False,-38.0,110.0,1,left,M. Porter Jr. 11' pullup Jump Shot (9 PTS),[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.65,Made,,,,,9.0,,,,,,,,,,,,,
254,PT02M44.00S,2023-03-19T20:28:01.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,40,53,2023-03-19T20:28:01Z,2450000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT02M21.00S,2023-03-19T20:31:15.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,89.17542706964521,38.72549019607843,1610612751,40,53,2023-03-19T20:31:20Z,2460000,False,-56.0,49.0,1,right,MISS D. Finney-Smith 7' driving floating Shot,[1627827],1610612751.0,BKN,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
256,PT02M17.00S,2023-03-19T20:31:19.2Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,40,53,2023-03-19T20:31:20Z,2470000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,255.0,4.0,2.0,2.0,,,,,,,,,,,,,,
257,PT02M17.00S,2023-03-19T20:31:19.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,42,53,2023-03-19T20:31:24Z,2480000,False,0.0,0.0,1,right,N. Claxton tip DUNK (7 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
258,PT02M02.00S,2023-03-19T20:31:34.1Z,2,REGULAR,2pt,Jump Shot,[],203484,7.966491458607096,85.7843137254902,1610612743,42,53,2023-03-19T20:31:39Z,2490000,False,-179.0,22.0,1,left,MISS K. Caldwell-Pope 18' Jump Shot,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,18.03,Missed,,,,,,,,,,,,,,,,,,
259,PT01M59.00S,2023-03-19T20:31:37.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,42,53,2023-03-19T20:31:39Z,2500000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left,,,258.0,5.0,3.0,2.0,,,,,,,,,,,,,,
260,PT01M51.00S,2023-03-19T20:31:44.9Z,2,REGULAR,3pt,Jump Shot,[],1628969,95.48291721419186,4.166666666666666,1610612751,42,53,2023-03-19T20:31:49Z,2510000,False,-229.0,-10.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
