actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
252,PT04M40.00S,2023-01-03T01:20:14.7Z,2,REGULAR,foul,personal,[],1631110,,,1610612751,57,37,2023-01-03T01:20:45Z,2470000,False,,,0,,J. Sochan personal FOUL (1 PF),"[1631110, 203933]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Warren,203933.0
254,PT04M40.00S,2023-01-03T01:20:24.4Z,2,REGULAR,substitution,out,[],1627732,,,1610612751,57,37,2023-01-03T01:20:43Z,2490000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M40.00S,2023-01-03T01:20:24.4Z,2,REGULAR,substitution,out,[],203552,,,1610612751,57,37,2023-01-03T01:20:43Z,2500000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M40.00S,2023-01-03T01:20:24.4Z,2,REGULAR,substitution,out,[],1630200,,,1610612751,57,37,2023-01-03T01:20:43Z,2510000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M40.00S,2023-01-03T01:20:24.4Z,2,REGULAR,substitution,in,[],201142,,,1610612751,57,37,2023-01-03T01:20:43Z,2520000,False,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M40.00S,2023-01-03T01:20:24.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,57,37,2023-01-03T01:20:43Z,2530000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M40.00S,2023-01-03T01:20:24.4Z,2,REGULAR,substitution,in,[],1631103,,,1610612751,57,37,2023-01-03T01:20:43Z,2540000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M34.00S,2023-01-03T01:20:49.2Z,2,REGULAR,3pt,Jump Shot,[],201988,94.43166885676742,3.1862745098039214,1610612751,57,37,2023-01-03T01:20:54Z,2550000,False,-234.0,0.0,1,right,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Left Corner 3,24+ Left,,,,23.41,Missed,,,,,,,,,,,,,,,
261,PT04M29.00S,2023-01-03T01:20:54.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,57,37,2023-01-03T01:20:54Z,2560000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,,,260.0,4.0,3.0,1.0,,,,,,,,,
289,PT04M28.00S,2023-01-03T01:20:54.6Z,2,REGULAR,turnover,bad pass,[],1627751,,,1610612759,57,37,2023-01-03T01:24:41Z,2565000,False,,,0,,J. Poeltl bad pass TURNOVER (2 TO),"[1627751, 201988]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,2.0,Mills,201988.0,,,,,,,,,,,,,,,,,
290,PT04M28.00S,2023-01-03T01:20:54.6Z,2,REGULAR,steal,,[],201988,,,1610612751,57,37,2023-01-03T01:24:41Z,2567500,False,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
291,PT04M27.00S,2023-01-03T01:20:57.3Z,2,REGULAR,turnover,lost ball,[],201988,,,1610612751,57,37,2023-01-03T01:25:04Z,2568750,False,,,0,,P. Mills lost ball TURNOVER (2 TO),"[201988, 1627751]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,In The Paint (Non-RA),8-16 Center,2.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,
292,PT04M27.00S,2023-01-03T01:20:57.3Z,2,REGULAR,steal,,[],1627751,,,1610612759,57,37,2023-01-03T01:24:56Z,2569375,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
262,PT04M22.00S,2023-01-03T01:21:00.1Z,2,REGULAR,turnover,traveling,[],1631103,,,1610612759,57,37,2023-01-03T01:21:14Z,2570000,False,,,0,,M. Branham traveling TURNOVER (2 TO),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,,,,,1627963.0,,,,
263,PT04M15.00S,2023-01-03T01:21:28.1Z,2,REGULAR,foul,personal,[],1631110,,,1610612751,57,37,2023-01-03T01:21:35Z,2580000,False,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 201142]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Durant,201142.0
265,PT04M15.00S,2023-01-03T01:21:38.4Z,2,REGULAR,substitution,out,[],1631110,,,1610612751,57,37,2023-01-03T01:21:44Z,2600000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M15.00S,2023-01-03T01:21:38.4Z,2,REGULAR,substitution,in,[],1630170,,,1610612751,57,37,2023-01-03T01:21:44Z,2610000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M09.00S,2023-01-03T01:21:55.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,93.77463863337714,20.833333333333336,1610612751,59,37,2023-01-03T01:21:59Z,2620000,False,-146.0,6.0,1,right,K. Durant 14' Jump Shot (9 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,14.59,Made,,,,,,,9.0,,,,,,,,
268,PT03M53.00S,2023-01-03T01:22:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.783837056504599,46.32352941176471,1610612759,59,37,2023-01-03T01:22:16Z,2630000,False,18.0,11.0,1,left,MISS J. Poeltl driving Layup,[1627751],1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,2.16,Missed,,,,,,,,,,,,,,,
269,PT03M48.00S,2023-01-03T01:22:16.3Z,2,REGULAR,rebound,offensive,[],1626196,,,1610612759,59,37,2023-01-03T01:22:16Z,2640000,False,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,268.0,2.0,1.0,1.0,,,,,,,,,
270,PT03M48.00S,2023-01-03T01:22:16.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626196,5.590000152587891,50.0,1610612759,59,39,2023-01-03T01:22:19Z,2650000,False,0.0,0.0,1,left,J. Richardson tip Layup (7 PTS),[1626196],1610612759.0,SAS,tip,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,7.0,,,,,,,,
271,PT03M39.00S,2023-01-03T01:22:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,86.94152431011827,60.29411764705882,1610612751,61,39,2023-01-03T01:22:28Z,2660000,False,51.0,70.0,1,right,K. Durant 8' pullup Jump Shot (11 PTS) (P. Mills 2 AST),"[201142, 201988]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,8.71,Made,,,,,,,11.0,P. Mills,201988.0,2.0,,,,,
273,PT03M22.00S,2023-01-03T01:22:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629640,18.74178712220762,6.862745098039216,1610612759,61,42,2023-01-03T01:22:46Z,2680000,False,216.0,124.0,1,left,K. Johnson 24' 3PT  (13 PTS) (J. Richardson 2 AST),"[1629640, 1626196]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,24.87,Made,,,,,,,13.0,J. Richardson,1626196.0,2.0,,,,,
275,PT03M09.00S,2023-01-03T01:22:56.7Z,2,REGULAR,2pt,Jump Shot,[],201142,93.38042049934296,20.833333333333336,1610612751,63,42,2023-01-03T01:23:21Z,2700000,False,-146.0,10.0,1,right,K. Durant 14' driving floating Jump Shot (13 PTS) (N. Claxton 1 AST),"[201142, 1629651]",1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,14.61,Made,,,,,,,13.0,N. Claxton,1629651.0,1.0,,,,,
276,PT03M09.00S,2023-01-03T01:23:01.6Z,2,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612751,63,42,2023-01-03T01:23:19Z,2710000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Durant 1 FT),"[1626196, 201142]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Durant,201142.0
278,PT03M09.00S,2023-01-03T01:23:11.4Z,2,REGULAR,substitution,out,[],1629139,,,1610612751,63,42,2023-01-03T01:23:58Z,2730000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M09.00S,2023-01-03T01:23:11.4Z,2,REGULAR,substitution,in,[],202681,,,1610612751,63,42,2023-01-03T01:23:58Z,2740000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M09.00S,2023-01-03T01:23:28.5Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,64,42,2023-01-03T01:23:28Z,2750000,False,,,0,,K. Durant Free Throw 1 of 1 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
282,PT02M45.00S,2023-01-03T01:23:54.3Z,2,REGULAR,turnover,lost ball,[],1629640,,,1610612759,64,42,2023-01-03T01:24:02Z,2760000,False,,,0,,K. Johnson lost ball TURNOVER (2 TO),"[1629640, 203933]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,2.0,Warren,203933.0,,,,,,,,,,,,,,,,,
283,PT02M45.00S,2023-01-03T01:23:54.3Z,2,REGULAR,steal,,[],203933,,,1610612751,64,42,2023-01-03T01:23:58Z,2770000,False,,,0,,T. Warren STEAL (1 STL),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
284,PT02M40.00S,2023-01-03T01:23:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203933,93.64323258869908,49.754901960784316,1610612751,66,42,2023-01-03T01:24:18Z,2780000,False,-1.0,7.0,1,right,T. Warren running reverse Layup (4 PTS) (K. Durant 5 AST),"[203933, 201142]",1610612751.0,BKN,running reverse,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,,,4.0,K. Durant,201142.0,5.0,,,,,
286,PT02M30.00S,2023-01-03T01:24:12.7Z,2,REGULAR,foul,personal,[],202681,,,1610612759,66,42,2023-01-03T01:24:16Z,2800000,False,,,0,,K. Irving personal FOUL (1 PF),"[202681, 1629640]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Johnson,1629640.0
288,PT02M30.00S,2023-01-03T01:24:19.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,66,42,2023-01-03T01:24:19Z,2820000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M30.00S,2023-01-03T01:24:20.6Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,66,42,2023-01-03T01:26:59Z,2830000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M30.00S,2023-01-03T01:24:20.6Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,66,42,2023-01-03T01:26:59Z,2840000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M30.00S,2023-01-03T01:24:20.6Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,66,42,2023-01-03T01:26:59Z,2850000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M30.00S,2023-01-03T01:24:20.6Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,66,42,2023-01-03T01:26:59Z,2860000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M24.00S,2023-01-03T01:27:21.4Z,2,REGULAR,foul,personal,['2freethrow'],201142,,,1610612759,66,42,2023-01-03T01:28:39Z,2870000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Johnson 2 FT),"[201142, 1629640]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Johnson,1629640.0
299,PT02M24.00S,2023-01-03T01:28:02.1Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,66,43,2023-01-03T01:28:02Z,2890000,False,,,0,,K. Johnson Free Throw 1 of 2 (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
300,PT02M24.00S,2023-01-03T01:28:15.9Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,66,44,2023-01-03T01:28:15Z,2900000,False,,,0,,K. Johnson Free Throw 2 of 2 (15 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,
301,PT02M03.00S,2023-01-03T01:28:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,91.67214191852825,43.13725490196079,1610612751,68,44,2023-01-03T02:08:23Z,2910000,False,-34.0,26.0,1,right,K. Irving driving Layup (21 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,4.29,Made,,,,,,,21.0,,,,,,,,
302,PT01M53.00S,2023-01-03T01:28:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,5.863994743758213,50.49019607843137,1610612759,68,44,2023-01-03T01:29:07Z,2920000,False,-2.0,3.0,1,left,MISS Z. Collins driving Layup - blocked,"[1628380, 1629651]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,0.36,Missed,Claxton,1629651.0,,,,,,,,,,,,,
303,PT01M53.00S,2023-01-03T01:28:53.6Z,2,REGULAR,block,,[],1629651,,,1610612759,68,44,2023-01-03T01:28:56Z,2930000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT01M53.00S,2023-01-03T01:28:53.6Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,68,44,2023-01-03T01:29:07Z,2940000,False,,,0,,K. Irving REBOUND (Off:2 Def:4),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,302.0,6.0,4.0,2.0,,,,,,,,,
305,PT01M39.00S,2023-01-03T01:29:07.8Z,2,REGULAR,2pt,Jump Shot,[],203933,91.40932982917214,24.754901960784316,1610612751,70,44,2023-01-03T01:29:12Z,2950000,False,-126.0,28.0,1,right,T. Warren 12' pullup Jump Shot (6 PTS),[203933],1610612751.0,BKN,pullup,,,Warren,T. Warren,,,,,Mid-Range,8-16 Left,,,,12.93,Made,,,,,,,6.0,,,,,,,,
306,PT01M21.00S,2023-01-03T01:29:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,7.5722733245729295,43.872549019607845,1610612759,70,44,2023-01-03T01:29:30Z,2960000,False,31.0,19.0,1,left,MISS Z. Collins Layup - blocked,"[1628380, 202681]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,3.59,Missed,Irving,202681.0,,,,,,,,,,,,,
307,PT01M21.00S,2023-01-03T01:29:26.3Z,2,REGULAR,block,,[],202681,,,1610612759,70,44,2023-01-03T01:29:29Z,2970000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT01M21.00S,2023-01-03T01:29:26.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,70,44,2023-01-03T01:29:30Z,2980000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,306.0,,,,,,,,,,,,
310,PT01M08.00S,2023-01-03T01:29:48.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,87.86136662286465,53.18627450980392,1610612751,70,44,2023-01-03T02:11:23Z,3000000,False,16.0,62.0,1,right,MISS N. Claxton 6' Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.36,Missed,,,,,,,,,,,,,,,
311,PT01M04.00S,2023-01-03T01:29:52.3Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,70,44,2023-01-03T01:29:52Z,3010000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,310.0,2.0,2.0,0.0,,,,,,,,,
312,PT00M58.50S,2023-01-03T01:29:58.9Z,2,REGULAR,turnover,lost ball,[],1629640,,,1610612759,70,44,2023-01-03T01:30:03Z,3020000,False,,,0,,K. Johnson lost ball TURNOVER (3 TO),"[1629640, 203933]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,3.0,Warren,203933.0,,,,,,,,,,,,,,,,,
313,PT00M58.50S,2023-01-03T01:29:58.9Z,2,REGULAR,steal,,[],203933,,,1610612751,70,44,2023-01-03T01:30:01Z,3030000,False,,,0,,T. Warren STEAL (2 STL),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
314,PT00M58.50S,2023-01-03T01:30:03.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612751,70,44,2023-01-03T01:30:12Z,3040000,False,,,0,,J. Richardson personal FOUL (2 PF) (Durant 2 FT),"[1626196, 201142]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Durant,201142.0
316,PT00M58.50S,2023-01-03T01:30:41.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,71,44,2023-01-03T01:30:41Z,3060000,False,,,0,,K. Durant Free Throw 1 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,
317,PT00M58.50S,2023-01-03T01:30:58.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,72,44,2023-01-03T01:30:58Z,3070000,False,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,16.0,,,,,,,,
318,PT00M40.90S,2023-01-03T01:31:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,11.383048620236531,49.01960784313725,1610612759,72,46,2023-01-03T02:19:04Z,3080000,False,5.0,55.0,1,left,J. Richardson driving floating Jump Shot (9 PTS) (D. Vassell 2 AST),"[1626196, 1630170]",1610612759.0,SAS,driving floating,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.47,Made,,,,,,,9.0,D. Vassell,1630170.0,2.0,,,,,
320,PT00M32.60S,2023-01-03T01:31:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,90.22667542706965,40.68627450980392,1610612751,72,46,2023-01-03T01:31:33Z,3100000,False,-47.0,39.0,1,right,MISS T. Warren 6' driving floating bank Shot,[203933],1610612751.0,BKN,driving floating bank,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,,6.1,Missed,,,,,,,,,,,,,,,
321,PT00M28.00S,2023-01-03T01:31:32.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,72,46,2023-01-03T01:31:33Z,3110000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,320.0,3.0,3.0,0.0,,,,,,,,,
322,PT00M26.60S,2023-01-03T01:31:36.3Z,2,REGULAR,foul,personal,['2freethrow'],201988,,,1610612759,72,46,2023-01-03T01:31:43Z,3120000,False,,,0,,P. Mills shooting personal FOUL (1 PF) (Vassell 2 FT),"[201988, 1630170]",1610612751.0,BKN,shooting,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Vassell,1630170.0
324,PT00M26.60S,2023-01-03T01:32:02.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630170,,,1610612759,72,47,2023-01-03T01:32:20Z,3140000,False,,,0,,D. Vassell Free Throw 1 of 2 (9 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
325,PT00M26.60S,2023-01-03T01:32:02.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630170,,,1610612759,72,47,2023-01-03T01:32:20Z,3150000,False,,,0,,MISS D. Vassell Free Throw 2 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
326,PT00M24.80S,2023-01-03T01:32:04.4Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,72,47,2023-01-03T01:32:20Z,3160000,False,,,0,,K. Irving REBOUND (Off:2 Def:5),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,325.0,7.0,5.0,2.0,,,,,,,,,
327,PT00M09.20S,2023-01-03T01:32:35.1Z,2,REGULAR,2pt,Jump Shot,[],203933,94.03745072273325,73.0392156862745,1610612751,74,47,2023-01-03T01:32:38Z,3170000,False,115.0,4.0,1,right,T. Warren 11' Jump Shot (8 PTS) (K. Durant 6 AST),"[203933, 201142]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Mid-Range,8-16 Right,,,,11.53,Made,,,,,,,8.0,K. Durant,201142.0,6.0,,,,,
329,PT00M03.20S,2023-01-03T01:32:43.7Z,2,REGULAR,3pt,Jump Shot,[],1629640,28.597240473061763,76.22549019607843,1610612759,74,47,2023-01-03T02:24:57Z,3190000,False,-131.0,216.0,1,left,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,25.29,Missed,,,,,,,,,,,,,,,
330,PT00M03.20S,2023-01-03T01:32:43.7Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,74,47,2023-01-03T01:33:06Z,3200000,False,,,0,,K. Irving REBOUND (Off:2 Def:6),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,329.0,8.0,6.0,2.0,,,,,,,,,
331,PT00M00.00S,2023-01-03T01:32:56.5Z,2,REGULAR,period,end,[],0,,,1610612751,74,47,2023-01-03T01:32:56Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-01-03T01:45:57.8Z,3,REGULAR,substitution,out,['startperiod'],203933,,,1610612751,74,47,2023-01-03T01:47:53Z,3220000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-01-03T01:45:57.8Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612751,74,47,2023-01-03T01:47:53Z,3230000,False,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-01-03T01:45:57.8Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612751,74,47,2023-01-03T01:47:53Z,3240000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-01-03T01:45:57.8Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612751,74,47,2023-01-03T01:47:53Z,3250000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-01-03T01:45:57.8Z,3,REGULAR,substitution,in,['startperiod'],1627732,,,1610612751,74,47,2023-01-03T01:47:53Z,3260000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-01-03T01:45:57.8Z,3,REGULAR,substitution,in,['startperiod'],203552,,,1610612751,74,47,2023-01-03T01:47:53Z,3270000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-01-03T01:45:57.8Z,3,REGULAR,substitution,in,['startperiod'],1631110,,,1610612751,74,47,2023-01-03T01:47:53Z,3280000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
