actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT00M31.70S,2023-03-01T01:08:38.6Z,1,REGULAR,turnover,lost ball,[],1630560,,,1610612751,34,20,2023-03-01T01:08:42Z,1720000,False,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1628975]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Carter,1628975.0,,
175,PT00M31.70S,2023-03-01T01:08:38.6Z,1,REGULAR,steal,,[],1628975,,,1610612749,34,20,2023-03-01T01:08:40Z,1730000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
176,PT00M28.00S,2023-03-01T01:08:42.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203109,80.76544021024968,92.15686274509804,1610612749,34,20,2023-03-01T01:10:14Z,1740000,False,211.0,128.0,1,right,MISS J. Crowder 24' running 3PT,[203109],1610612749.0,MIL,running,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.68,,,,,,,,,,,
177,PT00M26.20S,2023-03-01T01:08:44.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,34,20,2023-03-01T01:08:49Z,1750000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,176.0,,,,,,,,,,,,,
179,PT00M26.20S,2023-03-01T01:08:56.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,34,20,2023-03-01T01:09:10Z,1770000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M26.20S,2023-03-01T01:08:56.9Z,1,REGULAR,substitution,out,[],203114,,,1610612751,34,20,2023-03-01T01:09:10Z,1780000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M26.20S,2023-03-01T01:08:56.9Z,1,REGULAR,substitution,in,[],1629661,,,1610612751,34,20,2023-03-01T01:09:10Z,1790000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M26.20S,2023-03-01T01:08:56.9Z,1,REGULAR,substitution,in,[],1630699,,,1610612751,34,20,2023-03-01T01:09:10Z,1800000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M09.30S,2023-03-01T01:09:42.4Z,1,REGULAR,foul,offensive,[],1629661,,,1610612751,34,20,2023-03-01T01:10:04Z,1810000,False,,,0,,C. Johnson offensive FOUL (2 PF),"[1629661, 1626192]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,2714.0,2.0,0.0,Connaughton,1626192.0,,,,,,,,,,,,,,,
185,PT00M09.30S,2023-03-01T01:09:42.4Z,1,REGULAR,turnover,offensive foul,[],1629661,,,1610612751,34,20,2023-03-01T01:09:42Z,1830000,False,,,0,,C. Johnson offensive foul TURNOVER (1 TO),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,2714.0,,,,,,,,,,,,,,,1.0,,,,
186,PT00M09.30S,2023-03-01T01:09:47.9Z,1,REGULAR,substitution,out,[],203925,,,1610612749,34,20,2023-03-01T01:10:04Z,1840000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT00M09.30S,2023-03-01T01:09:47.9Z,1,REGULAR,substitution,out,[],1630560,,,1610612749,34,20,2023-03-01T01:10:04Z,1850000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT00M09.30S,2023-03-01T01:09:47.9Z,1,REGULAR,substitution,out,[],1630699,,,1610612749,34,20,2023-03-01T01:10:04Z,1860000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT00M09.30S,2023-03-01T01:09:47.9Z,1,REGULAR,substitution,in,[],1629651,,,1610612749,34,20,2023-03-01T01:10:04Z,1870000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT00M09.30S,2023-03-01T01:09:47.9Z,1,REGULAR,substitution,in,[],1628969,,,1610612749,34,20,2023-03-01T01:10:04Z,1880000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT00M09.30S,2023-03-01T01:09:47.9Z,1,REGULAR,substitution,in,[],203114,,,1610612749,34,20,2023-03-01T01:10:04Z,1890000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT00M04.40S,2023-03-01T01:10:15.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203507,93.38042049934296,49.26470588235294,1610612749,34,22,2023-03-01T01:10:21Z,1900000,False,-4.0,10.0,1,right,G. Antetokounmpo driving DUNK (4 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.04,,,,,,,,,,,
193,PT00M01.20S,2023-03-01T01:10:22.0Z,1,REGULAR,turnover,traveling,[],203915,,,1610612751,34,22,2023-03-01T01:10:33Z,1910000,False,,,0,,S. Dinwiddie traveling TURNOVER (1 TO),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,202037.0,,,,,,,,,,,,,,,1.0,,,,
194,PT00M00.60S,2023-03-01T01:10:39.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203114,75.24638633377135,86.51960784313727,1610612749,34,22,2023-03-01T01:10:50Z,1920000,False,183.0,180.0,1,right,MISS K. Middleton 25' turnaround fadeaway 3PT,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.65,,,,,,,,,,,
195,PT00M00.10S,2023-03-01T01:10:39.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,34,22,2023-03-01T01:10:50Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,194.0,,,,,,,,,,,,,
196,PT00M00.00S,2023-03-01T01:10:43.2Z,1,REGULAR,period,end,[],0,,,1610612749,34,22,2023-03-01T01:10:43Z,1940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2023-03-01T01:11:29.4Z,2,REGULAR,substitution,out,['startperiod'],1629661,,,1610612749,34,22,2023-03-01T01:13:23Z,1950000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2023-03-01T01:11:29.4Z,2,REGULAR,substitution,out,['startperiod'],203915,,,1610612749,34,22,2023-03-01T01:13:23Z,1960000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2023-03-01T01:11:29.4Z,2,REGULAR,substitution,in,['startperiod'],1626220,,,1610612749,34,22,2023-03-01T01:13:23Z,1970000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2023-03-01T01:11:29.4Z,2,REGULAR,substitution,in,['startperiod'],203552,,,1610612749,34,22,2023-03-01T01:13:23Z,1980000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2023-03-01T01:13:20.3Z,2,REGULAR,period,start,[],0,,,1610612749,34,22,2023-03-01T01:13:23Z,1990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT11M46.00S,2023-03-01T01:13:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.03745072273325,54.65686274509803,1610612749,34,22,2023-03-01T01:13:37Z,2000000,False,23.0,4.0,1,right,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.36,,,,,,,,,,,
203,PT11M46.00S,2023-03-01T01:13:33.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,34,22,2023-03-01T01:13:37Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,202.0,,,,,,,,,,,,,
204,PT11M46.00S,2023-03-01T01:13:38.4Z,2,REGULAR,foul,personal,[],203507,,,1610612751,34,22,2023-03-01T01:13:59Z,2020000,False,,,0,,G. Antetokounmpo loose ball personal FOUL (2 PF),"[203507, 1629651]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
229,PT11M39.00S,2023-03-01T01:14:08.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,34,22,2023-03-01T01:19:48Z,2040000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT11M27.00S,2023-03-01T01:14:39.5Z,2,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612751,34,22,2023-03-01T01:14:47Z,2050000,False,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Claxton 2 FT),"[1626192, 1629651]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
209,PT11M27.00S,2023-03-01T01:15:03.6Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,35,22,2023-03-01T01:15:52Z,2070000,False,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
211,PT11M27.00S,2023-03-01T01:15:03.6Z,2,REGULAR,violation,lane,[],203507,,,1610612751,35,22,2023-03-01T01:15:52Z,2075000,False,,,0,,G. Antetokounmpo lane VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT11M27.00S,2023-03-01T01:15:03.6Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,35,22,2023-03-01T01:15:52Z,2080000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
212,PT11M27.00S,2023-03-01T01:15:03.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,35,22,2023-03-01T01:15:52Z,2090000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,210.0,,,,,,3.0,2.0,1.0,,,,,
213,PT11M17.00S,2023-03-01T01:15:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,47.794117647058826,1610612749,35,22,2023-03-01T01:16:02Z,2100000,False,-11.0,10.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1629651]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.47,,,,,,,,,,Claxton,1629651.0
214,PT11M17.00S,2023-03-01T01:15:56.5Z,2,REGULAR,block,,[],1629651,,,1610612749,35,22,2023-03-01T01:16:01Z,2110000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT11M17.00S,2023-03-01T01:15:56.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,35,22,2023-03-01T01:16:02Z,2120000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,213.0,,,,,,,,,,,,,
217,PT11M06.00S,2023-03-01T01:16:22.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,71.17279894875165,22.54901960784314,1610612749,35,25,2023-03-01T01:16:27Z,2140000,False,-137.0,218.0,1,right,J. Carter 25' 3PT pullup (5 PTS) (K. Middleton 3 AST),"[1628975, 203114]",1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,5.0,25.81,K. Middleton,203114.0,3.0,,,,,,,,
219,PT10M47.00S,2023-03-01T01:16:41.0Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612751,35,25,2023-03-01T01:16:56Z,2160000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 203114]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Middleton,203114.0,,
220,PT10M47.00S,2023-03-01T01:16:41.0Z,2,REGULAR,steal,,[],203114,,,1610612749,35,25,2023-03-01T01:16:42Z,2170000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
221,PT10M42.00S,2023-03-01T01:16:46.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,92.9862023653088,50.49019607843137,1610612749,35,27,2023-03-01T01:21:49Z,2180000,False,2.0,13.0,1,right,G. Antetokounmpo running DUNK (6 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.36,K. Middleton,203114.0,4.0,,,,,,,,
224,PT10M28.00S,2023-03-01T01:17:00.1Z,2,REGULAR,3pt,Jump Shot,[],1628969,32.276609724047304,63.23529411764706,1610612751,35,27,2023-03-01T01:17:04Z,2200000,False,-66.0,251.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.95,,,,,,,,,,,
225,PT10M24.00S,2023-03-01T01:17:04.1Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,35,27,2023-03-01T01:17:04Z,2210000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,224.0,,,,,,1.0,1.0,0.0,,,,,
226,PT10M20.00S,2023-03-01T01:17:08.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,93.38042049934296,50.98039215686274,1610612749,35,29,2023-03-01T01:17:13Z,2220000,False,5.0,10.0,1,right,G. Antetokounmpo running alley-oop DUNK (8 PTS) (J. Crowder 1 AST),"[203507, 203109]",1610612749.0,MIL,running alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,1.09,J. Crowder,203109.0,1.0,,,,,,,,
228,PT10M20.00S,2023-03-01T01:17:15.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,35,29,2023-03-01T01:17:15Z,2240000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT10M20.00S,2023-03-01T01:17:16.3Z,2,REGULAR,substitution,out,[],203114,,,1610612751,35,29,2023-03-01T01:19:51Z,2250000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT10M20.00S,2023-03-01T01:17:16.3Z,2,REGULAR,substitution,in,[],1628960,,,1610612751,35,29,2023-03-01T01:19:51Z,2260000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT10M06.00S,2023-03-01T01:20:23.7Z,2,REGULAR,3pt,Jump Shot,[],1626220,31.09395532194481,60.5392156862745,1610612751,35,29,2023-03-01T01:20:30Z,2270000,False,-53.0,240.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,24.55,,,,,,,,,,,
233,PT10M02.00S,2023-03-01T01:20:27.7Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,35,29,2023-03-01T01:20:30Z,2280000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,232.0,,,,,,5.0,4.0,1.0,,,,,
234,PT10M02.00S,2023-03-01T01:20:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,6.652431011826544,48.529411764705884,1610612751,37,29,2023-03-01T01:20:33Z,2290000,False,7.0,10.0,1,left,D. Finney-Smith Layup (2 PTS) (N. Claxton 3 AST),"[1627827, 1629651]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.24,N. Claxton,1629651.0,3.0,,,,,,,,
236,PT10M02.00S,2023-03-01T01:20:32.7Z,2,REGULAR,foul,personal,['1freethrow'],203109,,,1610612751,37,29,2023-03-01T01:20:45Z,2310000,False,,,0,,J. Crowder shooting personal FOUL (1 PF) (Finney-Smith 1 FT),"[203109, 1627827]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,
238,PT10M02.00S,2023-03-01T01:20:52.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627827,,,1610612751,38,29,2023-03-01T01:20:52Z,2330000,False,,,0,,D. Finney-Smith Free Throw 1 of 1 (3 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
239,PT09M49.00S,2023-03-01T01:21:11.1Z,2,REGULAR,foul,personal,[],1627827,,,1610612749,38,29,2023-03-01T01:21:19Z,2340000,False,,,0,,D. Finney-Smith personal FOUL (2 PF),"[1627827, 203507]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,202037.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
241,PT09M41.00S,2023-03-01T01:21:34.0Z,2,REGULAR,3pt,Jump Shot,[],1626192,80.1084099868594,92.15686274509804,1610612749,38,29,2023-03-01T01:21:45Z,2360000,False,211.0,134.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.01,,,,,,,,,,,
242,PT09M38.00S,2023-03-01T01:21:37.0Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,38,29,2023-03-01T01:21:45Z,2370000,False,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,241.0,,,,,,1.0,0.0,1.0,,,,,
243,PT09M36.00S,2023-03-01T01:21:53.4Z,2,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612749,38,29,2023-03-01T01:22:08Z,2380000,False,,,0,,G. Allen step out-of-bounds TURNOVER (1 TO),[1628960],1610612749.0,MIL,step,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,202037.0,,,,,,,,,,,,,,,1.0,,,,
244,PT09M19.00S,2023-03-01T01:22:11.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627827,5.732588699080158,51.470588235294116,1610612751,40,29,2023-03-01T01:22:15Z,2390000,False,-7.0,1.0,1,left,D. Finney-Smith cutting DUNK (5 PTS) (M. Bridges 2 AST),"[1627827, 1628969]",1610612751.0,BKN,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,0.75,M. Bridges,1628969.0,2.0,,,,,,,,
246,PT08M56.00S,2023-03-01T01:22:33.9Z,2,REGULAR,3pt,Jump Shot,[],1628975,91.5407358738502,5.147058823529411,1610612749,40,32,2023-03-01T01:22:38Z,2410000,False,-224.0,27.0,1,right,J. Carter 3PT  (8 PTS) (G. Antetokounmpo 1 AST),"[1628975, 203507]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,Made,,8.0,22.59,G. Antetokounmpo,203507.0,1.0,,,,,,,,
248,PT08M40.00S,2023-03-01T01:22:49.4Z,2,REGULAR,2pt,Jump Shot,[],203552,24.917871222076215,34.80392156862745,1610612751,40,32,2023-03-01T01:22:53Z,2430000,False,76.0,182.0,1,left,MISS S. Curry 19' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,19.7,,,,,,,,,,,
249,PT08M38.00S,2023-03-01T01:22:51.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,40,32,2023-03-01T01:22:53Z,2440000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,248.0,,,,,,4.0,3.0,1.0,,,,,
250,PT08M27.00S,2023-03-01T01:23:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.9060446780552,52.450980392156865,1610612749,40,34,2023-03-01T01:23:06Z,2450000,False,12.0,5.0,1,right,G. Antetokounmpo driving finger roll Layup (10 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.32,,,,,,,,,,,
251,PT08M06.00S,2023-03-01T01:23:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,9.674770039421814,62.99019607843137,1610612751,42,34,2023-03-01T01:23:28Z,2460000,False,-65.0,38.0,1,left,M. Bridges 7' driving floating bank Jump Shot (13 PTS),[1628969],1610612751.0,BKN,driving floating bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,13.0,7.55,,,,,,,,,,,
252,PT07M51.00S,2023-03-01T01:23:38.7Z,2,REGULAR,3pt,Jump Shot,[],203507,66.83639947437582,58.57843137254902,1610612749,42,37,2023-03-01T01:23:43Z,2470000,False,43.0,259.0,1,right,G. Antetokounmpo 26' 3PT pullup (13 PTS) (P. Connaughton 1 AST),"[203507, 1626192]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,Made,,13.0,26.27,P. Connaughton,1626192.0,1.0,,,,,,,,
254,PT07M41.00S,2023-03-01T01:23:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.601182654402102,50.49019607843137,1610612751,44,37,2023-03-01T01:23:55Z,2490000,False,-2.0,0.0,1,left,M. Bridges driving reverse Layup (15 PTS) (R. O'Neale 1 AST),"[1628969, 1626220]",1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,0.25,R. O'Neale,1626220.0,1.0,,,,,,,,
256,PT07M30.00S,2023-03-01T01:24:02.4Z,2,REGULAR,foul,personal,[],203552,,,1610612749,44,37,2023-03-01T01:24:09Z,2510000,False,,,0,,S. Curry personal FOUL (1 PF),"[203552, 203507]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left,202053.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
258,PT07M30.00S,2023-03-01T01:24:12.2Z,2,REGULAR,substitution,out,[],1629651,,,1610612749,44,37,2023-03-01T01:24:24Z,2530000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M30.00S,2023-03-01T01:24:12.2Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,44,37,2023-03-01T01:24:24Z,2540000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M30.00S,2023-03-01T01:24:12.2Z,2,REGULAR,substitution,out,[],203109,,,1610612749,44,37,2023-03-01T01:24:24Z,2550000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M30.00S,2023-03-01T01:24:12.2Z,2,REGULAR,substitution,in,[],1629661,,,1610612749,44,37,2023-03-01T01:24:24Z,2560000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M30.00S,2023-03-01T01:24:12.2Z,2,REGULAR,substitution,in,[],204060,,,1610612749,44,37,2023-03-01T01:24:24Z,2570000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M30.00S,2023-03-01T01:24:12.2Z,2,REGULAR,substitution,in,[],201572,,,1610612749,44,37,2023-03-01T01:24:24Z,2580000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
