actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
433,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,in,[],1629111,,,1610612758,89,54,2023-11-07T02:49:43Z,4270000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,in,[],1631095,,,1610612758,89,54,2023-11-07T02:49:43Z,4280000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,in,[],1630224,,,1610612758,89,54,2023-11-07T02:49:43Z,4290000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,in,[],201580,,,1610612758,89,54,2023-11-07T02:49:43Z,4300000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,89,54,2023-11-07T02:49:43Z,4310000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,in,[],1630537,,,1610612758,89,54,2023-11-07T02:49:43Z,4320000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,in,[],1628426,,,1610612758,89,54,2023-11-07T02:49:43Z,4330000,False,,,0,,SUB in: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M13.00S,2023-11-07T02:50:13.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,92.72339027595268,49.01960784313725,1610612758,89,56,2023-11-07T02:50:18Z,4340000,False,-5.0,16.0,1,right,J. McGee alley-oop Layup (4 PTS) (M. Monk 1 AST),"[201580, 1628370]",1610612758.0,SAC,alley-oop,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,1.66,Made,,,,,4.0,M. Monk,1628370.0,1.0,,,,
442,PT01M56.00S,2023-11-07T02:50:29.4Z,3,REGULAR,3pt,Jump Shot,[],1629111,31.488173455978973,70.09803921568627,1610612745,92,56,2023-11-07T02:50:34Z,4360000,False,-100.0,243.0,1,left,J. Landale 26' 3PT  (3 PTS) (J. Green 2 AST),"[1629111, 1630224]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,26.34,Made,,,,,3.0,J. Green,1630224.0,2.0,,,,
444,PT01M40.00S,2023-11-07T02:50:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612758,92,56,2023-11-07T02:50:56Z,4380000,False,,,0,,A. Holiday personal FOUL (1 PF) (Ellis 2 FT),"[1628988, 1631165]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,16-24 Left Center,2003.0,,1.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,
446,PT01M40.00S,2023-11-07T02:51:17.6Z,3,REGULAR,freethrow,1 of 2,[],1631165,,,1610612758,92,56,2023-11-07T02:52:03Z,4400000,False,,,0,,MISS K. Ellis Free Throw 1 of 2,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
447,PT01M40.00S,2023-11-07T02:51:17.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,92,56,2023-11-07T02:52:03Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,446.0,,,,,,,,,,,
448,PT01M40.00S,2023-11-07T02:51:17.6Z,3,REGULAR,freethrow,2 of 2,[],1631165,,,1610612758,92,56,2023-11-07T02:52:03Z,4420000,False,,,0,,MISS K. Ellis Free Throw 2 of 2,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
449,PT01M40.00S,2023-11-07T02:51:17.6Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,92,56,2023-11-07T02:52:03Z,4430000,False,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,448.0,3.0,2.0,1.0,,,,,,,,
450,PT01M38.00S,2023-11-07T02:52:01.6Z,3,REGULAR,foul,personal,[],201580,,,1610612745,92,56,2023-11-07T02:52:09Z,4440000,False,,,0,,J. McGee personal FOUL (4 PF),"[201580, 1630256]",1610612758.0,SAC,,,,McGee,J. McGee,,,,,Mid-Range,16-24 Center,203593.0,,4.0,0.0,Tate,1630256.0,,,,,,,,,,,,,,
452,PT01M16.00S,2023-11-07T02:52:35.0Z,3,REGULAR,3pt,Jump Shot,[],1631095,32.802233902759525,49.754901960784316,1610612745,95,56,2023-11-07T02:52:40Z,4460000,False,1.0,256.0,1,left,J. Smith Jr. 25' 3PT step back (13 PTS),[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,25.58,Made,,,,,13.0,,,,,,,
453,PT00M59.00S,2023-11-07T02:52:51.7Z,3,REGULAR,3pt,Jump Shot,[],1628426,80.76544021024968,92.8921568627451,1610612758,95,56,2023-11-07T02:52:58Z,4470000,False,214.0,128.0,1,right,MISS A. Vezenkov 24' 3PT,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Above the Break 3,24+ Right Center,,,,,,,24.99,Missed,,,,,,,,,,,,
454,PT00M57.80S,2023-11-07T02:52:52.9Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,95,56,2023-11-07T02:52:58Z,4480000,False,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,,,,,453.0,4.0,3.0,1.0,,,,,,,,
460,PT00M45.00S,2023-11-07T02:53:21.9Z,3,REGULAR,turnover,offensive-kicked-ball,[],1630224,,,1610612745,95,56,2023-11-07T02:57:38Z,4490000,False,,,0,,J. Green offensive-kicked-ball TURNOVER (3 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,,,,,,,,,,,
456,PT00M29.40S,2023-11-07T02:53:52.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612758,95,56,2023-11-07T02:53:59Z,4500000,False,,,0,,J. Tate shooting personal FOUL (2 PF) (McGee 2 FT),"[1630256, 201580]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2003.0,,2.0,0.0,McGee,201580.0,,,,,,,,,,,,,,
458,PT00M29.40S,2023-11-07T02:54:07.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201580,,,1610612758,95,57,2023-11-07T02:54:30Z,4520000,False,,,0,,J. McGee Free Throw 1 of 2 (5 PTS),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,
459,PT00M29.40S,2023-11-07T02:54:22.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201580,,,1610612758,95,58,2023-11-07T02:54:30Z,4530000,False,,,0,,J. McGee Free Throw 2 of 2 (6 PTS),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,
461,PT00M14.30S,2023-11-07T02:54:38.6Z,3,REGULAR,3pt,Jump Shot,[],1631095,34.247700394218136,42.8921568627451,1610612745,95,58,2023-11-07T02:54:44Z,4540000,False,36.0,269.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,27.17,Missed,,,,,,,,,,,,
462,PT00M12.30S,2023-11-07T02:54:40.6Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,95,58,2023-11-07T02:54:44Z,4550000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,461.0,1.0,1.0,0.0,,,,,,,,
463,PT00M08.50S,2023-11-07T02:54:44.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628426,93.64323258869908,44.36274509803921,1610612758,95,60,2023-11-07T02:54:51Z,4560000,False,-28.0,7.0,1,right,A. Vezenkov running Layup (2 PTS) (M. Monk 2 AST),"[1628426, 1628370]",1610612758.0,SAC,running,,,Vezenkov,A. Vezenkov,,,,,Restricted Area,0-8 Center,,,,,,,2.91,Made,,,,,2.0,M. Monk,1628370.0,2.0,,,,
465,PT00M01.60S,2023-11-07T02:54:56.6Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631165,,,1610612745,95,60,2023-11-07T02:55:05Z,4580000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Green 3 FT),"[1631165, 1630224]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,1627524.0,,1.0,0.0,Green,1630224.0,,,,,,,,,,,,,,
467,PT00M01.60S,2023-11-07T02:55:31.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,95,60,2023-11-07T02:55:31Z,4600000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M01.60S,2023-11-07T02:59:08.6Z,3,REGULAR,freethrow,1 of 3,[],1630224,,,1610612745,95,60,2023-11-07T02:59:08Z,4620000,False,,,0,,MISS J. Green Free Throw 1 of 3,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
470,PT00M01.60S,2023-11-07T02:59:08.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,95,60,2023-11-07T02:59:08Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,,,
471,PT00M01.60S,2023-11-07T02:59:23.4Z,3,REGULAR,freethrow,2 of 3,[],1630224,,,1610612745,96,60,2023-11-07T02:59:23Z,4640000,False,,,0,,J. Green Free Throw 2 of 3 (22 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Made,,,,,22.0,,,,,,,
472,PT00M01.60S,2023-11-07T02:59:37.2Z,3,REGULAR,freethrow,3 of 3,[],1630224,,,1610612745,97,60,2023-11-07T02:59:37Z,4650000,False,,,0,,J. Green Free Throw 3 of 3 (23 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Made,,,,,23.0,,,,,,,
473,PT00M00.80S,2023-11-07T02:59:44.9Z,3,REGULAR,3pt,Jump Shot,[],1631165,33.196452036793694,84.55882352941177,1610612758,97,60,2023-11-07T03:00:13Z,4660000,False,173.0,575.0,1,right,MISS K. Ellis 60' 3PT - blocked,"[1631165, 1631095]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,60.09,Missed,,,,,,,,,Smith Jr.,1631095.0,,
474,PT00M00.80S,2023-11-07T02:59:44.9Z,3,REGULAR,block,,[],1631095,,,1610612758,97,60,2023-11-07T02:59:48Z,4670000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
475,PT00M00.10S,2023-11-07T02:59:45.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,97,60,2023-11-07T03:02:04Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,473.0,,,,,,,,,,,
476,PT00M00.00S,2023-11-07T03:00:32.2Z,3,REGULAR,period,end,[],0,,,1610612758,97,60,2023-11-07T03:02:04Z,4690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-11-07T03:02:08.3Z,4,REGULAR,substitution,out,['startperiod'],1630256,,,1610612758,97,60,2023-11-07T03:02:29Z,4700000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-11-07T03:02:08.3Z,4,REGULAR,substitution,out,['startperiod'],1631095,,,1610612758,97,60,2023-11-07T03:02:29Z,4710000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-11-07T03:02:08.3Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612758,97,60,2023-11-07T03:02:29Z,4720000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-11-07T03:02:08.3Z,4,REGULAR,substitution,in,['startperiod'],1641715,,,1610612758,97,60,2023-11-07T03:02:29Z,4730000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-11-07T03:02:08.3Z,4,REGULAR,substitution,in,['startperiod'],1631257,,,1610612758,97,60,2023-11-07T03:02:29Z,4740000,False,,,0,,SUB in: J. Samuels Jr.,[1631257],1610612745.0,HOU,,,,Samuels Jr.,J. Samuels Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-11-07T03:02:08.3Z,4,REGULAR,substitution,in,['startperiod'],203493,,,1610612758,97,60,2023-11-07T03:02:29Z,4750000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-11-07T03:02:27.6Z,4,REGULAR,period,start,[],0,,,1610612745,97,60,2023-11-07T03:02:29Z,4760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M39.00S,2023-11-07T03:02:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,7.30946123521682,43.872549019607845,1610612745,99,60,2023-11-07T03:02:53Z,4770000,False,31.0,16.0,1,left,A. Holiday driving reverse Layup (9 PTS) (R. Bullock Jr. 1 AST),"[1628988, 203493]",1610612745.0,HOU,driving reverse,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,3.46,Made,,,,,9.0,R. Bullock Jr.,203493.0,1.0,,,,
486,PT11M21.00S,2023-11-07T03:03:04.8Z,4,REGULAR,3pt,Jump Shot,[],1630537,73.53810775295663,14.215686274509803,1610612758,99,63,2023-11-07T03:03:09Z,4790000,False,-179.0,196.0,1,right,C. Duarte 26' 3PT  (5 PTS) (K. Ellis 1 AST),"[1630537, 1631165]",1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,,,,,,,26.55,Made,,,,,5.0,K. Ellis,1631165.0,1.0,,,,
488,PT11M04.00S,2023-11-07T03:03:22.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,11.514454664914586,54.65686274509803,1610612745,101,63,2023-11-07T03:03:27Z,4810000,False,-23.0,56.0,1,left,A. Holiday 6' driving floating Jump Shot (11 PTS),[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.04,Made,,,,,11.0,,,,,,,
489,PT10M54.00S,2023-11-07T03:03:35.4Z,4,REGULAR,foul,personal,[],1641715,,,1610612758,101,63,2023-11-07T03:04:07Z,4820000,False,,,0,,C. Whitmore personal FOUL (1 PF),"[1641715, 1628426]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Right,2003.0,,1.0,0.0,Vezenkov,1628426.0,,,,,,,,,,,,,,
491,PT10M40.00S,2023-11-07T03:04:07.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201580,91.40932982917214,52.450980392156865,1610612758,101,65,2023-11-07T03:04:15Z,4840000,False,12.0,28.0,1,right,J. McGee cutting finger roll Layup (8 PTS) (C. Duarte 1 AST),"[201580, 1630537]",1610612758.0,SAC,cutting finger roll,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,3.09,Made,,,,,8.0,C. Duarte,1630537.0,1.0,,,,
493,PT10M31.00S,2023-11-07T03:04:16.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,9.543363994743759,49.754901960784316,1610612745,103,65,2023-11-07T03:04:31Z,4860000,False,1.0,37.0,1,left,C. Whitmore driving Layup (2 PTS),[1641715],1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,3.72,Made,,,,,2.0,,,,,,,
494,PT10M13.00S,2023-11-07T03:04:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201580,93.64323258869908,58.08823529411765,1610612758,103,65,2023-11-07T03:04:40Z,4870000,False,40.0,7.0,1,right,MISS J. McGee reverse Layup,[201580],1610612758.0,SAC,reverse,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,4.11,Missed,,,,,,,,,,,,
495,PT10M13.00S,2023-11-07T03:04:33.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,103,65,2023-11-07T03:04:40Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,494.0,,,,,,,,,,,
497,PT10M07.00S,2023-11-07T03:05:00.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201580,90.75229960578186,54.41176470588235,1610612758,103,67,2023-11-07T03:05:06Z,4900000,False,22.0,34.0,1,right,J. McGee cutting DUNK (10 PTS) (A. Vezenkov 1 AST),"[201580, 1628426]",1610612758.0,SAC,cutting,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,4.09,Made,,,,,10.0,A. Vezenkov,1628426.0,1.0,,,,
499,PT09M49.00S,2023-11-07T03:05:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631257,7.046649145860711,56.86274509803921,1610612745,105,67,2023-11-07T03:05:23Z,4920000,False,-34.0,14.0,1,left,J. Samuels Jr. running finger roll Layup (2 PTS) (R. Bullock Jr. 2 AST),"[1631257, 203493]",1610612745.0,HOU,running finger roll,,,Samuels Jr.,J. Samuels Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.69,Made,,,,,2.0,R. Bullock Jr.,203493.0,2.0,,,,
501,PT09M41.00S,2023-11-07T03:05:29.4Z,4,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612758,105,67,2023-11-07T03:05:38Z,4940000,False,,,0,,J. Landale shooting personal FOUL (2 PF) (Duarte 2 FT),"[1629111, 1630537]",1610612745.0,HOU,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,203593.0,,2.0,0.0,Duarte,1630537.0,,,,,,,,,,,,,,
503,PT09M41.00S,2023-11-07T03:05:52.7Z,4,REGULAR,freethrow,1 of 2,[],1630537,,,1610612758,105,67,2023-11-07T03:06:32Z,4960000,False,,,0,,MISS C. Duarte Free Throw 1 of 2,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
504,PT09M41.00S,2023-11-07T03:05:52.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,105,67,2023-11-07T03:06:32Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,
505,PT09M41.00S,2023-11-07T03:05:54.4Z,4,REGULAR,substitution,out,[],201580,,,1610612758,105,67,2023-11-07T03:06:04Z,4980000,False,,,0,,SUB out: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M41.00S,2023-11-07T03:05:54.4Z,4,REGULAR,substitution,out,[],1628426,,,1610612758,105,67,2023-11-07T03:06:04Z,4990000,False,,,0,,SUB out: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M41.00S,2023-11-07T03:05:54.4Z,4,REGULAR,substitution,in,[],1630556,,,1610612758,105,67,2023-11-07T03:06:04Z,5000000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M41.00S,2023-11-07T03:05:54.4Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,105,67,2023-11-07T03:06:04Z,5010000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M41.00S,2023-11-07T03:06:11.0Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,105,67,2023-11-07T03:06:16Z,5020000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M41.00S,2023-11-07T03:06:11.0Z,4,REGULAR,substitution,in,[],1631099,,,1610612758,105,67,2023-11-07T03:06:16Z,5030000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M41.00S,2023-11-07T03:05:52.7Z,4,REGULAR,freethrow,2 of 2,[],1630537,,,1610612758,105,67,2023-11-07T03:06:32Z,5040000,False,,,0,,MISS C. Duarte Free Throw 2 of 2,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
512,PT09M41.00S,2023-11-07T03:05:52.7Z,4,REGULAR,rebound,defensive,[],1631257,,,1610612745,105,67,2023-11-07T03:06:32Z,5050000,False,,,0,,J. Samuels Jr. REBOUND (Off:0 Def:1),[1631257],1610612745.0,HOU,,,,Samuels Jr.,J. Samuels Jr.,,,,,,,,,,,,,,,511.0,1.0,1.0,0.0,,,,,,,,
513,PT09M26.00S,2023-11-07T03:06:42.7Z,4,REGULAR,2pt,Jump Shot,[],1628988,7.440867279894875,33.33333333333333,1610612745,107,67,2023-11-07T03:06:48Z,5060000,False,83.0,17.0,1,left,A. Holiday 8' turnaround fadeaway Jump Shot (13 PTS),[1628988],1610612745.0,HOU,turnaround fadeaway,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,8.51,Made,,,,,13.0,,,,,,,
514,PT09M12.00S,2023-11-07T03:06:56.2Z,4,REGULAR,3pt,Jump Shot,[],1631165,71.30420499342969,20.098039215686274,1610612758,107,70,2023-11-07T03:07:02Z,5070000,False,-150.0,217.0,1,right,K. Ellis 26' 3PT step back (3 PTS) (D. Sabonis 5 AST),"[1631165, 1627734]",1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,26.37,Made,,,,,3.0,D. Sabonis,1627734.0,5.0,,,,
516,PT08M54.00S,2023-11-07T03:07:13.8Z,4,REGULAR,3pt,Jump Shot,[],1629111,31.61957950065703,21.813725490196077,1610612745,107,70,2023-11-07T03:07:19Z,5090000,False,141.0,245.0,1,left,MISS J. Landale 28' 3PT,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,28.24,Missed,,,,,,,,,,,,
517,PT08M53.00S,2023-11-07T03:07:14.8Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,107,70,2023-11-07T03:07:19Z,5100000,False,,,0,,K. Murray REBOUND (Off:0 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,516.0,5.0,5.0,0.0,,,,,,,,
518,PT08M46.00S,2023-11-07T03:07:22.9Z,4,REGULAR,3pt,Jump Shot,[],1631099,66.5735873850197,52.20588235294118,1610612758,107,70,2023-11-07T03:07:28Z,5110000,False,11.0,262.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,26.19,Missed,,,,,,,,,,,,
519,PT08M44.00S,2023-11-07T03:07:24.9Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,107,70,2023-11-07T03:07:28Z,5120000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,,,,,,,518.0,1.0,1.0,0.0,,,,,,,,
520,PT08M33.00S,2023-11-07T03:07:37.1Z,4,REGULAR,foul,personal,[],1630537,,,1610612745,107,70,2023-11-07T03:07:46Z,5130000,False,,,0,,C. Duarte personal FOUL (1 PF),"[1630537, 1631257]",1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Center,203593.0,,1.0,0.0,Samuels Jr.,1631257.0,,,,,,,,,,,,,,
522,PT08M27.00S,2023-11-07T03:08:03.8Z,4,REGULAR,turnover,lost ball,[],1628988,,,1610612745,107,70,2023-11-07T03:08:08Z,5150000,False,,,0,,A. Holiday lost ball TURNOVER (1 TO),"[1628988, 1631165]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Ellis,1631165.0
523,PT08M27.00S,2023-11-07T03:08:03.8Z,4,REGULAR,steal,,[],1631165,,,1610612758,107,70,2023-11-07T03:10:41Z,5160000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
