actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,41,38,2024-03-06T01:52:16Z,2500000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,out,[],1631104,,,1610612759,41,38,2024-03-06T01:52:16Z,2510000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,out,[],1626224,,,1610612759,41,38,2024-03-06T01:52:16Z,2520000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,in,[],1631095,,,1610612759,41,38,2024-03-06T01:52:16Z,2530000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,41,38,2024-03-06T01:52:16Z,2540000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,in,[],1631103,,,1610612759,41,38,2024-03-06T01:52:16Z,2550000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,41,38,2024-03-06T01:52:16Z,2560000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,41,38,2024-03-06T01:52:16Z,2570000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M52.00S,2024-03-06T01:52:45.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,88.78120893561103,43.872549019607845,1610612759,41,40,2024-03-06T01:52:51Z,2580000,False,-31.0,53.0,1,right,Z. Collins 6' turnaround Hook (2 PTS),[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.12,Made,2.0,,,,,,,,,,,,,,,,,
265,PT04M41.00S,2024-03-06T01:52:55.8Z,2,REGULAR,2pt,Jump Shot,[],1630224,20.844283837056505,28.186274509803923,1610612745,41,40,2024-03-06T01:53:02Z,2590000,False,109.0,143.0,1,left,MISS J. Green 18' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,18.02,Missed,,,,,,,,,,,,,,,,,,
266,PT04M37.00S,2024-03-06T01:52:59.8Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,41,40,2024-03-06T01:53:02Z,2600000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,265.0,2.0,1.0,1.0,,,,,,,,
267,PT04M24.00S,2024-03-06T01:53:13.6Z,2,REGULAR,2pt,Jump Shot,[],1630200,87.46714848883047,27.696078431372552,1610612759,41,40,2024-03-06T01:53:30Z,2610000,False,-112.0,65.0,1,right,MISS T. Jones 12' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,12.92,Missed,,,,,,,,,,,,,,,,,,
268,PT04M20.00S,2024-03-06T01:53:16.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,41,40,2024-03-06T01:53:16Z,2620000,False,,,0,,A. Sengun REBOUND (Off:1 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,267.0,8.0,7.0,1.0,,,,,,,,
326,PT04M05.00S,2024-03-06T01:53:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.701708278580814,35.80729166666667,1610612745,41,40,2024-03-06T02:05:26Z,2635000,False,71.0,10.0,1,left,MISS A. Sengun 7' driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
327,PT04M05.00S,2024-03-06T01:53:34.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,41,40,2024-03-06T02:05:26Z,2642500,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,326.0,,,,,,,,,,,
271,PT04M05.00S,2024-03-06T01:53:54.9Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612759,41,40,2024-03-06T02:05:26Z,2650000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M02.00S,2024-03-06T01:56:34.4Z,2,REGULAR,jumpball,recovered,[],1630200,,,1610612759,41,40,2024-03-06T01:56:34Z,2670000,False,,,0,,Jump Ball Z. Collins vs. J. Smith Jr.: Tip to T. Jones,"[1630200, 1628380, 1631095]",1610612759.0,SAS,challenge,T. Jones,1630200.0,Jones,T. Jones,Collins,1628380.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
276,PT03M49.00S,2024-03-06T01:56:46.6Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,41,40,2024-03-06T01:56:51Z,2700000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1630224]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1.0,Green,1630224.0,,,,
277,PT03M49.00S,2024-03-06T01:56:46.6Z,2,REGULAR,steal,,[],1630224,,,1610612745,41,40,2024-03-06T01:56:48Z,2710000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
278,PT03M45.00S,2024-03-06T01:56:50.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,5.469776609724048,43.13725490196079,1610612745,41,40,2024-03-06T01:57:00Z,2720000,False,34.0,-1.0,1,left,MISS J. Green running Layup - blocked,"[1630224, 1630170]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,Vassell,1630170.0,,,,,,,,,,,,
279,PT03M45.00S,2024-03-06T01:56:50.9Z,2,REGULAR,block,,[],1630170,,,1610612745,41,40,2024-03-06T01:56:53Z,2730000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT03M42.00S,2024-03-06T01:56:53.9Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,41,40,2024-03-06T01:57:00Z,2740000,False,,,0,,T. Jones REBOUND (Off:1 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,278.0,3.0,2.0,1.0,,,,,,,,
281,PT03M38.00S,2024-03-06T01:56:58.7Z,2,REGULAR,turnover,lost ball,[],1628380,,,1610612759,41,40,2024-03-06T01:57:11Z,2750000,False,,,0,,Z. Collins lost ball TURNOVER (2 TO),"[1628380, 1630578]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,Sengun,1630578.0,,,,
282,PT03M38.00S,2024-03-06T01:56:58.7Z,2,REGULAR,steal,,[],1630578,,,1610612745,41,40,2024-03-06T01:57:01Z,2760000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
283,PT03M34.00S,2024-03-06T01:57:02.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,5.995400788436268,49.26470588235294,1610612745,43,40,2024-03-06T01:58:44Z,2770000,False,4.0,4.0,1,left,J. Green running reverse Layup (15 PTS) (J. Smith Jr. 1 AST),"[1630224, 1631095]",1610612745.0,HOU,running reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.54,Made,15.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,,,,,
285,PT03M17.00S,2024-03-06T01:57:18.7Z,2,REGULAR,2pt,Jump Shot,[],1631103,89.56964520367937,30.14705882352941,1610612759,43,42,2024-03-06T01:59:03Z,2790000,False,-99.0,46.0,1,right,M. Branham 10' driving floating Jump Shot (5 PTS) (T. Jones 2 AST),"[1631103, 1630200]",1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,10.92,Made,5.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
286,PT03M02.00S,2024-03-06T01:57:35.4Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,43,42,2024-03-06T01:57:43Z,2800000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628484.0,2.0,,,,,,
287,PT03M02.00S,2024-03-06T01:57:43.3Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,43,42,2024-03-06T01:57:50Z,2810000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M02.00S,2024-03-06T01:57:43.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,43,42,2024-03-06T01:57:50Z,2820000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M47.00S,2024-03-06T01:58:12.7Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612759,43,42,2024-03-06T01:58:31Z,2830000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628415, 1629640]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200833.0,,,,1.0,0.0,Johnson,1629640.0
292,PT02M47.00S,2024-03-06T01:58:39.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629640,,,1610612759,43,43,2024-03-06T01:58:39Z,2850000,False,,,0,,K. Johnson Free Throw 1 of 2 (10 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
293,PT02M47.00S,2024-03-06T01:58:56.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629640,,,1610612759,43,44,2024-03-06T01:58:56Z,2860000,False,,,0,,K. Johnson Free Throw 2 of 2 (11 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
294,PT02M35.00S,2024-03-06T01:59:10.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,12.171484888304862,51.470588235294116,1610612745,43,44,2024-03-06T01:59:16Z,2870000,False,-7.0,62.0,1,left,MISS A. Sengun 6' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,,,,,
295,PT02M34.00S,2024-03-06T01:59:11.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,43,44,2024-03-06T01:59:16Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,294.0,,,,,,,,,,,
297,PT02M24.00S,2024-03-06T01:59:37.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630578,14.931011826544022,48.03921568627451,1610612745,45,44,2024-03-06T01:59:51Z,2900000,False,10.0,88.0,1,left,A. Sengun 8' turnaround fadeaway Jump Shot (13 PTS),[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.84,Made,13.0,,,,,,,,,,,,,,,,,
298,PT02M11.00S,2024-03-06T01:59:53.5Z,2,REGULAR,turnover,traveling,[],1631110,,,1610612759,45,44,2024-03-06T02:00:03Z,2910000,False,,,0,,J. Sochan traveling TURNOVER (1 TO),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201639.0,1.0,,,,,,
299,PT02M11.00S,2024-03-06T01:59:59.0Z,2,REGULAR,substitution,out,[],1631103,,,1610612745,45,44,2024-03-06T02:00:04Z,2920000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M11.00S,2024-03-06T01:59:59.0Z,2,REGULAR,substitution,in,[],1630200,,,1610612745,45,44,2024-03-06T02:00:04Z,2930000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M49.00S,2024-03-06T02:00:25.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,29.6484888304862,25.0,1610612745,45,44,2024-03-06T02:00:34Z,2940000,False,125.0,226.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
302,PT01M47.00S,2024-03-06T02:00:27.0Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,45,44,2024-03-06T02:00:34Z,2950000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,301.0,9.0,7.0,2.0,,,,,,,,
303,PT01M40.00S,2024-03-06T02:00:33.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,4.681340341655716,51.9607843137255,1610612745,47,44,2024-03-06T02:00:38Z,2960000,False,-10.0,-8.0,1,left,A. Sengun Layup (15 PTS) (F. VanVleet 2 AST),"[1630578, 1627832]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.3,Made,15.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,
305,PT01M28.00S,2024-03-06T02:00:48.6Z,2,REGULAR,foul,personal,[],1631095,,,1610612759,47,44,2024-03-06T02:01:06Z,2980000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1629640]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Johnson,1629640.0
307,PT01M16.00S,2024-03-06T02:01:23.0Z,2,REGULAR,3pt,Jump Shot,[],1628380,93.64323258869908,2.2058823529411766,1610612759,47,47,2024-03-06T02:01:30Z,3000000,False,-239.0,7.0,1,right,Z. Collins 3PT  (5 PTS) (T. Jones 3 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,23.91,Made,5.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
309,PT01M02.00S,2024-03-06T02:01:37.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,33.85348226018397,37.745098039215684,1610612745,47,47,2024-03-06T02:01:59Z,3020000,False,61.0,266.0,1,left,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
310,PT00M58.90S,2024-03-06T02:01:40.3Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,47,47,2024-03-06T02:01:42Z,3030000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,309.0,3.0,3.0,0.0,,,,,,,,
311,PT00M54.00S,2024-03-06T02:01:46.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629640,84.05059132720105,45.34313725490196,1610612759,47,49,2024-03-06T02:02:25Z,3040000,False,-23.0,97.0,1,right,K. Johnson 10' driving floating Jump Shot (13 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.01,Made,13.0,,,,,,,,,,,,,,,,,
312,PT00M44.60S,2024-03-06T02:02:01.3Z,2,REGULAR,2pt,Jump Shot,[],1627832,5.601182654402102,19.362745098039216,1610612745,47,49,2024-03-06T02:02:11Z,3050000,False,153.0,0.0,1,left,MISS F. VanVleet 15' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,15.32,Missed,,,,,,,,,,,,,,,,,,
313,PT00M43.50S,2024-03-06T02:02:02.4Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,47,49,2024-03-06T02:02:11Z,3060000,False,,,0,,J. Sochan REBOUND (Off:1 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,,,,,,,,,312.0,4.0,3.0,1.0,,,,,,,,
314,PT00M36.00S,2024-03-06T02:02:08.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,78.0059132720105,91.17647058823529,1610612759,47,52,2024-03-06T02:02:47Z,3070000,False,206.0,154.0,1,right,D. Vassell 25' 3PT running (7 PTS) (J. Sochan 1 AST),"[1630170, 1631110]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.72,Made,7.0,J. Sochan,1631110.0,1.0,,,,,,,,,,,,,,
316,PT00M26.40S,2024-03-06T02:02:26.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,22.946780551905388,7.598039215686274,1610612745,47,52,2024-03-06T02:02:37Z,3090000,False,212.0,163.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
317,PT00M23.70S,2024-03-06T02:02:28.9Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,47,52,2024-03-06T02:02:37Z,3100000,False,,,0,,J. Sochan REBOUND (Off:1 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,316.0,5.0,4.0,1.0,,,,,,,,
318,PT00M04.10S,2024-03-06T02:02:48.5Z,2,REGULAR,3pt,Jump Shot,[],1630170,66.44218134034165,39.46078431372549,1610612759,47,52,2024-03-06T02:03:02Z,3110000,False,-53.0,263.0,1,right,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.81,Missed,,,,,,,,,,,,,,,,,,
319,PT00M01.40S,2024-03-06T02:02:51.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,47,52,2024-03-06T02:02:55Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,318.0,,,,,,,,,,,
320,PT00M01.40S,2024-03-06T02:02:55.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612759,47,52,2024-03-06T02:03:34Z,3130000,False,,,0,,J. Smith Jr. loose ball personal FOUL (2 PF) (Collins 2 FT),"[1631095, 1628380]",1610612745.0,HOU,loose ball,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,,,,2.0,0.0,Collins,1628380.0
322,PT00M01.40S,2024-03-06T02:03:23.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628380,,,1610612759,47,52,2024-03-06T02:03:23Z,3150000,False,,,0,,MISS Z. Collins Free Throw 1 of 2,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT00M01.40S,2024-03-06T02:03:23.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,47,52,2024-03-06T02:03:23Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,
324,PT00M01.40S,2024-03-06T02:03:38.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628380,,,1610612759,47,53,2024-03-06T02:03:38Z,3170000,False,,,0,,Z. Collins Free Throw 2 of 2 (6 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
325,PT00M00.00S,2024-03-06T02:03:46.2Z,2,REGULAR,period,end,[],0,,,1610612745,47,53,2024-03-06T02:03:46Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-03-06T02:18:39.9Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612745,47,53,2024-03-06T02:19:06Z,3190000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-03-06T02:18:39.9Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612745,47,53,2024-03-06T02:19:06Z,3200000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-03-06T02:18:39.9Z,3,REGULAR,substitution,in,['startperiod'],1641705,,,1610612745,47,53,2024-03-06T02:19:06Z,3210000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-03-06T02:18:39.9Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612745,47,53,2024-03-06T02:19:06Z,3220000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-03-06T02:19:09.4Z,3,REGULAR,period,start,[],0,,,1610612745,47,53,2024-03-06T02:19:09Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M45.00S,2024-03-06T02:19:23.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,92.72339027595268,49.26470588235294,1610612745,49,53,2024-03-06T02:19:45Z,3240000,False,-4.0,16.0,1,right,A. Sengun cutting DUNK (17 PTS) (F. VanVleet 3 AST),"[1630578, 1627832]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.63,Made,17.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,
335,PT11M27.00S,2024-03-06T02:19:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,8.229303547963205,47.30392156862745,1610612759,49,53,2024-03-06T02:20:02Z,3260000,False,13.0,25.0,1,left,MISS J. Sochan driving Layup,[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
336,PT11M22.00S,2024-03-06T02:19:45.6Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,49,53,2024-03-06T02:19:47Z,3270000,False,,,0,,J. Sochan REBOUND (Off:2 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,335.0,6.0,4.0,2.0,,,,,,,,
337,PT11M22.00S,2024-03-06T02:19:45.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631110,5.590000152587891,50.0,1610612759,49,55,2024-03-06T02:19:45Z,3280000,False,0.0,0.0,1,left,J. Sochan tip DUNK (6 PTS),[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
338,PT11M05.00S,2024-03-06T02:20:02.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,85.75886990801577,44.85294117647059,1610612745,51,55,2024-03-06T02:20:36Z,3290000,False,-26.0,81.0,1,right,A. Sengun 8' floating Jump Shot (19 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.54,Made,19.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,,,
340,PT10M46.00S,2024-03-06T02:20:22.0Z,3,REGULAR,3pt,Jump Shot,[],1631110,23.73521681997372,7.8431372549019605,1610612759,51,55,2024-03-06T02:20:32Z,3310000,False,211.0,171.0,1,left,MISS J. Sochan 27' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,27.12,Missed,,,,,,,,,,,,,,,,,,
341,PT10M42.00S,2024-03-06T02:20:26.0Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,51,55,2024-03-06T02:20:32Z,3320000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,340.0,7.0,5.0,2.0,,,,,,,,
342,PT10M28.00S,2024-03-06T02:20:46.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612759,51,55,2024-03-06T02:20:55Z,3330000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1628484.0,,,,,,,
