actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
257,PT06M08.00S,2023-12-28T01:52:30.1Z,2,REGULAR,substitution,in,[],1628960,,,1610612745,33,49,2023-12-28T01:53:28Z,2530000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M08.00S,2023-12-28T01:52:30.1Z,2,REGULAR,substitution,in,[],1626164,,,1610612745,33,49,2023-12-28T01:53:28Z,2540000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M58.00S,2023-12-28T01:53:49.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,69.72733245729303,75.0,1610612745,36,49,2023-12-28T01:53:54Z,2550000,False,125.0,232.0,1,right,J. Green 26' 3PT step back (7 PTS) (J. Tate 1 AST),"[1630224, 1630256]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.36,Made,,,,,7.0,,,,,,,J. Tate,1630256.0,1.0,,,,
261,PT05M44.00S,2023-12-28T01:54:05.6Z,2,REGULAR,foul,personal,[],1630256,,,1610612756,36,49,2023-12-28T01:54:10Z,2570000,False,,,0,,J. Tate personal FOUL (2 PF),"[1630256, 201142]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Center,,,,,,,,1628171.0,,2.0,0.0,Durant,201142.0,,,,,,,
263,PT05M33.00S,2023-12-28T01:54:34.9Z,2,REGULAR,turnover,traveling,[],1628960,,,1610612756,36,49,2023-12-28T01:54:42Z,2590000,False,,,0,,G. Allen traveling TURNOVER (2 TO),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1193.0,2.0,,,,,,,,,,,
264,PT05M22.00S,2023-12-28T01:54:52.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,66.17936925098554,64.4607843137255,1610612745,36,49,2023-12-28T01:58:47Z,2600000,False,72.0,265.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,27.51,Missed,,,,,,,,,,,,,,,,,,
265,PT05M22.00S,2023-12-28T01:54:52.1Z,2,REGULAR,rebound,defensive,[],1628962,,,1610612756,36,49,2023-12-28T01:55:09Z,2610000,False,,,0,,U. Azubuike REBOUND (Off:1 Def:2),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Center,,,264.0,3.0,2.0,1.0,,,,,,,,,,,,,,
266,PT05M12.00S,2023-12-28T01:55:01.9Z,2,REGULAR,2pt,Jump Shot,[],201142,17.0335085413929,66.17647058823529,1610612756,36,49,2023-12-28T01:55:19Z,2620000,False,-81.0,108.0,1,left,MISS K. Durant 13' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,13.46,Missed,,,,,,,,,,,,,,,,,,
267,PT05M10.00S,2023-12-28T01:55:03.9Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,36,49,2023-12-28T01:55:19Z,2630000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,266.0,4.0,4.0,0.0,,,,,,,,,,,,,,
268,PT05M00.00S,2023-12-28T01:55:18.1Z,2,REGULAR,foul,technical,['1freethrow'],1628962,,,1610612745,36,49,2023-12-28T01:55:26Z,2640000,False,,,0,,U. Azubuike defensive-3-second technical FOUL (1 Tech),[1628962],1610612756.0,PHX,defensive-3-second,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203591.0,,1.0,1.0,,,,,,,,,
269,PT05M00.00S,2023-12-28T01:55:33.8Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,37,49,2023-12-28T01:55:33Z,2650000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (7 PTS),[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
270,PT04M50.00S,2023-12-28T01:55:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,80.50262812089356,60.5392156862745,1610612745,39,49,2023-12-28T01:56:04Z,2660000,False,53.0,131.0,1,right,J. Smith Jr. 14' pullup Jump Shot (6 PTS),[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.1,Made,,,,,6.0,,,,,,,,,,,,,
271,PT04M40.00S,2023-12-28T01:56:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201142,6.389618922470433,43.627450980392155,1610612756,39,51,2023-12-28T01:56:21Z,2670000,False,32.0,8.0,1,left,K. Durant driving Layup (8 PTS),[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.28,Made,,,,,8.0,,,,,,,,,,,,,
272,PT04M40.00S,2023-12-28T01:56:14.7Z,2,REGULAR,violation,defensive goaltending,[],1631095,,,1610612756,39,51,2023-12-28T01:56:21Z,2680000,False,,,0,,J. Smith Jr. defensive goaltending VIOLATION,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,1193.0,,,,,,,,,,,,
273,PT04M28.00S,2023-12-28T01:56:35.6Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.3107752956636,54.65686274509803,1610612745,42,51,2023-12-28T01:56:40Z,2690000,False,23.0,264.0,1,right,J. Green 26' 3PT pullup (10 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.52,Made,,,,,10.0,,,,,,,,,,,,,
274,PT04M17.00S,2023-12-28T01:56:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,18.2161629434954,48.03921568627451,1610612756,42,53,2023-12-28T01:56:56Z,2700000,False,10.0,119.0,1,left,D. Booker 11' pullup Jump Shot (7 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,11.91,Made,,,,,7.0,,,,,,,,,,,,,
275,PT04M07.00S,2023-12-28T01:56:57.4Z,2,REGULAR,2pt,Jump Shot,[],1630224,96.27135348226018,28.431372549019606,1610612745,42,53,2023-12-28T01:57:29Z,2710000,False,-108.0,-17.0,1,right,MISS J. Green 10' driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,Mid-Range,8-16 Left,10.92,Missed,,,,,,,,,,,,,,,,,,
276,PT04M07.00S,2023-12-28T01:56:57.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,42,53,2023-12-28T01:57:29Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,275.0,,,,,,,,,,,,,,,,,
277,PT04M07.00S,2023-12-28T01:57:06.3Z,2,REGULAR,foul,personal,[],1628962,,,1610612745,42,53,2023-12-28T01:57:26Z,2730000,False,,,0,,U. Azubuike loose ball personal FOUL (2 PF),"[1628962, 1630256]",1610612756.0,PHX,loose ball,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628171.0,,2.0,1.0,Tate,1630256.0,,,,,,,
279,PT03M54.00S,2023-12-28T01:57:40.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630224,84.97043363994744,60.5392156862745,1610612745,42,53,2023-12-28T01:59:09Z,2750000,False,53.0,89.0,1,right,MISS J. Green 10' fadeaway Shot - blocked,"[1630224, 201569]",1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,10.33,Missed,,,,,,,,,,,,,,,,,Gordon,201569.0
280,PT03M54.00S,2023-12-28T01:57:40.3Z,2,REGULAR,block,,[],201569,,,1610612745,42,53,2023-12-28T01:57:42Z,2760000,False,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
281,PT03M54.00S,2023-12-28T01:57:40.3Z,2,REGULAR,rebound,offensive,[],1630224,,,1610612745,42,53,2023-12-28T02:05:16Z,2770000,False,,,0,,J. Green REBOUND (Off:1 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,279.0,5.0,4.0,1.0,,,,,,,,,,,,,,
288,PT03M52.00S,2023-12-28T01:57:44.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,71.69842312746385,79.65686274509804,1610612745,42,53,2023-12-28T01:58:59Z,2775000,False,148.0,214.0,1,right,MISS J. Green 26' fadeaway 3PT - blocked,"[1630224, 201569]",1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,Gordon,201569.0
289,PT03M52.00S,2023-12-28T01:57:44.7Z,2,REGULAR,block,,[],201569,,,1610612745,42,53,2023-12-28T01:58:59Z,2777500,False,,,0,,E. Gordon BLOCK (2 BLK),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
290,PT03M52.00S,2023-12-28T01:57:44.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,42,53,2023-12-28T01:58:59Z,2778750,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,288.0,,,,,,,,,,,,,,,,,
282,PT03M52.00S,2023-12-28T01:57:49.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,42,53,2023-12-28T01:58:02Z,2780000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,1193.0,,,,,,,,,,,,
283,PT03M42.00S,2023-12-28T01:58:05.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,20.97568988173456,63.23529411764706,1610612756,42,55,2023-12-28T02:04:14Z,2790000,False,-66.0,145.0,1,left,D. Booker 15' pullup Jump Shot (9 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,15.91,Made,,,,,9.0,,,,,,,,,,,,,
284,PT03M29.00S,2023-12-28T01:58:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.72339027595268,42.8921568627451,1610612745,44,55,2023-12-28T02:04:33Z,2800000,False,-36.0,16.0,1,right,A. Sengun driving Layup (11 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,11.0,,,,,,,,,,,,,
285,PT03M18.00S,2023-12-28T01:58:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628962,8.886333771353483,50.73529411764706,1610612756,44,57,2023-12-28T01:59:17Z,2810000,False,-4.0,31.0,1,left,U. Azubuike Layup (5 PTS),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,5.0,,,,,,,,,,,,,
286,PT03M18.00S,2023-12-28T01:58:34.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630578,,,1610612756,44,57,2023-12-28T01:58:44Z,2820000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Azubuike 1 FT),"[1630578, 1628962]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,2.0,1.0,Azubuike,1628962.0,,,,,,,
291,PT03M18.00S,2023-12-28T01:59:06.3Z,2,REGULAR,freethrow,1 of 1,[],1628962,,,1610612756,44,57,2023-12-28T01:59:30Z,2840000,False,,,0,,MISS U. Azubuike Free Throw 1 of 1,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
292,PT03M18.00S,2023-12-28T01:59:06.3Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,44,57,2023-12-28T01:59:30Z,2850000,False,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,291.0,2.0,1.0,1.0,,,,,,,,,,,,,,
293,PT03M13.00S,2023-12-28T01:59:09.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201569,30.17411300919842,79.16666666666666,1610612756,44,60,2023-12-28T01:59:20Z,2860000,False,-146.0,231.0,1,left,E. Gordon 27' 3PT  (12 PTS) (G. Allen 2 AST),"[201569, 1628960]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,27.32,Made,,,,,12.0,,,,,,,G. Allen,1628960.0,2.0,,,,
295,PT02M47.00S,2023-12-28T01:59:35.6Z,2,REGULAR,3pt,Jump Shot,[],1630224,63.02562417871223,27.205882352941174,1610612745,47,60,2023-12-28T01:59:54Z,2880000,False,-114.0,295.0,1,right,J. Green 31' 3PT pullup (13 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,31.64,Made,,,,,13.0,,,,,,,,,,,,,
296,PT02M28.00S,2023-12-28T01:59:54.7Z,2,REGULAR,3pt,Jump Shot,[],201569,20.581471747700395,5.88235294117647,1610612756,47,63,2023-12-28T01:59:59Z,2890000,False,221.0,141.0,1,left,E. Gordon 26' 3PT  (15 PTS) (K. Durant 8 AST),"[201569, 201142]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,26.18,Made,,,,,15.0,,,,,,,K. Durant,201142.0,8.0,,,,
298,PT02M19.00S,2023-12-28T02:00:05.9Z,2,REGULAR,foul,personal,['2freethrow'],201569,,,1610612745,47,63,2023-12-28T02:00:20Z,2910000,False,,,0,,E. Gordon shooting personal FOUL (1 PF) (Sengun 2 FT),"[201569, 1630578]",1610612756.0,PHX,shooting,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203591.0,,1.0,0.0,Sengun,1630578.0,,,,,,,
300,PT02M19.00S,2023-12-28T02:00:23.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,47,63,2023-12-28T02:00:32Z,2930000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M19.00S,2023-12-28T02:03:20.2Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,48,63,2023-12-28T02:03:20Z,2940000,False,,,0,,A. Sengun Free Throw 1 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
302,PT02M19.00S,2023-12-28T02:03:22.5Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,48,63,2023-12-28T02:03:27Z,2950000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M19.00S,2023-12-28T02:03:22.5Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,48,63,2023-12-28T02:03:27Z,2960000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M19.00S,2023-12-28T02:03:40.1Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,49,63,2023-12-28T02:03:40Z,2970000,False,,,0,,A. Sengun Free Throw 2 of 2 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
305,PT02M09.00S,2023-12-28T02:03:55.2Z,2,REGULAR,violation,kicked ball,[],1630578,,,1610612756,49,63,2023-12-28T02:04:03Z,2980000,False,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,1628171.0,,,,,,,,,,,,
307,PT02M00.00S,2023-12-28T02:04:46.4Z,2,REGULAR,3pt,Jump Shot,[],201569,7.30946123521682,1.9607843137254901,1610612756,49,66,2023-12-28T02:04:51Z,3000000,False,240.0,16.0,1,left,E. Gordon 24' 3PT  (18 PTS) (K. Durant 9 AST),"[201569, 201142]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,24.07,Made,,,,,18.0,,,,,,,K. Durant,201142.0,9.0,,,,
309,PT01M43.00S,2023-12-28T02:05:06.2Z,2,REGULAR,foul,personal,[],1628960,,,1610612745,49,66,2023-12-28T02:05:23Z,3020000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 1631095]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,1193.0,,1.0,0.0,Smith Jr.,1631095.0,,,,,,,
311,PT01M28.00S,2023-12-28T02:05:35.5Z,2,REGULAR,2pt,Jump Shot,[],1630578,73.53810775295663,55.63725490196079,1610612745,49,66,2023-12-28T02:06:39Z,3040000,False,28.0,196.0,1,right,MISS A. Sengun 19' step back Shot,[1630578],1610612745.0,HOU,step back,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,19.82,Missed,,,,,,,,,,,,,,,,,,
312,PT01M27.00S,2023-12-28T02:05:36.5Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,49,66,2023-12-28T02:05:45Z,3050000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,311.0,3.0,2.0,1.0,,,,,,,,,,,,,,
313,PT01M07.00S,2023-12-28T02:05:56.5Z,2,REGULAR,3pt,Jump Shot,[],201569,30.305519053876477,80.88235294117648,1610612756,49,69,2023-12-28T02:06:03Z,3060000,False,-154.0,232.0,1,left,E. Gordon 27' 3PT  (21 PTS) (K. Durant 10 AST),"[201569, 201142]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,27.9,Made,,,,,21.0,,,,,,,K. Durant,201142.0,10.0,,,,
315,PT00M57.00S,2023-12-28T02:06:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.32917214191852,59.31372549019608,1610612745,49,69,2023-12-28T02:06:18Z,3080000,False,47.0,20.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 1628962]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,Azubuike,1628962.0
316,PT00M57.00S,2023-12-28T02:06:09.2Z,2,REGULAR,block,,[],1628962,,,1610612745,49,69,2023-12-28T02:06:11Z,3090000,False,,,0,,U. Azubuike BLOCK (1 BLK),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT00M56.50S,2023-12-28T02:06:09.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,49,69,2023-12-28T02:06:18Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,315.0,,,,,,,,,,,,,,,,,
319,PT00M44.50S,2023-12-28T02:06:47.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,65.39093298291722,48.03921568627451,1610612745,52,69,2023-12-28T02:06:54Z,3120000,False,-10.0,273.0,1,right,J. Smith Jr. 27' 3PT  (9 PTS) (F. VanVleet 2 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,27.3,Made,,,,,9.0,,,,,,,F. VanVleet,1627832.0,2.0,,,,
321,PT00M36.80S,2023-12-28T02:07:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628962,11.383048620236531,51.71568627450981,1610612756,52,69,2023-12-28T02:07:13Z,3140000,False,-9.0,55.0,1,left,MISS U. Azubuike Layup,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
322,PT00M35.80S,2023-12-28T02:07:02.5Z,2,REGULAR,rebound,offensive,[],1628962,,,1610612756,52,69,2023-12-28T02:07:13Z,3150000,False,,,0,,U. Azubuike REBOUND (Off:2 Def:2),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,321.0,4.0,2.0,2.0,,,,,,,,,,,,,,
323,PT00M34.90S,2023-12-28T02:07:05.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628962,5.590000152587891,50.0,1610612756,52,69,2023-12-28T02:07:27Z,3160000,False,0.0,0.0,1,left,MISS U. Azubuike tip Layup,[1628962],1610612756.0,PHX,tip,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
324,PT00M33.90S,2023-12-28T02:07:06.3Z,2,REGULAR,rebound,offensive,[],1628962,,,1610612756,52,69,2023-12-28T02:07:27Z,3170000,False,,,0,,U. Azubuike REBOUND (Off:3 Def:2),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,,,323.0,5.0,2.0,3.0,,,,,,,,,,,,,,
325,PT00M31.40S,2023-12-28T02:07:07.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628962,7.703679369250986,48.77450980392157,1610612756,52,71,2023-12-28T02:07:18Z,3180000,False,6.0,20.0,1,left,U. Azubuike putback Layup (7 PTS),[1628962],1610612756.0,PHX,putback,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,7.0,,,,,,,,,,,,,
326,PT00M13.40S,2023-12-28T02:07:26.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,71.43561103810775,82.84313725490196,1610612745,55,71,2023-12-28T02:07:30Z,3190000,False,164.0,216.0,1,right,J. Green 27' 3PT pullup (16 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.13,Made,,,,,16.0,,,,,,,,,,,,,
327,PT00M07.70S,2023-12-28T02:07:39.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612756,55,71,2023-12-28T02:07:45Z,3200000,False,,,0,,F. VanVleet personal FOUL (1 PF) (Durant 2 FT),"[1627832, 201142]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,1193.0,,1.0,0.0,Durant,201142.0,,,,,,,
329,PT00M07.70S,2023-12-28T02:08:07.2Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,55,72,2023-12-28T02:08:07Z,3220000,False,,,0,,K. Durant Free Throw 1 of 2 (9 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
330,PT00M07.70S,2023-12-28T02:08:07.8Z,2,REGULAR,substitution,out,[],1628962,,,1610612756,55,72,2023-12-28T02:08:14Z,3230000,False,,,0,,SUB out: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M07.70S,2023-12-28T02:08:07.8Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,55,72,2023-12-28T02:08:14Z,3240000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M07.70S,2023-12-28T02:08:26.5Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,55,73,2023-12-28T02:08:26Z,3250000,False,,,0,,K. Durant Free Throw 2 of 2 (10 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
333,PT00M04.30S,2023-12-28T02:08:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,67.09921156373193,57.59803921568627,1610612745,55,73,2023-12-28T02:08:59Z,3260000,False,38.0,257.0,1,right,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
334,PT00M03.90S,2023-12-28T02:08:38.3Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,55,73,2023-12-28T02:08:52Z,3270000,False,,,0,,D. Booker REBOUND (Off:1 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,333.0,4.0,3.0,1.0,,,,,,,,,,,,,,
337,PT00M00.00S,2023-12-28T02:09:01.4Z,2,REGULAR,period,end,[],0,,,1610612756,55,73,2023-12-28T02:09:01Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-12-28T02:23:20.0Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612756,55,73,2023-12-28T02:24:07Z,3310000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-12-28T02:23:20.0Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612756,55,73,2023-12-28T02:24:07Z,3320000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-12-28T02:23:20.0Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612756,55,73,2023-12-28T02:24:07Z,3330000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-12-28T02:23:20.0Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612756,55,73,2023-12-28T02:24:07Z,3340000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-12-28T02:24:02.6Z,3,REGULAR,period,start,[],0,,,1610612745,55,73,2023-12-28T02:24:07Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
