actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
341,PT10M33.00S,2024-03-16T22:18:41.5Z,3,REGULAR,2pt,Jump Shot,[],1627832,17.296320630749015,71.81372549019608,1610612745,74,56,2024-03-16T22:18:49Z,3380000,False,-109.0,110.0,1,left,MISS F. VanVleet 15' fadeaway Shot,[1627832],1610612745.0,HOU,fadeaway,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,15.5,Missed,,,,,,,,,,,,,,,
342,PT10M32.00S,2024-03-16T22:18:42.5Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,74,56,2024-03-16T22:18:49Z,3390000,False,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,341.0,4.0,4.0,0.0,,,,,
343,PT10M23.00S,2024-03-16T22:18:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,89.30683311432325,52.69607843137255,1610612739,74,56,2024-03-16T22:18:55Z,3400000,False,13.0,48.0,1,right,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,4.99,Missed,,,,,,,,,,,,,,,
344,PT10M22.00S,2024-03-16T22:18:51.8Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,74,56,2024-03-16T22:18:55Z,3410000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,343.0,2.0,1.0,1.0,,,,,
345,PT10M16.00S,2024-03-16T22:18:57.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,6.1268068331143235,2.450980392156863,1610612745,74,56,2024-03-16T22:23:52Z,3420000,False,238.0,5.0,1,left,MISS F. VanVleet running 3PT,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,,23.78,Missed,,,,,,,,,,,,,,,
346,PT10M13.00S,2024-03-16T22:19:01.2Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,74,56,2024-03-16T22:19:01Z,3430000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,345.0,4.0,1.0,3.0,,,,,
347,PT10M06.00S,2024-03-16T22:19:08.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,23.603810775295663,11.76470588235294,1610612745,74,56,2024-03-16T22:19:14Z,3440000,False,191.0,169.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,25.54,Missed,,,,,,,,,,,,,,,
348,PT10M06.00S,2024-03-16T22:19:08.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,74,56,2024-03-16T22:19:14Z,3450000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,347.0,4.0,4.0,0.0,,,,,
349,PT09M49.00S,2024-03-16T22:19:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.06636005256242,45.83333333333333,1610612739,74,56,2024-03-16T22:19:29Z,3460000,False,-21.0,22.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 1631095]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,3.03,Missed,,,,,Smith Jr.,1631095.0,,,,,,,,,
350,PT09M49.00S,2024-03-16T22:19:25.7Z,3,REGULAR,block,,[],1631095,,,1610612739,74,56,2024-03-16T22:19:27Z,3470000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT09M46.00S,2024-03-16T22:19:28.7Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,74,56,2024-03-16T22:19:29Z,3480000,False,,,0,,J. Green REBOUND (Off:1 Def:8),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,349.0,9.0,8.0,1.0,,,,,
352,PT09M39.00S,2024-03-16T22:19:35.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.389618922470433,48.529411764705884,1610612745,76,56,2024-03-16T22:19:40Z,3490000,False,7.0,8.0,1,left,J. Green driving finger roll Layup (16 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.06,Made,16.0,,,,,,,,,,,,,,
353,PT09M24.00S,2024-03-16T22:19:49.7Z,3,REGULAR,3pt,Jump Shot,[],1629636,68.28186596583443,71.81372549019608,1610612739,76,56,2024-03-16T22:19:56Z,3500000,False,109.0,246.0,1,right,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,26.88,Missed,,,,,,,,,,,,,,,
354,PT09M23.00S,2024-03-16T22:19:50.7Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,76,56,2024-03-16T22:19:56Z,3510000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,353.0,5.0,2.0,3.0,,,,,
355,PT09M13.00S,2024-03-16T22:20:01.6Z,3,REGULAR,3pt,Jump Shot,[],1631095,31.09395532194481,35.294117647058826,1610612745,79,56,2024-03-16T22:20:05Z,3520000,False,74.0,240.0,1,left,J. Smith Jr. 25' 3PT  (15 PTS) (F. VanVleet 13 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,25.08,Made,15.0,F. VanVleet,1627832.0,13.0,,,,,,,,,,,
357,PT09M12.00S,2024-03-16T22:20:06.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,79,56,2024-03-16T22:20:07Z,3540000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M12.00S,2024-03-16T22:22:22.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,79,56,2024-03-16T22:22:47Z,3550000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT09M12.00S,2024-03-16T22:22:22.4Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,79,56,2024-03-16T22:22:47Z,3560000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M46.00S,2024-03-16T22:23:22.0Z,3,REGULAR,2pt,Jump Shot,[],1627777,91.93495400788436,28.431372549019606,1610612739,79,58,2024-03-16T22:23:26Z,3570000,False,-108.0,23.0,1,right,G. Niang 11' driving floating Jump Shot (12 PTS) (C. LeVert 4 AST),"[1627777, 1627747]",1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,11.03,Made,12.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,
362,PT08M29.00S,2024-03-16T22:23:39.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,17.69053876478318,42.15686274509804,1610612745,79,58,2024-03-16T22:23:46Z,3590000,False,39.0,114.0,1,left,MISS J. Green 12' turnaround fadeaway Shot,[1630224],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,12.04,Missed,,,,,,,,,,,,,,,
363,PT08M29.00S,2024-03-16T22:23:39.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,79,58,2024-03-16T22:23:46Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,362.0,,,,,,,,
365,PT08M24.00S,2024-03-16T22:24:00.5Z,3,REGULAR,turnover,bad pass,[],1641708,,,1610612745,79,58,2024-03-16T22:24:04Z,3620000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1627747]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,1.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
366,PT08M24.00S,2024-03-16T22:24:00.5Z,3,REGULAR,steal,,[],1627747,,,1610612739,79,58,2024-03-16T22:24:02Z,3630000,False,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
367,PT08M21.00S,2024-03-16T22:24:03.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,93.64323258869908,49.01960784313725,1610612739,79,60,2024-03-16T22:24:09Z,3640000,False,-5.0,7.0,1,right,I. Okoro running Layup (7 PTS) (C. LeVert 5 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,0.88,Made,7.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,
369,PT08M04.00S,2024-03-16T22:24:21.5Z,3,REGULAR,3pt,Jump Shot,[],1630224,29.517082785808146,77.20588235294117,1610612745,82,60,2024-03-16T22:24:25Z,3660000,False,-136.0,225.0,1,left,J. Green 26' 3PT  (19 PTS) (F. VanVleet 14 AST),"[1630224, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,26.29,Made,19.0,F. VanVleet,1627832.0,14.0,,,,,,,,,,,
371,PT07M49.00S,2024-03-16T22:24:41.5Z,3,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612739,82,60,2024-03-16T22:24:55Z,3680000,False,,,0,,A. Thompson shooting personal FOUL (3 PF) (Niang 2 FT),"[1641708, 1627777]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Niang,1627777.0
373,PT07M49.00S,2024-03-16T22:25:03.1Z,3,REGULAR,freethrow,1 of 2,[],1627777,,,1610612739,82,61,2024-03-16T22:25:03Z,3700000,False,,,0,,G. Niang Free Throw 1 of 2 (13 PTS),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
374,PT07M49.00S,2024-03-16T22:25:16.0Z,3,REGULAR,freethrow,2 of 2,[],1627777,,,1610612739,82,62,2024-03-16T22:25:16Z,3710000,False,,,0,,G. Niang Free Throw 2 of 2 (14 PTS),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
375,PT07M25.00S,2024-03-16T22:25:43.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,28.86005256241787,72.05882352941177,1610612745,85,62,2024-03-16T22:25:47Z,3720000,False,-110.0,219.0,1,left,F. VanVleet 24' 3PT step back (5 PTS),[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,24.5,Made,5.0,,,,,,,,,,,,,,
376,PT07M14.00S,2024-03-16T22:25:57.7Z,3,REGULAR,foul,personal,[],1631095,,,1610612739,85,62,2024-03-16T22:26:11Z,3730000,False,,,0,,J. Smith Jr. personal FOUL (2 PF),"[1631095, 1629636]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Garland,1629636.0
378,PT07M14.00S,2024-03-16T22:26:09.0Z,3,REGULAR,substitution,out,[],1627777,,,1610612739,85,62,2024-03-16T22:26:13Z,3750000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M14.00S,2024-03-16T22:26:09.0Z,3,REGULAR,substitution,in,[],1628378,,,1610612739,85,62,2024-03-16T22:26:13Z,3760000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M09.00S,2024-03-16T22:26:27.2Z,3,REGULAR,foul,personal,[],1628415,,,1610612739,85,62,2024-03-16T22:26:34Z,3770000,False,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 1628386]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Allen,1628386.0
382,PT07M01.00S,2024-03-16T22:26:46.2Z,3,REGULAR,3pt,Jump Shot,[],1628378,72.35545335085413,18.38235294117647,1610612739,85,62,2024-03-16T22:26:53Z,3790000,False,-158.0,207.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,26.08,Missed,,,,,,,,,,,,,,,
383,PT07M00.00S,2024-03-16T22:26:47.2Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,85,62,2024-03-16T22:26:53Z,3800000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,382.0,6.0,3.0,3.0,,,,,
384,PT06M51.00S,2024-03-16T22:26:56.7Z,3,REGULAR,2pt,Jump Shot,[],1630224,7.30946123521682,32.84313725490196,1610612745,85,62,2024-03-16T22:27:11Z,3810000,False,86.0,16.0,1,left,MISS J. Green 8' turnaround Shot - blocked,"[1630224, 1630171]",1610612745.0,HOU,turnaround,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,8.73,Missed,,,,,Okoro,1630171.0,,,,,,,,,
434,PT06M51.00S,2024-03-16T22:26:56.7Z,3,REGULAR,block,,[],1630171,,,1610612745,85,62,2024-03-16T22:35:49Z,3815000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
385,PT06M51.00S,2024-03-16T22:26:56.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,85,62,2024-03-16T22:27:11Z,3820000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,384.0,,,,,,,,
387,PT06M40.00S,2024-03-16T22:27:11.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,75.64060446780552,85.29411764705883,1610612739,85,65,2024-03-16T22:27:17Z,3840000,False,176.0,176.0,1,right,C. LeVert 24' 3PT  (11 PTS) (D. Garland 3 AST),"[1627747, 1629636]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,24.96,Made,11.0,D. Garland,1629636.0,3.0,,,,,,,,,,,
389,PT06M21.00S,2024-03-16T22:27:30.7Z,3,REGULAR,2pt,Jump Shot,[],1627832,25.837713534822605,33.088235294117645,1610612745,87,65,2024-03-16T22:27:36Z,3860000,False,85.0,190.0,1,left,F. VanVleet 20' step back Jump Shot (7 PTS),[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,,20.83,Made,7.0,,,,,,,,,,,,,,
390,PT06M08.00S,2024-03-16T22:27:48.4Z,3,REGULAR,foul,offensive,[],1627747,,,1610612739,87,65,2024-03-16T22:27:57Z,3870000,False,,,0,,C. LeVert offensive FOUL (2 PF),"[1627747, 1627832]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,VanVleet,1627832.0
392,PT06M08.00S,2024-03-16T22:27:48.4Z,3,REGULAR,turnover,offensive foul,[],1627747,,,1610612739,87,65,2024-03-16T22:27:48Z,3890000,False,,,0,,C. LeVert offensive foul TURNOVER (1 TO),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,,,,1627963.0,,,,
393,PT06M08.00S,2024-03-16T22:27:55.5Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,87,65,2024-03-16T22:27:59Z,3900000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M08.00S,2024-03-16T22:27:55.5Z,3,REGULAR,substitution,in,[],1629111,,,1610612745,87,65,2024-03-16T22:27:59Z,3910000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M49.00S,2024-03-16T22:28:25.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,9.411957950065702,80.14705882352942,1610612745,87,65,2024-03-16T22:28:32Z,3920000,False,-151.0,36.0,1,left,MISS J. Green 15' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,15.49,Missed,,,,,,,,,,,,,,,
396,PT05M49.00S,2024-03-16T22:28:25.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,87,65,2024-03-16T22:28:32Z,3930000,False,,,0,,J. Allen REBOUND (Off:0 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,395.0,5.0,5.0,0.0,,,,,
397,PT05M38.00S,2024-03-16T22:28:36.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,92.32917214191852,40.19607843137255,1610612739,87,65,2024-03-16T22:28:42Z,3940000,False,-49.0,20.0,1,right,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,5.28,Missed,,,,,,,,,,,,,,,
398,PT05M38.00S,2024-03-16T22:28:36.3Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,87,65,2024-03-16T22:28:42Z,3950000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,397.0,3.0,2.0,1.0,,,,,
399,PT05M24.00S,2024-03-16T22:28:50.0Z,3,REGULAR,3pt,Jump Shot,[],1627832,31.61957950065703,65.19607843137256,1610612745,90,65,2024-03-16T22:28:54Z,3960000,False,-76.0,245.0,1,left,F. VanVleet 25' 3PT pullup (10 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,25.62,Made,10.0,,,,,,,,,,,,,,
400,PT05M12.00S,2024-03-16T22:29:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,92.72339027595268,54.166666666666664,1610612739,90,65,2024-03-16T22:29:10Z,3970000,False,21.0,16.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,2.62,Missed,,,,,,,,,,,,,,,
401,PT05M11.00S,2024-03-16T22:29:04.1Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,90,65,2024-03-16T22:29:10Z,3980000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,400.0,5.0,3.0,2.0,,,,,
402,PT05M04.00S,2024-03-16T22:29:09.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,27.414586070959263,80.3921568627451,1610612745,90,65,2024-03-16T22:30:02Z,3990000,False,-152.0,205.0,1,left,MISS D. Brooks 25' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,25.54,Missed,,,,,,,,,,,,,,,
403,PT05M01.00S,2024-03-16T22:29:12.9Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,90,65,2024-03-16T22:29:18Z,4000000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,402.0,1.0,1.0,0.0,,,,,
404,PT04M57.00S,2024-03-16T22:29:17.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629636,92.72339027595268,44.36274509803921,1610612739,90,65,2024-03-16T22:30:38Z,4010000,False,-28.0,16.0,1,right,MISS D. Garland running reverse Layup,[1629636],1610612739.0,CLE,running reverse,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,3.24,Missed,,,,,,,,,,,,,,,
405,PT04M57.00S,2024-03-16T22:29:17.1Z,3,REGULAR,rebound,offensive,[],1627747,,,1610612739,90,65,2024-03-16T22:29:22Z,4020000,False,,,0,,C. LeVert REBOUND (Off:1 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,404.0,2.0,1.0,1.0,,,,,
406,PT04M57.00S,2024-03-16T22:29:25.1Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612739,90,65,2024-03-16T22:29:35Z,4030000,False,,,0,,D. Brooks shooting personal FOUL (4 PF) (LeVert 2 FT),"[1628415, 1627747]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,4.0,0.0,LeVert,1627747.0
408,PT04M57.00S,2024-03-16T22:30:09.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627747,,,1610612739,90,66,2024-03-16T22:30:09Z,4050000,False,,,0,,C. LeVert Free Throw 1 of 2 (12 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
409,PT04M57.00S,2024-03-16T22:30:12.4Z,3,REGULAR,substitution,out,[],1628415,,,1610612739,90,66,2024-03-16T22:30:21Z,4060000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M57.00S,2024-03-16T22:30:12.4Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,90,66,2024-03-16T22:30:21Z,4070000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M57.00S,2024-03-16T22:30:12.4Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,90,66,2024-03-16T22:30:21Z,4080000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M57.00S,2024-03-16T22:30:12.4Z,3,REGULAR,substitution,in,[],201145,,,1610612739,90,66,2024-03-16T22:30:21Z,4090000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M57.00S,2024-03-16T22:30:12.4Z,3,REGULAR,substitution,in,[],1630241,,,1610612739,90,66,2024-03-16T22:30:21Z,4100000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M57.00S,2024-03-16T22:30:12.4Z,3,REGULAR,substitution,in,[],202684,,,1610612739,90,66,2024-03-16T22:30:21Z,4110000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M57.00S,2024-03-16T22:30:24.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627747,,,1610612739,90,67,2024-03-16T22:30:24Z,4120000,False,,,0,,C. LeVert Free Throw 2 of 2 (13 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
416,PT04M44.00S,2024-03-16T22:30:39.8Z,3,REGULAR,3pt,Jump Shot,[],1630224,32.670827858081466,49.754901960784316,1610612745,90,67,2024-03-16T22:30:46Z,4130000,False,1.0,255.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,25.46,Missed,,,,,,,,,,,,,,,
417,PT04M42.00S,2024-03-16T22:30:41.8Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,90,67,2024-03-16T22:30:46Z,4140000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,416.0,3.0,3.0,0.0,,,,,
418,PT04M36.00S,2024-03-16T22:30:47.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,77.21747700394218,11.27450980392157,1610612739,90,67,2024-03-16T22:32:47Z,4150000,False,-194.0,162.0,1,right,MISS C. LeVert 25' running pullup 3PT,[1627747],1610612739.0,CLE,running pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,25.22,Missed,,,,,,,,,,,,,,,
419,PT04M35.00S,2024-03-16T22:30:48.3Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,90,67,2024-03-16T22:30:56Z,4160000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,418.0,6.0,4.0,2.0,,,,,
420,PT04M29.00S,2024-03-16T22:30:54.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,29.122864651773984,76.47058823529412,1610612745,90,67,2024-03-17T00:25:01Z,4170000,False,-132.0,221.0,1,left,MISS F. VanVleet 25' running 3PT,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,25.79,Missed,,,,,,,,,,,,,,,
