actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
694,PT00M21.60S,2024-01-21T03:25:55.7Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,113,115,2024-01-21T03:30:49Z,6801250,False,,,0,,A. Sengun REBOUND (Off:8 Def:6),[1630578],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Sengun,A. Sengun,692.0,14.0,6.0,8.0,,,,,,,,,,,,,,,
695,PT00M20.10S,2024-01-21T03:26:02.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612745,113,115,2024-01-21T03:26:08Z,6810000,False,,,0,,C. Sexton shooting personal FOUL (3 PF) (Sengun 2 FT),"[1629012, 1630578]",1610612762.0,UTA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Sexton,C. Sexton,,,,,,,,,,,,201639.0,3.0,0.0,Sengun,1630578.0,,,
698,PT00M20.10S,2024-01-21T03:26:28.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,114,115,2024-01-21T03:26:28Z,6830000,False,,,0,,A. Sengun Free Throw 1 of 2 (29 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,Made,Sengun,A. Sengun,,,,,29.0,,,,,,,,,,,,,,
699,PT00M20.10S,2024-01-21T03:26:31.5Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,114,115,2024-01-21T03:26:39Z,6840000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
700,PT00M20.10S,2024-01-21T03:26:31.5Z,4,REGULAR,substitution,out,[],1631323,,,1610612745,114,115,2024-01-21T03:26:39Z,6850000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
701,PT00M20.10S,2024-01-21T03:26:31.5Z,4,REGULAR,substitution,in,[],1641708,,,1610612745,114,115,2024-01-21T03:26:39Z,6860000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
702,PT00M20.10S,2024-01-21T03:26:31.5Z,4,REGULAR,substitution,in,[],203903,,,1610612745,114,115,2024-01-21T03:26:39Z,6870000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,,,,,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
703,PT00M20.10S,2024-01-21T03:27:00.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,115,115,2024-01-21T03:27:00Z,6880000,False,,,0,,A. Sengun Free Throw 2 of 2 (30 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,Made,Sengun,A. Sengun,,,,,30.0,,,,,,,,,,,,,,
704,PT00M01.70S,2024-01-21T03:27:21.4Z,4,REGULAR,3pt,Jump Shot,[],1629012,27.54599211563732,82.35294117647058,1610612762,115,115,2024-01-21T03:27:30Z,6890000,False,-162.0,206.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,26.23,Missed,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,
705,PT00M00.20S,2024-01-21T03:27:22.9Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612745,115,115,2024-01-21T03:28:18Z,6900000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,Brooks,D. Brooks,704.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
706,PT00M00.00S,2024-01-21T03:27:37.6Z,4,REGULAR,period,end,[],0,,,1610612745,115,115,2024-01-21T03:27:37Z,6910000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT05M00.00S,2024-01-21T03:29:47.4Z,5,OVERTIME,substitution,out,['startperiod'],1641708,,,1610612745,115,115,2024-01-21T03:30:03Z,6920000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
708,PT05M00.00S,2024-01-21T03:29:47.4Z,5,OVERTIME,substitution,in,['startperiod'],1630224,,,1610612745,115,115,2024-01-21T03:30:03Z,6930000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
709,PT05M00.00S,2024-01-21T03:30:25.4Z,5,OVERTIME,period,start,[],0,,,0,115,115,2024-01-21T03:30:25Z,6940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT04M58.00S,2024-01-21T03:30:36.6Z,5,OVERTIME,violation,jumpball,[],1630578,,,0,115,115,2024-01-21T03:31:50Z,6960000,False,,,0,,A. Sengun jumpball VIOLATION,[1630578],1610612745.0,HOU,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,1627962.0,,,,,,,
712,PT04M51.00S,2024-01-21T03:30:59.0Z,5,OVERTIME,foul,personal,['2freethrow'],1630578,,,1610612762,115,115,2024-01-21T03:31:24Z,6970000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Kessler 2 FT),"[1630578, 1631117]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,,,Sengun,A. Sengun,,,,,,,,,,,,202901.0,2.0,1.0,Kessler,1631117.0,,,
715,PT04M51.00S,2024-01-21T03:33:54.9Z,5,OVERTIME,freethrow,1 of 2,[],1631117,,,1610612762,115,116,2024-01-21T03:34:19Z,7000000,False,,,0,,W. Kessler Free Throw 1 of 2 (4 PTS),[1631117],1610612762.0,UTA,,,,,,,,,,Made,Kessler,W. Kessler,,,,,4.0,,,,,,,,,,,,,,
716,PT04M51.00S,2024-01-21T03:33:54.9Z,5,OVERTIME,freethrow,2 of 2,[],1631117,,,1610612762,115,116,2024-01-21T03:34:19Z,7010000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,,,,,,,Missed,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,
717,PT04M48.00S,2024-01-21T03:33:57.9Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612762,115,116,2024-01-21T03:34:19Z,7020000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,716.0,,,,,,,,,,,,,,,,,,
719,PT04M48.00S,2024-01-21T03:34:22.9Z,5,OVERTIME,substitution,out,[],1627739,,,1610612762,115,116,2024-01-21T03:34:32Z,7040000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,
720,PT04M48.00S,2024-01-21T03:34:22.9Z,5,OVERTIME,substitution,in,[],1631323,,,1610612762,115,116,2024-01-21T03:34:32Z,7050000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
721,PT04M48.00S,2024-01-21T03:34:34.6Z,5,OVERTIME,violation,delay-of-game,['team'],0,,,1610612762,115,116,2024-01-21T03:34:41Z,7060000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,202901.0,,,,,,,
722,PT04M41.00S,2024-01-21T03:35:00.1Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628374,10.5946123521682,38.72549019607843,1610612762,115,118,2024-01-21T03:35:05Z,7070000,False,56.0,47.0,1,left,L. Markkanen 7' turnaround bank Jump Shot (20 PTS),[1628374],1610612762.0,UTA,turnaround bank,,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,Markkanen,L. Markkanen,,,,,20.0,,,,,,,,,,,,,,
723,PT04M24.00S,2024-01-21T03:35:17.3Z,5,OVERTIME,2pt,Jump Shot,[],1631095,87.33574244415243,28.921568627450984,1610612745,117,118,2024-01-21T03:35:21Z,7080000,False,-105.0,67.0,1,right,J. Smith Jr. 12' pullup Jump Shot (21 PTS) (J. Green 3 AST),"[1631095, 1630224]",1610612745.0,HOU,pullup,,,,,,Mid-Range,8-16 Left,12.46,Made,Smith Jr.,J. Smith Jr.,,,,,21.0,J. Green,1630224.0,3.0,,,,,,,,,,,
725,PT04M12.00S,2024-01-21T03:35:31.2Z,5,OVERTIME,foul,personal,[],1631095,,,1610612762,117,118,2024-01-21T03:35:49Z,7100000,False,,,0,,J. Smith Jr. personal FOUL (2 PF),"[1631095, 1628374]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,201639.0,2.0,1.0,Markkanen,1628374.0,,,
727,PT04M04.00S,2024-01-21T03:36:00.8Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1631117,9.280551905387648,52.20588235294118,1610612762,117,120,2024-01-21T03:36:04Z,7120000,False,-11.0,35.0,1,left,W. Kessler cutting DUNK (6 PTS) (L. Markkanen 1 AST),"[1631117, 1628374]",1610612762.0,UTA,cutting,,,,,,Restricted Area,0-8 Center,3.64,Made,Kessler,W. Kessler,,,,,6.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,
729,PT03M44.00S,2024-01-21T03:36:20.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630578,92.32917214191852,41.66666666666667,1610612745,119,120,2024-01-21T03:36:24Z,7140000,False,-42.0,20.0,1,right,A. Sengun cutting Layup (32 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,cutting,,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,Sengun,A. Sengun,,,,,32.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,,
731,PT03M16.00S,2024-01-21T03:36:47.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1631117,10.33180026281209,55.63725490196079,1610612762,119,120,2024-01-21T03:39:48Z,7160000,False,-28.0,45.0,1,left,MISS W. Kessler Layup - blocked,"[1631117, 1630578]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,Kessler,W. Kessler,,,,,,,,,,,,,,,,,Sengun,1630578.0,
732,PT03M16.00S,2024-01-21T03:36:47.8Z,5,OVERTIME,block,,[],1630578,,,1610612762,119,120,2024-01-21T03:36:51Z,7170000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
733,PT03M16.00S,2024-01-21T03:36:47.8Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612745,119,120,2024-01-21T03:37:02Z,7180000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,731.0,,,,,,,,,,,,,,,,,,
735,PT03M08.00S,2024-01-21T03:37:15.9Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1641715,92.46057818659659,54.65686274509803,1610612745,119,120,2024-01-21T03:37:29Z,7200000,False,23.0,18.0,1,right,MISS C. Whitmore driving floating Shot,[1641715],1610612745.0,HOU,driving floating,,,,,,Restricted Area,0-8 Center,2.97,Missed,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
736,PT03M05.00S,2024-01-21T03:37:18.9Z,5,OVERTIME,rebound,defensive,[],1631323,,,1610612762,119,120,2024-01-21T03:37:18Z,7210000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:4),[1631323],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,Fontecchio,S. Fontecchio,735.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
737,PT02M45.00S,2024-01-21T03:37:37.9Z,5,OVERTIME,3pt,Jump Shot,[],203903,33.722076215505915,57.107843137254896,1610612762,119,123,2024-01-21T03:40:46Z,7220000,False,-36.0,264.0,1,left,J. Clarkson 26' 3PT step back (33 PTS),[203903],1610612762.0,UTA,step back,,,,,,Above the Break 3,24+ Center,26.69,Made,Clarkson,J. Clarkson,,,,,33.0,,,,,,,,,,,,,,
738,PT02M34.00S,2024-01-21T03:37:50.2Z,5,OVERTIME,3pt,Jump Shot,[],1630224,65.65374507227332,51.71568627450981,1610612745,119,123,2024-01-21T03:41:22Z,7230000,False,9.0,270.0,1,right,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Center,27.05,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
739,PT02M30.00S,2024-01-21T03:37:54.2Z,5,OVERTIME,rebound,offensive,[],1631095,,,1610612745,119,123,2024-01-21T03:39:13Z,7240000,False,,,0,,J. Smith Jr. REBOUND (Off:4 Def:6),[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,Smith Jr.,J. Smith Jr.,738.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
740,PT02M30.00S,2024-01-21T03:37:57.4Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631095,89.17542706964521,58.333333333333336,1610612745,119,123,2024-01-21T03:38:29Z,7250000,False,42.0,49.0,1,right,MISS J. Smith Jr. 6' Jump Shot - blocked,"[1631095, 1631117]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,Kessler,1631117.0,
741,PT02M30.00S,2024-01-21T03:37:57.4Z,5,OVERTIME,block,,[],1631117,,,1610612745,119,123,2024-01-21T03:38:00Z,7260000,False,,,0,,W. Kessler BLOCK (4 BLK),[1631117],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,
745,PT02M25.00S,2024-01-21T03:38:02.4Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612745,119,123,2024-01-21T03:38:29Z,7270000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,740.0,,,,,,,,,,,,,,,,,,
742,PT02M25.00S,2024-01-21T03:38:28.5Z,5,OVERTIME,jumpball,recovered,[],1630578,,,1610612745,119,123,2024-01-21T03:38:28Z,7280000,False,,,0,,Jump Ball J. Smith Jr. vs. W. Kessler: Tip to A. Sengun,"[1630578, 1631095, 1631117]",1610612745.0,HOU,heldball,A. Sengun,Smith Jr.,1631095.0,Kessler,1631117.0,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,1630578.0
746,PT02M24.00S,2024-01-21T03:38:32.1Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,92.59198423127464,44.6078431372549,1610612745,121,123,2024-01-21T03:38:37Z,7310000,False,-27.0,17.0,1,right,A. Sengun driving DUNK (34 PTS),[1630578],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,3.2,Made,Sengun,A. Sengun,,,,,34.0,,,,,,,,,,,,,,
747,PT02M08.00S,2024-01-21T03:38:50.8Z,5,OVERTIME,foul,personal,[],1630578,,,1610612762,121,123,2024-01-21T03:39:17Z,7320000,False,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 1629012]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Sengun,A. Sengun,,,,,,,,,,,,202901.0,3.0,1.0,Sexton,1629012.0,,,
749,PT02M00.00S,2024-01-21T03:39:18.6Z,5,OVERTIME,3pt,Jump Shot,[],203903,28.991458607095925,80.14705882352942,1610612762,121,123,2024-01-21T03:42:34Z,7340000,False,-151.0,220.0,1,left,MISS J. Clarkson 26' step back 3PT,[203903],1610612762.0,UTA,step back,,,,,,Above the Break 3,24+ Left Center,26.67,Missed,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
750,PT01M59.00S,2024-01-21T03:39:19.6Z,5,OVERTIME,rebound,offensive,[],1631117,,,1610612762,121,123,2024-01-21T03:39:22Z,7350000,False,,,0,,W. Kessler REBOUND (Off:3 Def:6),[1631117],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,Kessler,W. Kessler,749.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
751,PT01M59.00S,2024-01-21T03:39:22.7Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612762,121,123,2024-01-21T03:39:33Z,7360000,False,,,0,,A. Sengun personal FOUL (4 PF) (Kessler 2 FT),"[1630578, 1631117]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Sengun,A. Sengun,,,,,,,,,,,,1627962.0,4.0,1.0,Kessler,1631117.0,,,
753,PT01M59.00S,2024-01-21T03:39:47.5Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1631117,,,1610612762,121,124,2024-01-21T03:40:10Z,7380000,False,,,0,,W. Kessler Free Throw 1 of 2 (7 PTS),[1631117],1610612762.0,UTA,,,,,,,,,,Made,Kessler,W. Kessler,,,,,7.0,,,,,,,,,,,,,,
754,PT01M59.00S,2024-01-21T03:39:47.5Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1631117,,,1610612762,121,124,2024-01-21T03:40:10Z,7390000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,,,,,,,Missed,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,
755,PT01M59.00S,2024-01-21T03:39:47.5Z,5,OVERTIME,rebound,defensive,[],1628415,,,1610612745,121,124,2024-01-21T03:40:10Z,7400000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612745.0,HOU,,,,,,,,,,,Brooks,D. Brooks,754.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
756,PT01M51.00S,2024-01-21T03:40:12.5Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1631095,80.76544021024968,56.86274509803921,1610612745,123,124,2024-01-21T03:40:17Z,7410000,False,34.0,128.0,1,right,J. Smith Jr. 13' pullup Jump Shot (23 PTS),[1631095],1610612745.0,HOU,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.28,Made,Smith Jr.,J. Smith Jr.,,,,,23.0,,,,,,,,,,,,,,
757,PT01M36.00S,2024-01-21T03:40:36.3Z,5,OVERTIME,timeout,full,['team'],0,,,1610612762,123,124,2024-01-21T03:40:36Z,7420000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,PT01M36.00S,2024-01-21T03:41:49.3Z,5,OVERTIME,substitution,out,[],1630224,,,1610612762,123,124,2024-01-21T03:42:09Z,7430000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
759,PT01M36.00S,2024-01-21T03:41:49.3Z,5,OVERTIME,substitution,in,[],1641708,,,1610612762,123,124,2024-01-21T03:42:09Z,7440000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
760,PT01M35.00S,2024-01-21T03:42:25.1Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1628374,8.886333771353483,44.36274509803921,1610612762,123,126,2024-01-21T03:42:29Z,7450000,False,28.0,31.0,1,left,L. Markkanen cutting DUNK (22 PTS) (S. Fontecchio 3 AST),"[1628374, 1631323]",1610612762.0,UTA,cutting,,,,,,Restricted Area,0-8 Center,4.19,Made,Markkanen,L. Markkanen,,,,,22.0,S. Fontecchio,1631323.0,3.0,,,,,,,,,,,
762,PT01M20.00S,2024-01-21T03:42:49.5Z,5,OVERTIME,3pt,Jump Shot,[],1641715,85.75886990801577,2.696078431372549,1610612745,123,126,2024-01-21T03:42:55Z,7470000,False,-237.0,81.0,1,right,MISS C. Whitmore 25' 3PT,[1641715],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,25.01,Missed,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
763,PT01M16.00S,2024-01-21T03:42:53.5Z,5,OVERTIME,rebound,defensive,[],1631117,,,1610612762,123,126,2024-01-21T03:42:55Z,7480000,False,,,0,,W. Kessler REBOUND (Off:3 Def:7),[1631117],1610612762.0,UTA,,,,,,,Left Corner 3,24+ Left,,,Kessler,W. Kessler,762.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
764,PT01M12.00S,2024-01-21T03:42:57.4Z,5,OVERTIME,turnover,bad pass,[],1631117,,,1610612762,123,126,2024-01-21T03:43:03Z,7490000,False,,,0,,W. Kessler bad pass TURNOVER (2 TO),"[1631117, 1641708]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Kessler,W. Kessler,,,,,,,,,2.0,Thompson,1641708.0,,,,,,,,
765,PT01M12.00S,2024-01-21T03:42:57.4Z,5,OVERTIME,steal,,[],1641708,,,1610612745,123,126,2024-01-21T03:42:59Z,7500000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
766,PT01M09.00S,2024-01-21T03:43:00.1Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641708,91.67214191852825,55.14705882352941,1610612745,123,126,2024-01-21T03:43:07Z,7510000,False,26.0,26.0,1,right,MISS A. Thompson Layup - blocked,"[1641708, 1631117]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,3.64,Missed,Thompson,A. Thompson,,,,,,,,,,,,,,,,,Kessler,1631117.0,
767,PT01M09.00S,2024-01-21T03:43:00.1Z,5,OVERTIME,block,,[],1631117,,,1610612745,123,126,2024-01-21T03:43:02Z,7520000,False,,,0,,W. Kessler BLOCK (5 BLK),[1631117],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,
768,PT01M06.00S,2024-01-21T03:43:03.1Z,5,OVERTIME,rebound,defensive,[],203903,,,1610612762,123,126,2024-01-21T03:43:07Z,7530000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:10),[203903],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,Clarkson,J. Clarkson,766.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
769,PT01M01.00S,2024-01-21T03:43:11.0Z,5,OVERTIME,foul,offensive,[],1631117,,,1610612762,123,126,2024-01-21T03:43:21Z,7540000,False,,,0,,W. Kessler offensive FOUL (4 PF),"[1631117, 1628415]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,Kessler,W. Kessler,,,,,,,,,,,,201639.0,4.0,0.0,Brooks,1628415.0,,,
771,PT01M01.00S,2024-01-21T03:43:11.0Z,5,OVERTIME,turnover,offensive foul,[],1631117,,,1610612762,123,126,2024-01-21T03:43:11Z,7560000,False,,,0,,W. Kessler offensive foul TURNOVER (3 TO),[1631117],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,Kessler,W. Kessler,,,,,,,,,3.0,,,201639.0,,,,,,,
772,PT01M01.00S,2024-01-21T03:43:20.2Z,5,OVERTIME,substitution,out,[],1641708,,,1610612745,123,126,2024-01-21T03:43:23Z,7570000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
773,PT01M01.00S,2024-01-21T03:43:20.2Z,5,OVERTIME,substitution,in,[],1630224,,,1610612745,123,126,2024-01-21T03:43:23Z,7580000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
774,PT00M52.20S,2024-01-21T03:43:39.2Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,92.9862023653088,57.84313725490197,1610612745,125,126,2024-01-21T03:43:44Z,7590000,False,39.0,13.0,1,right,A. Sengun Layup (36 PTS) (J. Green 4 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,4.14,Made,Sengun,A. Sengun,,,,,36.0,J. Green,1630224.0,4.0,,,,,,,,,,,
776,PT00M52.20S,2024-01-21T03:43:42.2Z,5,OVERTIME,foul,personal,['1freethrow'],1631117,,,1610612745,125,126,2024-01-21T03:43:50Z,7610000,False,,,0,,W. Kessler shooting personal FOUL (5 PF) (Sengun 1 FT),"[1631117, 1630578]",1610612762.0,UTA,shooting,,,,,,Restricted Area,0-8 Center,,,Kessler,W. Kessler,,,,,,,,,,,,202901.0,5.0,0.0,Sengun,1630578.0,,,
778,PT00M52.20S,2024-01-21T03:43:52.4Z,5,OVERTIME,substitution,out,[],1630224,,,1610612745,125,126,2024-01-21T03:44:37Z,7630000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
779,PT00M52.20S,2024-01-21T03:43:52.4Z,5,OVERTIME,substitution,in,[],1641708,,,1610612745,125,126,2024-01-21T03:44:37Z,7640000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
780,PT00M52.20S,2024-01-21T03:44:15.1Z,5,OVERTIME,freethrow,1 of 1,['fromturnover'],1630578,,,1610612745,126,126,2024-01-21T03:44:15Z,7650000,False,,,0,,A. Sengun Free Throw 1 of 1 (37 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,Made,Sengun,A. Sengun,,,,,37.0,,,,,,,,,,,,,,
781,PT00M38.60S,2024-01-21T03:44:32.3Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629012,15.193823915900131,61.274509803921575,1610612762,126,126,2024-01-21T03:44:44Z,7660000,False,-56.0,90.0,1,left,MISS C. Sexton 10' floating Shot,[1629012],1610612762.0,UTA,floating,,,,,,In The Paint (Non-RA),8-16 Left,10.65,Missed,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,
782,PT00M36.40S,2024-01-21T03:44:34.5Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612745,126,126,2024-01-21T03:44:44Z,7670000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,781.0,,,,,,,,,,,,,,,,,,
783,PT00M36.40S,2024-01-21T03:44:39.1Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612745,126,126,2024-01-21T03:44:49Z,7680000,False,,,0,,C. Sexton loose ball personal FOUL (4 PF) (Smith Jr. 2 FT),"[1629012, 1631095]",1610612762.0,UTA,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Sexton,C. Sexton,,,,,,,,,,,,202901.0,4.0,0.0,Smith Jr.,1631095.0,,,
