actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
251,PT06M07.00S,2023-11-11T01:53:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,94.03745072273325,49.50980392156863,1610612740,39,40,2023-11-11T01:53:21Z,2450000,False,-2.0,4.0,1,right,B. Ingram driving finger roll Layup (11 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.43,11.0,,,,,,,,
252,PT05M51.00S,2023-11-11T01:53:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,16.507884362680684,41.42156862745098,1610612745,41,40,2023-11-11T01:53:39Z,2460000,False,43.0,103.0,1,left,A. Sengun 11' floating Jump Shot (10 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,11.13,10.0,F. VanVleet,1627832.0,4.0,,,,,
254,PT05M42.00S,2023-11-11T01:53:41.6Z,2,REGULAR,turnover,lost ball,[],1627742,,,1610612740,41,40,2023-11-11T01:53:47Z,2480000,False,,,0,,B. Ingram lost ball TURNOVER (2 TO),"[1627742, 1630256]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Tate,1630256.0
255,PT05M42.00S,2023-11-11T01:53:41.6Z,2,REGULAR,steal,,[],1630256,,,1610612745,41,40,2023-11-11T01:53:44Z,2490000,False,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
256,PT05M32.00S,2023-11-11T01:53:54.5Z,2,REGULAR,foul,personal,[],1630700,,,1610612745,41,40,2023-11-11T01:54:02Z,2500000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 1630224]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Right,204059.0,1.0,0.0,Green,1630224.0,,,,,,,,,,,,,,,
258,PT05M32.00S,2023-11-11T01:54:03.1Z,2,REGULAR,substitution,out,[],1627832,,,1610612745,41,40,2023-11-11T01:54:09Z,2520000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M32.00S,2023-11-11T01:54:03.1Z,2,REGULAR,substitution,out,[],1631220,,,1610612745,41,40,2023-11-11T01:54:09Z,2530000,False,,,0,,SUB out: D. Seabron,[1631220],1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M32.00S,2023-11-11T01:54:03.1Z,2,REGULAR,substitution,in,[],1628988,,,1610612745,41,40,2023-11-11T01:54:09Z,2540000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M32.00S,2023-11-11T01:54:03.1Z,2,REGULAR,substitution,in,[],1629627,,,1610612745,41,40,2023-11-11T01:54:09Z,2550000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M24.00S,2023-11-11T01:54:25.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,25.969119579500656,15.196078431372548,1610612745,44,40,2023-11-11T01:54:30Z,2560000,False,174.0,192.0,1,left,A. Holiday 25' 3PT  (5 PTS) (J. Green 1 AST),"[1628988, 1630224]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.88,5.0,J. Green,1630224.0,1.0,,,,,
264,PT05M08.00S,2023-11-11T01:54:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.72339027595268,44.85294117647059,1610612740,44,40,2023-11-11T01:54:47Z,2580000,False,-26.0,16.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.02,,,,,,,,,
265,PT05M06.00S,2023-11-11T01:54:43.4Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,44,40,2023-11-11T01:54:43Z,2590000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,
266,PT04M48.00S,2023-11-11T01:55:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612745,44,40,2023-11-11T01:55:16Z,2600000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Green 2 FT),"[1629627, 201145]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,2.0,0.0,Green,201145.0,,,,,,,,,,,,,,,
268,PT04M48.00S,2023-11-11T01:55:35.6Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612745,45,40,2023-11-11T01:55:35Z,2620000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,
269,PT04M48.00S,2023-11-11T01:55:55.4Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612745,46,40,2023-11-11T01:55:55Z,2630000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,Made,,,,,,2.0,,,,,,,,
270,PT04M30.00S,2023-11-11T01:56:19.1Z,2,REGULAR,turnover,backcourt,[],1629627,,,1610612740,46,40,2023-11-11T01:58:09Z,2640000,False,,,0,,Z. Williamson backcourt TURNOVER (3 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,2005.0,,,,,,,,,,,,,,,,,3.0,,
271,PT04M30.00S,2023-11-11T01:56:40.2Z,2,REGULAR,substitution,out,[],1641722,,,1610612745,46,40,2023-11-11T01:56:44Z,2650000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M30.00S,2023-11-11T01:56:40.2Z,2,REGULAR,substitution,in,[],1630346,,,1610612745,46,40,2023-11-11T01:56:44Z,2660000,False,,,0,,SUB in: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M19.00S,2023-11-11T01:57:04.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,6.1268068331143235,41.911764705882355,1610612745,48,40,2023-11-11T01:57:20Z,2670000,False,40.0,5.0,1,left,J. Green driving Layup (12 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,4.07,12.0,,,,,,,,
274,PT03M57.00S,2023-11-11T01:57:29.2Z,2,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,48,40,2023-11-11T01:57:35Z,2680000,False,,,0,,Z. Williamson bad pass out-of-bounds TURNOVER (4 TO),[1629627],1610612740.0,NOP,bad pass,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,2005.0,,,,,,,,,,,,,,,,,4.0,,
275,PT03M52.00S,2023-11-11T01:58:14.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,9.149145860709593,49.50980392156863,1610612745,50,40,2023-11-11T01:58:21Z,2690000,False,2.0,34.0,1,left,A. Sengun driving floating Jump Shot (12 PTS) (A. Holiday 2 AST),"[1630578, 1628988]",1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.36,12.0,A. Holiday,1628988.0,2.0,,,,,
277,PT03M52.00S,2023-11-11T01:58:23.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,50,40,2023-11-11T01:58:23Z,2710000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M52.00S,2023-11-11T02:00:23.7Z,2,REGULAR,substitution,out,[],202685,,,1610612740,50,40,2023-11-11T02:00:57Z,2720000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M52.00S,2023-11-11T02:00:23.7Z,2,REGULAR,substitution,out,[],1630346,,,1610612740,50,40,2023-11-11T02:00:57Z,2730000,False,,,0,,SUB out: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M52.00S,2023-11-11T02:00:23.7Z,2,REGULAR,substitution,in,[],203469,,,1610612740,50,40,2023-11-11T02:00:57Z,2740000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M52.00S,2023-11-11T02:00:23.7Z,2,REGULAR,substitution,in,[],1641722,,,1610612740,50,40,2023-11-11T02:00:57Z,2750000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M31.00S,2023-11-11T02:01:29.7Z,2,REGULAR,3pt,Jump Shot,[],1630700,75.1149802890933,11.27450980392157,1610612740,50,40,2023-11-11T02:01:39Z,2760000,False,-194.0,181.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.53,,,,,,,,,
283,PT03M31.00S,2023-11-11T02:01:29.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,50,40,2023-11-11T02:01:39Z,2770000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,282.0,,,,,,,,,,,,,
285,PT03M13.00S,2023-11-11T02:02:33.3Z,2,REGULAR,3pt,Jump Shot,[],1630256,16.376478318002626,4.166666666666666,1610612745,50,40,2023-11-11T02:02:40Z,2790000,False,229.0,101.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.06,,,,,,,,,
286,PT03M09.00S,2023-11-11T02:02:37.3Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,50,40,2023-11-11T02:02:40Z,2800000,False,,,0,,A. Sengun REBOUND (Off:3 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,285.0,4.0,1.0,3.0,,,,,,,,,,
287,PT03M08.00S,2023-11-11T02:02:37.8Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,50,40,2023-11-11T02:02:42Z,2810000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 203469]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Zeller,203469.0
288,PT03M08.00S,2023-11-11T02:02:37.8Z,2,REGULAR,steal,,[],203469,,,1610612740,50,40,2023-11-11T02:02:39Z,2820000,False,,,0,,C. Zeller STEAL (1 STL),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
289,PT02M57.00S,2023-11-11T02:02:49.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629627,82.9993429697766,43.872549019607845,1610612740,50,40,2023-11-11T02:03:34Z,2830000,False,-31.0,107.0,1,right,MISS Z. Williamson 11' fadeaway Shot,[1629627],1610612740.0,NOP,fadeaway,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.16,,,,,,,,,
290,PT02M53.00S,2023-11-11T02:02:53.0Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,50,40,2023-11-11T02:02:53Z,2840000,False,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,289.0,3.0,3.0,0.0,,,,,,,,,,
291,PT02M46.00S,2023-11-11T02:03:04.1Z,2,REGULAR,foul,personal,[],1627742,,,1610612745,50,40,2023-11-11T02:03:12Z,2850000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1630224]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Green,1630224.0,,,,,,,,,,,,,,,
293,PT02M40.00S,2023-11-11T02:03:34.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203469,,,1610612745,50,40,2023-11-11T02:03:42Z,2870000,False,,,0,,C. Zeller personal FOUL (1 PF) (Green 2 FT),"[203469, 1630224]",1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Right Corner 3,24+ Right,2005.0,1.0,0.0,Green,1630224.0,,,,,,,,,,,,,,,
295,PT02M40.00S,2023-11-11T02:03:59.4Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,51,40,2023-11-11T02:03:59Z,2890000,False,,,0,,J. Green Free Throw 1 of 2 (13 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,Made,,,,,,13.0,,,,,,,,
296,PT02M40.00S,2023-11-11T02:04:01.8Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,51,40,2023-11-11T02:04:04Z,2900000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M40.00S,2023-11-11T02:04:01.8Z,2,REGULAR,substitution,in,[],1627832,,,1610612745,51,40,2023-11-11T02:04:04Z,2910000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M40.00S,2023-11-11T02:04:15.1Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,52,40,2023-11-11T02:04:15Z,2920000,False,,,0,,J. Green Free Throw 2 of 2 (14 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,Made,,,,,,14.0,,,,,,,,
299,PT02M19.00S,2023-11-11T02:04:38.7Z,2,REGULAR,turnover,lost ball,[],1641722,,,1610612740,52,40,2023-11-11T02:04:45Z,2930000,False,,,0,,J. Hawkins lost ball TURNOVER (2 TO),"[1641722, 1630256]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Tate,1630256.0
300,PT02M19.00S,2023-11-11T02:04:38.7Z,2,REGULAR,steal,,[],1630256,,,1610612745,52,40,2023-11-11T02:04:40Z,2940000,False,,,0,,J. Tate STEAL (3 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
301,PT02M15.00S,2023-11-11T02:04:42.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630256,7.178055190538765,49.754901960784316,1610612745,54,40,2023-11-11T02:04:48Z,2950000,False,1.0,15.0,1,left,J. Tate running Layup (4 PTS),[1630256],1610612745.0,HOU,running,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.5,4.0,,,,,,,,
303,PT02M00.00S,2023-11-11T02:05:16.9Z,2,REGULAR,2pt,Jump Shot,[],1627742,81.553876478318,15.931372549019606,1610612740,54,42,2023-11-11T03:19:20Z,2970000,False,-170.0,121.0,1,right,B. Ingram 20' pullup Jump Shot (13 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left,,,,,,Made,,,,,20.89,13.0,,,,,,,,
304,PT02M00.00S,2023-11-11T02:05:24.7Z,2,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612740,54,42,2023-11-11T03:18:50Z,2980000,False,,,0,,J. Tate away-from-play personal FOUL (2 PF) (Zeller 1 FT),"[1630256, 203469]",1610612745.0,HOU,away-from-play,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,2005.0,2.0,0.0,Zeller,203469.0,,,,,,,,,,,,,,,
315,PT02M00.00S,2023-11-11T02:05:49.9Z,2,REGULAR,freethrow,1 of 1,[],203469,,,1610612740,54,43,2023-11-11T03:14:45Z,3005000,False,,,0,,C. Zeller away-from-play Free Throw 1 of 1 (1 PTS),[203469],1610612740.0,NOP,away-from-play,,,Zeller,C. Zeller,,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,
307,PT01M43.00S,2023-11-11T02:06:15.2Z,2,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,54,43,2023-11-11T02:06:24Z,3010000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Mid-Range,8-16 Right,204059.0,,,,,,,,,,,,,,,,,1.0,,
308,PT01M43.00S,2023-11-11T02:06:21.6Z,2,REGULAR,substitution,out,[],1630256,,,1610612740,54,43,2023-11-11T02:06:28Z,3020000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M43.00S,2023-11-11T02:06:21.6Z,2,REGULAR,substitution,in,[],1631106,,,1610612740,54,43,2023-11-11T02:06:28Z,3030000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M30.00S,2023-11-11T02:06:49.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612740,54,43,2023-11-11T02:07:16Z,3040000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Ingram 2 FT),"[1631106, 1627742]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,1627541.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
312,PT01M30.00S,2023-11-11T02:07:17.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612740,54,43,2023-11-11T02:07:33Z,3060000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
313,PT01M30.00S,2023-11-11T02:07:17.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,54,43,2023-11-11T02:07:33Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,
314,PT01M30.00S,2023-11-11T02:07:17.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612740,54,43,2023-11-11T02:07:33Z,3080000,False,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
316,PT01M27.00S,2023-11-11T02:07:20.3Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,54,43,2023-11-11T02:07:33Z,3090000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,314.0,2.0,2.0,0.0,,,,,,,,,,
317,PT01M13.00S,2023-11-11T02:07:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,6.652431011826544,52.20588235294118,1610612745,54,43,2023-11-11T02:07:51Z,3100000,False,-11.0,10.0,1,left,MISS T. Eason reverse Layup,[1631106],1610612745.0,HOU,reverse,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.49,,,,,,,,,
318,PT01M11.00S,2023-11-11T02:07:48.7Z,2,REGULAR,rebound,defensive,[],203469,,,1610612740,54,43,2023-11-11T02:07:51Z,3110000,False,,,0,,C. Zeller REBOUND (Off:0 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,,317.0,1.0,1.0,0.0,,,,,,,,,,
319,PT01M05.00S,2023-11-11T02:07:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.9862023653088,45.588235294117645,1610612740,54,45,2023-11-11T02:08:01Z,3120000,False,-22.0,13.0,1,right,Z. Williamson driving Layup (18 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.58,18.0,,,,,,,,
320,PT00M44.70S,2023-11-11T02:08:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.30946123521682,43.872549019607845,1610612745,54,45,2023-11-11T02:08:27Z,3130000,False,31.0,16.0,1,left,MISS J. Green reverse Layup,[1630224],1610612745.0,HOU,reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.46,,,,,,,,,
321,PT00M43.10S,2023-11-11T02:08:18.5Z,2,REGULAR,rebound,offensive,[],201145,,,1610612745,54,45,2023-11-11T02:08:18Z,3140000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,320.0,2.0,1.0,1.0,,,,,,,,,,
322,PT00M43.10S,2023-11-11T02:08:20.8Z,2,REGULAR,turnover,out-of-bounds,[],201145,,,1610612745,54,45,2023-11-11T02:08:34Z,3150000,False,,,0,,J. Green step out-of-bounds TURNOVER (1 TO),[201145],1610612745.0,HOU,step,,,Green,J. Green,,,,,Mid-Range,8-16 Right,1627541.0,,,,,,,,,,,,,,,,,1.0,,
323,PT00M33.90S,2023-11-11T02:08:43.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,70.38436268068331,23.284313725490197,1610612740,54,45,2023-11-11T02:08:48Z,3160000,False,-134.0,226.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.24,,,,,,,,,
324,PT00M31.00S,2023-11-11T02:08:46.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,54,45,2023-11-11T02:08:48Z,3170000,False,,,0,,A. Sengun REBOUND (Off:3 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,323.0,5.0,2.0,3.0,,,,,,,,,,
325,PT00M09.80S,2023-11-11T02:09:07.2Z,2,REGULAR,3pt,Jump Shot,[],201145,9.937582128777924,94.36274509803921,1610612745,54,45,2023-11-11T02:09:13Z,3180000,False,-222.0,41.0,1,left,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.55,,,,,,,,,
326,PT00M07.70S,2023-11-11T02:09:09.3Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,54,45,2023-11-11T02:09:13Z,3190000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,,,,,325.0,4.0,4.0,0.0,,,,,,,,,,
327,PT00M01.30S,2023-11-11T02:09:15.7Z,2,REGULAR,3pt,Jump Shot,[],1627742,66.5735873850197,44.11764705882353,1610612740,54,48,2023-11-11T02:09:22Z,3200000,False,-29.0,262.0,1,right,B. Ingram 26' 3PT pullup (16 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,26.33,16.0,,,,,,,,
328,PT00M00.00S,2023-11-11T02:09:32.0Z,2,REGULAR,period,end,[],0,,,1610612745,54,48,2023-11-11T02:09:32Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-11-11T02:24:30.4Z,3,REGULAR,substitution,out,['startperiod'],201145,,,1610612745,54,48,2023-11-11T02:24:45Z,3220000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-11-11T02:24:30.4Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,54,48,2023-11-11T02:24:45Z,3230000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-11-11T02:24:30.4Z,3,REGULAR,substitution,out,['startperiod'],203469,,,1610612745,54,48,2023-11-11T02:24:45Z,3240000,False,,,0,,SUB out: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-11-11T02:24:30.4Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,54,48,2023-11-11T02:24:45Z,3250000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-11-11T02:24:30.4Z,3,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,54,48,2023-11-11T02:24:45Z,3260000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-11-11T02:24:30.4Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612745,54,48,2023-11-11T02:24:45Z,3270000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-11-11T02:24:41.3Z,3,REGULAR,period,start,[],0,,,1610612745,54,48,2023-11-11T02:24:46Z,3280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
