actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
259,PT05M09.00S,2023-12-14T01:54:45.5Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,46,34,2023-12-14T01:54:55Z,2530000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:3),[1631246],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Williams Jr.,V. Williams Jr.,,,,,,,258.0,3.0,3.0,0.0,,,,,,,
260,PT05M03.00S,2023-12-14T01:54:50.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,73.27529566360053,16.176470588235293,1610612763,46,34,2023-12-14T01:55:00Z,2540000,False,-169.0,199.0,1,right,MISS J. Nowell 26' 3PT,[1629669],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Nowell,J. Nowell,,,26.09,Missed,,,,,,,,,,,,,
261,PT05M02.00S,2023-12-14T01:54:52.7Z,2,REGULAR,rebound,offensive,[],1631223,,,1610612763,46,34,2023-12-14T01:54:52Z,2550000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Roddy,D. Roddy,,,,,,,260.0,2.0,1.0,1.0,,,,,,,
262,PT04M56.00S,2023-12-14T01:54:58.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631246,92.46057818659659,95.83333333333334,1610612763,46,34,2023-12-14T01:55:02Z,2560000,False,229.0,18.0,1,right,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Williams Jr.,V. Williams Jr.,,,22.99,Missed,,,,,,,,,,,,,
263,PT04M56.00S,2023-12-14T01:54:58.2Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,46,34,2023-12-14T01:55:02Z,2570000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Green,J. Green,,,,,,,262.0,3.0,3.0,0.0,,,,,,,
264,PT04M35.00S,2023-12-14T01:55:18.9Z,2,REGULAR,3pt,Jump Shot,[],1631095,29.122864651773984,68.87254901960785,1610612745,49,34,2023-12-14T01:55:22Z,2580000,False,-94.0,221.0,1,left,J. Smith Jr. 24' 3PT  (9 PTS) (A. Sengun 2 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Smith Jr.,J. Smith Jr.,,,24.06,Made,,,,,,,9.0,A. Sengun,1630578.0,2.0,,,
266,PT04M14.00S,2023-12-14T01:55:39.4Z,2,REGULAR,3pt,Jump Shot,[],1628991,74.58935611038108,82.1078431372549,1610612763,49,34,2023-12-14T01:55:44Z,2600000,False,161.0,186.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson Jr.,J. Jackson Jr.,,,24.6,Missed,,,,,,,,,,,,,
267,PT04M14.00S,2023-12-14T01:55:39.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,49,34,2023-12-14T01:55:44Z,2610000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,266.0,,,,,,,,,,
269,PT04M01.00S,2023-12-14T01:56:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.521024967148489,44.6078431372549,1610612745,51,34,2023-12-14T01:56:12Z,2630000,False,27.0,9.0,1,left,A. Sengun cutting Layup (5 PTS) (J. Green 4 AST),"[1630578, 1630224]",1610612745.0,HOU,cutting,,,,,,Restricted Area,0-8 Center,,,,Sengun,A. Sengun,,,2.84,Made,,,,,,,5.0,J. Green,1630224.0,4.0,,,
271,PT04M01.00S,2023-12-14T01:56:09.6Z,2,REGULAR,foul,personal,['1freethrow'],202687,,,1610612745,51,34,2023-12-14T01:56:23Z,2650000,False,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Sengun 1 FT),"[202687, 1630578]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,2714.0,2.0,0.0,Biyombo,B. Biyombo,Sengun,1630578.0,,,,,,,,,,,,,,,
273,PT04M01.00S,2023-12-14T01:56:32.1Z,2,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,51,34,2023-12-14T01:56:37Z,2670000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Missed,,,,,,,,,,,,,
274,PT04M01.00S,2023-12-14T01:56:32.1Z,2,REGULAR,rebound,defensive,[],202687,,,1610612763,51,34,2023-12-14T01:56:37Z,2680000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:4),[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,273.0,4.0,4.0,0.0,,,,,,,
275,PT03M50.00S,2023-12-14T01:56:51.1Z,2,REGULAR,foul,personal,[],1628415,,,1610612763,51,34,2023-12-14T01:56:59Z,2690000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 202687]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,2714.0,1.0,0.0,Brooks,D. Brooks,Biyombo,202687.0,,,,,,,,,,,,,,,
277,PT03M46.00S,2023-12-14T01:57:01.8Z,2,REGULAR,3pt,Jump Shot,[],1628991,67.7562417871222,37.99019607843137,1610612763,51,34,2023-12-14T01:57:06Z,2710000,False,-60.0,251.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Jackson Jr.,J. Jackson Jr.,,,25.77,Missed,,,,,,,,,,,,,
278,PT03M44.00S,2023-12-14T01:57:03.8Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,51,34,2023-12-14T01:57:06Z,2720000,False,,,0,,A. Sengun REBOUND (Off:1 Def:7),[1630578],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Sengun,A. Sengun,,,,,,,277.0,8.0,7.0,1.0,,,,,,,
279,PT03M37.00S,2023-12-14T01:57:14.7Z,2,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612745,51,34,2023-12-14T01:57:37Z,2730000,False,,,0,,J. Nowell shooting personal FOUL (1 PF) (Sengun 2 FT),"[1629669, 1630578]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1626301.0,1.0,0.0,Nowell,J. Nowell,Sengun,1630578.0,,,,,,,,,,,,,,,
281,PT03M37.00S,2023-12-14T01:57:38.1Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,52,34,2023-12-14T01:57:38Z,2750000,False,,,0,,A. Sengun Free Throw 1 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,,,6.0,,,,,,
282,PT03M37.00S,2023-12-14T01:57:38.9Z,2,REGULAR,substitution,out,[],202687,,,1610612745,52,34,2023-12-14T01:57:42Z,2760000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
283,PT03M37.00S,2023-12-14T01:57:38.9Z,2,REGULAR,substitution,in,[],1630583,,,1610612745,52,34,2023-12-14T01:57:42Z,2770000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
284,PT03M37.00S,2023-12-14T01:57:56.0Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,53,34,2023-12-14T01:57:56Z,2780000,False,,,0,,A. Sengun Free Throw 2 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,,,7.0,,,,,,
285,PT03M17.00S,2023-12-14T01:58:21.8Z,2,REGULAR,turnover,lost ball,[],1631223,,,1610612763,53,34,2023-12-14T01:59:03Z,2790000,False,,,0,,D. Roddy lost ball TURNOVER (1 TO),"[1631223, 1627832]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Left Center,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0
286,PT03M17.00S,2023-12-14T01:58:21.8Z,2,REGULAR,steal,,[],1627832,,,1610612745,53,34,2023-12-14T03:25:47Z,2800000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612745.0,HOU,,,,,,,Mid-Range,16-24 Left Center,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
288,PT03M09.00S,2023-12-14T01:58:30.4Z,2,REGULAR,substitution,out,[],1627832,,,1610612745,53,34,2023-12-14T01:58:39Z,2820000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
289,PT03M09.00S,2023-12-14T01:58:30.4Z,2,REGULAR,substitution,out,[],1629669,,,1610612745,53,34,2023-12-14T01:58:39Z,2830000,False,,,0,,SUB out: J. Nowell,[1629669],1610612763.0,MEM,,,,,,,,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,
290,PT03M09.00S,2023-12-14T01:58:30.4Z,2,REGULAR,substitution,in,[],1628988,,,1610612745,53,34,2023-12-14T01:58:39Z,2840000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,,,,,,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,
291,PT03M09.00S,2023-12-14T01:58:30.4Z,2,REGULAR,substitution,in,[],201565,,,1610612745,53,34,2023-12-14T01:58:39Z,2850000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,,,,,,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,
292,PT03M02.00S,2023-12-14T01:59:00.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,25.837713534822605,32.35294117647059,1610612745,53,34,2023-12-14T01:59:07Z,2860000,False,88.0,190.0,1,left,MISS J. Green 20' step back Shot,[1630224],1610612745.0,HOU,step back,,,,,,Mid-Range,16-24 Right Center,,,,Green,J. Green,,,20.98,Missed,,,,,,,,,,,,,
293,PT02M59.00S,2023-12-14T01:59:03.5Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,53,34,2023-12-14T01:59:03Z,2870000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:4),[1631246],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Right Center,,,,Williams Jr.,V. Williams Jr.,,,,,,,292.0,4.0,4.0,0.0,,,,,,,
294,PT02M50.00S,2023-12-14T01:59:15.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,81.68528252299606,40.19607843137255,1610612763,53,36,2023-12-14T01:59:22Z,2880000,False,-49.0,120.0,1,right,J. Jackson Jr. 12' pullup Jump Shot (12 PTS) (S. Aldama 1 AST),"[1628991, 1630583]",1610612763.0,MEM,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jackson Jr.,J. Jackson Jr.,,,12.93,Made,,,,,,,12.0,S. Aldama,1630583.0,1.0,,,
296,PT02M50.00S,2023-12-14T01:59:18.9Z,2,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612763,53,36,2023-12-14T01:59:33Z,2900000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[1628415, 1628991]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),8-16 Center,1628953.0,2.0,0.0,Brooks,D. Brooks,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
298,PT02M50.00S,2023-12-14T01:59:35.0Z,2,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,53,37,2023-12-14T01:59:35Z,2920000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (13 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,Made,,,,,,,13.0,,,,,,
299,PT02M27.00S,2023-12-14T02:00:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,10.200394218134035,41.911764705882355,1610612745,53,37,2023-12-14T02:00:10Z,2930000,False,40.0,43.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Brooks,D. Brooks,,,5.93,Missed,,,,,,,,,,,,,
301,PT02M24.00S,2023-12-14T02:00:04.3Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,53,37,2023-12-14T02:01:08Z,2950000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Aldama,S. Aldama,,,,,,,299.0,2.0,2.0,0.0,,,,,,,
302,PT02M24.00S,2023-12-14T02:00:10.2Z,2,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612763,53,37,2023-12-14T02:00:35Z,2960000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Williams Jr. 2 FT),"[1630224, 1631246]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,2.0,0.0,Green,J. Green,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
304,PT02M24.00S,2023-12-14T02:00:31.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631246,,,1610612763,53,38,2023-12-14T02:00:31Z,2980000,False,,,0,,V. Williams Jr. Free Throw 1 of 2 (4 PTS),[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,Made,,,,,,,4.0,,,,,,
305,PT02M24.00S,2023-12-14T02:00:44.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631246,,,1610612763,53,39,2023-12-14T02:00:44Z,2990000,False,,,0,,V. Williams Jr. Free Throw 2 of 2 (5 PTS),[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,Made,,,,,,,5.0,,,,,,
306,PT02M11.00S,2023-12-14T02:01:08.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612745,53,39,2023-12-14T02:01:28Z,3000000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1630583, 1631095]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,Aldama,S. Aldama,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
308,PT02M11.00S,2023-12-14T02:01:32.2Z,2,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,54,39,2023-12-14T02:01:32Z,3020000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (10 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Made,,,,,,,10.0,,,,,,
309,PT02M11.00S,2023-12-14T02:01:34.5Z,2,REGULAR,substitution,out,[],1631246,,,1610612745,54,39,2023-12-14T02:01:40Z,3030000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,
310,PT02M11.00S,2023-12-14T02:01:34.5Z,2,REGULAR,substitution,in,[],1630533,,,1610612745,54,39,2023-12-14T02:01:40Z,3040000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,
311,PT02M11.00S,2023-12-14T02:01:32.2Z,2,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,54,39,2023-12-14T02:01:56Z,3050000,False,,,0,,MISS J. Smith Jr. Free Throw 2 of 2,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Missed,,,,,,,,,,,,,
312,PT02M11.00S,2023-12-14T02:01:32.2Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,54,39,2023-12-14T02:01:56Z,3060000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,,,,311.0,1.0,1.0,0.0,,,,,,,
313,PT01M58.00S,2023-12-14T02:02:04.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,82.47371879106439,50.0,1610612763,54,41,2023-12-14T02:02:10Z,3070000,False,0.0,112.0,1,right,J. Jackson Jr. 11' floating Jump Shot (15 PTS) (D. Rose 5 AST),"[1628991, 201565]",1610612763.0,MEM,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jackson Jr.,J. Jackson Jr.,,,11.22,Made,,,,,,,15.0,D. Rose,201565.0,5.0,,,
315,PT01M42.00S,2023-12-14T02:02:20.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,28.728646517739815,20.34313725490196,1610612745,54,41,2023-12-14T02:02:24Z,3090000,False,148.0,218.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Green,J. Green,,,26.32,Missed,,,,,,,,,,,,,
316,PT01M39.00S,2023-12-14T02:02:23.3Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,54,41,2023-12-14T02:02:24Z,3100000,False,,,0,,D. Roddy REBOUND (Off:1 Def:2),[1631223],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Roddy,D. Roddy,,,,,,,315.0,3.0,2.0,1.0,,,,,,,
317,PT01M29.00S,2023-12-14T02:02:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,83.13074901445466,53.431372549019606,1610612763,54,41,2023-12-14T02:02:41Z,3110000,False,17.0,106.0,1,right,MISS D. Roddy 10' turnaround fadeaway Shot,[1631223],1610612763.0,MEM,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,Roddy,D. Roddy,,,10.75,Missed,,,,,,,,,,,,,
318,PT01M28.00S,2023-12-14T02:02:34.7Z,2,REGULAR,rebound,offensive,[],201565,,,1610612763,54,41,2023-12-14T02:02:41Z,3120000,False,,,0,,D. Rose REBOUND (Off:1 Def:1),[201565],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Rose,D. Rose,,,,,,,317.0,2.0,1.0,1.0,,,,,,,
319,PT01M18.00S,2023-12-14T02:02:43.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631223,91.5407358738502,2.696078431372549,1610612763,54,41,2023-12-14T02:02:53Z,3130000,False,-237.0,27.0,1,right,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Roddy,D. Roddy,,,23.8,Missed,,,,,,,,,,,,,
320,PT01M17.00S,2023-12-14T02:02:44.9Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,54,41,2023-12-14T02:02:53Z,3140000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Smith Jr.,J. Smith Jr.,,,,,,,319.0,2.0,2.0,0.0,,,,,,,
321,PT01M12.00S,2023-12-14T02:02:50.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,32.802233902759525,47.549019607843135,1610612745,54,41,2023-12-14T02:02:57Z,3150000,False,12.0,256.0,1,left,MISS J. Smith Jr. 25' pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Center,,,,Smith Jr.,J. Smith Jr.,,,25.61,Missed,,,,,,,,,,,,,
322,PT01M12.00S,2023-12-14T02:02:50.4Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,54,41,2023-12-14T02:02:57Z,3160000,False,,,0,,D. Roddy REBOUND (Off:1 Def:3),[1631223],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Roddy,D. Roddy,,,,,,,321.0,4.0,3.0,1.0,,,,,,,
323,PT00M59.90S,2023-12-14T02:03:03.8Z,2,REGULAR,2pt,Jump Shot,[],201565,75.64060446780552,53.67647058823529,1610612763,54,43,2023-12-14T02:03:10Z,3170000,False,18.0,176.0,1,right,D. Rose 17' pullup Jump Shot (8 PTS),[201565],1610612763.0,MEM,pullup,,,,,,Mid-Range,16-24 Center,,,,Rose,D. Rose,,,17.75,Made,,,,,,,8.0,,,,,,
324,PT00M41.60S,2023-12-14T02:03:24.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,17.427726675427067,53.18627450980392,1610612745,54,43,2023-12-14T02:03:30Z,3180000,False,-16.0,111.0,1,left,MISS A. Holiday 11' pullup Shot,[1628988],1610612745.0,HOU,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Holiday,A. Holiday,,,11.24,Missed,,,,,,,,,,,,,
325,PT00M38.10S,2023-12-14T02:03:28.4Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,54,43,2023-12-14T02:04:32Z,3190000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Aldama,S. Aldama,,,,,,,324.0,3.0,3.0,0.0,,,,,,,
326,PT00M34.60S,2023-12-14T02:03:31.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201565,91.14651773981603,3.6764705882352944,1610612763,54,43,2023-12-14T02:03:39Z,3200000,False,-232.0,31.0,1,right,MISS D. Rose 3PT,[201565],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Rose,D. Rose,,,23.36,Missed,,,,,,,,,,,,,
327,PT00M33.60S,2023-12-14T02:03:32.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,54,43,2023-12-14T02:03:39Z,3210000,False,,,0,,A. Sengun REBOUND (Off:1 Def:8),[1630578],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Sengun,A. Sengun,,,,,,,326.0,9.0,8.0,1.0,,,,,,,
328,PT00M13.30S,2023-12-14T02:03:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,7.178055190538765,43.627450980392155,1610612745,56,43,2023-12-14T02:04:02Z,3220000,False,32.0,15.0,1,left,J. Smith Jr. driving floating bank Jump Shot (12 PTS) (A. Holiday 2 AST),"[1631095, 1628988]",1610612745.0,HOU,driving floating bank,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,3.53,Made,,,,,,,12.0,A. Holiday,1628988.0,2.0,,,
330,PT00M13.30S,2023-12-14T02:03:58.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628991,,,1610612745,56,43,2023-12-14T02:04:28Z,3240000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[1628991, 1631095]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,1.0,0.0,Jackson Jr.,J. Jackson Jr.,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
332,PT00M13.30S,2023-12-14T02:04:09.8Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,56,43,2023-12-14T02:04:15Z,3260000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
333,PT00M13.30S,2023-12-14T02:04:09.8Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,56,43,2023-12-14T02:04:15Z,3270000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
334,PT00M13.30S,2023-12-14T02:04:09.8Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,56,43,2023-12-14T02:04:15Z,3280000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
335,PT00M13.30S,2023-12-14T02:04:09.8Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,56,43,2023-12-14T02:04:15Z,3290000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
336,PT00M13.30S,2023-12-14T02:04:32.2Z,2,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,57,43,2023-12-14T02:04:32Z,3300000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (13 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Made,,,,,,,13.0,,,,,,
337,PT00M02.70S,2023-12-14T02:04:48.8Z,2,REGULAR,turnover,bad pass,[],201565,,,1610612763,57,43,2023-12-14T02:04:54Z,3310000,False,,,0,,D. Rose bad pass TURNOVER (1 TO),"[201565, 1630256]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Rose,D. Rose,,,,,,,,,,,,,,,1.0,Tate,1630256.0
338,PT00M02.70S,2023-12-14T02:04:48.8Z,2,REGULAR,steal,,[],1630256,,,1610612745,57,43,2023-12-14T02:04:54Z,3320000,False,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
339,PT00M00.00S,2023-12-14T02:04:57.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,47.12549277266754,45.09803921568628,1610612745,57,43,2023-12-14T02:05:06Z,3330000,False,25.0,390.0,1,left,MISS J. Tate 39' 3PT,[1630256],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Tate,J. Tate,,,39.13,Missed,,,,,,,,,,,,,
340,PT00M00.00S,2023-12-14T02:05:00.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,57,43,2023-12-14T02:05:00Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,339.0,,,,,,,,,,
341,PT00M00.00S,2023-12-14T02:05:12.1Z,2,REGULAR,period,end,[],0,,,1610612745,57,43,2023-12-14T02:05:12Z,3350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,57,43,2023-12-14T02:20:56Z,3360000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,,,,,,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,57,43,2023-12-14T02:20:56Z,3370000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
