actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
261,PT04M44.00S,2024-04-06T00:57:49.1Z,2,REGULAR,3pt,Jump Shot,[],1629312,4.681340341655716,3.431372549019608,1610612748,44,50,2024-04-06T00:57:55Z,2590000,False,233.0,-8.0,1,left,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
262,PT04M43.00S,2024-04-06T00:57:50.1Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,44,50,2024-04-06T00:57:55Z,2600000,False,,,0,,J. Green REBOUND (Off:1 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,261.0,,,,5.0,4.0,1.0,,
263,PT04M37.00S,2024-04-06T00:57:55.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,68.41327201051249,63.970588235294116,1610612745,44,50,2024-04-06T00:58:13Z,2610000,False,70.0,244.0,1,right,MISS D. Brooks 25' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
264,PT04M36.00S,2024-04-06T00:57:56.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,44,50,2024-04-06T00:58:13Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,263.0,,,,,,,,
265,PT04M36.00S,2024-04-06T00:58:03.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201567,,,1610612745,44,50,2024-04-06T00:58:16Z,2630000,False,,,0,,K. Love loose ball personal FOUL (2 PF) (Landale 2 FT),"[201567, 1629111]",1610612748.0,MIA,loose ball,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,,,,1628172.0,2.0,0.0,Landale,1629111.0,,,,,,,,,
267,PT04M36.00S,2024-04-06T00:58:23.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629111,,,1610612745,45,50,2024-04-06T00:58:23Z,2650000,False,,,0,,J. Landale Free Throw 1 of 2 (3 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
268,PT04M36.00S,2024-04-06T00:58:35.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629111,,,1610612745,46,50,2024-04-06T00:58:35Z,2660000,False,,,0,,J. Landale Free Throw 2 of 2 (4 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
269,PT04M15.00S,2024-04-06T00:58:57.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,19.398817345597898,90.44117647058823,1610612748,46,50,2024-04-06T00:59:58Z,2670000,False,-202.0,130.0,1,left,MISS T. Rozier 24' pullup 3PT,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,24.03,Missed,,,,,,,,,,,,,,,,,,
270,PT04M13.00S,2024-04-06T00:58:59.4Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,46,50,2024-04-06T00:59:04Z,2680000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,269.0,,,,2.0,1.0,1.0,,
271,PT04M06.00S,2024-04-06T00:59:05.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,90.22667542706965,3.9215686274509802,1610612745,46,50,2024-04-06T01:00:42Z,2690000,False,-230.0,39.0,1,right,MISS J. Green running 3PT,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
272,PT04M05.00S,2024-04-06T00:59:06.6Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,46,50,2024-04-06T00:59:16Z,2700000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,271.0,,,,2.0,1.0,1.0,,
273,PT03M44.00S,2024-04-06T00:59:27.6Z,2,REGULAR,3pt,Jump Shot,[],1629312,5.469776609724048,3.1862745098039214,1610612748,46,50,2024-04-06T00:59:32Z,2710000,False,234.0,-1.0,1,left,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
274,PT03M41.00S,2024-04-06T00:59:30.6Z,2,REGULAR,rebound,offensive,[],201567,,,1610612748,46,50,2024-04-06T00:59:32Z,2720000,False,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,273.0,,,,4.0,3.0,1.0,,
275,PT03M40.00S,2024-04-06T00:59:31.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,6.783837056504599,53.67647058823529,1610612748,46,52,2024-04-06T00:59:38Z,2730000,False,-18.0,11.0,1,left,K. Love putback Layup (4 PTS),[201567],1610612748.0,MIA,putback,,,Love,K. Love,,,,,Restricted Area,0-8 Center,2.16,Made,4.0,,,,,,,,,,,,,,,,,
276,PT03M31.00S,2024-04-06T00:59:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.38042049934296,56.86274509803921,1610612745,48,52,2024-04-06T00:59:45Z,2740000,False,34.0,10.0,1,right,J. Green driving Layup (11 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.56,Made,11.0,,,,,,,,,,,,,,,,,
277,PT03M10.00S,2024-04-06T01:00:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,10.068988173455978,43.13725490196079,1610612748,48,52,2024-04-06T01:00:06Z,2750000,False,34.0,42.0,1,left,MISS T. Rozier driving Layup - blocked,"[1626179, 1630224]",1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,,,,,,,,,,,,,Green,1630224.0
278,PT03M10.00S,2024-04-06T01:00:01.9Z,2,REGULAR,block,,[],1630224,,,1610612748,48,52,2024-04-06T01:00:04Z,2760000,False,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT03M07.00S,2024-04-06T01:00:04.9Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,48,52,2024-04-06T01:00:06Z,2770000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,277.0,,,,3.0,2.0,1.0,,
280,PT03M05.00S,2024-04-06T01:00:07.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629111,93.38042049934296,54.41176470588235,1610612745,50,52,2024-04-06T01:00:15Z,2780000,False,22.0,10.0,1,right,J. Landale running DUNK (6 PTS) (J. Green 2 AST),"[1629111, 201145]",1610612745.0,HOU,running,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.41,Made,6.0,J. Green,201145.0,2.0,,,,,,,,,,,,,,
282,PT02M41.00S,2024-04-06T01:00:30.9Z,2,REGULAR,3pt,Jump Shot,[],1629312,27.54599211563732,76.7156862745098,1610612748,50,52,2024-04-06T01:03:01Z,2800000,False,-134.0,206.0,1,left,MISS H. Highsmith 24' pullup 3PT,[1629312],1610612748.0,MIA,pullup,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
283,PT02M39.00S,2024-04-06T01:00:32.9Z,2,REGULAR,rebound,offensive,[],201567,,,1610612748,50,52,2024-04-06T01:00:36Z,2810000,False,,,0,,K. Love REBOUND (Off:2 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,282.0,,,,5.0,3.0,2.0,,
284,PT02M38.00S,2024-04-06T01:00:34.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,6.652431011826544,53.92156862745098,1610612748,50,54,2024-04-06T01:00:53Z,2820000,False,-20.0,10.0,1,left,K. Love putback Layup (6 PTS),[201567],1610612748.0,MIA,putback,,,Love,K. Love,,,,,Restricted Area,0-8 Center,2.2,Made,6.0,,,,,,,,,,,,,,,,,
285,PT02M20.00S,2024-04-06T01:00:52.5Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,50,54,2024-04-06T01:00:57Z,2830000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 1626179]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,Rozier,1626179.0,,,,,
286,PT02M20.00S,2024-04-06T01:00:52.5Z,2,REGULAR,steal,,[],1626179,,,1610612748,50,54,2024-04-06T01:00:54Z,2840000,False,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
287,PT02M18.00S,2024-04-06T01:00:56.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612748,50,54,2024-04-06T01:01:04Z,2850000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Butler 2 FT),"[1627832, 202710]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,2.0,0.0,Butler,202710.0,,,,,,,,,
289,PT02M18.00S,2024-04-06T01:01:28.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202710,,,1610612748,50,55,2024-04-06T01:04:12Z,2870000,False,,,0,,J. Butler Free Throw 1 of 2 (11 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
290,PT02M18.00S,2024-04-06T01:01:29.6Z,2,REGULAR,substitution,out,[],201145,,,1610612748,50,55,2024-04-06T01:01:50Z,2880000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M18.00S,2024-04-06T01:01:29.6Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,50,55,2024-04-06T01:01:50Z,2890000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M18.00S,2024-04-06T01:01:29.6Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,50,55,2024-04-06T01:01:50Z,2900000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M18.00S,2024-04-06T01:01:29.6Z,2,REGULAR,substitution,in,[],1631095,,,1610612748,50,55,2024-04-06T01:01:50Z,2910000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M18.00S,2024-04-06T01:01:29.6Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,50,55,2024-04-06T01:01:50Z,2920000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M18.00S,2024-04-06T01:01:29.6Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,50,55,2024-04-06T01:01:50Z,2930000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M18.00S,2024-04-06T01:01:28.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",202710,,,1610612748,50,56,2024-04-06T01:04:12Z,2940000,False,,,0,,J. Butler Free Throw 2 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
297,PT02M00.00S,2024-04-06T01:02:26.8Z,2,REGULAR,3pt,Jump Shot,[],1631095,93.64323258869908,95.09803921568627,1610612745,53,56,2024-04-06T01:02:33Z,2950000,False,225.0,7.0,1,right,J. Smith Jr. 3PT  (8 PTS) (J. Landale 3 AST),"[1631095, 1629111]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,22.56,Made,8.0,J. Landale,1629111.0,3.0,,,,,,,,,,,,,,
299,PT01M46.00S,2024-04-06T01:02:39.4Z,2,REGULAR,3pt,Jump Shot,[],202710,27.677398160315374,78.18627450980392,1610612748,53,59,2024-04-06T01:05:25Z,2970000,False,-141.0,208.0,1,left,J. Butler 25' 3PT pullup (15 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,25.1,Made,15.0,,,,,,,,,,,,,,,,,
300,PT01M26.00S,2024-04-06T01:02:59.7Z,2,REGULAR,3pt,Jump Shot,[],1631095,92.19776609724047,94.85294117647058,1610612745,56,59,2024-04-06T01:03:04Z,2980000,False,224.0,21.0,1,right,J. Smith Jr. 3PT  (11 PTS) (F. VanVleet 5 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,22.53,Made,11.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,,,,
302,PT01M09.00S,2024-04-06T01:03:16.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,22.683968462549277,86.51960784313727,1610612748,56,62,2024-04-06T01:03:21Z,3000000,False,-183.0,161.0,1,left,T. Rozier 24' 3PT pullup (10 PTS),[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,24.32,Made,10.0,,,,,,,,,,,,,,,,,
303,PT00M52.80S,2024-04-06T01:03:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,90.88370565045992,54.166666666666664,1610612745,56,62,2024-04-06T01:03:40Z,3010000,False,21.0,33.0,1,right,MISS J. Landale Jump Shot,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
304,PT00M51.70S,2024-04-06T01:03:35.6Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,56,62,2024-04-06T01:03:40Z,3020000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,303.0,,,,6.0,6.0,0.0,,
305,PT00M46.00S,2024-04-06T01:03:43.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612748,56,62,2024-04-06T01:03:50Z,3030000,False,,,0,,J. Smith Jr. personal FOUL (3 PF) (Adebayo 2 FT),"[1631095, 1628389]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,,
307,PT00M46.00S,2024-04-06T01:04:12.3Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,56,63,2024-04-06T01:04:12Z,3050000,False,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
308,PT00M46.00S,2024-04-06T01:04:13.1Z,2,REGULAR,substitution,out,[],1631095,,,1610612748,56,63,2024-04-06T01:04:17Z,3060000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M46.00S,2024-04-06T01:04:13.1Z,2,REGULAR,substitution,in,[],1641715,,,1610612748,56,63,2024-04-06T01:04:17Z,3070000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M46.00S,2024-04-06T01:04:22.1Z,2,REGULAR,substitution,out,[],201567,,,1610612748,56,63,2024-04-06T01:04:25Z,3080000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M46.00S,2024-04-06T01:04:22.1Z,2,REGULAR,substitution,in,[],1629312,,,1610612748,56,63,2024-04-06T01:04:25Z,3090000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M46.00S,2024-04-06T01:04:43.8Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,56,64,2024-04-06T01:04:43Z,3100000,False,,,0,,B. Adebayo Free Throw 2 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
313,PT00M34.60S,2024-04-06T01:04:59.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612745,56,64,2024-04-06T01:05:07Z,3110000,False,,,0,,B. Adebayo personal FOUL (2 PF) (VanVleet 2 FT),"[1628389, 1627832]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,1628172.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,
315,PT00M34.60S,2024-04-06T01:05:22.7Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,56,64,2024-04-06T01:05:22Z,3130000,False,,,0,,MISS F. VanVleet Free Throw 1 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT00M34.60S,2024-04-06T01:05:22.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,56,64,2024-04-06T01:05:22Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,
317,PT00M34.60S,2024-04-06T01:05:23.8Z,2,REGULAR,substitution,out,[],1629111,,,1610612745,56,64,2024-04-06T01:05:37Z,3150000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M34.60S,2024-04-06T01:05:23.8Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,56,64,2024-04-06T01:05:37Z,3160000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M34.60S,2024-04-06T01:05:23.8Z,2,REGULAR,substitution,out,[],1629312,,,1610612745,56,64,2024-04-06T01:05:37Z,3170000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M34.60S,2024-04-06T01:05:23.8Z,2,REGULAR,substitution,in,[],1628988,,,1610612745,56,64,2024-04-06T01:05:37Z,3180000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M34.60S,2024-04-06T01:05:23.8Z,2,REGULAR,substitution,in,[],201145,,,1610612745,56,64,2024-04-06T01:05:37Z,3190000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M34.60S,2024-04-06T01:05:23.8Z,2,REGULAR,substitution,in,[],1629639,,,1610612745,56,64,2024-04-06T01:05:37Z,3200000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M34.60S,2024-04-06T01:05:44.4Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,57,64,2024-04-06T01:05:44Z,3210000,False,,,0,,F. VanVleet Free Throw 2 of 2 (5 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
324,PT00M14.70S,2024-04-06T01:06:05.4Z,2,REGULAR,turnover,bad pass,[],1628389,,,1610612748,57,64,2024-04-06T01:06:11Z,3220000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1628415]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Brooks,1628415.0,,,,,
325,PT00M14.70S,2024-04-06T01:06:05.4Z,2,REGULAR,steal,,[],1628415,,,1610612745,57,64,2024-04-06T01:06:07Z,3230000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT00M01.00S,2024-04-06T01:06:21.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,83.78777923784494,16.666666666666664,1610612745,59,64,2024-04-06T01:13:55Z,3240000,False,-167.0,100.0,1,right,F. VanVleet 19' pullup bank Jump Shot (7 PTS),[1627832],1610612745.0,HOU,pullup bank,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left,19.43,Made,7.0,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2024-04-06T01:07:08.2Z,2,REGULAR,period,end,[],0,,,1610612748,59,64,2024-04-06T01:07:08Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-04-06T01:21:07.7Z,3,REGULAR,substitution,out,['startperiod'],1641715,,,1610612748,59,64,2024-04-06T01:21:36Z,3270000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-04-06T01:21:07.7Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612748,59,64,2024-04-06T01:21:36Z,3280000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-04-06T01:21:07.7Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,59,64,2024-04-06T01:21:36Z,3290000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-04-06T01:21:07.7Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612748,59,64,2024-04-06T01:21:36Z,3300000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-04-06T01:21:07.7Z,3,REGULAR,substitution,in,['startperiod'],1631095,,,1610612748,59,64,2024-04-06T01:21:36Z,3310000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-04-06T01:21:07.7Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612748,59,64,2024-04-06T01:21:36Z,3320000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-04-06T01:21:07.7Z,3,REGULAR,substitution,in,['startperiod'],1631107,,,1610612748,59,64,2024-04-06T01:21:36Z,3330000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-04-06T01:21:07.7Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612748,59,64,2024-04-06T01:21:36Z,3340000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-04-06T01:21:48.0Z,3,REGULAR,period,start,[],0,,,1610612748,59,64,2024-04-06T01:21:48Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M40.00S,2024-04-06T01:22:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,81.15965834428384,58.08823529411765,1610612748,59,64,2024-04-06T01:22:14Z,3360000,False,40.0,125.0,1,right,MISS T. Rozier 13' pullup Shot,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,13.1,Missed,,,,,,,,,,,,,,,,,,
340,PT11M40.00S,2024-04-06T01:22:07.4Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,59,64,2024-04-06T01:22:14Z,3370000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,339.0,,,,4.0,4.0,0.0,,
341,PT11M33.00S,2024-04-06T01:22:15.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,31.61957950065703,66.17647058823529,1610612745,59,64,2024-04-06T01:23:18Z,3380000,False,-81.0,245.0,1,left,MISS J. Smith Jr. 25' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
342,PT11M32.00S,2024-04-06T01:22:16.0Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,59,64,2024-04-06T01:22:22Z,3390000,False,,,0,,N. Jovic REBOUND (Off:0 Def:4),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,341.0,,,,4.0,4.0,0.0,,
