actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
176,PT11M50.00S,2024-01-30T01:40:52.6Z,2,REGULAR,turnover,offensive foul,[],1641708,,,1610612745,42,31,2024-01-30T01:41:22Z,1710000,False,,,0,,A. Thompson offensive foul TURNOVER (3 TO),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,200832.0,,,,,,3.0,,,,,,,
177,PT11M29.00S,2024-01-30T01:41:25.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,29.77989487516426,79.16666666666666,1610612747,42,31,2024-01-30T01:41:29Z,1720000,False,-146.0,227.0,1,left,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
178,PT11M27.00S,2024-01-30T01:41:27.2Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,42,31,2024-01-30T01:41:29Z,1730000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT11M18.00S,2024-01-30T01:41:36.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,83.78777923784494,58.333333333333336,1610612745,44,31,2024-01-30T01:42:08Z,1740000,False,42.0,100.0,1,right,D. Brooks 10' step back Jump Shot (4 PTS),[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,10.83,Made,,,,,,,,,,4.0,,,,,,,,
181,PT11M03.00S,2024-01-30T01:41:51.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,8.623521681997373,48.28431372549019,1610612747,44,33,2024-01-30T01:41:58Z,1760000,False,9.0,29.0,1,left,J. Vanderbilt driving DUNK (2 PTS) (A. Reaves 2 AST),"[1629020, 1630559]",1610612747.0,LAL,driving,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,2.0,,,,,,A. Reaves,1630559.0,2.0
183,PT11M03.00S,2024-01-30T01:41:56.9Z,2,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612747,44,33,2024-01-30T01:42:28Z,1780000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Vanderbilt 1 FT),"[1628415, 1629020]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,
186,PT11M03.00S,2024-01-30T01:43:36.9Z,2,REGULAR,substitution,out,[],1641708,,,1610612747,44,33,2024-01-30T01:45:09Z,1810000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M03.00S,2024-01-30T01:43:36.9Z,2,REGULAR,substitution,in,[],1630256,,,1610612747,44,33,2024-01-30T01:45:09Z,1820000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M03.00S,2024-01-30T01:44:09.9Z,2,REGULAR,freethrow,1 of 1,[],1629020,,,1610612747,44,34,2024-01-30T01:44:09Z,1830000,False,,,0,,J. Vanderbilt Free Throw 1 of 1 (3 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
189,PT10M48.00S,2024-01-30T01:44:29.3Z,2,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612745,44,34,2024-01-30T01:44:41Z,1840000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Green 2 FT),"[1626174, 201145]",1610612747.0,LAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200833.0,1.0,0.0,Green,201145.0,,,,,,,,,
191,PT10M48.00S,2024-01-30T01:44:58.4Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612745,45,34,2024-01-30T01:44:58Z,1860000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
192,PT10M48.00S,2024-01-30T01:45:23.1Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612745,46,34,2024-01-30T01:45:23Z,1870000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
193,PT10M36.00S,2024-01-30T01:45:37.1Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,46,34,2024-01-30T01:45:41Z,1880000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1627832]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,
194,PT10M36.00S,2024-01-30T01:45:37.1Z,2,REGULAR,steal,,[],1627832,,,1610612745,46,34,2024-01-30T01:45:39Z,1890000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
195,PT10M26.00S,2024-01-30T01:45:46.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201145,95.3515111695138,3.9215686274509802,1610612745,46,34,2024-01-30T01:46:14Z,1900000,False,-230.0,-9.0,1,right,MISS J. Green pullup 3PT,[201145],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
196,PT10M22.00S,2024-01-30T01:45:50.9Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,46,34,2024-01-30T01:45:53Z,1910000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,195.0,3.0,3.0,0.0,,,,,,,,,,,,,,
197,PT10M18.00S,2024-01-30T01:45:54.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630559,13.748357424441524,58.82352941176471,1610612747,46,36,2024-01-30T02:59:42Z,1920000,False,-44.0,77.0,1,left,A. Reaves 8' running pullup Jump Shot (5 PTS) (L. James 1 AST),"[1630559, 2544]",1610612747.0,LAL,running pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,8.85,Made,,,,,,,,,,5.0,,,,,,L. James,2544.0,1.0
199,PT10M17.00S,2024-01-30T01:46:02.8Z,2,REGULAR,foul,technical,['1freethrow'],1629020,,,1610612745,46,36,2024-01-30T01:46:20Z,1940000,False,,,0,,J. Vanderbilt technical FOUL (1 Tech),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,200833.0,0.0,1.0,,,,,,,,,,,
200,PT10M17.00S,2024-01-30T01:46:24.3Z,2,REGULAR,foul,technical,['1freethrow'],1629020,,,1610612745,46,36,2024-01-30T01:46:35Z,1950000,False,,,0,,J. Vanderbilt technical FOUL (2 Tech),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,200832.0,0.0,2.0,,,,,,,,,,,
201,PT10M17.00S,2024-01-30T01:46:47.8Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,47,36,2024-01-30T01:46:47Z,1960000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (1 PTS),[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
202,PT10M17.00S,2024-01-30T01:47:00.5Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,47,36,2024-01-30T01:47:00Z,1970000,False,,,0,,MISS F. VanVleet technical Free Throw 1 of 1,[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT10M17.00S,2024-01-30T01:47:00.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,47,36,2024-01-30T01:47:00Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,
204,PT10M17.00S,2024-01-30T01:47:04.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612745,47,36,2024-01-30T01:47:08Z,1990000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M17.00S,2024-01-30T01:47:04.1Z,2,REGULAR,substitution,in,[],1627752,,,1610612745,47,36,2024-01-30T01:47:08Z,2000000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT10M17.00S,2024-01-30T01:47:19.3Z,2,REGULAR,ejection,other,[],1629020,,,1610612745,47,36,2024-01-30T01:48:33Z,2005000,False,,,0,,Ejection J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,
206,PT09M59.00S,2024-01-30T01:47:34.6Z,2,REGULAR,3pt,Jump Shot,[],1630256,87.46714848883047,3.9215686274509802,1610612745,47,36,2024-01-30T01:47:39Z,2010000,False,-230.0,65.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
207,PT09M56.00S,2024-01-30T01:47:37.6Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,47,36,2024-01-30T01:47:39Z,2020000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,206.0,4.0,4.0,0.0,,,,,,,,,,,,,,
208,PT09M50.00S,2024-01-30T01:47:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.915243101182654,52.20588235294118,1610612747,47,38,2024-01-30T01:47:48Z,2030000,False,-11.0,13.0,1,left,L. James driving Layup (7 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,7.0,,,,,,,,
209,PT09M43.00S,2024-01-30T01:47:51.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,93.51182654402102,45.09803921568628,1610612745,49,38,2024-01-30T01:48:20Z,2040000,False,-25.0,8.0,1,right,J. Green driving Layup (4 PTS) (F. VanVleet 4 AST),"[201145, 1627832]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,,,,,4.0,,,,,,F. VanVleet,1627832.0,4.0
211,PT09M43.00S,2024-01-30T01:47:55.2Z,2,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612745,49,38,2024-01-30T01:48:06Z,2060000,False,,,0,,C. Wood shooting personal FOUL (2 PF) (Green 1 FT),"[1626174, 201145]",1610612747.0,LAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,2.0,0.0,Green,201145.0,,,,,,,,,
213,PT09M43.00S,2024-01-30T01:48:19.7Z,2,REGULAR,freethrow,1 of 1,[],201145,,,1610612745,50,38,2024-01-30T01:48:19Z,2080000,False,,,0,,J. Green Free Throw 1 of 1 (5 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
215,PT09M24.00S,2024-01-30T01:48:41.6Z,2,REGULAR,3pt,Jump Shot,[],1629060,9.017739816031538,2.941176470588235,1610612747,50,38,2024-01-30T01:48:46Z,2090000,False,235.0,32.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
216,PT09M22.00S,2024-01-30T01:48:43.6Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,50,38,2024-01-30T01:48:46Z,2100000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:4),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,,,215.0,4.0,4.0,0.0,,,,,,,,,,,,,,
217,PT09M18.00S,2024-01-30T01:48:51.2Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612745,50,38,2024-01-30T01:49:02Z,2110000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Whitmore 2 FT),"[1627752, 1641715]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627529.0,1.0,0.0,Whitmore,1641715.0,,,,,,,,,
219,PT09M18.00S,2024-01-30T01:49:22.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641715,,,1610612745,50,38,2024-01-30T01:49:22Z,2130000,False,,,0,,MISS C. Whitmore Free Throw 1 of 2,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
220,PT09M18.00S,2024-01-30T01:49:22.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,50,38,2024-01-30T01:49:22Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,219.0,,,,,,,,,,,,,,,,,
221,PT09M18.00S,2024-01-30T01:49:23.6Z,2,REGULAR,substitution,out,[],1627832,,,1610612745,50,38,2024-01-30T01:49:38Z,2150000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M18.00S,2024-01-30T01:49:23.6Z,2,REGULAR,substitution,out,[],1626174,,,1610612745,50,38,2024-01-30T01:49:38Z,2160000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M18.00S,2024-01-30T01:49:23.6Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,50,38,2024-01-30T01:49:38Z,2170000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M18.00S,2024-01-30T01:49:23.6Z,2,REGULAR,substitution,in,[],1626156,,,1610612745,50,38,2024-01-30T01:49:38Z,2180000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M18.00S,2024-01-30T01:49:49.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641715,,,1610612745,51,38,2024-01-30T01:49:49Z,2190000,False,,,0,,C. Whitmore Free Throw 2 of 2 (13 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
226,PT09M09.00S,2024-01-30T01:50:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.507884362680684,62.745098039215684,1610612747,51,40,2024-01-30T01:50:08Z,2200000,False,-64.0,103.0,1,left,D. Russell 12' fadeaway Jump Shot (15 PTS) (L. James 2 AST),"[1626156, 2544]",1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,12.09,Made,,,,,,,,,,15.0,,,,,,L. James,2544.0,2.0
228,PT08M46.00S,2024-01-30T01:50:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,93.11760840998686,56.372549019607845,1610612745,53,40,2024-01-30T01:50:32Z,2220000,False,32.0,12.0,1,right,J. Tate driving reverse Layup (2 PTS) (D. Brooks 1 AST),"[1630256, 1628415]",1610612745.0,HOU,driving reverse,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,3.42,Made,,,,,,,,,,2.0,,,,,,D. Brooks,1628415.0,1.0
230,PT08M33.00S,2024-01-30T01:50:37.5Z,2,REGULAR,turnover,lost ball,[],1627752,,,1610612747,53,40,2024-01-30T01:55:28Z,2240000,False,,,0,,T. Prince lost ball TURNOVER (1 TO),"[1627752, 1630224]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Green,1630224.0,,,,,
231,PT08M33.00S,2024-01-30T01:50:37.5Z,2,REGULAR,steal,,[],1630224,,,1610612745,53,40,2024-01-30T01:53:31Z,2250000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT08M30.00S,2024-01-30T01:50:43.9Z,2,REGULAR,foul,personal,['2freethrow'],2544,,,1610612745,53,40,2024-01-30T01:50:55Z,2260000,False,,,0,,L. James shooting personal FOUL (1 PF) (Whitmore 2 FT),"[2544, 1641715]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,1.0,0.0,Whitmore,1641715.0,,,,,,,,,
234,PT08M30.00S,2024-01-30T01:51:16.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641715,,,1610612745,54,40,2024-01-30T01:51:44Z,2280000,False,,,0,,C. Whitmore Free Throw 1 of 2 (14 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
235,PT08M30.00S,2024-01-30T01:51:16.8Z,2,REGULAR,substitution,out,[],201145,,,1610612745,54,40,2024-01-30T01:51:24Z,2290000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M30.00S,2024-01-30T01:51:16.8Z,2,REGULAR,substitution,out,[],1629060,,,1610612745,54,40,2024-01-30T01:51:24Z,2300000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M30.00S,2024-01-30T01:51:16.8Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,54,40,2024-01-30T01:51:24Z,2310000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M30.00S,2024-01-30T01:51:16.8Z,2,REGULAR,substitution,in,[],203076,,,1610612745,54,40,2024-01-30T01:51:24Z,2320000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M30.00S,2024-01-30T01:51:16.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641715,,,1610612745,54,40,2024-01-30T01:51:44Z,2330000,False,,,0,,MISS C. Whitmore Free Throw 2 of 2,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
240,PT08M30.00S,2024-01-30T01:51:16.2Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,40,2024-01-30T01:51:44Z,2340000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,239.0,3.0,3.0,0.0,,,,,,,,,,,,,,
241,PT08M26.00S,2024-01-30T01:51:42.5Z,2,REGULAR,turnover,lost ball,[],203076,,,1610612747,54,40,2024-01-30T01:51:51Z,2350000,False,,,0,,A. Davis lost ball TURNOVER (2 TO),"[203076, 1630578]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Sengun,1630578.0,,,,,
242,PT08M26.00S,2024-01-30T01:51:42.5Z,2,REGULAR,steal,,[],1630578,,,1610612745,54,40,2024-01-30T01:51:44Z,2360000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
243,PT08M21.00S,2024-01-30T01:51:46.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641715,75.90341655716163,9.068627450980392,1610612745,54,40,2024-01-30T01:52:00Z,2370000,False,-205.0,174.0,1,right,MISS C. Whitmore 26' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
244,PT08M20.00S,2024-01-30T01:51:48.8Z,2,REGULAR,rebound,offensive,[],1630224,,,1610612745,54,40,2024-01-30T01:51:48Z,2380000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,243.0,4.0,3.0,1.0,,,,,,,,,,,,,,
245,PT08M13.00S,2024-01-30T01:51:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641715,92.72339027595268,52.69607843137255,1610612745,56,40,2024-01-30T01:52:03Z,2390000,False,13.0,16.0,1,right,C. Whitmore cutting Layup (16 PTS) (A. Sengun 4 AST),"[1641715, 1630578]",1610612745.0,HOU,cutting,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,,16.0,,,,,,A. Sengun,1630578.0,4.0
247,PT08M12.00S,2024-01-30T01:52:04.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,56,40,2024-01-30T01:52:08Z,2410000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,
248,PT08M12.00S,2024-01-30T01:52:10.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,56,40,2024-01-30T01:52:10Z,2420000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M12.00S,2024-01-30T01:54:06.2Z,2,REGULAR,substitution,out,[],1628415,,,1610612747,56,40,2024-01-30T01:55:08Z,2430000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M12.00S,2024-01-30T01:54:06.2Z,2,REGULAR,substitution,in,[],1631095,,,1610612747,56,40,2024-01-30T01:55:08Z,2440000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M00.00S,2024-01-30T01:55:29.3Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612747,56,40,2024-01-30T01:55:46Z,2450000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (James 2 FT),"[1630578, 2544]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,1.0,0.0,James,2544.0,,,,,,,,,
253,PT08M00.00S,2024-01-30T01:56:01.9Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,56,40,2024-01-30T01:56:01Z,2470000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
254,PT08M00.00S,2024-01-30T01:56:01.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,56,40,2024-01-30T01:56:01Z,2480000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,,
255,PT08M00.00S,2024-01-30T01:56:18.6Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,56,41,2024-01-30T01:56:18Z,2490000,False,,,0,,L. James Free Throw 2 of 2 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
256,PT07M48.00S,2024-01-30T01:56:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,89.70105124835742,41.911764705882355,1610612745,56,41,2024-01-30T01:56:41Z,2500000,False,-40.0,44.0,1,right,MISS J. Green 6' driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
258,PT07M45.00S,2024-01-30T01:56:35.7Z,2,REGULAR,rebound,offensive,[],1630224,,,1610612745,56,41,2024-01-30T01:56:41Z,2520000,False,,,0,,J. Green REBOUND (Off:2 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,256.0,5.0,3.0,2.0,,,,,,,,,,,,,,
259,PT07M44.00S,2024-01-30T01:56:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,67.36202365308804,41.42156862745098,1610612745,59,41,2024-01-30T01:56:45Z,2530000,False,-43.0,254.0,1,right,J. Smith Jr. 25' 3PT  (10 PTS) (J. Green 2 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.79,Made,,,,,,,,,,10.0,,,,,,J. Green,1630224.0,2.0
261,PT07M25.00S,2024-01-30T01:56:55.1Z,2,REGULAR,3pt,Jump Shot,[],1630559,7.440867279894875,94.85294117647058,1610612747,59,41,2024-01-30T01:57:00Z,2550000,False,-224.0,17.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,22.5,Missed,,,,,,,,,,,,,,,,,,
262,PT07M23.00S,2024-01-30T01:56:57.1Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,59,41,2024-01-30T01:57:00Z,2560000,False,,,0,,J. Green REBOUND (Off:2 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,261.0,6.0,4.0,2.0,,,,,,,,,,,,,,
263,PT07M18.00S,2024-01-30T01:57:03.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,67.49342969776609,36.51960784313725,1610612745,62,41,2024-01-30T01:57:35Z,2570000,False,-67.0,253.0,1,right,J. Green 26' 3PT running pullup (16 PTS),[1630224],1610612745.0,HOU,running pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,,,,,,16.0,,,,,,,,
