actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
247,PT06M33.00S,2023-12-07T01:45:51.6Z,2,REGULAR,3pt,Jump Shot,[],1629026,32.276609724047304,41.66666666666667,1610612760,42,32,2023-12-07T01:46:01Z,2420000,False,42.0,251.0,1,left,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.43,,,,,,,,,,,,
248,PT06M32.00S,2023-12-07T01:45:52.6Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,42,32,2023-12-07T01:46:01Z,2430000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,247.0,2.0,2.0,0.0,,,,,
249,PT06M27.00S,2023-12-07T01:46:02.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,42,32,2023-12-07T01:46:02Z,2440000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M27.00S,2023-12-07T01:48:19.8Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,42,32,2023-12-07T01:49:02Z,2450000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M27.00S,2023-12-07T01:48:19.8Z,2,REGULAR,substitution,out,[],203493,,,1610612745,42,32,2023-12-07T01:49:02Z,2460000,False,,,0,,SUB out: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M27.00S,2023-12-07T01:48:19.8Z,2,REGULAR,substitution,out,[],1630544,,,1610612745,42,32,2023-12-07T01:49:02Z,2470000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M27.00S,2023-12-07T01:48:19.8Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,42,32,2023-12-07T01:49:02Z,2480000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M27.00S,2023-12-07T01:48:19.8Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,42,32,2023-12-07T01:49:02Z,2490000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M27.00S,2023-12-07T01:48:19.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612745,42,32,2023-12-07T01:49:02Z,2500000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M21.00S,2023-12-07T01:49:10.0Z,2,REGULAR,foul,personal,[],1630598,,,1610612745,42,32,2023-12-07T01:49:20Z,2510000,False,,,0,,A. Wiggins personal FOUL (3 PF),"[1630598, 1630578]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,1629178.0,3.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
258,PT06M18.00S,2023-12-07T01:49:30.2Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,42,32,2023-12-07T02:02:06Z,2530000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1641717]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Wallace,1641717.0
259,PT06M18.00S,2023-12-07T01:49:30.2Z,2,REGULAR,steal,,[],1641717,,,1610612760,42,32,2023-12-07T01:49:34Z,2540000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
260,PT06M12.00S,2023-12-07T01:49:39.3Z,2,REGULAR,foul,personal,[],1630578,,,1610612760,42,32,2023-12-07T01:49:51Z,2550000,False,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 1641717]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,202053.0,1.0,1.0,Wallace,1641717.0,,,,,,,,,,,,,,,
262,PT06M09.00S,2023-12-07T01:49:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,5.206964520367937,53.92156862745098,1610612760,42,34,2023-12-07T01:50:03Z,2570000,False,-20.0,-4.0,1,left,A. Wiggins cutting Layup (6 PTS) (J. Giddey 3 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.99,J. Giddey,1630581.0,3.0,,,,,,,,,
264,PT05M57.00S,2023-12-07T01:50:14.3Z,2,REGULAR,foul,personal,[],1641717,,,1610612745,42,34,2023-12-07T01:50:24Z,2590000,False,,,0,,C. Wallace personal FOUL (2 PF),"[1641717, 1630578]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,202053.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
266,PT05M44.00S,2023-12-07T01:50:48.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,92.85479632063075,51.71568627450981,1610612745,44,34,2023-12-07T01:50:52Z,2610000,False,9.0,15.0,1,right,A. Sengun turnaround Hook (10 PTS) (F. VanVleet 7 AST),"[1630578, 1627832]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.7,F. VanVleet,1627832.0,7.0,,,,,,,,,
268,PT05M33.00S,2023-12-07T01:50:59.9Z,2,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612760,44,34,2023-12-07T01:51:06Z,2630000,False,,,0,,A. Holiday shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1628988, 1630598]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Wiggins,1630598.0,,,,,,,,,,,,,,,
270,PT05M33.00S,2023-12-07T01:51:28.3Z,2,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,44,35,2023-12-07T01:51:28Z,2650000,False,,,0,,A. Wiggins Free Throw 1 of 2 (7 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
271,PT05M33.00S,2023-12-07T01:51:28.9Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,44,35,2023-12-07T01:51:41Z,2660000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M33.00S,2023-12-07T01:51:28.9Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,44,35,2023-12-07T01:51:41Z,2670000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M33.00S,2023-12-07T01:51:28.9Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,44,35,2023-12-07T01:51:41Z,2680000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M33.00S,2023-12-07T01:51:28.9Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,44,35,2023-12-07T01:51:41Z,2690000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M33.00S,2023-12-07T01:51:50.8Z,2,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,44,36,2023-12-07T01:51:50Z,2700000,False,,,0,,A. Wiggins Free Throw 2 of 2 (8 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
276,PT05M20.00S,2023-12-07T01:52:06.3Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612745,44,36,2023-12-07T01:52:10Z,2710000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1630581]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Giddey,1630581.0
277,PT05M20.00S,2023-12-07T01:52:06.3Z,2,REGULAR,steal,,[],1630581,,,1610612760,44,36,2023-12-07T01:52:08Z,2720000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
278,PT05M13.00S,2023-12-07T01:52:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629026,7.178055190538765,47.30392156862745,1610612760,44,38,2023-12-07T01:52:22Z,2730000,False,13.0,15.0,1,left,K. Williams Layup (2 PTS) (J. Giddey 4 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.02,J. Giddey,1630581.0,4.0,,,,,,,,,
280,PT05M03.00S,2023-12-07T01:52:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,94.03745072273325,51.71568627450981,1610612745,46,38,2023-12-07T01:52:30Z,2750000,False,9.0,4.0,1,right,D. Brooks cutting Layup (8 PTS) (F. VanVleet 8 AST),"[1628415, 1627832]",1610612745.0,HOU,cutting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.93,F. VanVleet,1627832.0,8.0,,,,,,,,,
282,PT04M47.00S,2023-12-07T01:52:39.9Z,2,REGULAR,2pt,Jump Shot,[],1628983,4.944152431011826,72.05882352941177,1610612760,46,40,2023-12-07T01:52:44Z,2770000,False,-110.0,-6.0,1,left,S. Gilgeous-Alexander 11' Jump Shot (10 PTS) (K. Williams 1 AST),"[1628983, 1629026]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,Made,10.0,11.05,K. Williams,1629026.0,1.0,,,,,,,,,
284,PT04M24.00S,2023-12-07T01:53:02.2Z,2,REGULAR,2pt,Jump Shot,[],1627832,88.78120893561103,88.97058823529412,1610612745,46,40,2023-12-07T01:53:10Z,2790000,False,195.0,53.0,1,right,MISS F. VanVleet 20' Jump Shot,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,,,Missed,,20.2,,,,,,,,,,,,
285,PT04M24.00S,2023-12-07T01:53:02.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,46,40,2023-12-07T01:53:10Z,2800000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,284.0,,,,,,,,
287,PT04M24.00S,2023-12-07T01:53:08.0Z,2,REGULAR,substitution,out,[],1628988,,,1610612760,46,40,2023-12-07T01:53:16Z,2820000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M24.00S,2023-12-07T01:53:08.0Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,46,40,2023-12-07T01:53:16Z,2830000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M24.00S,2023-12-07T01:53:08.0Z,2,REGULAR,substitution,in,[],1631095,,,1610612760,46,40,2023-12-07T01:53:16Z,2840000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M24.00S,2023-12-07T01:53:08.0Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,46,40,2023-12-07T01:53:16Z,2850000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M12.00S,2023-12-07T01:53:33.2Z,2,REGULAR,3pt,Jump Shot,[],1629026,9.017739816031538,2.696078431372549,1610612760,46,40,2023-12-07T01:53:41Z,2860000,False,237.0,32.0,1,left,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.87,,,,,,,,,,,,
292,PT04M11.00S,2023-12-07T01:53:34.2Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,46,40,2023-12-07T01:53:41Z,2870000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:8),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,291.0,10.0,8.0,2.0,,,,,
293,PT04M00.00S,2023-12-07T01:53:45.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,89.70105124835742,49.50980392156863,1610612745,48,40,2023-12-07T01:53:51Z,2880000,False,-2.0,44.0,1,right,J. Green driving finger roll Layup (11 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,11.0,4.44,,,,,,,,,,,,
294,PT03M45.00S,2023-12-07T01:54:00.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,30.831143232588698,32.59803921568628,1610612760,48,40,2023-12-07T01:54:05Z,2890000,False,87.0,237.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.27,,,,,,,,,,,,
295,PT03M44.00S,2023-12-07T01:54:01.5Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,48,40,2023-12-07T01:54:05Z,2900000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,294.0,5.0,5.0,0.0,,,,,
296,PT03M34.00S,2023-12-07T01:54:15.6Z,2,REGULAR,foul,personal,[],1629652,,,1610612745,48,40,2023-12-07T01:54:23Z,2910000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1630224]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,202053.0,1.0,0.0,Green,1630224.0,,,,,,,,,,,,,,,
298,PT03M25.00S,2023-12-07T01:54:39.6Z,2,REGULAR,3pt,Jump Shot,[],1627832,71.30420499342969,18.872549019607842,1610612745,51,40,2023-12-07T01:54:44Z,2930000,False,-156.0,217.0,1,right,F. VanVleet 26' 3PT pullup (3 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.72,,,,,,,,,,,,
299,PT03M16.00S,2023-12-07T01:54:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,51,40,2023-12-07T01:54:52Z,2940000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M16.00S,2023-12-07T01:56:50.2Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,51,40,2023-12-07T01:57:40Z,2950000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M16.00S,2023-12-07T01:56:50.2Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,51,40,2023-12-07T01:57:40Z,2960000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M06.00S,2023-12-07T01:58:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.732588699080158,55.63725490196079,1610612760,51,40,2023-12-07T01:58:24Z,2970000,False,-28.0,1.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 1630578]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.82,,,,,,,,Sengun,1630578.0,,,
303,PT03M06.00S,2023-12-07T01:58:06.7Z,2,REGULAR,block,,[],1630578,,,1610612760,51,40,2023-12-07T01:58:09Z,2980000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT03M06.00S,2023-12-07T01:58:06.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,51,40,2023-12-07T01:58:24Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,302.0,,,,,,,,
306,PT02M58.00S,2023-12-07T01:58:32.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630198,17.16491458607096,66.42156862745098,1610612760,51,40,2023-12-07T02:05:32Z,3010000,False,-82.0,109.0,1,left,MISS I. Joe 13' fadeaway Shot,[1630198],1610612760.0,OKC,fadeaway,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,,,,,,Missed,,13.64,,,,,,,,,,,,
307,PT02M54.00S,2023-12-07T01:58:36.8Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,51,40,2023-12-07T01:58:40Z,3020000,False,,,0,,L. Dort REBOUND (Off:2 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,306.0,2.0,0.0,2.0,,,,,
308,PT02M54.00S,2023-12-07T01:58:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,5.590000152587891,50.0,1610612760,51,40,2023-12-07T01:58:37Z,3030000,False,0.0,0.0,1,left,MISS L. Dort tip Layup,[1629652],1610612760.0,OKC,tip,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
309,PT02M53.00S,2023-12-07T01:58:37.8Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,51,40,2023-12-07T01:58:37Z,3040000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,308.0,2.0,1.0,1.0,,,,,
310,PT02M46.00S,2023-12-07T01:58:45.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,93.51182654402102,96.32352941176471,1610612745,51,40,2023-12-07T01:58:51Z,3050000,False,232.0,8.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.18,,,,,,,,,,,,
311,PT02M44.00S,2023-12-07T01:58:47.0Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,51,40,2023-12-07T01:58:51Z,3060000,False,,,0,,L. Dort REBOUND (Off:2 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,310.0,3.0,1.0,2.0,,,,,
312,PT02M32.00S,2023-12-07T01:59:02.1Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612760,51,40,2023-12-07T01:59:07Z,3070000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Dort 2 FT),"[1630578, 1629652]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,202053.0,2.0,1.0,Dort,1629652.0,,,,,,,,,,,,,,,
314,PT02M32.00S,2023-12-07T01:59:29.5Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,51,41,2023-12-07T01:59:29Z,3090000,False,,,0,,L. Dort Free Throw 1 of 2 (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
315,PT02M32.00S,2023-12-07T01:59:30.2Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,51,41,2023-12-07T01:59:37Z,3100000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M32.00S,2023-12-07T01:59:30.2Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,51,41,2023-12-07T01:59:37Z,3110000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M32.00S,2023-12-07T01:59:49.6Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,51,42,2023-12-07T01:59:49Z,3120000,False,,,0,,L. Dort Free Throw 2 of 2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
318,PT02M22.00S,2023-12-07T02:00:10.0Z,2,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,51,42,2023-12-07T02:00:17Z,3130000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,1629178.0,,,,,,,,,,,,,,,,,2.0,,
319,PT02M22.00S,2023-12-07T02:00:13.9Z,2,REGULAR,substitution,out,[],1629652,,,1610612760,51,42,2023-12-07T02:00:18Z,3140000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M22.00S,2023-12-07T02:00:13.9Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,51,42,2023-12-07T02:00:18Z,3150000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M13.00S,2023-12-07T02:00:35.6Z,2,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612760,51,42,2023-12-07T02:00:47Z,3160000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Williams 2 FT),"[1630224, 1631114]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1629178.0,3.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
323,PT02M13.00S,2023-12-07T02:01:13.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631114,,,1610612760,51,43,2023-12-07T02:01:13Z,3180000,False,,,0,,J. Williams Free Throw 1 of 2 (7 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
324,PT02M13.00S,2023-12-07T02:01:14.8Z,2,REGULAR,substitution,out,[],1630224,,,1610612760,51,43,2023-12-07T02:01:21Z,3190000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M13.00S,2023-12-07T02:01:14.8Z,2,REGULAR,substitution,in,[],1631106,,,1610612760,51,43,2023-12-07T02:01:21Z,3200000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M13.00S,2023-12-07T02:01:33.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631114,,,1610612760,51,44,2023-12-07T02:01:33Z,3210000,False,,,0,,J. Williams Free Throw 2 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
327,PT01M59.00S,2023-12-07T02:01:52.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630581,,,1610612745,51,44,2023-12-07T02:01:58Z,3220000,False,,,0,,J. Giddey personal FOUL (1 PF) (Sengun 2 FT),"[1630581, 1630578]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,1629178.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
329,PT01M59.00S,2023-12-07T02:02:17.3Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,51,44,2023-12-07T02:02:17Z,3240000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
330,PT01M59.00S,2023-12-07T02:02:17.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,51,44,2023-12-07T02:02:17Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,329.0,,,,,,,,
331,PT01M59.00S,2023-12-07T02:02:36.6Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,52,44,2023-12-07T02:02:36Z,3260000,False,,,0,,A. Sengun Free Throw 2 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
332,PT01M50.00S,2023-12-07T02:02:47.4Z,2,REGULAR,3pt,Jump Shot,[],1631096,30.17411300919842,25.49019607843137,1610612760,52,44,2023-12-07T02:02:53Z,3270000,False,123.0,231.0,1,left,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.16,,,,,,,,,,,,
333,PT01M49.00S,2023-12-07T02:02:48.4Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,52,44,2023-12-07T02:02:53Z,3280000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,332.0,3.0,2.0,1.0,,,,,
334,PT01M39.00S,2023-12-07T02:02:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.38042049934296,46.07843137254902,1610612745,54,44,2023-12-07T02:20:37Z,3290000,False,-20.0,10.0,1,right,A. Sengun finger roll Layup (13 PTS),[1630578],1610612745.0,HOU,finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,2.19,,,,,,,,,,,,
