actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
176,PT10M38.00S,2021-12-03T01:10:23.2Z,2,REGULAR,3pt,Jump Shot,[],201950,67.88764783180025,63.970588235294116,1610612749,26,26,2021-12-03T01:10:28Z,1760000,70.0,249.0,1,right,J. Holiday 25' 3PT step back (12 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,25.9,Made,12.0,,,,,,,,,,,,,,,,,,
177,PT10M18.00S,2021-12-03T01:10:43.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,10.200394218134035,56.127450980392155,1610612761,28,26,2021-12-03T01:10:52Z,1770000,-31.0,43.0,1,left,G. Trent Jr. driving floating bank Jump Shot (5 PTS) (S. Mykhailiuk 1 AST),"[1629018, 1629004]",1610612761.0,TOR,driving floating bank,,,Trent Jr.,G. Trent Jr.,,,,,5.31,Made,5.0,S. Mykhailiuk,1629004.0,1.0,,,,,,,,,,,,,,,
179,PT10M04.00S,2021-12-03T01:10:58.7Z,2,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612749,28,26,2021-12-03T01:11:08Z,1790000,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Portis 2 FT),"[1629004, 1626171]",1610612761.0,TOR,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Portis,1626171.0,
181,PT10M04.00S,2021-12-03T01:11:31.7Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,28,27,2021-12-03T01:11:31Z,1810000,,,0,,B. Portis Free Throw 1 of 2 (2 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
182,PT10M04.00S,2021-12-03T01:11:32.6Z,2,REGULAR,substitution,out,[],1628449,,,1610612749,28,27,2021-12-03T01:11:39Z,1820000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M04.00S,2021-12-03T01:11:32.6Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,28,27,2021-12-03T01:11:39Z,1830000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M04.00S,2021-12-03T01:11:32.6Z,2,REGULAR,substitution,in,[],1629139,,,1610612749,28,27,2021-12-03T01:11:39Z,1840000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M04.00S,2021-12-03T01:11:32.6Z,2,REGULAR,substitution,in,[],1630572,,,1610612749,28,27,2021-12-03T01:11:39Z,1850000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M04.00S,2021-12-03T01:11:52.5Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,28,28,2021-12-03T01:11:52Z,1860000,,,0,,B. Portis Free Throw 2 of 2 (3 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
187,PT09M44.00S,2021-12-03T01:12:13.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,26.231931668856767,18.137254901960784,1610612761,28,28,2021-12-03T01:12:19Z,1870000,159.0,194.0,1,left,MISS G. Trent Jr. 25' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
188,PT09M41.00S,2021-12-03T01:12:16.3Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,28,28,2021-12-03T01:12:19Z,1880000,,,0,,K. Middleton REBOUND (Off:1 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,187.0,4.0,3.0,1.0,,,,,,,,,,,
189,PT09M31.00S,2021-12-03T01:12:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,83.13074901445466,50.0,1610612749,28,28,2021-12-03T01:12:35Z,1890000,0.0,106.0,1,right,MISS B. Portis 10' driving Layup - blocked,"[1626171, 1629018]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,10.61,Missed,,,,,,,,,,,,Trent Jr.,1629018.0,,,,,,
190,PT09M31.00S,2021-12-03T01:12:27.3Z,2,REGULAR,block,,[],1629018,,,1610612749,28,28,2021-12-03T01:12:30Z,1900000,,,0,,G. Trent Jr. BLOCK (1 BLK),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M27.00S,2021-12-03T01:12:31.3Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612749,28,28,2021-12-03T01:12:35Z,1910000,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:0),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,189.0,2.0,0.0,2.0,,,,,,,,,,,
192,PT09M26.00S,2021-12-03T01:12:31.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,94.30026281208936,52.20588235294118,1610612749,28,30,2021-12-03T01:12:39Z,1920000,11.0,1.0,1,right,S. Mamukelashvili putback Layup (4 PTS),[1630572],1610612749.0,MIL,putback,,,Mamukelashvili,S. Mamukelashvili,,,,,1.11,Made,4.0,,,,,,,,,,,,,,,,,,
193,PT09M16.00S,2021-12-03T01:12:41.9Z,2,REGULAR,3pt,Jump Shot,[],1629004,22.552562417871222,11.029411764705882,1610612761,28,30,2021-12-03T01:12:47Z,1930000,195.0,159.0,1,left,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M12.00S,2021-12-03T01:12:45.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,28,30,2021-12-03T01:12:47Z,1940000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,193.0,5.0,4.0,1.0,,,,,,,,,,,
195,PT09M02.00S,2021-12-03T01:12:55.3Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,28,30,2021-12-03T01:12:59Z,1950000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1629139]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,1.0,Watanabe,1629139.0,,,,,,,,
196,PT09M02.00S,2021-12-03T01:12:55.3Z,2,REGULAR,steal,,[],1629139,,,1610612761,28,30,2021-12-03T01:34:27Z,1960000,,,0,,Y. Watanabe STEAL (1 STL),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M58.00S,2021-12-03T01:12:59.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630567,29.6484888304862,74.01960784313727,1610612761,28,30,2021-12-03T01:13:15Z,1970000,-120.0,226.0,1,left,MISS S. Barnes 25' running 3PT,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M54.00S,2021-12-03T01:13:03.4Z,2,REGULAR,rebound,offensive,[],1630625,,,1610612761,28,30,2021-12-03T01:13:06Z,1980000,,,0,,D. Banton REBOUND (Off:1 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,,,,
199,PT08M52.00S,2021-12-03T01:13:05.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630625,7.5722733245729295,40.44117647058824,1610612761,30,30,2021-12-03T01:13:10Z,1990000,48.0,19.0,1,left,D. Banton Hook (2 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,5.13,Made,2.0,,,,,,,,,,,,,,,,,,
200,PT08M42.00S,2021-12-03T01:13:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,90.09526938239159,51.71568627450981,1610612749,30,30,2021-12-03T01:13:22Z,2000000,9.0,41.0,1,right,MISS J. Holiday Layup,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,4.15,Missed,,,,,,,,,,,,,,,,,,,
201,PT08M39.00S,2021-12-03T01:13:18.0Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,30,30,2021-12-03T01:13:22Z,2010000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,
202,PT08M36.00S,2021-12-03T01:13:21.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,22.158344283837057,7.598039215686274,1610612761,30,30,2021-12-03T01:13:28Z,2020000,212.0,156.0,1,left,MISS S. Mykhailiuk 26' running 3PT,[1629004],1610612761.0,TOR,running,,,Mykhailiuk,S. Mykhailiuk,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M36.00S,2021-12-03T01:13:21.0Z,2,REGULAR,rebound,offensive,[],1630625,,,1610612761,30,30,2021-12-03T01:13:28Z,2030000,,,0,,D. Banton REBOUND (Off:2 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,202.0,3.0,1.0,2.0,,,,,,,,,,,
204,PT08M21.00S,2021-12-03T01:13:37.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630625,17.95335085413929,44.36274509803921,1610612761,30,30,2021-12-03T01:13:44Z,2040000,28.0,116.0,1,left,MISS D. Banton 11' turnaround fadeaway Shot,[1630625],1610612761.0,TOR,turnaround fadeaway,,,Banton,D. Banton,,,,,11.97,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M18.00S,2021-12-03T01:13:40.5Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612749,30,30,2021-12-03T01:13:40Z,2050000,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,204.0,3.0,1.0,2.0,,,,,,,,,,,
206,PT08M08.00S,2021-12-03T01:13:50.2Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,30,30,2021-12-03T01:13:54Z,2060000,,,0,,K. Middleton lost ball TURNOVER (2 TO),"[203114, 1629004]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,2.0,Mykhailiuk,1629004.0,,,,,,,,
207,PT08M08.00S,2021-12-03T01:13:50.2Z,2,REGULAR,steal,,[],1629004,,,1610612761,30,30,2021-12-03T01:13:52Z,2070000,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M05.00S,2021-12-03T01:13:55.8Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612761,30,30,2021-12-03T01:14:05Z,2080000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Watanabe 2 FT),"[201950, 1629139]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Watanabe,1629139.0,
210,PT08M05.00S,2021-12-03T01:14:24.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629139,,,1610612761,30,30,2021-12-03T01:15:01Z,2100000,,,0,,MISS Y. Watanabe Free Throw 1 of 2,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,Missed,,,,,,,,,,,,,,,,,,,
211,PT08M05.00S,2021-12-03T01:14:24.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,30,30,2021-12-03T01:15:01Z,2110000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,,
212,PT08M05.00S,2021-12-03T01:14:25.5Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,30,30,2021-12-03T01:14:34Z,2120000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M05.00S,2021-12-03T01:14:25.5Z,2,REGULAR,substitution,out,[],1630625,,,1610612761,30,30,2021-12-03T01:14:34Z,2130000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M05.00S,2021-12-03T01:14:25.5Z,2,REGULAR,substitution,out,[],203114,,,1610612761,30,30,2021-12-03T01:14:34Z,2140000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M05.00S,2021-12-03T01:14:25.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,30,30,2021-12-03T01:14:34Z,2150000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M05.00S,2021-12-03T01:14:25.5Z,2,REGULAR,substitution,in,[],1627832,,,1610612761,30,30,2021-12-03T01:14:34Z,2160000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M05.00S,2021-12-03T01:14:25.5Z,2,REGULAR,substitution,in,[],203918,,,1610612761,30,30,2021-12-03T01:14:34Z,2170000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M05.00S,2021-12-03T01:14:25.5Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,30,30,2021-12-03T01:14:55Z,2180000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M05.00S,2021-12-03T01:14:25.5Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,30,30,2021-12-03T01:14:55Z,2190000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M05.00S,2021-12-03T01:14:24.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629139,,,1610612761,30,30,2021-12-03T01:15:01Z,2200000,,,0,,MISS Y. Watanabe Free Throw 2 of 2,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,Missed,,,,,,,,,,,,,,,,,,,
221,PT08M02.00S,2021-12-03T01:14:27.6Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,30,30,2021-12-03T01:15:01Z,2210000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,220.0,6.0,5.0,1.0,,,,,,,,,,,
222,PT07M43.00S,2021-12-03T01:15:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.14651773981603,57.84313725490197,1610612749,30,30,2021-12-03T01:15:29Z,2220000,39.0,31.0,1,right,MISS G. Allen driving finger roll Layup,[1628960],1610612749.0,MIL,driving finger roll,,,Allen,G. Allen,,,,,4.98,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M40.00S,2021-12-03T01:15:21.6Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,30,30,2021-12-03T01:15:29Z,2230000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,
224,PT07M35.00S,2021-12-03T01:15:26.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1630173,12.828515111695138,46.07843137254902,1610612761,30,30,2021-12-03T01:15:34Z,2240000,20.0,68.0,1,left,MISS P. Achiuwa 7' driving Hook,[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,7.09,Missed,,,,,,,,,,,,,,,,,,,
225,PT07M35.00S,2021-12-03T01:15:26.3Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612761,30,30,2021-12-03T01:15:34Z,2250000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,224.0,3.0,2.0,1.0,,,,,,,,,,,
226,PT07M32.00S,2021-12-03T01:15:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,5.590000152587891,50.0,1610612761,30,30,2021-12-03T01:15:29Z,2260000,0.0,0.0,1,left,MISS P. Siakam tip Layup,[1627783],1610612761.0,TOR,tip,,,Siakam,P. Siakam,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
227,PT07M32.00S,2021-12-03T01:15:29.8Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612761,30,30,2021-12-03T01:15:29Z,2270000,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,226.0,4.0,2.0,2.0,,,,,,,,,,,
228,PT07M30.00S,2021-12-03T01:15:32.3Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612761,30,30,2021-12-03T01:15:37Z,2280000,,,0,,P. Siakam lost ball TURNOVER (2 TO),"[1627783, 1626171]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,2.0,Portis,1626171.0,,,,,,,,
229,PT07M30.00S,2021-12-03T01:15:32.3Z,2,REGULAR,steal,,[],1626171,,,1610612749,30,30,2021-12-03T01:15:34Z,2290000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M17.00S,2021-12-03T01:15:44.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201950,72.48685939553219,17.647058823529413,1610612749,30,30,2021-12-03T01:15:52Z,2300000,-162.0,206.0,1,right,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
231,PT07M14.00S,2021-12-03T01:15:47.8Z,2,REGULAR,rebound,defensive,[],1629139,,,1610612761,30,30,2021-12-03T01:15:52Z,2310000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,,,
232,PT07M03.00S,2021-12-03T01:15:58.9Z,2,REGULAR,3pt,Jump Shot,[],1629004,13.61695137976347,4.901960784313726,1610612761,30,30,2021-12-03T01:16:07Z,2320000,225.0,75.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
233,PT07M02.00S,2021-12-03T01:16:04.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,30,30,2021-12-03T01:16:04Z,2330000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,,
234,PT07M02.00S,2021-12-03T01:16:06.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,30,30,2021-12-03T01:16:06Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M02.00S,2021-12-03T01:16:22.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,30,30,2021-12-03T01:16:22Z,2350000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M02.00S,2021-12-03T01:16:25.5Z,2,REGULAR,substitution,out,[],1628960,,,1610612761,30,30,2021-12-03T01:18:57Z,2360000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M02.00S,2021-12-03T01:16:25.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612761,30,30,2021-12-03T01:18:57Z,2370000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M02.00S,2021-12-03T01:16:25.5Z,2,REGULAR,substitution,in,[],203648,,,1610612761,30,30,2021-12-03T01:18:57Z,2380000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M02.00S,2021-12-03T01:16:25.5Z,2,REGULAR,substitution,in,[],201588,,,1610612761,30,30,2021-12-03T01:18:57Z,2390000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M55.00S,2021-12-03T01:19:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,9.017739816031538,44.85294117647059,1610612761,32,30,2021-12-03T01:19:22Z,2400000,26.0,32.0,1,left,P. Siakam Layup (9 PTS) (Y. Watanabe 1 AST),"[1627783, 1629139]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,4.13,Made,9.0,Y. Watanabe,1629139.0,1.0,,,,,,,,,,,,,,,
242,PT06M35.00S,2021-12-03T01:19:36.9Z,2,REGULAR,2pt,Jump Shot,[],203918,74.32654402102497,32.1078431372549,1610612749,32,30,2021-12-03T01:19:42Z,2420000,-89.0,189.0,1,right,MISS R. Hood 20' pullup Shot,[203918],1610612749.0,MIL,pullup,,,Hood,R. Hood,,,,,20.89,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M34.00S,2021-12-03T01:19:37.9Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612749,32,30,2021-12-03T01:19:42Z,2430000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,242.0,4.0,1.0,3.0,,,,,,,,,,,
244,PT06M27.00S,2021-12-03T01:19:46.2Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,32,30,2021-12-03T01:19:52Z,2440000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1630173]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2.0,Achiuwa,1630173.0,,,,,,,,
245,PT06M27.00S,2021-12-03T01:19:46.2Z,2,REGULAR,steal,,[],1630173,,,1610612761,32,30,2021-12-03T01:19:48Z,2450000,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M21.00S,2021-12-03T01:19:51.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629004,10.5946123521682,40.931372549019606,1610612761,34,30,2021-12-03T01:20:00Z,2460000,45.0,47.0,1,left,S. Mykhailiuk 6' running Layup (5 PTS) (F. VanVleet 1 AST),"[1629004, 1627832]",1610612761.0,TOR,running,,,Mykhailiuk,S. Mykhailiuk,,,,,6.53,Made,5.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,,
248,PT06M07.00S,2021-12-03T01:20:06.2Z,2,REGULAR,turnover,bad pass,[],203648,,,1610612749,34,30,2021-12-03T01:20:10Z,2480000,,,0,,T. Antetokounmpo bad pass TURNOVER (1 TO),"[203648, 1629004]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,1.0,Mykhailiuk,1629004.0,,,,,,,,
249,PT06M07.00S,2021-12-03T01:20:06.2Z,2,REGULAR,steal,,[],1629004,,,1610612761,34,30,2021-12-03T01:20:08Z,2490000,,,0,,S. Mykhailiuk STEAL (2 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M58.00S,2021-12-03T01:20:14.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629139,7.046649145860711,3.431372549019608,1610612761,37,30,2021-12-03T01:20:19Z,2500000,233.0,14.0,1,left,Y. Watanabe 3PT  (3 PTS) (S. Mykhailiuk 2 AST),"[1629139, 1629004]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,23.32,Made,3.0,S. Mykhailiuk,1629004.0,2.0,,,,,,,,,,,,,,,
252,PT05M56.00S,2021-12-03T01:20:21.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,37,30,2021-12-03T01:20:21Z,2520000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M56.00S,2021-12-03T01:21:48.2Z,2,REGULAR,substitution,out,[],203648,,,1610612749,37,30,2021-12-03T01:22:53Z,2530000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M56.00S,2021-12-03T01:21:48.2Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,37,30,2021-12-03T01:22:53Z,2540000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M42.00S,2021-12-03T01:23:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,87.20433639947439,45.83333333333333,1610612749,37,32,2021-12-03T01:23:31Z,2550000,-21.0,68.0,1,right,J. Holiday 7' driving floating Jump Shot (14 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,7.09,Made,14.0,,,,,,,,,,,,,,,,,,
256,PT05M16.00S,2021-12-03T01:23:56.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,37,32,2021-12-03T01:24:13Z,2560000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,203054.0,,,,,
257,PT04M59.00S,2021-12-03T01:24:24.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201950,84.05059132720105,29.166666666666668,1610612749,37,34,2021-12-03T01:24:28Z,2570000,-104.0,97.0,1,right,J. Holiday 14' pullup Jump Shot (16 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,14.26,Made,16.0,,,,,,,,,,,,,,,,,,
