actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
176,PT08M56.00S,2022-03-29T00:11:10.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,6.783837056504599,49.26470588235294,1610612761,34,40,2022-03-29T00:11:19Z,1760000,4.0,11.0,1,left,G. Trent Jr. running DUNK (5 PTS) (T. Young 2 AST),"[1629018, 201152]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,1.19,Made,,,,,,,5.0,T. Young,201152.0,2.0,,,,,,,,,
178,PT08M28.00S,2022-03-29T00:11:37.7Z,2,REGULAR,3pt,Jump Shot,[],1630202,61.3173455978975,25.49019607843137,1610612738,34,40,2022-03-29T00:11:45Z,1780000,-123.0,311.0,1,right,MISS P. Pritchard 33' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,33.43,Missed,,,,,,,,,,,,,,,,,,,
179,PT08M28.00S,2022-03-29T00:11:37.7Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,34,40,2022-03-29T00:12:05Z,1790000,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
180,PT08M28.00S,2022-03-29T00:11:47.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612738,34,40,2022-03-29T00:11:59Z,1800000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
181,PT08M28.00S,2022-03-29T00:11:51.2Z,2,REGULAR,substitution,out,[],1628436,,,1610612761,34,40,2022-03-29T00:12:01Z,1810000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M28.00S,2022-03-29T00:11:51.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612761,34,40,2022-03-29T00:12:01Z,1820000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M14.00S,2022-03-29T00:12:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,10.5946123521682,47.30392156862745,1610612761,36,40,2022-03-29T00:12:14Z,1830000,13.0,47.0,1,left,P. Siakam driving finger roll Layup (14 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,4.9,Made,,,,,,,14.0,,,,,,,,,,,,
184,PT08M12.00S,2022-03-29T00:12:15.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,36,40,2022-03-29T00:12:15Z,1840000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M12.00S,2022-03-29T00:14:33.7Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,36,40,2022-03-29T00:15:00Z,1850000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M12.00S,2022-03-29T00:14:33.7Z,2,REGULAR,substitution,in,[],203935,,,1610612738,36,40,2022-03-29T00:15:00Z,1860000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M07.00S,2022-03-29T00:15:30.6Z,2,REGULAR,foul,personal,[],1630567,,,1610612738,36,40,2022-03-29T00:15:38Z,1870000,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 203935]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,1628172.0,,,,,,2.0,0.0,Smart,203935.0,,,,,
189,PT07M44.00S,2022-03-29T00:16:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,88.64980289093299,54.90196078431373,1610612738,36,40,2022-03-29T00:16:04Z,1890000,25.0,54.0,1,right,MISS M. Smart driving finger roll Layup,[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
190,PT07M41.00S,2022-03-29T00:16:01.8Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,36,40,2022-03-29T00:16:01Z,1900000,,,0,,T. Young REBOUND (Off:0 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
191,PT07M35.00S,2022-03-29T00:16:11.8Z,2,REGULAR,foul,offensive,[],1630173,,,1610612761,36,40,2022-03-29T00:16:21Z,1910000,,,0,,P. Achiuwa charge offensive FOUL (1 PF),"[1630173, 1630174]",1610612761.0,TOR,charge,,,Achiuwa,P. Achiuwa,,,,,,,,,,,2714.0,,,,,,1.0,0.0,Nesmith,1630174.0,,,,,
193,PT07M35.00S,2022-03-29T00:16:11.8Z,2,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,36,40,2022-03-29T00:16:11Z,1930000,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,2714.0,1.0,,,,,,,,,,,,,
194,PT07M20.00S,2022-03-29T00:16:38.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,88.25558475689881,54.65686274509803,1610612738,36,40,2022-03-29T00:16:42Z,1940000,23.0,58.0,1,right,MISS D. White 6' driving finger roll Layup,[1628401],1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,6.24,Missed,,,,,,,,,,,,,,,,,,,
195,PT07M18.00S,2022-03-29T00:16:40.4Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,36,40,2022-03-29T00:16:42Z,1950000,,,0,,T. Young REBOUND (Off:0 Def:3),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,194.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
196,PT07M13.00S,2022-03-29T00:16:45.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,6.783837056504599,49.50980392156863,1610612761,38,40,2022-03-29T00:16:52Z,1960000,2.0,11.0,1,left,S. Barnes driving DUNK (8 PTS) (T. Young 3 AST),"[1630567, 201152]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,1.16,Made,,,,,,,8.0,T. Young,201152.0,3.0,,,,,,,,,
198,PT06M55.00S,2022-03-29T00:17:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.59198423127464,52.20588235294118,1610612738,38,42,2022-03-29T00:17:09Z,1980000,11.0,17.0,1,right,M. Smart driving reverse Layup (10 PTS),[203935],1610612738.0,BOS,driving reverse,,,Smart,M. Smart,,,,,2.03,Made,,,,,,,10.0,,,,,,,,,,,,
199,PT06M54.00S,2022-03-29T00:17:08.7Z,2,REGULAR,foul,technical,['1freethrow'],203935,,,1610612761,38,42,2022-03-29T00:17:17Z,1990000,,,0,,M. Smart technical FOUL (1 Tech),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,2714.0,,,,,,1.0,1.0,,,,,,,
200,PT06M54.00S,2022-03-29T00:17:23.7Z,2,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,39,42,2022-03-29T00:17:23Z,2000000,,,0,,G. Trent Jr. technical Free Throw 1 of 1 (6 PTS),[1629018],1610612761.0,TOR,technical,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
202,PT06M54.00S,2022-03-29T00:17:25.8Z,2,REGULAR,substitution,in,[],1627832,,,1610612761,39,42,2022-03-29T00:17:31Z,2020000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M54.00S,2022-03-29T00:17:25.8Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,39,42,2022-03-29T00:17:52Z,2030000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M44.00S,2022-03-29T00:17:58.1Z,2,REGULAR,3pt,Jump Shot,[],201152,30.962549277266753,62.745098039215684,1610612761,39,42,2022-03-29T00:18:02Z,2040000,-64.0,239.0,1,left,MISS T. Young 24' 3PT,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
205,PT06M41.00S,2022-03-29T00:18:01.1Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,39,42,2022-03-29T00:18:02Z,2050000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,204.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
206,PT06M36.00S,2022-03-29T00:18:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,85.3646517739816,39.21568627450981,1610612738,39,44,2022-03-29T00:18:13Z,2060000,-54.0,85.0,1,right,M. Smart 10' driving floating Jump Shot (12 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,10.07,Made,,,,,,,12.0,,,,,,,,,,,,
207,PT06M36.00S,2022-03-29T00:18:12.8Z,2,REGULAR,foul,personal,['1freethrow'],1630173,,,1610612738,39,44,2022-03-29T00:18:24Z,2070000,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Smart 1 FT),"[1630173, 203935]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,2714.0,,,,,,2.0,0.0,Smart,203935.0,,,,,
209,PT06M36.00S,2022-03-29T00:18:25.2Z,2,REGULAR,substitution,out,[],1630173,,,1610612738,39,44,2022-03-29T00:18:44Z,2090000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M36.00S,2022-03-29T00:18:25.2Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,39,44,2022-03-29T00:18:44Z,2100000,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M36.00S,2022-03-29T00:18:25.2Z,2,REGULAR,substitution,in,[],1628384,,,1610612738,39,44,2022-03-29T00:18:44Z,2110000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M36.00S,2022-03-29T00:18:25.2Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,39,44,2022-03-29T00:18:44Z,2120000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M36.00S,2022-03-29T00:18:42.4Z,2,REGULAR,freethrow,1 of 1,[],203935,,,1610612738,39,44,2022-03-29T00:18:45Z,2130000,,,0,,MISS M. Smart Free Throw 1 of 1,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
214,PT06M33.00S,2022-03-29T00:18:45.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,39,44,2022-03-29T00:18:45Z,2140000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,213.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
215,PT06M15.00S,2022-03-29T00:19:01.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,11.645860709592641,40.44117647058824,1610612761,39,44,2022-03-29T00:19:06Z,2150000,48.0,57.0,1,left,MISS P. Siakam 7' driving Hook,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,7.44,Missed,,,,,,,,,,,,,,,,,,,
216,PT06M13.00S,2022-03-29T00:19:03.9Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,39,44,2022-03-29T00:19:06Z,2160000,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,215.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
217,PT05M57.00S,2022-03-29T00:19:19.4Z,2,REGULAR,turnover,lost ball,[],203935,,,1610612738,39,44,2022-03-29T00:19:28Z,2170000,,,0,,M. Smart lost ball TURNOVER (3 TO),"[203935, 1627783]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,3.0,,,,,,,,,Siakam,1627783.0,,,
218,PT05M57.00S,2022-03-29T00:19:19.4Z,2,REGULAR,steal,,[],1627783,,,1610612761,39,44,2022-03-29T00:19:21Z,2180000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M39.00S,2022-03-29T00:19:39.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,12.828515111695138,42.64705882352941,1610612761,41,44,2022-03-29T00:19:47Z,2190000,37.0,68.0,1,left,P. Siakam 7' driving floating bank Jump Shot (16 PTS),[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,7.74,Made,,,,,,,16.0,,,,,,,,,,,,
220,PT05M39.00S,2022-03-29T00:19:44.7Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612761,41,44,2022-03-29T00:19:49Z,2200000,,,0,,D. White shooting personal FOUL (1 PF) (Siakam 1 FT),"[1628401, 1627783]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,1628172.0,,,,,,1.0,0.0,Siakam,1627783.0,,,,,
222,PT05M39.00S,2022-03-29T00:20:10.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627783,,,1610612761,42,44,2022-03-29T00:20:10Z,2220000,,,0,,P. Siakam Free Throw 1 of 1 (17 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
223,PT05M17.00S,2022-03-29T00:20:35.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,73.66951379763469,83.08823529411765,1610612738,42,44,2022-03-29T00:20:40Z,2230000,165.0,195.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
224,PT05M14.00S,2022-03-29T00:20:38.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,42,44,2022-03-29T00:20:38Z,2240000,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,223.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
225,PT05M10.00S,2022-03-29T00:20:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,6.915243101182654,52.94117647058824,1610612761,42,44,2022-03-29T00:20:51Z,2250000,-15.0,13.0,1,left,MISS O. Anunoby running Layup - blocked,"[1628384, 1628464]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,1.93,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
226,PT05M10.00S,2022-03-29T00:20:43.0Z,2,REGULAR,block,,[],1628464,,,1610612761,42,44,2022-03-29T00:20:45Z,2260000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M06.00S,2022-03-29T00:20:47.0Z,2,REGULAR,rebound,offensive,[],201152,,,1610612761,42,44,2022-03-29T00:20:51Z,2270000,,,0,,T. Young REBOUND (Off:1 Def:3),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,225.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
228,PT05M05.00S,2022-03-29T00:20:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,6.652431011826544,49.754901960784316,1610612761,44,44,2022-03-29T00:23:07Z,2280000,1.0,10.0,1,left,T. Young putback Layup (2 PTS),[201152],1610612761.0,TOR,putback,,,Young,T. Young,,,,,1.01,Made,,,,,,,2.0,,,,,,,,,,,,
229,PT04M56.00S,2022-03-29T00:20:59.4Z,2,REGULAR,foul,personal,[],1627783,,,1610612738,44,44,2022-03-29T00:21:07Z,2290000,,,0,,P. Siakam personal FOUL (1 PF),"[1627783, 1629684]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,1628172.0,,,,,,1.0,0.0,Williams,1629684.0,,,,,
231,PT04M50.00S,2022-03-29T00:21:24.5Z,2,REGULAR,3pt,Jump Shot,[],1628464,72.22404730617609,78.92156862745098,1610612738,44,44,2022-03-29T00:21:28Z,2310000,145.0,209.0,1,right,MISS D. Theis 25' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
232,PT04M46.00S,2022-03-29T00:21:28.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,44,44,2022-03-29T00:21:28Z,2320000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
233,PT04M40.00S,2022-03-29T00:21:34.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630567,20.71287779237845,48.28431372549019,1610612761,44,44,2022-03-29T00:21:41Z,2330000,9.0,142.0,1,left,MISS S. Barnes 14' running pullup Shot,[1630567],1610612761.0,TOR,running pullup,,,Barnes,S. Barnes,,,,,14.25,Missed,,,,,,,,,,,,,,,,,,,
234,PT04M37.00S,2022-03-29T00:21:36.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,44,44,2022-03-29T00:21:36Z,2340000,,,0,,D. Theis REBOUND (Off:1 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,233.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
235,PT04M29.00S,2022-03-29T00:22:15.2Z,2,REGULAR,substitution,out,[],1630567,,,1610612738,44,44,2022-03-29T00:22:18Z,2350000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M29.00S,2022-03-29T00:22:15.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612738,44,44,2022-03-29T00:22:18Z,2360000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M26.00S,2022-03-29T00:22:27.2Z,2,REGULAR,jumpball,recovered,[],1627832,,,1610612738,44,44,2022-03-29T00:22:27Z,2370000,,,0,,Jump Ball P. Siakam vs. D. Theis: Tip to F. VanVleet,"[1627832, 1627783, 1628464]",1610612761.0,TOR,heldball,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Siakam,1627783.0,Theis,1628464.0,,,,,,,,,,,,,,,,,,,,,
240,PT04M26.00S,2022-03-29T00:22:27.2Z,2,REGULAR,turnover,lost ball,[],1628464,,,1610612738,44,44,2022-03-29T00:22:27Z,2400000,,,0,,D. Theis lost ball TURNOVER (1 TO),"[1628464, 1627783]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,1.0,,,,,,,,,Siakam,1627783.0,,,
241,PT04M26.00S,2022-03-29T00:22:27.2Z,2,REGULAR,steal,,[],1627783,,,1610612761,44,44,2022-03-29T00:22:27Z,2410000,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M21.00S,2022-03-29T00:22:32.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,12.565703022339028,17.15686274509804,1610612761,44,44,2022-03-29T00:22:36Z,2420000,164.0,66.0,1,left,MISS P. Siakam 17' Jump Shot,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,17.68,Missed,,,,,,,,,,,,,,,,,,,
243,PT04M17.00S,2022-03-29T00:22:36.3Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,44,44,2022-03-29T00:22:36Z,2430000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
244,PT04M07.00S,2022-03-29T00:22:45.2Z,2,REGULAR,turnover,lost ball,[],203935,,,1610612738,44,44,2022-03-29T00:22:50Z,2440000,,,0,,M. Smart lost ball TURNOVER (4 TO),"[203935, 1629018]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,4.0,,,,,,,,,Trent Jr.,1629018.0,,,
245,PT04M07.00S,2022-03-29T00:22:45.2Z,2,REGULAR,steal,,[],1629018,,,1610612761,44,44,2022-03-29T00:22:47Z,2450000,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M05.00S,2022-03-29T00:22:50.7Z,2,REGULAR,turnover,bad pass,[],1629018,,,1610612761,44,44,2022-03-29T00:23:23Z,2460000,,,0,,G. Trent Jr. bad pass TURNOVER (2 TO),"[1629018, 1630174]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,2.0,,,,,,,,,Nesmith,1630174.0,,,
247,PT04M05.00S,2022-03-29T00:22:50.7Z,2,REGULAR,steal,,[],1630174,,,1610612738,44,44,2022-03-29T00:22:53Z,2470000,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M05.00S,2022-03-29T00:22:54.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630174,93.51182654402102,50.0,1610612738,44,46,2022-03-29T00:23:02Z,2480000,0.0,8.0,1,right,A. Nesmith driving finger roll Layup (7 PTS),[1630174],1610612738.0,BOS,driving finger roll,,,Nesmith,A. Nesmith,,,,,0.85,Made,,,,,,,7.0,,,,,,,,,,,,
249,PT04M05.00S,2022-03-29T00:22:59.9Z,2,REGULAR,foul,personal,['1freethrow'],1627832,,,1610612738,44,46,2022-03-29T00:23:17Z,2490000,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Nesmith 1 FT),"[1627832, 1630174]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,2714.0,,,,,,1.0,0.0,Nesmith,1630174.0,,,,,
251,PT04M05.00S,2022-03-29T00:23:19.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630174,,,1610612738,44,47,2022-03-29T00:23:19Z,2510000,,,0,,A. Nesmith Free Throw 1 of 1 (8 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
252,PT03M53.00S,2022-03-29T00:23:34.8Z,2,REGULAR,violation,kicked ball,[],1628464,,,1610612761,44,47,2022-03-29T00:23:53Z,2520000,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
253,PT03M53.00S,2022-03-29T00:23:41.8Z,2,REGULAR,substitution,out,[],1630174,,,1610612761,44,47,2022-03-29T00:23:53Z,2530000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M53.00S,2022-03-29T00:23:41.8Z,2,REGULAR,substitution,in,[],1630202,,,1610612761,44,47,2022-03-29T00:23:53Z,2540000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M43.00S,2022-03-29T00:24:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.389618922470433,50.73529411764706,1610612761,46,47,2022-03-29T00:24:14Z,2550000,-4.0,8.0,1,left,P. Siakam driving Layup (19 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,0.85,Made,,,,,,,19.0,,,,,,,,,,,,
256,PT03M30.00S,2022-03-29T00:24:23.3Z,2,REGULAR,turnover,bad pass,[],1628464,,,1610612738,46,47,2022-03-29T00:24:27Z,2560000,,,0,,D. Theis bad pass TURNOVER (2 TO),"[1628464, 1628384]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,2.0,,,,,,,,,Anunoby,1628384.0,,,
257,PT03M30.00S,2022-03-29T00:24:23.3Z,2,REGULAR,steal,,[],1628384,,,1610612761,46,47,2022-03-29T00:24:25Z,2570000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M26.00S,2022-03-29T00:24:26.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,6.258212877792378,48.28431372549019,1610612761,48,47,2022-03-29T00:24:33Z,2580000,9.0,6.0,1,left,O. Anunoby running DUNK (4 PTS),[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,1.07,Made,,,,,,,4.0,,,,,,,,,,,,
259,PT03M10.00S,2022-03-29T00:24:43.6Z,2,REGULAR,turnover,lost ball,[],203935,,,1610612738,48,47,2022-03-29T00:24:47Z,2590000,,,0,,M. Smart lost ball TURNOVER (5 TO),"[203935, 1627783]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,5.0,,,,,,,,,Siakam,1627783.0,,,
260,PT03M10.00S,2022-03-29T00:24:43.6Z,2,REGULAR,steal,,[],1627783,,,1610612761,48,47,2022-03-29T00:26:55Z,2600000,,,0,,P. Siakam STEAL (3 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M06.00S,2022-03-29T00:24:47.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,6.783837056504599,48.529411764705884,1610612761,50,47,2022-03-29T00:24:53Z,2610000,7.0,11.0,1,left,P. Siakam running DUNK (21 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,1.35,Made,,,,,,,21.0,,,,,,,,,,,,
262,PT03M06.00S,2022-03-29T00:24:52.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,50,47,2022-03-29T00:24:52Z,2620000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
