actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
264,PT06M46.00S,2021-10-28T00:19:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629004,94.69448094612353,50.49019607843137,1610612761,41,40,2021-10-28T00:19:32Z,2630000,2.0,-3.0,1,right,S. Mykhailiuk finger roll Layup (5 PTS),[1629004],1610612761.0,TOR,finger roll,,,Mykhailiuk,S. Mykhailiuk,,,,,0.36,Made,,,,,,,,,,5.0,,,,,,,,,
265,PT06M35.00S,2021-10-28T00:19:36.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,8.09789750328515,49.754901960784316,1610612754,41,42,2021-10-28T00:19:47Z,2640000,1.0,24.0,1,left,O. Brissett driving floating Jump Shot (4 PTS) (J. Holiday 1 AST),"[1629052, 203200]",1610612754.0,IND,driving floating,,,Brissett,O. Brissett,,,,,2.36,Made,,,,,,,,,,4.0,J. Holiday,203200.0,1.0,,,,,,
267,PT06M35.00S,2021-10-28T00:19:41.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,41,42,2021-10-28T00:19:51Z,2660000,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,,202026.0,,,,,,,,,,,,,,
268,PT06M10.00S,2021-10-28T00:20:12.1Z,2,REGULAR,3pt,Jump Shot,[],1629018,66.96780551905388,45.09803921568628,1610612761,41,42,2021-10-28T00:20:18Z,2670000,-25.0,258.0,1,right,MISS G. Trent Jr. 25' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
269,PT06M07.00S,2021-10-28T00:20:15.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,41,42,2021-10-28T00:20:15Z,2680000,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,268.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
270,PT05M50.00S,2021-10-28T00:20:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,6.915243101182654,51.9607843137255,1610612754,41,42,2021-10-28T00:21:02Z,2690000,-10.0,13.0,1,left,MISS M. Turner driving Layup,[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
271,PT05M50.00S,2021-10-28T00:20:32.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,41,42,2021-10-28T00:21:02Z,2700000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,,
272,PT05M50.00S,2021-10-28T00:20:36.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,41,42,2021-10-28T00:20:36Z,2710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M50.00S,2021-10-28T00:20:41.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,41,42,2021-10-28T00:20:41Z,2720000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M50.00S,2021-10-28T00:22:37.2Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,41,42,2021-10-28T00:23:17Z,2730000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M50.00S,2021-10-28T00:22:37.2Z,2,REGULAR,substitution,out,[],1627763,,,1610612761,41,42,2021-10-28T00:23:17Z,2740000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M50.00S,2021-10-28T00:22:37.2Z,2,REGULAR,substitution,out,[],1629052,,,1610612761,41,42,2021-10-28T00:23:17Z,2750000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M50.00S,2021-10-28T00:22:37.2Z,2,REGULAR,substitution,in,[],1628384,,,1610612761,41,42,2021-10-28T00:23:17Z,2760000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M50.00S,2021-10-28T00:22:37.2Z,2,REGULAR,substitution,in,[],204456,,,1610612761,41,42,2021-10-28T00:23:17Z,2770000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M50.00S,2021-10-28T00:22:37.2Z,2,REGULAR,substitution,in,[],1627734,,,1610612761,41,42,2021-10-28T00:23:17Z,2780000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M32.00S,2021-10-28T00:23:50.2Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612761,41,42,2021-10-28T00:23:58Z,2790000,,,0,,T. McConnell shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[204456, 1630173]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,,,,,,,1830.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,
282,PT05M32.00S,2021-10-28T00:24:13.0Z,2,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,42,42,2021-10-28T00:24:13Z,2810000,,,0,,P. Achiuwa Free Throw 1 of 2 (1 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
283,PT05M32.00S,2021-10-28T00:24:14.9Z,2,REGULAR,substitution,out,[],202954,,,1610612761,42,42,2021-10-28T00:24:20Z,2820000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M32.00S,2021-10-28T00:24:14.9Z,2,REGULAR,substitution,in,[],1630537,,,1610612761,42,42,2021-10-28T00:24:20Z,2830000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M32.00S,2021-10-28T00:24:13.0Z,2,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,42,42,2021-10-28T00:24:49Z,2840000,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,,
286,PT05M29.00S,2021-10-28T00:24:16.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,42,42,2021-10-28T00:24:49Z,2850000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,285.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
287,PT05M11.00S,2021-10-28T00:24:54.9Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612754,42,42,2021-10-28T00:25:00Z,2860000,,,0,,D. Sabonis lost ball TURNOVER (4 TO),"[1627734, 1628384]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,4.0,Anunoby,1628384.0,
288,PT05M11.00S,2021-10-28T00:24:54.9Z,2,REGULAR,steal,,[],1628384,,,1610612761,42,42,2021-10-28T00:36:41Z,2870000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M01.00S,2021-10-28T00:25:06.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627832,94.82588699080158,46.81372549019608,1610612761,42,42,2021-10-28T00:25:13Z,2880000,-16.0,-4.0,1,right,MISS F. VanVleet driving reverse Layup - blocked,"[1627832, 1626167]",1610612761.0,TOR,driving reverse,,,VanVleet,F. VanVleet,,,,,1.64,Missed,,,,,,,,,,,,,,Turner,1626167.0,,,,
290,PT05M01.00S,2021-10-28T00:25:06.9Z,2,REGULAR,block,,[],1626167,,,1610612761,42,42,2021-10-28T00:25:10Z,2890000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M01.00S,2021-10-28T00:25:06.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,42,42,2021-10-28T00:25:13Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,,
292,PT05M01.00S,2021-10-28T00:25:13.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,42,42,2021-10-28T00:25:13Z,2910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M54.00S,2021-10-28T00:25:27.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,92.9862023653088,57.84313725490197,1610612761,44,42,2021-10-28T00:25:32Z,2920000,39.0,13.0,1,right,P. Achiuwa turnaround bank Hook (3 PTS),[1630173],1610612761.0,TOR,turnaround bank,,,Achiuwa,P. Achiuwa,,,,,4.14,Made,,,,,,,,,,3.0,,,,,,,,,
294,PT04M43.00S,2021-10-28T00:25:38.4Z,2,REGULAR,3pt,Jump Shot,[],1626167,32.14520367936925,29.901960784313726,1610612754,44,42,2021-10-28T00:25:45Z,2930000,100.0,250.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,,
295,PT04M38.00S,2021-10-28T00:25:43.4Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,44,42,2021-10-28T00:25:45Z,2940000,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,294.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
296,PT04M30.00S,2021-10-28T00:25:54.0Z,2,REGULAR,foul,offensive,[],1629004,,,1610612761,44,42,2021-10-28T00:26:20Z,2950000,,,0,,S. Mykhailiuk offensive FOUL (1 PF),"[1629004, 1630537]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,202026.0,1.0,0.0,Duarte,1630537.0,,,,,,,,,,
298,PT04M30.00S,2021-10-28T00:25:54.0Z,2,REGULAR,turnover,offensive foul,[],1629004,,,1610612761,44,42,2021-10-28T00:25:54Z,2970000,,,0,,S. Mykhailiuk offensive foul TURNOVER (1 TO),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,202026.0,,,,,,,,,,,1.0,,,
299,PT04M30.00S,2021-10-28T00:26:00.6Z,2,REGULAR,substitution,out,[],204456,,,1610612754,44,42,2021-10-28T00:26:10Z,2980000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M30.00S,2021-10-28T00:26:00.6Z,2,REGULAR,substitution,in,[],1627763,,,1610612754,44,42,2021-10-28T00:26:10Z,2990000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M18.00S,2021-10-28T00:26:27.4Z,2,REGULAR,turnover,out-of-bounds,[],1630537,,,1610612754,44,42,2021-10-28T00:26:36Z,3000000,,,0,,C. Duarte step out-of-bounds TURNOVER (1 TO),[1630537],1610612754.0,IND,step,,,Duarte,C. Duarte,,,,,,,,,,,202026.0,,,,,,,,,,,1.0,,,
302,PT03M59.00S,2021-10-28T00:26:50.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,74.32654402102497,82.84313725490196,1610612761,44,42,2021-10-28T00:26:56Z,3010000,164.0,189.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,,
303,PT03M56.00S,2021-10-28T00:26:53.8Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612754,44,42,2021-10-28T00:26:56Z,3020000,,,0,,M. Brogdon REBOUND (Off:1 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,302.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
304,PT03M46.00S,2021-10-28T00:27:06.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,44,42,2021-10-28T00:27:06Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M46.00S,2021-10-28T00:27:07.5Z,2,REGULAR,substitution,out,[],1629004,,,1610612754,44,42,2021-10-28T00:27:11Z,3040000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M46.00S,2021-10-28T00:27:07.5Z,2,REGULAR,substitution,in,[],1630567,,,1610612754,44,42,2021-10-28T00:27:11Z,3050000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M46.00S,2021-10-28T00:27:07.5Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,44,42,2021-10-28T00:27:25Z,3060000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M46.00S,2021-10-28T00:27:07.5Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,44,42,2021-10-28T00:27:25Z,3070000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M40.00S,2021-10-28T00:27:44.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.09789750328515,52.69607843137255,1610612754,44,42,2021-10-28T00:27:50Z,3080000,-13.0,24.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,,
310,PT03M37.00S,2021-10-28T00:27:47.0Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,44,42,2021-10-28T00:27:50Z,3090000,,,0,,F. VanVleet REBOUND (Off:3 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,309.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
311,PT03M34.00S,2021-10-28T00:27:49.6Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,44,42,2021-10-28T00:27:54Z,3100000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1627734]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,1.0,Sabonis,1627734.0,
312,PT03M34.00S,2021-10-28T00:27:49.6Z,2,REGULAR,steal,,[],1627734,,,1610612754,44,42,2021-10-28T00:27:52Z,3110000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M29.00S,2021-10-28T00:27:54.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630537,25.837713534822605,16.42156862745098,1610612754,44,42,2021-10-28T00:28:02Z,3120000,168.0,190.0,1,left,MISS C. Duarte 25' running pullup 3PT,[1630537],1610612754.0,IND,running pullup,,,Duarte,C. Duarte,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
314,PT03M25.00S,2021-10-28T00:27:58.1Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612754,44,42,2021-10-28T00:27:58Z,3130000,,,0,,M. Brogdon REBOUND (Off:2 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,313.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
315,PT03M25.00S,2021-10-28T00:28:00.0Z,2,REGULAR,turnover,bad pass,[],1627763,,,1610612754,44,42,2021-10-28T00:28:05Z,3140000,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 1628384]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0,
316,PT03M25.00S,2021-10-28T00:28:00.0Z,2,REGULAR,steal,,[],1628384,,,1610612761,44,42,2021-10-28T00:28:02Z,3150000,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M25.00S,2021-10-28T00:28:04.1Z,2,REGULAR,foul,personal,[],203200,,,1610612761,44,42,2021-10-28T00:40:33Z,3160000,,,0,,J. Holiday take personal FOUL (2 PF),"[203200, 1628384]",1610612754.0,IND,take,,,Holiday,J. Holiday,,,,,,,,,,,2005.0,2.0,0.0,Anunoby,1628384.0,,,,,,,,,,
319,PT03M25.00S,2021-10-28T00:28:30.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612761,44,42,2021-10-28T00:29:06Z,3180000,,,0,,,[],,,support,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,Common Foul Upheld
320,PT03M07.00S,2021-10-28T00:29:48.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,83.13074901445466,49.50980392156863,1610612761,46,42,2021-10-28T00:29:53Z,3190000,-2.0,106.0,1,right,S. Barnes 10' Jump Shot (4 PTS) (O. Anunoby 3 AST),"[1630567, 1628384]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,10.61,Made,,,,,,,,,,4.0,O. Anunoby,1628384.0,3.0,,,,,,
322,PT02M54.00S,2021-10-28T00:30:01.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203200,7.046649145860711,53.18627450980392,1610612754,46,42,2021-10-28T00:30:05Z,3210000,-16.0,14.0,1,left,MISS J. Holiday cutting Layup - blocked,"[203200, 1630567]",1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,2.1,Missed,,,,,,,,,,,,,,Barnes,1630567.0,,,,
323,PT02M54.00S,2021-10-28T00:30:01.1Z,2,REGULAR,block,,[],1630567,,,1610612754,46,42,2021-10-28T00:30:03Z,3220000,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M51.00S,2021-10-28T00:30:04.1Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,46,42,2021-10-28T00:30:05Z,3230000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,322.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
325,PT02M41.00S,2021-10-28T00:30:13.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,88.38699080157687,50.73529411764706,1610612761,46,42,2021-10-28T00:30:19Z,3240000,4.0,57.0,1,right,MISS S. Barnes driving Hook,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,,
326,PT02M40.00S,2021-10-28T00:30:14.3Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,46,42,2021-10-28T00:30:19Z,3250000,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,325.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
327,PT02M38.00S,2021-10-28T00:30:16.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630567,88.25558475689881,51.470588235294116,1610612761,48,42,2021-10-28T00:30:24Z,3260000,7.0,58.0,1,right,S. Barnes turnaround Hook (6 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,5.84,Made,,,,,,,,,,6.0,,,,,,,,,
328,PT02M38.00S,2021-10-28T00:30:20.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,48,42,2021-10-28T00:30:20Z,3270000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M38.00S,2021-10-28T00:30:25.2Z,2,REGULAR,substitution,out,[],203200,,,1610612754,48,42,2021-10-28T00:32:54Z,3280000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M38.00S,2021-10-28T00:30:25.2Z,2,REGULAR,substitution,in,[],203087,,,1610612754,48,42,2021-10-28T00:32:54Z,3290000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M27.00S,2021-10-28T00:33:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,6.521024967148489,50.73529411764706,1610612754,48,44,2021-10-28T00:33:26Z,3300000,-4.0,9.0,1,left,O. Brissett cutting Layup (6 PTS) (C. Duarte 1 AST),"[1629052, 1630537]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,0.95,Made,,,,,,,,,,6.0,C. Duarte,1630537.0,1.0,,,,,,
334,PT02M10.00S,2021-10-28T00:33:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,87.59855453350855,41.17647058823529,1610612761,48,44,2021-10-28T00:34:00Z,3320000,-44.0,64.0,1,right,MISS F. VanVleet 7' floating Shot,[1627832],1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,7.78,Missed,,,,,,,,,,,,,,,,,,,
335,PT02M08.00S,2021-10-28T00:33:37.9Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,48,44,2021-10-28T00:33:50Z,3330000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,334.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
336,PT02M06.00S,2021-10-28T00:33:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,94.1688567674113,52.94117647058824,1610612761,48,44,2021-10-28T00:34:24Z,3340000,15.0,2.0,1,right,MISS P. Achiuwa Layup,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
338,PT02M06.00S,2021-10-28T00:33:41.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,48,44,2021-10-28T00:34:24Z,3360000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,336.0,,,,,,,,,,,,,,,,,,
339,PT02M06.00S,2021-10-28T00:33:46.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,48,44,2021-10-28T00:33:46Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M57.00S,2021-10-28T00:33:55.2Z,2,REGULAR,turnover,bad pass,[],1627763,,,1610612754,48,44,2021-10-28T00:34:04Z,3380000,,,0,,M. Brogdon bad pass TURNOVER (2 TO),"[1627763, 1627832]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,2.0,VanVleet,1627832.0,
341,PT01M57.00S,2021-10-28T00:33:55.2Z,2,REGULAR,steal,,[],1627832,,,1610612761,48,44,2021-10-28T00:56:08Z,3390000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M48.00S,2021-10-28T00:34:04.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,92.72339027595268,42.8921568627451,1610612761,50,44,2021-10-28T00:34:10Z,3400000,-36.0,16.0,1,right,S. Barnes turnaround bank Jump Shot (8 PTS),[1630567],1610612761.0,TOR,turnaround bank,,,Barnes,S. Barnes,,,,,3.89,Made,,,,,,,,,,8.0,,,,,,,,,
343,PT01M36.00S,2021-10-28T00:34:16.2Z,2,REGULAR,turnover,bad pass,[],203087,,,1610612754,50,44,2021-10-28T00:34:28Z,3410000,,,0,,J. Lamb bad pass TURNOVER (1 TO),"[203087, 1630173]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,1.0,Achiuwa,1630173.0,
344,PT01M36.00S,2021-10-28T00:34:16.2Z,2,REGULAR,steal,,[],1630173,,,1610612761,50,44,2021-10-28T00:56:17Z,3420000,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M32.00S,2021-10-28T00:34:20.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627832,95.3515111695138,54.166666666666664,1610612761,50,44,2021-10-28T00:34:33Z,3430000,21.0,-9.0,1,right,MISS F. VanVleet running Layup - blocked,"[1627832, 203087]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,2.26,Missed,,,,,,,,,,,,,,Lamb,203087.0,,,,
346,PT01M32.00S,2021-10-28T00:34:20.8Z,2,REGULAR,block,,[],203087,,,1610612761,50,44,2021-10-28T00:34:23Z,3440000,,,0,,J. Lamb BLOCK (1 BLK),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M32.00S,2021-10-28T00:34:20.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,50,44,2021-10-28T00:34:33Z,3450000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,,
348,PT01M32.00S,2021-10-28T00:34:35.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,50,44,2021-10-28T00:34:35Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT01M19.00S,2021-10-28T00:34:50.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,89.70105124835742,50.0,1610612761,52,44,2021-10-28T00:34:56Z,3470000,0.0,44.0,1,right,S. Barnes cutting finger roll Layup (10 PTS) (F. VanVleet 3 AST),"[1630567, 1627832]",1610612761.0,TOR,cutting finger roll,,,Barnes,S. Barnes,,,,,4.43,Made,,,,,,,,,,10.0,F. VanVleet,1627832.0,3.0,,,,,,
