actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
533,PT07M46.00S,2022-02-04T02:22:10.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,95,91,2022-02-04T02:22:11Z,5240000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,532.0,3.0,3.0,0.0,,,
534,PT07M34.00S,2022-02-04T02:22:21.6Z,4,REGULAR,3pt,Jump Shot,[],201942,30.962549277266753,17.647058823529413,1610612741,95,91,2022-02-04T02:22:27Z,5250000,162.0,239.0,1,left,MISS D. DeRozan 28' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,28.82,Missed,,,,,,,,,,,,,,,,,,,
535,PT07M32.00S,2022-02-04T02:22:23.6Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612741,95,91,2022-02-04T02:22:27Z,5260000,,,0,,T. Bradley REBOUND (Off:2 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,534.0,3.0,1.0,2.0,,,
536,PT07M30.00S,2022-02-04T02:22:26.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,5.995400788436268,46.07843137254902,1610612741,95,91,2022-02-04T02:22:33Z,5270000,20.0,4.0,1,left,MISS A. Dosunmu cutting finger roll Layup - blocked,"[1630245, 1630173]",1610612741.0,CHI,cutting finger roll,,,Dosunmu,A. Dosunmu,,,,,2.0,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0,
537,PT07M30.00S,2022-02-04T02:22:26.3Z,4,REGULAR,block,,[],1630173,,,1610612741,95,91,2022-02-04T02:22:29Z,5280000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M26.00S,2022-02-04T02:22:30.3Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,95,91,2022-02-04T02:22:33Z,5290000,,,0,,D. Banton REBOUND (Off:3 Def:3),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,536.0,6.0,3.0,3.0,,,
539,PT07M22.00S,2022-02-04T02:22:34.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.51182654402102,52.450980392156865,1610612761,95,91,2022-02-04T02:22:41Z,5300000,12.0,8.0,1,right,MISS P. Siakam Layup,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
540,PT07M20.00S,2022-02-04T02:22:36.3Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612761,95,91,2022-02-04T02:22:41Z,5310000,,,0,,P. Siakam REBOUND (Off:4 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,539.0,9.0,5.0,4.0,,,
541,PT07M20.00S,2022-02-04T02:22:36.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627783,94.40999984741211,50.0,1610612761,95,91,2022-02-04T02:35:07Z,5320000,0.0,0.0,1,right,MISS P. Siakam tip Layup,[1627783],1610612761.0,TOR,tip,,,Siakam,P. Siakam,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
542,PT07M18.00S,2022-02-04T02:22:38.9Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,95,91,2022-02-04T02:35:07Z,5330000,,,0,,C. Boucher REBOUND (Off:5 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,541.0,10.0,5.0,5.0,,,
543,PT07M18.00S,2022-02-04T02:22:38.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628449,94.40999984741211,50.0,1610612761,95,91,2022-02-04T02:35:13Z,5340000,0.0,0.0,1,right,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M16.00S,2022-02-04T02:22:40.3Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612761,95,91,2022-02-04T02:34:57Z,5350000,,,0,,P. Siakam REBOUND (Off:5 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,543.0,10.0,5.0,5.0,,,
545,PT07M14.00S,2022-02-04T02:22:42.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627783,91.27792378449409,48.03921568627451,1610612761,95,91,2022-02-04T02:22:50Z,5360000,-10.0,29.0,1,right,MISS P. Siakam turnaround Hook - blocked,"[1627783, 1628396]",1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,3.11,Missed,,,,,,,,,,,,,,,,,Bradley,1628396.0,
546,PT07M14.00S,2022-02-04T02:22:42.0Z,4,REGULAR,block,,[],1628396,,,1610612761,95,91,2022-02-04T02:23:23Z,5370000,,,0,,T. Bradley BLOCK (2 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M14.00S,2022-02-04T02:22:42.0Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,95,91,2022-02-04T02:22:50Z,5380000,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,545.0,4.0,4.0,0.0,,,
548,PT07M14.00S,2022-02-04T02:22:46.9Z,4,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612741,95,91,2022-02-04T02:23:02Z,5390000,,,0,,P. Siakam shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1627783, 201942]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,1628954.0,3.0,0.0,DeRozan,201942.0,,,,,,,
550,PT07M14.00S,2022-02-04T02:23:17.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201942,,,1610612741,95,92,2022-02-04T02:23:17Z,5410000,,,0,,D. DeRozan Free Throw 1 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
551,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,out,[],1630567,,,1610612741,95,92,2022-02-04T02:23:38Z,5420000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,out,[],1627783,,,1610612741,95,92,2022-02-04T02:23:38Z,5430000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,out,[],1630625,,,1610612741,95,92,2022-02-04T02:23:38Z,5440000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,out,[],203897,,,1610612741,95,92,2022-02-04T02:23:38Z,5450000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,95,92,2022-02-04T02:23:38Z,5460000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,out,[],1629744,,,1610612741,95,92,2022-02-04T02:23:38Z,5470000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,in,[],1627832,,,1610612741,95,92,2022-02-04T02:23:38Z,5480000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,in,[],1629018,,,1610612741,95,92,2022-02-04T02:23:38Z,5490000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,in,[],1628384,,,1610612741,95,92,2022-02-04T02:23:38Z,5500000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,in,[],202696,,,1610612741,95,92,2022-02-04T02:23:38Z,5510000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,95,92,2022-02-04T02:23:38Z,5520000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M14.00S,2022-02-04T02:23:19.2Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,95,92,2022-02-04T02:23:38Z,5530000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M14.00S,2022-02-04T02:23:51.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201942,,,1610612741,95,93,2022-02-04T02:23:51Z,5540000,,,0,,D. DeRozan Free Throw 2 of 2 (18 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
564,PT07M01.00S,2022-02-04T02:24:09.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,94.56307490144546,49.26470588235294,1610612761,97,93,2022-02-04T02:24:13Z,5550000,-4.0,-1.0,1,right,O. Anunoby cutting Layup (15 PTS) (P. Achiuwa 1 AST),"[1628384, 1630173]",1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,0.4,Made,15.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,,
566,PT06M41.00S,2022-02-04T02:24:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.440867279894875,52.94117647058824,1610612741,97,93,2022-02-04T02:24:36Z,5570000,-15.0,17.0,1,left,MISS D. DeRozan driving reverse Layup,[201942],1610612741.0,CHI,driving reverse,,,DeRozan,D. DeRozan,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
567,PT06M37.00S,2022-02-04T02:24:32.6Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,97,93,2022-02-04T02:24:32Z,5580000,,,0,,N. Vucevic REBOUND (Off:2 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,566.0,12.0,10.0,2.0,,,
568,PT06M37.00S,2022-02-04T02:24:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,97,93,2022-02-04T02:24:32Z,5590000,0.0,0.0,1,left,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
569,PT06M36.00S,2022-02-04T02:24:33.5Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,97,93,2022-02-04T02:24:33Z,5600000,,,0,,P. Achiuwa REBOUND (Off:5 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,568.0,11.0,6.0,5.0,,,
570,PT06M35.00S,2022-02-04T02:24:37.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630173,92.9862023653088,51.9607843137255,1610612761,99,93,2022-02-04T02:24:43Z,5610000,10.0,13.0,1,right,P. Achiuwa running DUNK (4 PTS),[1630173],1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,1.66,Made,4.0,,,,,,,,,,,,,,,,,,
571,PT06M35.00S,2022-02-04T02:24:42.1Z,4,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612761,99,93,2022-02-04T02:24:49Z,5620000,,,0,,C. White shooting personal FOUL (3 PF) (Achiuwa 1 FT),"[1629632, 1630173]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,201640.0,3.0,0.0,Achiuwa,1630173.0,,,,,,,
573,PT06M35.00S,2022-02-04T02:24:52.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,99,93,2022-02-04T02:28:24Z,5640000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M35.00S,2022-02-04T02:24:54.4Z,4,REGULAR,substitution,out,[],1630245,,,1610612761,99,93,2022-02-04T02:28:24Z,5650000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M35.00S,2022-02-04T02:24:54.4Z,4,REGULAR,substitution,in,[],203897,,,1610612761,99,93,2022-02-04T02:28:24Z,5660000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M35.00S,2022-02-04T02:27:41.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630173,,,1610612761,100,93,2022-02-04T02:27:41Z,5670000,,,0,,P. Achiuwa Free Throw 1 of 1 (5 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
578,PT06M23.00S,2022-02-04T02:27:56.5Z,4,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,100,93,2022-02-04T02:28:09Z,5680000,,,0,,C. White bad pass out-of-bounds TURNOVER (2 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,,,,,,,2.0,,,1155.0,,,,,,,,,,,
579,PT06M10.00S,2022-02-04T02:28:21.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629018,91.14651773981603,37.99019607843137,1610612761,100,93,2022-02-04T02:28:26Z,5690000,-60.0,31.0,1,right,MISS G. Trent Jr. 6' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,6.74,Missed,,,,,,,,,,,,,,,,,,,
580,PT06M06.00S,2022-02-04T02:28:25.2Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,100,93,2022-02-04T02:28:26Z,5700000,,,0,,N. Vucevic REBOUND (Off:2 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,579.0,13.0,11.0,2.0,,,
581,PT06M00.00S,2022-02-04T02:28:31.3Z,4,REGULAR,3pt,Jump Shot,[],1629632,31.750985545335087,69.6078431372549,1610612741,100,93,2022-02-04T02:28:37Z,5710000,-98.0,246.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
582,PT05M57.00S,2022-02-04T02:28:34.3Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,100,93,2022-02-04T02:28:37Z,5720000,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,581.0,4.0,4.0,0.0,,,
583,PT05M50.00S,2022-02-04T02:28:40.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,65.52233902759527,58.333333333333336,1610612761,103,93,2022-02-04T02:28:50Z,5730000,42.0,272.0,1,right,F. VanVleet 27' 3PT pullup (19 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.48,Made,19.0,,,,,,,,,,,,,,,,,,
584,PT05M24.00S,2022-02-04T02:29:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,7.5722733245729295,36.27450980392157,1610612741,103,95,2022-02-04T02:29:15Z,5740000,69.0,19.0,1,left,J. Green 7' floating Jump Shot (13 PTS) (N. Vucevic 4 AST),"[1629750, 202696]",1610612741.0,CHI,floating,,,Green,J. Green,,,,,7.11,Made,13.0,N. Vucevic,202696.0,4.0,,,,,,,,,,,,,,,
586,PT05M08.00S,2022-02-04T02:29:23.0Z,4,REGULAR,3pt,Jump Shot,[],1629018,92.32917214191852,3.6764705882352944,1610612761,103,95,2022-02-04T02:29:40Z,5760000,-232.0,20.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
587,PT05M07.00S,2022-02-04T02:29:24.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,103,95,2022-02-04T02:29:40Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,586.0,,,,,,
588,PT05M07.00S,2022-02-04T02:29:30.8Z,4,REGULAR,foul,personal,[],203897,,,1610612761,103,95,2022-02-04T02:30:16Z,5780000,,,0,,Z. LaVine loose ball personal FOUL (5 PF),"[203897, 1628449]",1610612741.0,CHI,loose ball,,,LaVine,Z. LaVine,,,,,,,,,,,,,,1155.0,5.0,0.0,Boucher,1628449.0,,,,,,,
590,PT05M07.00S,2022-02-04T02:29:38.1Z,4,REGULAR,substitution,out,[],1629632,,,1610612761,103,95,2022-02-04T02:29:42Z,5800000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M07.00S,2022-02-04T02:29:38.1Z,4,REGULAR,substitution,in,[],1630245,,,1610612761,103,95,2022-02-04T02:29:42Z,5810000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M58.00S,2022-02-04T02:30:01.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628449,84.83902759526939,50.245098039215684,1610612761,103,95,2022-02-04T02:30:05Z,5820000,1.0,90.0,1,right,MISS C. Boucher 9' turnaround fadeaway Shot,[1628449],1610612761.0,TOR,turnaround fadeaway,,,Boucher,C. Boucher,,,,,9.0,Missed,,,,,,,,,,,,,,,,,,,
593,PT04M55.00S,2022-02-04T02:30:04.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,103,95,2022-02-04T02:30:05Z,5830000,,,0,,N. Vucevic REBOUND (Off:2 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,592.0,14.0,12.0,2.0,,,
594,PT04M44.00S,2022-02-04T02:30:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.783837056504599,51.225490196078425,1610612741,103,97,2022-02-04T02:30:21Z,5840000,-6.0,11.0,1,left,N. Vucevic cutting Layup (24 PTS) (J. Green 2 AST),"[202696, 1629750]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,1.28,Made,24.0,J. Green,1629750.0,2.0,,,,,,,,,,,,,,,
596,PT04M31.00S,2022-02-04T02:30:27.3Z,4,REGULAR,2pt,Jump Shot,[],1627832,79.45137976346912,24.754901960784316,1610612761,105,97,2022-02-04T02:30:31Z,5860000,-126.0,141.0,1,right,F. VanVleet 18' pullup Jump Shot (21 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,18.9,Made,21.0,,,,,,,,,,,,,,,,,,
597,PT04M17.00S,2022-02-04T02:30:41.8Z,4,REGULAR,3pt,Jump Shot,[],203897,26.49474375821288,83.08823529411765,1610612741,105,100,2022-02-04T02:30:48Z,5870000,-165.0,197.0,1,left,Z. LaVine 25' 3PT step back (13 PTS) (D. DeRozan 7 AST),"[203897, 201942]",1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.69,Made,13.0,D. DeRozan,201942.0,7.0,,,,,,,,,,,,,,,
599,PT03M56.00S,2022-02-04T02:31:05.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,105,100,2022-02-04T02:31:05Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M56.00S,2022-02-04T02:31:06.7Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,105,100,2022-02-04T02:31:12Z,5900000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M56.00S,2022-02-04T02:31:06.7Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,105,100,2022-02-04T02:31:12Z,5910000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M56.00S,2022-02-04T02:31:06.7Z,4,REGULAR,substitution,in,[],1627783,,,1610612761,105,100,2022-02-04T02:31:12Z,5920000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M56.00S,2022-02-04T02:31:06.7Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,105,100,2022-02-04T02:31:12Z,5930000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M53.00S,2022-02-04T02:31:26.7Z,4,REGULAR,3pt,Jump Shot,[],1627832,91.14651773981603,3.9215686274509802,1610612761,105,100,2022-02-04T02:31:30Z,5940000,-230.0,31.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
605,PT03M50.00S,2022-02-04T02:31:29.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,105,100,2022-02-04T02:31:30Z,5950000,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,604.0,5.0,5.0,0.0,,,
606,PT03M43.00S,2022-02-04T02:31:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,8.754927726675426,47.05882352941176,1610612741,105,102,2022-02-04T02:31:42Z,5960000,15.0,30.0,1,left,Z. LaVine driving finger roll Layup (15 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,3.32,Made,15.0,,,,,,,,,,,,,,,,,,
607,PT03M23.00S,2022-02-04T02:31:56.7Z,4,REGULAR,2pt,Jump Shot,[],1627783,92.19776609724047,70.09803921568627,1610612761,107,102,2022-02-04T02:32:01Z,5970000,100.0,21.0,1,right,P. Siakam 10' turnaround fadeaway Jump Shot (21 PTS),[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,10.26,Made,21.0,,,,,,,,,,,,,,,,,,
608,PT03M22.00S,2022-02-04T02:32:03.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,107,102,2022-02-04T02:32:03Z,5980000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M15.00S,2022-02-04T02:34:58.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,6.1268068331143235,52.450980392156865,1610612741,107,104,2022-02-04T02:35:05Z,5990000,-12.0,5.0,1,left,N. Vucevic cutting DUNK (26 PTS) (Z. LaVine 7 AST),"[202696, 203897]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,1.33,Made,26.0,Z. LaVine,203897.0,7.0,,,,,,,,,,,,,,,
611,PT02M56.00S,2022-02-04T02:35:18.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612761,107,104,2022-02-04T02:35:25Z,6010000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Barnes 2 FT),"[202696, 1630567]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,1628954.0,2.0,0.0,Barnes,1630567.0,,,,,,,
613,PT02M56.00S,2022-02-04T02:35:43.7Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,107,104,2022-02-04T02:35:43Z,6030000,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
614,PT02M56.00S,2022-02-04T02:35:43.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,107,104,2022-02-04T02:35:43Z,6040000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,613.0,,,,,,
615,PT02M56.00S,2022-02-04T02:35:58.7Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,108,104,2022-02-04T02:35:58Z,6050000,,,0,,S. Barnes Free Throw 2 of 2 (15 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
616,PT02M43.00S,2022-02-04T02:36:13.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,12.828515111695138,51.9607843137255,1610612741,108,104,2022-02-04T02:36:20Z,6060000,-10.0,68.0,1,left,MISS D. DeRozan 6' floating Shot,[201942],1610612741.0,CHI,floating,,,DeRozan,D. DeRozan,,,,,6.88,Missed,,,,,,,,,,,,,,,,,,,
617,PT02M41.00S,2022-02-04T02:36:15.6Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,108,104,2022-02-04T02:36:15Z,6070000,,,0,,N. Vucevic REBOUND (Off:3 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,616.0,15.0,12.0,3.0,,,
