actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT04M57.00S,2022-01-01T01:25:54.9Z,2,REGULAR,foul,offensive,[],201586,,,1610612746,54,49,2022-01-01T01:26:08Z,2630000,,,0,,S. Ibaka charge offensive FOUL (1 PF),"[201586, 1628384]",1610612746.0,LAC,charge,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,1627529.0,,,,,,1.0,0.0,Anunoby,1628384.0,
273,PT04M57.00S,2022-01-01T01:25:54.9Z,2,REGULAR,turnover,offensive foul,[],201586,,,1610612746,54,49,2022-01-01T01:25:54Z,2650000,,,0,,S. Ibaka offensive foul TURNOVER (1 TO),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,1627529.0,,,1.0,,,,,,,
274,PT04M42.00S,2022-01-01T01:26:25.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627832,20.18725361366623,56.86274509803921,1610612761,54,49,2022-01-01T01:32:52Z,2660000,-34.0,137.0,1,left,MISS F. VanVleet 14' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,14.15,Missed,,,,,,,,,,,,,,,,,,,
275,PT04M39.00S,2022-01-01T01:26:29.3Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,54,49,2022-01-01T01:26:29Z,2670000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,274.0,2.0,1.0,1.0,,,,,,,,,,,
276,PT04M24.00S,2022-01-01T01:26:43.5Z,2,REGULAR,3pt,Jump Shot,[],202704,95.48291721419186,94.6078431372549,1610612746,54,52,2022-01-01T01:26:49Z,2680000,223.0,-10.0,1,right,R. Jackson 3PT  (6 PTS) (S. Ibaka 2 AST),"[202704, 201586]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,22.32,Made,6.0,S. Ibaka,201586.0,2.0,,,,,,,,,,,,,,,
278,PT04M00.00S,2022-01-01T01:27:07.9Z,2,REGULAR,3pt,Jump Shot,[],1628384,32.40801576872536,30.14705882352941,1610612761,54,52,2022-01-01T01:27:26Z,2700000,99.0,252.0,1,left,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M55.00S,2022-01-01T01:27:12.7Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,54,52,2022-01-01T01:27:12Z,2710000,,,0,,S. Ibaka REBOUND (Off:1 Def:2),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,278.0,3.0,2.0,1.0,,,,,,,,,,,
280,PT03M47.00S,2022-01-01T01:27:21.0Z,2,REGULAR,3pt,Jump Shot,[],202704,94.56307490144546,95.58823529411765,1610612746,54,55,2022-01-01T01:27:29Z,2720000,228.0,-1.0,1,right,R. Jackson 3PT  (9 PTS) (L. Kennard 3 AST),"[202704, 1628379]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,22.79,Made,9.0,L. Kennard,1628379.0,3.0,,,,,,,,,,,,,,,
284,PT03M46.00S,2022-01-01T01:27:29.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,54,55,2022-01-01T01:27:29Z,2740000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M46.00S,2022-01-01T01:29:33.5Z,2,REGULAR,substitution,out,[],203920,,,1610612761,54,55,2022-01-01T01:30:31Z,2750000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M46.00S,2022-01-01T01:29:33.5Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,54,55,2022-01-01T01:30:31Z,2760000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M33.00S,2022-01-01T01:30:41.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,28.597240473061763,13.725490196078432,1610612761,54,55,2022-01-01T01:34:09Z,2770000,181.0,216.0,1,left,MISS F. VanVleet 28' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,28.23,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M30.00S,2022-01-01T01:30:44.0Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,54,55,2022-01-01T01:36:07Z,2780000,,,0,,S. Ibaka REBOUND (Off:1 Def:3),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,287.0,4.0,3.0,1.0,,,,,,,,,,,
289,PT03M27.00S,2022-01-01T01:30:49.7Z,2,REGULAR,turnover,out-of-bounds,[],202694,,,1610612746,54,55,2022-01-01T01:30:55Z,2790000,,,0,,M. Morris Sr. bad pass out-of-bounds TURNOVER (1 TO),[202694],1610612746.0,LAC,bad pass,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1627529.0,,,1.0,,,,,,,
290,PT03M19.00S,2022-01-01T01:31:03.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,6.389618922470433,96.32352941176471,1610612761,54,55,2022-01-01T01:31:23Z,2800000,-232.0,8.0,1,left,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
291,PT03M15.00S,2022-01-01T01:31:07.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,54,55,2022-01-01T01:31:08Z,2810000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,290.0,2.0,2.0,0.0,,,,,,,,,,,
292,PT02M56.00S,2022-01-01T01:31:25.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,93.11760840998686,45.588235294117645,1610612746,54,57,2022-01-01T01:36:59Z,2820000,-22.0,12.0,1,right,T. Mann driving Layup (7 PTS) (R. Jackson 3 AST),"[1629611, 202704]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,2.52,Made,7.0,R. Jackson,202704.0,3.0,,,,,,,,,,,,,,,
294,PT02M43.00S,2022-01-01T01:31:38.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,19.793035479632064,47.30392156862745,1610612761,56,57,2022-01-01T01:37:36Z,2840000,13.0,134.0,1,left,G. Trent Jr. 13' pullup Jump Shot (10 PTS),[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,13.43,Made,10.0,,,,,,,,,,,,,,,,,,
295,PT02M26.00S,2022-01-01T01:31:55.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,70.64717477003943,21.568627450980394,1610612746,56,57,2022-01-01T01:32:00Z,2850000,-142.0,223.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
296,PT02M22.00S,2022-01-01T01:31:59.3Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,56,57,2022-01-01T01:32:00Z,2860000,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,295.0,3.0,1.0,2.0,,,,,,,,,,,
297,PT02M08.00S,2022-01-01T01:32:12.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,12.171484888304862,36.029411764705884,1610612761,56,57,2022-01-01T01:32:16Z,2870000,70.0,62.0,1,left,MISS P. Siakam 9' turnaround Hook,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,9.34,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M06.00S,2022-01-01T01:32:15.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,56,57,2022-01-01T01:32:15Z,2880000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,297.0,3.0,3.0,0.0,,,,,,,,,,,
299,PT01M55.00S,2022-01-01T01:32:29.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629018,,,1610612746,56,57,2022-01-01T01:32:59Z,2890000,,,0,,G. Trent Jr. personal FOUL (1 PF) (Morris Sr. 2 FT),"[1629018, 202694]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Morris Sr.,202694.0,
301,PT01M55.00S,2022-01-01T01:33:05.9Z,2,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,56,58,2022-01-01T01:33:05Z,2910000,,,0,,M. Morris Sr. Free Throw 1 of 2 (12 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
302,PT01M55.00S,2022-01-01T01:33:23.5Z,2,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,56,59,2022-01-01T01:33:23Z,2920000,,,0,,M. Morris Sr. Free Throw 2 of 2 (13 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
303,PT01M36.00S,2022-01-01T01:33:48.1Z,2,REGULAR,2pt,Jump Shot,[],1629018,8.09789750328515,90.68627450980392,1610612761,56,59,2022-01-01T01:33:53Z,2930000,-203.0,24.0,1,left,MISS G. Trent Jr. 20' turnaround Shot,[1629018],1610612761.0,TOR,turnaround,,,Trent Jr.,G. Trent Jr.,,,,,20.48,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M34.00S,2022-01-01T01:33:50.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,56,59,2022-01-01T01:33:53Z,2940000,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,303.0,4.0,4.0,0.0,,,,,,,,,,,
305,PT01M25.00S,2022-01-01T01:33:59.2Z,2,REGULAR,3pt,Jump Shot,[],202694,72.7496714848883,78.92156862745098,1610612746,56,59,2022-01-01T01:39:09Z,2950000,145.0,204.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M21.00S,2022-01-01T01:34:03.2Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,56,59,2022-01-01T01:34:04Z,2960000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,305.0,1.0,1.0,0.0,,,,,,,,,,,
307,PT01M13.00S,2022-01-01T01:34:11.7Z,2,REGULAR,3pt,Jump Shot,[],1628384,33.590670170827856,50.0,1610612761,56,59,2022-01-01T01:34:15Z,2970000,0.0,263.0,1,left,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M11.00S,2022-01-01T01:34:13.7Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,56,59,2022-01-01T01:34:15Z,2980000,,,0,,T. Mann REBOUND (Off:0 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,307.0,5.0,5.0,0.0,,,,,,,,,,,
309,PT01M04.00S,2022-01-01T01:34:25.1Z,2,REGULAR,turnover,3-second-violation,[],201586,,,1610612746,56,59,2022-01-01T01:34:36Z,2990000,,,0,,S. Ibaka 3-second-violation TURNOVER (2 TO),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,202049.0,,,2.0,,,,,,,
310,PT00M44.60S,2022-01-01T01:35:00.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,6.783837056504599,95.09803921568627,1610612761,56,59,2022-01-01T01:35:05Z,3000000,-225.0,11.0,1,left,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
311,PT00M41.40S,2022-01-01T01:35:03.9Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,56,59,2022-01-01T01:35:05Z,3010000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,310.0,2.0,2.0,0.0,,,,,,,,,,,
312,PT00M39.40S,2022-01-01T01:35:06.0Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612746,56,59,2022-01-01T01:35:09Z,3020000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1627832]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,2.0,VanVleet,1627832.0,,,,,
313,PT00M39.40S,2022-01-01T01:35:06.0Z,2,REGULAR,steal,,[],1627832,,,1610612761,56,59,2022-01-01T01:35:07Z,3030000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M33.70S,2022-01-01T01:35:11.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,11.12023653088042,38.23529411764706,1610612761,56,59,2022-01-01T01:35:17Z,3040000,59.0,52.0,1,left,MISS P. Siakam 7' driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,,
315,PT00M31.70S,2022-01-01T01:35:13.7Z,2,REGULAR,rebound,offensive,[],1627832,,,1610612761,56,59,2022-01-01T01:35:13Z,3050000,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,314.0,2.0,1.0,1.0,,,,,,,,,,,
316,PT00M27.50S,2022-01-01T01:35:17.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629018,30.699737187910642,25.0,1610612761,56,59,2022-01-01T01:40:47Z,3060000,125.0,236.0,1,left,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
317,PT00M24.10S,2022-01-01T01:35:21.3Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,56,59,2022-01-01T01:41:53Z,3070000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,316.0,4.0,3.0,1.0,,,,,,,,,,,
318,PT00M04.10S,2022-01-01T01:35:41.1Z,2,REGULAR,3pt,Jump Shot,[],202704,69.85873850197109,23.03921568627451,1610612746,56,62,2022-01-01T01:35:47Z,3080000,-135.0,231.0,1,right,R. Jackson 26' 3PT pullup (12 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.73,Made,12.0,,,,,,,,,,,,,,,,,,
319,PT00M00.20S,2022-01-01T01:35:49.3Z,2,REGULAR,3pt,Jump Shot,[],1627832,34.641918528252305,6.372549019607843,1610612761,56,62,2022-01-01T01:43:03Z,3090000,218.0,273.0,1,left,MISS F. VanVleet 34' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,34.95,Missed,,,,,,,,,,,,,,,,,,,
320,PT00M00.20S,2022-01-01T01:35:49.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,56,62,2022-01-01T01:35:57Z,3100000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,
321,PT00M00.00S,2022-01-01T01:35:54.0Z,2,REGULAR,period,end,[],0,,,1610612761,56,62,2022-01-01T01:35:54Z,3110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-01T01:50:25.0Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,56,62,2022-01-01T01:51:02Z,3120000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-01T01:50:25.0Z,3,REGULAR,substitution,in,['startperiod'],203920,,,1610612761,56,62,2022-01-01T01:51:02Z,3130000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-01T01:51:08.8Z,3,REGULAR,period,start,[],0,,,1610612746,56,62,2022-01-01T01:51:08Z,3140000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M37.00S,2022-01-01T01:51:31.1Z,3,REGULAR,2pt,Jump Shot,[],202694,13.091327201051248,29.65686274509804,1610612746,56,62,2022-01-01T01:51:37Z,3150000,102.0,71.0,1,left,MISS M. Morris Sr. 12' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,12.38,Missed,,,,,,,,,,,,,,,,,,,
326,PT11M33.00S,2022-01-01T01:51:35.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,56,62,2022-01-01T01:51:37Z,3160000,,,0,,P. Siakam REBOUND (Off:0 Def:8),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,325.0,8.0,8.0,0.0,,,,,,,,,,,
327,PT11M29.00S,2022-01-01T01:51:38.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627783,92.32917214191852,57.59803921568627,1610612761,56,62,2022-01-01T01:51:52Z,3170000,38.0,20.0,1,right,MISS P. Siakam Jump Shot,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,4.28,Missed,,,,,,,,,,,,,,,,,,,
328,PT11M25.00S,2022-01-01T01:51:42.2Z,3,REGULAR,rebound,offensive,[],1628384,,,1610612761,56,62,2022-01-01T01:51:52Z,3180000,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,327.0,2.0,1.0,1.0,,,,,,,,,,,
329,PT11M24.00S,2022-01-01T01:51:43.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,87.86136662286465,3.6764705882352944,1610612761,56,62,2022-01-01T01:51:56Z,3190000,-232.0,62.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
330,PT11M20.00S,2022-01-01T01:51:47.3Z,3,REGULAR,rebound,defensive,[],201586,,,1610612746,56,62,2022-01-01T01:51:56Z,3200000,,,0,,S. Ibaka REBOUND (Off:1 Def:4),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,329.0,5.0,4.0,1.0,,,,,,,,,,,
331,PT11M11.00S,2022-01-01T01:51:56.8Z,3,REGULAR,2pt,Jump Shot,[],201586,14.931011826544022,18.627450980392158,1610612746,56,62,2022-01-01T01:52:02Z,3210000,157.0,88.0,1,left,MISS S. Ibaka 17' Jump Shot,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,17.98,Missed,,,,,,,,,,,,,,,,,,,
332,PT11M08.00S,2022-01-01T01:51:59.8Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,56,62,2022-01-01T01:52:02Z,3220000,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,331.0,3.0,2.0,1.0,,,,,,,,,,,
333,PT11M00.00S,2022-01-01T01:52:07.7Z,3,REGULAR,3pt,Jump Shot,[],1627783,91.67214191852825,4.166666666666666,1610612761,56,62,2022-01-01T01:52:13Z,3230000,-229.0,26.0,1,right,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
334,PT10M57.00S,2022-01-01T01:52:10.7Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,56,62,2022-01-01T01:52:13Z,3240000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,333.0,1.0,1.0,0.0,,,,,,,,,,,
335,PT10M50.00S,2022-01-01T01:52:18.3Z,3,REGULAR,3pt,Jump Shot,[],202704,6.521024967148489,2.941176470588235,1610612746,56,62,2022-01-01T01:52:23Z,3250000,235.0,9.0,1,left,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
336,PT10M45.00S,2022-01-01T01:52:23.3Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,56,62,2022-01-01T01:52:23Z,3260000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,335.0,2.0,2.0,0.0,,,,,,,,,,,
337,PT10M38.00S,2022-01-01T01:52:29.8Z,3,REGULAR,2pt,Jump Shot,[],1629018,75.77201051248358,35.049019607843135,1610612761,56,62,2022-01-01T01:52:34Z,3270000,-75.0,175.0,1,right,MISS G. Trent Jr. 19' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,19.05,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M35.00S,2022-01-01T01:52:32.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,56,62,2022-01-01T01:52:34Z,3280000,,,0,,T. Mann REBOUND (Off:0 Def:6),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,337.0,6.0,6.0,0.0,,,,,,,,,,,
339,PT10M28.00S,2022-01-01T01:52:42.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,56,62,2022-01-01T01:52:42Z,3290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M17.00S,2022-01-01T01:53:06.3Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,56,62,2022-01-01T01:53:11Z,3300000,,,0,,R. Jackson bad pass TURNOVER (3 TO),"[202704, 1628384]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,3.0,Anunoby,1628384.0,,,,,
341,PT10M17.00S,2022-01-01T01:53:06.3Z,3,REGULAR,steal,,[],1628384,,,1610612761,56,62,2022-01-01T01:53:09Z,3310000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT10M13.00S,2022-01-01T01:53:11.7Z,3,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612761,56,62,2022-01-01T01:53:32Z,3320000,,,0,,L. Kennard shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1628379, 1628384]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Anunoby,1628384.0,
344,PT10M13.00S,2022-01-01T01:53:37.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628384,,,1610612761,57,62,2022-01-01T01:53:37Z,3340000,,,0,,O. Anunoby Free Throw 1 of 2 (10 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
345,PT10M13.00S,2022-01-01T01:53:51.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628384,,,1610612761,58,62,2022-01-01T01:53:51Z,3350000,,,0,,O. Anunoby Free Throw 2 of 2 (11 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
346,PT09M57.00S,2022-01-01T01:54:13.2Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612746,58,62,2022-01-01T01:54:48Z,3360000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Ibaka 2 FT),"[1627783, 201586]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Ibaka,201586.0,
348,PT09M57.00S,2022-01-01T01:54:49.0Z,3,REGULAR,freethrow,1 of 2,[],201586,,,1610612746,58,63,2022-01-01T01:54:49Z,3380000,,,0,,S. Ibaka Free Throw 1 of 2 (4 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
349,PT09M57.00S,2022-01-01T01:55:07.7Z,3,REGULAR,freethrow,2 of 2,[],201586,,,1610612746,58,64,2022-01-01T01:55:07Z,3390000,,,0,,S. Ibaka Free Throw 2 of 2 (5 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
350,PT09M42.00S,2022-01-01T01:55:25.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203920,88.38699080157687,50.245098039215684,1610612761,60,64,2022-01-01T01:55:29Z,3400000,1.0,57.0,1,right,K. Birch turnaround Hook (6 PTS) (F. VanVleet 5 AST),"[203920, 1627832]",1610612761.0,TOR,turnaround,,,Birch,K. Birch,,,,,5.67,Made,6.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,,,,,
352,PT09M21.00S,2022-01-01T01:55:50.5Z,3,REGULAR,turnover,out-of-bounds,[],1629611,,,1610612746,60,64,2022-01-01T01:55:58Z,3420000,,,0,,T. Mann step out-of-bounds TURNOVER (1 TO),[1629611],1610612746.0,LAC,step,,,Mann,T. Mann,,,,,,,,,,,,,,,202049.0,,,1.0,,,,,,,
353,PT09M11.00S,2022-01-01T01:56:12.4Z,3,REGULAR,turnover,bad pass,[],1627832,,,1610612761,60,64,2022-01-01T01:56:18Z,3430000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 202704]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,1.0,Jackson,202704.0,,,,,
354,PT09M11.00S,2022-01-01T01:56:12.4Z,3,REGULAR,steal,,[],202704,,,1610612746,60,64,2022-01-01T01:56:15Z,3440000,,,0,,R. Jackson STEAL (2 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
