actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
180,PT09M50.00S,2022-04-08T00:10:59.0Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,32,34,2022-04-08T00:11:06Z,1800000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (1 TO),[201935],1610612755.0,PHI,bad pass,,,Harden,J. Harden,,,,,,,,,,,202007.0,1.0,,,,,,,,,,,,
181,PT09M50.00S,2022-04-08T00:11:03.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612761,32,34,2022-04-08T00:11:07Z,1810000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M50.00S,2022-04-08T00:11:03.9Z,2,REGULAR,substitution,in,[],201980,,,1610612761,32,34,2022-04-08T00:11:07Z,1820000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M28.00S,2022-04-08T00:11:32.2Z,2,REGULAR,turnover,lost ball,[],1630173,,,1610612761,32,34,2022-04-08T00:11:36Z,1830000,,,0,,P. Achiuwa lost ball TURNOVER (3 TO),"[1630173, 1630194]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,3.0,,,,,Reed,1630194.0,,,,,,
184,PT09M28.00S,2022-04-08T00:11:32.2Z,2,REGULAR,steal,,[],1630194,,,1610612755,32,34,2022-04-08T00:11:34Z,1840000,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M25.00S,2022-04-08T00:11:35.4Z,2,REGULAR,turnover,lost ball,[],1630194,,,1610612755,32,34,2022-04-08T00:11:40Z,1850000,,,0,,P. Reed lost ball TURNOVER (1 TO),"[1630194, 201152]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,1.0,,,,,Young,201152.0,,,,,,
186,PT09M25.00S,2022-04-08T00:11:35.4Z,2,REGULAR,steal,,[],201152,,,1610612761,32,34,2022-04-08T00:11:37Z,1860000,,,0,,T. Young STEAL (1 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M23.00S,2022-04-08T00:11:39.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,94.03745072273325,3.6764705882352944,1610612761,35,34,2022-04-08T00:11:44Z,1870000,-232.0,4.0,1,right,G. Trent Jr. 3PT  (11 PTS) (T. Young 2 AST),"[1629018, 201152]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.16,Made,,,,,,,11.0,T. Young,201152.0,2.0,,,,,,,,
189,PT09M23.00S,2022-04-08T00:11:46.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,35,34,2022-04-08T00:11:46Z,1890000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M07.00S,2022-04-08T00:14:52.6Z,2,REGULAR,turnover,out-of-bounds,[],201980,,,1610612755,35,34,2022-04-08T00:14:58Z,1900000,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[201980],1610612755.0,PHI,bad pass,,,Green,D. Green,,,,,,,,,,,202007.0,1.0,,,,,,,,,,,,
191,PT08M57.00S,2022-04-08T00:15:06.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,83.26215505913272,22.30392156862745,1610612761,35,34,2022-04-08T00:15:11Z,1910000,-138.0,105.0,1,right,MISS G. Trent Jr. 17' pullup Shot - blocked,"[1629018, 1630178]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,17.37,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0
192,PT08M57.00S,2022-04-08T00:15:06.3Z,2,REGULAR,block,,[],1630178,,,1610612761,35,34,2022-04-08T00:15:09Z,1920000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M53.00S,2022-04-08T00:15:10.3Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,35,34,2022-04-08T00:15:11Z,1930000,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,,
194,PT08M45.00S,2022-04-08T00:15:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,11.383048620236531,52.450980392156865,1610612755,35,34,2022-04-08T00:15:27Z,1940000,-12.0,55.0,1,left,MISS T. Harris driving finger roll Layup,[202699],1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,
195,PT08M40.00S,2022-04-08T00:15:22.5Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,35,34,2022-04-08T00:15:22Z,1950000,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,194.0,3.0,2.0,1.0,,,,,,,,,,,,,,
196,PT08M40.00S,2022-04-08T00:15:22.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,35,36,2022-04-08T00:15:22Z,1960000,0.0,0.0,1,left,P. Reed tip DUNK (2 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,0.0,Made,,,,,,,2.0,,,,,,,,,,,
197,PT08M39.00S,2022-04-08T00:15:25.8Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612761,35,36,2022-04-08T00:15:34Z,1970000,,,0,,P. Reed shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1630194, 1630173]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Achiuwa,1630173.0,,
199,PT08M39.00S,2022-04-08T00:15:54.9Z,2,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,36,36,2022-04-08T00:15:54Z,1990000,,,0,,P. Achiuwa Free Throw 1 of 2 (4 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
200,PT08M39.00S,2022-04-08T00:15:55.7Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,36,36,2022-04-08T00:16:03Z,2000000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M39.00S,2022-04-08T00:15:55.7Z,2,REGULAR,substitution,in,[],1630201,,,1610612761,36,36,2022-04-08T00:16:03Z,2010000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M39.00S,2022-04-08T00:15:54.9Z,2,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,36,36,2022-04-08T00:16:19Z,2020000,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT08M37.00S,2022-04-08T00:15:56.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,36,36,2022-04-08T00:16:19Z,2030000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,
204,PT08M22.00S,2022-04-08T00:16:31.7Z,2,REGULAR,3pt,Jump Shot,[],202699,7.440867279894875,1.715686274509804,1610612755,36,36,2022-04-08T00:16:36Z,2040000,241.0,17.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,
205,PT08M18.00S,2022-04-08T00:16:35.7Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,36,36,2022-04-08T00:16:36Z,2050000,,,0,,T. Young REBOUND (Off:0 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,,
206,PT08M01.00S,2022-04-08T00:16:52.2Z,2,REGULAR,3pt,Jump Shot,[],1630201,91.80354796320631,95.09803921568627,1610612761,39,36,2022-04-08T00:16:58Z,2060000,225.0,25.0,1,right,M. Flynn 3PT  (3 PTS) (S. Barnes 1 AST),"[1630201, 1630567]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,22.68,Made,,,,,,,3.0,S. Barnes,1630567.0,1.0,,,,,,,,
208,PT08M01.00S,2022-04-08T00:16:57.7Z,2,REGULAR,foul,personal,['1freethrow'],201980,,,1610612761,39,36,2022-04-08T00:17:05Z,2080000,,,0,,D. Green shooting personal FOUL (2 PF) (Flynn 1 FT),"[201980, 1630201]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,202007.0,,,,,,,,2.0,0.0,Flynn,1630201.0,,
210,PT08M01.00S,2022-04-08T00:17:23.5Z,2,REGULAR,freethrow,1 of 1,[],1630201,,,1610612761,40,36,2022-04-08T00:17:23Z,2100000,,,0,,M. Flynn Free Throw 1 of 1 (4 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
211,PT07M41.00S,2022-04-08T00:17:49.7Z,2,REGULAR,foul,personal,['2freethrow'],1630201,,,1610612755,40,36,2022-04-08T00:17:56Z,2110000,,,0,,M. Flynn shooting personal FOUL (1 PF) (Harden 2 FT),"[1630201, 201935]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,,,,,,,202007.0,,,,,,,,1.0,0.0,Harden,201935.0,,
213,PT07M41.00S,2022-04-08T00:18:15.6Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,40,37,2022-04-08T00:18:15Z,2130000,,,0,,J. Harden Free Throw 1 of 2 (6 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
214,PT07M41.00S,2022-04-08T00:18:31.3Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,40,38,2022-04-08T00:18:31Z,2140000,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
215,PT07M21.00S,2022-04-08T00:18:53.2Z,2,REGULAR,2pt,Jump Shot,[],1630567,89.30683311432325,30.637254901960787,1610612761,42,38,2022-04-08T00:19:00Z,2150000,-97.0,48.0,1,right,S. Barnes 10' driving floating bank Jump Shot (2 PTS),[1630567],1610612761.0,TOR,driving floating bank,,,Barnes,S. Barnes,,,,,10.8,Made,,,,,,,2.0,,,,,,,,,,,
216,PT06M58.00S,2022-04-08T00:19:15.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,7.046649145860711,51.470588235294116,1610612755,42,40,2022-04-08T00:19:20Z,2160000,-7.0,14.0,1,left,T. Harris driving DUNK (8 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,1.56,Made,,,,,,,8.0,T. Maxey,1630178.0,1.0,,,,,,,,
218,PT06M46.00S,2022-04-08T00:19:27.9Z,2,REGULAR,3pt,Jump Shot,[],1630173,75.77201051248358,11.029411764705882,1610612761,45,40,2022-04-08T00:19:32Z,2180000,-195.0,175.0,1,right,P. Achiuwa 26' 3PT  (7 PTS) (M. Flynn 1 AST),"[1630173, 1630201]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,26.21,Made,,,,,,,7.0,M. Flynn,1630201.0,1.0,,,,,,,,
220,PT06M32.00S,2022-04-08T00:19:41.6Z,2,REGULAR,3pt,Jump Shot,[],1630178,31.61957950065703,63.970588235294116,1610612755,45,43,2022-04-08T00:19:46Z,2200000,-70.0,245.0,1,left,T. Maxey 25' 3PT  (10 PTS) (J. Harden 7 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.45,Made,,,,,,,10.0,J. Harden,201935.0,7.0,,,,,,,,
222,PT06M05.00S,2022-04-08T00:20:08.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,90.3580814717477,59.068627450980394,1610612761,45,43,2022-04-08T00:20:14Z,2220000,45.0,38.0,1,right,MISS M. Flynn pullup Shot,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,
223,PT06M03.00S,2022-04-08T00:20:10.9Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,45,43,2022-04-08T00:20:14Z,2230000,,,0,,P. Reed REBOUND (Off:1 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,222.0,4.0,3.0,1.0,,,,,,,,,,,,,,
224,PT05M56.00S,2022-04-08T00:20:17.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,9.937582128777924,54.65686274509803,1610612755,45,43,2022-04-08T00:20:25Z,2240000,-23.0,41.0,1,left,MISS T. Maxey running Layup,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,4.71,Missed,,,,,,,,,,,,,,,,,,
225,PT05M56.00S,2022-04-08T00:20:21.9Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,45,43,2022-04-08T00:20:21Z,2250000,,,0,,P. Reed REBOUND (Off:2 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,224.0,5.0,3.0,2.0,,,,,,,,,,,,,,
226,PT05M56.00S,2022-04-08T00:20:21.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,45,45,2022-04-08T00:20:21Z,2260000,0.0,0.0,1,left,P. Reed putback Layup (4 PTS),[1630194],1610612755.0,PHI,putback,,,Reed,P. Reed,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,
227,PT05M56.00S,2022-04-08T00:20:24.4Z,2,REGULAR,foul,personal,['1freethrow'],201152,,,1610612755,45,45,2022-04-08T00:20:37Z,2270000,,,0,,T. Young shooting personal FOUL (2 PF) (Reed 1 FT),"[201152, 1630194]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,,,,,,,202058.0,,,,,,,,2.0,0.0,Reed,1630194.0,,
229,PT05M56.00S,2022-04-08T00:20:43.5Z,2,REGULAR,substitution,out,[],1628449,,,1610612755,45,45,2022-04-08T00:20:49Z,2290000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M56.00S,2022-04-08T00:20:43.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612755,45,45,2022-04-08T00:20:49Z,2300000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M56.00S,2022-04-08T00:21:05.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630194,,,1610612755,45,46,2022-04-08T00:21:05Z,2310000,,,0,,P. Reed Free Throw 1 of 1 (5 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
232,PT05M38.00S,2022-04-08T00:21:23.9Z,2,REGULAR,2pt,Jump Shot,[],201152,94.03745072273325,67.40196078431373,1610612761,47,46,2022-04-08T00:21:30Z,2320000,87.0,4.0,1,right,T. Young 8' driving floating Jump Shot (5 PTS) (P. Siakam 3 AST),"[201152, 1627783]",1610612761.0,TOR,driving floating,,,Young,T. Young,,,,,8.71,Made,,,,,,,5.0,P. Siakam,1627783.0,3.0,,,,,,,,
234,PT05M20.00S,2022-04-08T00:21:43.3Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612755,47,46,2022-04-08T00:21:47Z,2340000,,,0,,T. Harris bad pass TURNOVER (2 TO),"[202699, 201152]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,2.0,,,,,Young,201152.0,,,,,,
235,PT05M20.00S,2022-04-08T00:21:43.3Z,2,REGULAR,steal,,[],201152,,,1610612761,47,46,2022-04-08T00:21:45Z,2350000,,,0,,T. Young STEAL (2 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M18.00S,2022-04-08T00:21:47.7Z,2,REGULAR,foul,personal,[],1630194,,,1610612761,47,46,2022-04-08T00:21:56Z,2360000,,,0,,P. Reed personal FOUL (2 PF),"[1630194, 1630201]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,202901.0,,,,,,,,2.0,0.0,Flynn,1630201.0,,
238,PT05M18.00S,2022-04-08T00:21:55.0Z,2,REGULAR,substitution,out,[],1630194,,,1610612761,47,46,2022-04-08T00:21:59Z,2380000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M18.00S,2022-04-08T00:21:55.0Z,2,REGULAR,substitution,in,[],203954,,,1610612761,47,46,2022-04-08T00:21:59Z,2390000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M57.00S,2022-04-08T00:22:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201152,93.38042049934296,54.166666666666664,1610612761,47,46,2022-04-08T00:22:29Z,2400000,21.0,10.0,1,right,MISS T. Young Layup,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,2.3,Missed,,,,,,,,,,,,,,,,,,
241,PT04M56.00S,2022-04-08T00:22:27.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,47,46,2022-04-08T00:22:29Z,2410000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,240.0,4.0,4.0,0.0,,,,,,,,,,,,,,
242,PT04M56.00S,2022-04-08T00:22:31.0Z,2,REGULAR,foul,personal,[],201152,,,1610612755,47,46,2022-04-08T00:22:44Z,2420000,,,0,,T. Young loose ball personal FOUL (3 PF),"[201152, 203954]",1610612761.0,TOR,loose ball,,,Young,T. Young,,,,,,,,,,,202058.0,,,,,,,,3.0,0.0,Embiid,203954.0,,
244,PT04M56.00S,2022-04-08T00:22:40.1Z,2,REGULAR,foul,technical,['1freethrow'],201152,,,1610612755,47,46,2022-04-08T00:22:50Z,2440000,,,0,,T. Young technical FOUL (1 Tech),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,202058.0,,,,,,,,3.0,1.0,,,,
245,PT04M56.00S,2022-04-08T00:23:00.3Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,47,47,2022-04-08T00:23:00Z,2450000,,,0,,J. Harden technical Free Throw 1 of 1 (8 PTS),[201935],1610612755.0,PHI,technical,,,Harden,J. Harden,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
246,PT04M56.00S,2022-04-08T00:23:03.5Z,2,REGULAR,substitution,out,[],201935,,,1610612755,47,47,2022-04-08T00:23:08Z,2460000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M56.00S,2022-04-08T00:23:03.5Z,2,REGULAR,substitution,in,[],1629003,,,1610612755,47,47,2022-04-08T00:23:08Z,2470000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M36.00S,2022-04-08T00:23:37.6Z,2,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,47,47,2022-04-08T00:23:43Z,2480000,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (2 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,,,,,,,202007.0,2.0,,,,,,,,,,,,
249,PT04M32.00S,2022-04-08T00:23:48.7Z,2,REGULAR,foul,personal,[],202699,,,1610612761,47,47,2022-04-08T00:23:56Z,2490000,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1627783]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,202007.0,,,,,,,,1.0,0.0,Siakam,1627783.0,,
251,PT04M32.00S,2022-04-08T00:23:56.2Z,2,REGULAR,substitution,out,[],201152,,,1610612761,47,47,2022-04-08T00:24:09Z,2510000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M32.00S,2022-04-08T00:23:56.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,47,47,2022-04-08T00:24:09Z,2520000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M17.00S,2022-04-08T00:24:25.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,74.85216819973719,44.85294117647059,1610612761,49,47,2022-04-08T00:24:30Z,2530000,-26.0,184.0,1,right,P. Siakam 18' step back Jump Shot (13 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,18.57,Made,,,,,,,13.0,,,,,,,,,,,
254,PT03M57.00S,2022-04-08T00:24:44.6Z,2,REGULAR,3pt,Jump Shot,[],1629003,7.178055190538765,95.09803921568627,1610612755,49,50,2022-04-08T00:24:48Z,2540000,-225.0,15.0,1,left,S. Milton 3PT  (3 PTS) (J. Embiid 1 AST),"[1629003, 203954]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,22.6,Made,,,,,,,3.0,J. Embiid,203954.0,1.0,,,,,,,,
256,PT03M40.00S,2022-04-08T00:25:07.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612761,49,50,2022-04-08T00:25:16Z,2560000,,,0,,S. Milton personal FOUL (1 PF) (Siakam 2 FT),"[1629003, 1627783]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,202058.0,,,,,,,,1.0,0.0,Siakam,1627783.0,,
258,PT03M40.00S,2022-04-08T00:25:32.1Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,50,50,2022-04-08T00:26:07Z,2580000,,,0,,P. Siakam Free Throw 1 of 2 (14 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
259,PT03M40.00S,2022-04-08T00:25:32.1Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,50,50,2022-04-08T00:26:07Z,2590000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,
260,PT03M38.00S,2022-04-08T00:25:34.1Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,50,50,2022-04-08T00:26:07Z,2600000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
261,PT03M30.00S,2022-04-08T00:26:13.4Z,2,REGULAR,3pt,Jump Shot,[],201980,6.1268068331143235,2.696078431372549,1610612755,50,53,2022-04-08T00:26:17Z,2610000,237.0,5.0,1,left,D. Green 3PT  (6 PTS) (T. Maxey 2 AST),"[201980, 1630178]",1610612755.0,PHI,,,,Green,D. Green,,,,,23.66,Made,,,,,,,6.0,T. Maxey,1630178.0,2.0,,,,,,,,
263,PT03M13.00S,2022-04-08T00:26:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630173,74.72076215505913,12.5,1610612761,53,53,2022-04-08T00:26:34Z,2630000,-188.0,185.0,1,right,P. Achiuwa 26' 3PT  (10 PTS) (P. Siakam 4 AST),"[1630173, 1627783]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,26.35,Made,,,,,,,10.0,P. Siakam,1627783.0,4.0,,,,,,,,
265,PT02M53.00S,2022-04-08T00:26:50.2Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,53,53,2022-04-08T00:26:55Z,2650000,,,0,,J. Embiid lost ball TURNOVER (3 TO),"[203954, 1627783]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,3.0,,,,,Siakam,1627783.0,,,,,,
266,PT02M53.00S,2022-04-08T00:26:50.2Z,2,REGULAR,steal,,[],1627783,,,1610612761,53,53,2022-04-08T00:26:52Z,2660000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M49.00S,2022-04-08T00:26:54.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,94.1688567674113,50.245098039215684,1610612761,55,53,2022-04-08T00:27:04Z,2670000,1.0,2.0,1,right,P. Achiuwa running DUNK (12 PTS) (P. Siakam 5 AST),"[1630173, 1627783]",1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,0.26,Made,,,,,,,12.0,P. Siakam,1627783.0,5.0,,,,,,,,
269,PT02M30.00S,2022-04-08T00:27:12.2Z,2,REGULAR,3pt,Jump Shot,[],201980,7.966491458607096,2.696078431372549,1610612755,55,53,2022-04-08T00:27:19Z,2690000,237.0,22.0,1,left,MISS D. Green step back 3PT,[201980],1610612755.0,PHI,step back,,,Green,D. Green,,,,,23.76,Missed,,,,,,,,,,,,,,,,,,
270,PT02M28.00S,2022-04-08T00:27:14.2Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,55,53,2022-04-08T00:27:19Z,2700000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,,
271,PT02M19.00S,2022-04-08T00:27:24.0Z,2,REGULAR,2pt,Jump Shot,[],1629018,73.27529566360053,36.76470588235294,1610612761,55,53,2022-04-08T00:27:28Z,2710000,-66.0,199.0,1,right,MISS G. Trent Jr. 20' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,20.94,Missed,,,,,,,,,,,,,,,,,,
272,PT02M16.00S,2022-04-08T00:27:27.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,55,53,2022-04-08T00:27:28Z,2720000,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,271.0,5.0,5.0,0.0,,,,,,,,,,,,,,
