actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
440,PT04M58.00S,2022-01-08T02:07:36.7Z,3,REGULAR,block,,[],1628962,,,1610612761,70,81,2022-01-08T02:07:39Z,4380000,,,0,,U. Azubuike BLOCK (1 BLK),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M55.00S,2022-01-08T02:07:39.7Z,3,REGULAR,rebound,defensive,[],1630190,,,1610612762,70,81,2022-01-08T02:07:41Z,4390000,,,0,,E. Hughes REBOUND (Off:0 Def:7),[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,439.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
442,PT04M43.00S,2022-01-08T02:07:52.6Z,3,REGULAR,3pt,Jump Shot,[],1630190,23.73521681997372,12.009803921568627,1610612762,70,84,2022-01-08T02:07:58Z,4400000,190.0,171.0,1,left,E. Hughes 25' 3PT  (18 PTS) (T. Forrest 5 AST),"[1630190, 1630235]",1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,25.54,Made,,,,,,,,,,,18.0,T. Forrest,1630235.0,5.0,,,,,
445,PT04M26.00S,2022-01-08T02:08:31.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,70,84,2022-01-08T02:08:31Z,4430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M22.00S,2022-01-08T02:08:39.3Z,3,REGULAR,2pt,Jump Shot,[],1627832,78.79434954007884,29.166666666666668,1610612761,72,84,2022-01-08T02:08:50Z,4440000,-104.0,147.0,1,right,F. VanVleet 18' pullup Jump Shot (15 PTS) (G. Trent Jr. 1 AST),"[1627832, 1629018]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,18.0,Made,,,,,,,,,,,15.0,G. Trent Jr.,1629018.0,1.0,,,,,
448,PT04M10.00S,2022-01-08T02:08:51.2Z,3,REGULAR,3pt,Jump Shot,[],1630190,31.09395532194481,70.83333333333334,1610612762,72,84,2022-01-08T02:08:56Z,4460000,-104.0,240.0,1,left,MISS E. Hughes 26' 3PT,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
449,PT04M08.00S,2022-01-08T02:08:53.2Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,72,84,2022-01-08T02:08:56Z,4470000,,,0,,F. VanVleet REBOUND (Off:1 Def:6),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,448.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
450,PT04M03.00S,2022-01-08T02:08:59.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,69.33311432325887,64.2156862745098,1610612761,75,84,2022-01-08T02:09:05Z,4480000,71.0,236.0,1,right,F. VanVleet 24' 3PT step back (18 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,24.63,Made,,,,,,,,,,,18.0,,,,,,,,
451,PT03M49.00S,2022-01-08T02:09:12.1Z,3,REGULAR,3pt,Jump Shot,[],1627863,6.783837056504599,3.9215686274509802,1610612762,75,84,2022-01-08T02:09:17Z,4490000,230.0,11.0,1,left,MISS D. House Jr. 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
452,PT03M46.00S,2022-01-08T02:09:15.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,75,84,2022-01-08T02:09:17Z,4500000,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,451.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
453,PT03M43.00S,2022-01-08T02:09:20.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630190,,,1610612761,75,84,2022-01-08T02:09:28Z,4510000,,,0,,E. Hughes shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1630190, 1627832]",1610612762.0,UTA,shooting,,,Hughes,E. Hughes,,,,,,,,,,,,,,1628485.0,,,,,,,1.0,0.0,VanVleet,1627832.0,
455,PT03M43.00S,2022-01-08T02:09:47.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627832,,,1610612761,76,84,2022-01-08T02:09:47Z,4530000,,,0,,F. VanVleet Free Throw 1 of 2 (19 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,,19.0,,,,,,,,
456,PT03M43.00S,2022-01-08T02:10:09.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627832,,,1610612761,77,84,2022-01-08T02:10:09Z,4540000,,,0,,F. VanVleet Free Throw 2 of 2 (20 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,,20.0,,,,,,,,
457,PT03M20.00S,2022-01-08T02:10:35.1Z,3,REGULAR,foul,personal,[],1627783,,,1610612762,77,84,2022-01-08T02:10:51Z,4550000,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1630190]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,203591.0,,,,,,,2.0,0.0,Hughes,1630190.0,
459,PT03M20.00S,2022-01-08T02:10:50.4Z,3,REGULAR,substitution,out,[],1628962,,,1610612762,77,84,2022-01-08T02:11:06Z,4570000,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M20.00S,2022-01-08T02:10:50.4Z,3,REGULAR,substitution,in,[],202355,,,1610612762,77,84,2022-01-08T02:11:06Z,4580000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M20.00S,2022-01-08T02:10:50.4Z,3,REGULAR,substitution,out,[],1629018,,,1610612762,77,84,2022-01-08T02:11:14Z,4590000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M20.00S,2022-01-08T02:10:50.4Z,3,REGULAR,substitution,in,[],1628449,,,1610612762,77,84,2022-01-08T02:11:14Z,4600000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M09.00S,2022-01-08T02:11:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630238,16.507884362680684,45.588235294117645,1610612762,77,84,2022-01-08T02:11:39Z,4610000,22.0,103.0,1,left,MISS M. Fitts 10' driving finger roll Layup,[1630238],1610612762.0,UTA,driving finger roll,,,Fitts,M. Fitts,,,,,10.51,Missed,,,,,,,,,,,,,,,,,,,
464,PT03M07.00S,2022-01-08T02:11:35.5Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,77,84,2022-01-08T02:11:39Z,4620000,,,0,,K. Birch REBOUND (Off:0 Def:4),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,463.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
465,PT03M02.00S,2022-01-08T02:11:40.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,70.12155059132719,28.431372549019606,1610612761,80,84,2022-01-08T02:11:46Z,4630000,-108.0,228.0,1,right,F. VanVleet 25' 3PT running pullup (23 PTS),[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,25.26,Made,,,,,,,,,,,23.0,,,,,,,,
487,PT02M40.00S,2022-01-08T02:11:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,6.225361366622863,53.92156862745098,1610612762,80,84,2022-01-08T02:15:06Z,4635000,-20.0,6.0,1,left,MISS T. Forrest driving Layup - blocked,"[1630235, 1627832]",1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,2.05,Missed,,,,,,,,,VanVleet,1627832.0,,,,,,,,,
488,PT02M40.00S,2022-01-08T02:11:50.8Z,3,REGULAR,block,,[],1627832,,,1610612762,80,84,2022-01-08T02:15:06Z,4637500,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M40.00S,2022-01-08T02:11:50.8Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,80,84,2022-01-08T02:15:06Z,4638750,,,0,,F. VanVleet REBOUND (Off:1 Def:7),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,487.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
468,PT02M38.00S,2022-01-08T02:12:07.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,94.30026281208936,54.90196078431373,1610612761,82,84,2022-01-08T02:15:25Z,4660000,25.0,1.0,1,right,F. VanVleet running Layup (25 PTS),[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,2.45,Made,,,,,,,,,,,25.0,,,,,,,,
469,PT02M38.00S,2022-01-08T02:12:10.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630190,,,1610612761,82,84,2022-01-08T02:12:19Z,4670000,,,0,,E. Hughes shooting personal FOUL (2 PF) (VanVleet 1 FT),"[1630190, 1627832]",1610612762.0,UTA,shooting,,,Hughes,E. Hughes,,,,,,,,,,,,,,203591.0,,,,,,,2.0,0.0,VanVleet,1627832.0,
471,PT02M38.00S,2022-01-08T02:12:44.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1627832,,,1610612761,83,84,2022-01-08T02:15:25Z,4690000,,,0,,F. VanVleet Free Throw 1 of 1 (26 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,,26.0,,,,,,,,
472,PT02M25.00S,2022-01-08T02:13:06.6Z,3,REGULAR,turnover,lost ball,[],202355,,,1610612762,83,84,2022-01-08T02:13:11Z,4700000,,,0,,H. Whiteside lost ball TURNOVER (1 TO),"[202355, 1627832]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,
473,PT02M25.00S,2022-01-08T02:13:06.6Z,3,REGULAR,steal,,[],1627832,,,1610612761,83,84,2022-01-08T02:13:08Z,4710000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M16.00S,2022-01-08T02:13:15.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,73.80091984231275,40.931372549019606,1610612761,85,84,2022-01-08T02:13:24Z,4720000,-45.0,194.0,1,right,F. VanVleet 19' pullup Jump Shot (28 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,19.9,Made,,,,,,,,,,,28.0,,,,,,,,
475,PT01M55.00S,2022-01-08T02:13:36.2Z,3,REGULAR,3pt,Jump Shot,[],1630190,8.360709592641262,94.36274509803921,1610612762,85,84,2022-01-08T02:13:48Z,4730000,-222.0,26.0,1,left,MISS E. Hughes 3PT,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,,
476,PT01M53.00S,2022-01-08T02:13:38.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,85,84,2022-01-08T02:13:48Z,4740000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,,
477,PT01M53.00S,2022-01-08T02:13:43.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,85,84,2022-01-08T02:13:43Z,4750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M53.00S,2022-01-08T02:13:46.7Z,3,REGULAR,substitution,out,[],1627783,,,1610612762,85,84,2022-01-08T02:14:00Z,4760000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M53.00S,2022-01-08T02:13:46.7Z,3,REGULAR,substitution,out,[],1630238,,,1610612762,85,84,2022-01-08T02:14:00Z,4770000,,,0,,SUB out: M. Fitts,[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M53.00S,2022-01-08T02:13:46.7Z,3,REGULAR,substitution,in,[],1630567,,,1610612762,85,84,2022-01-08T02:14:00Z,4780000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M53.00S,2022-01-08T02:13:46.7Z,3,REGULAR,substitution,in,[],1629672,,,1610612762,85,84,2022-01-08T02:14:00Z,4790000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M44.00S,2022-01-08T02:14:21.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627863,6.1268068331143235,95.34313725490196,1610612762,85,87,2022-01-08T02:14:27Z,4800000,-227.0,5.0,1,left,D. House Jr. 3PT  (11 PTS) (T. Forrest 6 AST),"[1627863, 1630235]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,22.68,Made,,,,,,,,,,,11.0,T. Forrest,1630235.0,6.0,,,,,
484,PT01M32.00S,2022-01-08T02:14:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,94.56307490144546,47.549019607843135,1610612761,87,87,2022-01-08T02:14:37Z,4820000,-12.0,-1.0,1,right,F. VanVleet driving finger roll Layup (30 PTS),[1627832],1610612761.0,TOR,driving finger roll,,,VanVleet,F. VanVleet,,,,,1.24,Made,,,,,,,,,,,30.0,,,,,,,,
485,PT01M11.00S,2022-01-08T02:14:55.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629672,6.783837056504599,49.01960784313725,1610612762,87,89,2022-01-08T02:14:59Z,4830000,5.0,11.0,1,left,E. Paschall cutting DUNK (27 PTS) (T. Forrest 7 AST),"[1629672, 1630235]",1610612762.0,UTA,cutting,,,Paschall,E. Paschall,,,,,1.23,Made,,,,,,,,,,,27.0,T. Forrest,1630235.0,7.0,,,,,
490,PT00M50.40S,2022-01-08T02:15:17.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202355,,,1610612761,87,89,2022-01-08T02:15:24Z,4850000,,,0,,H. Whiteside shooting personal FOUL (4 PF) (Boucher 2 FT),"[202355, 1628449]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,2002.0,,,,,,,4.0,0.0,Boucher,1628449.0,
492,PT00M50.40S,2022-01-08T02:15:41.0Z,3,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,88,89,2022-01-08T02:15:41Z,4870000,,,0,,C. Boucher Free Throw 1 of 2 (8 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
493,PT00M50.40S,2022-01-08T02:15:51.3Z,3,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,89,89,2022-01-08T02:15:51Z,4880000,,,0,,C. Boucher Free Throw 2 of 2 (9 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
494,PT00M37.00S,2022-01-08T02:16:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,16.245072273324574,51.71568627450981,1610612762,89,89,2022-01-08T02:16:12Z,4890000,-9.0,100.0,1,left,MISS E. Paschall 10' driving Layup - blocked,"[1629672, 1630567]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,10.06,Missed,,,,,,,,,Barnes,1630567.0,,,,,,,,,
495,PT00M37.00S,2022-01-08T02:16:06.4Z,3,REGULAR,block,,[],1630567,,,1610612762,89,89,2022-01-08T02:16:10Z,4900000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M32.40S,2022-01-08T02:16:11.0Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,89,89,2022-01-08T02:16:12Z,4910000,,,0,,F. VanVleet REBOUND (Off:1 Def:8),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,494.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
497,PT00M32.10S,2022-01-08T02:16:12.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628449,93.64323258869908,53.92156862745098,1610612761,91,89,2022-01-08T02:16:20Z,4920000,20.0,7.0,1,right,C. Boucher running Layup (11 PTS) (F. VanVleet 8 AST),"[1628449, 1627832]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,2.09,Made,,,,,,,,,,,11.0,F. VanVleet,1627832.0,8.0,,,,,
499,PT00M11.90S,2022-01-08T02:16:36.1Z,3,REGULAR,3pt,Jump Shot,[],1630190,28.991458607095925,25.0,1610612762,91,92,2022-01-08T02:16:47Z,4940000,125.0,220.0,1,left,E. Hughes 25' 3PT pullup (21 PTS) (E. Paschall 2 AST),"[1630190, 1629672]",1610612762.0,UTA,pullup,,,Hughes,E. Hughes,,,,,25.3,Made,,,,,,,,,,,21.0,E. Paschall,1629672.0,2.0,,,,,
501,PT00M05.40S,2022-01-08T02:16:47.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,66.3107752956636,62.00980392156863,1610612761,94,92,2022-01-08T02:16:53Z,4960000,60.0,264.0,1,right,F. VanVleet 27' 3PT pullup (33 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.09,Made,,,,,,,,,,,33.0,,,,,,,,
502,PT00M00.30S,2022-01-08T02:16:56.8Z,3,REGULAR,turnover,bad pass,[],1630190,,,1610612762,94,92,2022-01-08T02:17:09Z,4970000,,,0,,E. Hughes bad pass TURNOVER (2 TO),"[1630190, 1627832]",1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,2.0,VanVleet,1627832.0,,,,,,,,,,,,
503,PT00M00.30S,2022-01-08T02:16:56.8Z,3,REGULAR,steal,,[],1627832,,,1610612761,94,92,2022-01-08T02:17:01Z,4980000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M00.00S,2022-01-08T02:17:04.3Z,3,REGULAR,period,end,[],0,,,1610612761,94,92,2022-01-08T02:17:04Z,4990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-01-08T02:17:49.8Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612761,94,92,2022-01-08T02:19:39Z,5000000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-01-08T02:17:49.8Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,94,92,2022-01-08T02:19:39Z,5010000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-01-08T02:17:49.8Z,4,REGULAR,substitution,out,['startperiod'],203920,,,1610612761,94,92,2022-01-08T02:19:39Z,5020000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-01-08T02:17:49.8Z,4,REGULAR,substitution,out,['startperiod'],1630235,,,1610612761,94,92,2022-01-08T02:19:39Z,5030000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-01-08T02:17:49.8Z,4,REGULAR,substitution,in,['startperiod'],1629018,,,1610612761,94,92,2022-01-08T02:19:39Z,5040000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-01-08T02:17:49.8Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,94,92,2022-01-08T02:19:39Z,5050000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-01-08T02:17:49.8Z,4,REGULAR,substitution,in,['startperiod'],1630173,,,1610612761,94,92,2022-01-08T02:19:39Z,5060000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-01-08T02:17:49.8Z,4,REGULAR,substitution,in,['startperiod'],1630215,,,1610612761,94,92,2022-01-08T02:19:39Z,5070000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-01-08T02:19:40.9Z,4,REGULAR,period,start,[],0,,,1610612762,94,92,2022-01-08T02:19:40Z,5080000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M40.00S,2022-01-08T02:20:00.0Z,4,REGULAR,turnover,bad pass,[],1630215,,,1610612762,94,92,2022-01-08T02:20:05Z,5090000,,,0,,J. Butler bad pass TURNOVER (6 TO),"[1630215, 1630567]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,6.0,Barnes,1630567.0,,,,,,,,,,,,
515,PT11M40.00S,2022-01-08T02:20:00.0Z,4,REGULAR,steal,,[],1630567,,,1610612761,94,92,2022-01-08T02:20:02Z,5100000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M36.00S,2022-01-08T02:20:06.3Z,4,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628449,94.69448094612353,52.69607843137255,1610612761,96,92,2022-01-08T02:20:15Z,5110000,13.0,-3.0,1,right,C. Boucher Hook (13 PTS) (S. Barnes 5 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,1.37,Made,,,,,,,,,,,13.0,S. Barnes,1630567.0,5.0,,,,,
518,PT11M36.00S,2022-01-08T02:20:09.8Z,4,REGULAR,foul,personal,['1freethrow'],1627863,,,1610612761,96,92,2022-01-08T02:20:22Z,5130000,,,0,,D. House Jr. shooting personal FOUL (2 PF) (Boucher 1 FT),"[1627863, 1628449]",1610612762.0,UTA,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,203591.0,,,,,,,2.0,0.0,Boucher,1628449.0,
520,PT11M36.00S,2022-01-08T02:20:28.2Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628449,,,1610612761,96,92,2022-01-08T02:20:28Z,5150000,,,0,,MISS C. Boucher Free Throw 1 of 1,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Missed,,,,,,,,,,,,,,,,,,,
521,PT11M33.00S,2022-01-08T02:20:29.4Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,96,92,2022-01-08T02:20:29Z,5160000,,,0,,H. Whiteside REBOUND (Off:1 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,520.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
522,PT11M28.00S,2022-01-08T02:20:34.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,13.222733245729303,47.794117647058826,1610612762,96,92,2022-01-08T02:20:45Z,5170000,11.0,72.0,1,left,MISS J. Butler 7' driving floating Shot - blocked,"[1630215, 1629018]",1610612762.0,UTA,driving floating,,,Butler,J. Butler,,,,,7.26,Missed,,,,,,,,,Trent Jr.,1629018.0,,,,,,,,,
523,PT11M28.00S,2022-01-08T02:20:34.5Z,4,REGULAR,block,,[],1629018,,,1610612762,96,92,2022-01-08T02:20:37Z,5180000,,,0,,G. Trent Jr. BLOCK (2 BLK),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M22.00S,2022-01-08T02:20:40.5Z,4,REGULAR,rebound,offensive,[],1630215,,,1610612762,96,92,2022-01-08T02:22:33Z,5190000,,,0,,J. Butler REBOUND (Off:1 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,522.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
525,PT11M21.00S,2022-01-08T02:20:41.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630215,9.149145860709593,49.01960784313725,1610612762,96,94,2022-01-08T02:22:40Z,5200000,5.0,34.0,1,left,J. Butler tip Layup (14 PTS),[1630215],1610612762.0,UTA,tip,,,Butler,J. Butler,,,,,3.39,Made,,,,,,,,,,,14.0,,,,,,,,
526,PT10M59.00S,2022-01-08T02:21:03.6Z,4,REGULAR,3pt,Jump Shot,[],1630567,92.85479632063075,6.127450980392156,1610612761,96,94,2022-01-08T02:21:08Z,5210000,-219.0,15.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,21.99,Missed,,,,,,,,,,,,,,,,,,,
527,PT10M56.00S,2022-01-08T02:21:06.6Z,4,REGULAR,rebound,defensive,[],1630190,,,1610612762,96,94,2022-01-08T02:23:08Z,5220000,,,0,,E. Hughes REBOUND (Off:0 Def:8),[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,526.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
528,PT10M52.00S,2022-01-08T02:21:10.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630215,30.831143232588698,72.05882352941177,1610612762,96,94,2022-01-08T02:23:57Z,5230000,-110.0,237.0,1,left,MISS J. Butler 26' pullup 3PT,[1630215],1610612762.0,UTA,pullup,,,Butler,J. Butler,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
529,PT10M50.00S,2022-01-08T02:21:12.4Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,96,94,2022-01-08T02:21:16Z,5240000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,528.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
