actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
266,PT05M26.00S,2021-11-28T23:57:45.5Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,41,44,2021-11-28T23:57:45Z,2630000,,,0,,J. Brown Free Throw 2 of 2 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
267,PT05M06.00S,2021-11-28T23:58:06.0Z,2,REGULAR,3pt,Jump Shot,[],1627783,27.808804204993432,83.82352941176471,1610612761,41,44,2021-11-28T23:58:10Z,2640000,-169.0,209.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,Missed,,26.88,,,,,,,,,,,,,
268,PT05M04.00S,2021-11-28T23:58:08.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,41,44,2021-11-28T23:58:10Z,2650000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,,
269,PT04M58.00S,2021-11-28T23:58:15.0Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,41,44,2021-11-28T23:58:21Z,2660000,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1627832]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,2.0,VanVleet,1627832.0,,,
270,PT04M58.00S,2021-11-28T23:58:15.0Z,2,REGULAR,steal,,[],1627832,,,1610612761,41,44,2021-11-28T23:58:16Z,2670000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M55.00S,2021-11-28T23:58:20.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1627832,7.5722733245729295,44.85294117647059,1610612761,43,44,2021-11-28T23:58:47Z,2680000,26.0,19.0,1,left,F. VanVleet running finger roll Layup (13 PTS),[1627832],1610612761.0,TOR,running finger roll,,,VanVleet,F. VanVleet,,,,,,,,,,Made,13.0,3.18,,,,,,,,,,,,,
272,PT04M55.00S,2021-11-28T23:58:28.1Z,2,REGULAR,violation,defensive goaltending,[],1627759,,,1610612761,43,44,2021-11-28T23:58:47Z,2690000,,,0,,J. Brown defensive goaltending VIOLATION,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
273,PT04M42.00S,2021-11-28T23:58:48.9Z,2,REGULAR,3pt,Jump Shot,[],1629684,86.41590013140605,4.166666666666666,1610612738,43,44,2021-11-28T23:58:55Z,2700000,-229.0,75.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Missed,,24.12,,,,,,,,,,,,,
274,PT04M40.00S,2021-11-28T23:58:50.9Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,43,44,2021-11-28T23:58:55Z,2710000,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,
275,PT04M38.00S,2021-11-28T23:58:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,93.11760840998686,50.73529411764706,1610612738,43,46,2021-11-28T23:58:59Z,2720000,4.0,12.0,1,right,J. Brown putback Layup (11 PTS),[1627759],1610612738.0,BOS,putback,,,Brown,J. Brown,,,,,,,,,,Made,11.0,1.27,,,,,,,,,,,,,
276,PT04M20.00S,2021-11-28T23:59:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.783837056504599,52.20588235294118,1610612761,45,46,2021-11-28T23:59:19Z,2730000,-11.0,11.0,1,left,P. Siakam cutting Layup (12 PTS) (S. Barnes 2 AST),"[1627783, 1630567]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,,,,,,Made,12.0,1.58,,,,,S. Barnes,1630567.0,2.0,,,,,,
278,PT04M12.00S,2021-11-28T23:59:18.8Z,2,REGULAR,3pt,Jump Shot,[],203935,69.59592641261499,69.6078431372549,1610612738,45,46,2021-11-28T23:59:24Z,2750000,98.0,233.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,25.3,,,,,,,,,,,,,
279,PT04M09.00S,2021-11-28T23:59:22.1Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,45,46,2021-11-28T23:59:22Z,2760000,,,0,,A. Horford REBOUND (Off:3 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,278.0,6.0,3.0,3.0,,,,,,,,,
280,PT04M08.00S,2021-11-28T23:59:23.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,69.87516425755584,18.895526960784316,1610612738,45,46,2021-11-28T23:59:32Z,2770000,-156.0,231.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,27.82,,,,,,,,,,,,,
281,PT04M06.00S,2021-11-28T23:59:25.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,45,46,2021-11-28T23:59:32Z,2780000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,
282,PT04M06.00S,2021-11-28T23:59:31.6Z,2,REGULAR,foul,personal,[],201143,,,1610612761,45,46,2021-11-28T23:59:41Z,2790000,,,0,,A. Horford loose ball personal FOUL (1 PF),"[201143, 1630567]",1610612738.0,BOS,loose ball,,,Horford,A. Horford,,,,,1162.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,,
284,PT04M06.00S,2021-11-28T23:59:40.6Z,2,REGULAR,substitution,out,[],1629139,,,1610612761,45,46,2021-11-28T23:59:49Z,2810000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M06.00S,2021-11-28T23:59:40.6Z,2,REGULAR,substitution,out,[],1630201,,,1610612761,45,46,2021-11-28T23:59:49Z,2820000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M06.00S,2021-11-28T23:59:40.6Z,2,REGULAR,substitution,in,[],1629004,,,1610612761,45,46,2021-11-28T23:59:49Z,2830000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M06.00S,2021-11-28T23:59:40.6Z,2,REGULAR,substitution,in,[],1629067,,,1610612761,45,46,2021-11-28T23:59:49Z,2840000,,,0,,SUB in: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M06.00S,2021-11-28T23:59:40.6Z,2,REGULAR,substitution,out,[],1629641,,,1610612761,45,46,2021-11-29T00:00:03Z,2850000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M06.00S,2021-11-28T23:59:40.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612761,45,46,2021-11-29T00:00:03Z,2860000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M44.00S,2021-11-29T00:00:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.278580814717477,54.08624387254902,1610612761,45,46,2021-11-29T00:00:46Z,2870000,-20.0,25.0,1,left,MISS P. Siakam driving finger roll Layup - blocked,"[1627783, 1629684]",1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,,,,,,Missed,,3.25,,,,,,,,,,,Williams,1629684.0,
291,PT03M44.00S,2021-11-29T00:00:06.7Z,2,REGULAR,block,,[],1629684,,,1610612761,45,46,2021-11-29T00:00:10Z,2880000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M41.00S,2021-11-29T00:00:09.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,45,46,2021-11-29T00:00:12Z,2890000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,290.0,2.0,2.0,0.0,,,,,,,,,
293,PT03M37.00S,2021-11-29T00:00:16.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612738,45,46,2021-11-29T00:00:22Z,2900000,,,0,,S. Mykhailiuk personal FOUL (1 PF) (Williams 2 FT),"[1629004, 1629684]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,1193.0,1.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,,
295,PT03M37.00S,2021-11-29T00:00:42.3Z,2,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,45,47,2021-11-29T00:00:42Z,2920000,,,0,,G. Williams Free Throw 1 of 2 (9 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
296,PT03M37.00S,2021-11-29T00:00:56.1Z,2,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,45,48,2021-11-29T00:00:56Z,2930000,,,0,,G. Williams Free Throw 2 of 2 (10 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
297,PT03M13.00S,2021-11-29T00:01:24.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,45,48,2021-11-29T00:02:05Z,2940000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,1628484.0,,,,,,,,,,,,,,,,,,,,
298,PT03M05.00S,2021-11-29T00:01:41.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612738,45,48,2021-11-29T00:01:48Z,2950000,,,0,,S. Mykhailiuk personal FOUL (2 PF) (Smart 2 FT),"[1629004, 203935]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,1193.0,2.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,,
300,PT03M05.00S,2021-11-29T00:02:05.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203935,,,1610612738,45,49,2021-11-29T00:02:05Z,2970000,,,0,,M. Smart Free Throw 1 of 2 (4 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
301,PT03M05.00S,2021-11-29T00:02:15.1Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612738,45,49,2021-11-29T00:02:15Z,2980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M05.00S,2021-11-29T00:02:37.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203935,,,1610612738,45,50,2021-11-29T00:02:37Z,2990000,,,0,,M. Smart Free Throw 2 of 2 (5 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
303,PT02M47.00S,2021-11-29T00:02:58.2Z,2,REGULAR,3pt,Jump Shot,[],1630567,19.71090670170828,91.93474264705883,1610612761,45,50,2021-11-29T00:03:22Z,3000000,-210.0,133.0,1,left,MISS S. Barnes 24' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,,,,,,Missed,,24.82,,,,,,,,,,,,,
304,PT02M44.00S,2021-11-29T00:03:01.2Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,45,50,2021-11-29T00:03:22Z,3010000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,303.0,3.0,3.0,0.0,,,,,,,,,
305,PT02M27.00S,2021-11-29T00:03:17.9Z,2,REGULAR,3pt,Jump Shot,[],201143,76.16622864651774,87.5,1610612738,45,53,2021-11-29T00:03:40Z,3020000,188.0,172.0,1,right,A. Horford 25' 3PT  (9 PTS) (J. Brown 2 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Made,9.0,25.41,,,,,J. Brown,1627759.0,2.0,,,,,,
307,PT02M03.00S,2021-11-29T00:03:41.5Z,2,REGULAR,3pt,Jump Shot,[],1627783,32.670827858081466,62.99019607843137,1610612761,45,53,2021-11-29T00:03:47Z,3040000,-65.0,255.0,1,left,MISS P. Siakam 26' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,,,,,,Missed,,26.28,,,,,,,,,,,,,
308,PT02M01.00S,2021-11-29T00:03:43.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,45,53,2021-11-29T00:03:47Z,3050000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,307.0,2.0,2.0,0.0,,,,,,,,,
309,PT01M54.00S,2021-11-29T00:03:51.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.01905387647832,50.0,1610612738,45,53,2021-11-29T00:03:59Z,3060000,0.0,248.0,1,right,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Missed,,24.81,,,,,,,,,,,,,
310,PT01M50.00S,2021-11-29T00:03:55.8Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,45,53,2021-11-29T00:03:59Z,3070000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,309.0,3.0,3.0,0.0,,,,,,,,,
311,PT01M44.00S,2021-11-29T00:04:00.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,28.671156373193167,22.081801470588236,1610612761,48,53,2021-11-29T00:05:38Z,3080000,140.0,217.0,1,left,S. Barnes 25' 3PT  (5 PTS) (P. Siakam 3 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,5.0,25.8,,,,,P. Siakam,1627783.0,3.0,,,,,,
314,PT01M18.00S,2021-11-29T00:04:27.5Z,2,REGULAR,3pt,Jump Shot,[],203935,93.38042049934296,2.941176470588235,1610612738,48,53,2021-11-29T00:04:32Z,3110000,-235.0,10.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,23.55,,,,,,,,,,,,,
315,PT01M15.00S,2021-11-29T00:04:30.5Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,48,53,2021-11-29T00:04:32Z,3120000,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,314.0,3.0,3.0,0.0,,,,,,,,,
316,PT01M13.00S,2021-11-29T00:04:35.0Z,2,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612761,48,53,2021-11-29T00:04:43Z,3130000,,,0,,J. Tatum shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1628369, 1627832]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,1193.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,
318,PT01M13.00S,2021-11-29T00:05:01.0Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,49,53,2021-11-29T00:05:01Z,3150000,,,0,,F. VanVleet Free Throw 1 of 2 (14 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
319,PT01M13.00S,2021-11-29T00:05:02.0Z,2,REGULAR,substitution,out,[],1627783,,,1610612761,49,53,2021-11-29T00:05:06Z,3160000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M13.00S,2021-11-29T00:05:02.0Z,2,REGULAR,substitution,in,[],1629139,,,1610612761,49,53,2021-11-29T00:05:06Z,3170000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M13.00S,2021-11-29T00:05:02.0Z,2,REGULAR,substitution,out,[],1627759,,,1610612761,49,53,2021-11-29T00:05:16Z,3180000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M13.00S,2021-11-29T00:05:02.0Z,2,REGULAR,substitution,in,[],1626196,,,1610612761,49,53,2021-11-29T00:05:16Z,3190000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M13.00S,2021-11-29T00:05:25.9Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,50,53,2021-11-29T00:05:25Z,3200000,,,0,,F. VanVleet Free Throw 2 of 2 (15 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
324,PT01M05.00S,2021-11-29T00:05:44.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629139,,,1610612738,50,53,2021-11-29T00:06:10Z,3210000,,,0,,Y. Watanabe personal FOUL (2 PF) (Tatum 2 FT),"[1629139, 1628369]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,1193.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
326,PT01M05.00S,2021-11-29T00:06:01.1Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,50,54,2021-11-29T00:06:35Z,3230000,,,0,,J. Tatum Free Throw 1 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
327,PT01M05.00S,2021-11-29T00:06:04.1Z,2,REGULAR,substitution,out,[],1629067,,,1610612738,50,54,2021-11-29T00:06:16Z,3240000,,,0,,SUB out: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M05.00S,2021-11-29T00:06:04.1Z,2,REGULAR,substitution,out,[],1629139,,,1610612738,50,54,2021-11-29T00:06:16Z,3250000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M05.00S,2021-11-29T00:06:04.1Z,2,REGULAR,substitution,in,[],1627783,,,1610612738,50,54,2021-11-29T00:06:16Z,3260000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M05.00S,2021-11-29T00:06:04.1Z,2,REGULAR,substitution,in,[],1630173,,,1610612738,50,54,2021-11-29T00:06:16Z,3270000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M05.00S,2021-11-29T00:06:01.1Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,50,54,2021-11-29T00:06:35Z,3280000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Missed,,,,,,,,,,,,,,,
332,PT01M02.00S,2021-11-29T00:06:04.1Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,50,54,2021-11-29T00:06:35Z,3290000,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,331.0,4.0,2.0,2.0,,,,,,,,,
333,PT00M43.30S,2021-11-29T00:06:50.7Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,50,54,2021-11-29T00:08:11Z,3300000,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1628369]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,2.0,Tatum,1628369.0,,,
334,PT00M43.30S,2021-11-29T00:06:50.7Z,2,REGULAR,steal,,[],1628369,,,1610612738,50,54,2021-11-29T00:08:11Z,3310000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M36.80S,2021-11-29T00:06:59.1Z,2,REGULAR,foul,offensive,[],201143,,,1610612738,50,54,2021-11-29T00:07:05Z,3320000,,,0,,A. Horford off-the-ball offensive FOUL (2 PF),"[201143, 1627832]",1610612738.0,BOS,off-the-ball,,,Horford,A. Horford,,,,,1193.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,
337,PT00M36.80S,2021-11-29T00:06:59.1Z,2,REGULAR,turnover,offensive foul,[],201143,,,1610612738,50,54,2021-11-29T00:06:59Z,3340000,,,0,,A. Horford offensive foul TURNOVER (1 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,1193.0,,,,,,,,,,,,,,,1.0,,,,,
338,PT00M30.70S,2021-11-29T00:07:31.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612761,50,54,2021-11-29T00:07:39Z,3350000,,,0,,J. Richardson personal FOUL (1 PF) (VanVleet 2 FT),"[1626196, 1627832]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,1162.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,
340,PT00M30.70S,2021-11-29T00:08:03.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627832,,,1610612761,51,54,2021-11-29T00:08:30Z,3370000,,,0,,F. VanVleet Free Throw 1 of 2 (16 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
341,PT00M30.70S,2021-11-29T00:08:03.9Z,2,REGULAR,substitution,out,[],1627783,,,1610612761,51,54,2021-11-29T00:08:08Z,3380000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M30.70S,2021-11-29T00:08:03.9Z,2,REGULAR,substitution,in,[],1629139,,,1610612761,51,54,2021-11-29T00:08:08Z,3390000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M30.70S,2021-11-29T00:08:03.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627832,,,1610612761,51,54,2021-11-29T00:08:30Z,3400000,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Missed,,,,,,,,,,,,,,,
344,PT00M29.20S,2021-11-29T00:08:04.5Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,51,54,2021-11-29T00:08:30Z,3410000,,,0,,A. Horford REBOUND (Off:3 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,343.0,7.0,4.0,3.0,,,,,,,,,
345,PT00M07.50S,2021-11-29T00:08:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,87.99277266754271,50.73529411764706,1610612738,51,54,2021-11-29T00:09:08Z,3420000,4.0,60.0,1,right,MISS J. Tatum 6' driving Layup - blocked,"[1628369, 1629004]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,,Missed,,6.05,,,,,,,,,,,Mykhailiuk,1629004.0,
346,PT00M07.50S,2021-11-29T00:08:44.5Z,2,REGULAR,block,,[],1629004,,,1610612738,51,54,2021-11-29T00:09:08Z,3430000,,,0,,S. Mykhailiuk BLOCK (1 BLK),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M03.70S,2021-11-29T00:08:48.3Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,51,54,2021-11-29T00:09:08Z,3440000,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,345.0,5.0,3.0,2.0,,,,,,,,,
348,PT00M02.90S,2021-11-29T00:08:53.5Z,2,REGULAR,turnover,out-of-bounds,[],1630173,,,1610612761,51,54,2021-11-29T00:09:18Z,3450000,,,0,,P. Achiuwa lost ball out-of-bounds TURNOVER (1 TO),[1630173],1610612761.0,TOR,lost ball,,,Achiuwa,P. Achiuwa,,,,,1193.0,,,,,,,,,,,,,,,1.0,,,,,
349,PT00M01.20S,2021-11-29T00:09:05.4Z,2,REGULAR,foul,offensive,['inpenalty'],203935,,,1610612738,51,54,2021-11-29T00:09:24Z,3460000,,,0,,M. Smart offensive FOUL (3 PF),"[203935, 1630173]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,1193.0,3.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,
351,PT00M01.20S,2021-11-29T00:09:05.4Z,2,REGULAR,turnover,offensive foul,[],203935,,,1610612738,51,54,2021-11-29T00:09:05Z,3480000,,,0,,M. Smart offensive foul TURNOVER (2 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,1193.0,,,,,,,,,,,,,,,2.0,,,,,
352,PT00M01.20S,2021-11-29T00:09:19.8Z,2,REGULAR,substitution,out,[],1629139,,,1610612761,51,54,2021-11-29T00:09:31Z,3490000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M01.20S,2021-11-29T00:09:19.8Z,2,REGULAR,substitution,out,[],203935,,,1610612761,51,54,2021-11-29T00:09:31Z,3500000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M01.20S,2021-11-29T00:09:19.8Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,51,54,2021-11-29T00:09:31Z,3510000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
