actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
269,PT02M39.00S,2021-12-05T23:53:54.4Z,2,REGULAR,3pt,Jump Shot,[],1628398,23.209592641261498,87.74509803921569,1610612764,53,34,2021-12-05T23:53:59Z,2670000,-189.0,166.0,1,left,K. Kuzma 25' 3PT  (7 PTS) (B. Beal 4 AST),"[1628398, 203078]",1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,25.11,Made,,,,,,,,7.0,B. Beal,203078.0,4.0,,
271,PT02M37.00S,2021-12-05T23:54:01.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,53,34,2021-12-05T23:54:01Z,2690000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M37.00S,2021-12-05T23:55:29.4Z,2,REGULAR,substitution,out,[],1629004,,,1610612761,53,34,2021-12-05T23:56:38Z,2700000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,
273,PT02M37.00S,2021-12-05T23:55:29.4Z,2,REGULAR,substitution,out,[],203915,,,1610612761,53,34,2021-12-05T23:56:38Z,2710000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
274,PT02M37.00S,2021-12-05T23:55:29.4Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,53,34,2021-12-05T23:56:38Z,2720000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,
275,PT02M37.00S,2021-12-05T23:55:29.4Z,2,REGULAR,substitution,in,[],203526,,,1610612761,53,34,2021-12-05T23:56:38Z,2730000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,
276,PT02M25.00S,2021-12-05T23:57:01.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,93.11760840998686,51.71568627450981,1610612761,55,34,2021-12-05T23:57:06Z,2740000,9.0,12.0,1,right,P. Achiuwa alley-oop DUNK (6 PTS) (F. VanVleet 3 AST),"[1630173, 1627832]",1610612761.0,TOR,alley-oop,,,,,,,,,Achiuwa,P. Achiuwa,,,1.49,Made,,,,,,,,6.0,F. VanVleet,1627832.0,3.0,,
278,PT01M58.00S,2021-12-05T23:57:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.469776609724048,51.470588235294116,1610612764,55,36,2021-12-05T23:57:33Z,2760000,-7.0,-1.0,1,left,B. Beal cutting Layup (8 PTS) (R. Neto 1 AST),"[203078, 203526]",1610612764.0,WAS,cutting,,,,,,,,,Beal,B. Beal,,,0.75,Made,,,,,,,,8.0,R. Neto,203526.0,1.0,,
280,PT01M42.00S,2021-12-05T23:57:43.5Z,2,REGULAR,2pt,Jump Shot,[],1627783,85.3646517739816,70.83333333333334,1610612761,57,36,2021-12-06T00:04:31Z,2780000,104.0,85.0,1,right,P. Siakam 13' step back Jump Shot (20 PTS),[1627783],1610612761.0,TOR,step back,,,,,,,,,Siakam,P. Siakam,,,13.45,Made,,,,,,,,20.0,,,,,
281,PT01M34.00S,2021-12-05T23:57:55.0Z,2,REGULAR,foul,personal,[],1630567,,,1610612764,57,36,2021-12-05T23:58:00Z,2790000,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 203526]",1610612761.0,TOR,,,,,,,204059.0,2.0,0.0,Barnes,S. Barnes,Neto,203526.0,,,,,,,,,,,,,,,
283,PT01M34.00S,2021-12-05T23:58:13.7Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612764,57,36,2021-12-05T23:58:13Z,2810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M30.00S,2021-12-05T23:58:25.5Z,2,REGULAR,2pt,Jump Shot,[],1628398,6.521024967148489,84.06862745098039,1610612764,57,36,2021-12-05T23:58:30Z,2820000,-170.0,9.0,1,left,MISS K. Kuzma 17' turnaround Shot,[1628398],1610612764.0,WAS,turnaround,,,,,,,,,Kuzma,K. Kuzma,,,17.05,Missed,,,,,,,,,,,,,
285,PT01M27.00S,2021-12-05T23:58:28.5Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,57,36,2021-12-05T23:58:30Z,2830000,,,0,,P. Achiuwa REBOUND (Off:1 Def:6),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,284.0,7.0,6.0,1.0,,,,,,,,,
286,PT01M15.00S,2021-12-05T23:58:40.0Z,2,REGULAR,2pt,Jump Shot,[],1627783,74.85216819973719,32.35294117647059,1610612761,59,36,2021-12-05T23:58:44Z,2840000,-88.0,184.0,1,right,P. Siakam 20' Jump Shot (22 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,20.4,Made,,,,,,,,22.0,F. VanVleet,1627832.0,4.0,,
288,PT01M02.00S,2021-12-05T23:58:55.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612764,59,36,2021-12-05T23:59:06Z,2860000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Neto 2 FT),"[1627783, 203526]",1610612761.0,TOR,shooting,,,,,,204059.0,1.0,0.0,Siakam,P. Siakam,Neto,203526.0,,,,,,,,,,,,,,,
290,PT01M02.00S,2021-12-05T23:59:24.8Z,2,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,59,36,2021-12-05T23:59:24Z,2880000,,,0,,MISS R. Neto Free Throw 1 of 2,[203526],1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,,Missed,,,,,,,,,,,,,
291,PT01M02.00S,2021-12-05T23:59:24.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,59,36,2021-12-05T23:59:24Z,2890000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,,
292,PT01M02.00S,2021-12-05T23:59:40.3Z,2,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,59,37,2021-12-05T23:59:40Z,2900000,,,0,,R. Neto Free Throw 2 of 2 (3 PTS),[203526],1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,,Made,,,,,,,,3.0,,,,,
293,PT00M48.80S,2021-12-06T00:00:00.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612761,59,37,2021-12-06T00:00:18Z,2910000,,,0,,K. Kuzma personal FOUL (1 PF) (Siakam 2 FT),"[1628398, 1627783]",1610612764.0,WAS,,,,,,,201640.0,1.0,0.0,Kuzma,K. Kuzma,Siakam,1627783.0,,,,,,,,,,,,,,,
295,PT00M48.80S,2021-12-06T00:00:28.2Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,60,37,2021-12-06T00:00:28Z,2930000,,,0,,P. Siakam Free Throw 1 of 2 (23 PTS),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,Made,,,,,,,,23.0,,,,,
296,PT00M48.80S,2021-12-06T00:00:47.1Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,61,37,2021-12-06T00:00:47Z,2940000,,,0,,P. Siakam Free Throw 2 of 2 (24 PTS),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,Made,,,,,,,,24.0,,,,,
297,PT00M35.10S,2021-12-06T00:01:02.5Z,2,REGULAR,3pt,Jump Shot,[],203526,31.750985545335087,72.79411764705883,1610612764,61,40,2021-12-06T00:01:07Z,2950000,-114.0,246.0,1,left,R. Neto 27' 3PT  (6 PTS) (B. Beal 5 AST),"[203526, 203078]",1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,27.11,Made,,,,,,,,6.0,B. Beal,203078.0,5.0,,
299,PT00M27.30S,2021-12-06T00:01:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,91.67214191852825,50.0,1610612761,63,40,2021-12-06T00:08:08Z,2970000,0.0,26.0,1,right,S. Barnes Layup (4 PTS) (P. Siakam 2 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,2.58,Made,,,,,,,,4.0,P. Siakam,1627783.0,2.0,,
301,PT00M07.40S,2021-12-06T00:01:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612764,63,40,2021-12-06T00:05:44Z,2990000,,,0,,P. Siakam personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[1627783, 203484]",1610612761.0,TOR,,,,,,,201640.0,2.0,0.0,Siakam,P. Siakam,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
303,PT00M07.40S,2021-12-06T00:02:10.2Z,2,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,63,41,2021-12-06T00:06:06Z,3010000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (10 PTS),[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,Made,,,,,,,,10.0,,,,,
306,PT00M07.40S,2021-12-06T00:02:10.2Z,2,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,63,42,2021-12-06T00:06:06Z,3015000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (11 PTS),[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,Made,,,,,,,,11.0,,,,,
304,PT00M07.40S,2021-12-06T00:02:11.1Z,2,REGULAR,substitution,out,[],1626149,,,1610612761,63,42,2021-12-06T00:06:06Z,3020000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
305,PT00M07.40S,2021-12-06T00:02:11.1Z,2,REGULAR,substitution,in,[],1630166,,,1610612761,63,42,2021-12-06T00:06:06Z,3030000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
307,PT00M01.00S,2021-12-06T00:02:39.2Z,2,REGULAR,turnover,lost ball,[],1627832,,,1610612761,63,42,2021-12-06T00:04:23Z,3035000,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 203484]",1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,2.0,,,,,,,Caldwell-Pope,203484.0
308,PT00M01.00S,2021-12-06T00:02:39.2Z,2,REGULAR,steal,,[],203484,,,1610612764,63,42,2021-12-06T00:07:54Z,3037500,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2021-12-06T00:02:43.3Z,2,REGULAR,period,end,[],0,,,1610612764,63,42,2021-12-06T00:05:54Z,3070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-12-06T00:17:10.7Z,3,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,63,42,2021-12-06T00:17:33Z,3080000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-12-06T00:17:10.7Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,63,42,2021-12-06T00:17:33Z,3090000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-12-06T00:17:10.7Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,63,42,2021-12-06T00:17:33Z,3100000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-12-06T00:17:10.7Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612764,63,42,2021-12-06T00:17:33Z,3110000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-12-06T00:17:55.8Z,3,REGULAR,period,start,[],0,,,1610612761,63,42,2021-12-06T00:17:55Z,3120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT11M45.00S,2021-12-06T00:18:12.2Z,3,REGULAR,turnover,out-of-bounds,[],1630173,,,1610612761,63,42,2021-12-06T00:18:18Z,3130000,,,0,,P. Achiuwa bad pass out-of-bounds TURNOVER (1 TO),[1630173],1610612761.0,TOR,bad pass,,,,,,204059.0,,,Achiuwa,P. Achiuwa,,,,,,,,,1.0,,,,,,,,
316,PT11M45.00S,2021-12-06T00:18:20.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,63,42,2021-12-06T00:18:25Z,3140000,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,201640.0,,,,,,,,,,,,,,,,,,,,,
317,PT11M31.00S,2021-12-06T00:18:42.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629655,93.9060446780552,49.754901960784316,1610612764,63,44,2021-12-06T00:20:02Z,3150000,-1.0,5.0,1,right,D. Gafford cutting DUNK (2 PTS) (B. Beal 6 AST),"[1629655, 203078]",1610612764.0,WAS,cutting,,,,,,,,,Gafford,D. Gafford,,,0.49,Made,,,,,,,,2.0,B. Beal,203078.0,6.0,,
319,PT11M10.00S,2021-12-06T00:19:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.652431011826544,40.19607843137255,1610612761,65,44,2021-12-06T00:19:08Z,3170000,49.0,10.0,1,left,P. Siakam Layup (26 PTS) (G. Trent Jr. 2 AST),"[1627783, 1629018]",1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,5.0,Made,,,,,,,,26.0,G. Trent Jr.,1629018.0,2.0,,
321,PT10M52.00S,2021-12-06T00:19:21.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,89.70105124835742,50.245098039215684,1610612764,65,44,2021-12-06T00:19:26Z,3190000,1.0,44.0,1,right,MISS K. Kuzma driving bank Hook,[1628398],1610612764.0,WAS,driving bank,,,,,,,,,Kuzma,K. Kuzma,,,4.43,Missed,,,,,,,,,,,,,
322,PT10M49.00S,2021-12-06T00:19:24.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,65,44,2021-12-06T00:19:26Z,3200000,,,0,,P. Achiuwa REBOUND (Off:1 Def:7),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,321.0,8.0,7.0,1.0,,,,,,,,,
323,PT10M42.00S,2021-12-06T00:19:31.3Z,3,REGULAR,2pt,Jump Shot,[],1627783,10.068988173455978,29.65686274509804,1610612761,65,44,2021-12-06T00:19:35Z,3210000,102.0,42.0,1,left,MISS P. Siakam 11' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,,,,,,,Siakam,P. Siakam,,,11.01,Missed,,,,,,,,,,,,,
324,PT10M39.00S,2021-12-06T00:19:34.7Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,65,44,2021-12-06T00:19:34Z,3220000,,,0,,P. Achiuwa REBOUND (Off:2 Def:7),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,323.0,9.0,7.0,2.0,,,,,,,,,
325,PT10M36.00S,2021-12-06T00:19:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,9.017739816031538,45.34313725490196,1610612761,65,44,2021-12-06T00:19:45Z,3230000,23.0,32.0,1,left,MISS P. Achiuwa Layup - blocked,"[1630173, 1629655]",1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,3.98,Missed,,,,,,Gafford,1629655.0,,,,,,
326,PT10M36.00S,2021-12-06T00:19:38.5Z,3,REGULAR,block,,[],1629655,,,1610612761,65,44,2021-12-06T00:19:41Z,3240000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
327,PT10M35.00S,2021-12-06T00:19:39.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,65,44,2021-12-06T00:19:45Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,
328,PT10M35.00S,2021-12-06T00:19:43.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,65,44,2021-12-06T00:19:43Z,3260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT10M30.00S,2021-12-06T00:20:01.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629018,8.360709592641262,53.67647058823529,1610612761,65,44,2021-12-06T00:21:30Z,3270000,-18.0,26.0,1,left,MISS G. Trent Jr. driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,,,,,,,Trent Jr.,G. Trent Jr.,,,3.19,Missed,,,,,,,,,,,,,
330,PT10M27.00S,2021-12-06T00:20:04.3Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,65,44,2021-12-06T00:20:07Z,3280000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,329.0,3.0,3.0,0.0,,,,,,,,,
331,PT10M15.00S,2021-12-06T00:20:15.5Z,3,REGULAR,2pt,Jump Shot,[],203915,89.83245729303549,22.794117647058822,1610612764,65,44,2021-12-06T00:20:21Z,3290000,-136.0,43.0,1,right,MISS S. Dinwiddie 14' fadeaway Shot,[203915],1610612764.0,WAS,fadeaway,,,,,,,,,Dinwiddie,S. Dinwiddie,,,14.27,Missed,,,,,,,,,,,,,
332,PT10M13.00S,2021-12-06T00:20:17.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,65,44,2021-12-06T00:20:21Z,3300000,,,0,,P. Achiuwa REBOUND (Off:2 Def:8),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,331.0,10.0,8.0,2.0,,,,,,,,,
333,PT09M58.00S,2021-12-06T00:20:33.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.915243101182654,50.98039215686274,1610612761,67,44,2021-12-06T00:20:39Z,3310000,-5.0,13.0,1,left,S. Barnes driving DUNK (6 PTS),[1630567],1610612761.0,TOR,driving,,,,,,,,,Barnes,S. Barnes,,,1.34,Made,,,,,,,,6.0,,,,,
334,PT09M38.00S,2021-12-06T00:20:52.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,90.75229960578186,3.6764705882352944,1610612764,67,44,2021-12-06T00:20:57Z,3320000,-232.0,34.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,23.41,Missed,,,,,,,,,,,,,
335,PT09M35.00S,2021-12-06T00:20:55.9Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,67,44,2021-12-06T00:20:57Z,3330000,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,334.0,5.0,4.0,1.0,,,,,,,,,
336,PT09M29.00S,2021-12-06T00:21:01.9Z,3,REGULAR,3pt,Jump Shot,[],1629018,34.11629434954008,46.32352941176471,1610612761,67,44,2021-12-06T00:21:05Z,3340000,18.0,268.0,1,left,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,26.88,Missed,,,,,,,,,,,,,
337,PT09M26.00S,2021-12-06T00:21:04.9Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,67,44,2021-12-06T00:21:05Z,3350000,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,336.0,3.0,2.0,1.0,,,,,,,,,
338,PT09M20.00S,2021-12-06T00:21:12.8Z,3,REGULAR,foul,personal,[],1630567,,,1610612764,67,44,2021-12-06T00:21:18Z,3360000,,,0,,S. Barnes personal FOUL (3 PF),"[1630567, 203915]",1610612761.0,TOR,,,,,,,204059.0,3.0,0.0,Barnes,S. Barnes,Dinwiddie,203915.0,,,,,,,,,,,,,,,
340,PT09M12.00S,2021-12-06T00:21:38.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.1688567674113,48.28431372549019,1610612764,67,46,2021-12-06T00:21:43Z,3380000,-9.0,2.0,1,right,S. Dinwiddie driving finger roll Layup (6 PTS),[203915],1610612764.0,WAS,driving finger roll,,,,,,,,,Dinwiddie,S. Dinwiddie,,,0.89,Made,,,,,,,,6.0,,,,,
341,PT08M54.00S,2021-12-06T00:21:55.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,14.4053876478318,48.529411764705884,1610612761,67,46,2021-12-06T00:22:00Z,3390000,7.0,83.0,1,left,MISS P. Achiuwa 8' floating Shot,[1630173],1610612761.0,TOR,floating,,,,,,,,,Achiuwa,P. Achiuwa,,,8.32,Missed,,,,,,,,,,,,,
342,PT08M52.00S,2021-12-06T00:21:57.4Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,67,46,2021-12-06T00:22:00Z,3400000,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,341.0,4.0,3.0,1.0,,,,,,,,,
343,PT08M44.00S,2021-12-06T00:22:06.1Z,3,REGULAR,3pt,Jump Shot,[],203484,91.5407358738502,3.1862745098039214,1610612764,67,49,2021-12-06T00:22:10Z,3410000,-234.0,27.0,1,right,K. Caldwell-Pope 3PT  (14 PTS) (K. Kuzma 3 AST),"[203484, 1628398]",1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,23.57,Made,,,,,,,,14.0,K. Kuzma,1628398.0,3.0,,
345,PT08M15.00S,2021-12-06T00:22:34.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,23.99802890932983,90.44117647058823,1610612761,70,49,2021-12-06T00:22:38Z,3430000,-202.0,173.0,1,left,F. VanVleet 26' 3PT  (5 PTS) (G. Trent Jr. 3 AST),"[1627832, 1629018]",1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,26.62,Made,,,,,,,,5.0,G. Trent Jr.,1629018.0,3.0,,
347,PT08M03.00S,2021-12-06T00:22:49.9Z,3,REGULAR,foul,personal,[],1627832,,,1610612764,70,49,2021-12-06T00:22:59Z,3450000,,,0,,F. VanVleet personal FOUL (3 PF),"[1627832, 203915]",1610612761.0,TOR,,,,,,,201640.0,3.0,0.0,VanVleet,F. VanVleet,Dinwiddie,203915.0,,,,,,,,,,,,,,,
350,PT07M45.00S,2021-12-06T00:23:24.5Z,3,REGULAR,2pt,Jump Shot,[],203484,85.23324572930355,30.392156862745097,1610612764,70,51,2021-12-06T00:23:31Z,3480000,-98.0,86.0,1,right,K. Caldwell-Pope 13' fadeaway Jump Shot (16 PTS),[203484],1610612764.0,WAS,fadeaway,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,13.06,Made,,,,,,,,16.0,,,,,
351,PT07M21.00S,2021-12-06T00:23:48.3Z,3,REGULAR,2pt,Jump Shot,[],1627783,13.61695137976347,21.07843137254902,1610612761,70,51,2021-12-06T00:25:42Z,3490000,145.0,75.0,1,left,MISS P. Siakam 16' step back Shot,[1627783],1610612761.0,TOR,step back,,,,,,,,,Siakam,P. Siakam,,,16.31,Missed,,,,,,,,,,,,,
352,PT07M19.00S,2021-12-06T00:23:50.3Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,70,51,2021-12-06T00:23:52Z,3500000,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,351.0,5.0,4.0,1.0,,,,,,,,,
353,PT07M07.00S,2021-12-06T00:24:01.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.9060446780552,49.754901960784316,1610612764,70,51,2021-12-06T00:24:06Z,3510000,-1.0,5.0,1,right,MISS D. Gafford alley-oop DUNK,[1629655],1610612764.0,WAS,alley-oop,,,,,,,,,Gafford,D. Gafford,,,0.49,Missed,,,,,,,,,,,,,
354,PT07M05.00S,2021-12-06T00:24:04.2Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,70,51,2021-12-06T00:24:04Z,3520000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,353.0,4.0,4.0,0.0,,,,,,,,,
355,PT07M01.00S,2021-12-06T00:24:08.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1627783,9.411957950065702,48.529411764705884,1610612761,70,51,2021-12-06T00:24:16Z,3530000,7.0,36.0,1,left,MISS P. Siakam driving Hook - blocked,"[1627783, 1629655]",1610612761.0,TOR,driving,,,,,,,,,Siakam,P. Siakam,,,3.68,Missed,,,,,,Gafford,1629655.0,,,,,,
356,PT07M01.00S,2021-12-06T00:24:08.5Z,3,REGULAR,block,,[],1629655,,,1610612761,70,51,2021-12-06T00:24:11Z,3540000,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
357,PT06M58.00S,2021-12-06T00:24:11.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,70,51,2021-12-06T00:24:16Z,3550000,,,0,,D. Gafford REBOUND (Off:1 Def:5),[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,355.0,6.0,5.0,1.0,,,,,,,,,
358,PT06M51.00S,2021-12-06T00:24:19.0Z,3,REGULAR,2pt,Jump Shot,[],203484,71.56701708278581,55.88235294117647,1610612764,70,53,2021-12-06T00:24:24Z,3560000,29.0,215.0,1,right,K. Caldwell-Pope 21' pullup Jump Shot (18 PTS),[203484],1610612764.0,WAS,pullup,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,21.68,Made,,,,,,,,18.0,,,,,
359,PT06M40.00S,2021-12-06T00:24:34.0Z,3,REGULAR,foul,personal,[],203915,,,1610612761,70,53,2021-12-06T00:24:39Z,3570000,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 1627832]",1610612764.0,WAS,,,,,,,201640.0,1.0,0.0,Dinwiddie,S. Dinwiddie,VanVleet,1627832.0,,,,,,,,,,,,,,,
