actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
434,PT05M21.00S,2021-10-24T01:09:25.6Z,3,REGULAR,foul,personal,[],1627832,,,1610612742,62,64,2021-10-24T01:09:34Z,4270000,,,0,,F. VanVleet personal FOUL (3 PF),"[1627832, 203939]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Powell,203939.0,,,
436,PT05M21.00S,2021-10-24T01:09:33.9Z,3,REGULAR,substitution,out,[],204001,,,1610612742,62,64,2021-10-24T01:09:45Z,4290000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M21.00S,2021-10-24T01:09:33.9Z,3,REGULAR,substitution,out,[],203939,,,1610612742,62,64,2021-10-24T01:09:45Z,4300000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M21.00S,2021-10-24T01:09:33.9Z,3,REGULAR,substitution,in,[],1628973,,,1610612742,62,64,2021-10-24T01:09:45Z,4310000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M21.00S,2021-10-24T01:09:33.9Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,62,64,2021-10-24T01:09:45Z,4320000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M21.00S,2021-10-24T01:09:33.9Z,3,REGULAR,substitution,out,[],1629018,,,1610612742,62,64,2021-10-24T01:09:56Z,4330000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M21.00S,2021-10-24T01:09:33.9Z,3,REGULAR,substitution,in,[],1630625,,,1610612742,62,64,2021-10-24T01:09:56Z,4340000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M15.00S,2021-10-24T01:10:12.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,71.43561103810775,13.23529411764706,1610612742,62,67,2021-10-24T01:10:17Z,4350000,-184.0,216.0,1,right,L. Doncic 28' 3PT pullup (18 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,28.36,Made,,,,,18.0,,,,,,,,,,,,,,
443,PT04M51.00S,2021-10-24T01:10:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,4.418528252299605,46.568627450980394,1610612761,62,67,2021-10-24T01:10:42Z,4360000,17.0,-11.0,1,left,MISS O. Anunoby reverse Layup,[1628384],1610612761.0,TOR,reverse,,,Anunoby,O. Anunoby,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,,
444,PT04M48.00S,2021-10-24T01:10:39.0Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,62,67,2021-10-24T01:10:56Z,4370000,,,0,,D. Finney-Smith REBOUND (Off:4 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,443.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
445,PT04M48.00S,2021-10-24T01:10:44.2Z,3,REGULAR,foul,personal,[],1628384,,,1610612742,62,67,2021-10-24T01:10:52Z,4380000,,,0,,O. Anunoby personal FOUL (4 PF),"[1628384, 1629029]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,1626302.0,,,,4.0,0.0,Doncic,1629029.0,,,
447,PT04M41.00S,2021-10-24T01:11:12.6Z,3,REGULAR,2pt,Jump Shot,[],1629029,78.40013140604468,50.0,1610612742,62,69,2021-10-24T01:11:19Z,4400000,0.0,151.0,1,right,L. Doncic 15' driving floating Jump Shot (20 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,15.05,Made,,,,,20.0,,,,,,,,,,,,,,
448,PT04M28.00S,2021-10-24T01:11:24.6Z,3,REGULAR,3pt,Jump Shot,[],1627832,32.802233902759525,61.51960784313726,1610612761,62,69,2021-10-24T01:11:35Z,4410000,-58.0,256.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
449,PT04M28.00S,2021-10-24T01:11:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,62,69,2021-10-24T01:11:35Z,4420000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,,
450,PT04M28.00S,2021-10-24T01:11:30.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,62,69,2021-10-24T01:11:30Z,4430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M21.00S,2021-10-24T01:11:54.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203920,5.206964520367937,49.754901960784316,1610612761,64,69,2021-10-24T01:12:00Z,4440000,1.0,-4.0,1,left,K. Birch cutting DUNK (4 PTS) (S. Mykhailiuk 3 AST),"[203920, 1629004]",1610612761.0,TOR,cutting,,,Birch,K. Birch,,,,,0.38,Made,,,,,4.0,,,,,S. Mykhailiuk,1629004.0,3.0,,,,,,,
453,PT04M11.00S,2021-10-24T01:12:04.9Z,3,REGULAR,3pt,Jump Shot,[],1629029,65.39093298291722,15.441176470588236,1610612742,64,72,2021-10-24T01:12:10Z,4460000,-173.0,273.0,1,right,L. Doncic 32' 3PT step back (23 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,32.29,Made,,,,,23.0,,,,,,,,,,,,,,
454,PT03M56.00S,2021-10-24T01:12:21.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,64,72,2021-10-24T01:12:21Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M56.00S,2021-10-24T01:12:25.6Z,3,REGULAR,substitution,out,[],1627827,,,1610612761,64,72,2021-10-24T01:12:32Z,4480000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M56.00S,2021-10-24T01:12:25.6Z,3,REGULAR,substitution,in,[],203493,,,1610612761,64,72,2021-10-24T01:12:32Z,4490000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M43.00S,2021-10-24T01:12:52.0Z,3,REGULAR,3pt,Jump Shot,[],1629004,4.944152431011826,2.450980392156863,1610612761,67,72,2021-10-24T01:12:56Z,4500000,238.0,-6.0,1,left,S. Mykhailiuk 3PT  (7 PTS) (K. Birch 2 AST),"[1629004, 203920]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.78,Made,,,,,7.0,,,,,K. Birch,203920.0,2.0,,,,,,,
459,PT03M27.00S,2021-10-24T01:13:07.1Z,3,REGULAR,3pt,Jump Shot,[],1628467,71.30420499342969,19.11764705882353,1610612742,67,72,2021-10-24T01:13:18Z,4520000,-154.0,217.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,,
460,PT03M25.00S,2021-10-24T01:13:09.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,67,72,2021-10-24T01:13:18Z,4530000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,,
461,PT03M25.00S,2021-10-24T01:13:16.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,67,72,2021-10-24T01:13:16Z,4540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M25.00S,2021-10-24T01:13:17.2Z,3,REGULAR,substitution,out,[],203501,,,1610612761,67,72,2021-10-24T01:13:20Z,4550000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M25.00S,2021-10-24T01:13:17.2Z,3,REGULAR,substitution,in,[],1628425,,,1610612761,67,72,2021-10-24T01:13:20Z,4560000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M17.00S,2021-10-24T01:13:34.5Z,3,REGULAR,foul,offensive,[],1627832,,,1610612761,67,72,2021-10-24T01:14:02Z,4570000,,,0,,F. VanVleet offensive FOUL (4 PF),"[1627832, 203493]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,201639.0,,,,4.0,0.0,Bullock,203493.0,,,
466,PT03M17.00S,2021-10-24T01:13:34.5Z,3,REGULAR,turnover,offensive foul,[],1627832,,,1610612761,67,72,2021-10-24T01:13:34Z,4590000,,,0,,F. VanVleet offensive foul TURNOVER (3 TO),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,3.0,,,201639.0,,,,,,,,,,
467,PT03M00.00S,2021-10-24T01:14:11.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,69.85873850197109,73.52941176470588,1610612742,67,72,2021-10-24T01:14:16Z,4600000,118.0,231.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
468,PT02M57.00S,2021-10-24T01:14:14.2Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,67,72,2021-10-24T01:14:16Z,4610000,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,467.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
469,PT02M49.00S,2021-10-24T01:14:26.3Z,3,REGULAR,foul,personal,[],1628973,,,1610612761,67,72,2021-10-24T01:14:34Z,4620000,,,0,,J. Brunson personal FOUL (3 PF),"[1628973, 1629004]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,1626302.0,,,,3.0,0.0,Mykhailiuk,1629004.0,,,
471,PT02M36.00S,2021-10-24T01:15:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,6.258212877792378,43.627450980392155,1610612761,67,72,2021-10-24T01:15:14Z,4640000,32.0,6.0,1,left,MISS D. Banton reverse Layup,[1630625],1610612761.0,TOR,reverse,,,Banton,D. Banton,,,,,3.25,Missed,,,,,,,,,,,,,,,,,,,
472,PT02M34.00S,2021-10-24T01:15:10.4Z,3,REGULAR,rebound,offensive,[],203920,,,1610612761,67,72,2021-10-24T01:15:14Z,4650000,,,0,,K. Birch REBOUND (Off:2 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,471.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
473,PT02M33.00S,2021-10-24T01:15:11.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,20.581471747700395,91.17647058823529,1610612761,67,72,2021-10-24T01:15:19Z,4660000,-206.0,141.0,1,left,MISS S. Mykhailiuk 24' floating 3PT,[1629004],1610612761.0,TOR,floating,,,Mykhailiuk,S. Mykhailiuk,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
474,PT02M33.00S,2021-10-24T01:15:11.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,67,72,2021-10-24T01:15:19Z,4670000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,473.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
475,PT02M22.00S,2021-10-24T01:15:22.6Z,3,REGULAR,2pt,Jump Shot,[],1629029,74.19513797634691,33.33333333333333,1610612742,67,72,2021-10-24T01:15:29Z,4680000,-83.0,190.0,1,right,MISS L. Doncic 20' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,20.75,Missed,,,,,,,,,,,,,,,,,,,
476,PT02M20.00S,2021-10-24T01:15:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,67,72,2021-10-24T01:15:45Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,,
477,PT02M20.00S,2021-10-24T01:15:30.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612742,67,72,2021-10-24T01:15:50Z,4700000,,,0,,O. Anunoby loose ball personal FOUL (5 PF) (Kleber 2 FT),"[1628384, 1628467]",1610612761.0,TOR,loose ball,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,1626302.0,,,,5.0,0.0,Kleber,1628467.0,,,
479,PT02M20.00S,2021-10-24T01:15:59.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628467,,,1610612742,67,73,2021-10-24T01:15:59Z,4720000,,,0,,M. Kleber Free Throw 1 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
480,PT02M20.00S,2021-10-24T01:16:00.7Z,3,REGULAR,substitution,out,[],1628384,,,1610612742,67,73,2021-10-24T01:16:14Z,4730000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M20.00S,2021-10-24T01:16:00.7Z,3,REGULAR,substitution,in,[],1630567,,,1610612742,67,73,2021-10-24T01:16:14Z,4740000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M20.00S,2021-10-24T01:16:21.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628467,,,1610612742,67,74,2021-10-24T01:16:21Z,4750000,,,0,,M. Kleber Free Throw 2 of 2 (2 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
483,PT02M06.00S,2021-10-24T01:16:37.8Z,3,REGULAR,2pt,Jump Shot,[],1627832,18.873193166885677,23.284313725490197,1610612761,69,74,2021-10-24T01:16:43Z,4760000,134.0,125.0,1,left,F. VanVleet 18' pullup Jump Shot (16 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,18.29,Made,,,,,16.0,,,,,,,,,,,,,,
484,PT01M45.00S,2021-10-24T01:17:00.9Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612742,69,74,2021-10-24T01:17:07Z,4770000,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612742.0,DAL,bad pass,,,Brunson,J. Brunson,,,,,,,,,,,,1.0,,,1626302.0,,,,,,,,,,
485,PT01M45.00S,2021-10-24T01:17:10.4Z,3,REGULAR,substitution,out,[],1628467,,,1610612761,69,74,2021-10-24T01:17:13Z,4780000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M45.00S,2021-10-24T01:17:10.4Z,3,REGULAR,substitution,in,[],204001,,,1610612761,69,74,2021-10-24T01:17:13Z,4790000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M34.00S,2021-10-24T01:17:29.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630625,8.360709592641262,96.56862745098039,1610612761,69,74,2021-10-24T01:17:34Z,4800000,-233.0,26.0,1,left,MISS D. Banton 3PT,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
488,PT01M30.00S,2021-10-24T01:17:33.8Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,69,74,2021-10-24T01:17:34Z,4810000,,,0,,K. Porzingis REBOUND (Off:2 Def:6),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,487.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
489,PT01M24.00S,2021-10-24T01:17:38.4Z,3,REGULAR,3pt,Jump Shot,[],204001,64.33968462549278,36.029411764705884,1610612742,69,74,2021-10-24T01:17:43Z,4820000,-70.0,283.0,1,right,MISS K. Porzingis 29' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,29.12,Missed,,,,,,,,,,,,,,,,,,,
490,PT01M21.00S,2021-10-24T01:17:41.3Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612742,69,74,2021-10-24T01:17:41Z,4830000,,,0,,J. Brunson REBOUND (Off:2 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,489.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
491,PT01M10.00S,2021-10-24T01:17:52.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,65.39093298291722,24.754901960784316,1610612742,69,74,2021-10-24T01:17:57Z,4840000,-126.0,273.0,1,right,MISS L. Doncic 30' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,30.06,Missed,,,,,,,,,,,,,,,,,,,
492,PT01M07.00S,2021-10-24T01:17:55.6Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,69,74,2021-10-24T01:17:57Z,4850000,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
493,PT00M57.20S,2021-10-24T01:18:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,9.017739816031538,48.529411764705884,1610612761,69,74,2021-10-24T01:18:16Z,4860000,7.0,32.0,1,left,MISS D. Banton cutting finger roll Layup - blocked,"[1630625, 1629029]",1610612761.0,TOR,cutting finger roll,,,Banton,D. Banton,,,,,3.31,Missed,,,,,,,,,,,,,,,,,Doncic,1629029.0,
494,PT00M57.20S,2021-10-24T01:18:06.8Z,3,REGULAR,block,,[],1629029,,,1610612761,69,74,2021-10-24T01:18:09Z,4870000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M53.90S,2021-10-24T01:18:10.1Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,69,74,2021-10-24T01:18:16Z,4880000,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,493.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
496,PT00M48.70S,2021-10-24T01:18:15.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204001,92.85479632063075,46.81372549019608,1610612742,69,74,2021-10-24T01:18:22Z,4890000,-16.0,15.0,1,right,MISS K. Porzingis cutting Layup,[204001],1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
497,PT00M46.50S,2021-10-24T01:18:17.5Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612761,69,74,2021-10-24T01:18:17Z,4900000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,496.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
498,PT00M42.10S,2021-10-24T01:18:22.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,32.013797634691194,73.0392156862745,1610612761,69,74,2021-10-24T01:18:29Z,4910000,-115.0,248.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,27.38,Missed,,,,,,,,,,,,,,,,,,,
499,PT00M38.70S,2021-10-24T01:18:25.4Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,69,74,2021-10-24T01:18:25Z,4920000,,,0,,S. Barnes REBOUND (Off:4 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,498.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
500,PT00M31.50S,2021-10-24T01:18:33.3Z,3,REGULAR,foul,personal,['2freethrow'],1628425,,,1610612761,69,74,2021-10-24T01:18:50Z,4930000,,,0,,S. Brown shooting personal FOUL (2 PF) (VanVleet 2 FT),"[1628425, 1627832]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,VanVleet,1627832.0,,,
502,PT00M31.50S,2021-10-24T01:19:07.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627832,,,1610612761,69,74,2021-10-24T01:19:07Z,4950000,,,0,,MISS F. VanVleet Free Throw 1 of 2,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
503,PT00M31.50S,2021-10-24T01:19:07.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,69,74,2021-10-24T01:19:07Z,4960000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,502.0,,,,,,,,,,,,,,,,,,
504,PT00M31.50S,2021-10-24T01:19:09.5Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,69,74,2021-10-24T01:19:23Z,4970000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M31.50S,2021-10-24T01:19:09.5Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,69,74,2021-10-24T01:19:23Z,4980000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M31.50S,2021-10-24T01:19:31.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627832,,,1610612761,70,74,2021-10-24T01:19:31Z,4990000,,,0,,F. VanVleet Free Throw 2 of 2 (17 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
507,PT00M08.40S,2021-10-24T01:19:57.1Z,3,REGULAR,3pt,Jump Shot,[],1628425,94.1688567674113,4.411764705882353,1610612742,70,74,2021-10-24T01:20:04Z,5000000,-228.0,2.0,1,right,MISS S. Brown 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
508,PT00M05.50S,2021-10-24T01:20:00.0Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612761,70,74,2021-10-24T01:20:04Z,5010000,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,507.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
509,PT00M03.10S,2021-10-24T01:20:03.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630173,4.944152431011826,48.03921568627451,1610612761,72,74,2021-10-24T01:21:16Z,5020000,10.0,-6.0,1,left,P. Achiuwa running alley-oop DUNK (5 PTS) (F. VanVleet 5 AST),"[1630173, 1627832]",1610612761.0,TOR,running alley-oop,,,Achiuwa,P. Achiuwa,,,,,1.15,Made,,,,,5.0,,,,,F. VanVleet,1627832.0,5.0,,,,,,,
511,PT00M00.60S,2021-10-24T01:20:08.8Z,3,REGULAR,3pt,Jump Shot,[],204001,54.74704336399474,53.431372549019606,1610612742,72,74,2021-10-24T01:21:03Z,5040000,17.0,373.0,1,right,MISS K. Porzingis 37' running 3PT,[204001],1610612742.0,DAL,running,,,Porzingis,K. Porzingis,,,,,37.33,Missed,,,,,,,,,,,,,,,,,,,
512,PT00M00.10S,2021-10-24T01:20:09.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,72,74,2021-10-24T01:21:03Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,,,
513,PT00M00.00S,2021-10-24T01:20:12.9Z,3,REGULAR,period,end,[],0,,,1610612742,72,74,2021-10-24T01:20:12Z,5060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-10-24T01:22:01.7Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612742,72,74,2021-10-24T01:22:46Z,5070000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-10-24T01:22:01.7Z,4,REGULAR,substitution,out,['startperiod'],1628425,,,1610612742,72,74,2021-10-24T01:22:46Z,5080000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-10-24T01:22:01.7Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,72,74,2021-10-24T01:22:46Z,5090000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-10-24T01:22:01.7Z,4,REGULAR,substitution,in,['startperiod'],201609,,,1610612742,72,74,2021-10-24T01:22:46Z,5100000,,,0,,SUB in: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-10-24T01:22:01.7Z,4,REGULAR,substitution,in,['startperiod'],203501,,,1610612742,72,74,2021-10-24T01:22:46Z,5110000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-10-24T01:22:01.7Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612742,72,74,2021-10-24T01:22:46Z,5120000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-10-24T01:22:49.7Z,4,REGULAR,period,start,[],0,,,1610612742,72,74,2021-10-24T01:22:49Z,5130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
