actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
276,PT03M00.00S,2022-03-04T01:34:16.4Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,45,48,2022-03-04T01:34:18Z,2730000,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,275.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
277,PT03M00.00S,2022-03-04T01:34:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.40999984741211,50.0,1610612761,45,48,2022-03-04T01:34:16Z,2740000,0.0,0.0,1,right,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M00.00S,2022-03-04T01:34:17.0Z,2,REGULAR,rebound,offensive,[],203920,,,1610612761,45,48,2022-03-04T01:34:17Z,2750000,,,0,,K. Birch REBOUND (Off:2 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,277.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
279,PT02M58.00S,2022-03-04T01:34:18.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,77.87450722733246,10.294117647058822,1610612761,48,48,2022-03-04T01:34:23Z,2760000,-199.0,155.0,1,right,G. Trent Jr. 25' 3PT  (10 PTS) (K. Birch 1 AST),"[1629018, 203920]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.22,Made,,,,,10.0,,,,,,K. Birch,203920.0,1.0,,,,,,
281,PT02M44.00S,2022-03-04T01:34:32.7Z,2,REGULAR,3pt,Jump Shot,[],1630180,26.10052562417871,15.441176470588236,1610612765,48,51,2022-03-04T01:34:36Z,2780000,173.0,193.0,1,left,S. Bey 25' 3PT  (11 PTS) (C. Cunningham 2 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.89,Made,,,,,11.0,,,,,,C. Cunningham,1630595.0,2.0,,,,,,
283,PT02M30.00S,2022-03-04T01:34:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,90.09526938239159,47.05882352941176,1610612761,48,51,2022-03-04T01:35:14Z,2800000,-15.0,41.0,1,right,MISS P. Siakam driving finger roll Layup - blocked,"[1627783, 1630191]",1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,4.32,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0,
284,PT02M30.00S,2022-03-04T01:34:48.4Z,2,REGULAR,block,,[],1630191,,,1610612761,48,51,2022-03-04T01:34:51Z,2810000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M30.00S,2022-03-04T01:34:48.4Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,48,51,2022-03-04T01:35:01Z,2820000,,,0,,S. Barnes REBOUND (Off:3 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,283.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
286,PT02M30.00S,2022-03-04T01:34:58.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612761,48,51,2022-03-04T01:35:04Z,2830000,,,0,,J. Grant shooting personal FOUL (2 PF) (Barnes 2 FT),"[203924, 1630567]",1610612765.0,DET,shooting,,,Grant,J. Grant,,,,,,,,,,,,1627962.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,
288,PT02M30.00S,2022-03-04T01:35:09.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,49,51,2022-03-04T01:35:09Z,2850000,,,0,,S. Barnes Free Throw 1 of 2 (5 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
289,PT02M30.00S,2022-03-04T01:35:27.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,50,51,2022-03-04T01:35:27Z,2860000,,,0,,S. Barnes Free Throw 2 of 2 (6 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
290,PT02M13.00S,2022-03-04T01:35:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.30946123521682,51.9607843137255,1610612765,50,53,2022-03-04T01:36:28Z,2870000,-10.0,16.0,1,left,C. Cunningham driving reverse Layup (12 PTS),[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,1.89,Made,,,,,12.0,,,,,,,,,,,,,,
291,PT01M55.00S,2022-03-04T01:36:05.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,88.12417871222075,49.01960784313725,1610612761,52,53,2022-03-04T01:36:10Z,2880000,-5.0,59.0,1,right,S. Barnes turnaround Hook (8 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,5.93,Made,,,,,8.0,,,,,,,,,,,,,,
292,PT01M37.00S,2022-03-04T01:36:24.1Z,2,REGULAR,3pt,Jump Shot,[],203924,32.933639947437584,38.970588235294116,1610612765,52,53,2022-03-04T01:37:22Z,2890000,55.0,257.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
293,PT01M35.00S,2022-03-04T01:36:26.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,52,53,2022-03-04T01:36:31Z,2900000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,,
294,PT01M35.00S,2022-03-04T01:36:28.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,52,53,2022-03-04T01:36:28Z,2910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M26.00S,2022-03-04T01:36:44.6Z,2,REGULAR,3pt,Jump Shot,[],1630201,68.41327201051249,30.14705882352941,1610612761,52,53,2022-03-04T01:36:49Z,2920000,-99.0,244.0,1,right,MISS M. Flynn 26' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
296,PT01M24.00S,2022-03-04T01:36:48.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,52,53,2022-03-04T01:36:48Z,2930000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,
297,PT01M24.00S,2022-03-04T01:36:49.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,52,53,2022-03-04T01:36:49Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M06.00S,2022-03-04T01:37:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,7.835085413929041,55.14705882352941,1610612765,52,53,2022-03-04T01:37:16Z,2950000,-26.0,21.0,1,left,MISS S. Bey driving floating Shot,[1630180],1610612765.0,DET,driving floating,,,Bey,S. Bey,,,,,3.33,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M02.00S,2022-03-04T01:37:14.2Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,52,53,2022-03-04T01:37:16Z,2960000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,298.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
300,PT01M02.00S,2022-03-04T01:37:13.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,5.590000152587891,50.0,1610612765,52,55,2022-03-04T01:37:13Z,2970000,0.0,0.0,1,left,I. Stewart tip Layup (2 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
301,PT00M48.50S,2022-03-04T01:37:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,92.46057818659659,57.35294117647059,1610612761,52,55,2022-03-04T01:37:33Z,2980000,37.0,18.0,1,right,MISS G. Trent Jr. driving finger roll Layup - blocked,"[1629018, 1630191]",1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,4.11,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0,
302,PT00M48.50S,2022-03-04T01:37:29.0Z,2,REGULAR,block,,[],1630191,,,1610612761,52,55,2022-03-04T01:37:31Z,2990000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M45.30S,2022-03-04T01:37:32.2Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,52,55,2022-03-04T01:37:33Z,3000000,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
304,PT00M36.20S,2022-03-04T01:37:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,8.754927726675426,51.71568627450981,1610612765,52,57,2022-03-04T01:37:50Z,3010000,-9.0,30.0,1,left,J. Grant driving finger roll Layup (13 PTS) (S. Bey 2 AST),"[203924, 1630180]",1610612765.0,DET,driving finger roll,,,Grant,J. Grant,,,,,3.1,Made,,,,,13.0,,,,,,S. Bey,1630180.0,2.0,,,,,,
306,PT00M36.20S,2022-03-04T01:37:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627783,,,1610612765,52,57,2022-03-04T01:37:57Z,3030000,,,0,,P. Siakam shooting personal FOUL (3 PF) (Grant 1 FT),"[1627783, 203924]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,1627962.0,3.0,0.0,Grant,203924.0,,,,,,,,,
308,PT00M36.20S,2022-03-04T01:38:14.2Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612765,52,57,2022-03-04T01:39:23Z,3050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M36.20S,2022-03-04T01:38:30.1Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,52,58,2022-03-04T01:38:30Z,3060000,,,0,,J. Grant Free Throw 1 of 1 (14 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
310,PT00M29.60S,2022-03-04T01:38:39.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,85.75886990801577,48.03921568627451,1610612761,54,58,2022-03-04T01:38:44Z,3070000,-10.0,81.0,1,right,S. Barnes 8' driving Hook (10 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,8.2,Made,,,,,10.0,,,,,,,,,,,,,,
311,PT00M29.60S,2022-03-04T01:38:56.5Z,2,REGULAR,foul,technical,['inpenalty'],1630191,,,1610612765,54,58,2022-03-04T01:39:50Z,3080000,,,0,,I. Stewart double technical FOUL (1 Tech),[1630191],1610612765.0,DET,double,,,Stewart,I. Stewart,,,,,,,,,,,,1627519.0,2.0,1.0,,,,,,,,,,,
313,PT00M29.60S,2022-03-04T01:38:56.5Z,2,REGULAR,foul,technical,['inpenalty'],1630567,,,1610612765,54,58,2022-03-04T01:39:52Z,3085000,,,0,,S. Barnes double technical FOUL (1 Tech),[1630567],1610612761.0,TOR,double,,,Barnes,S. Barnes,,,,,,,,,,,,1627519.0,1.0,1.0,,,,,,,,,,,
314,PT00M29.60S,2022-03-04T01:39:22.3Z,2,REGULAR,substitution,out,[],1627783,,,1610612765,54,58,2022-03-04T01:39:40Z,3100000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M29.60S,2022-03-04T01:39:22.3Z,2,REGULAR,substitution,in,[],1630173,,,1610612765,54,58,2022-03-04T01:39:40Z,3110000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M07.30S,2022-03-04T01:39:53.3Z,2,REGULAR,2pt,Jump Shot,[],203924,11.383048620236531,70.58823529411765,1610612765,54,58,2022-03-04T01:49:31Z,3120000,-103.0,55.0,1,left,MISS J. Grant 11' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,11.64,Missed,,,,,,,,,,,,,,,,,,,
317,PT00M06.30S,2022-03-04T01:39:54.3Z,2,REGULAR,rebound,offensive,[],203924,,,1610612765,54,58,2022-03-04T01:49:31Z,3130000,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,316.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
318,PT00M06.30S,2022-03-04T01:40:07.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203920,,,1610612765,54,58,2022-03-04T01:50:33Z,3145000,,,0,,K. Birch shooting personal FOUL (2 PF) (Grant 2 FT),"[203920, 203924]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,,1830.0,2.0,0.0,Grant,203924.0,,,,,,,,,
320,PT00M06.30S,2022-03-04T01:40:24.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203924,,,1610612765,54,59,2022-03-04T01:49:54Z,3161250,,,0,,J. Grant Free Throw 1 of 2 (15 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
323,PT00M06.30S,2022-03-04T01:40:24.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203924,,,1610612765,54,60,2022-03-04T01:49:54Z,3165625,,,0,,J. Grant Free Throw 2 of 2 (16 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
321,PT00M06.30S,2022-03-04T01:40:31.1Z,2,REGULAR,substitution,out,[],203920,,,1610612761,54,60,2022-03-04T01:49:54Z,3170000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M06.30S,2022-03-04T01:40:31.1Z,2,REGULAR,substitution,in,[],1629004,,,1610612761,54,60,2022-03-04T01:49:54Z,3180000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M00.70S,2022-03-04T01:41:00.5Z,2,REGULAR,3pt,Jump Shot,[],1629018,82.07950065703022,4.166666666666666,1610612761,57,60,2022-03-04T01:48:14Z,3185000,-229.0,116.0,1,right,G. Trent Jr. 25' 3PT  (13 PTS) (S. Barnes 2 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.69,Made,,,,,13.0,,,,,,S. Barnes,1630567.0,2.0,,,,,,
326,PT00M00.30S,2022-03-04T01:41:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630180,77.08607095926413,74.26470588235294,1610612765,57,60,2022-03-04T01:51:23Z,3188750,-121.0,672.0,1,left,MISS S. Bey 68' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,68.3,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M00.10S,2022-03-04T01:41:06.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,57,60,2022-03-04T01:47:45Z,3189375,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2022-03-04T01:41:11.8Z,2,REGULAR,period,end,[],0,,,1610612765,57,60,2022-03-04T01:49:45Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-03-04T01:55:49.5Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612765,57,60,2022-03-04T01:56:12Z,3250000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-04T01:55:49.5Z,3,REGULAR,substitution,out,['startperiod'],1629004,,,1610612765,57,60,2022-03-04T01:56:12Z,3260000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-04T01:55:49.5Z,3,REGULAR,substitution,in,['startperiod'],203920,,,1610612765,57,60,2022-03-04T01:56:12Z,3270000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-04T01:55:49.5Z,3,REGULAR,substitution,in,['startperiod'],1627783,,,1610612765,57,60,2022-03-04T01:56:12Z,3280000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-03-04T01:56:28.5Z,3,REGULAR,period,start,[],0,,,1610612765,57,60,2022-03-04T01:56:28Z,3290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M45.00S,2022-03-04T01:56:43.1Z,3,REGULAR,3pt,Jump Shot,[],1630180,69.07030223390277,68.38235294117648,1610612765,57,60,2022-03-04T01:56:48Z,3300000,92.0,238.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
336,PT11M41.00S,2022-03-04T01:56:47.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,57,60,2022-03-04T01:56:48Z,3310000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,335.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
337,PT11M28.00S,2022-03-04T01:56:59.0Z,3,REGULAR,3pt,Jump Shot,[],1629018,24.392247043363994,13.23529411764706,1610612761,57,60,2022-03-04T01:57:03Z,3320000,184.0,177.0,1,left,MISS G. Trent Jr. 25' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
338,PT11M25.00S,2022-03-04T01:57:02.0Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,57,60,2022-03-04T01:57:03Z,3330000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,337.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
339,PT11M18.00S,2022-03-04T01:57:09.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,81.42247043363994,42.8921568627451,1610612765,57,62,2022-03-04T01:57:12Z,3340000,-36.0,122.0,1,right,C. Cunningham 12' pullup Jump Shot (14 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,12.72,Made,,,,,14.0,,,,,,,,,,,,,,
340,PT10M54.00S,2022-03-04T01:57:33.2Z,3,REGULAR,2pt,Jump Shot,[],1630567,21.369908015768726,45.09803921568628,1610612761,59,62,2022-03-04T01:57:36Z,3350000,25.0,148.0,1,left,S. Barnes 15' pullup Jump Shot (12 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,15.04,Made,,,,,12.0,,,,,,,,,,,,,,
341,PT10M30.00S,2022-03-04T01:57:57.9Z,3,REGULAR,3pt,Jump Shot,[],1630595,96.27135348226018,3.6764705882352944,1610612765,59,65,2022-03-04T02:01:40Z,3360000,-232.0,-17.0,1,right,C. Cunningham 3PT  (17 PTS) (C. Joseph 3 AST),"[1630595, 202709]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,23.23,Made,,,,,17.0,,,,,,C. Joseph,202709.0,3.0,,,,,,
361,PT10M30.00S,2022-03-04T01:58:05.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612761,59,65,2022-03-04T02:05:26Z,3375000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Changed to 3-pt FG
343,PT10M15.00S,2022-03-04T01:58:12.9Z,3,REGULAR,turnover,lost ball,[],1627783,,,1610612761,59,65,2022-03-04T01:59:21Z,3380000,,,0,,P. Siakam lost ball TURNOVER (3 TO),"[1627783, 1630595]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,3.0,Cunningham,1630595.0,,,
344,PT10M15.00S,2022-03-04T01:58:12.9Z,3,REGULAR,steal,,[],1630595,,,1610612765,59,65,2022-03-04T01:59:21Z,3390000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M10.00S,2022-03-04T01:58:17.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630180,94.1688567674113,50.49019607843137,1610612765,59,67,2022-03-04T02:00:20Z,3400000,2.0,2.0,1,right,S. Bey running Layup (13 PTS) (C. Joseph 4 AST),"[1630180, 202709]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,0.34,Made,,,,,13.0,,,,,,C. Joseph,202709.0,4.0,,,,,,
347,PT10M10.00S,2022-03-04T01:58:23.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,59,67,2022-03-04T01:58:23Z,3420000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M47.00S,2022-03-04T02:01:36.9Z,3,REGULAR,2pt,Jump Shot,[],1629018,28.170170827858072,30.882352941176478,1610612761,59,67,2022-03-04T02:04:07Z,3430000,96.0,212.0,1,left,MISS G. Trent Jr. 23' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
349,PT09M47.00S,2022-03-04T02:01:36.9Z,3,REGULAR,rebound,defensive,[],203924,,,1610612765,59,67,2022-03-04T02:01:50Z,3440000,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,348.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
350,PT09M24.00S,2022-03-04T02:01:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.77463863337714,52.450980392156865,1610612765,59,69,2022-03-04T02:02:04Z,3450000,12.0,6.0,1,right,J. Grant driving finger roll Layup (18 PTS) (I. Stewart 1 AST),"[203924, 1630191]",1610612765.0,DET,driving finger roll,,,Grant,J. Grant,,,,,1.37,Made,,,,,18.0,,,,,,I. Stewart,1630191.0,1.0,,,,,,
352,PT09M05.00S,2022-03-04T02:02:18.8Z,3,REGULAR,2pt,Jump Shot,[],1627783,25.312089356110377,31.862745098039213,1610612761,61,69,2022-03-04T02:02:23Z,3470000,91.0,185.0,1,left,P. Siakam 20' step back Jump Shot (13 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,20.64,Made,,,,,13.0,,,,,,,,,,,,,,
353,PT08M42.00S,2022-03-04T02:02:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,94.03745072273325,52.450980392156865,1610612765,61,71,2022-03-04T02:02:45Z,3480000,12.0,4.0,1,right,I. Stewart Layup (4 PTS) (J. Grant 3 AST),"[1630191, 203924]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,1.28,Made,,,,,4.0,,,,,,J. Grant,203924.0,3.0,,,,,,
355,PT08M25.00S,2022-03-04T02:02:58.3Z,3,REGULAR,2pt,Jump Shot,[],1630201,26.62614980289093,66.42156862745098,1610612761,61,71,2022-03-04T02:03:04Z,3500000,-82.0,198.0,1,left,MISS M. Flynn 21' pullup Shot,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,21.42,Missed,,,,,,,,,,,,,,,,,,,
356,PT08M22.00S,2022-03-04T02:03:01.3Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,61,71,2022-03-04T02:03:04Z,3510000,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,355.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
357,PT08M15.00S,2022-03-04T02:03:09.4Z,3,REGULAR,foul,personal,['2freethrow'],1630201,,,1610612765,61,71,2022-03-04T02:03:17Z,3520000,,,0,,M. Flynn shooting personal FOUL (2 PF) (Joseph 2 FT),"[1630201, 202709]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,,,,,,,,1830.0,2.0,0.0,Joseph,202709.0,,,,,,,,,
359,PT08M15.00S,2022-03-04T02:03:35.8Z,3,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,61,72,2022-03-04T02:03:35Z,3540000,,,0,,C. Joseph Free Throw 1 of 2 (3 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
360,PT08M15.00S,2022-03-04T02:03:50.5Z,3,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,61,73,2022-03-04T02:03:50Z,3550000,,,0,,C. Joseph Free Throw 2 of 2 (4 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
362,PT07M57.00S,2022-03-04T02:04:12.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203920,9.674770039421814,43.627450980392155,1610612761,61,73,2022-03-04T02:04:20Z,3560000,32.0,38.0,1,left,MISS K. Birch bank Hook,[203920],1610612761.0,TOR,bank,,,Birch,K. Birch,,,,,4.99,Missed,,,,,,,,,,,,,,,,,,,
363,PT07M57.00S,2022-03-04T02:04:12.8Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,61,73,2022-03-04T02:04:20Z,3570000,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,362.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
364,PT07M48.00S,2022-03-04T02:04:21.5Z,3,REGULAR,3pt,Jump Shot,[],1630180,90.09526938239159,3.6764705882352944,1610612765,61,73,2022-03-04T02:04:27Z,3580000,-232.0,41.0,1,right,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,,
