actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
446,PT00M48.50S,2022-01-12T02:12:08.5Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,67,69,2022-01-12T02:12:47Z,4400000,,,0,,C. Boucher REBOUND (Off:6 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,445.0,11.0,5.0,6.0,,,,,,,
447,PT00M48.40S,2022-01-12T02:12:11.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628449,94.40999984741211,50.0,1610612761,69,69,2022-01-12T02:12:11Z,4410000,0.0,0.0,1,right,C. Boucher tip DUNK (9 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,,,,,0.0,Made,9.0,,,,,,,,,,,,,,
448,PT00M31.60S,2022-01-12T02:12:31.6Z,3,REGULAR,2pt,Jump Shot,[],1628969,22.815374507227332,58.82352941176471,1610612756,69,69,2022-01-12T02:12:38Z,4420000,-44.0,162.0,1,left,MISS M. Bridges 16' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,,,,,16.79,Missed,,,,,,,,,,,,,,,
449,PT00M28.70S,2022-01-12T02:12:34.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,69,69,2022-01-12T02:12:38Z,4430000,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,448.0,4.0,3.0,1.0,,,,,,,
450,PT00M08.80S,2022-01-12T02:12:54.3Z,3,REGULAR,2pt,Jump Shot,[],1627783,74.32654402102497,60.78431372549019,1610612761,71,69,2022-01-12T02:13:03Z,4440000,54.0,189.0,1,right,P. Siakam 19' step back Jump Shot (20 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,,,,,19.63,Made,20.0,,,,,,,,,,,,,,
451,PT00M01.00S,2022-01-12T02:13:06.8Z,3,REGULAR,turnover,lost ball,[],1626166,,,1610612756,71,69,2022-01-12T02:13:13Z,4450000,,,0,,C. Payne lost ball TURNOVER (2 TO),"[1626166, 1627783]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,2.0,Siakam,1627783.0,,,,,,,,,,,,,,,,,,
452,PT00M01.00S,2022-01-12T02:13:06.8Z,3,REGULAR,steal,,[],1627783,,,1610612761,71,69,2022-01-12T02:57:12Z,4460000,,,0,,P. Siakam STEAL (3 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M00.00S,2022-01-12T02:13:16.4Z,3,REGULAR,period,end,[],0,,,1610612761,71,69,2022-01-12T02:13:16Z,4470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-01-12T02:14:56.2Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612761,71,69,2022-01-12T02:15:27Z,4480000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-01-12T02:14:56.2Z,4,REGULAR,substitution,in,['startperiod'],1627832,,,1610612761,71,69,2022-01-12T02:15:27Z,4490000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-01-12T02:15:48.4Z,4,REGULAR,period,start,[],0,,,1610612756,71,69,2022-01-12T02:15:48Z,4500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M46.00S,2022-01-12T02:16:01.9Z,4,REGULAR,3pt,Jump Shot,[],1628969,8.229303547963205,94.6078431372549,1610612756,71,69,2022-01-12T02:16:08Z,4510000,-223.0,25.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,22.44,Missed,,,,,,,,,,,,,,,
459,PT11M42.00S,2022-01-12T02:16:05.9Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,71,69,2022-01-12T02:16:08Z,4520000,,,0,,P. Siakam REBOUND (Off:0 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,458.0,6.0,6.0,0.0,,,,,,,
461,PT11M26.00S,2022-01-12T02:16:23.9Z,4,REGULAR,foul,offensive,[],1627783,,,1610612761,71,69,2022-01-12T02:16:38Z,4540000,,,0,,P. Siakam offensive FOUL (4 PF),"[1627783, 1630188]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,1179.0,,,,,,,,,,,4.0,0.0,Smith,1630188.0,,,
463,PT11M26.00S,2022-01-12T02:16:23.9Z,4,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,71,69,2022-01-12T02:16:23Z,4560000,,,0,,P. Siakam offensive foul TURNOVER (4 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,4.0,,,1179.0,,,,,,,,,,,,,,,,,
464,PT11M06.00S,2022-01-12T02:17:02.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630188,5.469776609724048,12.990196078431374,1610612756,71,71,2022-01-12T02:17:07Z,4570000,185.0,-1.0,1,left,J. Smith 18' Jump Shot (7 PTS) (C. Payne 3 AST),"[1630188, 1626166]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,18.5,Made,7.0,C. Payne,1626166.0,3.0,,,,,,,,,,,
466,PT10M41.00S,2022-01-12T02:17:30.3Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612761,71,71,2022-01-12T02:17:39Z,4590000,,,0,,J. Smith shooting personal FOUL (4 PF) (VanVleet 2 FT),"[1630188, 1627832]",1610612756.0,PHX,shooting,,,Smith,J. Smith,,,,,,,,1179.0,,,,,,,,,,,4.0,0.0,VanVleet,1627832.0,,,
468,PT10M41.00S,2022-01-12T02:17:52.1Z,4,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,72,71,2022-01-12T02:18:14Z,4610000,,,0,,F. VanVleet Free Throw 1 of 2 (17 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
469,PT10M41.00S,2022-01-12T02:17:52.1Z,4,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,72,71,2022-01-12T02:18:14Z,4620000,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Missed,,,,,,,,,,,,,,,
470,PT10M40.00S,2022-01-12T02:17:53.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,72,71,2022-01-12T02:18:14Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,,
471,PT10M40.00S,2022-01-12T02:18:12.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,72,71,2022-01-12T02:18:12Z,4640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT10M28.00S,2022-01-12T02:18:34.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,76.69185282522996,24.509803921568626,1610612761,72,71,2022-01-12T02:18:39Z,4650000,-127.0,167.0,1,right,MISS P. Siakam 20' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,,,,,20.98,Missed,,,,,,,,,,,,,,,
473,PT10M24.00S,2022-01-12T02:18:38.9Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,72,71,2022-01-12T02:18:39Z,4660000,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,472.0,1.0,0.0,1.0,,,,,,,
474,PT10M23.00S,2022-01-12T02:18:38.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,93.77463863337714,55.392156862745104,1610612761,72,71,2022-01-12T02:18:46Z,4670000,27.0,6.0,1,right,MISS J. Champagnie putback Layup,[1630551],1610612761.0,TOR,putback,,,Champagnie,J. Champagnie,,,,,,,,,2.77,Missed,,,,,,,,,,,,,,,
475,PT10M20.00S,2022-01-12T02:18:41.8Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,72,71,2022-01-12T02:18:46Z,4680000,,,0,,C. Boucher REBOUND (Off:7 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,474.0,12.0,5.0,7.0,,,,,,,
476,PT10M20.00S,2022-01-12T02:18:41.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,94.40999984741211,50.0,1610612761,74,71,2022-01-12T02:18:41Z,4690000,0.0,0.0,1,right,C. Boucher tip Layup (11 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,,,,,0.0,Made,11.0,,,,,,,,,,,,,,
477,PT10M16.00S,2022-01-12T02:18:45.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,24.917871222076215,11.519607843137255,1610612756,74,71,2022-01-12T02:18:52Z,4700000,192.0,182.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,26.46,Missed,,,,,,,,,,,,,,,
478,PT10M14.00S,2022-01-12T02:18:49.0Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612756,74,71,2022-01-12T02:18:49Z,4710000,,,0,,J. Smith REBOUND (Off:3 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,477.0,5.0,2.0,3.0,,,,,,,
479,PT10M08.00S,2022-01-12T02:18:54.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626166,11.251642575558476,63.48039215686274,1610612756,74,73,2022-01-12T02:19:02Z,4720000,-67.0,53.0,1,left,C. Payne 8' driving floating Jump Shot (4 PTS) (L. Shamet 2 AST),"[1626166, 1629013]",1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,,8.59,Made,4.0,L. Shamet,1629013.0,2.0,,,,,,,,,,,
480,PT09M59.00S,2022-01-12T02:19:03.7Z,4,REGULAR,3pt,Jump Shot,[],1627832,74.32654402102497,14.705882352941178,1610612761,74,73,2022-01-12T02:19:08Z,4730000,-176.0,189.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,25.85,Missed,,,,,,,,,,,,,,,
481,PT09M56.00S,2022-01-12T02:19:05.8Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,74,73,2022-01-12T02:19:05Z,4740000,,,0,,J. Champagnie REBOUND (Off:2 Def:0),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,480.0,2.0,0.0,2.0,,,,,,,
482,PT09M52.00S,2022-01-12T02:19:10.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630173,78.40013140604468,53.67647058823529,1610612761,74,73,2022-01-12T02:19:17Z,4750000,18.0,151.0,1,right,MISS P. Achiuwa 15' pullup Shot,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,,,,,15.16,Missed,,,,,,,,,,,,,,,
483,PT09M49.00S,2022-01-12T02:19:13.0Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,74,73,2022-01-12T02:19:17Z,4760000,,,0,,J. McGee REBOUND (Off:1 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,482.0,3.0,2.0,1.0,,,,,,,
484,PT09M35.00S,2022-01-12T02:19:26.9Z,4,REGULAR,2pt,Jump Shot,[],1630188,5.732588699080158,16.911764705882355,1610612756,74,73,2022-01-12T02:19:31Z,4770000,165.0,1.0,1,left,MISS J. Smith 16' pullup Shot,[1630188],1610612756.0,PHX,pullup,,,Smith,J. Smith,,,,,,,,,16.54,Missed,,,,,,,,,,,,,,,
485,PT09M33.00S,2022-01-12T02:19:28.9Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,74,73,2022-01-12T02:19:31Z,4780000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,484.0,5.0,4.0,1.0,,,,,,,
486,PT09M27.00S,2022-01-12T02:19:35.5Z,4,REGULAR,3pt,Jump Shot,[],1627832,68.01905387647832,62.00980392156863,1610612761,77,73,2022-01-12T02:20:51Z,4790000,60.0,248.0,1,right,F. VanVleet 25' 3PT pullup bank (20 PTS),[1627832],1610612761.0,TOR,pullup bank,,,VanVleet,F. VanVleet,,,,,,,,,25.53,Made,20.0,,,,,,,,,,,,,,
488,PT09M05.00S,2022-01-12T02:19:56.5Z,4,REGULAR,turnover,bad pass,[],1629013,,,1610612756,77,73,2022-01-12T02:20:01Z,4810000,,,0,,L. Shamet bad pass TURNOVER (1 TO),"[1629013, 1627832]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,,
489,PT09M05.00S,2022-01-12T02:19:56.5Z,4,REGULAR,steal,,[],1627832,,,1610612761,77,73,2022-01-12T02:31:31Z,4820000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M01.00S,2022-01-12T02:20:01.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,94.03745072273325,52.20588235294118,1610612761,79,73,2022-01-12T02:20:10Z,4830000,11.0,4.0,1,right,P. Achiuwa running reverse Layup (6 PTS) (P. Siakam 7 AST),"[1630173, 1627783]",1610612761.0,TOR,running reverse,,,Achiuwa,P. Achiuwa,,,,,,,,,1.15,Made,6.0,P. Siakam,1627783.0,7.0,,,,,,,,,,,
492,PT09M01.00S,2022-01-12T02:20:07.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,79,73,2022-01-12T02:20:07Z,4850000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M01.00S,2022-01-12T02:20:37.9Z,4,REGULAR,instantreplay,request,[],0,,,1610612756,79,73,2022-01-12T02:20:55Z,4860000,,,0,,,[],,,overturned,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,,Changed to 3-pt FG,,
495,PT09M01.00S,2022-01-12T02:21:23.6Z,4,REGULAR,substitution,out,[],201580,,,1610612756,79,73,2022-01-12T02:22:32Z,4870000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M01.00S,2022-01-12T02:21:23.6Z,4,REGULAR,substitution,out,[],1630188,,,1610612756,79,73,2022-01-12T02:22:32Z,4880000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M01.00S,2022-01-12T02:21:23.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612756,79,73,2022-01-12T02:22:32Z,4890000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M01.00S,2022-01-12T02:21:23.6Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,79,73,2022-01-12T02:22:32Z,4900000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M01.00S,2022-01-12T02:21:23.6Z,4,REGULAR,substitution,in,[],203109,,,1610612756,79,73,2022-01-12T02:22:32Z,4910000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M01.00S,2022-01-12T02:21:23.6Z,4,REGULAR,substitution,in,[],101108,,,1610612756,79,73,2022-01-12T02:22:32Z,4920000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M45.00S,2022-01-12T02:23:14.6Z,4,REGULAR,foul,personal,['3freethrow'],1627783,,,1610612756,79,73,2022-01-12T02:23:35Z,4930000,,,0,,P. Siakam shooting personal FOUL (5 PF) (Shamet 3 FT),"[1627783, 1629013]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,1179.0,,,,,,,,,,,5.0,0.0,Shamet,1629013.0,,,
503,PT08M45.00S,2022-01-12T02:23:49.2Z,4,REGULAR,freethrow,1 of 3,[],1629013,,,1610612756,79,74,2022-01-12T02:23:49Z,4950000,,,0,,L. Shamet Free Throw 1 of 3 (4 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
504,PT08M45.00S,2022-01-12T02:24:17.6Z,4,REGULAR,freethrow,2 of 3,[],1629013,,,1610612756,79,75,2022-01-12T02:24:17Z,4960000,,,0,,L. Shamet Free Throw 2 of 3 (5 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
505,PT08M45.00S,2022-01-12T02:24:18.4Z,4,REGULAR,substitution,out,[],1627783,,,1610612756,79,75,2022-01-12T02:24:25Z,4970000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M45.00S,2022-01-12T02:24:18.4Z,4,REGULAR,substitution,in,[],1628384,,,1610612756,79,75,2022-01-12T02:24:25Z,4980000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M45.00S,2022-01-12T02:24:36.3Z,4,REGULAR,freethrow,3 of 3,[],1629013,,,1610612756,79,76,2022-01-12T02:24:36Z,4990000,,,0,,L. Shamet Free Throw 3 of 3 (6 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
508,PT08M32.00S,2022-01-12T02:24:51.1Z,4,REGULAR,3pt,Jump Shot,[],1628384,71.43561103810775,18.137254901960784,1610612761,79,76,2022-01-12T02:24:56Z,5000000,-159.0,216.0,1,right,MISS O. Anunoby 26' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,,,,,26.84,Missed,,,,,,,,,,,,,,,
509,PT08M29.00S,2022-01-12T02:24:54.1Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,79,76,2022-01-12T02:24:56Z,5010000,,,0,,J. Champagnie REBOUND (Off:3 Def:0),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,508.0,3.0,0.0,3.0,,,,,,,
510,PT08M22.00S,2022-01-12T02:25:00.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,79.71419185282524,7.107843137254902,1610612761,79,76,2022-01-12T02:25:07Z,5020000,-214.0,138.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,25.52,Missed,,,,,,,,,,,,,,,
511,PT08M16.00S,2022-01-12T02:25:06.7Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,79,76,2022-01-12T02:25:07Z,5030000,,,0,,P. Achiuwa REBOUND (Off:2 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,510.0,6.0,4.0,2.0,,,,,,,
512,PT08M06.00S,2022-01-12T02:25:16.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,64.86530880420499,46.568627450980394,1610612761,79,76,2022-01-12T02:25:22Z,5040000,-17.0,278.0,1,right,MISS F. VanVleet 27' step back 3PT,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,,,,,27.83,Missed,,,,,,,,,,,,,,,
513,PT08M02.00S,2022-01-12T02:25:20.0Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,79,76,2022-01-12T02:25:22Z,5050000,,,0,,C. Boucher REBOUND (Off:8 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,512.0,13.0,5.0,8.0,,,,,,,
514,PT07M59.00S,2022-01-12T02:25:30.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,79,76,2022-01-12T02:25:30Z,5060000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M49.00S,2022-01-12T02:28:28.7Z,4,REGULAR,turnover,lost ball,[],1628449,,,1610612761,79,76,2022-01-12T02:28:32Z,5070000,,,0,,C. Boucher lost ball TURNOVER (2 TO),"[1628449, 101108]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,2.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
516,PT07M49.00S,2022-01-12T02:28:28.7Z,4,REGULAR,steal,,[],101108,,,1610612756,79,76,2022-01-12T02:28:30Z,5080000,,,0,,C. Paul STEAL (5 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M46.00S,2022-01-12T02:28:34.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,7.046649145860711,45.34313725490196,1610612756,79,78,2022-01-12T02:28:47Z,5090000,23.0,14.0,1,left,M. Bridges running Layup (8 PTS) (C. Paul 9 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,,2.7,Made,8.0,C. Paul,101108.0,9.0,,,,,,,,,,,
519,PT07M46.00S,2022-01-12T02:28:37.1Z,4,REGULAR,foul,personal,['1freethrow'],1630173,,,1610612756,79,78,2022-01-12T02:28:46Z,5110000,,,0,,P. Achiuwa shooting personal FOUL (3 PF) (Bridges 1 FT),"[1630173, 1628969]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,1626302.0,,,,,,,,,,,3.0,0.0,Bridges,1628969.0,,,
521,PT07M46.00S,2022-01-12T02:29:00.0Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628969,,,1610612756,79,79,2022-01-12T02:29:00Z,5130000,,,0,,M. Bridges Free Throw 1 of 1 (9 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
522,PT07M24.00S,2022-01-12T02:29:22.8Z,4,REGULAR,3pt,Jump Shot,[],1628384,67.62483574244416,60.78431372549019,1610612761,79,79,2022-01-12T02:29:29Z,5140000,54.0,252.0,1,right,MISS O. Anunoby 25' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,,,,,25.75,Missed,,,,,,,,,,,,,,,
523,PT07M18.00S,2022-01-12T02:29:28.8Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,79,79,2022-01-12T02:29:29Z,5150000,,,0,,J. Champagnie REBOUND (Off:4 Def:0),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,522.0,4.0,0.0,4.0,,,,,,,
524,PT07M18.00S,2022-01-12T02:29:28.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,94.40999984741211,50.0,1610612761,81,79,2022-01-12T02:29:28Z,5160000,0.0,0.0,1,right,J. Champagnie tip Layup (2 PTS),[1630551],1610612761.0,TOR,tip,,,Champagnie,J. Champagnie,,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,
525,PT07M02.00S,2022-01-12T02:29:44.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,7.440867279894875,49.50980392156863,1610612756,81,81,2022-01-12T02:29:49Z,5170000,2.0,17.0,1,left,D. Ayton DUNK (12 PTS) (J. Crowder 3 AST),"[1629028, 203109]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,1.76,Made,12.0,J. Crowder,203109.0,3.0,,,,,,,,,,,
527,PT06M37.00S,2022-01-12T02:30:09.3Z,4,REGULAR,3pt,Jump Shot,[],1627832,87.99277266754271,93.87254901960785,1610612761,81,81,2022-01-12T02:32:59Z,5190000,219.0,60.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,22.76,Missed,,,,,,,,,,,,,,,
528,PT06M36.00S,2022-01-12T02:30:10.3Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,81,81,2022-01-12T02:30:15Z,5200000,,,0,,C. Boucher REBOUND (Off:9 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,527.0,14.0,5.0,9.0,,,,,,,
529,PT06M36.00S,2022-01-12T02:30:14.2Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612761,81,81,2022-01-12T02:30:26Z,5210000,,,0,,D. Ayton shooting personal FOUL (4 PF) (Boucher 2 FT),"[1629028, 1628449]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,1627519.0,,,,,,,,,,,4.0,1.0,Boucher,1628449.0,,,
531,PT06M36.00S,2022-01-12T02:30:41.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628449,,,1610612761,81,81,2022-01-12T02:30:41Z,5230000,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Missed,,,,,,,,,,,,,,,
532,PT06M36.00S,2022-01-12T02:30:41.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,81,81,2022-01-12T02:30:41Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,531.0,,,,,,,,,,
533,PT06M36.00S,2022-01-12T02:30:43.6Z,4,REGULAR,substitution,out,[],1629013,,,1610612761,81,81,2022-01-12T02:30:47Z,5250000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M36.00S,2022-01-12T02:30:43.6Z,4,REGULAR,substitution,in,[],1626164,,,1610612761,81,81,2022-01-12T02:30:47Z,5260000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
