actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
266,PT04M28.00S,2022-01-23T23:53:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,91.67214191852825,54.41176470588235,1610612761,24,50,2022-01-23T23:53:18Z,2640000,22.0,26.0,1,right,MISS O. Anunoby running finger roll Layup - blocked,"[1628384, 1629604]",1610612761.0,TOR,running finger roll,,,Anunoby,O. Anunoby,,,,,,,,,3.4,Missed,,,,,,,,,,,,,Elleby,1629604.0
267,PT04M28.00S,2022-01-23T23:53:09.3Z,2,REGULAR,block,,[],1629604,,,1610612761,24,50,2022-01-23T23:53:12Z,2650000,,,0,,C. Elleby BLOCK (1 BLK),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M28.00S,2022-01-23T23:53:09.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,24,50,2022-01-23T23:53:18Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,
269,PT04M28.00S,2022-01-23T23:53:14.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,24,50,2022-01-23T23:53:14Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M25.00S,2022-01-23T23:53:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628384,94.03745072273325,48.529411764705884,1610612761,26,50,2022-01-23T23:53:47Z,2680000,-7.0,4.0,1,right,O. Anunoby driving reverse Layup (4 PTS),[1628384],1610612761.0,TOR,driving reverse,,,Anunoby,O. Anunoby,,,,,,,,,0.82,Made,4.0,,,,,,,,,,,,,
271,PT04M25.00S,2022-01-23T23:53:43.8Z,2,REGULAR,foul,personal,['1freethrow'],1629604,,,1610612761,26,50,2022-01-23T23:53:51Z,2690000,,,0,,C. Elleby shooting personal FOUL (1 PF) (Anunoby 1 FT),"[1629604, 1628384]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,202056.0,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0,,
273,PT04M25.00S,2022-01-23T23:54:00.0Z,2,REGULAR,substitution,out,[],1630625,,,1610612761,26,50,2022-01-23T23:54:04Z,2710000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M25.00S,2022-01-23T23:54:00.0Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,26,50,2022-01-23T23:54:04Z,2720000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M25.00S,2022-01-23T23:54:16.2Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628384,,,1610612761,27,50,2022-01-23T23:54:16Z,2730000,,,0,,O. Anunoby Free Throw 1 of 1 (5 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
276,PT04M10.00S,2022-01-23T23:54:32.0Z,2,REGULAR,2pt,Jump Shot,[],203496,9.937582128777924,29.166666666666668,1610612757,27,52,2022-01-23T23:54:38Z,2740000,104.0,41.0,1,left,R. Covington 11' driving floating bank Jump Shot (2 PTS) (C. McCollum 2 AST),"[203496, 203468]",1610612757.0,POR,driving floating bank,,,Covington,R. Covington,,,,,,,,,11.19,Made,2.0,C. McCollum,203468.0,2.0,,,,,,,,,,
278,PT03M57.00S,2022-01-23T23:54:44.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.56307490144546,52.20588235294118,1610612761,29,52,2022-01-23T23:54:49Z,2760000,11.0,-1.0,1,right,P. Achiuwa driving Layup (2 PTS),[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,,,,,1.11,Made,2.0,,,,,,,,,,,,,
279,PT03M46.00S,2022-01-23T23:54:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629604,7.046649145860711,51.71568627450981,1610612757,29,54,2022-01-23T23:54:59Z,2770000,-9.0,14.0,1,left,C. Elleby alley-oop Layup (7 PTS) (A. Simons 4 AST),"[1629604, 1629014]",1610612757.0,POR,alley-oop,,,Elleby,C. Elleby,,,,,,,,,1.62,Made,7.0,A. Simons,1629014.0,4.0,,,,,,,,,,
281,PT03M26.00S,2022-01-23T23:55:16.5Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612761,29,54,2022-01-23T23:56:33Z,2790000,,,0,,R. Covington shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[203496, 1629018]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,101283.0,,,,,,,,,,,1.0,0.0,Trent Jr.,1629018.0,,
283,PT03M26.00S,2022-01-23T23:56:00.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,29,54,2022-01-23T23:56:00Z,2810000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M26.00S,2022-01-23T23:56:03.0Z,2,REGULAR,substitution,out,[],203496,,,1610612761,29,54,2022-01-23T23:57:37Z,2820000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M26.00S,2022-01-23T23:56:03.0Z,2,REGULAR,substitution,in,[],1629642,,,1610612761,29,54,2022-01-23T23:57:37Z,2830000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M26.00S,2022-01-23T23:57:47.2Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,29,54,2022-01-23T23:58:09Z,2840000,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,
287,PT03M26.00S,2022-01-23T23:57:47.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,29,54,2022-01-23T23:58:09Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,
288,PT03M26.00S,2022-01-23T23:57:47.2Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,30,54,2022-01-23T23:58:09Z,2860000,,,0,,G. Trent Jr. Free Throw 2 of 2 (1 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
289,PT03M13.00S,2022-01-23T23:58:21.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.908672798948752,49.01960784313725,1610612757,30,56,2022-01-23T23:58:25Z,2870000,5.0,59.0,1,left,J. Nurkic driving Hook (7 PTS),[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,,,,,5.96,Made,7.0,,,,,,,,,,,,,
290,PT02M48.00S,2022-01-23T23:58:46.5Z,2,REGULAR,3pt,Jump Shot,[],1630567,71.82982917214193,19.11764705882353,1610612761,30,56,2022-01-23T23:58:51Z,2880000,-154.0,212.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,26.25,Missed,,,,,,,,,,,,,,
291,PT02M44.00S,2022-01-23T23:58:50.5Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,30,56,2022-01-23T23:58:51Z,2890000,,,0,,C. Elleby REBOUND (Off:0 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,290.0,3.0,3.0,0.0,,,,,,
292,PT02M27.00S,2022-01-23T23:59:06.5Z,2,REGULAR,3pt,Jump Shot,[],203468,32.40801576872536,18.627450980392158,1610612757,30,59,2022-01-23T23:59:11Z,2900000,157.0,252.0,1,left,C. McCollum 29' 3PT  (10 PTS) (C. Elleby 1 AST),"[203468, 1629604]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,29.69,Made,10.0,C. Elleby,1629604.0,1.0,,,,,,,,,,
294,PT02M11.00S,2022-01-23T23:59:22.6Z,2,REGULAR,3pt,Jump Shot,[],1628384,91.80354796320631,3.9215686274509802,1610612761,30,59,2022-01-23T23:59:30Z,2920000,-230.0,25.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,23.17,Missed,,,,,,,,,,,,,,
295,PT02M07.00S,2022-01-23T23:59:26.6Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612761,30,59,2022-01-23T23:59:30Z,2930000,,,0,,O. Anunoby REBOUND (Off:2 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,294.0,6.0,4.0,2.0,,,,,,
296,PT02M05.00S,2022-01-23T23:59:28.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,93.9060446780552,45.34313725490196,1610612761,30,59,2022-01-23T23:59:35Z,2940000,-23.0,5.0,1,right,MISS O. Anunoby driving Layup - blocked,"[1628384, 203994]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,,,,,2.38,Missed,,,,,,,,,,,,,Nurkic,203994.0
297,PT02M05.00S,2022-01-23T23:59:28.5Z,2,REGULAR,block,,[],203994,,,1610612761,30,59,2022-01-23T23:59:32Z,2950000,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M01.00S,2022-01-23T23:59:32.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,30,59,2022-01-23T23:59:35Z,2960000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,296.0,6.0,5.0,1.0,,,,,,
299,PT02M00.00S,2022-01-23T23:59:34.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,25.706307490144546,82.59803921568627,1610612757,30,62,2022-01-23T23:59:40Z,2970000,-163.0,189.0,1,left,A. Simons 24' 3PT running (11 PTS) (C. McCollum 3 AST),"[1629014, 203468]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,,,,,24.97,Made,11.0,C. McCollum,203468.0,3.0,,,,,,,,,,
301,PT01M51.00S,2022-01-23T23:59:43.5Z,2,REGULAR,turnover,bad pass,[],1629018,,,1610612761,30,62,2022-01-23T23:59:47Z,2990000,,,0,,G. Trent Jr. bad pass TURNOVER (2 TO),"[1629018, 203468]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,2.0,McCollum,203468.0,,,,,,,,,,,,,,,,,
302,PT01M51.00S,2022-01-23T23:59:43.5Z,2,REGULAR,steal,,[],203468,,,1610612757,30,62,2022-01-23T23:59:45Z,3000000,,,0,,C. McCollum STEAL (2 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M49.00S,2022-01-23T23:59:48.6Z,2,REGULAR,foul,personal,[],1627832,,,1610612757,30,62,2022-01-23T23:59:59Z,3010000,,,0,,F. VanVleet personal FOUL (3 PF),"[1627832, 1629642]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,201638.0,,,,,,,,,,,3.0,1.0,Little,1629642.0,,
305,PT01M49.00S,2022-01-23T23:59:57.0Z,2,REGULAR,substitution,out,[],1630567,,,1610612757,30,62,2022-01-24T00:00:00Z,3030000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M49.00S,2022-01-23T23:59:57.0Z,2,REGULAR,substitution,in,[],1629139,,,1610612757,30,62,2022-01-24T00:00:00Z,3040000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M35.00S,2022-01-24T00:00:24.6Z,2,REGULAR,turnover,lost ball,[],203468,,,1610612757,30,62,2022-01-24T00:00:29Z,3050000,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1627832]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,2.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
308,PT01M35.00S,2022-01-24T00:00:24.6Z,2,REGULAR,steal,,[],1627832,,,1610612761,30,62,2022-01-24T00:00:26Z,3060000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M28.00S,2022-01-24T00:00:32.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,94.82588699080158,96.56862745098039,1610612761,30,62,2022-01-24T00:00:36Z,3070000,233.0,-4.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,23.28,Missed,,,,,,,,,,,,,,
310,PT01M25.00S,2022-01-24T00:00:35.1Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,30,62,2022-01-24T00:00:36Z,3080000,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,309.0,5.0,5.0,0.0,,,,,,
311,PT01M03.00S,2022-01-24T00:00:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.011169513797633,39.950980392156865,1610612757,30,64,2022-01-24T00:01:02Z,3090000,50.0,79.0,1,left,C. McCollum 9' turnaround fadeaway Jump Shot (12 PTS),[203468],1610612757.0,POR,turnaround fadeaway,,,McCollum,C. McCollum,,,,,,,,,9.38,Made,12.0,,,,,,,,,,,,,
312,PT00M48.20S,2022-01-24T00:01:18.7Z,2,REGULAR,foul,personal,[],203994,,,1610612761,30,64,2022-01-24T00:03:21Z,3100000,,,0,,J. Nurkic take personal FOUL (2 PF),"[203994, 1630173]",1610612757.0,POR,take,,,Nurkic,J. Nurkic,,,,,,,,201638.0,,,,,,,,,,,2.0,1.0,Achiuwa,1630173.0,,
314,PT00M41.30S,2022-01-24T00:01:45.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629604,,,1610612761,30,64,2022-01-24T00:02:01Z,3120000,,,0,,C. Elleby personal FOUL (2 PF) (Anunoby 2 FT),"[1629604, 1628384]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,202056.0,,,,,,,,,,,2.0,0.0,Anunoby,1628384.0,,
316,PT00M41.30S,2022-01-24T00:02:11.8Z,2,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,30,64,2022-01-24T00:02:11Z,3140000,,,0,,MISS O. Anunoby Free Throw 1 of 2,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Missed,,,,,,,,,,,,,,
317,PT00M41.30S,2022-01-24T00:02:11.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,30,64,2022-01-24T00:02:11Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,
318,PT00M41.30S,2022-01-24T00:02:31.0Z,2,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,31,64,2022-01-24T00:02:31Z,3160000,,,0,,O. Anunoby Free Throw 2 of 2 (6 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
319,PT00M32.90S,2022-01-24T00:02:42.6Z,2,REGULAR,2pt,Jump Shot,[],1629014,13.354139290407357,26.96078431372549,1610612757,31,64,2022-01-24T00:02:48Z,3170000,115.0,73.0,1,left,MISS A. Simons 13' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,,,,,13.64,Missed,,,,,,,,,,,,,,
320,PT00M30.60S,2022-01-24T00:02:44.9Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,31,64,2022-01-24T00:02:48Z,3180000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,319.0,1.0,1.0,0.0,,,,,,
321,PT00M16.20S,2022-01-24T00:02:59.3Z,2,REGULAR,3pt,Jump Shot,[],1627832,85.3646517739816,97.05882352941177,1610612761,31,64,2022-01-24T00:04:04Z,3190000,235.0,85.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,25.02,Missed,,,,,,,,,,,,,,
322,PT00M12.10S,2022-01-24T00:03:04.4Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612761,31,64,2022-01-24T00:03:04Z,3200000,,,0,,O. Anunoby REBOUND (Off:3 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,321.0,7.0,4.0,3.0,,,,,,
323,PT00M12.10S,2022-01-24T00:03:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,94.40999984741211,50.0,1610612761,31,64,2022-01-24T00:03:04Z,3210000,0.0,0.0,1,right,MISS O. Anunoby tip Layup,[1628384],1610612761.0,TOR,tip,,,Anunoby,O. Anunoby,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
324,PT00M12.10S,2022-01-24T00:03:05.2Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,31,64,2022-01-24T00:03:05Z,3220000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,323.0,3.0,3.0,0.0,,,,,,
325,PT00M12.10S,2022-01-24T00:03:09.4Z,2,REGULAR,turnover,out-of-bounds,[],1629642,,,1610612757,31,64,2022-01-24T00:03:19Z,3230000,,,0,,N. Little lost ball out-of-bounds TURNOVER (2 TO),[1629642],1610612757.0,POR,lost ball,,,Little,N. Little,,,,,2.0,,,201638.0,,,,,,,,,,,,,,,,
326,PT00M01.40S,2022-01-24T00:03:38.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,92.85479632063075,95.34313725490196,1610612761,34,64,2022-01-24T00:03:42Z,3240000,227.0,15.0,1,right,G. Trent Jr. 3PT  (4 PTS) (O. Anunoby 3 AST),"[1629018, 1628384]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,22.72,Made,4.0,O. Anunoby,1628384.0,3.0,,,,,,,,,,
328,PT00M00.30S,2022-01-24T00:03:43.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,68.54467805519053,8.57843137254902,1610612757,34,64,2022-01-24T00:03:58Z,3260000,207.0,592.0,1,left,MISS A. Simons 62' driving floating 3PT,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,,,,,62.7,Missed,,,,,,,,,,,,,,
329,PT00M00.10S,2022-01-24T00:03:43.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,34,64,2022-01-24T00:03:58Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,328.0,,,,,,,,,
330,PT00M00.00S,2022-01-24T00:03:49.2Z,2,REGULAR,period,end,[],0,,,1610612757,34,64,2022-01-24T00:03:49Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-24T00:18:07.6Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612757,34,64,2022-01-24T00:18:29Z,3290000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-01-24T00:18:07.6Z,3,REGULAR,substitution,out,['startperiod'],1629139,,,1610612757,34,64,2022-01-24T00:18:29Z,3300000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-01-24T00:18:07.6Z,3,REGULAR,substitution,out,['startperiod'],1629604,,,1610612757,34,64,2022-01-24T00:18:29Z,3310000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-01-24T00:18:07.6Z,3,REGULAR,substitution,in,['startperiod'],1630567,,,1610612757,34,64,2022-01-24T00:18:29Z,3320000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-01-24T00:18:07.6Z,3,REGULAR,substitution,in,['startperiod'],1627783,,,1610612757,34,64,2022-01-24T00:18:29Z,3330000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-01-24T00:18:07.6Z,3,REGULAR,substitution,in,['startperiod'],203496,,,1610612757,34,64,2022-01-24T00:18:29Z,3340000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-01-24T00:18:54.1Z,3,REGULAR,period,start,[],0,,,1610612761,34,64,2022-01-24T00:18:54Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M36.00S,2022-01-24T00:19:17.5Z,3,REGULAR,2pt,Jump Shot,[],1627783,18.2161629434954,70.58823529411765,1610612761,34,64,2022-01-24T00:19:34Z,3360000,-103.0,119.0,1,left,MISS P. Siakam 15' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,,,,,15.71,Missed,,,,,,,,,,,,,,
339,PT11M33.00S,2022-01-24T00:19:20.9Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612761,34,64,2022-01-24T00:19:20Z,3370000,,,0,,F. VanVleet REBOUND (Off:2 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,338.0,4.0,2.0,2.0,,,,,,
340,PT11M33.00S,2022-01-24T00:19:23.9Z,3,REGULAR,foul,personal,[],203994,,,1610612761,34,64,2022-01-24T00:19:31Z,3380000,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1627832]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,202056.0,,,,,,,,,,,3.0,1.0,VanVleet,1627832.0,,
342,PT11M29.00S,2022-01-24T00:19:41.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,31.750985545335087,69.36274509803921,1610612761,37,64,2022-01-24T00:19:45Z,3400000,-97.0,246.0,1,left,S. Barnes 26' 3PT  (3 PTS) (P. Siakam 2 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,26.44,Made,3.0,P. Siakam,1627783.0,2.0,,,,,,,,,,
344,PT11M18.00S,2022-01-24T00:19:55.3Z,3,REGULAR,foul,offensive,[],1629014,,,1610612757,37,64,2022-01-24T00:20:02Z,3420000,,,0,,A. Simons off-the-ball offensive FOUL (2 PF),"[1629014, 1629018]",1610612757.0,POR,off-the-ball,,,Simons,A. Simons,,,,,,,,201638.0,,,,,,,,,,,2.0,0.0,Trent Jr.,1629018.0,,
346,PT11M18.00S,2022-01-24T00:19:55.3Z,3,REGULAR,turnover,offensive foul,[],1629014,,,1610612757,37,64,2022-01-24T00:19:55Z,3440000,,,0,,A. Simons offensive foul TURNOVER (3 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,3.0,,,201638.0,,,,,,,,,,,,,,,,
347,PT11M08.00S,2022-01-24T00:20:17.0Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612761,37,64,2022-01-24T00:20:40Z,3450000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Siakam 2 FT),"[203468, 1627783]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,101283.0,,,,,,,,,,,1.0,0.0,Siakam,1627783.0,,
349,PT11M08.00S,2022-01-24T00:20:41.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627783,,,1610612761,38,64,2022-01-24T00:20:41Z,3470000,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
350,PT11M08.00S,2022-01-24T00:20:41.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627783,,,1610612761,38,64,2022-01-24T00:21:00Z,3480000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,Missed,,,,,,,,,,,,,,
351,PT11M06.00S,2022-01-24T00:20:43.4Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,38,64,2022-01-24T00:21:00Z,3490000,,,0,,N. Little REBOUND (Off:0 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,350.0,4.0,4.0,0.0,,,,,,
352,PT10M52.00S,2022-01-24T00:21:13.0Z,3,REGULAR,3pt,Jump Shot,[],1629642,77.21747700394218,87.25490196078431,1610612757,38,64,2022-01-24T00:21:17Z,3500000,186.0,162.0,1,right,MISS N. Little 24' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,24.67,Missed,,,,,,,,,,,,,,
353,PT10M49.00S,2022-01-24T00:21:16.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,38,64,2022-01-24T00:21:17Z,3510000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,352.0,2.0,2.0,0.0,,,,,,
354,PT10M44.00S,2022-01-24T00:21:21.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,17.69053876478318,5.637254901960785,1610612761,38,64,2022-01-24T00:21:27Z,3520000,222.0,114.0,1,left,MISS G. Trent Jr. 24' running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,,,,,24.93,Missed,,,,,,,,,,,,,,
355,PT10M41.00S,2022-01-24T00:21:24.5Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,38,64,2022-01-24T00:21:27Z,3530000,,,0,,C. McCollum REBOUND (Off:0 Def:6),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,354.0,6.0,6.0,0.0,,,,,,
