actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
262,PT04M39.00S,2024-01-01T21:02:03.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,8.229303547963205,95.34313725490196,1610612750,47,42,2024-01-01T21:06:31Z,2560000,False,-227.0,25.0,1,left,MISS J. McDaniels step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
263,PT04M36.00S,2024-01-01T21:02:06.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,47,42,2024-01-01T21:02:08Z,2570000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,262.0,,4.0,2.0,2.0,,,,,,,,,
264,PT04M32.00S,2024-01-01T21:02:10.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,93.77463863337714,47.05882352941176,1610612752,47,42,2024-01-01T21:02:20Z,2580000,False,-15.0,6.0,1,right,MISS J. Brunson running Layup,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
265,PT04M31.00S,2024-01-01T21:02:12.0Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,47,42,2024-01-01T21:02:12Z,2590000,False,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,264.0,,4.0,2.0,2.0,,,,,,,,,
266,PT04M19.00S,2024-01-01T21:02:23.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628384,94.69448094612353,49.26470588235294,1610612752,49,42,2024-01-01T21:02:28Z,2600000,False,-4.0,-3.0,1,right,O. Anunoby DUNK (5 PTS) (D. DiVincenzo 1 AST),"[1628384, 1628978]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.45,Made,5.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
268,PT04M00.00S,2024-01-01T21:02:42.0Z,2,REGULAR,3pt,Jump Shot,[],1630183,4.155716162943495,94.36274509803921,1610612750,49,42,2024-01-01T21:02:50Z,2620000,False,-222.0,-13.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.22,Missed,,,,,,,,,,,,,,,,,,
269,PT03M55.00S,2024-01-01T21:02:47.0Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,49,42,2024-01-01T21:02:50Z,2630000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,268.0,,6.0,5.0,1.0,,,,,,,,,
270,PT03M55.00S,2024-01-01T21:02:47.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,49,44,2024-01-01T21:02:47Z,2640000,False,0.0,0.0,1,left,R. Gobert tip Layup (5 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
271,PT03M41.00S,2024-01-01T21:03:03.5Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612752,49,44,2024-01-01T21:03:12Z,2650000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Randle 2 FT),"[1626157, 203944]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,,,,,3.0,0.0,Randle,203944.0,,,,
273,PT03M41.00S,2024-01-01T21:03:36.3Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,50,44,2024-01-01T21:03:36Z,2670000,False,,,0,,J. Randle Free Throw 1 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
274,PT03M41.00S,2024-01-01T21:03:36.4Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,50,44,2024-01-01T21:03:46Z,2680000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M41.00S,2024-01-01T21:03:36.4Z,2,REGULAR,substitution,in,[],1629675,,,1610612752,50,44,2024-01-01T21:03:46Z,2700000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M41.00S,2024-01-01T21:03:36.4Z,2,REGULAR,substitution,in,[],203937,,,1610612752,50,44,2024-01-01T21:03:46Z,2710000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M41.00S,2024-01-01T21:03:36.4Z,2,REGULAR,substitution,out,[],1630183,,,1610612752,50,44,2024-01-01T21:03:57Z,2720000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M41.00S,2024-01-01T21:04:06.0Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,51,44,2024-01-01T21:04:06Z,2730000,False,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
280,PT03M30.00S,2024-01-01T21:04:19.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,32.276609724047304,37.254901960784316,1610612750,51,44,2024-01-01T21:09:11Z,2740000,False,64.0,251.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
281,PT03M28.00S,2024-01-01T21:04:21.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,51,44,2024-01-01T21:04:24Z,2750000,False,,,0,,J. Randle REBOUND (Off:2 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,280.0,,5.0,3.0,2.0,,,,,,,,,
282,PT03M18.00S,2024-01-01T21:04:31.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,67.88764783180025,44.36274509803921,1610612752,51,44,2024-01-01T21:04:38Z,2760000,False,-28.0,249.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
283,PT03M14.00S,2024-01-01T21:04:35.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,51,44,2024-01-01T21:04:38Z,2770000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,282.0,,7.0,6.0,1.0,,,,,,,,,
284,PT03M07.00S,2024-01-01T21:04:46.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612750,51,44,2024-01-01T21:04:54Z,2780000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Gobert 2 FT),"[203944, 203497]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,,,,,2.0,0.0,Gobert,203497.0,,,,
286,PT03M07.00S,2024-01-01T21:05:17.6Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,51,44,2024-01-01T21:05:17Z,2800000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
287,PT03M07.00S,2024-01-01T21:05:17.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,51,44,2024-01-01T21:05:17Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,
288,PT03M07.00S,2024-01-01T21:05:40.1Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,51,45,2024-01-01T21:05:40Z,2820000,False,,,0,,R. Gobert Free Throw 2 of 2 (6 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
289,PT02M44.00S,2024-01-01T21:06:03.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.56307490144546,51.470588235294116,1610612752,53,45,2024-01-01T21:06:08Z,2830000,False,7.0,-1.0,1,right,O. Anunoby cutting DUNK (7 PTS) (D. DiVincenzo 2 AST),"[1628384, 1628978]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.75,Made,7.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
291,PT02M24.00S,2024-01-01T21:06:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.5722733245729295,50.49019607843137,1610612750,53,45,2024-01-01T21:06:36Z,2850000,False,-2.0,19.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
292,PT02M23.00S,2024-01-01T21:06:26.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,53,45,2024-01-01T21:06:36Z,2860000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,291.0,,,,,,,,,,,,,
294,PT02M04.00S,2024-01-01T21:06:56.9Z,2,REGULAR,2pt,Jump Shot,[],1628973,91.93495400788436,67.40196078431373,1610612752,55,45,2024-01-01T21:07:02Z,2880000,False,87.0,23.0,1,right,J. Brunson 9' Jump Shot (13 PTS) (I. Hartenstein 2 AST),"[1628973, 1628392]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,9.01,Made,13.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
296,PT01M40.00S,2024-01-01T21:07:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629638,31.61957950065703,61.274509803921575,1610612750,55,48,2024-01-01T21:12:25Z,2900000,False,-56.0,245.0,1,left,N. Alexander-Walker 25' 3PT step back (3 PTS) (K. Anderson 1 AST),"[1629638, 203937]",1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.11,Made,3.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
298,PT01M10.00S,2024-01-01T21:07:50.4Z,2,REGULAR,3pt,Jump Shot,[],1628384,73.9323258869908,83.33333333333334,1610612752,55,48,2024-01-01T21:07:56Z,2920000,False,167.0,193.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
299,PT01M07.00S,2024-01-01T21:07:53.4Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,55,48,2024-01-01T21:07:56Z,2930000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,298.0,,1.0,1.0,0.0,,,,,,,,,
300,PT00M59.80S,2024-01-01T21:08:03.7Z,2,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,55,48,2024-01-01T21:08:12Z,2940000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (2 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,,,,2.0,,,,,,,,
301,PT00M52.60S,2024-01-01T21:08:18.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612752,55,48,2024-01-01T21:08:27Z,2950000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Randle 2 FT),"[1629675, 203944]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,,,,,1.0,0.0,Randle,203944.0,,,,
303,PT00M52.60S,2024-01-01T21:08:56.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,56,48,2024-01-01T21:08:56Z,2970000,False,,,0,,J. Randle Free Throw 1 of 2 (18 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
304,PT00M52.60S,2024-01-01T21:09:16.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,57,48,2024-01-01T21:09:16Z,2980000,False,,,0,,J. Randle Free Throw 2 of 2 (19 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
305,PT00M40.10S,2024-01-01T21:09:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,9.149145860709593,42.40196078431372,1610612750,57,48,2024-01-01T21:09:39Z,2990000,False,38.0,34.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
306,PT00M38.30S,2024-01-01T21:09:36.2Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,57,48,2024-01-01T21:09:39Z,3000000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,305.0,,4.0,2.0,2.0,,,,,,,,,
307,PT00M32.30S,2024-01-01T21:09:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.03745072273325,49.26470588235294,1610612752,59,48,2024-01-01T21:09:46Z,3010000,False,-4.0,4.0,1,right,J. Randle Layup (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.51,Made,21.0,,,,,,,,,,,,,,,,,
308,PT00M24.20S,2024-01-01T21:10:01.7Z,2,REGULAR,turnover,lost ball,[],203937,,,1610612750,59,48,2024-01-01T21:10:06Z,3020000,False,,,0,,K. Anderson lost ball TURNOVER (3 TO),"[203937, 1628392]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,,,,,,,Hartenstein,1628392.0
309,PT00M24.20S,2024-01-01T21:10:01.7Z,2,REGULAR,steal,,[],1628392,,,1610612752,59,48,2024-01-01T21:10:03Z,3030000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
310,PT00M20.90S,2024-01-01T21:10:07.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612752,59,48,2024-01-01T21:14:44Z,3040000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF) (DiVincenzo 2 FT),"[1629638, 1628978]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,,,,,1.0,0.0,DiVincenzo,1628978.0,,,,
312,PT00M20.90S,2024-01-01T21:10:38.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628978,,,1610612752,60,48,2024-01-01T21:10:38Z,3060000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (4 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
313,PT00M20.90S,2024-01-01T21:10:38.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628978,,,1610612752,61,48,2024-01-01T21:16:44Z,3070000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (5 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
314,PT00M20.90S,2024-01-01T21:10:39.0Z,2,REGULAR,substitution,out,[],1628973,,,1610612750,61,48,2024-01-01T21:11:00Z,3080000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M20.90S,2024-01-01T21:10:39.0Z,2,REGULAR,substitution,out,[],1628392,,,1610612750,61,48,2024-01-01T21:11:00Z,3090000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M20.90S,2024-01-01T21:10:39.0Z,2,REGULAR,substitution,out,[],203944,,,1610612750,61,48,2024-01-01T21:11:00Z,3100000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M20.90S,2024-01-01T21:10:39.0Z,2,REGULAR,substitution,in,[],1630540,,,1610612750,61,48,2024-01-01T21:11:00Z,3110000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M20.90S,2024-01-01T21:10:39.0Z,2,REGULAR,substitution,in,[],1628404,,,1610612750,61,48,2024-01-01T21:11:00Z,3120000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M20.90S,2024-01-01T21:10:39.0Z,2,REGULAR,substitution,in,[],201959,,,1610612750,61,48,2024-01-01T21:11:00Z,3130000,False,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M03.70S,2024-01-01T21:11:21.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612750,61,48,2024-01-01T21:11:34Z,3140000,False,,,0,,T. Gibson shooting personal FOUL (1 PF) (Edwards 2 FT),"[201959, 1630162]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,,,,,1.0,0.0,Edwards,1630162.0,,,,
322,PT00M03.70S,2024-01-01T21:11:54.3Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,61,48,2024-01-01T21:11:54Z,3160000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT00M03.70S,2024-01-01T21:11:54.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,61,48,2024-01-01T21:11:54Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,
324,PT00M03.70S,2024-01-01T21:11:54.4Z,2,REGULAR,substitution,out,[],1628384,,,1610612750,61,48,2024-01-01T21:12:16Z,3180000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M03.70S,2024-01-01T21:11:54.4Z,2,REGULAR,substitution,out,[],1630540,,,1610612750,61,48,2024-01-01T21:12:16Z,3190000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M03.70S,2024-01-01T21:11:54.4Z,2,REGULAR,substitution,out,[],201959,,,1610612750,61,48,2024-01-01T21:12:16Z,3200000,False,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M03.70S,2024-01-01T21:11:54.4Z,2,REGULAR,substitution,in,[],203944,,,1610612750,61,48,2024-01-01T21:12:16Z,3210000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M03.70S,2024-01-01T21:11:54.4Z,2,REGULAR,substitution,in,[],1628392,,,1610612750,61,48,2024-01-01T21:12:16Z,3220000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M03.70S,2024-01-01T21:11:54.4Z,2,REGULAR,substitution,in,[],1628973,,,1610612750,61,48,2024-01-01T21:12:16Z,3230000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M03.70S,2024-01-01T21:11:54.3Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,61,49,2024-01-01T21:16:57Z,3240000,False,,,0,,A. Edwards Free Throw 2 of 2 (16 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2024-01-01T21:12:37.4Z,2,REGULAR,period,end,[],0,,,1610612752,61,49,2024-01-01T21:12:37Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-01-01T21:27:03.6Z,3,REGULAR,substitution,out,['startperiod'],1628404,,,1610612752,61,49,2024-01-01T21:28:07Z,3260000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-01-01T21:27:03.6Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612752,61,49,2024-01-01T21:28:07Z,3270000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-01-01T21:27:03.6Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612752,61,49,2024-01-01T21:28:07Z,3280000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-01-01T21:27:03.6Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612752,61,49,2024-01-01T21:28:07Z,3290000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-01-01T21:27:03.6Z,3,REGULAR,substitution,in,['startperiod'],1628384,,,1610612752,61,49,2024-01-01T21:28:07Z,3300000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-01-01T21:27:03.6Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,61,49,2024-01-01T21:28:07Z,3310000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-01-01T21:27:03.6Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612752,61,49,2024-01-01T21:28:07Z,3320000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-01-01T21:27:03.6Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612752,61,49,2024-01-01T21:28:07Z,3330000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-01-01T21:28:07.1Z,3,REGULAR,period,start,[],0,,,1610612752,61,49,2024-01-01T21:28:08Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M49.00S,2024-01-01T21:28:17.7Z,3,REGULAR,3pt,Jump Shot,[],203944,30.042706964520367,27.696078431372552,1610612752,61,49,2024-01-01T21:28:25Z,3350000,False,112.0,230.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
342,PT11M47.00S,2024-01-01T21:28:19.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,61,49,2024-01-01T21:28:25Z,3360000,False,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,341.0,,8.0,7.0,1.0,,,,,,,,,
343,PT11M30.00S,2024-01-01T21:28:36.2Z,3,REGULAR,2pt,Jump Shot,[],201144,78.9257555847569,44.85294117647059,1610612750,61,49,2024-01-01T21:28:44Z,3370000,False,-26.0,146.0,1,right,MISS M. Conley 14' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,Mid-Range,8-16 Center,14.79,Missed,,,,,,,,,,,,,,,,,,
344,PT11M29.00S,2024-01-01T21:28:37.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,61,49,2024-01-01T21:28:44Z,3380000,False,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,,343.0,,6.0,4.0,2.0,,,,,,,,,
347,PT11M13.00S,2024-01-01T21:29:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.863994743758213,51.9607843137255,1610612752,63,49,2024-01-01T21:30:46Z,3400000,False,-10.0,3.0,1,left,D. DiVincenzo cutting Layup (7 PTS) (I. Hartenstein 3 AST),"[1628978, 1628392]",1610612752.0,NYK,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.01,Made,7.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,,
