actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
250,PT04M49.00S,2024-01-19T01:27:12.4Z,2,REGULAR,foul,personal,['1freethrow'],1626145,,,1610612752,35,39,2024-01-19T01:27:17Z,2500000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Brunson 1 FT),"[1626145, 1628973]",1610612764.0,WAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,200833.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
252,PT04M49.00S,2024-01-19T01:27:36.5Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,36,39,2024-01-19T01:27:36Z,2520000,False,,,0,,J. Brunson Free Throw 1 of 1 (11 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
253,PT04M27.00S,2024-01-19T01:27:59.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,90.62089356110381,94.85294117647058,1610612764,36,39,2024-01-19T01:28:07Z,2530000,False,224.0,36.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.71,,,,,,,,,,,,
254,PT04M25.00S,2024-01-19T01:28:01.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,36,39,2024-01-19T01:28:07Z,2540000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,253.0,7.0,5.0,2.0,,,,,,,,
255,PT04M15.00S,2024-01-19T01:28:11.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,12.959921156373195,49.754901960784316,1610612752,36,39,2024-01-19T01:28:33Z,2550000,False,1.0,69.0,1,left,MISS J. Brunson 6' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.93,,,,,,,,,,,,
256,PT04M13.00S,2024-01-19T01:28:13.6Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612764,36,39,2024-01-19T01:28:20Z,2560000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,255.0,1.0,1.0,0.0,,,,,,,,
257,PT04M05.00S,2024-01-19T01:28:22.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.64323258869908,51.470588235294116,1610612764,36,41,2024-01-19T01:28:27Z,2570000,False,7.0,7.0,1,right,K. Kuzma driving Layup (6 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.04,,,,,,,,,,,,
258,PT03M47.00S,2024-01-19T01:28:39.5Z,2,REGULAR,3pt,Jump Shot,[],1628973,20.844283837056505,9.558823529411764,1610612752,39,41,2024-01-19T01:28:43Z,2580000,False,202.0,143.0,1,left,J. Brunson 24' 3PT  (14 PTS) (J. Randle 1 AST),"[1628973, 203944]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,14.0,24.79,,,,,,,,J. Randle,203944.0,1.0,,
260,PT03M26.00S,2024-01-19T01:29:00.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,94.30026281208936,45.09803921568628,1610612764,39,41,2024-01-19T01:29:04Z,2600000,False,-25.0,1.0,1,right,MISS M. Bagley III driving Layup,[1628963],1610612764.0,WAS,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.45,,,,,,,,,,,,
261,PT03M24.00S,2024-01-19T01:29:02.2Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,39,41,2024-01-19T01:29:04Z,2610000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,260.0,3.0,3.0,0.0,,,,,,,,
262,PT03M17.00S,2024-01-19T01:29:08.9Z,2,REGULAR,3pt,Jump Shot,[],203944,6.521024967148489,97.54901960784314,1610612752,39,41,2024-01-19T01:29:13Z,2620000,False,-238.0,9.0,1,left,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.79,,,,,,,,,,,,
263,PT03M15.00S,2024-01-19T01:29:10.9Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,39,41,2024-01-19T01:29:13Z,2630000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,
264,PT03M10.00S,2024-01-19T01:29:18.4Z,2,REGULAR,foul,personal,[],1628384,,,1610612764,39,41,2024-01-19T01:29:28Z,2640000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1628398]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,1628954.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
266,PT03M10.00S,2024-01-19T01:29:18.5Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,39,41,2024-01-19T01:29:44Z,2660000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M10.00S,2024-01-19T01:29:18.5Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,39,41,2024-01-19T01:29:44Z,2670000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M04.00S,2024-01-19T01:29:52.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,85.23324572930355,53.18627450980392,1610612764,39,41,2024-01-19T01:29:59Z,2680000,False,16.0,86.0,1,right,MISS T. Jones 8' floating Shot,[1626145],1610612764.0,WAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.78,,,,,,,,,,,,
269,PT03M03.00S,2024-01-19T01:29:53.5Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,39,41,2024-01-19T01:29:59Z,2690000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:6),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,268.0,8.0,6.0,2.0,,,,,,,,
270,PT03M03.00S,2024-01-19T01:29:56.7Z,2,REGULAR,foul,personal,[],1628963,,,1610612752,39,41,2024-01-19T01:30:02Z,2700000,False,,,0,,M. Bagley III personal FOUL (1 PF),"[1628963, 1628392]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,200833.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,
272,PT02M49.00S,2024-01-19T01:30:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,9.280551905387648,53.18627450980392,1610612752,39,41,2024-01-19T01:30:37Z,2720000,False,-16.0,35.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.82,,,,,,,,,,,,
273,PT02M47.00S,2024-01-19T01:30:32.4Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,39,41,2024-01-19T01:30:37Z,2730000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:6),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,272.0,9.0,6.0,3.0,,,,,,,,
274,PT02M38.00S,2024-01-19T01:30:41.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,14.931011826544022,96.07843137254902,1610612752,42,41,2024-01-19T01:30:45Z,2740000,False,-230.0,88.0,1,left,D. DiVincenzo 24' 3PT  (5 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,24.66,,,,,,,,J. Randle,203944.0,2.0,,
276,PT02M25.00S,2024-01-19T01:30:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.85479632063075,47.794117647058826,1610612764,42,41,2024-01-19T01:31:05Z,2760000,False,-11.0,15.0,1,right,MISS J. Poole driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.84,,,,,,,,,,,,
277,PT02M23.00S,2024-01-19T01:30:55.8Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,42,41,2024-01-19T01:31:05Z,2770000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,276.0,4.0,4.0,0.0,,,,,,,,
278,PT02M21.00S,2024-01-19T01:31:00.2Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,42,41,2024-01-19T01:31:09Z,2780000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,,,,,,,,,,,,,,1.0,,,,,
279,PT02M21.00S,2024-01-19T01:31:14.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,42,41,2024-01-19T01:31:14Z,2790000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M08.00S,2024-01-19T01:33:00.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628398,84.31340341655716,54.65686274509803,1610612764,42,43,2024-01-19T01:33:06Z,2800000,False,23.0,95.0,1,right,K. Kuzma 9' floating Jump Shot (8 PTS),[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,9.78,,,,,,,,,,,,
281,PT01M49.00S,2024-01-19T01:33:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,7.046649145860711,51.470588235294116,1610612752,42,43,2024-01-19T01:33:25Z,2810000,False,-7.0,14.0,1,left,MISS I. Hartenstein driving DUNK,[1628392],1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.56,,,,,,,,,,,,
282,PT01M47.00S,2024-01-19T01:33:22.4Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612764,42,43,2024-01-19T01:33:25Z,2820000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,281.0,1.0,1.0,0.0,,,,,,,,
283,PT01M44.00S,2024-01-19T01:33:25.6Z,2,REGULAR,turnover,lost ball,[],1628398,,,1610612764,42,43,2024-01-19T01:33:30Z,2830000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 1628973]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,2.0,,,,Brunson,1628973.0
284,PT01M44.00S,2024-01-19T01:33:25.6Z,2,REGULAR,steal,,[],1628973,,,1610612752,42,43,2024-01-19T01:33:27Z,2840000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
285,PT01M40.00S,2024-01-19T01:33:28.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628392,5.338370565045992,50.49019607843137,1610612752,44,43,2024-01-19T01:43:16Z,2850000,False,-2.0,-2.0,1,left,I. Hartenstein running DUNK (4 PTS) (J. Brunson 3 AST),"[1628392, 1628973]",1610612752.0,NYK,running,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.34,,,,,,,,J. Brunson,1628973.0,3.0,,
287,PT01M25.00S,2024-01-19T01:33:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.15308804204993,49.01960784313725,1610612764,44,43,2024-01-19T01:33:50Z,2870000,False,-5.0,78.0,1,right,MISS K. Kuzma 7' pullup Shot,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.79,,,,,,,,,,,,
288,PT01M23.00S,2024-01-19T01:33:46.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,44,43,2024-01-19T01:33:50Z,2880000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:7),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,287.0,10.0,7.0,3.0,,,,,,,,
289,PT01M08.00S,2024-01-19T01:34:00.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,28.991458607095925,25.49019607843137,1610612752,44,43,2024-01-19T01:34:50Z,2890000,False,123.0,220.0,1,left,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.18,,,,,,,,,,,,
290,PT01M06.00S,2024-01-19T01:34:02.9Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,44,43,2024-01-19T01:34:07Z,2900000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,289.0,2.0,2.0,0.0,,,,,,,,
291,PT01M02.00S,2024-01-19T01:34:10.5Z,2,REGULAR,foul,personal,[],1628973,,,1610612764,44,43,2024-01-19T01:34:14Z,2910000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1628963]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,200833.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
293,PT00M55.00S,2024-01-19T01:34:37.1Z,2,REGULAR,2pt,Jump Shot,[],1629673,76.69185282522996,29.166666666666668,1610612764,44,43,2024-01-19T01:34:42Z,2930000,False,-104.0,167.0,1,right,MISS J. Poole 19' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,19.65,,,,,,,,,,,,
294,PT00M52.90S,2024-01-19T01:34:39.2Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,44,43,2024-01-19T01:34:42Z,2940000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,293.0,4.0,4.0,0.0,,,,,,,,
295,PT00M46.40S,2024-01-19T01:34:46.2Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,44,43,2024-01-19T01:34:50Z,2950000,False,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 1629673]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,2.0,,,,Poole,1629673.0
296,PT00M46.40S,2024-01-19T01:34:46.2Z,2,REGULAR,steal,,[],1629673,,,1610612764,44,43,2024-01-19T01:34:47Z,2960000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
297,PT00M41.60S,2024-01-19T01:34:53.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612764,44,43,2024-01-19T01:35:01Z,2970000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Coulibaly 2 FT),"[1628978, 1641731]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,2.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,
299,PT00M41.60S,2024-01-19T01:35:29.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641731,,,1610612764,44,44,2024-01-19T01:35:29Z,2990000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
300,PT00M41.60S,2024-01-19T01:35:51.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641731,,,1610612764,44,45,2024-01-19T01:35:51Z,3000000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
301,PT00M31.00S,2024-01-19T01:36:09.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.4053876478318,51.225490196078425,1610612752,46,45,2024-01-19T01:36:15Z,3010000,False,-6.0,83.0,1,left,J. Brunson 8' turnaround Jump Shot (16 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,16.0,8.31,,,,,,,,,,,,
302,PT00M09.80S,2024-01-19T01:36:33.4Z,2,REGULAR,3pt,Jump Shot,[],1628398,70.38436268068331,22.30392156862745,1610612764,46,45,2024-01-19T01:36:52Z,3020000,False,-138.0,226.0,1,right,MISS K. Kuzma 26' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.5,,,,,,,,,,,,
303,PT00M07.70S,2024-01-19T01:36:35.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,46,45,2024-01-19T01:36:40Z,3030000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,302.0,3.0,3.0,0.0,,,,,,,,
304,PT00M01.00S,2024-01-19T01:36:42.3Z,2,REGULAR,3pt,Jump Shot,[],203944,32.14520367936925,51.470588235294116,1610612752,46,45,2024-01-19T01:36:46Z,3040000,False,-7.0,250.0,1,left,MISS J. Randle 24' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.98,,,,,,,,,,,,
305,PT00M00.30S,2024-01-19T01:36:43.0Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,46,45,2024-01-19T04:17:41Z,3050000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,304.0,3.0,3.0,0.0,,,,,,,,
306,PT00M00.00S,2024-01-19T01:36:45.5Z,2,REGULAR,period,end,[],0,,,1610612764,46,45,2024-01-19T04:17:41Z,3060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-01-19T01:51:30.1Z,3,REGULAR,substitution,out,['startperiod'],1641731,,,1610612764,46,45,2024-01-19T04:17:41Z,3070000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-01-19T01:51:30.1Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612764,46,45,2024-01-19T04:17:41Z,3080000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-01-19T01:52:10.6Z,3,REGULAR,period,start,[],0,,,1610612752,46,45,2024-01-19T01:52:11Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT11M48.00S,2024-01-19T01:52:23.9Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,46,45,2024-01-19T01:52:32Z,3100000,False,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 1628398]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,3.0,,,,Kuzma,1628398.0
314,PT11M48.00S,2024-01-19T01:52:23.9Z,3,REGULAR,steal,,[],1628398,,,1610612764,46,45,2024-01-19T01:52:29Z,3110000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
315,PT11M47.00S,2024-01-19T01:52:30.5Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,46,45,2024-01-19T01:52:38Z,3120000,False,,,0,,K. Kuzma step out-of-bounds TURNOVER (3 TO),[1628398],1610612764.0,WAS,step,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,200833.0,,,,,,,,,,,,,,3.0,,,,,
316,PT11M41.00S,2024-01-19T01:52:50.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,72.09264126149803,22.794117647058822,1610612752,49,45,2024-01-19T01:53:17Z,3130000,False,-136.0,210.0,1,right,O. Anunoby 25' 3PT pullup (7 PTS) (I. Hartenstein 2 AST),"[1628384, 1628392]",1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,25.0,,,,,,,,I. Hartenstein,1628392.0,2.0,,
318,PT11M31.00S,2024-01-19T01:53:09.8Z,3,REGULAR,foul,personal,[],1628978,,,1610612764,49,45,2024-01-19T01:53:26Z,3150000,False,,,0,,D. DiVincenzo personal FOUL (3 PF),"[1628978, 1628398]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,1628954.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
320,PT11M15.00S,2024-01-19T01:53:39.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,7.966491458607096,36.76470588235294,1610612764,49,45,2024-01-19T01:56:06Z,3170000,False,66.0,22.0,1,left,MISS K. Kuzma 6' pullup bank Shot,[1628398],1610612764.0,WAS,pullup bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.99,,,,,,,,,,,,
321,PT11M14.00S,2024-01-19T01:53:40.3Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,49,45,2024-01-19T01:56:06Z,3180000,False,,,0,,D. Avdija REBOUND (Off:2 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,320.0,6.0,4.0,2.0,,,,,,,,
328,PT11M13.00S,2024-01-19T01:53:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,5.469776609724048,52.20588235294118,1610612764,49,45,2024-01-19T01:56:13Z,3185000,False,-11.0,-1.0,1,left,MISS D. Avdija tip Layup,[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.11,,,,,,,,,,,,
329,PT11M13.00S,2024-01-19T01:53:58.6Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,49,45,2024-01-19T01:57:42Z,3187500,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,328.0,2.0,1.0,1.0,,,,,,,,
322,PT11M12.00S,2024-01-19T01:53:59.0Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612764,49,45,2024-01-19T01:57:02Z,3190000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1628392, 1628963]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1179.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
324,PT11M12.00S,2024-01-19T01:54:13.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628963,,,1610612764,49,45,2024-01-19T01:55:46Z,3210000,False,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
325,PT11M12.00S,2024-01-19T01:54:13.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,49,45,2024-01-19T01:54:13Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,324.0,,,,,,,,,,,
326,PT11M12.00S,2024-01-19T01:54:13.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628963,,,1610612764,49,45,2024-01-19T01:57:07Z,3230000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
327,PT11M10.00S,2024-01-19T01:54:15.3Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,49,45,2024-01-19T01:57:07Z,3240000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,326.0,5.0,5.0,0.0,,,,,,,,
330,PT10M58.00S,2024-01-19T01:54:41.2Z,3,REGULAR,2pt,Jump Shot,[],1628973,81.94809461235218,70.09803921568627,1610612752,49,45,2024-01-19T01:58:13Z,3250000,False,100.0,117.0,1,right,MISS J. Brunson 15' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,Missed,,15.44,,,,,,,,,,,,
331,PT10M56.00S,2024-01-19T01:54:43.2Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,49,45,2024-01-19T01:54:51Z,3260000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,,,,,,,,,330.0,3.0,2.0,1.0,,,,,,,,
