actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
271,PT03M45.00S,2023-11-12T17:56:27.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,75.50919842312747,83.57843137254902,1610612766,58,45,2023-11-12T17:56:32Z,2590000,False,168.0,178.0,1,right,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,24.45,Missed,,,,,,,,,,,,,,,,,,
272,PT03M42.00S,2023-11-12T17:56:30.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,58,45,2023-11-12T17:56:32Z,2600000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,271.0,4.0,4.0,0.0,,,,,,,,,,
273,PT03M30.00S,2023-11-12T17:56:42.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,5.338370565045992,50.49019607843137,1610612752,60,45,2023-11-12T17:56:45Z,2610000,False,-2.0,-2.0,1,left,R. Barrett cutting DUNK (11 PTS) (Q. Grimes 1 AST),"[1629628, 1629656]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.34,Made,11.0,,,,,,,,,,,,,Q. Grimes,1629656.0,1.0,,
275,PT03M17.00S,2023-11-12T17:56:56.3Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612766,60,45,2023-11-12T17:57:08Z,2630000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Washington 2 FT),"[1629011, 1629023]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,Washington,1629023.0,,,,,
277,PT03M17.00S,2023-11-12T17:57:26.1Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,60,46,2023-11-12T17:57:45Z,2650000,False,,,0,,P. Washington Free Throw 1 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
278,PT03M17.00S,2023-11-12T17:57:26.1Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,60,46,2023-11-12T17:57:45Z,2660000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT03M16.00S,2023-11-12T17:57:27.1Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,60,46,2023-11-12T17:57:45Z,2670000,False,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,278.0,6.0,3.0,3.0,,,,,,,,,,
280,PT03M03.00S,2023-11-12T17:57:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,16.113666228646515,64.70588235294117,1610612752,60,46,2023-11-12T17:58:04Z,2680000,False,-74.0,99.0,1,left,MISS J. Randle 12' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,12.33,Missed,,,,,,,,,,,,,,,,,,
281,PT03M03.00S,2023-11-12T17:57:56.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,60,46,2023-11-12T17:58:04Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,280.0,,,,,,,,,,,,,
282,PT03M03.00S,2023-11-12T17:58:02.4Z,2,REGULAR,foul,personal,[],1631109,,,1610612752,60,46,2023-11-12T17:58:13Z,2700000,False,,,0,,M. Williams loose ball personal FOUL (2 PF),"[1631109, 1629011]",1610612766.0,CHA,loose ball,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,2.0,0.0,Robinson,1629011.0,,,,,
284,PT03M03.00S,2023-11-12T17:58:02.5Z,2,REGULAR,substitution,out,[],1629023,,,1610612752,60,46,2023-11-12T17:58:11Z,2720000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M03.00S,2023-11-12T17:58:02.5Z,2,REGULAR,substitution,in,[],1630550,,,1610612752,60,46,2023-11-12T17:58:11Z,2730000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M53.00S,2023-11-12T17:58:29.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,15.456636005256241,51.225490196078425,1610612752,62,46,2023-11-12T18:02:51Z,2740000,False,-6.0,93.0,1,left,J. Brunson 9' turnaround fadeaway Jump Shot (15 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.3,Made,15.0,,,,,,,,,,,,,,,,,
287,PT02M39.00S,2023-11-12T17:58:45.5Z,2,REGULAR,foul,offensive,[],1630163,,,1610612766,62,46,2023-11-12T17:58:51Z,2750000,False,,,0,,L. Ball charge offensive FOUL (1 PF),"[1630163, 1628973]",1610612766.0,CHA,charge,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,Brunson,1628973.0,,,,,
289,PT02M39.00S,2023-11-12T17:58:45.5Z,2,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,62,46,2023-11-12T17:58:45Z,2770000,False,,,0,,L. Ball offensive foul TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,2882.0,,,,,,,,,
290,PT02M39.00S,2023-11-12T17:59:15.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,62,46,2023-11-12T17:59:15Z,2780000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT02M39.00S,2023-11-12T17:59:15.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,62,46,2023-11-12T18:25:03Z,2785000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M39.00S,2023-11-12T17:59:15.9Z,2,REGULAR,substitution,out,[],1631109,,,1610612752,62,46,2023-11-12T18:00:45Z,2790000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M39.00S,2023-11-12T17:59:15.9Z,2,REGULAR,substitution,in,[],1630208,,,1610612752,62,46,2023-11-12T18:00:45Z,2800000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M22.00S,2023-11-12T18:01:24.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,30.305519053876477,29.411764705882355,1610612752,62,46,2023-11-12T18:01:40Z,2820000,False,103.0,232.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
295,PT02M21.00S,2023-11-12T18:01:25.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,62,46,2023-11-12T18:10:17Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,294.0,,,,,,,,,,,,,
296,PT02M21.00S,2023-11-12T18:01:33.5Z,2,REGULAR,foul,personal,[],1630208,,,1610612752,62,46,2023-11-12T18:10:23Z,2840000,False,,,0,,N. Richards loose ball personal FOUL (4 PF),"[1630208, 1629011]",1610612766.0,CHA,loose ball,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,4.0,1.0,Robinson,1629011.0,,,,,
298,PT02M21.00S,2023-11-12T18:01:33.6Z,2,REGULAR,substitution,out,[],1630208,,,1610612752,62,46,2023-11-12T18:01:45Z,2860000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M21.00S,2023-11-12T18:01:33.6Z,2,REGULAR,substitution,in,[],1641778,,,1610612752,62,46,2023-11-12T18:01:45Z,2870000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M06.00S,2023-11-12T18:02:09.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628973,28.07161629434954,25.735294117647058,1610612752,62,46,2023-11-12T18:02:13Z,2880000,False,121.0,211.0,1,left,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.37,Missed,,,,,,,,,,,,,,,,,,
301,PT02M04.00S,2023-11-12T18:02:11.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,62,46,2023-11-12T18:02:11Z,2890000,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,
302,PT01M58.00S,2023-11-12T18:02:18.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630163,86.5473061760841,60.29411764705882,1610612766,62,46,2023-11-12T18:03:42Z,2900000,False,51.0,74.0,1,right,MISS L. Ball 9' running pullup Shot,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,9.02,Missed,,,,,,,,,,,,,,,,,,
303,PT01M56.00S,2023-11-12T18:02:20.0Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,62,46,2023-11-12T18:02:22Z,2910000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,,,
304,PT01M51.00S,2023-11-12T18:02:24.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203944,27.94021024967148,77.45098039215686,1610612752,62,46,2023-11-12T18:02:32Z,2920000,False,-137.0,210.0,1,left,MISS J. Randle 25' running 3PT,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
305,PT01M47.00S,2023-11-12T18:02:28.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,62,46,2023-11-12T18:02:32Z,2930000,False,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,304.0,4.0,3.0,1.0,,,,,,,,,,
306,PT01M42.00S,2023-11-12T18:02:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.24901445466492,52.94117647058824,1610612766,62,48,2023-11-12T18:03:51Z,2940000,False,15.0,11.0,1,right,L. Ball driving Layup (19 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.84,Made,19.0,,,,,,,,,,,,,,,,,
307,PT01M26.00S,2023-11-12T18:02:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.966491458607096,48.03921568627451,1610612752,62,48,2023-11-12T18:02:52Z,2950000,False,10.0,22.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
308,PT01M23.00S,2023-11-12T18:02:51.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,62,48,2023-11-12T18:02:52Z,2960000,False,,,0,,M. Robinson REBOUND (Off:4 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,307.0,7.0,3.0,4.0,,,,,,,,,,
309,PT01M23.00S,2023-11-12T18:02:51.8Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,64,48,2023-11-12T18:06:18Z,2970000,False,0.0,0.0,1,left,M. Robinson tip DUNK (10 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
310,PT01M06.00S,2023-11-12T18:03:12.3Z,2,REGULAR,foul,personal,[],1629628,,,1610612766,64,48,2023-11-12T18:03:25Z,2980000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 202330]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Hayward,202330.0,,,,,
312,PT00M59.40S,2023-11-12T18:03:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,94.69448094612353,62.99019607843137,1610612766,64,50,2023-11-12T18:06:47Z,3000000,False,65.0,-3.0,1,right,L. Ball 6' turnaround Jump Shot (21 PTS),[1630163],1610612766.0,CHA,turnaround,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,6.51,Made,21.0,,,,,,,,,,,,,,,,,
313,PT00M46.70S,2023-11-12T18:04:04.1Z,2,REGULAR,3pt,Jump Shot,[],1629628,30.436925098554536,28.921568627450984,1610612752,64,50,2023-11-12T18:04:07Z,3010000,False,105.0,234.0,1,left,MISS R. Barrett 25' 3PT - blocked,"[1629628, 1641778]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,Black,1641778.0
314,PT00M46.70S,2023-11-12T18:04:04.1Z,2,REGULAR,block,,[],1641778,,,1610612752,64,50,2023-11-12T18:04:07Z,3020000,False,,,0,,L. Black BLOCK (1 BLK),[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
315,PT00M43.40S,2023-11-12T18:04:07.4Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,64,50,2023-11-12T18:04:07Z,3030000,False,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,313.0,5.0,4.0,1.0,,,,,,,,,,
316,PT00M39.00S,2023-11-12T18:04:12.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202397,93.64323258869908,47.05882352941176,1610612766,64,52,2023-11-12T18:07:59Z,3040000,False,-15.0,7.0,1,right,I. Smith running Layup (4 PTS) (L. Ball 3 AST),"[202397, 1630163]",1610612766.0,CHA,running,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,1.64,Made,4.0,,,,,,,,,,,,,L. Ball,1630163.0,3.0,,
318,PT00M27.80S,2023-11-12T18:04:27.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.754927726675426,56.127450980392155,1610612752,64,52,2023-11-12T18:04:35Z,3060000,False,-31.0,30.0,1,left,MISS J. Brunson driving Layup - blocked,"[1628973, 1630550]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,,,,Thor,1630550.0
319,PT00M27.80S,2023-11-12T18:04:27.9Z,2,REGULAR,block,,[],1630550,,,1610612752,64,52,2023-11-12T18:04:31Z,3070000,False,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT00M24.10S,2023-11-12T18:04:31.6Z,2,REGULAR,rebound,defensive,[],202397,,,1610612766,64,52,2023-11-12T18:04:35Z,3080000,False,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,,,,,318.0,2.0,2.0,0.0,,,,,,,,,,
321,PT00M19.90S,2023-11-12T18:04:35.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641778,94.1688567674113,48.03921568627451,1610612766,64,54,2023-11-12T18:09:29Z,3090000,False,-10.0,2.0,1,right,L. Black running alley-oop Layup (2 PTS) (L. Ball 4 AST),"[1641778, 1630163]",1610612766.0,CHA,running alley-oop,,,Black,L. Black,,,,,Restricted Area,0-8 Center,1.01,Made,2.0,,,,,,,,,,,,,L. Ball,1630163.0,4.0,,
323,PT00M00.00S,2023-11-12T18:05:09.2Z,2,REGULAR,period,end,[],0,,,1610612752,64,54,2023-11-12T18:05:09Z,3110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-11-12T18:19:42.3Z,3,REGULAR,substitution,out,['startperiod'],202397,,,1610612752,64,54,2023-11-12T18:20:15Z,3120000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-11-12T18:19:42.3Z,3,REGULAR,substitution,out,['startperiod'],1630550,,,1610612752,64,54,2023-11-12T18:20:15Z,3130000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-11-12T18:19:42.3Z,3,REGULAR,substitution,out,['startperiod'],1641778,,,1610612752,64,54,2023-11-12T18:20:15Z,3140000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-11-12T18:19:42.3Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612752,64,54,2023-11-12T18:20:15Z,3150000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-11-12T18:19:42.3Z,3,REGULAR,substitution,in,['startperiod'],1630177,,,1610612752,64,54,2023-11-12T18:20:15Z,3160000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-11-12T18:19:42.3Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612752,64,54,2023-11-12T18:20:15Z,3170000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-11-12T18:20:29.1Z,3,REGULAR,period,start,[],0,,,1610612766,64,54,2023-11-12T18:20:29Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M46.00S,2023-11-12T18:20:42.5Z,3,REGULAR,3pt,Jump Shot,[],1629023,5.863994743758213,3.9215686274509802,1610612766,64,54,2023-11-12T18:20:46Z,3190000,False,230.0,3.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
332,PT11M43.00S,2023-11-12T18:20:45.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,64,54,2023-11-12T18:20:46Z,3200000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,,331.0,1.0,1.0,0.0,,,,,,,,,,
333,PT11M39.00S,2023-11-12T18:20:49.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,93.11760840998686,53.67647058823529,1610612752,66,54,2023-11-12T18:21:00Z,3210000,False,18.0,12.0,1,right,J. Brunson running Layup (17 PTS),[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.21,Made,17.0,,,,,,,,,,,,,,,,,
335,PT11M22.00S,2023-11-12T18:21:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,7.30946123521682,50.98039215686274,1610612766,66,54,2023-11-12T18:21:09Z,3230000,False,-5.0,16.0,1,left,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,,
336,PT11M19.00S,2023-11-12T18:21:08.6Z,3,REGULAR,rebound,offensive,[],1630177,,,1610612766,66,54,2023-11-12T18:21:08Z,3240000,False,,,0,,T. Maledon REBOUND (Off:2 Def:0),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,,335.0,2.0,0.0,2.0,,,,,,,,,,
337,PT11M17.00S,2023-11-12T18:21:10.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,26.888961892247043,78.92156862745098,1610612766,66,54,2023-11-12T18:21:15Z,3250000,False,-145.0,200.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
338,PT11M14.00S,2023-11-12T18:21:13.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,66,54,2023-11-12T18:21:16Z,3260000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,
339,PT11M07.00S,2023-11-12T18:21:24.3Z,3,REGULAR,foul,personal,[],1630177,,,1610612752,66,54,2023-11-12T18:21:28Z,3270000,False,,,0,,T. Maledon personal FOUL (3 PF),"[1630177, 203944]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2882.0,3.0,0.0,Randle,203944.0,,,,,
341,PT11M02.00S,2023-11-12T18:21:43.4Z,3,REGULAR,foul,personal,['2freethrow'],202330,,,1610612752,66,54,2023-11-12T18:22:06Z,3290000,False,,,0,,G. Hayward shooting personal FOUL (2 PF) (Barrett 2 FT),"[202330, 1629628]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,2.0,0.0,Barrett,1629628.0,,,,,
343,PT11M02.00S,2023-11-12T18:22:10.3Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,67,54,2023-11-12T18:22:10Z,3310000,False,,,0,,R. Barrett Free Throw 1 of 2 (12 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
344,PT11M02.00S,2023-11-12T18:22:16.6Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,68,54,2023-11-12T18:22:16Z,3320000,False,,,0,,R. Barrett Free Throw 2 of 2 (13 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
345,PT10M57.00S,2023-11-12T18:22:34.2Z,3,REGULAR,foul,personal,[],1629656,,,1610612766,68,54,2023-11-12T18:22:41Z,3330000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1630163]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1626301.0,1.0,0.0,Ball,1630163.0,,,,,
353,PT10M44.00S,2023-11-12T18:22:44.9Z,3,REGULAR,turnover,bad pass,[],1629023,,,1610612766,68,54,2023-11-12T18:24:35Z,3345000,False,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 203944]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Randle,203944.0,,,,,,,,,,,,,,
354,PT10M44.00S,2023-11-12T18:22:44.9Z,3,REGULAR,steal,,[],203944,,,1610612752,68,54,2023-11-12T18:23:19Z,3347500,False,,,0,,J. Randle STEAL (3 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT10M40.00S,2023-11-12T18:22:55.7Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,68,54,2023-11-12T18:23:01Z,3350000,False,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 1631109]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,2.0,Williams,1631109.0,,,,,,,,,,,,,,
348,PT10M40.00S,2023-11-12T18:22:55.7Z,3,REGULAR,steal,,[],1631109,,,1610612766,68,54,2023-11-12T18:22:59Z,3360000,False,,,0,,M. Williams STEAL (2 STL),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
349,PT10M32.00S,2023-11-12T18:23:02.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202330,20.581471747700395,75.49019607843137,1610612766,68,54,2023-11-12T18:24:30Z,3370000,False,-127.0,141.0,1,left,MISS G. Hayward 19' fadeaway Shot,[202330],1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Left Center,19.01,Missed,,,,,,,,,,,,,,,,,,
350,PT10M29.00S,2023-11-12T18:23:05.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,68,54,2023-11-12T18:24:30Z,3380000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,349.0,3.0,3.0,0.0,,,,,,,,,,
351,PT10M24.00S,2023-11-12T18:23:11.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,82.21090670170827,93.13725490196079,1610612752,71,54,2023-11-12T18:23:44Z,3390000,False,216.0,115.0,1,right,Q. Grimes 24' 3PT running (3 PTS) (J. Randle 4 AST),"[1629656, 203944]",1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.43,Made,3.0,,,,,,,,,,,,,J. Randle,203944.0,4.0,,
