actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
430,PT08M45.00S,2024-02-25T03:26:47.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,70.25295663600527,75.0,1610612738,90,99,2024-02-25T03:26:52Z,4100000,False,125.0,227.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
431,PT08M41.00S,2024-02-25T03:26:51.3Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,90,99,2024-02-25T03:26:52Z,4110000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,430.0,3.0,2.0,1.0,,,,,,,,,,,,,
432,PT08M30.00S,2024-02-25T03:27:01.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,93.77463863337714,51.225490196078425,1610612738,90,99,2024-02-25T03:27:09Z,4120000,False,6.0,6.0,1,right,MISS A. Horford driving Layup,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
433,PT08M26.00S,2024-02-25T03:27:05.5Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,90,99,2024-02-25T03:27:09Z,4130000,False,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,432.0,4.0,2.0,2.0,,,,,,,,,,,,,
434,PT08M26.00S,2024-02-25T03:27:05.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201143,94.40999984741211,50.0,1610612738,90,99,2024-02-25T03:27:14Z,4140000,False,0.0,0.0,1,right,MISS A. Horford tip Layup,[201143],1610612738.0,BOS,tip,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
435,PT08M25.00S,2024-02-25T03:27:06.1Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,90,99,2024-02-25T03:27:14Z,4150000,False,,,0,,A. Horford REBOUND (Off:3 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,434.0,5.0,2.0,3.0,,,,,,,,,,,,,
436,PT08M25.00S,2024-02-25T03:27:06.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201143,94.40999984741211,50.0,1610612738,90,101,2024-02-25T03:27:15Z,4160000,False,0.0,0.0,1,right,A. Horford tip Layup (8 PTS),[201143],1610612738.0,BOS,tip,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
437,PT07M59.00S,2024-02-25T03:27:32.8Z,4,REGULAR,turnover,lost ball,[],1628404,,,1610612752,90,101,2024-02-25T03:27:38Z,4170000,False,,,0,,J. Hart lost ball TURNOVER (3 TO),"[1628404, 201950]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,3.0,,,Holiday,201950.0,,,,
438,PT07M59.00S,2024-02-25T03:27:32.8Z,4,REGULAR,steal,,[],201950,,,1610612738,90,101,2024-02-25T03:27:34Z,4180000,False,,,0,,J. Holiday STEAL (2 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
439,PT07M56.00S,2024-02-25T03:27:36.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201950,94.43166885676742,49.50980392156863,1610612738,90,101,2024-02-25T03:27:42Z,4190000,False,-2.0,0.0,1,right,MISS J. Holiday running reverse Layup,[201950],1610612738.0,BOS,running reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.25,Missed,,,,,,,,,,,,,,,,,,
440,PT07M54.00S,2024-02-25T03:27:38.3Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,90,101,2024-02-25T03:27:38Z,4200000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,439.0,2.0,2.0,0.0,,,,,,,,,,,,,
441,PT07M51.00S,2024-02-25T03:27:40.9Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612752,90,101,2024-02-25T03:27:44Z,4210000,False,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 1627759]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,Brown,1627759.0,,,,
442,PT07M51.00S,2024-02-25T03:27:40.9Z,4,REGULAR,steal,,[],1627759,,,1610612738,90,101,2024-02-25T03:27:42Z,4220000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
443,PT07M48.00S,2024-02-25T03:27:43.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,94.69448094612353,49.01960784313725,1610612738,90,103,2024-02-25T03:27:49Z,4230000,False,-5.0,-3.0,1,right,J. Brown driving Layup (29 PTS) (J. Holiday 5 AST),"[1627759, 201950]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.55,Made,29.0,,,,,J. Holiday,201950.0,5.0,,,,,,,,,,
445,PT07M28.00S,2024-02-25T03:28:03.7Z,4,REGULAR,3pt,Jump Shot,[],1628973,32.013797634691194,37.99019607843137,1610612752,90,103,2024-02-25T03:28:08Z,4250000,False,60.0,248.0,1,left,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
446,PT07M26.00S,2024-02-25T03:28:05.7Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612752,90,103,2024-02-25T03:28:08Z,4260000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,445.0,3.0,2.0,1.0,,,,,,,,,,,,,
447,PT07M18.00S,2024-02-25T03:28:14.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,19.398817345597898,91.91176470588235,1610612752,90,103,2024-02-25T03:28:18Z,4270000,False,-210.0,130.0,1,left,MISS J. Hart 24' step back 3PT,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
448,PT07M14.00S,2024-02-25T03:28:18.4Z,4,REGULAR,rebound,defensive,[],201950,,,1610612738,90,103,2024-02-25T03:28:18Z,4280000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,447.0,1.0,1.0,0.0,,,,,,,,,,,,,
449,PT07M01.00S,2024-02-25T03:28:30.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.51182654402102,46.81372549019608,1610612738,90,105,2024-02-25T03:28:33Z,4290000,False,-16.0,8.0,1,right,J. Tatum driving Layup (17 PTS) (J. Holiday 6 AST),"[1628369, 201950]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.8,Made,17.0,,,,,J. Holiday,201950.0,6.0,,,,,,,,,,
451,PT06M58.00S,2024-02-25T03:28:40.1Z,4,REGULAR,turnover,out-of-bounds,[],202692,,,1610612752,90,105,2024-02-25T03:28:46Z,4310000,False,,,0,,A. Burks bad pass out-of-bounds TURNOVER (1 TO),[202692],1610612752.0,NYK,bad pass,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202053.0,1.0,,,,,,,,
452,PT06M58.00S,2024-02-25T03:28:48.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,90,105,2024-02-25T03:32:06Z,4320000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M58.00S,2024-02-25T03:28:48.6Z,4,REGULAR,substitution,out,[],1628404,,,1610612738,90,105,2024-02-25T03:31:40Z,4330000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M58.00S,2024-02-25T03:28:48.6Z,4,REGULAR,substitution,out,[],1628973,,,1610612738,90,105,2024-02-25T03:31:40Z,4340000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M58.00S,2024-02-25T03:28:48.6Z,4,REGULAR,substitution,in,[],1630540,,,1610612738,90,105,2024-02-25T03:31:40Z,4350000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M58.00S,2024-02-25T03:28:48.6Z,4,REGULAR,substitution,in,[],1628978,,,1610612738,90,105,2024-02-25T03:31:40Z,4360000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M42.00S,2024-02-25T03:32:29.7Z,4,REGULAR,foul,personal,['2freethrow'],202711,,,1610612738,90,105,2024-02-25T03:32:38Z,4370000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Tatum 2 FT),"[202711, 1628369]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,2.0,0.0,,,Tatum,1628369.0,,
459,PT06M42.00S,2024-02-25T03:32:51.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,90,106,2024-02-25T03:32:51Z,4390000,False,,,0,,J. Tatum Free Throw 1 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
460,PT06M42.00S,2024-02-25T03:33:03.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,90,107,2024-02-25T03:33:03Z,4400000,False,,,0,,J. Tatum Free Throw 2 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
462,PT06M26.00S,2024-02-25T03:33:20.8Z,4,REGULAR,2pt,Jump Shot,[],202692,14.799605781865965,26.715686274509803,1610612752,90,107,2024-02-25T03:33:24Z,4410000,False,116.0,87.0,1,left,MISS A. Burks 14' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,14.51,Missed,,,,,,,,,,,,,,,,,,
463,PT06M23.00S,2024-02-25T03:33:23.8Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,90,107,2024-02-25T03:33:24Z,4420000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,462.0,9.0,5.0,4.0,,,,,,,,,,,,,
464,PT06M21.00S,2024-02-25T03:33:25.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,11.645860709592641,96.81372549019608,1610612752,90,107,2024-02-25T03:33:28Z,4430000,False,-234.0,57.0,1,left,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,24.09,Missed,,,,,,,,,,,,,,,,,,
465,PT06M19.00S,2024-02-25T03:33:27.4Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,90,107,2024-02-25T03:33:28Z,4440000,False,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,464.0,6.0,6.0,0.0,,,,,,,,,,,,,
466,PT06M08.00S,2024-02-25T03:33:38.6Z,4,REGULAR,3pt,Jump Shot,[],1627759,71.96123521681997,78.18627450980392,1610612738,90,107,2024-02-25T03:33:43Z,4450000,False,141.0,211.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
467,PT06M06.00S,2024-02-25T03:33:40.6Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,90,107,2024-02-25T03:33:43Z,4460000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,466.0,2.0,0.0,2.0,,,,,,,,,,,,,
468,PT05M58.00S,2024-02-25T03:33:48.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,93.9060446780552,46.07843137254902,1610612738,90,107,2024-02-25T03:33:52Z,4470000,False,-20.0,5.0,1,right,MISS J. Brown Layup,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
469,PT05M55.00S,2024-02-25T03:33:51.3Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,90,107,2024-02-25T03:33:52Z,4480000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,468.0,3.0,1.0,2.0,,,,,,,,,,,,,
470,PT05M36.00S,2024-02-25T03:34:10.6Z,4,REGULAR,3pt,Jump Shot,[],202692,22.158344283837057,89.95098039215686,1610612752,90,107,2024-02-25T03:34:46Z,4490000,False,-200.0,156.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
471,PT05M33.00S,2024-02-25T03:34:13.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,90,107,2024-02-25T03:34:15Z,4500000,False,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,470.0,7.0,7.0,0.0,,,,,,,,,,,,,
472,PT05M20.00S,2024-02-25T03:34:26.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,71.69842312746385,77.45098039215686,1610612738,90,107,2024-02-25T03:35:05Z,4510000,False,137.0,214.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
473,PT05M17.00S,2024-02-25T03:34:29.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,90,107,2024-02-25T03:34:32Z,4520000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,472.0,,,,,,,,,,,,,,,,
475,PT05M17.00S,2024-02-25T03:34:33.9Z,4,REGULAR,substitution,out,[],1630173,,,1610612752,90,107,2024-02-25T03:34:41Z,4540000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT05M17.00S,2024-02-25T03:34:33.9Z,4,REGULAR,substitution,out,[],1630202,,,1610612752,90,107,2024-02-25T03:34:41Z,4550000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT05M17.00S,2024-02-25T03:34:33.9Z,4,REGULAR,substitution,in,[],1628392,,,1610612752,90,107,2024-02-25T03:34:41Z,4560000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT05M17.00S,2024-02-25T03:34:33.9Z,4,REGULAR,substitution,in,[],204001,,,1610612752,90,107,2024-02-25T03:34:41Z,4570000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M54.00S,2024-02-25T03:35:17.9Z,4,REGULAR,3pt,Jump Shot,[],202692,30.962549277266753,31.372549019607842,1610612752,90,107,2024-02-25T03:35:21Z,4580000,False,93.0,239.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
480,PT04M51.00S,2024-02-25T03:35:20.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,90,107,2024-02-25T03:35:21Z,4590000,False,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,479.0,6.0,5.0,1.0,,,,,,,,,,,,,
481,PT04M45.00S,2024-02-25T03:35:26.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,93.11760840998686,47.794117647058826,1610612738,90,107,2024-02-25T03:35:29Z,4600000,False,-11.0,12.0,1,right,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
482,PT04M44.00S,2024-02-25T03:35:27.1Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,90,107,2024-02-25T03:35:29Z,4610000,False,,,0,,A. Horford REBOUND (Off:4 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,481.0,6.0,2.0,4.0,,,,,,,,,,,,,
483,PT04M43.00S,2024-02-25T03:35:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,93.9060446780552,49.50980392156863,1610612738,90,109,2024-02-25T03:35:32Z,4620000,False,-2.0,5.0,1,right,A. Horford putback Layup (10 PTS),[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.54,Made,10.0,,,,,,,,,,,,,,,,,
484,PT04M37.00S,2024-02-25T03:35:34.8Z,4,REGULAR,3pt,Jump Shot,[],202711,22.552562417871222,87.74509803921569,1610612752,90,109,2024-02-25T03:35:39Z,4630000,False,-189.0,159.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
485,PT04M33.00S,2024-02-25T03:35:38.8Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,90,109,2024-02-25T03:35:39Z,4640000,False,,,0,,A. Horford REBOUND (Off:4 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,484.0,7.0,3.0,4.0,,,,,,,,,,,,,
488,PT04M19.00S,2024-02-25T03:36:04.6Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,90,109,2024-02-25T03:37:23Z,4670000,False,,,0,,J. Tatum offensive FOUL (3 PF),"[1628369, 202692]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,,3.0,0.0,,,Burks,202692.0,,
490,PT04M19.00S,2024-02-25T03:36:04.6Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,90,109,2024-02-25T03:36:04Z,4690000,False,,,0,,J. Tatum offensive foul TURNOVER (4 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,4.0,,,,,,,,
491,PT04M19.00S,2024-02-25T03:36:04.7Z,4,REGULAR,substitution,out,[],202692,,,1610612752,90,109,2024-02-25T03:36:21Z,4700000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M19.00S,2024-02-25T03:36:04.7Z,4,REGULAR,substitution,out,[],202711,,,1610612752,90,109,2024-02-25T03:36:21Z,4710000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M19.00S,2024-02-25T03:36:04.7Z,4,REGULAR,substitution,out,[],201143,,,1610612752,90,109,2024-02-25T03:36:21Z,4720000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT04M19.00S,2024-02-25T03:36:04.7Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,90,109,2024-02-25T03:36:21Z,4730000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M19.00S,2024-02-25T03:36:04.7Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,90,109,2024-02-25T03:36:21Z,4740000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M19.00S,2024-02-25T03:36:04.7Z,4,REGULAR,substitution,in,[],1628401,,,1610612752,90,109,2024-02-25T03:36:21Z,4750000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M03.00S,2024-02-25T03:36:33.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,26.62614980289093,83.57843137254902,1610612752,93,109,2024-02-25T03:36:38Z,4760000,False,-168.0,198.0,1,left,D. DiVincenzo 25' 3PT  (9 PTS) (J. Hart 5 AST),"[1628978, 1628404]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.95,Made,9.0,,,,,J. Hart,1628404.0,5.0,,,,,,,,,,
499,PT03M40.00S,2024-02-25T03:36:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.9862023653088,49.50980392156863,1610612738,93,109,2024-02-25T03:37:00Z,4780000,False,-2.0,13.0,1,right,MISS J. Brown cutting Layup,[1627759],1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
500,PT03M40.00S,2024-02-25T03:36:56.1Z,4,REGULAR,rebound,offensive,[],204001,,,1610612738,93,109,2024-02-25T03:37:00Z,4790000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,499.0,4.0,2.0,2.0,,,,,,,,,,,,,
501,PT03M40.00S,2024-02-25T03:37:00.4Z,4,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612738,93,109,2024-02-25T03:37:08Z,4800000,False,,,0,,I. Hartenstein shooting personal FOUL (4 PF) (Porzingis 2 FT),"[1628392, 204001]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,,4.0,0.0,,,Porzingis,204001.0,,
503,PT03M40.00S,2024-02-25T03:37:27.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612738,93,110,2024-02-25T03:37:27Z,4820000,False,,,0,,K. Porzingis Free Throw 1 of 2 (17 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
504,PT03M40.00S,2024-02-25T03:37:48.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],204001,,,1610612738,93,111,2024-02-25T03:37:48Z,4830000,False,,,0,,K. Porzingis Free Throw 2 of 2 (18 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
505,PT03M25.00S,2024-02-25T03:38:04.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630540,6.652431011826544,49.50980392156863,1610612752,93,111,2024-02-25T03:38:18Z,4840000,False,2.0,10.0,1,left,MISS M. McBride driving DUNK - blocked,"[1630540, 204001]",1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.03,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
506,PT03M25.00S,2024-02-25T03:38:04.7Z,4,REGULAR,block,,[],204001,,,1610612752,93,111,2024-02-25T03:38:06Z,4850000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT03M24.00S,2024-02-25T03:38:05.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,93,111,2024-02-25T03:38:18Z,4860000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,505.0,,,,,,,,,,,,,,,,
509,PT03M10.00S,2024-02-25T03:38:36.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,94.43166885676742,49.01960784313725,1610612738,93,113,2024-02-25T03:38:39Z,4880000,False,-5.0,0.0,1,right,K. Porzingis alley-oop DUNK (20 PTS) (D. White 6 AST),"[204001, 1628401]",1610612738.0,BOS,alley-oop,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.49,Made,20.0,,,,,D. White,1628401.0,6.0,,,,,,,,,,
511,PT02M57.00S,2024-02-25T03:38:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.1268068331143235,52.20588235294118,1610612752,93,113,2024-02-25T03:38:53Z,4900000,False,-11.0,5.0,1,left,MISS J. Brunson driving Layup - blocked,"[1628973, 201950]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,,,,,Holiday,201950.0
512,PT02M57.00S,2024-02-25T03:38:48.4Z,4,REGULAR,block,,[],201950,,,1610612752,93,113,2024-02-25T03:38:51Z,4910000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
