actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
253,PT04M10.00S,2024-03-26T00:24:41.3Z,2,REGULAR,3pt,Jump Shot,[],1631204,69.33311432325887,71.81372549019608,1610612765,56,34,2024-03-26T00:29:39Z,2310000,False,109.0,236.0,1,right,MISS M. Sasser 25' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,,,,,25.98,Missed,,,,,,,,,,,,
254,PT04M07.00S,2024-03-26T00:24:44.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,56,34,2024-03-26T00:24:52Z,2320000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:6),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,253.0,8.0,6.0,2.0,,,,
255,PT04M02.00S,2024-03-26T00:24:50.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202711,23.340998685939553,9.313725490196079,1610612752,56,34,2024-03-26T00:25:10Z,2330000,False,203.0,167.0,1,left,MISS B. Bogdanovic 26' running pullup 3PT,[202711],1610612752.0,NYK,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,26.31,Missed,,,,,,,,,,,,
256,PT04M01.00S,2024-03-26T00:24:51.4Z,2,REGULAR,rebound,defensive,[],1631205,,,1610612765,56,34,2024-03-26T00:25:10Z,2340000,False,,,0,,B. Boeheim REBOUND (Off:0 Def:2),[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,255.0,2.0,2.0,0.0,,,,
257,PT03M52.00S,2024-03-26T00:25:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,94.30026281208936,48.77450980392157,1610612765,56,34,2024-03-26T00:25:05Z,2350000,False,-6.0,1.0,1,right,MISS M. Sasser driving Layup - blocked,"[1631204, 1628392]",1610612765.0,DET,driving,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,0.62,Missed,,,,,,,,,Hartenstein,1628392.0,,
258,PT03M52.00S,2024-03-26T00:25:00.7Z,2,REGULAR,block,,[],1628392,,,1610612765,56,34,2024-03-26T00:25:03Z,2360000,False,,,0,,I. Hartenstein BLOCK (3 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT03M49.00S,2024-03-26T00:25:03.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,56,34,2024-03-26T00:25:05Z,2370000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,257.0,5.0,5.0,0.0,,,,
260,PT03M44.00S,2024-03-26T00:25:07.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,30.699737187910642,35.049019607843135,1610612752,56,34,2024-03-26T00:25:13Z,2380000,False,75.0,236.0,1,left,MISS D. DiVincenzo 24' running pullup 3PT,[1628978],1610612752.0,NYK,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,24.77,Missed,,,,,,,,,,,,
261,PT03M42.00S,2024-03-26T00:25:09.7Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,56,34,2024-03-26T00:25:09Z,2390000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,260.0,6.0,5.0,1.0,,,,
262,PT03M41.00S,2024-03-26T00:25:11.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202711,7.440867279894875,3.431372549019608,1610612752,56,34,2024-03-26T00:25:18Z,2400000,False,233.0,17.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,,23.34,Missed,,,,,,,,,,,,
263,PT03M41.00S,2024-03-26T00:25:11.0Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,56,34,2024-03-26T00:25:18Z,2410000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,262.0,3.0,2.0,1.0,,,,
264,PT03M34.00S,2024-03-26T00:25:19.9Z,2,REGULAR,foul,personal,['2freethrow'],202711,,,1610612765,56,34,2024-03-26T00:25:34Z,2420000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Ivey 2 FT),"[202711, 1631093]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1629178.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
267,PT03M34.00S,2024-03-26T00:25:36.2Z,2,REGULAR,substitution,out,[],202711,,,1610612765,56,34,2024-03-26T00:25:57Z,2435000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M34.00S,2024-03-26T00:25:36.2Z,2,REGULAR,substitution,out,[],1628392,,,1610612765,56,34,2024-03-26T00:25:57Z,2437500,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M34.00S,2024-03-26T00:25:36.2Z,2,REGULAR,substitution,out,[],1641787,,,1610612765,56,34,2024-03-26T00:25:57Z,2438750,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M34.00S,2024-03-26T00:25:36.2Z,2,REGULAR,substitution,in,[],1630579,,,1610612765,56,34,2024-03-26T00:25:57Z,2439375,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M34.00S,2024-03-26T00:25:36.2Z,2,REGULAR,substitution,in,[],1630540,,,1610612765,56,34,2024-03-26T00:25:57Z,2439687,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M34.00S,2024-03-26T00:25:36.2Z,2,REGULAR,substitution,in,[],1628972,,,1610612765,56,34,2024-03-26T00:25:57Z,2439843,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M34.00S,2024-03-26T00:25:52.6Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,56,35,2024-03-26T00:25:52Z,2440000,False,,,0,,J. Ivey Free Throw 1 of 2 (4 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
273,PT03M34.00S,2024-03-26T00:26:18.5Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,56,36,2024-03-26T00:26:18Z,2450000,False,,,0,,J. Ivey Free Throw 2 of 2 (5 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
274,PT03M18.00S,2024-03-26T00:26:36.8Z,2,REGULAR,3pt,Jump Shot,[],1630540,20.581471747700395,7.598039215686274,1610612752,56,36,2024-03-26T00:26:41Z,2460000,False,212.0,141.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,25.46,Missed,,,,,,,,,,,,
275,PT03M15.00S,2024-03-26T00:26:39.8Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612765,56,36,2024-03-26T00:26:41Z,2470000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,274.0,3.0,2.0,1.0,,,,
276,PT03M10.00S,2024-03-26T00:26:47.8Z,2,REGULAR,foul,offensive,[],1630164,,,1610612765,56,36,2024-03-26T00:26:53Z,2480000,False,,,0,,J. Wiseman offensive FOUL (2 PF),"[1630164, 1628973]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Right Center,1629178.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
278,PT03M10.00S,2024-03-26T00:26:47.8Z,2,REGULAR,turnover,offensive foul,[],1630164,,,1610612765,56,36,2024-03-26T00:26:47Z,2500000,False,,,0,,J. Wiseman offensive foul TURNOVER (1 TO),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Right Center,1629178.0,,,,,1.0,,,,,,,,,,,,,,
279,PT02M58.00S,2024-03-26T00:27:11.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628404,13.87976346911958,44.36274509803921,1610612752,56,36,2024-03-26T00:27:16Z,2510000,False,28.0,78.0,1,left,MISS J. Hart 8' driving floating Shot - blocked,"[1628404, 1631093]",1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.29,Missed,,,,,,,,,Ivey,1631093.0,,
280,PT02M58.00S,2024-03-26T00:27:11.8Z,2,REGULAR,block,,[],1631093,,,1610612752,56,36,2024-03-26T00:27:14Z,2520000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
281,PT02M55.00S,2024-03-26T00:27:14.8Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,56,36,2024-03-26T00:36:44Z,2530000,False,,,0,,J. Hart REBOUND (Off:2 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,279.0,7.0,5.0,2.0,,,,
282,PT02M49.00S,2024-03-26T00:27:20.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628978,24.129434954007884,85.7843137254902,1610612752,56,36,2024-03-26T00:27:24Z,2540000,False,-179.0,174.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,24.98,Missed,,,,,,,,,,,,
283,PT02M46.00S,2024-03-26T00:27:23.9Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612765,56,36,2024-03-26T00:27:24Z,2550000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:3),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,282.0,4.0,3.0,1.0,,,,
284,PT02M40.00S,2024-03-26T00:27:33.4Z,2,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612765,56,36,2024-03-26T00:31:02Z,2560000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Ivey 2 FT),"[1630540, 1631093]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,200834.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
286,PT02M40.00S,2024-03-26T00:28:07.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,56,36,2024-03-26T00:28:07Z,2580000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M40.00S,2024-03-26T00:30:58.7Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,56,37,2024-03-26T00:30:58Z,2590000,False,,,0,,J. Ivey Free Throw 1 of 2 (6 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
291,PT02M40.00S,2024-03-26T00:31:01.9Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,56,38,2024-03-26T00:31:01Z,2600000,False,,,0,,J. Ivey Free Throw 2 of 2 (7 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
292,PT02M28.00S,2024-03-26T00:31:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.011169513797633,52.94117647058824,1610612752,56,38,2024-03-26T00:31:29Z,2610000,False,-15.0,79.0,1,left,MISS J. Brunson 8' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.06,Missed,,,,,,,,,,,,
293,PT02M25.00S,2024-03-26T00:31:19.9Z,2,REGULAR,rebound,defensive,[],1631205,,,1610612765,56,38,2024-03-26T00:31:29Z,2620000,False,,,0,,B. Boeheim REBOUND (Off:0 Def:3),[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,292.0,3.0,3.0,0.0,,,,
294,PT02M07.00S,2024-03-26T00:31:37.8Z,2,REGULAR,2pt,Jump Shot,[],1631093,77.08607095926413,60.29411764705882,1610612765,56,40,2024-03-26T00:31:43Z,2630000,False,51.0,163.0,1,right,J. Ivey 17' pullup Jump Shot (9 PTS),[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,17.08,Made,9.0,,,,,,,,,,,
295,PT01M50.00S,2024-03-26T00:31:54.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.770696452036795,58.57843137254902,1610612752,56,40,2024-03-26T00:31:58Z,2640000,False,-43.0,105.0,1,left,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.35,Missed,,,,,,,,,,,,
296,PT01M48.00S,2024-03-26T00:31:56.1Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612765,56,40,2024-03-26T00:31:58Z,2650000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:4),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,295.0,5.0,4.0,1.0,,,,
297,PT01M39.00S,2024-03-26T00:32:05.9Z,2,REGULAR,3pt,Jump Shot,[],1631093,77.34888304862024,10.049019607843137,1610612765,56,40,2024-03-26T00:32:09Z,2660000,False,-200.0,160.0,1,right,MISS J. Ivey 25' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,25.62,Missed,,,,,,,,,,,,
298,PT01M37.00S,2024-03-26T00:32:07.9Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,56,40,2024-03-26T00:32:09Z,2670000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,297.0,2.0,2.0,0.0,,,,
299,PT01M24.00S,2024-03-26T00:32:20.6Z,2,REGULAR,3pt,Jump Shot,[],1630540,29.6484888304862,26.47058823529412,1610612752,56,40,2024-03-26T00:32:24Z,2680000,False,118.0,226.0,1,left,MISS M. McBride 25' step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,25.49,Missed,,,,,,,,,,,,
300,PT01M22.00S,2024-03-26T00:32:22.6Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,56,40,2024-03-26T00:32:24Z,2690000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:4),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,299.0,4.0,4.0,0.0,,,,
301,PT01M09.00S,2024-03-26T00:32:36.8Z,2,REGULAR,3pt,Jump Shot,[],1631205,70.51576872536137,74.26470588235294,1610612765,56,40,2024-03-26T00:32:41Z,2700000,False,121.0,225.0,1,right,MISS B. Boeheim 25' 3PT,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Right Center,,,,,,,25.54,Missed,,,,,,,,,,,,
302,PT01M05.00S,2024-03-26T00:32:40.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,56,40,2024-03-26T00:32:41Z,2710000,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,301.0,8.0,6.0,2.0,,,,
303,PT01M02.00S,2024-03-26T00:32:42.7Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,56,40,2024-03-26T00:32:47Z,2720000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1631093]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,,,Ivey,1631093.0
304,PT01M02.00S,2024-03-26T00:32:42.7Z,2,REGULAR,steal,,[],1631093,,,1610612765,56,40,2024-03-26T00:32:44Z,2730000,False,,,0,,J. Ivey STEAL (2 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
305,PT00M59.10S,2024-03-26T00:32:46.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,94.30026281208936,48.529411764705884,1610612765,56,40,2024-03-26T00:33:06Z,2740000,False,-7.0,1.0,1,right,MISS J. Ivey driving finger roll Layup,[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,0.75,Missed,,,,,,,,,,,,
306,PT00M57.40S,2024-03-26T00:32:48.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,56,40,2024-03-26T00:32:48Z,2750000,False,,,0,,J. Hart REBOUND (Off:2 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,305.0,9.0,7.0,2.0,,,,
307,PT00M54.40S,2024-03-26T00:32:51.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,27.020367936925098,78.43137254901961,1610612752,59,40,2024-03-26T00:32:58Z,2760000,False,-142.0,201.0,1,left,J. Brunson 24' 3PT running pullup (10 PTS) (J. Hart 3 AST),"[1628973, 1628404]",1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,24.66,Made,10.0,J. Hart,1628404.0,3.0,,,,,,,,
309,PT00M40.60S,2024-03-26T00:33:09.7Z,2,REGULAR,3pt,Jump Shot,[],1628972,83.39356110381078,94.11764705882352,1610612765,59,40,2024-03-26T00:33:14Z,2780000,False,221.0,104.0,1,right,MISS T. Brown Jr. 24' 3PT,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,24.37,Missed,,,,,,,,,,,,
310,PT00M37.90S,2024-03-26T00:33:12.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,59,40,2024-03-26T00:33:14Z,2790000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,309.0,3.0,3.0,0.0,,,,
311,PT00M15.40S,2024-03-26T00:33:34.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,31.61957950065703,58.82352941176471,1610612752,59,40,2024-03-26T00:33:46Z,2800000,False,-44.0,245.0,1,left,MISS J. Brunson 24' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,24.86,Missed,,,,,,,,,,,,
312,PT00M12.30S,2024-03-26T00:33:38.0Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,59,40,2024-03-26T00:33:46Z,2810000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:5),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,311.0,5.0,5.0,0.0,,,,
313,PT00M03.60S,2024-03-26T00:33:47.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612765,59,40,2024-03-26T00:33:58Z,2820000,False,,,0,,M. McBride shooting personal FOUL (2 PF) (Sasser 2 FT),"[1630540, 1631204]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,200834.0,2.0,0.0,Sasser,1631204.0,,,,,,,,,,,,,,,
316,PT00M03.60S,2024-03-26T00:34:01.7Z,2,REGULAR,substitution,out,[],1630579,,,1610612765,59,40,2024-03-26T00:34:29Z,2835000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M03.60S,2024-03-26T00:34:01.7Z,2,REGULAR,substitution,out,[],1631205,,,1610612765,59,40,2024-03-26T00:34:29Z,2837500,False,,,0,,SUB out: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M03.60S,2024-03-26T00:34:01.7Z,2,REGULAR,substitution,in,[],1630173,,,1610612765,59,40,2024-03-26T00:34:29Z,2838750,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M03.60S,2024-03-26T00:34:01.7Z,2,REGULAR,substitution,in,[],1631197,,,1610612765,59,40,2024-03-26T00:34:29Z,2839375,False,,,0,,SUB in: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M03.60S,2024-03-26T00:34:16.2Z,2,REGULAR,freethrow,1 of 2,[],1631204,,,1610612765,59,41,2024-03-26T00:34:16Z,2840000,False,,,0,,M. Sasser Free Throw 1 of 2 (6 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
320,PT00M03.60S,2024-03-26T00:34:47.4Z,2,REGULAR,freethrow,2 of 2,[],1631204,,,1610612765,59,42,2024-03-26T00:34:47Z,2850000,False,,,0,,M. Sasser Free Throw 2 of 2 (7 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
321,PT00M00.20S,2024-03-26T00:35:05.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.726018396846255,53.431372549019606,1610612752,59,42,2024-03-26T00:38:44Z,2860000,False,-17.0,48.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.13,Missed,,,,,,,,,,,,
322,PT00M00.10S,2024-03-26T00:35:05.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,59,42,2024-03-26T00:35:15Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,321.0,,,,,,,
323,PT00M00.00S,2024-03-26T00:35:07.6Z,2,REGULAR,period,end,[],0,,,1610612752,59,42,2024-03-26T00:35:07Z,2880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-03-26T00:36:52.8Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612752,59,42,2024-03-26T00:50:23Z,2890000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-03-26T00:36:52.8Z,3,REGULAR,substitution,out,['startperiod'],1631197,,,1610612752,59,42,2024-03-26T00:50:23Z,2900000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-03-26T00:36:52.8Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,59,42,2024-03-26T00:50:23Z,2910000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-03-26T00:36:52.8Z,3,REGULAR,substitution,in,['startperiod'],1641787,,,1610612752,59,42,2024-03-26T00:50:23Z,2920000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-03-26T00:50:33.7Z,3,REGULAR,period,start,[],0,,,1610612752,59,42,2024-03-26T00:50:33Z,2930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M44.00S,2024-03-26T00:50:49.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.11760840998686,39.21568627450981,1610612752,61,42,2024-03-26T00:51:02Z,2940000,False,-54.0,12.0,1,right,J. Brunson fadeaway Jump Shot (12 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.53,Made,12.0,,,,,,,,,,,
332,PT11M23.00S,2024-03-26T00:51:09.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628972,14.799605781865965,52.20588235294118,1610612765,61,42,2024-03-26T00:51:19Z,2950000,False,-11.0,87.0,1,left,MISS T. Brown Jr. 8' driving floating Shot,[1628972],1610612765.0,DET,driving floating,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.73,Missed,,,,,,,,,,,,
333,PT11M21.00S,2024-03-26T00:51:11.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,61,42,2024-03-26T01:13:45Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,332.0,,,,,,,
