actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
169,PT10M01.00S,2024-01-27T20:42:12.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,30,33,2024-01-27T20:42:16Z,1660000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,168.0,2.0,2.0,0.0,,,,,,,,,,,,,,
170,PT09M54.00S,2024-01-27T20:42:19.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628404,93.51182654402102,48.03921568627451,1610612752,32,33,2024-01-27T20:42:23Z,1670000,False,-10.0,8.0,1,right,J. Hart driving DUNK (8 PTS),[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,8.0,,,,,,,,,,,,,
171,PT09M31.00S,2024-01-27T20:42:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.783837056504599,46.568627450980394,1610612748,32,33,2024-01-27T20:42:46Z,1680000,False,17.0,11.0,1,left,MISS J. Jaquez Jr. Layup,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
172,PT09M29.00S,2024-01-27T20:42:44.6Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,32,33,2024-01-27T20:42:46Z,1690000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,171.0,5.0,2.0,3.0,,,,,,,,,,,,,,
173,PT09M17.00S,2024-01-27T20:42:56.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630540,94.95729303547962,50.73529411764706,1610612752,34,33,2024-01-27T20:43:01Z,1700000,False,4.0,-5.0,1,right,M. McBride cutting DUNK (5 PTS) (J. Hart 3 AST),"[1630540, 1628404]",1610612752.0,NYK,cutting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,5.0,,,,,,J. Hart,1628404.0,3.0,,,,,
175,PT08M54.00S,2024-01-27T20:43:19.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,9.937582128777924,44.6078431372549,1610612748,34,33,2024-01-27T20:43:25Z,1720000,False,27.0,41.0,1,left,MISS B. Adebayo driving Hook,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
176,PT08M52.00S,2024-01-27T20:43:21.3Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,34,33,2024-01-27T20:43:25Z,1730000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT08M51.00S,2024-01-27T20:43:24.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628384,94.43166885676742,51.470588235294116,1610612752,34,33,2024-01-27T20:44:43Z,1740000,False,7.0,0.0,1,right,MISS O. Anunoby running Layup - blocked,"[1628384, 1628997]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.74,Missed,,,,,,,,,,,,,,,Martin,1628997.0,,
180,PT08M51.00S,2024-01-27T20:43:24.8Z,2,REGULAR,block,,[],1628997,,,1610612752,34,33,2024-01-27T20:43:39Z,1745000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
178,PT08M50.00S,2024-01-27T20:43:25.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,34,33,2024-01-27T20:46:17Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,177.0,,,,,,,,,,,,,,,,,
181,PT08M46.00S,2024-01-27T20:43:49.4Z,2,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612752,34,33,2024-01-27T20:44:04Z,1770000,False,,,0,,T. Herro shooting personal FOUL (1 PF) (Grimes 2 FT),"[1629639, 1629656]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202901.0,1.0,0.0,Grimes,1629656.0,,,,,,,,
183,PT08M46.00S,2024-01-27T20:44:13.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629656,,,1610612752,35,33,2024-01-27T20:46:17Z,1790000,False,,,0,,Q. Grimes Free Throw 1 of 2 (1 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
184,PT08M46.00S,2024-01-27T20:44:32.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629656,,,1610612752,36,33,2024-01-27T20:46:17Z,1800000,False,,,0,,Q. Grimes Free Throw 2 of 2 (2 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
185,PT08M31.00S,2024-01-27T20:44:54.5Z,2,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612748,36,33,2024-01-27T20:45:00Z,1810000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Martin 2 FT),"[1630173, 1628997]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,202901.0,1.0,0.0,Martin,1628997.0,,,,,,,,
187,PT08M31.00S,2024-01-27T20:45:27.3Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,36,34,2024-01-27T20:45:49Z,1830000,False,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
188,PT08M31.00S,2024-01-27T20:45:27.3Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,36,34,2024-01-27T20:45:49Z,1840000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
189,PT08M29.00S,2024-01-27T20:45:29.3Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,36,34,2024-01-27T20:45:49Z,1850000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,188.0,6.0,3.0,3.0,,,,,,,,,,,,,,
190,PT08M17.00S,2024-01-27T20:45:59.4Z,2,REGULAR,3pt,Jump Shot,[],1628384,66.70499342969777,46.07843137254902,1610612752,36,34,2024-01-27T20:46:06Z,1860000,False,-20.0,260.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
191,PT08M15.00S,2024-01-27T20:46:01.4Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,36,34,2024-01-27T20:46:06Z,1870000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,,
192,PT08M12.00S,2024-01-27T20:46:07.4Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612752,36,34,2024-01-27T20:46:19Z,1880000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Grimes 2 FT),"[1629130, 1629656]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,202901.0,2.0,0.0,Grimes,1629656.0,,,,,,,,
194,PT08M12.00S,2024-01-27T20:46:32.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629656,,,1610612752,36,34,2024-01-27T20:46:32Z,1900000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT08M12.00S,2024-01-27T20:46:32.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,36,34,2024-01-27T20:46:32Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,
196,PT08M12.00S,2024-01-27T20:46:51.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629656,,,1610612752,37,34,2024-01-27T20:46:51Z,1920000,False,,,0,,Q. Grimes Free Throw 2 of 2 (3 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
197,PT07M59.00S,2024-01-27T20:47:07.4Z,2,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612748,37,34,2024-01-27T20:47:18Z,1930000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1629656, 1631170]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,202901.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,
199,PT07M59.00S,2024-01-27T20:47:29.6Z,2,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,37,35,2024-01-27T20:47:29Z,1950000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (4 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
200,PT07M59.00S,2024-01-27T20:47:42.8Z,2,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,37,36,2024-01-27T20:47:42Z,1960000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (5 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
201,PT07M40.00S,2024-01-27T20:48:03.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,93.51182654402102,49.754901960784316,1610612752,37,36,2024-01-27T20:48:12Z,1970000,False,-1.0,8.0,1,right,MISS O. Anunoby driving DUNK - blocked,"[1628384, 1631170]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,Jaquez Jr.,1631170.0,,
202,PT07M40.00S,2024-01-27T20:48:03.5Z,2,REGULAR,block,,[],1631170,,,1610612752,37,36,2024-01-27T20:48:06Z,1980000,False,,,0,,J. Jaquez Jr. BLOCK (1 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT07M38.00S,2024-01-27T20:48:05.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,37,36,2024-01-27T20:48:12Z,1990000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,201.0,6.0,5.0,1.0,,,,,,,,,,,,,,
204,PT07M32.00S,2024-01-27T20:48:11.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,6.521024967148489,46.568627450980394,1610612748,37,36,2024-01-27T20:48:58Z,2000000,False,17.0,9.0,1,left,MISS T. Herro running reverse Layup,[1629639],1610612748.0,MIA,running reverse,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
205,PT07M30.00S,2024-01-27T20:48:13.5Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,37,36,2024-01-27T20:48:20Z,2010000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,204.0,7.0,5.0,2.0,,,,,,,,,,,,,,
206,PT07M30.00S,2024-01-27T20:48:14.3Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,37,38,2024-01-27T20:49:48Z,2020000,False,0.0,0.0,1,left,B. Adebayo tip DUNK (6 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
207,PT07M27.00S,2024-01-27T20:48:21.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,37,38,2024-01-27T20:48:21Z,2030000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M27.00S,2024-01-27T20:48:21.3Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,37,38,2024-01-27T20:51:57Z,2080000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M27.00S,2024-01-27T20:48:21.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,37,38,2024-01-27T20:51:57Z,2090000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M20.00S,2024-01-27T20:52:14.9Z,2,REGULAR,foul,personal,[],1628389,,,1610612752,37,38,2024-01-27T20:52:20Z,2110000,False,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1628973]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,1626302.0,1.0,0.0,Brunson,1628973.0,,,,,,,,
217,PT07M13.00S,2024-01-27T20:52:34.5Z,2,REGULAR,2pt,Jump Shot,[],1628384,77.34888304862024,60.29411764705882,1610612752,39,38,2024-01-27T20:52:41Z,2130000,False,51.0,160.0,1,right,O. Anunoby 16' step back Jump Shot (9 PTS) (P. Achiuwa 1 AST),"[1628384, 1630173]",1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,16.85,Made,,,,,9.0,,,,,,P. Achiuwa,1630173.0,1.0,,,,,
219,PT06M48.00S,2024-01-27T20:53:00.3Z,2,REGULAR,3pt,Jump Shot,[],1629130,34.247700394218136,31.127450980392158,1610612748,39,38,2024-01-27T20:53:06Z,2150000,False,94.0,269.0,1,left,MISS D. Robinson 28' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,28.55,Missed,,,,,,,,,,,,,,,,,,
220,PT06M46.00S,2024-01-27T20:53:02.3Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,39,38,2024-01-27T20:53:06Z,2160000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,
221,PT06M22.00S,2024-01-27T20:53:25.5Z,2,REGULAR,3pt,Jump Shot,[],1628384,66.70499342969777,53.67647058823529,1610612752,39,38,2024-01-27T20:53:38Z,2170000,False,18.0,260.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
222,PT06M16.00S,2024-01-27T20:53:31.5Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,39,38,2024-01-27T20:53:38Z,2180000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,221.0,3.0,2.0,1.0,,,,,,,,,,,,,,
223,PT06M15.00S,2024-01-27T20:53:32.9Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,39,38,2024-01-27T20:53:41Z,2190000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1631170]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Jaquez Jr.,1631170.0
224,PT06M15.00S,2024-01-27T20:53:32.9Z,2,REGULAR,steal,,[],1631170,,,1610612748,39,38,2024-01-27T20:53:34Z,2200000,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
225,PT06M14.00S,2024-01-27T20:53:38.7Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612748,39,38,2024-01-27T20:54:05Z,2210000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Robinson 2 FT),"[1628384, 1629130]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,1.0,0.0,Robinson,1629130.0,,,,,,,,
227,PT06M14.00S,2024-01-27T20:54:29.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629130,,,1610612748,39,39,2024-01-27T20:55:40Z,2230000,False,,,0,,D. Robinson Free Throw 1 of 2 (6 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
228,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,out,[],1630173,,,1610612748,39,39,2024-01-27T20:54:55Z,2240000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,out,[],1628384,,,1610612748,39,39,2024-01-27T20:54:55Z,2250000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,39,39,2024-01-27T20:54:55Z,2260000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,39,39,2024-01-27T20:54:55Z,2270000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,39,39,2024-01-27T20:54:55Z,2280000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,in,[],1628392,,,1610612748,39,39,2024-01-27T20:54:55Z,2290000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,in,[],203944,,,1610612748,39,39,2024-01-27T20:54:55Z,2300000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,in,[],202710,,,1610612748,39,39,2024-01-27T20:54:55Z,2310000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,in,[],1626179,,,1610612748,39,39,2024-01-27T20:54:55Z,2320000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M14.00S,2024-01-27T20:54:29.9Z,2,REGULAR,substitution,in,[],201567,,,1610612748,39,39,2024-01-27T20:54:55Z,2330000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M14.00S,2024-01-27T20:54:29.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629130,,,1610612748,39,40,2024-01-27T20:55:40Z,2340000,False,,,0,,D. Robinson Free Throw 2 of 2 (7 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
239,PT06M03.00S,2024-01-27T20:55:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,95.87713534822602,49.01960784313725,1610612752,41,40,2024-01-27T20:55:18Z,2350000,False,-5.0,-14.0,1,right,J. Brunson driving Layup (9 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,9.0,,,,,,,,,,,,,
240,PT05M56.00S,2024-01-27T20:55:19.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,22.552562417871222,88.23529411764706,1610612748,41,43,2024-01-27T23:37:52Z,2360000,False,-191.0,159.0,1,left,D. Robinson 24' 3PT  (10 PTS) (T. Rozier 3 AST),"[1629130, 1626179]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,24.9,Made,,,,,10.0,,,,,,T. Rozier,1626179.0,3.0,,,,,
242,PT05M34.00S,2024-01-27T20:55:41.0Z,2,REGULAR,3pt,Jump Shot,[],1629656,92.06636005256242,2.941176470588235,1610612752,41,43,2024-01-27T20:55:46Z,2380000,False,-235.0,22.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
243,PT05M32.00S,2024-01-27T20:55:43.0Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,41,43,2024-01-27T20:55:46Z,2390000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,242.0,2.0,2.0,0.0,,,,,,,,,,,,,,
244,PT05M18.00S,2024-01-27T20:55:57.2Z,2,REGULAR,2pt,Jump Shot,[],202710,10.068988173455978,22.54901960784314,1610612748,41,43,2024-01-27T20:56:02Z,2400000,False,137.0,42.0,1,left,MISS J. Butler 14' turnaround Shot,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,14.36,Missed,,,,,,,,,,,,,,,,,,
245,PT05M17.00S,2024-01-27T20:55:58.2Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,41,43,2024-01-27T20:56:02Z,2410000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,244.0,3.0,2.0,1.0,,,,,,,,,,,,,,
246,PT05M03.00S,2024-01-27T20:56:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,88.12417871222075,41.66666666666667,1610612752,43,43,2024-01-27T20:56:17Z,2420000,False,-42.0,59.0,1,right,J. Brunson 7' driving floating Jump Shot (11 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.23,Made,,,,,11.0,,,,,,,,,,,,,
247,PT04M50.00S,2024-01-27T20:56:25.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,12.171484888304862,63.48039215686274,1610612748,43,43,2024-01-27T20:56:30Z,2430000,False,-67.0,62.0,1,left,MISS T. Rozier 9' turnaround Shot,[1626179],1610612748.0,MIA,turnaround,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Left,9.15,Missed,,,,,,,,,,,,,,,,,,
248,PT04M49.00S,2024-01-27T20:56:26.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,43,43,2024-01-27T20:56:30Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,247.0,,,,,,,,,,,,,,,,,
250,PT04M49.00S,2024-01-27T20:56:31.3Z,2,REGULAR,substitution,out,[],1629656,,,1610612748,43,43,2024-01-27T20:56:35Z,2460000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M49.00S,2024-01-27T20:56:31.3Z,2,REGULAR,substitution,in,[],1628978,,,1610612748,43,43,2024-01-27T20:56:35Z,2470000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M42.00S,2024-01-27T20:57:01.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,22.552562417871222,9.068627450980392,1610612748,43,43,2024-01-27T20:57:07Z,2480000,False,205.0,159.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
253,PT04M40.00S,2024-01-27T20:57:03.2Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,43,43,2024-01-27T20:57:07Z,2490000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,
254,PT04M32.00S,2024-01-27T20:57:10.7Z,2,REGULAR,3pt,Jump Shot,[],1628973,73.27529566360053,82.35294117647058,1610612752,46,43,2024-01-27T20:59:20Z,2500000,False,162.0,199.0,1,right,J. Brunson 25' 3PT pullup (14 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.62,Made,,,,,14.0,,,,,,,,,,,,,
