actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
424,PT02M09.00S,2024-03-23T18:36:16.9Z,3,REGULAR,3pt,Jump Shot,[],1630540,11.908672798948752,96.56862745098039,1610612752,76,74,2024-03-23T18:36:21Z,4080000,False,-233.0,59.0,1,left,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,24.03,Missed,,,,,,,,,,,,,,,
425,PT02M08.00S,2024-03-23T18:36:17.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,76,74,2024-03-23T18:36:21Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,424.0,,,,,,,,,,,,
427,PT02M08.00S,2024-03-23T18:36:24.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,76,74,2024-03-23T18:36:24Z,4110000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M08.00S,2024-03-23T18:36:25.0Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,76,74,2024-03-23T18:39:19Z,4120000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M08.00S,2024-03-23T18:36:25.0Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,76,74,2024-03-23T18:39:19Z,4130000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M08.00S,2024-03-23T18:36:25.0Z,3,REGULAR,substitution,out,[],203471,,,1610612752,76,74,2024-03-23T18:39:19Z,4140000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M08.00S,2024-03-23T18:36:25.0Z,3,REGULAR,substitution,in,[],202692,,,1610612752,76,74,2024-03-23T18:39:19Z,4150000,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M08.00S,2024-03-23T18:36:25.0Z,3,REGULAR,substitution,in,[],1628372,,,1610612752,76,74,2024-03-23T18:39:19Z,4160000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M08.00S,2024-03-23T18:36:25.0Z,3,REGULAR,substitution,in,[],1629022,,,1610612752,76,74,2024-03-23T18:39:19Z,4170000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M58.00S,2024-03-23T18:39:52.8Z,3,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612752,76,74,2024-03-23T18:39:56Z,4190000,False,,,0,,D. DiVincenzo lost ball out-of-bounds TURNOVER (2 TO),[1628978],1610612752.0,NYK,lost ball,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,2.0,,,,,,,,,,,1627524.0,,,,,,,,
436,PT01M36.00S,2024-03-23T18:40:23.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,68.28186596583443,77.69607843137256,1610612751,76,74,2024-03-23T18:40:27Z,4200000,False,138.0,246.0,1,right,MISS L. Walker IV 28' pullup 3PT,[1629022],1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,28.2,Missed,,,,,,,,,,,,,,,
437,PT01M34.00S,2024-03-23T18:40:25.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,76,74,2024-03-23T18:40:27Z,4210000,False,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,436.0,7.0,6.0,1.0,,,,,,,,,
438,PT01M29.00S,2024-03-23T18:40:30.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630540,6.1268068331143235,51.225490196078425,1610612752,78,74,2024-03-23T18:40:38Z,4220000,False,-6.0,5.0,1,left,M. McBride running reverse Layup (23 PTS),[1630540],1610612752.0,NYK,running reverse,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,,,,,,,,23.0,,,
439,PT01M14.00S,2024-03-23T18:40:44.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,95.3515111695138,2.450980392156863,1610612751,78,74,2024-03-23T18:40:53Z,4230000,False,-238.0,-9.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,23.79,Missed,,,,,,,,,,,,,,,
440,PT01M14.00S,2024-03-23T18:40:44.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,78,74,2024-03-23T18:40:53Z,4240000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,439.0,,,,,,,,,,,,
441,PT01M14.00S,2024-03-23T18:40:50.2Z,3,REGULAR,foul,personal,[],1630549,,,1610612752,78,74,2024-03-23T18:40:55Z,4250000,False,,,0,,D. Sharpe loose ball personal FOUL (3 PF),"[1630549, 1630579]",1610612751.0,BKN,loose ball,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,3.0,0.0,Sims,1630579.0,,,,
443,PT01M00.00S,2024-03-23T18:41:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.469776609724048,51.225490196078425,1610612752,80,74,2024-03-23T18:41:18Z,4270000,False,-6.0,-1.0,1,left,D. DiVincenzo driving reverse Layup (18 PTS),[1628978],1610612752.0,NYK,driving reverse,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,0.62,Made,,,,,,,,,,,,18.0,,,
444,PT00M37.10S,2024-03-23T18:41:39.8Z,3,REGULAR,turnover,bad pass,[],1630560,,,1610612751,80,74,2024-03-23T18:41:43Z,4280000,False,,,0,,C. Thomas bad pass TURNOVER (4 TO),"[1630560, 1630579]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,4.0,Sims,1630579.0,,,,,,,,,,,,,,,,,
445,PT00M37.10S,2024-03-23T18:41:39.8Z,3,REGULAR,steal,,[],1630579,,,1610612752,80,74,2024-03-23T18:42:01Z,4290000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
446,PT00M23.00S,2024-03-23T18:41:53.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202692,22.683968462549277,87.74509803921569,1610612752,80,74,2024-03-23T18:41:58Z,4300000,False,-189.0,161.0,1,left,MISS A. Burks 24' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,24.79,Missed,,,,,,,,,,,,,,,
447,PT00M19.60S,2024-03-23T18:41:57.3Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,80,74,2024-03-23T18:41:57Z,4310000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:4),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,446.0,4.0,4.0,0.0,,,,,,,,,
448,PT00M05.50S,2024-03-23T18:42:13.5Z,3,REGULAR,foul,personal,[],1630540,,,1610612751,80,74,2024-03-23T18:42:20Z,4320000,False,,,0,,M. McBride personal FOUL (3 PF),"[1630540, 1630560]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1627524.0,3.0,0.0,Thomas,1630560.0,,,,
450,PT00M05.50S,2024-03-23T18:42:13.6Z,3,REGULAR,substitution,out,[],1627827,,,1610612751,80,74,2024-03-23T18:42:30Z,4340000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M05.50S,2024-03-23T18:42:13.6Z,3,REGULAR,substitution,out,[],1628372,,,1610612751,80,74,2024-03-23T18:42:30Z,4350000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M05.50S,2024-03-23T18:42:13.6Z,3,REGULAR,substitution,in,[],1628969,,,1610612751,80,74,2024-03-23T18:42:30Z,4360000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M05.50S,2024-03-23T18:42:13.6Z,3,REGULAR,substitution,in,[],1629661,,,1610612751,80,74,2024-03-23T18:42:30Z,4370000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M00.10S,2024-03-23T18:42:52.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,68.41327201051249,25.245098039215684,1610612751,80,77,2024-03-23T18:43:18Z,4380000,False,-124.0,244.0,1,right,C. Thomas 27' 3PT  (17 PTS) (M. Bridges 5 AST),"[1630560, 1628969]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,27.4,Made,,,,,,,,,,,,17.0,M. Bridges,1628969.0,5.0
457,PT00M00.00S,2024-03-23T18:43:20.5Z,3,REGULAR,period,end,[],0,,,1610612752,80,77,2024-03-23T18:43:20Z,4410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2024-03-23T18:43:33.4Z,4,REGULAR,substitution,out,['startperiod'],1630549,,,1610612752,80,77,2024-03-23T18:45:33Z,4420000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2024-03-23T18:43:33.4Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612752,80,77,2024-03-23T18:45:33Z,4430000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2024-03-23T18:43:33.4Z,4,REGULAR,substitution,in,['startperiod'],1628372,,,1610612752,80,77,2024-03-23T18:45:33Z,4440000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-03-23T18:43:33.4Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612752,80,77,2024-03-23T18:45:33Z,4450000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-03-23T18:45:36.3Z,4,REGULAR,period,start,[],0,,,1610612751,80,77,2024-03-23T18:45:36Z,4460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT11M44.00S,2024-03-23T18:45:51.3Z,4,REGULAR,3pt,Jump Shot,[],1628372,71.69842312746385,21.568627450980394,1610612751,80,80,2024-03-23T18:45:56Z,4470000,False,-142.0,214.0,1,right,D. Smith Jr. 25' 3PT  (4 PTS) (C. Thomas 5 AST),"[1628372, 1630560]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.65,Made,,,,,,,,,,,,4.0,C. Thomas,1630560.0,5.0
465,PT11M17.00S,2024-03-23T18:46:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,9.017739816031538,42.40196078431372,1610612752,82,80,2024-03-23T18:46:23Z,4490000,False,38.0,32.0,1,left,D. DiVincenzo driving finger roll Layup (20 PTS),[1628978],1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,4.99,Made,,,,,,,,,,,,20.0,,,
466,PT11M04.00S,2024-03-23T18:46:31.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,89.30683311432325,43.38235294117647,1610612751,82,80,2024-03-23T18:46:55Z,4500000,False,-33.0,48.0,1,right,MISS N. Claxton turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,5.83,Missed,,,,,,,,,,,,,,,
467,PT11M02.00S,2024-03-23T18:46:33.3Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,82,80,2024-03-23T18:46:35Z,4510000,False,,,0,,J. Sims REBOUND (Off:2 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,466.0,5.0,3.0,2.0,,,,,,,,,
468,PT10M58.00S,2024-03-23T18:46:37.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,30.831143232588698,64.4607843137255,1610612752,85,80,2024-03-23T18:46:41Z,4520000,False,-72.0,237.0,1,left,D. DiVincenzo 24' 3PT running pullup (23 PTS),[1628978],1610612752.0,NYK,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,24.81,Made,,,,,,,,,,,,23.0,,,
469,PT10M35.00S,2024-03-23T18:46:59.8Z,4,REGULAR,3pt,Jump Shot,[],1629022,89.96386333771353,4.166666666666666,1610612751,85,80,2024-03-23T18:47:04Z,4530000,False,-229.0,42.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,,,,23.3,Missed,,,,,,,,,,,,,,,
470,PT10M32.00S,2024-03-23T18:47:02.8Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,85,80,2024-03-23T18:47:04Z,4540000,False,,,0,,J. Hart REBOUND (Off:1 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,469.0,8.0,7.0,1.0,,,,,,,,,
471,PT10M21.00S,2024-03-23T18:47:14.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.440867279894875,51.470588235294116,1610612752,87,80,2024-03-23T18:47:19Z,4550000,False,-7.0,17.0,1,left,D. DiVincenzo driving Layup (25 PTS),[1628978],1610612752.0,NYK,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,1.89,Made,,,,,,,,,,,,25.0,,,
472,PT10M20.00S,2024-03-23T18:47:20.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,87,80,2024-03-23T18:47:20Z,4560000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT10M20.00S,2024-03-23T18:47:20.9Z,4,REGULAR,substitution,out,[],1629022,,,1610612751,87,80,2024-03-23T18:50:15Z,4570000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT10M20.00S,2024-03-23T18:47:20.9Z,4,REGULAR,substitution,out,[],1628372,,,1610612751,87,80,2024-03-23T18:50:15Z,4580000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT10M20.00S,2024-03-23T18:47:20.9Z,4,REGULAR,substitution,in,[],1628969,,,1610612751,87,80,2024-03-23T18:50:15Z,4590000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT10M20.00S,2024-03-23T18:47:20.9Z,4,REGULAR,substitution,in,[],203471,,,1610612751,87,80,2024-03-23T18:50:15Z,4600000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT10M00.00S,2024-03-23T18:51:10.7Z,4,REGULAR,foul,personal,[],1628404,,,1610612751,87,80,2024-03-23T18:51:16Z,4620000,False,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 1628969]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left,,,,,,,,,,,,202026.0,2.0,0.0,Bridges,1628969.0,,,,
480,PT09M47.00S,2024-03-23T18:51:51.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,86.81011826544021,49.01960784313725,1610612751,87,80,2024-03-23T18:51:56Z,4640000,False,-5.0,71.0,1,right,MISS C. Johnson 7' driving floating Shot,[1629661],1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.17,Missed,,,,,,,,,,,,,,,
481,PT09M43.00S,2024-03-23T18:51:56.1Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,87,80,2024-03-23T18:51:56Z,4650000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,480.0,6.0,4.0,2.0,,,,,,,,,
482,PT09M43.00S,2024-03-23T18:51:56.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,87,80,2024-03-23T18:52:56Z,4660000,False,0.0,0.0,1,right,MISS N. Claxton tip DUNK - blocked,"[1629651, 1628404]",1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,Hart,1628404.0,,,,,,,,,,,,,
488,PT09M43.00S,2024-03-23T18:51:56.1Z,4,REGULAR,block,,[],1628404,,,1610612751,87,80,2024-03-23T18:52:38Z,4665000,False,,,0,,J. Hart BLOCK (1 BLK),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
483,PT09M43.00S,2024-03-23T18:51:56.1Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,87,80,2024-03-23T18:51:57Z,4670000,False,,,0,,J. Sims REBOUND (Off:2 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,482.0,6.0,4.0,2.0,,,,,,,,,
484,PT09M33.00S,2024-03-23T18:52:05.3Z,4,REGULAR,2pt,Jump Shot,[],1630540,19.92444152431012,28.186274509803923,1610612752,87,80,2024-03-23T18:53:25Z,4680000,False,109.0,135.0,1,left,MISS M. McBride 17' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,,,,17.34,Missed,,,,,,,,,,,,,,,
485,PT09M30.00S,2024-03-23T18:52:08.3Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,87,80,2024-03-23T18:52:09Z,4690000,False,,,0,,J. Hart REBOUND (Off:2 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,484.0,9.0,7.0,2.0,,,,,,,,,
486,PT09M30.00S,2024-03-23T18:52:08.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,6.389618922470433,51.225490196078425,1610612752,89,80,2024-03-23T18:52:12Z,4700000,False,-6.0,8.0,1,left,J. Hart putback Layup (6 PTS),[1628404],1610612752.0,NYK,putback,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,0.97,Made,,,,,,,,,,,,6.0,,,
487,PT09M14.00S,2024-03-23T18:52:23.7Z,4,REGULAR,2pt,Jump Shot,[],1628969,91.67214191852825,29.166666666666668,1610612751,89,80,2024-03-23T18:53:08Z,4710000,False,-104.0,26.0,1,right,MISS M. Bridges 10' step back Shot,[1628969],1610612751.0,BKN,step back,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,10.73,Missed,,,,,,,,,,,,,,,
489,PT09M14.00S,2024-03-23T18:52:23.7Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,89,80,2024-03-23T18:52:32Z,4720000,False,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,487.0,7.0,4.0,3.0,,,,,,,,,
490,PT09M11.00S,2024-03-23T18:52:28.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,85.3646517739816,3.6764705882352944,1610612751,89,80,2024-03-23T18:52:36Z,4730000,False,-232.0,85.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,24.67,Missed,,,,,,,,,,,,,,,
491,PT09M08.00S,2024-03-23T18:52:31.3Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,89,80,2024-03-23T18:52:36Z,4740000,False,,,0,,J. Hart REBOUND (Off:2 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,490.0,10.0,8.0,2.0,,,,,,,,,
492,PT08M56.00S,2024-03-23T18:52:43.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,4.681340341655716,97.05882352941177,1610612752,92,80,2024-03-23T18:52:46Z,4750000,False,-235.0,-8.0,1,left,D. DiVincenzo 3PT  (28 PTS) (M. McBride 3 AST),"[1628978, 1630540]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,23.55,Made,,,,,,,,,,,,28.0,M. McBride,1630540.0,3.0
494,PT08M31.00S,2024-03-23T18:53:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.64323258869908,43.627450980392155,1610612751,92,80,2024-03-23T18:53:11Z,4770000,False,-32.0,7.0,1,right,MISS D. Schroder driving Layup - blocked,"[203471, 1628978]",1610612751.0,BKN,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,3.27,Missed,DiVincenzo,1628978.0,,,,,,,,,,,,,
495,PT08M31.00S,2024-03-23T18:53:07.3Z,4,REGULAR,block,,[],1628978,,,1610612751,92,80,2024-03-23T18:53:09Z,4780000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT08M29.00S,2024-03-23T18:53:09.3Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,92,80,2024-03-23T18:53:11Z,4790000,False,,,0,,J. Sims REBOUND (Off:2 Def:5),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,494.0,7.0,5.0,2.0,,,,,,,,,
497,PT08M23.00S,2024-03-23T18:53:17.4Z,4,REGULAR,foul,offensive,[],1630579,,,1610612752,92,80,2024-03-23T18:53:23Z,4800000,False,,,0,,J. Sims offensive FOUL (3 PF),"[1630579, 1630560]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,201639.0,3.0,0.0,Thomas,1630560.0,,,,
499,PT08M23.00S,2024-03-23T18:53:17.4Z,4,REGULAR,turnover,offensive foul,[],1630579,,,1610612752,92,80,2024-03-23T18:53:17Z,4820000,False,,,0,,J. Sims offensive foul TURNOVER (2 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,201639.0,,,,,,,,
500,PT08M04.00S,2024-03-23T18:53:50.9Z,4,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612751,92,80,2024-03-23T18:54:00Z,4830000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Thomas 2 FT),"[1628978, 1630560]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,201639.0,2.0,0.0,Thomas,1630560.0,,,,
503,PT08M04.00S,2024-03-23T18:54:08.2Z,4,REGULAR,substitution,out,[],202692,,,1610612751,92,80,2024-03-23T18:54:31Z,4845000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M04.00S,2024-03-23T18:54:08.2Z,4,REGULAR,substitution,out,[],1630579,,,1610612751,92,80,2024-03-23T18:54:31Z,4847500,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M04.00S,2024-03-23T18:54:08.2Z,4,REGULAR,substitution,in,[],1628973,,,1610612751,92,80,2024-03-23T18:54:31Z,4848750,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M04.00S,2024-03-23T18:54:08.2Z,4,REGULAR,substitution,in,[],1628392,,,1610612751,92,80,2024-03-23T18:54:31Z,4849375,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M04.00S,2024-03-23T18:54:25.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612751,92,81,2024-03-23T18:54:25Z,4850000,False,,,0,,C. Thomas Free Throw 1 of 2 (18 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,,,,,,,,18.0,,,
507,PT08M04.00S,2024-03-23T18:54:48.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612751,92,82,2024-03-23T18:54:48Z,4860000,False,,,0,,C. Thomas Free Throw 2 of 2 (19 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,,,,,,,,19.0,,,
508,PT07M53.00S,2024-03-23T18:55:04.1Z,4,REGULAR,3pt,Jump Shot,[],1628978,4.02431011826544,95.34313725490196,1610612752,92,82,2024-03-23T18:55:08Z,4870000,False,-227.0,-15.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,22.72,Missed,,,,,,,,,,,,,,,
