actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
264,PT04M08.00S,2024-01-15T20:57:07.5Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612753,40,41,2024-01-15T20:57:43Z,2490000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Suggs 2 FT),"[1628392, 1630591]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left,1204.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
268,PT04M08.00S,2024-01-15T20:57:23.9Z,2,REGULAR,substitution,out,[],1628392,,,1610612753,40,41,2024-01-15T20:57:46Z,2505000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M08.00S,2024-01-15T20:57:23.9Z,2,REGULAR,substitution,in,[],1630173,,,1610612753,40,41,2024-01-15T20:57:46Z,2507500,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M08.00S,2024-01-15T20:57:40.3Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,40,41,2024-01-15T20:57:40Z,2510000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
267,PT04M08.00S,2024-01-15T20:57:40.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,40,41,2024-01-15T20:57:40Z,2520000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,,
270,PT04M08.00S,2024-01-15T20:58:06.3Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,40,42,2024-01-15T20:58:06Z,2530000,False,,,0,,J. Suggs Free Throw 2 of 2 (1 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
271,PT03M51.00S,2024-01-15T20:58:26.2Z,2,REGULAR,3pt,Jump Shot,[],1630540,74.32654402102497,82.84313725490196,1610612752,40,42,2024-01-15T20:58:30Z,2540000,False,164.0,189.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,25.02,Missed,,,,,,,,,,,,,
272,PT03M49.00S,2024-01-15T20:58:29.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,40,42,2024-01-15T20:58:29Z,2550000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,271.0,,,,,,,,,,,,
274,PT03M35.00S,2024-01-15T20:58:50.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,30.436925098554536,22.30392156862745,1610612753,40,42,2024-01-15T21:03:33Z,2570000,False,138.0,234.0,1,left,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,27.16,Missed,,,,,,,,,,,,,
275,PT03M29.00S,2024-01-15T20:58:56.9Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,40,42,2024-01-15T21:03:33Z,2580000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,274.0,4.0,2.0,2.0,,,,,,,,,
276,PT03M22.00S,2024-01-15T20:59:01.6Z,2,REGULAR,3pt,Jump Shot,[],1628384,72.48685939553219,79.16666666666666,1610612752,43,42,2024-01-15T20:59:05Z,2590000,False,146.0,206.0,1,right,O. Anunoby 25' 3PT  (14 PTS) (J. Randle 1 AST),"[1628384, 203944]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,25.25,Made,,,,,14.0,J. Randle,203944.0,1.0,,,,,
278,PT03M06.00S,2024-01-15T20:59:16.9Z,2,REGULAR,3pt,Jump Shot,[],1629643,15.719448094612352,5.147058823529411,1610612753,43,45,2024-01-15T20:59:20Z,2610000,False,224.0,95.0,1,left,C. Okeke 24' 3PT  (12 PTS) (J. Suggs 4 AST),"[1629643, 1630591]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,,,,24.37,Made,,,,,12.0,J. Suggs,1630591.0,4.0,,,,,
281,PT02M55.00S,2024-01-15T20:59:54.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,94.69448094612353,49.754901960784316,1610612752,45,45,2024-01-15T21:00:04Z,2640000,False,-1.0,-3.0,1,right,P. Achiuwa cutting DUNK (6 PTS) (D. DiVincenzo 2 AST),"[1630173, 1628978]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,0.29,Made,,,,,6.0,D. DiVincenzo,1628978.0,2.0,,,,,
283,PT02M41.00S,2024-01-15T21:00:15.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612753,45,45,2024-01-15T21:00:22Z,2660000,False,,,0,,D. DiVincenzo personal FOUL (1 PF) (Banchero 2 FT),"[1628978, 1631094]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,1151.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
285,PT02M41.00S,2024-01-15T21:00:28.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,45,45,2024-01-15T21:00:35Z,2680000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M41.00S,2024-01-15T21:03:23.2Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,45,46,2024-01-15T21:03:44Z,2690000,False,,,0,,P. Banchero Free Throw 1 of 2 (7 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
287,PT02M41.00S,2024-01-15T21:03:23.2Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,45,46,2024-01-15T21:03:44Z,2700000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
288,PT02M39.00S,2024-01-15T21:03:25.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,45,46,2024-01-15T21:03:44Z,2710000,False,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,287.0,4.0,3.0,1.0,,,,,,,,,
290,PT02M28.00S,2024-01-15T21:04:17.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631216,,,1610612752,45,46,2024-01-15T21:04:35Z,2730000,False,,,0,,C. Houstan personal FOUL (2 PF) (DiVincenzo 2 FT),"[1631216, 1628978]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,1151.0,2.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
292,PT02M28.00S,2024-01-15T21:04:42.2Z,2,REGULAR,freethrow,1 of 2,[],1628978,,,1610612752,45,46,2024-01-15T21:04:42Z,2750000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 2,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
293,PT02M28.00S,2024-01-15T21:04:42.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,45,46,2024-01-15T21:04:42Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,,
294,PT02M28.00S,2024-01-15T21:04:59.8Z,2,REGULAR,freethrow,2 of 2,[],1628978,,,1610612752,46,46,2024-01-15T21:04:59Z,2770000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (3 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
295,PT02M14.00S,2024-01-15T21:05:16.0Z,2,REGULAR,3pt,Jump Shot,[],1631216,3.235873850197109,96.07843137254902,1610612753,46,46,2024-01-15T21:05:20Z,2780000,False,-230.0,-22.0,1,left,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,,23.15,Missed,,,,,,,,,,,,,
296,PT02M11.00S,2024-01-15T21:05:19.0Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,46,46,2024-01-15T21:05:20Z,2790000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,295.0,5.0,4.0,1.0,,,,,,,,,
297,PT01M59.00S,2024-01-15T21:05:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,94.69448094612353,50.49019607843137,1610612752,48,46,2024-01-15T21:05:35Z,2800000,False,2.0,-3.0,1,right,D. DiVincenzo driving finger roll Layup (5 PTS),[1628978],1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,0.36,Made,,,,,5.0,,,,,,,,
298,PT01M42.00S,2024-01-15T21:05:48.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,19.004599211563733,36.51960784313725,1610612753,48,46,2024-01-15T21:08:33Z,2810000,False,67.0,126.0,1,left,MISS P. Banchero 14' floating Shot,[1631094],1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.3,Missed,,,,,,,,,,,,,
299,PT01M41.00S,2024-01-15T21:05:49.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,48,46,2024-01-15T21:05:55Z,2820000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,298.0,,,,,,,,,,,,
301,PT01M26.00S,2024-01-15T21:06:15.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,80.23981603153744,44.36274509803921,1610612752,48,46,2024-01-15T21:09:08Z,2840000,False,-28.0,133.0,1,right,MISS O. Anunoby 13' pullup Shot - blocked,"[1628384, 1629643]",1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.62,Missed,,,,,,,,,Okeke,1629643.0,,,
302,PT01M26.00S,2024-01-15T21:06:15.0Z,2,REGULAR,block,,[],1629643,,,1610612752,48,46,2024-01-15T21:06:17Z,2850000,False,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
303,PT01M23.00S,2024-01-15T21:06:18.0Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,48,46,2024-01-15T21:06:18Z,2860000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,301.0,1.0,0.0,1.0,,,,,,,,,
304,PT01M21.00S,2024-01-15T21:06:20.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630540,94.03745072273325,50.49019607843137,1610612752,50,46,2024-01-15T21:06:22Z,2870000,False,2.0,4.0,1,right,M. McBride driving Layup (8 PTS) (O. Anunoby 3 AST),"[1630540, 1628384]",1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,0.43,Made,,,,,8.0,O. Anunoby,1628384.0,3.0,,,,,
305,PT01M07.00S,2024-01-15T21:06:34.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,13.87976346911958,45.34313725490196,1610612753,50,48,2024-01-15T21:06:37Z,2880000,False,23.0,78.0,1,left,P. Banchero 8' driving floating Jump Shot (9 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.14,Made,,,,,9.0,,,,,,,,
306,PT00M56.60S,2024-01-15T21:06:45.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,86.02168199737189,49.754901960784316,1610612752,52,48,2024-01-15T21:06:48Z,2890000,False,-1.0,79.0,1,right,M. McBride 7' driving floating Jump Shot (10 PTS),[1630540],1610612752.0,NYK,driving floating,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.89,Made,,,,,10.0,,,,,,,,
308,PT00M45.10S,2024-01-15T21:06:58.9Z,2,REGULAR,3pt,Jump Shot,[],1631216,28.203022339027594,75.0,1610612753,52,48,2024-01-15T21:07:05Z,2900000,False,-125.0,213.0,1,left,MISS C. Houstan 24' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,,,24.66,Missed,,,,,,,,,,,,,
309,PT00M43.90S,2024-01-15T21:07:00.1Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,52,48,2024-01-15T21:07:11Z,2910000,False,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,308.0,2.0,2.0,0.0,,,,,,,,,
310,PT00M33.40S,2024-01-15T21:07:10.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,67.62483574244416,53.431372549019606,1610612752,52,48,2024-01-15T21:07:17Z,2920000,False,17.0,252.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,25.24,Missed,,,,,,,,,,,,,
311,PT00M27.30S,2024-01-15T21:07:16.5Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,52,48,2024-01-15T21:07:17Z,2930000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,,310.0,5.0,4.0,1.0,,,,,,,,,
313,PT00M06.40S,2024-01-15T21:07:43.6Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630540,,,1610612753,52,48,2024-01-15T21:10:53Z,2950000,False,,,0,,M. McBride shooting personal FOUL (3 PF) (Houstan 3 FT),"[1630540, 1631216]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,1204.0,3.0,0.0,Houstan,1631216.0,,,,,,,,,,,,,,,
315,PT00M06.40S,2024-01-15T21:08:04.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,52,48,2024-01-15T21:11:02Z,2970000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M06.40S,2024-01-15T21:08:06.1Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,52,48,2024-01-15T21:10:41Z,2975000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M06.40S,2024-01-15T21:08:06.1Z,2,REGULAR,substitution,in,[],1628371,,,1610612753,52,48,2024-01-15T21:10:41Z,2977500,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M06.40S,2024-01-15T21:10:52.9Z,2,REGULAR,freethrow,1 of 3,[],1631216,,,1610612753,52,48,2024-01-15T21:11:21Z,2990000,False,,,0,,MISS C. Houstan Free Throw 1 of 3,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
320,PT00M06.40S,2024-01-15T21:10:52.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,52,48,2024-01-15T21:11:21Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,
321,PT00M06.40S,2024-01-15T21:10:52.9Z,2,REGULAR,freethrow,2 of 3,[],1631216,,,1610612753,52,49,2024-01-15T21:11:21Z,3010000,False,,,0,,C. Houstan Free Throw 2 of 3 (4 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
322,PT00M06.40S,2024-01-15T21:10:52.9Z,2,REGULAR,freethrow,3 of 3,[],1631216,,,1610612753,52,50,2024-01-15T21:11:21Z,3020000,False,,,0,,C. Houstan Free Throw 3 of 3 (5 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
323,PT00M01.30S,2024-01-15T21:11:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630540,83.26215505913272,4.166666666666666,1610612752,52,50,2024-01-15T21:11:44Z,3030000,False,-229.0,105.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,25.2,Missed,,,,,,,,,,,,,
324,PT00M00.10S,2024-01-15T21:11:28.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,52,50,2024-01-15T21:11:44Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,323.0,,,,,,,,,,,,
325,PT00M00.00S,2024-01-15T21:12:14.0Z,2,REGULAR,period,end,[],0,,,1610612752,52,50,2024-01-15T21:12:14Z,3050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-01-15T21:12:19.3Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612752,52,50,2024-01-15T21:27:06Z,3060000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-01-15T21:12:19.3Z,3,REGULAR,substitution,out,['startperiod'],1628371,,,1610612752,52,50,2024-01-15T21:27:06Z,3070000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-01-15T21:12:19.3Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,52,50,2024-01-15T21:27:06Z,3080000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-01-15T21:12:19.3Z,3,REGULAR,substitution,in,['startperiod'],1629048,,,1610612752,52,50,2024-01-15T21:27:06Z,3090000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-01-15T21:27:03.2Z,3,REGULAR,period,start,[],0,,,1610612752,52,50,2024-01-15T21:27:07Z,3100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M37.00S,2024-01-15T21:27:25.2Z,3,REGULAR,3pt,Jump Shot,[],203944,6.521024967148489,3.6764705882352944,1610612752,55,50,2024-01-15T21:27:29Z,3110000,False,232.0,9.0,1,left,J. Randle 3PT  (7 PTS) (I. Hartenstein 3 AST),"[203944, 1628392]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,23.18,Made,,,,,7.0,I. Hartenstein,1628392.0,3.0,,,,,
333,PT11M16.00S,2024-01-15T21:27:45.5Z,3,REGULAR,3pt,Jump Shot,[],1631216,95.74572930354796,2.2058823529411766,1610612753,55,50,2024-01-15T21:27:50Z,3130000,False,-239.0,-13.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,,23.93,Missed,,,,,,,,,,,,,
334,PT11M16.00S,2024-01-15T21:27:45.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,55,50,2024-01-15T21:27:50Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,333.0,,,,,,,,,,,,
335,PT11M16.00S,2024-01-15T21:27:50.2Z,3,REGULAR,foul,personal,[],203944,,,1610612753,55,50,2024-01-15T21:29:49Z,3150000,False,,,0,,J. Randle loose ball personal FOUL (1 PF),"[203944, 1629048]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,,,,
337,PT11M11.00S,2024-01-15T21:28:25.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,94.82588699080158,49.754901960784316,1610612753,55,52,2024-01-15T21:28:30Z,3170000,False,-1.0,-4.0,1,right,P. Banchero cutting Layup (11 PTS) (G. Bitadze 2 AST),"[1631094, 1629048]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,0.41,Made,,,,,11.0,G. Bitadze,1629048.0,2.0,,,,,
339,PT11M11.00S,2024-01-15T21:28:39.2Z,3,REGULAR,foul,personal,['1freethrow'],203944,,,1610612753,55,52,2024-01-15T21:28:52Z,3190000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Banchero 1 FT),"[203944, 1631094]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1151.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
341,PT11M11.00S,2024-01-15T21:28:53.2Z,3,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,55,52,2024-01-15T21:28:54Z,3210000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
342,PT11M07.00S,2024-01-15T21:28:57.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,55,52,2024-01-15T21:28:54Z,3220000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,341.0,6.0,5.0,1.0,,,,,,,,,
343,PT10M57.00S,2024-01-15T21:29:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,9.806176084099869,54.41176470588235,1610612752,55,52,2024-01-15T21:29:08Z,3230000,False,-22.0,40.0,1,left,MISS D. DiVincenzo turnaround Shot,[1628978],1610612752.0,NYK,turnaround,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.54,Missed,,,,,,,,,,,,,
344,PT10M55.00S,2024-01-15T21:29:06.8Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,55,52,2024-01-15T21:29:08Z,3240000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,343.0,8.0,4.0,4.0,,,,,,,,,
345,PT10M52.00S,2024-01-15T21:29:09.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628384,7.966491458607096,13.970588235294118,1610612752,55,52,2024-01-15T21:29:14Z,3250000,False,180.0,22.0,1,left,MISS O. Anunoby 18' pullup Shot,[1628384],1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right,,,,,,18.15,Missed,,,,,,,,,,,,,
346,PT10M49.00S,2024-01-15T21:29:12.9Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,55,52,2024-01-15T21:29:14Z,3260000,False,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,,,,,,,,345.0,4.0,3.0,1.0,,,,,,,,,
347,PT10M40.00S,2024-01-15T21:29:21.7Z,3,REGULAR,2pt,Jump Shot,[],1631094,76.95466491458606,49.50980392156863,1610612753,55,54,2024-01-15T21:29:26Z,3270000,False,-2.0,164.0,1,right,P. Banchero 16' pullup Jump Shot (13 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,16.41,Made,,,,,13.0,,,,,,,,
348,PT10M22.00S,2024-01-15T21:29:39.6Z,3,REGULAR,3pt,Jump Shot,[],203944,28.465834428383708,78.18627450980392,1610612752,58,54,2024-01-15T21:29:43Z,3280000,False,-141.0,215.0,1,left,J. Randle 25' 3PT step back (10 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,25.71,Made,,,,,10.0,,,,,,,,
349,PT10M07.00S,2024-01-15T21:29:54.2Z,3,REGULAR,3pt,Jump Shot,[],1631216,94.95729303547962,4.901960784313726,1610612753,58,54,2024-01-15T21:29:58Z,3290000,False,-225.0,-5.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,,22.56,Missed,,,,,,,,,,,,,
350,PT10M03.00S,2024-01-15T21:29:58.2Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,58,54,2024-01-15T21:29:58Z,3300000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,,349.0,9.0,5.0,4.0,,,,,,,,,
351,PT09M51.00S,2024-01-15T21:30:10.0Z,3,REGULAR,3pt,Jump Shot,[],203944,31.61957950065703,40.44117647058824,1610612752,58,54,2024-01-15T21:30:15Z,3310000,False,48.0,245.0,1,left,MISS J. Randle 24' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,24.93,Missed,,,,,,,,,,,,,
