actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
347,PT10M33.00S,2024-03-06T01:52:46.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,6.389618922470433,49.50980392156863,1610612752,55,65,2024-03-06T01:52:51Z,3380000,False,2.0,8.0,1,left,I. Hartenstein cutting DUNK (5 PTS) (D. DiVincenzo 4 AST),"[1628392, 1628978]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,5.0,,,D. DiVincenzo,1628978.0,4.0,,,,,,
349,PT10M16.00S,2024-03-06T01:53:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,86.94152431011827,49.01960784313725,1610612737,55,67,2024-03-06T01:53:07Z,3400000,False,-5.0,70.0,1,right,J. Johnson 7' driving Layup (19 PTS) (D. Murray 3 AST),"[1630552, 1627749]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,,,19.0,,,D. Murray,1627749.0,3.0,,,,,,
351,PT09M55.00S,2024-03-06T01:53:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,14.931011826544022,45.34313725490196,1610612752,55,67,2024-03-06T01:53:27Z,3420000,False,23.0,88.0,1,left,MISS M. McBride 9' driving floating Shot,[1630540],1610612752.0,NYK,driving floating,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,9.09,Missed,,,,,,,,,,,,,,,,,,
352,PT09M54.00S,2024-03-06T01:53:24.1Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,55,67,2024-03-06T01:53:27Z,3430000,False,,,0,,D. Murray REBOUND (Off:1 Def:5),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,351.0,6.0,5.0,1.0,,,,,,,,,,,,
353,PT09M42.00S,2024-03-06T01:53:37.0Z,3,REGULAR,3pt,Jump Shot,[],1630180,94.30026281208936,3.1862745098039214,1610612737,55,70,2024-03-06T01:53:41Z,3440000,False,-234.0,1.0,1,right,S. Bey 3PT  (12 PTS) (J. Johnson 4 AST),"[1630180, 1630552]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,,,12.0,,,J. Johnson,1630552.0,4.0,,,,,,
355,PT09M27.00S,2024-03-06T01:53:51.5Z,3,REGULAR,3pt,Jump Shot,[],1628978,30.962549277266753,80.63725490196079,1610612752,55,70,2024-03-06T01:53:59Z,3460000,False,-153.0,239.0,1,left,MISS D. DiVincenzo 28' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,28.35,Missed,,,,,,,,,,,,,,,,,,
356,PT09M25.00S,2024-03-06T01:53:53.5Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,55,70,2024-03-06T01:53:59Z,3470000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,355.0,5.0,4.0,1.0,,,,,,,,,,,,
357,PT09M19.00S,2024-03-06T01:54:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,94.30026281208936,45.09803921568628,1610612737,55,70,2024-03-06T01:54:05Z,3480000,False,-25.0,1.0,1,right,MISS D. Murray running reverse Layup,[1627749],1610612737.0,ATL,running reverse,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
358,PT09M17.00S,2024-03-06T01:54:02.1Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,55,70,2024-03-06T01:54:05Z,3490000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,357.0,4.0,2.0,2.0,,,,,,,,,,,,
359,PT09M12.00S,2024-03-06T01:54:07.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,27.020367936925098,78.67647058823529,1610612752,58,70,2024-03-06T01:54:14Z,3500000,False,-143.0,201.0,1,left,M. McBride 24' 3PT running (9 PTS) (J. Hart 4 AST),"[1630540, 1628404]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,24.73,Made,,,,,,,9.0,,,J. Hart,1628404.0,4.0,,,,,,
361,PT08M43.00S,2024-03-06T01:54:36.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,89.43823915900131,47.794117647058826,1610612737,58,70,2024-03-06T01:54:40Z,3520000,False,-11.0,47.0,1,right,MISS S. Bey turnaround Shot,[1630180],1610612737.0,ATL,turnaround,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
362,PT08M41.00S,2024-03-06T01:54:38.3Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,58,70,2024-03-06T01:54:40Z,3530000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,361.0,4.0,4.0,0.0,,,,,,,,,,,,
363,PT08M31.00S,2024-03-06T01:54:47.9Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612752,58,70,2024-03-06T01:54:51Z,3540000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 203992]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,,,Bogdanovic,203992.0
364,PT08M31.00S,2024-03-06T01:54:47.9Z,3,REGULAR,steal,,[],203992,,,1610612737,58,70,2024-03-06T01:54:49Z,3550000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
365,PT08M26.00S,2024-03-06T01:54:52.5Z,3,REGULAR,turnover,bad pass,[],203992,,,1610612737,58,70,2024-03-06T01:54:56Z,3560000,False,,,0,,B. Bogdanovic bad pass TURNOVER (3 TO),"[203992, 1630540]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,3.0,,,,,,,,McBride,1630540.0
366,PT08M26.00S,2024-03-06T01:54:52.5Z,3,REGULAR,steal,,[],1630540,,,1610612752,58,70,2024-03-06T01:54:54Z,3570000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
367,PT08M22.00S,2024-03-06T01:54:56.6Z,3,REGULAR,turnover,bad pass,[],1628978,,,1610612752,58,70,2024-03-06T01:55:00Z,3580000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 203992]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,,,Bogdanovic,203992.0
368,PT08M22.00S,2024-03-06T01:54:56.6Z,3,REGULAR,steal,,[],203992,,,1610612737,58,70,2024-03-06T01:54:58Z,3590000,False,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
369,PT08M17.00S,2024-03-06T01:55:03.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203991,91.67214191852825,48.529411764705884,1610612737,58,70,2024-03-06T01:55:09Z,3600000,False,-7.0,26.0,1,right,MISS C. Capela running Layup - blocked,"[203991, 1628392]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.68,Missed,Hartenstein,1628392.0,,,,,,,,,,,,,,,,
370,PT08M17.00S,2024-03-06T01:55:03.2Z,3,REGULAR,block,,[],1628392,,,1610612737,58,70,2024-03-06T01:55:16Z,3610000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT08M16.00S,2024-03-06T01:55:04.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,58,70,2024-03-06T01:55:09Z,3620000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,369.0,,,,,,,,,,,,,,,
373,PT08M10.00S,2024-03-06T01:55:32.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627749,93.64323258869908,46.32352941176471,1610612737,58,70,2024-03-06T01:55:41Z,3640000,False,-18.0,7.0,1,right,MISS D. Murray Layup - blocked,"[1627749, 1630173]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.98,Missed,Achiuwa,1630173.0,,,,,,,,,,,,,,,,
374,PT08M10.00S,2024-03-06T01:55:32.9Z,3,REGULAR,block,,[],1630173,,,1610612737,58,70,2024-03-06T01:55:36Z,3650000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT08M08.00S,2024-03-06T01:55:34.9Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,58,70,2024-03-06T01:55:41Z,3660000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,373.0,5.0,3.0,2.0,,,,,,,,,,,,
376,PT08M03.00S,2024-03-06T01:55:39.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,6.521024967148489,4.166666666666666,1610612752,61,70,2024-03-06T01:55:51Z,3670000,False,229.0,9.0,1,left,D. DiVincenzo 3PT running (13 PTS) (M. McBride 7 AST),"[1628978, 1630540]",1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.94,Made,,,,,,,13.0,,,M. McBride,1630540.0,7.0,,,,,,
378,PT07M46.00S,2024-03-06T01:55:55.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,81.94809461235218,4.411764705882353,1610612737,61,70,2024-03-06T01:56:06Z,3690000,False,-228.0,117.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
379,PT07M44.00S,2024-03-06T01:55:57.7Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,61,70,2024-03-06T01:56:06Z,3700000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,378.0,3.0,2.0,1.0,,,,,,,,,,,,
380,PT07M32.00S,2024-03-06T01:56:10.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.915243101182654,47.794117647058826,1610612752,61,70,2024-03-06T01:56:20Z,3710000,False,11.0,13.0,1,left,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
381,PT07M30.00S,2024-03-06T01:56:12.4Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,61,70,2024-03-06T01:56:20Z,3720000,False,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,380.0,7.0,6.0,1.0,,,,,,,,,,,,
382,PT07M24.00S,2024-03-06T01:56:19.4Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612737,61,70,2024-03-06T01:56:32Z,3730000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Murray 2 FT),"[1628392, 1627749]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,,,,,2.0,0.0,Murray,1627749.0,,
384,PT07M24.00S,2024-03-06T01:56:44.1Z,3,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,61,71,2024-03-06T01:56:44Z,3750000,False,,,0,,D. Murray Free Throw 1 of 2 (10 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
385,PT07M24.00S,2024-03-06T01:57:03.3Z,3,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,61,72,2024-03-06T01:57:03Z,3760000,False,,,0,,D. Murray Free Throw 2 of 2 (11 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
386,PT07M14.00S,2024-03-06T01:57:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.046649145860711,53.431372549019606,1610612752,61,72,2024-03-06T01:57:22Z,3770000,False,-17.0,14.0,1,left,MISS P. Achiuwa driving Layup,[1630173],1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
387,PT07M12.00S,2024-03-06T01:57:17.5Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,61,72,2024-03-06T01:57:22Z,3780000,False,,,0,,D. Murray REBOUND (Off:1 Def:7),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,386.0,8.0,7.0,1.0,,,,,,,,,,,,
388,PT07M09.00S,2024-03-06T01:57:21.8Z,3,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,61,72,2024-03-06T01:57:26Z,3790000,False,,,0,,D. Murray lost ball out-of-bounds TURNOVER (1 TO),[1627749],1610612737.0,ATL,lost ball,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1627541.0,1.0,,,,,,,,,
389,PT06M56.00S,2024-03-06T01:57:42.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,32.670827858081466,49.754901960784316,1610612752,61,72,2024-03-06T01:57:50Z,3800000,False,1.0,255.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
390,PT06M54.00S,2024-03-06T01:57:44.1Z,3,REGULAR,rebound,offensive,[],1630540,,,1610612752,61,72,2024-03-06T01:57:50Z,3810000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,389.0,1.0,0.0,1.0,,,,,,,,,,,,
391,PT06M48.00S,2024-03-06T01:57:50.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628978,9.017739816031538,50.245098039215684,1610612752,61,72,2024-03-06T01:57:58Z,3820000,False,-1.0,32.0,1,left,MISS D. DiVincenzo driving floating Shot,[1628978],1610612752.0,NYK,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
392,PT06M45.00S,2024-03-06T01:57:53.0Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,61,72,2024-03-06T01:57:58Z,3830000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,391.0,6.0,3.0,3.0,,,,,,,,,,,,
393,PT06M41.00S,2024-03-06T01:57:56.9Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628404,20.844283837056505,52.69607843137255,1610612752,61,72,2024-03-06T02:01:44Z,3840000,False,-13.0,143.0,1,left,MISS J. Hart 14' step back Shot,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,14.4,Missed,,,,,,,,,,,,,,,,,,
394,PT06M39.00S,2024-03-06T01:57:58.9Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,61,72,2024-03-06T01:58:04Z,3850000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Center,,,,,393.0,6.0,5.0,1.0,,,,,,,,,,,,
395,PT06M31.00S,2024-03-06T01:58:06.8Z,3,REGULAR,3pt,Jump Shot,[],1630552,67.88764783180025,54.90196078431373,1610612737,61,75,2024-03-06T01:58:13Z,3860000,False,25.0,249.0,1,right,J. Johnson 25' 3PT  (22 PTS) (D. Murray 4 AST),"[1630552, 1627749]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,25.06,Made,,,,,,,22.0,,,D. Murray,1627749.0,4.0,,,,,,
397,PT06M30.00S,2024-03-06T01:58:11.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,61,75,2024-03-06T01:58:11Z,3880000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M30.00S,2024-03-06T01:58:12.0Z,3,REGULAR,substitution,out,[],203992,,,1610612752,61,75,2024-03-06T02:01:10Z,3890000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M30.00S,2024-03-06T01:58:12.0Z,3,REGULAR,substitution,in,[],1629726,,,1610612752,61,75,2024-03-06T02:01:10Z,3900000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M19.00S,2024-03-06T02:01:33.4Z,3,REGULAR,foul,personal,[],1630552,,,1610612752,61,75,2024-03-06T02:01:54Z,3910000,False,,,0,,J. Johnson personal FOUL (2 PF),"[1630552, 1628978]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,202901.0,,,,,2.0,0.0,DiVincenzo,1628978.0,,
402,PT06M14.00S,2024-03-06T02:01:56.9Z,3,REGULAR,3pt,Jump Shot,[],1628978,28.597240473061763,74.01960784313727,1610612752,61,75,2024-03-06T02:04:12Z,3930000,False,-120.0,216.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.74,Missed,,,,,,,,,,,,,,,,,,
403,PT06M12.00S,2024-03-06T02:01:58.9Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612737,61,75,2024-03-06T02:02:02Z,3940000,False,,,0,,S. Bey REBOUND (Off:3 Def:3),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,402.0,6.0,3.0,3.0,,,,,,,,,,,,
404,PT06M06.00S,2024-03-06T02:02:05.6Z,3,REGULAR,3pt,Jump Shot,[],1630552,94.03745072273325,3.6764705882352944,1610612737,61,75,2024-03-06T02:02:11Z,3950000,False,-232.0,4.0,1,right,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
405,PT06M04.00S,2024-03-06T02:02:07.6Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,61,75,2024-03-06T02:02:11Z,3960000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,404.0,3.0,3.0,0.0,,,,,,,,,,,,
406,PT05M53.00S,2024-03-06T02:02:17.7Z,3,REGULAR,3pt,Jump Shot,[],1628404,31.750985545335087,35.049019607843135,1610612752,64,75,2024-03-06T02:02:22Z,3970000,False,75.0,246.0,1,left,J. Hart 25' 3PT  (3 PTS) (I. Hartenstein 2 AST),"[1628404, 1628392]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.71,Made,,,,,,,3.0,,,I. Hartenstein,1628392.0,2.0,,,,,,
408,PT05M31.00S,2024-03-06T02:02:39.1Z,3,REGULAR,3pt,Jump Shot,[],1629726,94.03745072273325,95.09803921568627,1610612737,64,75,2024-03-06T02:02:45Z,3990000,False,225.0,4.0,1,right,MISS G. Mathews 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
410,PT05M29.00S,2024-03-06T02:02:41.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,64,75,2024-03-06T02:02:45Z,4010000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,408.0,5.0,5.0,0.0,,,,,,,,,,,,
415,PT05M17.00S,2024-03-06T02:02:59.9Z,3,REGULAR,substitution,out,[],1628392,,,1610612752,64,75,2024-03-06T02:03:12Z,4060000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M17.00S,2024-03-06T02:02:59.9Z,3,REGULAR,substitution,out,[],1630552,,,1610612752,64,75,2024-03-06T02:03:12Z,4070000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M17.00S,2024-03-06T02:02:59.9Z,3,REGULAR,substitution,out,[],203991,,,1610612752,64,75,2024-03-06T02:03:12Z,4080000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M17.00S,2024-03-06T02:02:59.9Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,64,75,2024-03-06T02:03:12Z,4090000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M17.00S,2024-03-06T02:02:59.9Z,3,REGULAR,substitution,in,[],1629631,,,1610612752,64,75,2024-03-06T02:03:12Z,4100000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M17.00S,2024-03-06T02:02:59.9Z,3,REGULAR,substitution,in,[],1628981,,,1610612752,64,75,2024-03-06T02:03:12Z,4110000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M15.00S,2024-03-06T02:03:21.6Z,3,REGULAR,3pt,Jump Shot,[],1628978,5.732588699080158,3.431372549019608,1610612752,64,75,2024-03-06T02:15:02Z,4120000,False,233.0,1.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
422,PT05M13.00S,2024-03-06T02:03:23.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,64,75,2024-03-06T02:03:27Z,4130000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,421.0,3.0,3.0,0.0,,,,,,,,,,,,
423,PT04M58.00S,2024-03-06T02:03:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630180,95.87713534822602,2.450980392156863,1610612737,64,75,2024-03-06T02:03:45Z,4140000,False,-238.0,-14.0,1,right,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.81,Missed,,,,,,,,,,,,,,,,,,
424,PT04M56.00S,2024-03-06T02:03:40.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,64,75,2024-03-06T02:03:45Z,4150000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,423.0,4.0,3.0,1.0,,,,,,,,,,,,
425,PT04M37.00S,2024-03-06T02:03:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,5.732588699080158,56.127450980392155,1610612752,66,75,2024-03-06T02:10:52Z,4160000,False,-31.0,1.0,1,left,P. Achiuwa driving Layup (15 PTS),[1630173],1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,15.0,,,,,,,,,,,
426,PT04M22.00S,2024-03-06T02:04:17.1Z,3,REGULAR,foul,offensive,[],1628981,,,1610612737,66,75,2024-03-06T02:04:23Z,4170000,False,,,0,,B. Fernando offensive FOUL (1 PF),"[1628981, 1630540]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627541.0,,,,,1.0,0.0,McBride,1630540.0,,
428,PT04M22.00S,2024-03-06T02:04:17.1Z,3,REGULAR,turnover,offensive foul,[],1628981,,,1610612737,66,75,2024-03-06T02:04:17Z,4190000,False,,,0,,B. Fernando offensive foul TURNOVER (4 TO),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627541.0,4.0,,,,,,,,,
429,PT04M14.00S,2024-03-06T02:04:40.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630540,6.258212877792378,49.50980392156863,1610612752,68,75,2024-03-06T02:04:46Z,4200000,False,2.0,6.0,1,left,M. McBride driving DUNK (11 PTS),[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,11.0,,,,,,,,,,,
430,PT04M03.00S,2024-03-06T02:04:54.6Z,3,REGULAR,foul,offensive,[],1628981,,,1610612737,68,75,2024-03-06T02:05:05Z,4210000,False,,,0,,B. Fernando offensive FOUL (2 PF),"[1628981, 1630540]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627541.0,,,,,2.0,0.0,McBride,1630540.0,,
