actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT06M21.00S,2024-01-18T01:26:19.3Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,32,31,2024-01-18T01:26:23Z,2440000,False,,,0,,J. Hart REBOUND (Off:3 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,252.0,7.0,4.0,3.0,,,,,,,,,,,,,,
255,PT06M17.00S,2024-01-18T01:26:25.1Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612752,32,31,2024-01-18T01:26:35Z,2450000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Brunson 2 FT),"[201145, 1628973]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,,,1.0,0.0,Brunson,1628973.0
257,PT06M17.00S,2024-01-18T01:26:55.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628973,,,1610612752,32,31,2024-01-18T01:26:55Z,2470000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT06M17.00S,2024-01-18T01:26:55.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,32,31,2024-01-18T01:26:55Z,2480000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,257.0,,,,,,,,,,,,,,,,,
259,PT06M17.00S,2024-01-18T01:27:22.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628973,,,1610612752,33,31,2024-01-18T01:27:22Z,2490000,False,,,0,,J. Brunson Free Throw 2 of 2 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
260,PT05M57.00S,2024-01-18T01:27:45.2Z,2,REGULAR,3pt,Jump Shot,[],201145,82.07950065703022,94.11764705882352,1610612745,33,31,2024-01-18T01:27:52Z,2500000,False,221.0,116.0,1,right,MISS J. Green 24' 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
261,PT05M55.00S,2024-01-18T01:27:47.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,33,31,2024-01-18T01:27:52Z,2510000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,260.0,3.0,3.0,0.0,,,,,,,,,,,,,,
262,PT05M44.00S,2024-01-18T01:27:57.0Z,2,REGULAR,3pt,Jump Shot,[],1629656,27.94021024967148,23.284313725490197,1610612752,36,31,2024-01-18T01:28:01Z,2520000,False,134.0,210.0,1,left,Q. Grimes 24' 3PT  (8 PTS) (J. Brunson 3 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.9,Made,,,,,8.0,J. Brunson,1628973.0,3.0,,,,,,,,,,
264,PT05M30.00S,2024-01-18T01:28:16.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628384,,,1610612745,36,31,2024-01-18T01:28:35Z,2540000,False,,,0,,O. Anunoby defensive-3-second technical FOUL (1 Tech),[1628384],1610612752.0,NYK,defensive-3-second,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,202037.0,,,0.0,1.0,,
265,PT05M30.00S,2024-01-18T01:28:36.9Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,36,32,2024-01-18T01:28:36Z,2550000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (1 PTS),[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
266,PT05M30.00S,2024-01-18T01:28:37.0Z,2,REGULAR,substitution,out,[],1629656,,,1610612745,36,32,2024-01-18T01:28:47Z,2560000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M30.00S,2024-01-18T01:28:37.0Z,2,REGULAR,substitution,out,[],201145,,,1610612745,36,32,2024-01-18T01:28:47Z,2570000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M30.00S,2024-01-18T01:28:37.0Z,2,REGULAR,substitution,in,[],203944,,,1610612745,36,32,2024-01-18T01:28:47Z,2580000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M30.00S,2024-01-18T01:28:37.0Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,36,32,2024-01-18T01:28:47Z,2590000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M25.00S,2024-01-18T01:28:54.1Z,2,REGULAR,3pt,Jump Shot,[],1627832,67.23061760840999,58.57843137254902,1610612745,36,35,2024-01-18T01:35:45Z,2600000,False,43.0,256.0,1,right,F. VanVleet 25' 3PT pullup (4 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.91,Made,,,,,4.0,,,,,,,,,,,,,
271,PT05M06.00S,2024-01-18T01:29:11.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,7.30946123521682,49.754901960784316,1610612752,38,35,2024-01-18T01:29:15Z,2610000,False,1.0,16.0,1,left,I. Hartenstein DUNK (7 PTS) (J. Brunson 4 AST),"[1628392, 1628973]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,7.0,J. Brunson,1628973.0,4.0,,,,,,,,,,
273,PT04M52.00S,2024-01-18T01:29:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.77463863337714,51.225490196078425,1610612745,38,37,2024-01-18T01:29:29Z,2630000,False,6.0,6.0,1,right,A. Sengun driving Layup (6 PTS) (F. VanVleet 5 AST),"[1630578, 1627832]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,6.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,
275,PT04M35.00S,2024-01-18T01:29:45.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612752,38,37,2024-01-18T01:29:52Z,2650000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Randle 2 FT),"[1631095, 203944]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202037.0,,,2.0,0.0,Randle,203944.0
277,PT04M35.00S,2024-01-18T01:30:17.1Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,39,37,2024-01-18T01:30:17Z,2670000,False,,,0,,J. Randle Free Throw 1 of 2 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
278,PT04M35.00S,2024-01-18T01:30:17.2Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,39,37,2024-01-18T01:30:28Z,2680000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M35.00S,2024-01-18T01:30:17.2Z,2,REGULAR,substitution,in,[],1628978,,,1610612752,39,37,2024-01-18T01:30:28Z,2700000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M35.00S,2024-01-18T01:30:17.2Z,2,REGULAR,substitution,out,[],1641715,,,1610612752,39,37,2024-01-18T01:34:54Z,2710000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M35.00S,2024-01-18T01:30:17.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612752,39,37,2024-01-18T01:34:54Z,2715000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M35.00S,2024-01-18T01:30:42.6Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,40,37,2024-01-18T01:30:42Z,2720000,False,,,0,,J. Randle Free Throw 2 of 2 (12 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
283,PT04M24.00S,2024-01-18T01:30:56.2Z,2,REGULAR,3pt,Jump Shot,[],1628415,70.25295663600527,26.225490196078432,1610612745,40,37,2024-01-18T01:37:30Z,2730000,False,-119.0,227.0,1,right,MISS D. Brooks 25' pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
284,PT04M22.00S,2024-01-18T01:30:58.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,40,37,2024-01-18T01:31:02Z,2740000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,283.0,4.0,4.0,0.0,,,,,,,,,,,,,,
285,PT04M06.00S,2024-01-18T01:31:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,12.959921156373195,51.470588235294116,1610612752,40,37,2024-01-18T01:38:53Z,2750000,False,-7.0,69.0,1,left,MISS J. Randle 6' driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
286,PT04M04.00S,2024-01-18T01:31:15.1Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,40,37,2024-01-18T01:31:17Z,2760000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,285.0,4.0,4.0,0.0,,,,,,,,,,,,,,
287,PT04M01.00S,2024-01-18T01:31:18.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,72.09264126149803,78.18627450980392,1610612745,40,40,2024-01-18T01:39:34Z,2770000,False,141.0,210.0,1,right,D. Brooks 25' 3PT running (5 PTS) (F. VanVleet 6 AST),"[1628415, 1627832]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,5.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,
289,PT03M38.00S,2024-01-18T01:31:43.3Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,40,40,2024-01-18T01:31:49Z,2790000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,1628953.0,,,,,,
290,PT03M26.00S,2024-01-18T01:31:57.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,69.33311432325887,65.44117647058823,1610612745,40,40,2024-01-18T01:41:01Z,2800000,False,77.0,236.0,1,right,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
291,PT03M24.00S,2024-01-18T01:32:00.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,40,40,2024-01-18T01:32:00Z,2810000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,290.0,3.0,2.0,1.0,,,,,,,,,,,,,,
292,PT03M22.00S,2024-01-18T01:32:06.0Z,2,REGULAR,foul,offensive,['inpenalty'],203944,,,1610612752,40,40,2024-01-18T01:32:14Z,2820000,False,,,0,,J. Randle charge offensive FOUL (2 PF),"[203944, 1630578]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202037.0,,,2.0,0.0,Sengun,1630578.0
294,PT03M22.00S,2024-01-18T01:32:06.0Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,40,40,2024-01-18T01:32:06Z,2840000,False,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,202037.0,,,,,,
295,PT03M11.00S,2024-01-18T01:32:38.6Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,40,40,2024-01-18T01:32:41Z,2850000,False,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630224, 1628392]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,Hartenstein,1628392.0,,,,,,,
296,PT03M11.00S,2024-01-18T01:32:38.6Z,2,REGULAR,steal,,[],1628392,,,1610612752,40,40,2024-01-18T02:02:44Z,2860000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
297,PT03M08.00S,2024-01-18T01:32:42.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,5.601182654402102,49.754901960784316,1610612752,42,40,2024-01-18T01:32:49Z,2870000,False,1.0,0.0,1,left,J. Randle running DUNK (14 PTS) (D. DiVincenzo 2 AST),"[203944, 1628978]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,14.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,
299,PT03M07.00S,2024-01-18T01:32:47.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,42,40,2024-01-18T01:32:47Z,2890000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M44.00S,2024-01-18T01:36:18.3Z,2,REGULAR,3pt,Jump Shot,[],1627832,67.09921156373193,50.73529411764706,1610612745,42,40,2024-01-18T01:36:24Z,2900000,False,4.0,257.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
305,PT02M42.00S,2024-01-18T01:36:20.3Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,42,40,2024-01-18T01:36:24Z,2910000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,304.0,2.0,2.0,0.0,,,,,,,,,,,,,,
306,PT02M39.00S,2024-01-18T01:36:23.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,6.1268068331143235,50.49019607843137,1610612752,44,40,2024-01-18T01:36:28Z,2920000,False,-2.0,5.0,1,left,O. Anunoby running DUNK (4 PTS) (D. DiVincenzo 3 AST),"[1628384, 1628978]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,4.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,
308,PT02M28.00S,2024-01-18T01:36:34.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,89.17542706964521,53.67647058823529,1610612745,44,40,2024-01-18T01:36:39Z,2940000,False,18.0,49.0,1,right,MISS D. Brooks turnaround Shot,[1628415],1610612745.0,HOU,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
309,PT02M26.00S,2024-01-18T01:36:36.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,44,40,2024-01-18T01:36:39Z,2950000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,308.0,5.0,5.0,0.0,,,,,,,,,,,,,,
310,PT02M07.00S,2024-01-18T01:36:55.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,14.536793692509855,95.34313725490196,1610612752,47,40,2024-01-18T01:36:59Z,2960000,False,-227.0,84.0,1,left,D. DiVincenzo 24' 3PT  (3 PTS) (J. Randle 1 AST),"[1628978, 203944]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,24.18,Made,,,,,3.0,J. Randle,203944.0,1.0,,,,,,,,,,
312,PT01M52.00S,2024-01-18T01:37:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.9060446780552,47.794117647058826,1610612745,47,42,2024-01-18T01:37:13Z,2980000,False,-11.0,5.0,1,right,J. Green driving Layup (11 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,11.0,,,,,,,,,,,,,
313,PT01M37.00S,2024-01-18T01:37:29.5Z,2,REGULAR,foul,offensive,['inpenalty'],203944,,,1610612752,47,42,2024-01-18T01:37:39Z,2990000,False,,,0,,J. Randle offensive FOUL (3 PF),"[203944, 1631095]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202037.0,,,3.0,0.0,Smith Jr.,1631095.0
315,PT01M37.00S,2024-01-18T01:37:29.5Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,47,42,2024-01-18T01:37:29Z,3010000,False,,,0,,J. Randle offensive foul TURNOVER (4 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,,,202037.0,,,,,,
317,PT01M37.00S,2024-01-18T01:37:37.9Z,2,REGULAR,substitution,out,[],203944,,,1610612745,47,42,2024-01-18T01:37:49Z,3015000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M37.00S,2024-01-18T01:37:37.9Z,2,REGULAR,substitution,out,[],1628415,,,1610612745,47,42,2024-01-18T01:37:49Z,3017500,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M37.00S,2024-01-18T01:37:37.9Z,2,REGULAR,substitution,in,[],1628404,,,1610612745,47,42,2024-01-18T01:37:49Z,3018750,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M37.00S,2024-01-18T01:37:37.9Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,47,42,2024-01-18T01:37:49Z,3019375,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M37.00S,2024-01-18T01:37:46.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,47,42,2024-01-18T01:37:52Z,3020000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,202037.0,,,,,,
321,PT01M24.00S,2024-01-18T01:38:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,94.69448094612353,49.754901960784316,1610612745,47,44,2024-01-18T01:38:13Z,3030000,False,-1.0,-3.0,1,right,A. Sengun Layup (8 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,8.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
323,PT01M05.00S,2024-01-18T01:38:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,10.068988173455978,44.85294117647059,1610612752,47,44,2024-01-18T01:38:36Z,3050000,False,26.0,42.0,1,left,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
324,PT01M03.00S,2024-01-18T01:38:32.4Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,47,44,2024-01-18T01:38:36Z,3060000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,323.0,4.0,3.0,1.0,,,,,,,,,,,,,,
325,PT00M54.60S,2024-01-18T01:38:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,94.95729303547962,48.529411764705884,1610612745,47,46,2024-01-18T01:38:44Z,3070000,False,-7.0,-5.0,1,right,J. Tate Layup (2 PTS) (F. VanVleet 7 AST),"[1630256, 1627832]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,2.0,F. VanVleet,1627832.0,7.0,,,,,,,,,,
327,PT00M35.50S,2024-01-18T01:39:03.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612752,47,46,2024-01-18T01:39:11Z,3090000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Brunson 2 FT),"[1630224, 1628973]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628953.0,,,1.0,0.0,Brunson,1628973.0
329,PT00M35.50S,2024-01-18T01:39:41.0Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,47,46,2024-01-18T01:39:41Z,3110000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT00M35.50S,2024-01-18T01:39:41.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,47,46,2024-01-18T01:39:41Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,,,
331,PT00M35.50S,2024-01-18T01:39:41.1Z,2,REGULAR,substitution,out,[],1631095,,,1610612752,47,46,2024-01-18T01:39:49Z,3130000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M35.50S,2024-01-18T01:39:41.1Z,2,REGULAR,substitution,in,[],201145,,,1610612752,47,46,2024-01-18T01:39:49Z,3140000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M35.50S,2024-01-18T01:39:41.1Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,47,46,2024-01-18T01:39:56Z,3150000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M35.50S,2024-01-18T01:39:41.1Z,2,REGULAR,substitution,in,[],1629656,,,1610612752,47,46,2024-01-18T01:39:56Z,3160000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M35.50S,2024-01-18T01:40:19.5Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,48,46,2024-01-18T01:40:19Z,3170000,False,,,0,,J. Brunson Free Throw 2 of 2 (10 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
336,PT00M14.10S,2024-01-18T01:40:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.64323258869908,48.28431372549019,1610612745,48,46,2024-01-18T01:40:50Z,3180000,False,-9.0,7.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
337,PT00M11.90S,2024-01-18T01:40:45.6Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,48,46,2024-01-18T01:40:45Z,3190000,False,,,0,,J. Hart REBOUND (Off:3 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,336.0,8.0,5.0,3.0,,,,,,,,,,,,,,
338,PT00M08.60S,2024-01-18T01:40:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628978,7.046649145860711,45.83333333333333,1610612752,48,46,2024-01-18T01:40:54Z,3200000,False,21.0,14.0,1,left,MISS D. DiVincenzo running Layup - blocked,"[1628978, 201145]",1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,Green,201145.0,,,,
339,PT00M08.60S,2024-01-18T01:40:48.9Z,2,REGULAR,block,,[],201145,,,1610612752,48,46,2024-01-18T01:40:51Z,3210000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT00M06.60S,2024-01-18T01:40:50.9Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,48,46,2024-01-18T01:41:01Z,3220000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,338.0,5.0,5.0,0.0,,,,,,,,,,,,,,
342,PT00M01.00S,2024-01-18T01:41:15.6Z,2,REGULAR,3pt,Jump Shot,[],1630578,81.553876478318,5.637254901960785,1610612745,48,46,2024-01-18T01:41:24Z,3240000,False,-222.0,121.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
