actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
248,PT04M16.00S,2023-11-29T01:20:27.5Z,2,REGULAR,substitution,in,[],1629656,,,1610612766,42,28,2023-11-29T01:20:52Z,2460000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M16.00S,2023-11-29T01:20:27.5Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,42,28,2023-11-29T01:20:52Z,2470000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M16.00S,2023-11-29T01:20:27.5Z,2,REGULAR,substitution,out,[],202397,,,1610612766,42,28,2023-11-29T01:22:42Z,2475000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M08.00S,2023-11-29T01:21:11.0Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,42,28,2023-11-29T01:21:14Z,2480000,False,,,0,,T. Rozier bad pass TURNOVER (3 TO),"[1626179, 1629011]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Robinson,1629011.0
251,PT04M08.00S,2023-11-29T01:21:11.0Z,2,REGULAR,steal,,[],1629011,,,1610612752,42,28,2023-11-29T01:21:12Z,2490000,False,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT03M52.00S,2023-11-29T01:21:29.2Z,2,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612752,42,28,2023-11-29T01:21:43Z,2500000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Barrett 2 FT),"[1629023, 1629628]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,202035.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
254,PT03M52.00S,2023-11-29T01:21:55.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,43,28,2023-11-29T01:21:55Z,2520000,False,,,0,,R. Barrett Free Throw 1 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
255,PT03M52.00S,2023-11-29T01:22:06.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,44,28,2023-11-29T01:22:06Z,2530000,False,,,0,,R. Barrett Free Throw 2 of 2 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
256,PT03M41.00S,2023-11-29T01:22:19.5Z,2,REGULAR,3pt,Jump Shot,[],1641706,73.27529566360053,80.3921568627451,1610612766,44,31,2023-11-29T01:22:27Z,2540000,False,152.0,199.0,1,right,B. Miller 25' 3PT  (6 PTS) (G. Hayward 2 AST),"[1641706, 202330]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,25.02,,,,,G. Hayward,202330.0,2.0,,,,,
258,PT03M24.00S,2023-11-29T01:22:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.178055190538765,52.20588235294118,1610612752,44,31,2023-11-29T01:35:16Z,2560000,False,-11.0,15.0,1,left,MISS M. Robinson Layup,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.86,,,,,,,,,,,,
259,PT03M20.00S,2023-11-29T01:22:40.5Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,44,31,2023-11-29T01:35:16Z,2570000,False,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,258.0,6.0,4.0,2.0,,,,,,,,
260,PT03M20.00S,2023-11-29T01:22:39.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,46,31,2023-11-29T04:44:29Z,2580000,False,0.0,0.0,1,left,M. Robinson tip DUNK (4 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.0,,,,,,,,,,,,
262,PT03M12.00S,2023-11-29T01:22:48.4Z,2,REGULAR,3pt,Jump Shot,[],1629023,77.34888304862024,11.519607843137255,1610612766,46,34,2023-11-29T01:22:52Z,2590000,False,-192.0,160.0,1,right,P. Washington 25' 3PT  (3 PTS) (B. Miller 1 AST),"[1629023, 1641706]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.05,,,,,B. Miller,1641706.0,1.0,,,,,
264,PT02M51.00S,2023-11-29T01:23:12.7Z,2,REGULAR,foul,offensive,[],203944,,,1610612752,46,34,2023-11-29T01:23:22Z,2610000,False,,,0,,J. Randle charge offensive FOUL (1 PF),"[203944, 1626179]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,202901.0,1.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
266,PT02M51.00S,2023-11-29T01:23:12.7Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,46,34,2023-11-29T01:23:12Z,2630000,False,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,,,,2.0,,
267,PT02M51.00S,2023-11-29T01:23:24.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,46,34,2023-11-29T01:23:24Z,2640000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M51.00S,2023-11-29T01:23:24.1Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,46,34,2023-11-29T01:25:56Z,2650000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M51.00S,2023-11-29T01:23:24.1Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,46,34,2023-11-29T01:25:56Z,2660000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M35.00S,2023-11-29T01:26:23.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202330,84.70762155059133,56.61764705882353,1610612766,46,34,2023-11-29T01:33:01Z,2670000,False,33.0,91.0,1,right,MISS G. Hayward 9' floating Shot,[202330],1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.7,,,,,,,,,,,,
273,PT02M33.00S,2023-11-29T01:26:25.8Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,46,34,2023-11-29T01:26:30Z,2680000,False,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,272.0,9.0,8.0,1.0,,,,,,,,
274,PT02M23.00S,2023-11-29T01:26:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,52.94117647058824,1610612752,48,34,2023-11-29T01:26:38Z,2690000,False,-15.0,8.0,1,left,J. Randle Layup (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,1.65,,,,,,,,,,,,
275,PT01M58.00S,2023-11-29T01:27:00.0Z,2,REGULAR,3pt,Jump Shot,[],1641706,79.05716162943496,8.088235294117647,1610612766,48,34,2023-11-29T01:27:07Z,2700000,False,-210.0,144.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.45,,,,,,,,,,,,
276,PT01M56.00S,2023-11-29T01:27:02.0Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612766,48,34,2023-11-29T01:27:07Z,2710000,False,,,0,,M. Williams REBOUND (Off:2 Def:4),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,275.0,6.0,4.0,2.0,,,,,,,,
277,PT01M56.00S,2023-11-29T01:27:04.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631109,94.40999984741211,50.0,1610612766,48,36,2023-11-29T01:27:10Z,2720000,False,0.0,0.0,1,right,M. Williams tip Layup (4 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.0,,,,,,,,,,,,
278,PT01M35.00S,2023-11-29T01:27:23.3Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612752,48,36,2023-11-29T01:27:26Z,2730000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1628970]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Bridges,1628970.0
279,PT01M35.00S,2023-11-29T01:27:23.3Z,2,REGULAR,steal,,[],1628970,,,1610612766,48,36,2023-11-29T01:27:54Z,2740000,False,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
280,PT01M31.00S,2023-11-29T01:27:27.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202330,94.82588699080158,50.0,1610612766,48,38,2023-11-29T01:27:35Z,2750000,False,0.0,-4.0,1,right,G. Hayward running alley-oop DUNK (4 PTS) (B. Miller 2 AST),"[202330, 1641706]",1610612766.0,CHA,running alley-oop,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.39,,,,,B. Miller,1641706.0,2.0,,,,,
282,PT01M31.00S,2023-11-29T01:27:32.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,48,38,2023-11-29T01:27:32Z,2770000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M22.00S,2023-11-29T01:29:07.3Z,2,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612752,48,38,2023-11-29T01:29:15Z,2780000,False,,,0,,M. Williams shooting personal FOUL (2 PF) (Barrett 2 FT),"[1631109, 1629628]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,202901.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
285,PT01M22.00S,2023-11-29T01:29:32.8Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,49,38,2023-11-29T01:29:32Z,2800000,False,,,0,,R. Barrett Free Throw 1 of 2 (12 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
286,PT01M22.00S,2023-11-29T01:29:32.9Z,2,REGULAR,substitution,out,[],1631109,,,1610612752,49,38,2023-11-29T01:29:38Z,2810000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M22.00S,2023-11-29T01:29:32.9Z,2,REGULAR,substitution,in,[],1629023,,,1610612752,49,38,2023-11-29T01:29:38Z,2820000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M22.00S,2023-11-29T01:29:48.4Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,50,38,2023-11-29T01:29:48Z,2830000,False,,,0,,R. Barrett Free Throw 2 of 2 (13 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
289,PT01M11.00S,2023-11-29T01:30:00.9Z,2,REGULAR,3pt,Jump Shot,[],1641706,81.68528252299606,93.38235294117648,1610612766,50,41,2023-11-29T01:30:06Z,2840000,False,217.0,120.0,1,right,B. Miller 24' 3PT  (9 PTS) (T. Rozier 3 AST),"[1641706, 1626179]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,24.77,,,,,T. Rozier,1626179.0,3.0,,,,,
291,PT00M48.70S,2023-11-29T01:30:23.1Z,2,REGULAR,3pt,Jump Shot,[],1629656,25.443495400788436,15.931372549019606,1610612752,53,41,2023-11-29T01:30:27Z,2860000,False,170.0,187.0,1,left,Q. Grimes 25' 3PT  (6 PTS) (J. Randle 2 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,25.27,,,,,J. Randle,203944.0,2.0,,,,,
293,PT00M33.70S,2023-11-29T01:30:41.2Z,2,REGULAR,3pt,Jump Shot,[],1641706,68.54467805519053,37.254901960784316,1610612766,53,44,2023-11-29T01:30:45Z,2880000,False,-64.0,243.0,1,right,B. Miller 25' 3PT  (12 PTS) (M. Bridges 1 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,25.14,,,,,M. Bridges,1628970.0,1.0,,,,,
295,PT00M21.50S,2023-11-29T01:31:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.565703022339028,37.5,1610612752,53,44,2023-11-29T01:31:12Z,2900000,False,62.0,66.0,1,left,MISS R. Barrett 9' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,9.06,,,,,,,,,,,,
296,PT00M17.30S,2023-11-29T01:31:07.3Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,53,44,2023-11-29T01:56:57Z,2910000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,295.0,4.0,3.0,1.0,,,,,,,,
297,PT00M15.50S,2023-11-29T01:31:11.6Z,2,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,53,44,2023-11-29T01:31:20Z,2920000,False,,,0,,G. Hayward lost ball out-of-bounds TURNOVER (2 TO),[202330],1610612766.0,CHA,lost ball,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,202035.0,,,,,,,,,,,,,,,,,2.0,,
300,PT00M15.50S,2023-11-29T01:31:48.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,53,44,2023-11-29T01:31:48Z,2950000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M15.50S,2023-11-29T01:31:48.1Z,2,REGULAR,substitution,out,[],1641706,,,1610612752,53,44,2023-11-29T01:33:15Z,2960000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M15.50S,2023-11-29T01:31:48.1Z,2,REGULAR,substitution,in,[],1630550,,,1610612752,53,44,2023-11-29T01:33:15Z,2970000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M04.00S,2023-11-29T01:33:28.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,16.63929040735874,50.49019607843137,1610612752,53,44,2023-11-29T01:33:38Z,2980000,False,-2.0,104.0,1,left,MISS J. Brunson 10' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.39,,,,,,,,,,,,
304,PT00M01.90S,2023-11-29T01:33:30.7Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,53,44,2023-11-29T01:33:38Z,2990000,False,,,0,,G. Hayward REBOUND (Off:2 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,303.0,5.0,3.0,2.0,,,,,,,,
305,PT00M00.00S,2023-11-29T01:33:34.1Z,2,REGULAR,period,end,[],0,,,1610612766,53,44,2023-11-29T01:33:34Z,3000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-11-29T01:48:47.2Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,53,44,2023-11-29T01:49:04Z,3010000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2023-11-29T01:48:47.2Z,3,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,53,44,2023-11-29T01:49:04Z,3020000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-11-29T01:48:47.2Z,3,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,53,44,2023-11-29T01:49:04Z,3030000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-11-29T01:48:47.2Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612766,53,44,2023-11-29T01:49:04Z,3040000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-11-29T01:48:56.5Z,3,REGULAR,period,start,[],0,,,1610612766,53,44,2023-11-29T01:49:04Z,3050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT11M46.00S,2023-11-29T01:49:10.1Z,3,REGULAR,2pt,Jump Shot,[],1626179,15.456636005256241,30.14705882352941,1610612766,53,44,2023-11-29T01:49:37Z,3060000,False,99.0,93.0,1,left,MISS T. Rozier 13' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,Missed,,13.59,,,,,,,,,,,,
312,PT11M44.00S,2023-11-29T01:49:12.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,53,44,2023-11-29T01:49:16Z,3070000,False,,,0,,J. Randle REBOUND (Off:1 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,311.0,10.0,9.0,1.0,,,,,,,,
313,PT11M28.00S,2023-11-29T01:49:27.2Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,53,44,2023-11-29T01:49:31Z,3080000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1626179]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Rozier,1626179.0
314,PT11M28.00S,2023-11-29T01:49:27.2Z,3,REGULAR,steal,,[],1626179,,,1610612766,53,44,2023-11-29T01:49:28Z,3090000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
315,PT11M23.00S,2023-11-29T01:49:33.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641706,11.383048620236531,50.245098039215684,1610612766,53,46,2023-11-29T01:49:44Z,3100000,False,-1.0,55.0,1,left,B. Miller running pullup Jump Shot (14 PTS),[1641706],1610612766.0,CHA,running pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,5.45,,,,,,,,,,,,
316,PT11M04.00S,2023-11-29T01:49:50.8Z,3,REGULAR,3pt,Jump Shot,[],203944,90.09526938239159,3.431372549019608,1610612752,53,46,2023-11-29T01:49:58Z,3110000,False,-233.0,41.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.63,,,,,,,,,,,,
317,PT11M02.00S,2023-11-29T01:49:52.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,53,46,2023-11-29T01:49:58Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,316.0,,,,,,,,,,,
319,PT10M50.00S,2023-11-29T01:50:26.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,88.78120893561103,38.48039215686275,1610612752,53,46,2023-11-29T01:52:20Z,3140000,False,-58.0,53.0,1,right,MISS R. Barrett 7' fadeaway Shot - blocked,"[1629628, 1628970]",1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.83,,,,,,,,Bridges,1628970.0,,,
320,PT10M50.00S,2023-11-29T01:50:26.9Z,3,REGULAR,block,,[],1628970,,,1610612752,53,46,2023-11-29T01:50:29Z,3150000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
321,PT10M48.00S,2023-11-29T01:50:28.9Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,53,46,2023-11-29T01:50:33Z,3160000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,319.0,1.0,1.0,0.0,,,,,,,,
322,PT10M41.00S,2023-11-29T01:50:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,8.754927726675426,47.549019607843135,1610612766,53,46,2023-11-29T01:53:10Z,3170000,False,12.0,30.0,1,left,MISS G. Hayward driving finger roll Layup - blocked,"[202330, 1629011]",1610612766.0,CHA,driving finger roll,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.22,,,,,,,,Robinson,1629011.0,,,
323,PT10M41.00S,2023-11-29T01:50:34.7Z,3,REGULAR,block,,[],1629011,,,1610612766,53,46,2023-11-29T01:50:37Z,3180000,False,,,0,,M. Robinson BLOCK (5 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT10M39.00S,2023-11-29T01:50:36.7Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,53,46,2023-11-29T01:50:38Z,3190000,False,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,322.0,7.0,5.0,2.0,,,,,,,,
325,PT10M25.00S,2023-11-29T01:50:51.4Z,3,REGULAR,3pt,Jump Shot,[],1628973,67.88764783180025,40.19607843137255,1610612752,56,46,2023-11-29T01:50:55Z,3200000,False,-49.0,249.0,1,right,J. Brunson 25' 3PT  (6 PTS) (J. Randle 3 AST),"[1628973, 203944]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,25.42,,,,,J. Randle,203944.0,3.0,,,,,
328,PT09M59.00S,2023-11-29T01:51:33.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,5.863994743758213,49.26470588235294,1610612766,56,48,2023-11-29T01:57:34Z,3230000,False,4.0,3.0,1,left,M. Williams cutting DUNK (6 PTS) (G. Hayward 3 AST),"[1631109, 202330]",1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.45,,,,,G. Hayward,202330.0,3.0,,,,,
330,PT09M40.00S,2023-11-29T01:51:52.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,80.89684625492772,54.41176470588235,1610612752,56,48,2023-11-29T01:52:03Z,3250000,False,22.0,127.0,1,right,MISS J. Randle 12' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.9,,,,,,,,,,,,
331,PT09M38.00S,2023-11-29T01:51:54.7Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,56,48,2023-11-29T01:52:03Z,3260000,False,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,330.0,8.0,5.0,3.0,,,,,,,,
332,PT09M38.00S,2023-11-29T01:51:58.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,56,48,2023-11-29T01:52:07Z,3270000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
333,PT09M36.00S,2023-11-29T01:52:00.0Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612752,56,48,2023-11-29T01:52:07Z,3280000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,332.0,1.0,0.0,1.0,,,,,,,,
334,PT09M34.00S,2023-11-29T01:51:59.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,68.9388961892247,30.88235294117647,1610612752,56,48,2023-11-29T01:52:09Z,3290000,False,-96.0,239.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.79,,,,,,,,,,,,
335,PT09M32.00S,2023-11-29T01:52:02.0Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,56,48,2023-11-29T01:52:02Z,3300000,False,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,334.0,9.0,5.0,4.0,,,,,,,,
