actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT05M11.00S,2023-01-22T00:56:01.5Z,2,REGULAR,2pt,Jump Shot,[],203078,22.519710906701704,51.22549019607843,1610612764,58,43,2023-01-22T00:56:04Z,2460000,False,-6.0,159.0,1,left,MISS B. Beal 15' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Center,15.93,Missed,,,,,,,,,,,,,,,,,,
256,PT05M08.00S,2023-01-22T00:56:04.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,58,43,2023-01-22T00:56:04Z,2470000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,,,255.0,5.0,5.0,0.0,,,,,,,,,,,,,,
258,PT05M02.00S,2023-01-22T00:56:13.1Z,2,REGULAR,turnover,palming,[],1628976,,,1610612753,58,43,2023-01-22T00:56:22Z,2480000,False,,,0,,W. Carter Jr. palming TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,,,,,,203592.0,,,,
259,PT04M44.00S,2023-01-22T00:56:49.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",204001,10.561760840998687,48.0392156862745,1610612764,58,43,2023-01-22T01:03:49Z,2490000,False,10.0,47.0,1,left,MISS K. Porzingis cutting DUNK - blocked,"[204001, 1628976]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,Carter Jr.,1628976.0,,,,,,,,,
260,PT04M44.00S,2023-01-22T00:56:49.2Z,2,REGULAR,block,,[],1628976,,,1610612764,58,43,2023-01-22T01:12:43Z,2500000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT04M38.00S,2023-01-22T00:56:55.2Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,58,43,2023-01-22T01:13:27Z,2510000,False,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,259.0,4.0,3.0,1.0,,,,,,,,,,,,,,
262,PT04M35.00S,2023-01-22T00:57:00.6Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612753,58,43,2023-01-22T00:57:15Z,2520000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Fultz 2 FT),"[1630166, 1628365]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Fultz,1628365.0
264,PT04M35.00S,2023-01-22T00:57:29.5Z,2,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,58,44,2023-01-22T00:57:29Z,2540000,False,,,0,,M. Fultz Free Throw 1 of 2 (3 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
265,PT04M35.00S,2023-01-22T00:57:30.4Z,2,REGULAR,substitution,out,[],1629626,,,1610612753,58,44,2023-01-22T00:57:36Z,2550000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M35.00S,2023-01-22T00:57:30.4Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,58,44,2023-01-22T00:57:36Z,2560000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M35.00S,2023-01-22T00:57:47.6Z,2,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,58,45,2023-01-22T00:57:47Z,2570000,False,,,0,,M. Fultz Free Throw 2 of 2 (4 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
268,PT04M19.00S,2023-01-22T00:58:06.6Z,2,REGULAR,3pt,Jump Shot,[],203078,35.00328515111694,70.34313725490196,1610612764,58,45,2023-01-22T00:58:11Z,2580000,False,-102.0,277.0,1,left,MISS B. Beal 29' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,29.46,Missed,,,,,,,,,,,,,,,,,,
269,PT04M17.00S,2023-01-22T00:58:08.7Z,2,REGULAR,rebound,offensive,[],203078,,,1610612764,58,45,2023-01-22T00:58:08Z,2590000,False,,,0,,B. Beal REBOUND (Off:1 Def:0),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,268.0,1.0,0.0,1.0,,,,,,,,,,,,,,
270,PT04M02.00S,2023-01-22T00:58:22.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204001,13.584099868593952,50.73529411764706,1610612764,58,45,2023-01-22T01:04:52Z,2600000,False,-4.0,75.0,1,left,MISS K. Porzingis 7' turnaround Shot,[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,7.53,Missed,,,,,,,,,,,,,,,,,,
271,PT04M01.00S,2023-01-22T00:58:24.2Z,2,REGULAR,rebound,offensive,[],204001,,,1610612764,58,45,2023-01-22T00:58:24Z,2610000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,270.0,3.0,2.0,1.0,,,,,,,,,,,,,,
272,PT03M58.00S,2023-01-22T00:58:26.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,28.95860709592641,79.65686274509804,1610612764,58,45,2023-01-22T00:58:33Z,2620000,False,-148.0,220.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
273,PT03M54.00S,2023-01-22T00:58:30.2Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,58,45,2023-01-22T00:58:33Z,2630000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,272.0,6.0,6.0,0.0,,,,,,,,,,,,,,
274,PT03M43.00S,2023-01-22T00:58:41.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,88.87976346911958,49.01960784313726,1610612753,58,47,2023-01-22T00:58:47Z,2640000,False,-5.0,52.0,1,right,M. Fultz driving floating Jump Shot (6 PTS),[1628365],1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,,,,,,,,,,6.0,,,,,,,,
275,PT03M27.00S,2023-01-22T00:58:58.0Z,2,REGULAR,2pt,Jump Shot,[],203078,21.862680683311424,43.872549019607845,1610612764,60,47,2023-01-22T00:59:02Z,2650000,False,31.0,153.0,1,left,B. Beal 15' fadeaway Jump Shot (4 PTS) (M. Morris 2 AST),"[203078, 1628420]",1610612764.0,WAS,fadeaway,,,Beal,B. Beal,,,,,Mid-Range,8-16 Center,15.6,Made,,,,,,,,,,4.0,M. Morris,1628420.0,2.0,,,,,
276,PT03M11.00S,2023-01-22T00:59:14.1Z,2,REGULAR,3pt,Jump Shot,[],1628964,68.38042049934297,28.67647058823529,1610612753,60,47,2023-01-22T00:59:17Z,2660000,False,-107.0,245.0,1,right,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
277,PT03M09.00S,2023-01-22T00:59:16.1Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,60,47,2023-01-22T00:59:17Z,2670000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,276.0,4.0,3.0,1.0,,,,,,,,,,,,,,
278,PT02M56.00S,2023-01-22T00:59:28.4Z,2,REGULAR,2pt,Jump Shot,[],203078,12.66425755584757,30.637254901960787,1610612764,60,47,2023-01-22T00:59:32Z,2680000,False,97.0,67.0,1,left,MISS B. Beal 11' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,11.74,Missed,,,,,,,,,,,,,,,,,,
279,PT02M54.00S,2023-01-22T00:59:30.4Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,60,47,2023-01-22T00:59:32Z,2690000,False,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Right,,,278.0,5.0,4.0,1.0,,,,,,,,,,,,,,
280,PT02M43.00S,2023-01-22T00:59:41.7Z,2,REGULAR,2pt,Jump Shot,[],1628365,73.76806833114324,36.029411764705884,1610612753,60,49,2023-01-22T00:59:45Z,2700000,False,-70.0,194.0,1,right,M. Fultz 20' pullup Jump Shot (8 PTS) (P. Banchero 3 AST),"[1628365, 1631094]",1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left Center,20.63,Made,,,,,,,,,,8.0,P. Banchero,1631094.0,3.0,,,,,
281,PT02M19.00S,2023-01-22T01:00:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630557,13.32128777923785,4.166666666666657,1610612764,60,49,2023-01-22T01:00:09Z,2710000,False,229.0,73.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
282,PT02M17.00S,2023-01-22T01:00:07.9Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,60,49,2023-01-22T01:00:09Z,2720000,False,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Right Corner 3,24+ Right,,,281.0,6.0,5.0,1.0,,,,,,,,,,,,,,
283,PT02M05.00S,2023-01-22T01:00:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,90.71944809461235,49.754901960784316,1610612753,60,51,2023-01-22T01:10:10Z,2722500,False,-1.0,35.0,1,right,P. Banchero Layup (6 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,,,,6.0,,,,,,,,
284,PT02M05.00S,2023-01-22T01:00:27.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,60,51,2023-01-22T01:10:10Z,2725000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M05.00S,2023-01-22T01:00:29.0Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,60,51,2023-01-22T01:02:18Z,2750000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M05.00S,2023-01-22T01:00:29.0Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,60,51,2023-01-22T01:02:18Z,2760000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M05.00S,2023-01-22T01:00:29.0Z,2,REGULAR,substitution,out,[],1628964,,,1610612764,60,51,2023-01-22T01:02:18Z,2770000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M05.00S,2023-01-22T01:00:29.0Z,2,REGULAR,substitution,out,[],203082,,,1610612764,60,51,2023-01-22T01:02:18Z,2780000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M05.00S,2023-01-22T01:00:29.0Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,60,51,2023-01-22T01:02:18Z,2790000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M05.00S,2023-01-22T01:00:29.0Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,60,51,2023-01-22T01:02:18Z,2800000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M05.00S,2023-01-22T01:00:29.0Z,2,REGULAR,substitution,in,[],1630532,,,1610612764,60,51,2023-01-22T01:02:18Z,2810000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M05.00S,2023-01-22T01:00:29.0Z,2,REGULAR,substitution,in,[],203914,,,1610612764,60,51,2023-01-22T01:02:18Z,2820000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M47.00S,2023-01-22T01:02:34.4Z,2,REGULAR,3pt,Jump Shot,[],204001,34.74047306176085,43.38235294117647,1610612764,63,51,2023-01-22T01:02:50Z,2830000,False,33.0,274.0,1,left,K. Porzingis 27' 3PT  (13 PTS) (D. Gafford 2 AST),"[204001, 1629655]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,27.61,Made,,,,,,,,,,13.0,D. Gafford,1629655.0,2.0,,,,,
295,PT01M35.00S,2023-01-22T01:02:53.9Z,2,REGULAR,2pt,Jump Shot,[],1628976,72.45400788436268,64.70588235294117,1610612753,63,51,2023-01-22T01:14:41Z,2850000,False,74.0,206.0,1,right,MISS W. Carter Jr. 21' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,21.91,Missed,,,,,,,,,,,,,,,,,,
296,PT01M34.00S,2023-01-22T01:02:54.9Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,63,51,2023-01-22T01:23:20Z,2860000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,295.0,7.0,7.0,0.0,,,,,,,,,,,,,,
297,PT01M25.00S,2023-01-22T01:03:03.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629655,8.196452036793687,50.49019607843137,1610612764,65,51,2023-01-22T01:15:03Z,2870000,False,-2.0,25.0,1,left,D. Gafford running alley-oop DUNK (9 PTS) (K. Kuzma 3 AST),"[1629655, 1628398]",1610612764.0,WAS,running alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,,,,,,9.0,K. Kuzma,1628398.0,3.0,,,,,
299,PT01M04.00S,2023-01-22T01:03:17.3Z,2,REGULAR,3pt,Jump Shot,[],1628365,66.80354796320631,36.76470588235294,1610612753,65,54,2023-01-22T01:15:28Z,2890000,False,-66.0,260.0,1,right,M. Fultz 26' 3PT pullup (11 PTS) (G. Harris 1 AST),"[1628365, 203914]",1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Center,26.78,Made,,,,,,,,,,11.0,G. Harris,203914.0,1.0,,,,,
301,PT00M49.50S,2023-01-22T01:03:33.8Z,2,REGULAR,3pt,Jump Shot,[],1628398,25.410643889618925,12.990196078431367,1610612764,68,54,2023-01-22T01:15:40Z,2910000,False,185.0,186.0,1,left,K. Kuzma 26' 3PT pullup (15 PTS),[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,26.26,Made,,,,,,,,,,15.0,,,,,,,,
302,PT00M35.40S,2023-01-22T01:03:50.4Z,2,REGULAR,3pt,Jump Shot,[],1631094,80.6011826544021,94.36274509803921,1610612753,68,54,2023-01-22T01:15:52Z,2920000,False,222.0,130.0,1,right,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
303,PT00M35.40S,2023-01-22T01:03:50.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,68,54,2023-01-22T01:03:57Z,2930000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,302.0,,,,,,,,,,,,,,,,,
304,PT00M17.20S,2023-01-22T01:04:21.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,8.459264126149804,49.754901960784316,1610612764,68,54,2023-01-22T01:16:49Z,2940000,False,1.0,27.0,1,left,MISS K. Porzingis cutting DUNK - blocked,"[204001, 1628976]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,Carter Jr.,1628976.0,,,,,,,,,
305,PT00M17.20S,2023-01-22T01:04:21.9Z,2,REGULAR,block,,[],1628976,,,1610612764,68,54,2023-01-22T01:04:32Z,2950000,False,,,0,,W. Carter Jr. BLOCK (2 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT00M16.90S,2023-01-22T01:04:22.2Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,68,54,2023-01-22T01:17:09Z,2960000,False,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,304.0,5.0,3.0,2.0,,,,,,,,,,,,,,
307,PT00M16.10S,2023-01-22T01:04:34.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,7.670827858081481,49.50980392156863,1610612764,70,54,2023-01-22T01:17:21Z,2970000,False,2.0,20.0,1,left,D. Gafford tip DUNK (11 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,11.0,,,,,,,,
308,PT00M03.30S,2023-01-22T01:04:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.32522996057818,54.16666666666667,1610612753,70,54,2023-01-22T01:18:10Z,2980000,False,21.0,38.0,1,right,MISS F. Wagner driving finger roll Layup,[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
309,PT00M03.30S,2023-01-22T01:04:49.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,70,54,2023-01-22T01:04:49Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,308.0,,,,,,,,,,,,,,,,,
310,PT00M03.30S,2023-01-22T01:04:52.3Z,2,REGULAR,foul,personal,['inpenalty'],204001,,,1610612753,70,54,2023-01-22T01:18:00Z,3000000,False,,,0,,K. Porzingis loose ball personal FOUL (2 PF),"[204001, 1628976]",1610612764.0,WAS,loose ball,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Carter Jr.,1628976.0
312,PT00M03.30S,2023-01-22T01:05:14.8Z,2,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612753,70,54,2023-01-22T01:05:37Z,3020000,False,,,0,,D. Gafford away-from-play personal FOUL (1 PF) (Wagner 1 FT),"[1629655, 1630532]",1610612764.0,WAS,away-from-play,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Wagner,1630532.0
314,PT00M03.30S,2023-01-22T01:05:44.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630532,,,1610612753,70,54,2023-01-22T01:05:44Z,3040000,False,,,0,,MISS F. Wagner away-from-play Free Throw 1 of 1,[1630532],1610612753.0,ORL,away-from-play,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
315,PT00M03.30S,2023-01-22T01:05:44.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,70,54,2023-01-22T01:05:56Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,
316,PT00M03.30S,2023-01-22T01:05:52.5Z,2,REGULAR,substitution,out,[],204001,,,1610612753,70,54,2023-01-22T01:06:02Z,3060000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M03.30S,2023-01-22T01:05:52.5Z,2,REGULAR,substitution,in,[],1630166,,,1610612753,70,54,2023-01-22T01:06:02Z,3070000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2023-01-22T01:06:05.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203914,65.88370565045992,38.23529411764706,1610612753,70,57,2023-01-22T01:09:03Z,3080000,False,-59.0,268.0,1,right,G. Harris 27' 3PT bank (6 PTS) (M. Fultz 5 AST),"[203914, 1628365]",1610612753.0,ORL,bank,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,27.46,Made,,,,,,,,,,6.0,M. Fultz,1628365.0,5.0,,,,,
319,PT00M00.00S,2023-01-22T01:06:43.0Z,2,REGULAR,period,end,[],0,,,1610612764,70,57,2023-01-22T01:06:43Z,3090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-01-22T01:20:32.5Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,70,57,2023-01-22T01:21:21Z,3100000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-01-22T01:20:32.5Z,3,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,70,57,2023-01-22T01:21:21Z,3110000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-01-22T01:21:21.8Z,3,REGULAR,period,start,[],0,,,1610612753,70,57,2023-01-22T01:21:21Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M44.00S,2023-01-22T01:21:37.5Z,3,REGULAR,3pt,Jump Shot,[],1628365,30.66688567674113,76.22549019607843,1610612753,70,60,2023-01-22T01:21:41Z,3130000,False,-131.0,236.0,1,left,M. Fultz 26' 3PT  (14 PTS) (F. Wagner 1 AST),"[1628365, 1630532]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,26.98,Made,,,,,,,,,,14.0,F. Wagner,1630532.0,1.0,,,,,
332,PT11M23.00S,2023-01-22T01:21:58.4Z,3,REGULAR,3pt,Jump Shot,[],1628398,79.68134034165571,6.372549019607845,1610612764,73,60,2023-01-22T01:22:02Z,3150000,False,-218.0,138.0,1,right,K. Kuzma 25' 3PT  (18 PTS) (B. Beal 5 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,,,,,,18.0,B. Beal,203078.0,5.0,,,,,
334,PT11M12.00S,2023-01-22T01:22:08.3Z,3,REGULAR,2pt,Jump Shot,[],1628365,13.584099868593952,74.01960784313725,1610612753,73,60,2023-01-22T01:22:11Z,3170000,False,-120.0,75.0,1,left,MISS M. Fultz 14' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,14.17,Missed,,,,,,,,,,,,,,,,,,
335,PT11M10.00S,2023-01-22T01:22:10.3Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,73,60,2023-01-22T01:22:11Z,3180000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,,,334.0,5.0,4.0,1.0,,,,,,,,,,,,,,
336,PT11M05.00S,2023-01-22T01:22:15.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,91.77069645203679,48.774509803921575,1610612764,75,60,2023-01-22T01:23:06Z,3190000,False,-6.0,25.0,1,right,K. Kuzma running reverse Layup (20 PTS) (M. Morris 3 AST),"[1628398, 1628420]",1610612764.0,WAS,running reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,,20.0,M. Morris,1628420.0,3.0,,,,,
338,PT10M45.00S,2023-01-22T01:22:36.0Z,3,REGULAR,3pt,Jump Shot,[],1628365,17.000657030223394,94.8529411764706,1610612753,75,63,2023-01-22T01:22:40Z,3210000,False,-224.0,107.0,1,left,M. Fultz 24' 3PT  (17 PTS) (P. Banchero 4 AST),"[1628365, 1631094]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,24.86,Made,,,,,,,,,,17.0,P. Banchero,1631094.0,4.0,,,,,
340,PT10M26.00S,2023-01-22T01:22:57.5Z,3,REGULAR,foul,personal,['2freethrow'],203914,,,1610612764,75,63,2023-01-22T01:23:05Z,3230000,False,,,0,,G. Harris shooting personal FOUL (2 PF) (Porzingis 2 FT),"[203914, 204001]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Porzingis,204001.0
342,PT10M26.00S,2023-01-22T01:23:20.9Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,76,63,2023-01-22T01:23:20Z,3250000,False,,,0,,K. Porzingis Free Throw 1 of 2 (14 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
