actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
260,PT03M50.00S,2023-03-11T00:50:44.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,6.8823915900131425,54.90196078431372,1610612764,42,42,2023-03-11T00:50:49Z,2590000,False,-25.0,12.0,1,left,C. Kispert cutting Layup (4 PTS) (M. Morris 3 AST),"[1630557, 1628420]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,,Restricted Area,0-8 Center,2.74,Made,4.0,,,,,M. Morris,1628420.0,3.0,,,,,,,,,
262,PT03M29.00S,2023-03-11T00:51:04.4Z,2,REGULAR,2pt,Jump Shot,[],1629631,90.06241787122208,75.98039215686275,1610612737,42,42,2023-03-11T00:51:09Z,2610000,False,130.0,41.0,1,right,MISS D. Hunter 13' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Mid-Range,8-16 Right,13.62,Missed,,,,,,,,,,,,,,,,,
263,PT03M26.00S,2023-03-11T00:51:07.4Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,42,42,2023-03-11T00:51:09Z,2620000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Mid-Range,8-16 Right,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,
264,PT03M18.00S,2023-03-11T00:51:16.0Z,2,REGULAR,3pt,Jump Shot,[],204001,34.477660972404735,62.745098039215684,1610612764,42,42,2023-03-11T00:51:21Z,2630000,False,-64.0,272.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Above the Break 3,24+ Center,27.9,Missed,,,,,,,,,,,,,,,,,
265,PT03M15.00S,2023-03-11T00:51:19.0Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,42,42,2023-03-11T00:51:21Z,2640000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Above the Break 3,24+ Center,,,,264.0,3.0,3.0,0.0,,,,,,,,,,,,
266,PT03M07.00S,2023-03-11T00:51:27.5Z,2,REGULAR,3pt,Jump Shot,[],1629027,70.61432325886992,76.22549019607843,1610612737,42,45,2023-03-11T00:51:33Z,2650000,False,131.0,224.0,1,right,T. Young 25' 3PT step back (10 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,Above the Break 3,24+ Right Center,25.93,Made,10.0,,,,,,,,,,,,,,,,
267,PT02M48.00S,2023-03-11T00:51:49.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,9.247700394218143,65.19607843137254,1610612764,44,45,2023-03-11T00:56:52Z,2660000,False,-76.0,34.0,1,left,K. Porzingis 8' turnaround bank Jump Shot (10 PTS),[204001],1610612764.0,WAS,turnaround bank,,,Porzingis,K. Porzingis,,,,,,In The Paint (Non-RA),8-16 Left,8.34,Made,10.0,,,,,,,,,,,,,,,,
269,PT02M48.00S,2023-03-11T00:51:51.9Z,2,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612764,44,45,2023-03-11T00:52:06Z,2680000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1628381, 204001]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,202041.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Porzingis,204001.0,,
271,PT02M48.00S,2023-03-11T00:52:08.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,44,45,2023-03-11T00:52:41Z,2700000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M48.00S,2023-03-11T00:52:09.8Z,2,REGULAR,substitution,out,[],203991,,,1610612764,44,45,2023-03-11T00:54:51Z,2710000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M48.00S,2023-03-11T00:52:09.8Z,2,REGULAR,substitution,in,[],1630168,,,1610612764,44,45,2023-03-11T00:54:51Z,2720000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M48.00S,2023-03-11T00:55:13.9Z,2,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,44,45,2023-03-11T00:55:16Z,2730000,False,,,0,,MISS K. Porzingis Free Throw 1 of 1,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
275,PT02M45.00S,2023-03-11T00:55:16.9Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,44,45,2023-03-11T00:55:16Z,2740000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,
276,PT02M34.00S,2023-03-11T00:55:28.3Z,2,REGULAR,foul,personal,['2freethrow'],204001,,,1610612737,44,45,2023-03-11T00:55:37Z,2750000,False,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Okongwu 2 FT),"[204001, 1630168]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,200833.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Okongwu,1630168.0,,
278,PT02M34.00S,2023-03-11T00:55:55.2Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,44,46,2023-03-11T00:55:55Z,2770000,False,,,0,,O. Okongwu Free Throw 1 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
279,PT02M34.00S,2023-03-11T00:55:56.2Z,2,REGULAR,substitution,out,[],204001,,,1610612737,44,46,2023-03-11T00:55:59Z,2780000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M34.00S,2023-03-11T00:55:56.2Z,2,REGULAR,substitution,in,[],1629655,,,1610612737,44,46,2023-03-11T00:55:59Z,2790000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M34.00S,2023-03-11T00:56:15.8Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,44,47,2023-03-11T00:56:15Z,2800000,False,,,0,,O. Okongwu Free Throw 2 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
282,PT02M12.00S,2023-03-11T00:56:40.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203078,12.270039421813408,52.205882352941174,1610612764,44,47,2023-03-11T00:59:09Z,2810000,False,-11.0,63.0,1,left,MISS B. Beal 6' driving Hook,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,
283,PT02M10.00S,2023-03-11T00:56:42.5Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,44,47,2023-03-11T00:56:44Z,2820000,False,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,In The Paint (Non-RA),0-8 Center,,,,282.0,4.0,3.0,1.0,,,,,,,,,,,,
284,PT02M06.00S,2023-03-11T00:56:46.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629631,93.74178712220763,48.774509803921575,1610612737,44,49,2023-03-11T00:56:53Z,2830000,False,-6.0,6.0,1,right,D. Hunter running DUNK (11 PTS) (D. Murray 4 AST),"[1629631, 1627749]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,,Restricted Area,0-8 Center,0.88,Made,11.0,,,,,D. Murray,1627749.0,4.0,,,,,,,,,
286,PT01M56.00S,2023-03-11T00:56:56.6Z,2,REGULAR,turnover,bad pass,[],1628420,,,1610612764,44,49,2023-03-11T01:03:02Z,2850000,False,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 1628381]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Collins,1628381.0,,,,,,
287,PT01M56.00S,2023-03-11T00:56:56.6Z,2,REGULAR,steal,,[],1628381,,,1610612737,44,49,2023-03-11T00:56:58Z,2860000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
288,PT01M53.00S,2023-03-11T00:57:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612737,44,49,2023-03-11T00:57:21Z,2870000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Young 2 FT),"[1630557, 1629027]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,1627962.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Young,1629027.0,,
290,PT01M53.00S,2023-03-11T00:57:32.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629027,,,1610612737,44,50,2023-03-11T01:00:24Z,2890000,False,,,0,,T. Young Free Throw 1 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
291,PT01M53.00S,2023-03-11T00:57:33.7Z,2,REGULAR,substitution,out,[],1630166,,,1610612737,44,50,2023-03-11T00:57:39Z,2900000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M53.00S,2023-03-11T00:57:33.7Z,2,REGULAR,substitution,in,[],1628398,,,1610612737,44,50,2023-03-11T00:57:39Z,2910000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M53.00S,2023-03-11T00:57:32.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629027,,,1610612737,44,51,2023-03-11T01:00:24Z,2920000,False,,,0,,T. Young Free Throw 2 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
294,PT01M30.00S,2023-03-11T00:58:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,11.218791064388967,60.53921568627451,1610612764,44,51,2023-03-11T00:58:27Z,2930000,False,-53.0,53.0,1,left,MISS M. Morris 7' driving Layup - blocked,"[1628420, 1629631]",1610612764.0,WAS,driving,,,Morris,M. Morris,,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,Hunter,1629631.0
295,PT01M30.00S,2023-03-11T00:58:20.2Z,2,REGULAR,block,,[],1629631,,,1610612764,44,51,2023-03-11T01:03:08Z,2940000,False,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
296,PT01M29.00S,2023-03-11T00:58:21.2Z,2,REGULAR,rebound,offensive,[],1628420,,,1610612764,44,51,2023-03-11T00:58:27Z,2950000,False,,,0,,M. Morris REBOUND (Off:1 Def:1),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,In The Paint (Non-RA),0-8 Center,,,,294.0,2.0,1.0,1.0,,,,,,,,,,,,
297,PT01M29.00S,2023-03-11T00:58:26.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,44,51,2023-03-11T00:58:34Z,2960000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,202041.0,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
298,PT01M23.00S,2023-03-11T00:58:45.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630168,89.93101182654402,45.833333333333336,1610612737,44,51,2023-03-11T01:05:26Z,2970000,False,-21.0,42.0,1,right,MISS O. Okongwu driving DUNK,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,
300,PT01M20.00S,2023-03-11T00:58:48.7Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612764,44,51,2023-03-11T00:58:50Z,2990000,False,,,0,,M. Morris REBOUND (Off:1 Def:2),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,In The Paint (Non-RA),0-8 Center,,,,298.0,3.0,2.0,1.0,,,,,,,,,,,,
301,PT01M18.00S,2023-03-11T00:58:50.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203078,29.48423127463863,22.058823529411768,1610612764,47,51,2023-03-11T01:05:46Z,3000000,False,140.0,225.0,1,left,B. Beal 26' 3PT running pullup (9 PTS),[203078],1610612764.0,WAS,running pullup,,,Beal,B. Beal,,,,,,Above the Break 3,24+ Right Center,26.46,Made,9.0,,,,,,,,,,,,,,,,
302,PT01M05.00S,2023-03-11T00:59:02.8Z,2,REGULAR,2pt,Jump Shot,[],1627749,91.24507227332458,25.0,1610612737,47,53,2023-03-11T00:59:07Z,3010000,False,-125.0,30.0,1,right,D. Murray 12' pullup Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,,Mid-Range,8-16 Left,12.85,Made,2.0,,,,,,,,,,,,,,,,
303,PT00M44.00S,2023-03-11T00:59:25.2Z,2,REGULAR,2pt,Jump Shot,[],203078,18.7089356110381,23.039215686274503,1610612764,47,53,2023-03-11T00:59:33Z,3020000,False,135.0,123.0,1,left,MISS B. Beal 18' pullup bank Shot,[203078],1610612764.0,WAS,pullup bank,,,Beal,B. Beal,,,,,,Mid-Range,16-24 Right Center,18.28,Missed,,,,,,,,,,,,,,,,,
304,PT00M41.80S,2023-03-11T00:59:27.4Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,47,53,2023-03-11T00:59:33Z,3030000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Mid-Range,16-24 Right Center,,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,
305,PT00M33.90S,2023-03-11T00:59:35.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,67.59198423127464,32.35294117647058,1610612737,47,56,2023-03-11T00:59:41Z,3040000,False,-88.0,252.0,1,right,T. Young 26' 3PT step back (15 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,Above the Break 3,24+ Left Center,26.71,Made,15.0,,,,,,,,,,,,,,,,
306,PT00M15.80S,2023-03-11T00:59:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,11.875821287779246,52.450980392156865,1610612764,47,56,2023-03-11T01:00:42Z,3050000,False,-12.0,59.0,1,left,MISS K. Kuzma 6' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,
307,PT00M15.80S,2023-03-11T00:59:56.0Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,47,56,2023-03-11T01:00:42Z,3060000,False,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,In The Paint (Non-RA),0-8 Center,,,,306.0,4.0,2.0,2.0,,,,,,,,,,,,
308,PT00M14.70S,2023-03-11T00:59:59.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,8.590670170827863,52.205882352941174,1610612764,49,56,2023-03-11T01:07:06Z,3070000,False,-11.0,28.0,1,left,D. Gafford putback Layup (8 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,,Restricted Area,0-8 Center,3.04,Made,8.0,,,,,,,,,,,,,,,,
309,PT00M14.70S,2023-03-11T01:00:01.3Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612764,49,56,2023-03-11T01:00:14Z,3080000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Gafford 1 FT),"[1630168, 1629655]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,202041.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Gafford,1629655.0,,
311,PT00M14.70S,2023-03-11T01:00:16.1Z,2,REGULAR,substitution,out,[],1628420,,,1610612764,49,56,2023-03-11T01:00:42Z,3100000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M14.70S,2023-03-11T01:00:16.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,49,56,2023-03-11T01:00:42Z,3110000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M14.70S,2023-03-11T01:00:16.1Z,2,REGULAR,substitution,out,[],1628381,,,1610612764,49,56,2023-03-11T01:00:42Z,3120000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M14.70S,2023-03-11T01:00:16.1Z,2,REGULAR,substitution,in,[],1630692,,,1610612764,49,56,2023-03-11T01:00:42Z,3130000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M14.70S,2023-03-11T01:00:16.1Z,2,REGULAR,substitution,in,[],1626153,,,1610612764,49,56,2023-03-11T01:00:42Z,3140000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M14.70S,2023-03-11T01:00:16.1Z,2,REGULAR,substitution,in,[],1630180,,,1610612764,49,56,2023-03-11T01:00:42Z,3150000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M14.70S,2023-03-11T01:00:46.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629655,,,1610612764,50,56,2023-03-11T01:00:46Z,3160000,False,,,0,,D. Gafford Free Throw 1 of 1 (9 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
318,PT00M03.30S,2023-03-11T01:01:03.8Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,50,56,2023-03-11T01:01:16Z,3170000,False,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1626153]",1610612737.0,ATL,,,,Young,T. Young,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Wright,1626153.0,,,,,,
319,PT00M03.30S,2023-03-11T01:01:03.8Z,2,REGULAR,steal,,[],1626153,,,1610612764,50,56,2023-03-11T01:01:06Z,3180000,False,,,0,,D. Wright STEAL (2 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
320,PT00M01.00S,2023-03-11T01:01:07.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630692,34.477660972404735,49.50980392156863,1610612764,50,56,2023-03-11T01:08:07Z,3190000,False,2.0,272.0,1,left,MISS J. Goodwin 27' running pullup 3PT,[1630692],1610612764.0,WAS,running pullup,,,Goodwin,J. Goodwin,,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,
321,PT00M01.00S,2023-03-11T01:01:07.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,50,56,2023-03-11T01:01:23Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,Above the Break 3,24+ Center,,,,320.0,,,,,,,,,,,,,,,
322,PT00M00.00S,2023-03-11T01:01:12.4Z,2,REGULAR,period,end,[],0,,,1610612764,50,56,2023-03-11T01:01:12Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-03-11T01:01:28.5Z,3,REGULAR,substitution,out,['startperiod'],1630692,,,1610612764,50,56,2023-03-11T01:16:38Z,3220000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-03-11T01:01:28.5Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612764,50,56,2023-03-11T01:16:38Z,3230000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-03-11T01:01:28.5Z,3,REGULAR,substitution,out,['startperiod'],1630168,,,1610612764,50,56,2023-03-11T01:16:38Z,3240000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-03-11T01:01:28.5Z,3,REGULAR,substitution,out,['startperiod'],1630180,,,1610612764,50,56,2023-03-11T01:16:38Z,3250000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-03-11T01:01:28.5Z,3,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,50,56,2023-03-11T01:16:38Z,3260000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-03-11T01:01:28.5Z,3,REGULAR,substitution,in,['startperiod'],1628420,,,1610612764,50,56,2023-03-11T01:16:38Z,3270000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-03-11T01:01:28.5Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612764,50,56,2023-03-11T01:16:38Z,3280000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-03-11T01:01:28.5Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612764,50,56,2023-03-11T01:16:38Z,3290000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-03-11T01:16:40.4Z,3,REGULAR,period,start,[],0,,,1610612737,50,56,2023-03-11T01:16:40Z,3300000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M43.00S,2023-03-11T01:16:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,6.8823915900131425,40.19607843137255,1610612737,50,56,2023-03-11T01:17:01Z,3310000,False,49.0,12.0,1,left,MISS J. Collins driving Layup,[1628381],1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,
333,PT11M40.00S,2023-03-11T01:17:00.0Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,50,56,2023-03-11T01:17:01Z,3320000,False,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,In The Paint (Non-RA),0-8 Center,,,,332.0,5.0,3.0,2.0,,,,,,,,,,,,
334,PT11M30.00S,2023-03-11T01:17:09.3Z,3,REGULAR,turnover,lost ball,[],1628420,,,1610612764,50,56,2023-03-11T01:17:17Z,3330000,False,,,0,,M. Morris lost ball TURNOVER (2 TO),"[1628420, 1629027]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Young,1629027.0,,,,,,
335,PT11M30.00S,2023-03-11T01:17:09.3Z,3,REGULAR,steal,,[],1629027,,,1610612737,50,56,2023-03-11T01:17:12Z,3340000,False,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
336,PT11M25.00S,2023-03-11T01:17:14.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,13.32128777923785,62.745098039215684,1610612737,50,56,2023-03-11T01:17:23Z,3350000,False,-64.0,73.0,1,left,MISS D. Hunter 9' floating Shot,[1629631],1610612737.0,ATL,floating,,,Hunter,D. Hunter,,,,,,In The Paint (Non-RA),8-16 Left,9.67,Missed,,,,,,,,,,,,,,,,,
337,PT11M22.00S,2023-03-11T01:17:17.6Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,50,56,2023-03-11T01:17:17Z,3360000,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,In The Paint (Non-RA),8-16 Left,,,,336.0,6.0,4.0,2.0,,,,,,,,,,,,
338,PT11M01.00S,2023-03-11T01:17:38.5Z,3,REGULAR,3pt,Jump Shot,[],204001,65.88370565045992,27.450980392156865,1610612764,53,56,2023-03-11T01:17:43Z,3370000,False,-113.0,268.0,1,right,K. Porzingis 29' 3PT  (13 PTS) (B. Beal 4 AST),"[204001, 203078]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Above the Break 3,24+ Left Center,29.09,Made,13.0,,,,,B. Beal,203078.0,4.0,,,,,,,,,
340,PT10M38.00S,2023-03-11T01:18:01.3Z,3,REGULAR,2pt,Jump Shot,[],1629631,17.394875164257556,68.62745098039215,1610612737,53,56,2023-03-11T01:18:10Z,3390000,False,-93.0,111.0,1,left,MISS D. Hunter 14' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,,Mid-Range,8-16 Left,14.49,Missed,,,,,,,,,,,,,,,,,
