actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
254,PT03M44.00S,2023-04-09T17:52:29.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630225,13.058475689881732,46.81372549019608,1610612764,58,49,2023-04-09T17:52:39Z,2500000,False,16.0,70.0,1,left,MISS I. Todd 7' turnaround Hook,[1630225],1610612764.0,WAS,turnaround,,,Todd,I. Todd,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.2,Missed,,,,,,,,,,,,,
255,PT03M41.00S,2023-04-09T17:52:32.2Z,2,REGULAR,rebound,defensive,[],1626246,,,1610612745,58,49,2023-04-09T17:52:39Z,2510000,False,,,0,,B. Marjanovic REBOUND (Off:0 Def:1),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,254.0,1.0,1.0,0.0,,,,,,
256,PT03M30.00S,2023-04-09T17:52:43.9Z,2,REGULAR,3pt,Jump Shot,[],1631106,66.67214191852825,70.58823529411765,1610612745,58,49,2023-04-09T17:52:48Z,2520000,False,103.0,261.0,1,right,MISS T. Eason 28' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,28.04,Missed,,,,,,,,,,,,,
257,PT03M27.00S,2023-04-09T17:52:46.9Z,2,REGULAR,rebound,defensive,[],1630225,,,1610612764,58,49,2023-04-09T17:52:48Z,2530000,False,,,0,,I. Todd REBOUND (Off:0 Def:5),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,256.0,5.0,5.0,0.0,,,,,,
258,PT03M09.00S,2023-04-09T17:53:06.7Z,2,REGULAR,foul,personal,['2freethrow'],1631102,,,1610612764,58,49,2023-04-09T17:53:15Z,2540000,False,,,0,,T. Washington Jr. shooting personal FOUL (1 PF) (Davis 2 FT),"[1631102, 1631098]",1610612745.0,HOU,shooting,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,2715.0,1.0,0.0,Davis,1631098.0,,,,,,,,,,,,,,,
260,PT03M09.00S,2023-04-09T17:53:28.7Z,2,REGULAR,freethrow,1 of 2,[],1631098,,,1610612764,58,49,2023-04-09T17:53:56Z,2560000,False,,,0,,MISS J. Davis Free Throw 1 of 2,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
261,PT03M09.00S,2023-04-09T17:53:28.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,58,49,2023-04-09T17:53:56Z,2570000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,
262,PT03M09.00S,2023-04-09T17:53:32.0Z,2,REGULAR,substitution,out,[],1631102,,,1610612764,58,49,2023-04-09T17:53:46Z,2580000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M09.00S,2023-04-09T17:53:32.0Z,2,REGULAR,substitution,out,[],1630227,,,1610612764,58,49,2023-04-09T17:53:46Z,2590000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M09.00S,2023-04-09T17:53:32.0Z,2,REGULAR,substitution,out,[],1626246,,,1610612764,58,49,2023-04-09T17:53:46Z,2600000,False,,,0,,SUB out: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M09.00S,2023-04-09T17:53:32.0Z,2,REGULAR,substitution,in,[],1630224,,,1610612764,58,49,2023-04-09T17:53:46Z,2610000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M09.00S,2023-04-09T17:53:32.0Z,2,REGULAR,substitution,in,[],1630528,,,1610612764,58,49,2023-04-09T17:53:46Z,2620000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M09.00S,2023-04-09T17:53:32.0Z,2,REGULAR,substitution,in,[],1630578,,,1610612764,58,49,2023-04-09T17:53:46Z,2630000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M09.00S,2023-04-09T17:53:28.7Z,2,REGULAR,freethrow,2 of 2,[],1631098,,,1610612764,58,49,2023-04-09T17:53:56Z,2640000,False,,,0,,MISS J. Davis Free Throw 2 of 2,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
269,PT03M05.00S,2023-04-09T17:53:32.7Z,2,REGULAR,rebound,offensive,[],1630225,,,1610612764,58,49,2023-04-09T17:53:56Z,2650000,False,,,0,,I. Todd REBOUND (Off:1 Def:5),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,268.0,6.0,5.0,1.0,,,,,,
270,PT03M00.00S,2023-04-09T17:53:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631245,8.590670170827863,50.0,1610612764,60,49,2023-04-09T17:57:51Z,2660000,False,0.0,28.0,1,left,Q. Jackson driving Layup (8 PTS),[1631245],1610612764.0,WAS,driving,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,2.83,Made,8.0,,,,,,,,,,,,
271,PT02M43.00S,2023-04-09T17:54:15.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.56570302233902,52.450980392156865,1610612745,60,49,2023-04-09T17:54:20Z,2670000,False,12.0,64.0,1,right,MISS A. Sengun 6' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.56,Missed,,,,,,,,,,,,,
272,PT02M41.00S,2023-04-09T17:54:17.8Z,2,REGULAR,rebound,defensive,[],1630225,,,1610612764,60,49,2023-04-09T17:54:20Z,2680000,False,,,0,,I. Todd REBOUND (Off:1 Def:6),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,271.0,7.0,6.0,1.0,,,,,,
273,PT02M33.00S,2023-04-09T17:54:25.4Z,2,REGULAR,3pt,Jump Shot,[],1630264,29.09001314060447,25.490196078431367,1610612764,60,49,2023-04-09T17:54:30Z,2690000,False,123.0,221.0,1,left,MISS A. Gill 25' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,,,,25.26,Missed,,,,,,,,,,,,,
274,PT02M31.00S,2023-04-09T17:54:27.4Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,60,49,2023-04-09T17:54:30Z,2700000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,273.0,1.0,1.0,0.0,,,,,,
276,PT02M28.00S,2023-04-09T17:54:44.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,60,49,2023-04-09T17:54:44Z,2720000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M28.00S,2023-04-09T17:54:45.6Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,60,49,2023-04-09T17:57:00Z,2730000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M28.00S,2023-04-09T17:54:45.6Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,60,49,2023-04-09T17:57:00Z,2740000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M21.00S,2023-04-09T17:57:43.5Z,2,REGULAR,foul,personal,['2freethrow'],1631245,,,1610612745,60,49,2023-04-09T17:57:48Z,2750000,False,,,0,,Q. Jackson shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1631245, 1631095]",1610612764.0,WAS,shooting,,,Jackson,Q. Jackson,,,,,Mid-Range,8-16 Center,2715.0,2.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
281,PT02M21.00S,2023-04-09T17:58:10.8Z,2,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,60,50,2023-04-09T17:58:10Z,2770000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (8 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
282,PT02M21.00S,2023-04-09T17:58:31.5Z,2,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,60,51,2023-04-09T17:58:31Z,2780000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (9 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
283,PT02M08.00S,2023-04-09T17:58:48.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630225,14.635348226018394,49.26470588235294,1610612764,60,51,2023-04-09T17:58:58Z,2790000,False,4.0,85.0,1,left,MISS I. Todd 8' turnaround Hook,[1630225],1610612764.0,WAS,turnaround,,,Todd,I. Todd,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.52,Missed,,,,,,,,,,,,,
284,PT02M05.00S,2023-04-09T17:58:52.2Z,2,REGULAR,rebound,offensive,[],1641645,,,1610612764,60,51,2023-04-09T17:58:52Z,2800000,False,,,0,,X. Cooks REBOUND (Off:3 Def:3),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,283.0,6.0,3.0,3.0,,,,,,
285,PT02M05.00S,2023-04-09T17:58:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641645,8.984888304862025,52.69607843137255,1610612764,60,51,2023-04-09T17:59:01Z,2810000,False,-13.0,32.0,1,left,MISS X. Cooks tip Layup,[1641645],1610612764.0,WAS,tip,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,,,,,,3.47,Missed,,,,,,,,,,,,,
286,PT02M05.00S,2023-04-09T17:58:56.6Z,2,REGULAR,rebound,offensive,[],1641645,,,1610612764,60,51,2023-04-09T17:58:56Z,2820000,False,,,0,,X. Cooks REBOUND (Off:4 Def:3),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,285.0,7.0,3.0,4.0,,,,,,
287,PT02M05.00S,2023-04-09T17:58:59.0Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612764,60,51,2023-04-09T17:59:07Z,2830000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Gill 2 FT),"[1630578, 1630264]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,202901.0,2.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
289,PT02M05.00S,2023-04-09T17:59:15.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630264,,,1610612764,60,51,2023-04-09T17:59:15Z,2850000,False,,,0,,MISS A. Gill Free Throw 1 of 2,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
290,PT02M05.00S,2023-04-09T17:59:15.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,60,51,2023-04-09T17:59:15Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,289.0,,,,,,,,,
291,PT02M05.00S,2023-04-09T17:59:31.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630264,,,1610612764,61,51,2023-04-09T17:59:31Z,2870000,False,,,0,,A. Gill Free Throw 2 of 2 (5 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
292,PT01M49.00S,2023-04-09T17:59:48.9Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,61,51,2023-04-09T18:03:55Z,2880000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1631245]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Jackson,1631245.0
293,PT01M49.00S,2023-04-09T17:59:48.9Z,2,REGULAR,steal,,[],1631245,,,1610612764,61,51,2023-04-09T18:03:55Z,2890000,False,,,0,,Q. Jackson STEAL (1 STL),[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
294,PT01M45.00S,2023-04-09T17:59:53.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631245,8.065045992115643,49.01960784313726,1610612764,63,51,2023-04-09T18:00:00Z,2900000,False,5.0,23.0,1,left,Q. Jackson alley-oop DUNK (10 PTS) (J. Davis 3 AST),"[1631245, 1631098]",1610612764.0,WAS,alley-oop,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,2.38,Made,10.0,,,,,,,J. Davis,1631098.0,3.0,,,
296,PT01M30.00S,2023-04-09T18:00:08.1Z,2,REGULAR,3pt,Jump Shot,[],1630231,88.35413929040736,3.67647058823529,1610612745,63,51,2023-04-09T18:00:11Z,2920000,False,-232.0,57.0,1,right,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Left Corner 3,24+ Left,,,,,,23.85,Missed,,,,,,,,,,,,,
297,PT01M27.00S,2023-04-09T18:00:11.1Z,2,REGULAR,rebound,defensive,[],1631098,,,1610612764,63,51,2023-04-09T18:00:11Z,2930000,False,,,0,,J. Davis REBOUND (Off:1 Def:3),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,296.0,4.0,3.0,1.0,,,,,,
299,PT01M18.00S,2023-04-09T18:00:41.6Z,2,REGULAR,3pt,Jump Shot,[],1631098,12.66425755584757,95.58823529411765,1610612764,63,51,2023-04-09T18:02:29Z,2950000,False,-228.0,67.0,1,left,MISS J. Davis 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,,,,,,23.74,Missed,,,,,,,,,,,,,
300,PT01M15.00S,2023-04-09T18:00:44.6Z,2,REGULAR,rebound,offensive,[],1641645,,,1610612764,63,51,2023-04-09T18:02:29Z,2960000,False,,,0,,X. Cooks REBOUND (Off:5 Def:3),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,299.0,8.0,3.0,5.0,,,,,,
301,PT01M09.00S,2023-04-09T18:00:47.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631245,10.036136662286467,48.529411764705884,1610612764,63,51,2023-04-09T18:00:53Z,2970000,False,7.0,42.0,1,left,MISS Q. Jackson floating Shot,[1631245],1610612764.0,WAS,floating,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,4.24,Missed,,,,,,,,,,,,,
302,PT01M06.00S,2023-04-09T18:00:49.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,63,51,2023-04-09T18:00:49Z,2980000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,301.0,4.0,3.0,1.0,,,,,,
303,PT00M53.40S,2023-04-09T18:01:04.7Z,2,REGULAR,2pt,Jump Shot,[],1631095,88.2227332457293,25.0,1610612745,63,53,2023-04-09T18:01:09Z,2990000,False,-125.0,58.0,1,right,J. Smith Jr. 13' Jump Shot (11 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,13.79,Made,11.0,,,,,,,,,,,,
304,PT00M36.70S,2023-04-09T18:01:23.6Z,2,REGULAR,3pt,Jump Shot,[],1630225,19.760183968462556,6.372549019607845,1610612764,66,53,2023-04-09T18:01:26Z,3000000,False,218.0,133.0,1,left,I. Todd 25' 3PT  (3 PTS) (J. Davis 4 AST),"[1630225, 1631098]",1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Right Center,,,,,,25.56,Made,3.0,,,,,,,J. Davis,1631098.0,4.0,,,
306,PT00M23.70S,2023-04-09T18:01:42.9Z,2,REGULAR,turnover,out-of-bounds,[],1630528,,,1610612745,66,53,2023-04-09T18:01:54Z,3020000,False,,,0,,J. Christopher lost ball out-of-bounds TURNOVER (2 TO),[1630528],1610612745.0,HOU,lost ball,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,,2.0,,
307,PT00M07.80S,2023-04-09T18:02:08.9Z,2,REGULAR,foul,personal,['2freethrow'],1630528,,,1610612764,66,53,2023-04-09T18:02:20Z,3030000,False,,,0,,J. Christopher shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630528, 1631245]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,1628953.0,1.0,0.0,Jackson,1631245.0,,,,,,,,,,,,,,,
309,PT00M07.80S,2023-04-09T18:02:42.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631245,,,1610612764,66,53,2023-04-09T18:02:42Z,3050000,False,,,0,,MISS Q. Jackson Free Throw 1 of 2,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
310,PT00M07.80S,2023-04-09T18:02:42.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,66,53,2023-04-09T18:02:42Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,309.0,,,,,,,,,
311,PT00M07.80S,2023-04-09T18:02:55.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631245,,,1610612764,67,53,2023-04-09T18:02:55Z,3070000,False,,,0,,Q. Jackson Free Throw 2 of 2 (11 PTS),[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
312,PT00M00.00S,2023-04-09T18:03:09.8Z,2,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612745,67,53,2023-04-09T18:03:33Z,3080000,False,,,0,,A. Gill shooting personal FOUL (3 PF) (Sengun 2 FT),"[1630264, 1630578]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,3.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
315,PT00M00.00S,2023-04-09T18:04:29.8Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,67,54,2023-04-09T18:04:29Z,3110000,False,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
316,PT00M00.00S,2023-04-09T18:04:50.8Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,67,55,2023-04-09T18:04:50Z,3120000,False,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
317,PT00M00.00S,2023-04-09T18:05:00.1Z,2,REGULAR,period,end,[],0,,,1610612764,67,55,2023-04-09T18:05:00Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-04-09T18:05:07.6Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,67,55,2023-04-09T18:20:07Z,3140000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-04-09T18:05:07.6Z,3,REGULAR,substitution,out,['startperiod'],1631245,,,1610612764,67,55,2023-04-09T18:20:07Z,3150000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-04-09T18:05:07.6Z,3,REGULAR,substitution,in,['startperiod'],1630692,,,1610612764,67,55,2023-04-09T18:20:07Z,3160000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-04-09T18:05:07.6Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,67,55,2023-04-09T18:20:07Z,3170000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-04-09T18:20:20.8Z,3,REGULAR,period,start,[],0,,,1610612764,67,55,2023-04-09T18:20:20Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M49.00S,2023-04-09T18:20:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630225,66.14651773981603,37.00980392156863,1610612764,67,55,2023-04-09T18:20:37Z,3190000,False,-65.0,266.0,1,right,MISS I. Todd 27' 3PT,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Center,,,,,,27.35,Missed,,,,,,,,,,,,,
324,PT11M45.00S,2023-04-09T18:20:35.7Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,67,55,2023-04-09T18:20:37Z,3200000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,323.0,3.0,2.0,1.0,,,,,,
325,PT11M33.00S,2023-04-09T18:20:47.0Z,3,REGULAR,2pt,Jump Shot,[],1631095,10.82457293035479,71.81372549019608,1610612745,67,57,2023-04-09T18:20:53Z,3210000,False,-109.0,49.0,1,left,J. Smith Jr. 11' pullup Jump Shot (13 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,11.97,Made,13.0,,,,,,,A. Sengun,1630578.0,3.0,,,
327,PT11M24.00S,2023-04-09T18:20:56.3Z,3,REGULAR,3pt,Jump Shot,[],1631098,80.46977660972405,92.8921568627451,1610612764,67,57,2023-04-09T18:20:59Z,3230000,False,214.0,131.0,1,right,MISS J. Davis 25' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,25.14,Missed,,,,,,,,,,,,,
328,PT11M21.00S,2023-04-09T18:20:59.3Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,67,57,2023-04-09T18:20:59Z,3240000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,327.0,3.0,3.0,0.0,,,,,,
329,PT11M16.00S,2023-04-09T18:21:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,12.532851511169525,49.26470588235294,1610612745,67,57,2023-04-09T18:21:09Z,3250000,False,4.0,65.0,1,left,MISS K. Martin Jr. 6' driving Layup - blocked,"[1630231, 1630692]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.54,Missed,,Goodwin,1630692.0,,,,,,,,,,
330,PT11M16.00S,2023-04-09T18:21:03.9Z,3,REGULAR,block,,[],1630692,,,1610612745,67,57,2023-04-09T18:21:07Z,3260000,False,,,0,,J. Goodwin BLOCK (1 BLK),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT11M16.00S,2023-04-09T18:21:03.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,67,57,2023-04-09T18:21:09Z,3270000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,329.0,,,,,,,,,
332,PT11M04.00S,2023-04-09T18:21:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630557,90.5880420499343,4.411764705882348,1610612764,70,57,2023-04-09T18:21:31Z,3280000,False,-228.0,36.0,1,right,C. Kispert 3PT  (15 PTS) (J. Goodwin 2 AST),"[1630557, 1630692]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,,,23.07,Made,15.0,,,,,,,J. Goodwin,1630692.0,2.0,,,
334,PT10M45.00S,2023-04-09T18:21:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,8.722076215505908,48.774509803921575,1610612745,70,59,2023-04-09T18:21:48Z,3300000,False,6.0,29.0,1,left,K. Martin Jr. driving Layup (4 PTS) (J. Green 2 AST),"[1630231, 1630224]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,3.01,Made,4.0,,,,,,,J. Green,1630224.0,2.0,,,
336,PT10M34.00S,2023-04-09T18:21:55.1Z,3,REGULAR,turnover,bad pass,[],1630692,,,1610612764,70,59,2023-04-09T18:22:00Z,3320000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1630578]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0
337,PT10M34.00S,2023-04-09T18:21:55.1Z,3,REGULAR,steal,,[],1630578,,,1610612745,70,59,2023-04-09T18:21:57Z,3330000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
