actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
258,PT07M44.00S,2022-12-28T00:55:41.4Z,2,REGULAR,substitution,out,[],1626153,,,1610612755,46,37,2022-12-28T00:55:53Z,2560000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M44.00S,2022-12-28T00:55:41.4Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,46,37,2022-12-28T00:55:53Z,2570000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M44.00S,2022-12-28T00:55:41.4Z,2,REGULAR,substitution,in,[],1628420,,,1610612755,46,37,2022-12-28T00:55:53Z,2580000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M44.00S,2022-12-28T00:55:41.4Z,2,REGULAR,substitution,in,[],203078,,,1610612755,46,37,2022-12-28T00:55:53Z,2590000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M44.00S,2022-12-28T00:55:41.4Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,46,37,2022-12-28T00:55:53Z,2600000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M44.00S,2022-12-28T00:56:05.6Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,46,38,2022-12-28T00:56:05Z,2610000,False,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
265,PT07M17.00S,2022-12-28T00:56:47.1Z,2,REGULAR,3pt,Jump Shot,[],1628420,77.7431011826544,94.85294117647058,1610612764,46,38,2022-12-28T01:00:54Z,2630000,False,224.0,157.0,1,right,MISS M. Morris 27' pullup 3PT,[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,27.36,Missed,,,,,,,,,,,,,,,,,,
266,PT07M15.00S,2022-12-28T00:56:49.1Z,2,REGULAR,rebound,offensive,[],201959,,,1610612764,46,38,2022-12-28T01:00:54Z,2640000,False,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Right Center,,,,,265.0,1.0,0.0,1.0,,,,,,,,,,,,
267,PT07M15.00S,2022-12-28T00:56:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,93.64323258869908,58.57843137254902,1610612764,46,38,2022-12-28T01:01:16Z,2650000,False,43.0,7.0,1,right,MISS T. Gibson putback Layup,[201959],1610612764.0,WAS,putback,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
268,PT07M13.00S,2022-12-28T00:56:51.4Z,2,REGULAR,rebound,offensive,[],201959,,,1610612764,46,38,2022-12-28T00:56:51Z,2660000,False,,,0,,T. Gibson REBOUND (Off:2 Def:0),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,267.0,2.0,0.0,2.0,,,,,,,,,,,,
269,PT07M11.00S,2022-12-28T00:56:53.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203078,67.49342969776609,39.705882352941174,1610612764,49,38,2022-12-28T00:57:04Z,2670000,False,-51.0,253.0,1,right,B. Beal 25' 3PT  (14 PTS) (T. Gibson 1 AST),"[203078, 201959]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,25.83,Made,,,,,,,,,14.0,,,,,T. Gibson,201959.0,1.0,,
271,PT06M59.00S,2022-12-28T00:57:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,7.30946123521682,47.05882352941176,1610612755,49,40,2022-12-28T01:01:49Z,2690000,False,15.0,16.0,1,left,J. Embiid cutting Layup (20 PTS) (J. Harden 5 AST),"[203954, 201935]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,20.0,,,,,J. Harden,201935.0,5.0,,
273,PT06M44.00S,2022-12-28T00:57:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,89.04402102496715,50.73529411764706,1610612764,51,40,2022-12-28T00:57:24Z,2710000,False,4.0,50.0,1,right,T. Gibson floating Jump Shot (5 PTS) (M. Morris 5 AST),"[201959, 1628420]",1610612764.0,WAS,floating,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,,,,,5.0,,,,,M. Morris,1628420.0,5.0,,
275,PT06M31.00S,2022-12-28T00:57:33.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.222733245729303,50.49019607843137,1610612755,51,42,2022-12-28T00:57:37Z,2730000,False,-2.0,72.0,1,left,T. Harris 7' turnaround Jump Shot (6 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,,,,,6.0,,,,,,,,,
276,PT06M11.00S,2022-12-28T00:57:53.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,92.19776609724047,54.41176470588235,1610612764,51,42,2022-12-28T00:57:58Z,2740000,False,22.0,21.0,1,right,MISS B. Beal turnaround Shot,[203078],1610612764.0,WAS,turnaround,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
277,PT06M07.00S,2022-12-28T00:57:57.4Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612764,51,42,2022-12-28T00:57:57Z,2750000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,276.0,1.0,0.0,1.0,,,,,,,,,,,,
278,PT06M07.00S,2022-12-28T00:57:57.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629060,94.40999984741211,50.0,1610612764,53,42,2022-12-28T01:03:06Z,2760000,False,0.0,0.0,1,right,R. Hachimura tip Layup (10 PTS),[1629060],1610612764.0,WAS,tip,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,10.0,,,,,,,,,
279,PT05M54.00S,2022-12-28T00:58:10.5Z,2,REGULAR,3pt,Jump Shot,[],1629001,13.61695137976347,97.79411764705883,1610612755,53,42,2022-12-28T00:58:14Z,2770000,False,-239.0,75.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,25.06,Missed,,,,,,,,,,,,,,,,,,
280,PT05M51.00S,2022-12-28T00:58:13.5Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,53,42,2022-12-28T00:58:14Z,2780000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,279.0,5.0,5.0,0.0,,,,,,,,,,,,
281,PT05M46.00S,2022-12-28T00:58:19.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,94.43166885676742,47.05882352941176,1610612764,55,42,2022-12-28T01:04:19Z,2790000,False,-15.0,0.0,1,right,K. Kuzma running Layup (2 PTS),[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,2.0,,,,,,,,,
282,PT05M26.00S,2022-12-28T00:58:38.8Z,2,REGULAR,2pt,Jump Shot,[],202699,21.369908015768726,52.450980392156865,1610612755,55,42,2022-12-28T00:58:42Z,2800000,False,-12.0,148.0,1,left,MISS T. Harris 14' Jump Shot,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Center,14.89,Missed,,,,,,,,,,,,,,,,,,
283,PT05M24.00S,2022-12-28T00:58:40.8Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612764,55,42,2022-12-28T00:58:42Z,2810000,False,,,0,,M. Morris REBOUND (Off:1 Def:1),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Mid-Range,8-16 Center,,,,,282.0,2.0,1.0,1.0,,,,,,,,,,,,
284,PT05M20.00S,2022-12-28T00:58:48.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,55,42,2022-12-28T00:58:48Z,2820000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M20.00S,2022-12-28T01:01:09.8Z,2,REGULAR,substitution,out,[],1629060,,,1610612764,55,42,2022-12-28T01:01:35Z,2830000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M20.00S,2022-12-28T01:01:09.8Z,2,REGULAR,substitution,out,[],1628398,,,1610612764,55,42,2022-12-28T01:01:35Z,2840000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M20.00S,2022-12-28T01:01:09.8Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,55,42,2022-12-28T01:01:35Z,2850000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M20.00S,2022-12-28T01:01:09.8Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,55,42,2022-12-28T01:01:35Z,2860000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M20.00S,2022-12-28T01:01:47.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,55,42,2022-12-28T01:02:11Z,2870000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,
290,PT05M11.00S,2022-12-28T01:02:15.0Z,2,REGULAR,turnover,traveling,[],201959,,,1610612764,55,42,2022-12-28T01:02:19Z,2880000,False,,,0,,T. Gibson traveling TURNOVER (1 TO),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,,,,,,,,,101284.0,1.0,,,,,,,,,,
291,PT04M55.00S,2022-12-28T01:02:38.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203954,15.850854139290407,74.75490196078431,1610612755,55,42,2022-12-28T01:02:43Z,2890000,False,-124.0,96.0,1,left,MISS J. Embiid 15' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,15.7,Missed,,,,,,,,,,,,,,,,,,
292,PT04M51.00S,2022-12-28T01:02:42.5Z,2,REGULAR,rebound,offensive,[],200782,,,1610612755,55,42,2022-12-28T01:02:43Z,2900000,False,,,0,,P. Tucker REBOUND (Off:2 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Left,,,,,291.0,3.0,1.0,2.0,,,,,,,,,,,,
293,PT04M42.00S,2022-12-28T01:02:53.2Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612755,55,42,2022-12-28T01:03:02Z,2910000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630166, 203954]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,101284.0,,,1.0,0.0,Embiid,203954.0,,,,,
295,PT04M42.00S,2022-12-28T01:03:21.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203954,,,1610612755,55,43,2022-12-28T01:03:21Z,2930000,False,,,0,,J. Embiid Free Throw 1 of 2 (21 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
296,PT04M42.00S,2022-12-28T01:03:41.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203954,,,1610612755,55,44,2022-12-28T01:03:41Z,2940000,False,,,0,,J. Embiid Free Throw 2 of 2 (22 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
297,PT04M26.00S,2022-12-28T01:03:59.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,89.43823915900131,53.67647058823529,1610612764,57,44,2022-12-28T01:04:05Z,2950000,False,18.0,47.0,1,right,T. Gibson floating Jump Shot (7 PTS) (M. Morris 6 AST),"[201959, 1628420]",1610612764.0,WAS,floating,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,5.03,Made,,,,,,,,,7.0,,,,,M. Morris,1628420.0,6.0,,
299,PT04M18.00S,2022-12-28T01:04:09.7Z,2,REGULAR,foul,personal,['2freethrow'],201959,,,1610612755,57,44,2022-12-28T01:04:17Z,2970000,False,,,0,,T. Gibson shooting personal FOUL (3 PF) (Harden 2 FT),"[201959, 201935]",1610612764.0,WAS,shooting,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628480.0,,,3.0,0.0,Harden,201935.0,,,,,
301,PT04M18.00S,2022-12-28T01:04:35.0Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,57,45,2022-12-28T01:04:35Z,2990000,False,,,0,,J. Harden Free Throw 1 of 2 (8 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
302,PT04M18.00S,2022-12-28T01:04:36.9Z,2,REGULAR,substitution,out,[],201959,,,1610612755,57,45,2022-12-28T01:04:40Z,3000000,False,,,0,,SUB out: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M18.00S,2022-12-28T01:04:36.9Z,2,REGULAR,substitution,in,[],204001,,,1610612755,57,45,2022-12-28T01:04:40Z,3010000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M18.00S,2022-12-28T01:04:55.9Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,57,46,2022-12-28T01:04:56Z,3020000,False,,,0,,J. Harden Free Throw 2 of 2 (9 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
306,PT04M04.00S,2022-12-28T01:05:20.8Z,2,REGULAR,turnover,traveling,[],1630557,,,1610612764,57,46,2022-12-28T01:05:54Z,3040000,False,,,0,,C. Kispert traveling TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1628480.0,1.0,,,,,,,,,,
307,PT03M47.00S,2022-12-28T01:05:37.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,17.427726675427067,37.00980392156863,1610612755,57,46,2022-12-28T01:05:46Z,3050000,False,65.0,111.0,1,left,MISS J. Embiid 12' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,12.89,Missed,,,,,,,,,,,,,,,,,,
308,PT03M45.00S,2022-12-28T01:05:39.8Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,57,46,2022-12-28T01:05:39Z,3060000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,307.0,1.0,1.0,0.0,,,,,,,,,,,,
309,PT03M36.00S,2022-12-28T01:05:48.7Z,2,REGULAR,3pt,Jump Shot,[],204001,63.81406044678055,45.588235294117645,1610612764,60,46,2022-12-28T01:05:57Z,3070000,False,-22.0,288.0,1,right,K. Porzingis 28' 3PT  (12 PTS) (B. Beal 2 AST),"[204001, 203078]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,28.84,Made,,,,,,,,,12.0,,,,,B. Beal,203078.0,2.0,,
311,PT03M24.00S,2022-12-28T01:05:59.9Z,2,REGULAR,3pt,Jump Shot,[],201935,31.35676741130092,16.666666666666664,1610612755,60,46,2022-12-28T01:06:05Z,3090000,False,167.0,242.0,1,left,MISS J. Harden 29' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,29.41,Missed,,,,,,,,,,,,,,,,,,
312,PT03M20.00S,2022-12-28T01:06:03.9Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,60,46,2022-12-28T01:06:05Z,3100000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,311.0,2.0,2.0,0.0,,,,,,,,,,,,
313,PT03M16.00S,2022-12-28T01:06:07.9Z,2,REGULAR,3pt,Jump Shot,[],204001,67.09921156373193,66.66666666666666,1610612764,60,46,2022-12-28T01:06:15Z,3110000,False,83.0,257.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
314,PT03M14.00S,2022-12-28T01:06:09.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,60,46,2022-12-28T01:06:15Z,3120000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,313.0,,,,,,,,,,,,,,,
316,PT02M53.00S,2022-12-28T01:06:38.1Z,2,REGULAR,3pt,Jump Shot,[],201935,17.427726675427067,6.127450980392156,1610612755,60,49,2022-12-28T01:09:10Z,3140000,False,219.0,111.0,1,left,J. Harden 24' 3PT  (12 PTS) (D. Melton 2 AST),"[201935, 1629001]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,24.6,Made,,,,,,,,,12.0,,,,,D. Melton,1629001.0,2.0,,
318,PT02M38.00S,2022-12-28T01:06:58.0Z,2,REGULAR,violation,kicked ball,[],203954,,,1610612764,60,49,2022-12-28T01:07:05Z,3160000,False,,,0,,J. Embiid kicked ball VIOLATION,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,203177.0,,,,,,,,,,,
319,PT02M38.00S,2022-12-28T01:07:04.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,60,49,2022-12-28T01:07:12Z,3170000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M38.00S,2022-12-28T01:07:04.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,60,49,2022-12-28T01:07:12Z,3180000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M34.00S,2022-12-28T01:07:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204001,91.14651773981603,54.90196078431373,1610612764,60,49,2022-12-28T01:07:32Z,3190000,False,25.0,31.0,1,right,MISS K. Porzingis Layup,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
322,PT02M34.00S,2022-12-28T01:07:28.6Z,2,REGULAR,rebound,offensive,[],204001,,,1610612764,60,49,2022-12-28T01:07:28Z,3200000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,321.0,6.0,4.0,2.0,,,,,,,,,,,,
323,PT02M34.00S,2022-12-28T01:07:32.1Z,2,REGULAR,foul,personal,['2freethrow'],203954,,,1610612764,60,49,2022-12-28T01:07:37Z,3210000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Porzingis 2 FT),"[203954, 204001]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,1628480.0,,,2.0,0.0,Porzingis,204001.0,,,,,
325,PT02M34.00S,2022-12-28T01:07:54.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612764,61,49,2022-12-28T01:07:54Z,3230000,False,,,0,,K. Porzingis Free Throw 1 of 2 (13 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
326,PT02M34.00S,2022-12-28T01:08:10.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],204001,,,1610612764,62,49,2022-12-28T01:08:10Z,3240000,False,,,0,,K. Porzingis Free Throw 2 of 2 (14 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
327,PT02M27.00S,2022-12-28T01:08:18.3Z,2,REGULAR,3pt,Jump Shot,[],202699,35.167542706964525,37.254901960784316,1610612755,62,49,2022-12-28T01:08:23Z,3250000,False,64.0,278.0,1,left,MISS T. Harris 28' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,28.53,Missed,,,,,,,,,,,,,,,,,,
328,PT02M24.00S,2022-12-28T01:08:21.3Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,62,49,2022-12-28T01:15:00Z,3260000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,327.0,7.0,5.0,2.0,,,,,,,,,,,,
329,PT02M16.00S,2022-12-28T01:08:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,90.3580814717477,51.470588235294116,1610612764,64,49,2022-12-28T01:08:35Z,3270000,False,7.0,38.0,1,right,M. Morris driving floating Jump Shot (2 PTS),[1628420],1610612764.0,WAS,driving floating,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,3.88,Made,,,,,,,,,2.0,,,,,,,,,
330,PT02M01.00S,2022-12-28T01:08:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,7.835085413929041,49.50980392156863,1610612755,64,51,2022-12-28T01:08:49Z,3280000,False,2.0,21.0,1,left,J. Embiid Layup (24 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,,,,,24.0,,,,,T. Harris,202699.0,1.0,,
332,PT01M41.00S,2022-12-28T01:09:04.6Z,2,REGULAR,turnover,bad pass,[],1628420,,,1610612764,64,51,2022-12-28T01:09:09Z,3300000,False,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 201935]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Center,,,,,,,,,,1.0,,,,,,,,,Harden,201935.0
333,PT01M41.00S,2022-12-28T01:09:04.6Z,2,REGULAR,steal,,[],201935,,,1610612755,64,51,2022-12-28T01:09:06Z,3310000,False,,,0,,J. Harden STEAL (2 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
334,PT01M29.00S,2022-12-28T01:09:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,7.046649145860711,42.64705882352941,1610612755,64,53,2022-12-28T01:09:26Z,3320000,False,37.0,14.0,1,left,T. Harris driving Layup (8 PTS) (J. Harden 6 AST),"[202699, 201935]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.93,Made,,,,,,,,,8.0,,,,,J. Harden,201935.0,6.0,,
336,PT01M29.00S,2022-12-28T01:09:24.0Z,2,REGULAR,foul,personal,['1freethrow'],1628420,,,1610612755,64,53,2022-12-28T01:09:29Z,3340000,False,,,0,,M. Morris shooting personal FOUL (3 PF) (Harris 1 FT),"[1628420, 202699]",1610612764.0,WAS,shooting,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,203177.0,,,3.0,0.0,Harris,202699.0,,,,,
338,PT01M29.00S,2022-12-28T01:09:41.7Z,2,REGULAR,substitution,out,[],1630166,,,1610612755,64,53,2022-12-28T01:10:21Z,3360000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M29.00S,2022-12-28T01:09:41.7Z,2,REGULAR,substitution,in,[],1629060,,,1610612755,64,53,2022-12-28T01:10:21Z,3370000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M29.00S,2022-12-28T01:10:02.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202699,,,1610612755,64,54,2022-12-28T01:10:02Z,3380000,False,,,0,,T. Harris Free Throw 1 of 1 (9 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
341,PT01M15.00S,2022-12-28T01:10:19.3Z,2,REGULAR,3pt,Jump Shot,[],203078,96.5341655716163,96.56862745098039,1610612764,64,54,2022-12-28T01:10:23Z,3390000,False,233.0,-20.0,1,right,MISS B. Beal 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
342,PT01M12.00S,2022-12-28T01:10:22.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,64,54,2022-12-28T01:10:23Z,3400000,False,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,341.0,3.0,3.0,0.0,,,,,,,,,,,,
344,PT01M07.00S,2022-12-28T01:10:37.5Z,2,REGULAR,substitution,out,[],1628420,,,1610612755,64,54,2022-12-28T01:10:42Z,3420000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
