shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
12:00,165,PT12M00.00S,2022-12-13T00:39:48.7Z,2,REGULAR,substitution,out,['startperiod'],1628410,,,1610612764,25,29,2022-12-13T00:41:02Z,1620000,False,,,0,,SUB out: E. Sumner,[1628410],4,1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,166,PT12M00.00S,2022-12-13T00:39:48.7Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612764,25,29,2022-12-13T00:41:02Z,1630000,False,,,0,,SUB out: K. Durant,[201142],7,1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,167,PT12M00.00S,2022-12-13T00:39:48.7Z,2,REGULAR,substitution,out,['startperiod'],1629139,,,1610612764,25,29,2022-12-13T00:41:02Z,1640000,False,,,0,,SUB out: Y. Watanabe,[1629139],18,1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,168,PT12M00.00S,2022-12-13T00:39:48.7Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612764,25,29,2022-12-13T00:41:02Z,1650000,False,,,0,,SUB out: C. Thomas,[1630560],24,1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,169,PT12M00.00S,2022-12-13T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],1627732,,,1610612764,25,29,2022-12-13T00:41:02Z,1660000,False,,,0,,SUB in: B. Simmons,[1627732],10,1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,170,PT12M00.00S,2022-12-13T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],203933,,,1610612764,25,29,2022-12-13T00:41:02Z,1670000,False,,,0,,SUB in: T. Warren,[203933],1,1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,171,PT12M00.00S,2022-12-13T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],202681,,,1610612764,25,29,2022-12-13T00:41:02Z,1680000,False,,,0,,SUB in: K. Irving,[202681],11,1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,172,PT12M00.00S,2022-12-13T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],203925,,,1610612764,25,29,2022-12-13T00:41:02Z,1690000,False,,,0,,SUB in: J. Harris,[203925],12,1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,173,PT12M00.00S,2022-12-13T00:41:07.4Z,2,REGULAR,period,start,[],0,,,1610612751,25,29,2022-12-13T00:41:07Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:39,174,PT11M39.00S,2022-12-13T00:41:27.5Z,2,REGULAR,2pt,Jump Shot,[],202681,9.937582128777924,73.77450980392157,1610612751,25,31,2022-12-13T00:41:33Z,1710000,False,-119.0,41.0,1,left,K. Irving 12' fadeaway Jump Shot (9 PTS),[202681],11,1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,12.57,Made,9.0,,,,,,,,,,,,,,,,,
11:28,175,PT11M28.00S,2022-12-13T00:41:38.6Z,2,REGULAR,2pt,Jump Shot,[],203115,77.7431011826544,66.91176470588235,1610612764,27,31,2022-12-13T00:41:43Z,1720000,False,85.0,157.0,1,right,W. Barton 17' pullup Jump Shot (4 PTS),[203115],5,1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,Mid-Range,16-24 Right Center,17.81,Made,4.0,,,,,,,,,,,,,,,,,
11:03,176,PT11M03.00S,2022-12-13T00:42:03.5Z,2,REGULAR,3pt,Jump Shot,[],203552,10.200394218134035,4.166666666666666,1610612751,27,34,2022-12-13T00:42:09Z,1730000,False,229.0,43.0,1,left,S. Curry 3PT  (3 PTS) (T. Warren 1 AST),"[203552, 203933]",30,1610612751.0,BKN,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,23.33,Made,3.0,,,,,,,,,,T. Warren,203933.0,1.0,,,,,
10:51,178,PT10M51.00S,2022-12-13T00:42:14.6Z,2,REGULAR,3pt,Jump Shot,[],1628398,87.33574244415243,96.56862745098039,1610612764,30,34,2022-12-13T00:42:19Z,1750000,False,233.0,67.0,1,right,K. Kuzma 24' 3PT  (5 PTS) (W. Barton 1 AST),"[1628398, 203115]",33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,24.21,Made,5.0,,,,,,,,,,W. Barton,203115.0,1.0,,,,,
10:47,180,PT10M47.00S,2022-12-13T00:42:23.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,30,34,2022-12-13T00:42:23Z,1770000,False,,,0,,BKN Timeout,[],,1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:36,181,PT10M36.00S,2022-12-13T00:45:22.7Z,2,REGULAR,3pt,Jump Shot,[],203552,29.6484888304862,76.22549019607843,1610612751,30,34,2022-12-13T00:45:31Z,1780000,False,-131.0,226.0,1,left,MISS S. Curry 26' pullup 3PT,[203552],30,1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
10:31,182,PT10M31.00S,2022-12-13T00:45:26.9Z,2,REGULAR,rebound,offensive,[],203933,,,1610612751,30,34,2022-12-13T00:45:26Z,1790000,False,,,0,,T. Warren REBOUND (Off:1 Def:0),[203933],1,1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,181.0,1.0,0.0,1.0,,,,,,,,
10:30,183,PT10M30.00S,2022-12-13T00:45:27.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202681,29.6484888304862,23.52941176470588,1610612751,30,34,2022-12-13T00:45:33Z,1800000,False,132.0,226.0,1,left,MISS K. Irving 26' 3PT,[202681],11,1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
10:28,184,PT10M28.00S,2022-12-13T00:45:29.7Z,2,REGULAR,rebound,defensive,[],203115,,,1610612764,30,34,2022-12-13T00:45:33Z,1810000,False,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],5,1610612764.0,WAS,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,183.0,2.0,2.0,0.0,,,,,,,,
10:23,185,PT10M23.00S,2022-12-13T00:45:36.9Z,2,REGULAR,foul,personal,[],203552,,,1610612764,30,34,2022-12-13T00:45:44Z,1820000,False,,,0,,S. Curry personal FOUL (1 PF),"[203552, 203115]",30,1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,1628954.0,1.0,0.0,Barton,203115.0,,,,,,,,,,,,
10:12,187,PT10M12.00S,2022-12-13T00:46:05.7Z,2,REGULAR,2pt,Jump Shot,[],1628398,72.48685939553219,37.254901960784316,1610612764,30,34,2022-12-13T00:46:11Z,1840000,False,-64.0,206.0,1,right,MISS K. Kuzma 21' step back Shot,[1628398],33,1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,21.57,Missed,,,,,,,,,,,,,,,,,,
10:08,188,PT10M08.00S,2022-12-13T00:46:09.7Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,30,34,2022-12-13T00:46:11Z,1850000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Center,,,,,,,,,187.0,3.0,2.0,1.0,,,,,,,,
10:02,189,PT10M02.00S,2022-12-13T00:46:16.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203115,85.89027595269383,57.84313725490197,1610612764,30,34,2022-12-13T00:50:24Z,1860000,False,39.0,80.0,1,right,MISS W. Barton 8' driving floating Shot,[203115],5,1610612764.0,WAS,driving floating,,,Barton,W. Barton,,,,,In The Paint (Non-RA),8-16 Center,8.92,Missed,,,,,,,,,,,,,,,,,,
09:58,190,PT09M58.00S,2022-12-13T00:46:20.2Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,30,34,2022-12-13T00:46:29Z,1870000,False,,,0,,B. Simmons REBOUND (Off:0 Def:3),[1627732],10,1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,189.0,3.0,3.0,0.0,,,,,,,,
09:50,191,PT09M50.00S,2022-12-13T00:46:31.4Z,2,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,30,34,2022-12-13T00:56:55Z,1880000,False,,,0,,B. Simmons bad pass out-of-bounds TURNOVER (1 TO),[1627732],10,1610612751.0,BKN,bad pass,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left,,,,1628954.0,,,,,,,,,,,,1.0,,,,
09:38,192,PT09M38.00S,2022-12-13T00:46:47.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203115,79.05716162943496,90.93137254901961,1610612764,33,34,2022-12-13T00:47:06Z,1890000,False,205.0,144.0,1,right,W. Barton 25' 3PT pullup (7 PTS),[203115],5,1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,25.05,Made,7.0,,,,,,,,,,,,,,,,,
09:20,193,PT09M20.00S,2022-12-13T00:47:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203925,8.886333771353483,54.90196078431373,1610612751,33,34,2022-12-13T00:57:21Z,1900000,False,-25.0,31.0,1,left,MISS J. Harris driving Layup - blocked,"[203925, 1628398]",12,1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,Kuzma,1628398.0,,
09:20,194,PT09M20.00S,2022-12-13T00:47:05.1Z,2,REGULAR,block,,[],1628398,,,1610612751,33,34,2022-12-13T00:47:08Z,1910000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
09:20,195,PT09M20.00S,2022-12-13T00:47:05.1Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,33,34,2022-12-13T00:47:10Z,1920000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,193.0,4.0,3.0,1.0,,,,,,,,
09:12,196,PT09M12.00S,2022-12-13T00:47:13.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,91.5407358738502,34.31372549019608,1610612764,35,34,2022-12-13T00:47:32Z,1930000,False,-78.0,27.0,1,right,K. Kuzma 8' driving floating bank Jump Shot (7 PTS) (W. Barton 2 AST),"[1628398, 203115]",33,1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,8.29,Made,7.0,,,,,,,,,,W. Barton,203115.0,2.0,,,,,
08:53,198,PT08M53.00S,2022-12-13T00:47:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,12.171484888304862,37.5,1610612751,35,34,2022-12-13T00:58:31Z,1950000,False,62.0,62.0,1,left,MISS B. Simmons 8' driving floating Shot,[1627732],10,1610612751.0,BKN,driving floating,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Right,8.8,Missed,,,,,,,,,,,,,,,,,,
08:49,199,PT08M49.00S,2022-12-13T00:47:36.4Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612764,35,34,2022-12-13T00:47:37Z,1960000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,
08:46,200,PT08M46.00S,2022-12-13T00:47:39.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,73.80091984231275,84.31372549019608,1610612764,38,34,2022-12-13T00:58:53Z,1970000,False,172.0,194.0,1,right,K. Kuzma 25' 3PT running (10 PTS) (J. Goodwin 4 AST),"[1628398, 1630692]",33,1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,25.89,Made,10.0,,,,,,,,,,J. Goodwin,1630692.0,4.0,,,,,
08:24,202,PT08M24.00S,2022-12-13T00:48:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,17.16491458607096,48.529411764705884,1610612751,38,36,2022-12-13T00:48:08Z,1990000,False,7.0,109.0,1,left,K. Irving 10' fadeaway Jump Shot (11 PTS),[202681],11,1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,10.92,Made,11.0,,,,,,,,,,,,,,,,,
08:08,203,PT08M08.00S,2022-12-13T00:48:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,89.56964520367937,46.81372549019608,1610612764,40,36,2022-12-13T00:48:29Z,2000000,False,-16.0,46.0,1,right,D. Gafford floating Jump Shot (2 PTS) (J. Goodwin 5 AST),"[1629655, 1630692]",21,1610612764.0,WAS,floating,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,2.0,,,,,,,,,,J. Goodwin,1630692.0,5.0,,,,,
08:08,205,PT08M08.00S,2022-12-13T00:48:23.3Z,2,REGULAR,foul,personal,['1freethrow'],203925,,,1610612764,40,36,2022-12-13T00:48:30Z,2020000,False,,,0,,J. Harris shooting personal FOUL (1 PF) (Gafford 1 FT),"[203925, 1629655]",12,1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,1662.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,,,,
08:08,207,PT08M08.00S,2022-12-13T00:48:50.3Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,41,36,2022-12-13T00:48:50Z,2040000,False,,,0,,D. Gafford Free Throw 1 of 1 (3 PTS),[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
07:55,208,PT07M55.00S,2022-12-13T00:49:06.2Z,2,REGULAR,3pt,Jump Shot,[],203933,27.020367936925098,20.34313725490196,1610612751,41,36,2022-12-13T00:49:11Z,2050000,False,148.0,201.0,1,left,MISS T. Warren 25' 3PT,[203933],1,1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
07:51,209,PT07M51.00S,2022-12-13T00:49:10.2Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,41,36,2022-12-13T00:49:11Z,2060000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,
07:46,210,PT07M46.00S,2022-12-13T00:49:15.9Z,2,REGULAR,foul,personal,['2freethrow'],203925,,,1610612764,41,36,2022-12-13T00:49:25Z,2070000,False,,,0,,J. Harris shooting personal FOUL (2 PF) (Goodwin 2 FT),"[203925, 1630692]",12,1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Left,,,,201246.0,2.0,0.0,Goodwin,1630692.0,,,,,,,,,,,,
07:46,212,PT07M46.00S,2022-12-13T00:49:45.3Z,2,REGULAR,freethrow,1 of 2,[],1630692,,,1610612764,41,36,2022-12-13T00:49:45Z,2090000,False,,,0,,MISS J. Goodwin Free Throw 1 of 2,[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
07:46,213,PT07M46.00S,2022-12-13T00:49:45.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,41,36,2022-12-13T00:49:45Z,2100000,False,,,0,,TEAM offensive REBOUND,[],,1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,
07:46,214,PT07M46.00S,2022-12-13T00:49:45.9Z,2,REGULAR,substitution,out,[],203115,,,1610612764,41,36,2022-12-13T00:50:00Z,2110000,False,,,0,,SUB out: W. Barton,[203115],5,1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
07:46,215,PT07M46.00S,2022-12-13T00:49:45.9Z,2,REGULAR,substitution,out,[],203925,,,1610612764,41,36,2022-12-13T00:50:00Z,2120000,False,,,0,,SUB out: J. Harris,[203925],12,1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
07:46,216,PT07M46.00S,2022-12-13T00:49:45.9Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,41,36,2022-12-13T00:50:00Z,2130000,False,,,0,,SUB in: C. Kispert,[1630557],24,1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
07:46,217,PT07M46.00S,2022-12-13T00:49:45.9Z,2,REGULAR,substitution,in,[],1629139,,,1610612764,41,36,2022-12-13T00:50:00Z,2140000,False,,,0,,SUB in: Y. Watanabe,[1629139],18,1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
07:46,218,PT07M46.00S,2022-12-13T00:50:07.9Z,2,REGULAR,freethrow,2 of 2,[],1630692,,,1610612764,42,36,2022-12-13T00:50:07Z,2150000,False,,,0,,J. Goodwin Free Throw 2 of 2 (5 PTS),[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
07:34,219,PT07M34.00S,2022-12-13T00:50:20.8Z,2,REGULAR,3pt,Jump Shot,[],202681,26.363337713534822,18.137254901960784,1610612751,42,39,2022-12-13T00:50:31Z,2160000,False,159.0,195.0,1,left,K. Irving 25' 3PT pullup (14 PTS) (T. Warren 2 AST),"[202681, 203933]",11,1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.2,Made,14.0,,,,,,,,,,T. Warren,203933.0,2.0,,,,,
07:34,221,PT07M34.00S,2022-12-13T00:50:26.0Z,2,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612751,42,39,2022-12-13T00:50:57Z,2180000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Irving 1 FT),"[1630166, 202681]",9,1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,1628954.0,2.0,0.0,Irving,202681.0,,,,,,,,,,,,
07:34,223,PT07M34.00S,2022-12-13T00:50:33.8Z,2,REGULAR,substitution,out,[],1630692,,,1610612751,42,39,2022-12-13T00:50:47Z,2200000,False,,,0,,SUB out: J. Goodwin,[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
07:34,224,PT07M34.00S,2022-12-13T00:50:33.8Z,2,REGULAR,substitution,in,[],1629653,,,1610612751,42,39,2022-12-13T00:50:47Z,2210000,False,,,0,,SUB in: D. Dotson,[1629653],15,1610612764.0,WAS,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,,
07:34,225,PT07M34.00S,2022-12-13T00:51:05.0Z,2,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,42,40,2022-12-13T00:51:05Z,2220000,False,,,0,,K. Irving Free Throw 1 of 1 (15 PTS),[202681],11,1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
07:23,226,PT07M23.00S,2022-12-13T00:51:19.5Z,2,REGULAR,2pt,Jump Shot,[],1628398,91.01511169513797,29.166666666666668,1610612764,42,40,2022-12-13T00:51:24Z,2230000,False,-104.0,32.0,1,right,MISS K. Kuzma 10' driving floating bank Shot,[1628398],33,1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,10.9,Missed,,,,,,,,,,,,,,,,,,
07:20,227,PT07M20.00S,2022-12-13T00:51:22.5Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,42,40,2022-12-13T00:51:24Z,2240000,False,,,0,,B. Simmons REBOUND (Off:0 Def:4),[1627732],10,1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,,,,226.0,4.0,4.0,0.0,,,,,,,,
07:16,228,PT07M16.00S,2022-12-13T00:51:25.9Z,2,REGULAR,3pt,Jump Shot,[],203552,6.915243101182654,95.58823529411765,1610612751,42,40,2022-12-13T00:51:32Z,2250000,False,-228.0,13.0,1,left,MISS S. Curry 3PT,[203552],30,1610612751.0,BKN,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
07:12,229,PT07M12.00S,2022-12-13T00:51:29.9Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,42,40,2022-12-13T00:51:32Z,2260000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,228.0,3.0,3.0,0.0,,,,,,,,
07:05,230,PT07M05.00S,2022-12-13T00:51:35.8Z,2,REGULAR,3pt,Jump Shot,[],1630557,66.96780551905388,62.5,1610612764,42,40,2022-12-13T00:51:40Z,2270000,False,62.0,258.0,1,right,MISS C. Kispert 26' 3PT,[1630557],24,1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
07:02,231,PT07M02.00S,2022-12-13T00:51:38.8Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,42,40,2022-12-13T00:51:40Z,2280000,False,,,0,,B. Simmons REBOUND (Off:0 Def:5),[1627732],10,1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,230.0,5.0,5.0,0.0,,,,,,,,
06:57,232,PT06M57.00S,2022-12-13T00:51:47.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203933,7.30946123521682,58.333333333333336,1610612751,42,42,2022-12-13T00:52:05Z,2290000,False,-42.0,16.0,1,left,T. Warren reverse Layup (2 PTS),[203933],1,1610612751.0,BKN,reverse,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,2.0,,,,,,,,,,,,,,,,,
06:57,234,PT06M57.00S,2022-12-13T00:51:54.4Z,2,REGULAR,violation,defensive goaltending,[],1629655,,,1610612751,42,42,2022-12-13T00:52:05Z,2310000,False,,,0,,D. Gafford defensive goaltending VIOLATION,[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,
06:47,235,PT06M47.00S,2022-12-13T00:52:10.4Z,2,REGULAR,foul,personal,[],203933,,,1610612764,42,42,2022-12-13T00:52:21Z,2320000,False,,,0,,T. Warren personal FOUL (1 PF),"[203933, 1630557]",1,1610612751.0,BKN,,,,Warren,T. Warren,,,,,Mid-Range,8-16 Left,,,,201246.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,,,,
06:47,237,PT06M47.00S,2022-12-13T00:52:18.3Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,42,42,2022-12-13T00:52:34Z,2340000,False,,,0,,SUB out: D. Gafford,[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
06:47,238,PT06M47.00S,2022-12-13T00:52:18.3Z,2,REGULAR,substitution,out,[],1627732,,,1610612764,42,42,2022-12-13T00:52:34Z,2350000,False,,,0,,SUB out: B. Simmons,[1627732],10,1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
06:47,239,PT06M47.00S,2022-12-13T00:52:18.3Z,2,REGULAR,substitution,out,[],203552,,,1610612764,42,42,2022-12-13T00:52:34Z,2360000,False,,,0,,SUB out: S. Curry,[203552],30,1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
06:47,240,PT06M47.00S,2022-12-13T00:52:18.3Z,2,REGULAR,substitution,in,[],204001,,,1610612764,42,42,2022-12-13T00:52:34Z,2370000,False,,,0,,SUB in: K. Porzingis,[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
06:47,241,PT06M47.00S,2022-12-13T00:52:18.3Z,2,REGULAR,substitution,in,[],1628410,,,1610612764,42,42,2022-12-13T00:52:34Z,2380000,False,,,0,,SUB in: E. Sumner,[1628410],4,1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
06:47,242,PT06M47.00S,2022-12-13T00:52:18.3Z,2,REGULAR,substitution,in,[],1629651,,,1610612764,42,42,2022-12-13T00:52:34Z,2390000,False,,,0,,SUB in: N. Claxton,[1629651],33,1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:41,243,PT06M41.00S,2022-12-13T00:52:47.8Z,2,REGULAR,turnover,out-of-bounds,[],1629653,,,1610612764,42,42,2022-12-13T00:52:57Z,2400000,False,,,0,,D. Dotson bad pass out-of-bounds TURNOVER (1 TO),[1629653],15,1610612764.0,WAS,bad pass,,,Dotson,D. Dotson,,,,,Mid-Range,8-16 Right,,,,1662.0,,,,,,,,,,,,1.0,,,,
06:30,244,PT06M30.00S,2022-12-13T00:53:02.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202681,20.05584756898817,72.79411764705883,1610612751,42,44,2022-12-13T00:53:14Z,2410000,False,-114.0,136.0,1,left,K. Irving 17' pullup Jump Shot (17 PTS),[202681],11,1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,17.75,Made,17.0,,,,,,,,,,,,,,,,,
06:30,245,PT06M30.00S,2022-12-13T00:53:06.7Z,2,REGULAR,foul,personal,['1freethrow'],1629653,,,1610612751,42,44,2022-12-13T00:53:14Z,2420000,False,,,0,,D. Dotson shooting personal FOUL (1 PF) (Irving 1 FT),"[1629653, 202681]",15,1610612764.0,WAS,shooting,,,Dotson,D. Dotson,,,,,Mid-Range,16-24 Left Center,,,,1628954.0,1.0,0.0,Irving,202681.0,,,,,,,,,,,,
